Time,y1,y2,y3,y4,y5,y6,y7,trans_per2_cry,v1b,c,k1b,k1i,hill_coeff,trans_Bmal1,v4b,r,k4b,y5_y6_y7,k1d,k2b,q,k2d,k2t,k3t,k3d,k4d,k5b,k5d,k5t,k6t,k6d,k6a,k7a,k7d,Nucleus,Cytoplasm,per2_cry_transcription,per2_cry_mRNA_degradation,per2_cry_complex_formation,cytoplasmic_per2_cry_complex_degradation,per2_cry_nuclear_import,per2_cry_nuclear_export,nuclear_per2_cry_complex_degradation,Bmal1_transcription,Bmal1_mRNA_degradation,BMAL1_translation,cytoplasmic_BMAL1_degradation,BMAL1_nuclear_import,BMAL1_nuclear_export,nuclear_BMAL1_degradation,BMAL1_activation,BMAL1_deactivation,Active_BMAL1_degradation
0.37,0.21037353800318379,0.011929501311627923,1.0450000369417203,0.7325438540227845,0.9108293189853791,1.0571475745853391,1.0482143620429634,0.06387822715701907,9.0,0.01,1.0,0.56,8.0,0.36618673048970496,3.6,3.0,2.16,3.0161912556136814,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.06387822715701907,0.025244824560382052,0.013277107647593104,0.0005964750655813962,0.0028630803147907014,0.020900000738834405,0.12540000443300642,0.36618673048970496,0.5494078905170884,0.17581052496546828,0.05464975913912275,0.4098731935434206,0.06342885447512035,0.1268577089502407,0.09514328171268052,0.00314464308612889,0.0943392925838667
0.38,0.21076310250757405,0.012236333776106148,1.0435670394199226,0.7307117494470244,0.9085804038157096,1.058416675224986,1.0481915382449247,0.06457211307992486,9.0,0.01,1.0,0.56,8.0,0.3648348096220105,3.6,3.0,2.16,3.01518861728562,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.06457211307992486,0.025291572300908883,0.013326325613585448,0.0006118166888053074,0.0029367201062654755,0.020871340788398453,0.1252280447303907,0.3648348096220105,0.5480338120852684,0.17537081986728587,0.05451482422894258,0.4088611817170693,0.06350500051349915,0.1270100010269983,0.09525750077024873,0.003144574614734774,0.09433723844204323
0.39,0.21115916994140513,0.012542487791617962,1.0421367818126368,0.7288798905480712,0.9063392994964509,1.0596722635466291,1.048169871386358,0.06527311644331539,9.0,0.01,1.0,0.56,8.0,0.3634880478094832,3.6,3.0,2.16,3.014181434429438,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.06527311644331539,0.025339100392968616,0.013376458515102963,0.0006271243895808981,0.0030101970699883108,0.020842735636252736,0.12505641381751642,0.3634880478094832,0.5466599179110534,0.17493117373153708,0.05438035796978705,0.4078526847734029,0.06358033581279775,0.1271606716255955,0.09537050371919661,0.0031445096141590745,0.09433528842477222
0.4,0.21156180414821238,0.012847975149299303,1.040709258562343,0.7270483284501796,0.9041059574988672,1.0609144126476193,1.0481493479708661,0.06598130344590683,9.0,0.01,1.0,0.56,8.0,0.36214642780530953,3.6,3.0,2.16,3.0131697181173527,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.06598130344590683,0.025387416497785486,0.013427519092333971,0.0006423987574649652,0.0030835140358318326,0.02081418517124686,0.12488511102748115,0.36214642780530953,0.5452862463376347,0.1744915988280431,0.05424635744993203,0.40684768087449025,0.06365486475885716,0.12730972951771433,0.09548229713828574,0.0031444480439125986,0.09433344131737795
0.41000000000000003,0.2119710691946003,0.013152807570930064,1.0392844643723969,0.7252171103922939,0.9018803324905391,1.0621431919086295,1.0481299551818604,0.06669674070841397,9.0,0.01,1.0,0.56,8.0,0.3608099326224884,3.6,3.0,2.16,3.0121534795810287,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.06669674070841397,0.025436528303352034,0.013479520252650607,0.0006576403785465033,0.003156673817023215,0.020785689287447937,0.12471413572468762,0.3608099326224884,0.5439128327942204,0.1740521064941505,0.054112819949432345,0.4058461496207426,0.06372859151451776,0.12745718302903553,0.09559288727177664,0.003144389865545581,0.09433169596636742
0.42,0.21238703011034377,0.013456997038828158,1.0378623937525582,0.7233862864943948,0.8996623766796084,1.0633586736912086,1.0481116796627,0.06741949542583754,9.0,0.01,1.0,0.56,8.0,0.35947854510684535,3.6,3.0,2.16,3.011132730033517,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.06741949542583754,0.02548644361324125,0.01353247516772762,0.0006728498519414079,0.003229679289318758,0.020757247875051163,0.12454348725030698,0.35947854510684535,0.5425397148707961,0.17361270875865475,0.0539797426007765,0.40484806950582375,0.06380152042147251,0.12760304084294502,0.09570228063220877,0.0031443350389881,0.09433005116964299
0.43,0.21280975214242548,0.013760555463464766,1.0364430414827828,0.721555902858235,0.8974520455825764,1.064560926508413,1.048094508760556,0.06814963521294695,9.0,0.01,1.0,0.56,8.0,0.3581522483721738,3.6,3.0,2.16,3.010107480851546,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.06814963521294695,0.025537170257091058,0.013586397182076168,0.0006880277731732383,0.0033025333112315434,0.020728860829655655,0.12437316497793392,0.3581522483721738,0.5411669271436763,0.17317341668597638,0.05384712273495458,0.4038534205121594,0.06387365559050479,0.12774731118100957,0.09581048338575718,0.003144283526281668,0.09432850578845003
0.44,0.2132393015235183,0.014063495025870999,1.0350264021410098,0.7197260086150399,0.8952492921322799,1.065750021994971,1.0480784292572787,0.06888722826624785,9.0,0.01,1.0,0.56,8.0,0.35683102535825933,3.6,3.0,2.16,3.0090777433845295,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.06888722826624785,0.025588716182822196,0.013641299914271387,0.0007031747512935499,0.0033752388062090397,0.020700528042820198,0.12420316825692118,0.35683102535825933,0.5397945064612799,0.17273424206760957,0.05371495752793679,0.40286218145952596,0.06394500131969826,0.1278900026393965,0.09591750197954738,0.0031442352877718363,0.09432705863315508
0.45,0.2136757446986532,0.014365827833177582,1.03361247058436,0.7178966487495693,0.8930540726782741,1.0669260278099926,1.0480634286616584,0.06963234319947825,9.0,0.01,1.0,0.56,8.0,0.35551485928061105,3.6,3.0,2.16,3.008043529149925,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.06963234319947825,0.025641089363838382,0.013697197161757204,0.0007182913916588792,0.0034477986799626194,0.0206722494116872,0.12403349647012318,0.35551485928061105,0.538422486562177,0.17229519569989662,0.05358324436069644,0.4018743327052233,0.06401556166859955,0.1280311233371991,0.09602334250289933,0.003144190285984975,0.09432570857954925
0.46,0.21411914912008298,0.014667566272938476,1.0322012414598676,0.7160678714198045,0.8908663408659244,1.0680890148704538,1.0480494938927436,0.07038504921539862,9.0,0.01,1.0,0.56,8.0,0.3542037331742613,3.6,3.0,2.16,3.007004849629122,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.07038504921539862,0.025694297894409957,0.013754103005972499,0.0007333783136469238,0.003520215905505234,0.020644024829197354,0.12386414897518411,0.3542037331742613,0.5370509035648534,0.17185628914075307,0.05345198045195546,0.400889853389666,0.06408534089222723,0.12817068178445445,0.09612801133834084,0.003144148481678231,0.09432445445034691
0.47000000000000003,0.21456958244835572,0.014968722657158408,1.0307927097024272,0.7142397205132316,0.8886860538623119,1.0692390499948776,1.0480366126188494,0.07114541593113724,9.0,0.01,1.0,0.56,8.0,0.35289763035735244,3.6,3.0,2.16,3.0059617164760386,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.07114541593113724,0.025748349893802685,0.013812031713618517,0.0007484361328579204,0.0035924934377180176,0.020615854194048544,0.12369512516429126,0.35289763035735244,0.5356797903849237,0.17141753292317558,0.053321163231738716,0.39990872423804036,0.06415434299969265,0.1283086859993853,0.09623151449953898,0.0031441098378565484,0.09432329513569644
0.48,0.2150271133722087,0.015269309588012137,1.0293868700291338,0.7124122432297578,0.8865131660135654,1.070376203391186,1.0480247718949867,0.0719135135599463,9.0,0.01,1.0,0.56,8.0,0.35159653396144686,3.6,3.0,2.16,3.0049141412997384,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.0719135135599463,0.025803253604665042,0.013870997845555406,0.000763465479400607,0.003664634301122913,0.020587737400582676,0.12352642440349605,0.35159653396144686,0.5343091824223184,0.17097893837514186,0.053190789960813924,0.3989309247061045,0.06422257220347116,0.12844514440694232,0.09633385830520674,0.00314407431568496,0.0943222294705488
0.49,0.2154918107852044,0.015569339590884954,1.0279837174532838,0.7105854823793185,0.8843476352887796,1.0715005410507463,1.0480139595468778,0.07268941272625093,9.0,0.01,1.0,0.56,8.0,0.3503004274082103,3.6,3.0,2.16,3.0038621358864037,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.07268941272625093,0.025859017294224528,0.013931016154645903,0.0007784669795442477,0.0037366415018123887,0.020559674349065676,0.12335804609439405,0.3503004274082103,0.5329391117844888,0.17054051577103643,0.053060858117326776,0.39795643587995083,0.06429003246304478,0.12858006492608956,0.09643504869456716,0.0031440418786406335,0.094321256359219
0.5,0.2159637446294993,0.01586882549095565,1.0265832467630427,0.7087594842185635,0.8821894167234144,1.0726121324808349,1.048004162764302,0.07347318465748787,9.0,0.01,1.0,0.56,8.0,0.3490092939270111,3.6,3.0,2.16,3.002805711968551,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.07347318465748787,0.025915649355539916,0.013992101698318677,0.0007934412745477826,0.003808518117829356,0.020531664935260853,0.12318998961156512,0.3490092939270111,0.5315696131639226,0.17010227621245524,0.05293136500340487,0.3969852375255365,0.06435672794885008,0.12871345589770017,0.09653509192327514,0.003144012488292906,0.09432037464878718
0.51,0.21644298504919382,0.016167780035790603,1.0251854530507765,0.706934290499391,0.8800384690732712,1.073711042858937,1.0479953695282906,0.07426490098873113,9.0,0.01,1.0,0.56,8.0,0.34772311704391934,3.6,3.0,2.16,3.001744881460499,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.07426490098873113,0.025973158205903256,0.01405426973310166,0.0008083890017895302,0.0038802672085897446,0.02050370906101553,0.12302225436609317,0.34772311704391934,0.5302007178745433,0.16966422971985384,0.05280230814439627,0.39601731108297206,0.06442266257153621,0.12884532514307243,0.09663399385730433,0.003143986108584872,0.09431958325754615
0.52,0.21692960325682942,0.016466216282256318,1.0237903311767695,0.7051099465497572,0.8778947480519579,1.0747973409999019,1.047987567162222,0.07506463396471988,9.0,0.01,1.0,0.56,8.0,0.3464418800873714,3.6,3.0,2.16,3.000679656214082,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.07506463396471988,0.02603155239081953,0.014117535830749626,0.000823310814112816,0.003951891907741516,0.020475806623535393,0.12285483974121233,0.3464418800873714,0.528832459912318,0.16922638717194172,0.05267368488311747,0.3950526366233811,0.06448784045999412,0.12897568091998823,0.09673176068999116,0.003143962701486666,0.09431888104459998
0.53,0.21742367066458257,0.016764147209204168,1.0223978763131658,0.7032864930828064,0.8757582131868998,1.075871091280429,1.0479807438003612,0.07587245623393868,9.0,0.01,1.0,0.56,8.0,0.345165566688716,3.6,3.0,2.16,2.99961004826769,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.07587245623393868,0.026090840479749907,0.014181915769578259,0.0008382073604602084,0.004023395330209,0.020447957526263317,0.1226877451575799,0.345165566688716,0.5274648698121048,0.16878875833987353,0.05254549279121399,0.3940911959341049,0.06455226547682574,0.1291045309536515,0.09682839821523861,0.003143942231401084,0.0943182669420325
0.54,0.2179252597723665,0.017061586114184384,1.0210080833934556,0.7014639745121418,0.8736288208588906,1.0769323618309967,1.0479748868985355,0.07668844106093617,9.0,0.01,1.0,0.56,8.0,0.3438941602767058,3.6,3.0,2.16,2.9985360695884227,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.07668844106093617,0.026151031172683976,0.014247425654056024,0.0008530793057092193,0.004094780667404252,0.020420161667869113,0.12252097000721467,0.3438941602767058,0.5260979808841064,0.16835135388291403,0.052417729251533436,0.3931329693865008,0.0646159417098598,0.1292318834197196,0.0969239125647897,0.0031439246606956065,0.09431773982086819
0.55,0.21843444327797287,0.017358546216750797,1.0196209476703124,0.6996424305311955,0.8715065313521307,1.0779812162404225,1.0479699847421928,0.0775126621097433,9.0,0.01,1.0,0.56,8.0,0.3426276445888362,3.6,3.0,2.16,2.997457732334746,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.0775126621097433,0.026212133193356742,0.014314081803047385,0.0008679273108375398,0.004166051092020191,0.02039241895340625,0.12235451372043749,0.3426276445888362,0.5247318228983966,0.1679141833274869,0.05229039188112784,0.39217793910845883,0.06467887297442534,0.1293577459488507,0.09701830946163803,0.0031439099542265787,0.09431729862679736
0.56,0.21895129498568303,0.017655041064456915,1.0182364641515593,0.6978219046533457,0.8693913017038497,1.0790177219627208,1.0479660249184777,0.0783451936665777,9.0,0.01,1.0,0.56,8.0,0.3413660031554123,3.6,3.0,2.16,2.9963750485850484,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.0783451936665777,0.026274155398281963,0.014381900872772274,0.0008827520532228458,0.004237209855469659,0.020364729283031187,0.12218837569818712,0.3413660031554123,0.5233664284900093,0.16747725711680297,0.05216347810223098,0.3912260857667324,0.06474106331776325,0.1294821266355265,0.09711159497664487,0.003143898074755433,0.09431694224266299
0.5700000000000001,0.21947588889643016,0.01795108412730082,1.016854628171196,0.696002435571107,0.8672830929404101,1.0800419418115363,1.047962995861998,0.07918611041248798,9.0,0.01,1.0,0.56,8.0,0.3401092198209409,3.6,3.0,2.16,2.9952880306139447,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.07918611041248798,0.02633710666757162,0.014450899742063445,0.000897554206365041,0.004308260190552196,0.020337092563423923,0.12202255538054353,0.3401092198209409,0.5220018266783302,0.16704058453706566,0.0520369855764246,0.39027739182318455,0.06480251650869218,0.12960503301738435,0.09720377476303826,0.0031438889875859944,0.09431666962757981
0.58,0.22000830013585654,0.01824668921249404,1.0154754348125468,0.6941840659115581,0.8651818627449307,1.0810539425721823,1.0479608852900975,0.08003548765653315,9.0,0.01,1.0,0.56,8.0,0.3388572782185033,3.6,3.0,2.16,2.9941966906072106,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.08003548765653315,0.026400996016302785,0.014521095638600738,0.000912334460624702,0.004379205410998569,0.020309508696250936,0.1218570521775056,0.3388572782185033,0.5206380494336686,0.16660417581877393,0.05191091176469584,0.38933183823521883,0.06486323655433093,0.12972647310866187,0.09729485483149641,0.0031438826558702923,0.09431647967610876
0.59,0.22054860402553655,0.018541870050556276,1.0140988794917813,0.6923668333848418,0.86308757287156,1.0820537862956425,1.0479596817845482,0.08089340109754654,9.0,0.01,1.0,0.56,8.0,0.3376101623004799,3.6,3.0,2.16,2.9931010409517507,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.08089340109754654,0.026465832483064385,0.014592506021283876,0.0009270935025278139,0.004450048812133506,0.020281977589835628,0.12169186553901376,0.3376101623004799,0.5192751250386314,0.16616804001236204,0.0517852543722936,0.388389407792202,0.06492322717773855,0.1298464543554771,0.09738484076660782,0.003143879045353645,0.09431637136060934
0.6,0.22109687702944897,0.01883664071835891,1.0127249573689339,0.6905507797454696,0.8610001816389546,1.0830415391061603,1.047959373191791,0.08175992706787487,9.0,0.01,1.0,0.56,8.0,0.3363678558039409,3.6,3.0,2.16,2.9920010939369064,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.08175992706787487,0.026531625243533877,0.014665148709652583,0.0009418320359179455,0.004520793772406138,0.020254499147378677,0.12152699488427206,0.3363678558039409,0.5179130848091023,0.16573218713891272,0.05166001089833728,0.3874500817375296,0.06498249234636962,0.12996498469273923,0.09747373851955442,0.0031438781195753736,0.0943163435872612
0.61,0.22165319580726744,0.019131015217367778,1.0113536639432368,0.6887359417395064,0.858919651514913,1.0840172623043673,1.0479599482387938,0.08263514228415829,9.0,0.01,1.0,0.56,8.0,0.33513034279000065,3.6,3.0,2.16,2.990896862058074,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.08263514228415829,0.026598383496872092,0.014739041763472453,0.0009565507608683889,0.004591443652168266,0.020227073278864735,0.12136243967318841,0.33513034279000065,0.5165519563046298,0.16529662601748152,0.05153517909089478,0.38651384318171084,0.06504103573826203,0.13008207147652406,0.09756155360739306,0.0031438798447163815,0.09431639534149144
0.62,0.22221763817825144,0.019425007904475263,1.009984994452688,0.6869223602624434,0.8568459414434628,1.084981021360944,1.0479613949000066,0.08351912410170732,9.0,0.01,1.0,0.56,8.0,0.33389760710092187,3.6,3.0,2.16,2.9897883577044135,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.08351912410170732,0.026666116581390172,0.01481420361525608,0.0009712503952237632,0.004662001897074063,0.02019969988905376,0.12119819933432255,0.33389760710092187,0.5151917701968325,0.1648613664629864,0.05141075648660777,0.3855806736495583,0.06509886128165665,0.1301977225633133,0.09764829192248496,0.00314388418470002,0.09431652554100059
0.63,0.2227902821575747,0.019718633062877012,1.0086189444805251,0.6851100711143073,0.8547790145921562,1.0859328768382772,1.0479637020456525,0.08441195025420235,9.0,0.01,1.0,0.56,8.0,0.33266963290741347,3.6,3.0,2.16,2.988675593476086,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.08441195025420235,0.026734833858908964,0.014890652947155525,0.0009859316531438506,0.004732471935090483,0.020172378889610505,0.121034273337663,0.33266963290741347,0.5138325533357305,0.16442641706743374,0.05128674087552937,0.3846505565664703,0.06515597261029663,0.13031194522059325,0.09773395891544495,0.0031438911061369575,0.09431673318410871
0.64,0.2233712069366745,0.020011905340219453,1.0072555093440076,0.683299114344941,0.8527188305204048,1.0868728935608731,1.0479668577771135,0.08531369911878156,9.0,0.01,1.0,0.56,8.0,0.3314464041581245,3.6,3.0,2.16,2.9875585818583916,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.08531369911878156,0.02680454483240094,0.014968408826504,0.0010005952670109728,0.004802857281652669,0.020145110186880155,0.12087066112128092,0.3314464041581245,0.5124743357587057,0.16399178744278584,0.051163129831224285,0.38372347373418214,0.06521237361365238,0.13042474722730477,0.09781856042047858,0.0031439005733313406,0.0943170171999402
0.65,0.22396049190355177,0.020304839312583232,1.0058946847113748,0.6814895248261166,0.8506653530818592,1.0878011313647733,1.0479708511059573,0.08622444944456457,9.0,0.01,1.0,0.56,8.0,0.3302279051342217,3.6,3.0,2.16,2.9864373355525897,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.08622444944456457,0.02687525902842621,0.015047490580104263,0.0010152419656291615,0.004873161435019976,0.020117893694227496,0.12070736216536497,0.3302279051342217,0.5111171436195874,0.16355748595826797,0.05103992118491155,0.38279940888683667,0.0652680678818864,0.1305361357637728,0.09790210182282959,0.003143912553317872,0.09431737659953615
0.66,0.2245582176386556,0.020597449929486658,1.0045364659804892,0.6796813417752308,0.8486185424414986,1.0887176544355908,1.0479756702594327,0.08714428062852332,9.0,0.01,1.0,0.56,8.0,0.3290141198919242,3.6,3.0,2.16,2.985311867136522,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.08714428062852332,0.02694698611663867,0.015127917932714945,0.001029872496474333,0.0049433879830767975,0.020090729319609785,0.1205443759176587,0.3290141198919242,0.5097610063314231,0.16312352202605537,0.050917112546489916,0.3818783440986744,0.06532305926613545,0.1306461185322709,0.09798458889920317,0.0031439270107782983,0.09431781032334895
0.67,0.22516446491998332,0.020889752071428253,1.0031808489056433,0.6778745991533053,0.8465783631256585,1.089622521894716,1.0479813043885704,0.08807327243273486,9.0,0.01,1.0,0.56,8.0,0.32780503282372325,3.6,3.0,2.16,2.984182189408945,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.08807327243273486,0.027019735790397997,0.015209710878810718,0.0010444876035714127,0.00501354049714278,0.020063616978112868,0.1203817018686772,0.32780503282372325,0.508405949364979,0.16268990379679327,0.05079470178753951,0.3809602634065463,0.06537735131368295,0.1307547026273659,0.09806602697052444,0.003143943913165711,0.09431831739497133
