Time,A,R,E,G,A_im,v,f,gamma,beta,pi1,lambdaE,muA,muR,muE,muG,b1,sigma1,mA,mG,R0,body,r1a,r1b,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
0.64,4.563846620810339,518.4458212789569,2359.3569831386603,4702365.465835235,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,11755.913664588088,1.175591366458809,4718713.966277321,912.7693241620678,172.2838943165224,4563.846620810339,1.1409616552025847,129.61145531973924,589.8392457846651,23511827.329176176,1.1409616552025847,0.007098321628551626
0.65,4.552509061665778,527.9893670205979,2398.991118217594,4519333.127376172,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,11298.332818440429,1.129833281844043,4797982.236435188,910.5018123331556,174.74286087266103,4552.509061665778,1.1381272654164445,131.99734175514948,599.7477795543984,22596665.63688086,1.1381272654164445,0.00721102913347335
0.66,4.540782711569487,537.5103771581535,2438.411091663804,4346002.657604785,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,10865.006644011963,1.0865006644011963,4876822.183327609,908.1565423138974,177.15671885962053,4540.782711569487,1.1351956778923717,134.37759428953837,609.602772915951,21730013.288023923,1.1351956778923717,0.007322153483666814
0.67,4.528693112307651,547.0077076215862,2477.613685225452,4181896.5630523097,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,10454.741407630774,1.0454741407630777,4955227.370450905,905.7386224615302,179.5256324998349,4528.693112307651,1.1321732780769127,136.75192690539654,619.403421306363,20909482.81526155,1.1321732780769127,0.0074316901136552245
0.68,4.51626452071891,556.4802686067936,2516.5959364638684,4026560.5187738454,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,10066.401296934613,1.0066401296934615,5033191.8729277365,903.2529041437821,181.8498070533944,4516.264520718911,1.1290661301797276,139.1200671516984,629.1489841159671,20132802.593869228,1.1290661301797276,0.0075396362807669745
0.69,4.503519968328066,565.9270224683352,2555.3551262564615,3879562.2985636513,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,9698.90574640913,0.969890574640913,5110710.252512923,900.7039936656131,184.12948539624736,4503.519968328065,1.1258799920820164,141.4817556170838,638.8387815641154,19397811.492818255,1.1258799920820164,0.00764599093890778
0.7,4.490481320064013,575.3469816082155,2593.8887664927647,3740490.7216170453,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,9351.226804042613,0.9351226804042615,5187777.53298553,898.0962640128025,186.36494483615428,4490.481320064013,1.1226203300160031,143.83674540205388,648.4721916231912,18702453.608085226,1.1226203300160031,0.007750754620400715
0.71,4.477169332517858,584.7392062902214,2632.19458786752,3608954.6075034756,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,9022.386518758689,0.902238651875869,5264389.175735041,895.4338665035715,188.5564941763191,4477.169332517858,1.1192923331294644,146.18480157255536,658.04864696688,18044773.037517376,1.1192923331294644,0.007853929325770238
0.72,4.463603708549507,594.1028027124561,2670.270528444375,3484581.796500608,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,8711.45449125152,0.8711454491251521,5340541.05688875,892.7207417099014,190.70447093751625,4463.603708549507,1.1159009271373768,148.52570067811402,667.5676321110938,17422908.982503038,1.1159009271373768,0.007955518420340925
0.73,4.449803150502641,603.4369210350527,2708.114722513629,3367018.1949375942,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,8417.545487343985,0.8417545487343987,5416229.445027258,889.9606301005282,192.8092387866197,4449.803150502641,1.1124507876256602,150.85923025876318,677.0286806284073,16835090.97468797,1.1124507876256602,0.008055526537054172
0.74,4.435785409076544,612.7407535662571,2745.725490367523,3255926.898371356,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,8139.817245928391,0.8139817245928391,5491450.980735046,887.1570818153089,194.8711850800288,4435.785409076544,1.108946352269136,153.18518839156428,686.4313725918807,16279634.49185678,1.108946352269136,0.00815395948264731
0.75,4.421567316428355,622.0135335597308,2783.1013314086085,3150987.59731005,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,7877.468993275125,0.7877468993275126,5566202.662817217,884.313463285671,196.89071816423268,4421.567316428355,1.1053918291070888,155.5033833899327,695.7753328521521,15754937.98655025,1.1053918291070888,0.008250824131091452
0.76,4.4071648442504925,631.2545330143897,2820.240911977741,3051895.5355021516,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,7629.738838755379,0.762973883875538,5640481.823955482,881.4329688500985,198.86826559336396,4407.164844250493,1.1017912110626231,157.81363325359743,705.0602279944352,15259477.677510757,1.1017912110626231,0.00834612835702434
0.77,4.3925931440848425,640.4630611615798,2857.1430569366403,2958360.7864922546,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,7395.901966230636,0.7395901966230638,5714286.113873281,878.5186288169685,200.80427205711194,4392.593144084843,1.0981482860212106,160.11576529039496,714.2857642341601,14791803.932461273,1.0981482860212106,0.00843988095449384
0.78,4.377866586308701,649.6384629820615,2893.8067415306673,2870107.5540001593,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,7175.268885000398,0.71752688850004,5787613.483061335,875.5733172617403,202.6991974557115,4377.866586308701,1.0944666465771753,162.40961574551537,723.4516853826668,14350537.770000797,1.0944666465771753,0.008532091560810327
0.79,4.362998798547258,658.7801176590118,2930.23108337239,2786873.482640493,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6967.183706601233,0.6967183706601234,5860462.16674478,872.5997597094515,204.55351513951308,4362.998798547258,1.0907496996368145,164.69502941475295,732.5577708430975,13934367.413202466,1.0907496996368145,0.00862277058555927
0.8,4.3480027025739005,667.8874372276221,2966.4153347438923,2708408.9956600848,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6771.022489150212,0.6771022489150214,5932830.669487785,869.60054051478,206.3677102787697,4348.002702573901,1.0870006756434751,166.97185930690551,741.6038336859731,13542044.978300424,1.0870006756434751,0.008711929146242572
0.81,4.332890549625237,676.9598651946926,3002.3588752337855,2634476.661147028,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6586.191652867571,0.6586191652867571,6004717.750467571,866.5781099250473,208.1422783533428,4332.890549625236,1.0832226374063092,169.23996629867315,750.5897188084464,13172383.305735141,1.0832226374063092,0.008799579007132973
0.82,4.31767395350041,685.996875233037,3038.06120484203,2564850.5979556786,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6412.126494889197,0.6412126494889198,6076122.40968406,863.5347907000821,209.87772373258412,4317.67395350041,1.0794184883751026,171.49921880825926,759.5153012105075,12824252.989778392,1.0794184883751026,0.008885732521129064
0.83,4.30236391645582,694.997970121434,3073.521938607363,2499316.0107471184,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6248.290026867796,0.6248290026867797,6147043.877214726,860.4727832911641,211.57455816159458,4302.36391645582,1.075590979113955,173.7494925303585,768.3804846518408,12496580.053735591,1.075590979113955,0.008970402565981495
0.84,4.286970864840605,703.9626803655566,3108.7407991745617,2437668.550479333,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6094.171376198333,0.6094171376198333,6217481.598349123,857.394172968121,213.23329971844228,4286.970864840605,1.0717427162101512,175.99067009138915,777.1851997936404,12188342.752396666,1.0717427162101512,0.00905360250198672
0.85,4.271504677419358,712.8905630613054,3143.7176109072,2379713.805955136,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5949.2845148878405,0.5949284514887841,6287435.2218144005,854.3009354838716,214.85447167161146,4271.504677419358,1.0678761693548395,178.22264076532636,785.9294027268,11898569.029775681,1.0678761693548395,0.009135346123813459
0.86,4.255974711788222,721.7812008242757,3178.452294402893,2325266.829545603,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5813.167073864008,0.5813167073864008,6356904.588805786,851.1949423576444,216.43860140166348,4255.9747117882225,1.0639936779470556,180.44530020606894,794.6130736007233,11626334.147728015,1.0639936779470556,0.009215647614456762
0.87,4.240389825140532,730.634200916634,3212.944862202723,2274151.7641757447,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5685.379410439362,0.5685379410439363,6425889.724405446,848.0779650281065,217.98621923875163,4240.389825140533,1.060097456285133,182.6585502291585,803.2362155506808,11370758.820878724,1.060097456285133,0.009294521494399735
0.88,4.224758403285556,739.4491940899604,3247.1954127547656,2226201.3224267582,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5565.503306066896,0.5565503306066897,6494390.825509531,844.9516806571112,219.49785771433605,4224.758403285556,1.056189600821389,184.8622985224901,811.7988531886914,11131006.612133792,1.056189600821389,0.009371982589602878
0.89,4.209088383574413,748.2258336409802,3281.2041256653324,2181256.374826991,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5453.140937067477,0.5453140937067479,6562408.251330664,841.8176767148825,220.97405071159022,4209.088383574413,1.0522720958936032,187.05645841024506,820.3010314163331,10906281.874134954,1.0522720958936032,0.009448045994005592
0.9,4.193387276539718,756.9637945072345,3314.9712572215362,2139165.561204916,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5347.91390301229,0.534791390301229,6629942.5144430725,838.6774553079435,222.41533267404262,4193.387276539718,1.0483468191349294,189.24094862680863,828.7428143053841,10695827.80602458,1.0483468191349294,0.009522727034063589
0.91,4.17766218675832,765.6627723324352,3348.497136077436,2099784.9160104776,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5249.462290026194,0.5249462290026194,6696994.272154872,835.5324373516639,223.8222378857477,4177.66218675832,1.04441554668958,191.4156930831088,837.124284019359,10498924.580052387,1.04441554668958,0.009596041235345276
0.92,4.16191983349119,774.3224826477547,3381.7821589866817,2062977.49756761,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5157.443743919025,0.5157443743919026,6763564.317973363,832.383966698238,225.19529984053324,4161.91983349119,1.0404799583727975,193.58062066193867,845.4455397466704,10314887.487838048,1.0404799583727975,0.009668004294149483
0.93,4.146166570171742,782.9426600396139,3414.826786777981,2028613.0380062603,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5071.532595015651,0.5071532595015652,6829653.573555962,829.2333140343484,226.53505066025363,4146.166570171742,1.0365416425429355,195.73566500990347,853.7066966944952,10143065.190031301,1.0365416425429355,0.009738632050252759
0.94,4.130408402633284,791.5230573597286,3447.6315405965233,1996567.6157984599,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4991.41903949615,0.49914190394961505,6895263.081193047,826.0816805266568,227.84202055141463,4130.408402633284,1.032602100658321,197.88076433993214,861.9078851491308,9982838.0789923,1.032602100658321,0.009807940460989829
0.95,4.114651002132113,800.063445135618,3480.1969992452828,1966723.4215507703,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4916.8085538769255,0.49168085538769263,6960393.998490565,822.9302004264227,229.11673712898843,4114.651002132114,1.0286627505330284,200.0158612839045,870.0492498113207,9833617.10775385,1.0286627505330284,0.009875945568889627
0.96,4.098899725557463,808.5636107141376,3512.523795005895,1938968.3950293502,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4847.420987573376,0.48474209875733765,7025047.590011789,819.7799451114927,230.35972510981958,4098.899725557463,1.0247249313893658,202.1409026785344,878.1309487514737,9694841.975146752,1.0247249313893658,0.00994266348615579
0.97,4.0831596310066915,817.02335757834,3544.6126104389627,1913195.9452390296,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4782.989863097574,0.4782989863097575,7089225.220877926,816.6319262013383,231.57150589602594,4083.1596310066916,1.0207899077516729,204.255839394585,886.1531526097407,9565979.726195147,1.0207899077516729,0.01000811037376027
0.98,4.067435492124767,825.4425047084602,3576.464175445019,1889304.6926531142,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4723.261731632786,0.47232617316327863,7152928.350890038,813.4870984249535,232.75259717628498,4067.4354921247673,1.0168588730311918,206.36062617711505,894.1160438612548,9446523.463265572,1.0168588730311918,0.01007230242107867
0.99,4.051731811267632,833.8208859563551,3608.0792645735582,1867198.2325459567,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4667.995581364892,0.46679955813648927,7216158.5291471165,810.3463622535264,233.90351254156494,4051.731811267632,1.012932952816908,208.45522148908879,902.0198161433896,9335991.162729783,1.012932952816908,0.010135255825586173
1.0,4.036052833882073,842.1583494301025,3639.458694074153,1846784.8764975162,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4616.962191243791,0.46169621912437914,7278917.388148306,807.2105667764147,235.02476121623576,4036.052833882073,1.0090132084705183,210.53958735752562,909.8646735185382,9233924.38248758,1.0090132084705183,0.010196986778384444
1.01,4.020402561444247,850.4547569077693,3670.603319251739,1827977.419748876,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4569.94354937219,0.45699435493721907,7341206.638503478,804.0805122888495,236.11684778824718,4020.4025614442476,1.0051006403610618,212.6136892269423,917.6508298129347,9139887.09874438,1.0051006403610618,0.010257511449193322
1.02,4.004784763586393,858.7099832770341,3701.514031992922,1810692.923114435,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4526.732307786087,0.4526732307786088,7403028.063985844,800.9569527172787,237.18027196042385,4004.784763586393,1.0011961908965983,214.67749581925852,925.3785079982305,9053464.615572175,1.0011961908965983,0.010316845972102178
1.03,3.989202988274774,866.9239160344409,3732.1917587037574,1794852.529829736,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4487.13132457434,0.4487131324574341,7464383.517407515,797.8405976549549,238.21552826616823,3989.2029882747743,0.9973007470686935,216.73097900861023,933.0479396759393,8974262.64914868,0.9973007470686935,0.010375006429354384
1.04,3.973660574148394,875.0964547361165,3762.6374577899605,1780381.2436663166,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4450.953109165792,0.4450953109165792,7525274.915579921,794.7321148296788,239.2231059333425,3973.660574148394,0.9934151435370985,218.77411368402912,940.6593644474901,8901906.218331583,0.9934151435370985,0.01043200884228582
1.05,3.9581606612054205,883.2275104975304,3792.852117485895,1767207.7366690454,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4418.019341672613,0.44180193416726143,7585704.234971791,791.6321322410842,240.2034887232376,3958.1606612054206,0.9895401653013551,220.8068776243826,948.2130293714738,8836038.683345227,0.9895401653013551,0.010487869160837167
1.06,3.94270620069837,891.317005521322,3822.836753850266,1755264.1710792694,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4388.160427698173,0.4388160427698174,7645673.507700533,788.5412401396741,241.1571547786092,3942.70620069837,0.9856765501745925,222.8292513803305,955.7091884625665,8776320.855396347,0.9856765501745925,0.01054260325337046
1.07,3.9272999625166265,899.3648727171584,3852.592409292502,1744486.0662899464,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4361.215165724866,0.43612151657248666,7705184.818585004,785.4599925033253,242.08457639370053,3927.2999625166267,0.9818249906291566,224.8412181792896,963.1481023231255,8722430.331449732,0.9818249906291566,0.0105962268927326
1.08,3.9119445461768585,907.3710551996446,3882.1201503356565,1734812.1011489762,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4337.0302528724405,0.43370302528724414,7764240.300671313,782.3889092353717,242.9862199953417,3911.9445461768587,0.9779861365442146,226.84276379991115,970.5300375839141,8674060.505744882,0.9779861365442146,0.010648755752240972
1.09,3.8966423890619644,915.3355058820972,3911.421065960424,1726183.9655787104,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4315.459913946776,0.4315459913946777,7822842.131920848,779.3284778123929,243.86254603346114,3896.6423890619644,0.9741605972654911,228.8338764705243,977.855266490106,8630919.827893551,0.9741605972654911,0.01070020539730097
1.1,3.8813957745222423,923.2581870789277,3940.49626597777,1718546.2146668166,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4296.365536667042,0.4296365536667042,7880992.531955539,776.2791549044484,244.71400890058865,3881.3957745222424,0.9703489436305606,230.81454676973192,985.1240664944424,8592731.073334083,0.9703489436305606,0.010750591278363647
