S,ST,STU,STUS,STUST,STUSU,SU,SUST,SUSTU,T,U,Time
4.0,6.2983858169079445,0.3907638963129554,1.3301222455857789,2.4315639295520426,0.3938004023080979,0.0053198670778886094,0.016603791680299095,0.00914701068619041,2.0,1.0,3.11
4.0,6.3033199305188505,0.3905210066050167,1.3294148634784513,2.430412833005362,0.39473694275245336,0.005337820737025434,0.016698341629387752,0.009214614118290932,2.0,1.0,3.12
4.0,6.3082119444883995,0.39027879591712195,1.3287086038954143,2.4292623642184097,0.3956718435195208,0.005355799207357237,0.016793070529907587,0.009282424889141513,2.0,1.0,3.13
4.0,6.313062142973599,0.39003726013795853,1.3280034625613373,2.4281125269860064,0.39660510737080434,0.005373802510191782,0.016887977950797727,0.00935044251261053,2.0,1.0,3.14
4.0,6.317870808146868,0.3897963951851304,1.3272994352292649,2.4269633250639573,0.39753673706090664,0.0053918306668487535,0.01698306346123942,0.00941866650364268,2.0,1.0,3.15
4.0,6.322638220216569,0.3895561970045864,1.326596517680182,2.4258147621698796,0.3984667353375758,0.00540988369869483,0.01707832663062294,0.009487096378255773,2.0,1.0,3.16
4.0,6.327364657447524,0.3893166615700488,1.32589470572258,2.424666841984035,0.3993951049417529,0.005427961627178746,0.017173767028514378,0.009555731653537432,2.0,1.0,3.17
4.0,6.332050396181539,0.3890777848824421,1.3251939951920224,2.4235195681501582,0.40032184860761866,0.005446064473866365,0.017269384224622562,0.009624571847641887,2.0,1.0,3.18
4.0,6.3366957108579225,0.38883956296932115,1.3244943819507096,2.4223729442762862,0.4012469690626407,0.0054641922604757405,0.01736517778876587,0.009693616479786683,2.0,1.0,3.19
4.0,6.341300865296315,0.3886019932148828,1.3237958623168722,2.4212269722621818,0.4021704690055385,0.005482344801544669,0.01746114749488935,0.009762865074559523,2.0,1.0,3.2
4.0,6.345866130593306,0.38836507163720957,1.3230984321849721,2.4200816557237204,0.4030923511515073,0.0055005221287104805,0.017557292903573524,0.009832317153097197,2.0,1.0,3.21
4.0,6.350391779182779,0.3881287937953176,1.3224020873184623,2.4189369988522516,0.4040126182172031,0.005518724349295197,0.017653613501188395,0.009901972236022346,2.0,1.0,3.22
4.0,6.354878077421234,0.38789315592082346,1.3217068237151066,2.4177930049914704,0.4049312729019983,0.0055369514698845376,0.017750108873493545,0.009971829847107767,2.0,1.0,3.23
4.0,6.359325289813217,0.3876581542770462,1.3210126373996958,2.4166496774435524,0.4058483178986565,0.005555203496155994,0.017846778607408412,0.010041889511199022,2.0,1.0,3.24
4.0,6.363733679030111,0.387423785158699,1.3203195244236996,2.4155070194696537,0.40676375589337443,0.005573480432872928,0.017943622291019437,0.010112150754212009,2.0,1.0,3.25
4.0,6.3681035059289375,0.3871900448915806,1.3196274808649164,2.414365034290411,0.4076775895658254,0.005591782283878682,0.018040639513587246,0.010182613103130579,2.0,1.0,3.2600000000000002
4.0,6.372435029571145,0.38695692983226654,1.3189365028271245,2.4132237250864406,0.4085898215892014,0.005610109052090672,0.018137829865553796,0.01025327608600412,2.0,1.0,3.27
4.0,6.376728507241413,0.3867244363678006,1.318246586439732,2.412083094998837,0.40950045463025636,0.005628460739494501,0.018235192938549583,0.010324139231945173,2.0,1.0,3.2800000000000002
4.0,6.3809841944664445,0.3864925609153862,1.317557727857428,2.4109431471296747,0.4104094913493485,0.005646837347138049,0.018332728325400744,0.010395202071127008,2.0,1.0,3.29
4.0,6.385202345033757,0.386261299922078,1.3168699232598335,2.4098038845425056,0.41131693440048334,0.0056652388751255904,0.0184304356201363,0.01046646413478125,2.0,1.0,3.3000000000000003
4.0,6.389383211010485,0.3860306498644731,1.3161831688511514,2.408665310262859,0.4122227864313561,0.005683665322611882,0.018528314417995254,0.010537924955195444,2.0,1.0,3.31
4.0,6.393527042762176,0.3858006072484023,1.315497460859817,2.407527427278741,0.4131270500833949,0.005702116687796277,0.018626364315433814,0.010609584065710685,2.0,1.0,3.3200000000000003
4.0,6.397634088971579,0.38557116860862206,1.314812795538149,2.4063902385411344,0.41402972799180293,0.00572059296791682,0.01872458491013251,0.01068144100071919,2.0,1.0,3.33
4.0,6.401704581770225,0.38534232978801813,1.3141291695440434,2.405253747425249,0.4149308227553988,0.005739094437897999,0.018822975523326627,0.01075349529182896,2.0,1.0,3.34
4.0,6.40573877451229,0.3851140877645045,1.3134465789717353,2.4041179565625224,0.41583033701325556,0.005757620943659141,0.018921535904021645,0.010825746477582021,2.0,1.0,3.35
4.0,6.409736911949064,0.3848864392063589,1.3127650201173287,2.4029828687647865,0.4167282733841963,0.005776172460723708,0.019020265672343533,0.010898194095768119,2.0,1.0,3.36
4.0,6.413699235391055,0.3846593807208309,1.312084489346457,2.4018484868655823,0.4176246344772713,0.005794748997942974,0.019119164415478864,0.010970837684746555,2.0,1.0,3.37
4.0,6.417625984496922,0.384432908939502,1.3114049830485082,2.4007148136658754,0.4185194228953917,0.005813350564357209,0.019218231720698725,0.011043676783899514,2.0,1.0,3.38
4.0,6.421517397290204,0.38420702051787664,1.3107264976363275,2.399581851934619,0.41941264123536864,0.005831977169228596,0.01931746717532724,0.011116710933629153,2.0,1.0,3.39
4.0,6.4253737101760375,0.3839817121349731,1.3100490295459226,2.3984496044093193,0.4203042920879512,0.005850628822074127,0.019416870366710037,0.011189939675354647,2.0,1.0,3.4
4.0,6.4291951579578805,0.3837569804929149,1.309372575236166,2.3973180737965967,0.42119437803786547,0.005869305532698517,0.01951644088218278,0.011263362551509271,2.0,1.0,3.41
4.0,6.432981973854237,0.3835328223165216,1.3086971311885,2.3961872627727523,0.4220829016638525,0.005888007311227107,0.01961617830903964,0.011336979105537444,2.0,1.0,3.42
4.0,6.436734389515379,0.3833092343529,1.30802269390664,2.395057173984328,0.42296986553870725,0.005906734168138776,0.01971608223450181,0.011410788881891813,2.0,1.0,3.43
4.0,6.440452635040065,0.38308621337103504,1.3073492599162786,2.3939278100486727,0.4238552722293169,0.0059254861142988375,0.01981615224568599,0.0114847914260303,2.0,1.0,3.44
4.0,6.44413693899227,0.3828637561613813,1.306676825764789,2.392799173554506,0.4247391242966996,0.00594426316099196,0.019916387929572905,0.011558986284413186,2.0,1.0,3.45
4.0,6.447787528417901,0.38264185953545354,1.306005388020929,2.3916712670624802,0.42562142429604266,0.005963065319955062,0.020016788872975786,0.011633373004500154,2.0,1.0,3.46
4.0,6.451404627073942,0.3824205204782016,1.3053349433232238,2.390544092920729,0.42650217477261965,0.005981892560674577,0.020117354706064457,0.011707951133852184,2.0,1.0,3.47
4.0,6.45498844447464,0.38219973708524224,1.3046654886784104,2.389417652129974,0.4273813782365322,0.006000744548148187,0.02021808536963693,0.011782720214634761,2.0,1.0,3.48
4.0,6.458539214141934,0.38197950529465025,1.303997020419989,2.3882919483013008,0.42825903725090947,0.006019621556966677,0.02031898018350201,0.011857679802761688,2.0,1.0,3.49
4.0,6.462057156420785,0.381759822066119,1.3033295352209686,2.3871669838063543,0.4291351543461662,0.006038523581977203,0.02042003875288088,0.011932829449262364,2.0,1.0,3.5
4.0,6.465542490159189,0.3815406843837008,1.3026630297759643,2.3860427609850614,0.4300097320469352,0.00605745061714917,0.020521260684192962,0.01200816870611963,2.0,1.0,3.5100000000000002
4.0,6.468995432722786,0.38132208925557814,1.3019975008009586,2.3849192821459764,0.4308827728721005,0.006076402655556709,0.020622645585075774,0.012083697126265749,2.0,1.0,3.52
4.0,6.472416200009482,0.3811040337138351,1.3013329450330628,2.383796549566624,0.4317542793348313,0.006095379689361165,0.020724193064404848,0.01215941426357844,2.0,1.0,3.5300000000000002
4.0,6.475805006464052,0.38088651481422875,1.3006693592302785,2.3826745654938475,0.43262425394261583,0.006114381709793587,0.02082590273231359,0.01223531967287687,2.0,1.0,3.54
4.0,6.479162065092761,0.3806695296359602,1.3000067401712583,2.3815533321441524,0.4334926991972947,0.006133408707137209,0.02092777420021319,0.012311412909917675,2.0,1.0,3.5500000000000003
4.0,6.4824875874779755,0.3804530752814463,1.2993450846550674,2.380432851704053,0.43435961759509456,0.006152460670709934,0.021029807080812493,0.01238769353139095,2.0,1.0,3.56
4.0,6.485781783792776,0.38023714887609067,1.298684389500945,2.3793131263304157,0.435225011626662,0.006171537588846826,0.02113200098813791,0.012464161094916281,2.0,1.0,3.5700000000000003
4.0,6.489044862815573,0.38002174756805535,1.298024651548065,2.3781941581508064,0.4360888837770969,0.006190639448882589,0.021234355537553255,0.012540815159038729,2.0,1.0,3.58
4.0,6.492277031944718,0.37980686852803175,1.2973658676552977,2.377075949263835,0.43695123652598655,0.0062097662371340566,0.0213368703457797,0.012617655283224857,2.0,1.0,3.59
4.0,6.495478497213117,0.3795925089490122,1.2967080347009714,2.3759585017395013,0.4378120723474388,0.006228917938882679,0.021439545030915615,0.012694681027858737,2.0,1.0,3.6
4.0,6.498649457677545,0.3793786658263958,1.2960511495864662,2.3748418178815727,0.4386713936989879,0.006248094672391531,0.02154237907940686,0.012771891952055825,2.0,1.0,3.61
4.0,6.501790108653252,0.37916533608349895,1.295395209233782,2.37372590007794,0.4395292030279979,0.00626729661216466,0.021645371922226063,0.012849287614908061,2.0,1.0,3.62
4.0,6.504900660249124,0.3789525172945459,1.2947402105726775,2.37261074993825,0.4403855028083344,0.006286523547639211,0.021748523372940056,0.012926867582664182,2.0,1.0,3.63
4.0,6.507981312374114,0.3787402067078816,1.2940861505574746,2.371496369459165,0.44124029549092597,0.006305775479039656,0.02185183303623675,0.013004631419024804,2.0,1.0,3.64
4.0,6.511032263581961,0.37852840159055495,1.293433026160802,2.3703827606133916,0.4420935835212661,0.006325052406964809,0.02195530051679439,0.013082578688563697,2.0,1.0,3.65
4.0,6.514053711083694,0.3783170992280074,1.2927808343733576,2.3692699253501215,0.4429453693394426,0.006344354332420444,0.0220589254192517,0.013160708956723007,2.0,1.0,3.66
4.0,6.517045850760149,0.3781062969237625,1.2921295722036714,2.368157865595477,0.4437956553801671,0.006363681256851876,0.02216270734817803,0.013239021789808418,2.0,1.0,3.67
4.0,6.520008877174475,0.37789599199911533,1.2914792366778685,2.3670465832529546,0.4446444440728043,0.006383033182176573,0.022266645908043503,0.01331751675498438,2.0,1.0,3.68
4.0,6.522942983584645,0.3776861817928211,1.2908298248394314,2.3659360802038654,0.44549173784140184,0.006402410110816747,0.022370740703189142,0.013396193420269258,2.0,1.0,3.69
4.0,6.525848361955967,0.3774768636607849,1.290181333748963,2.3648263583077815,0.44633753910471985,0.006421812045731956,0.02247499133779704,0.013475051354530566,2.0,1.0,3.7
4.0,6.528725202973597,0.37726803497575073,1.2895337604839485,2.363717419402979,0.4471818502762599,0.006441238990451702,0.022579397415860458,0.013554090127480132,2.0,1.0,3.71
4.0,6.531573696055042,0.3770596931269904,1.2888871021385193,2.362609265306878,0.44802467376429517,0.006460690949108027,0.022683958541154025,0.013633309309669304,2.0,1.0,3.72
4.0,6.534394029362678,0.37685183551999324,1.2882413558232149,2.3615018978164914,0.4488660119718994,0.006480167926468118,0.02278867431720382,0.013712708472484129,2.0,1.0,3.73
4.0,6.53718638981626,0.37664445957615506,1.2875965186647458,2.3603953187088624,0.44970586729697687,0.006499669927966898,0.02289354434725757,0.013792287188140571,2.0,1.0,3.74
4.0,6.539950956941395,0.3764375634969914,1.2869525880983388,2.3592895287426137,0.45054424211714283,0.00651919667223306,0.022998568518643146,0.01387204503461751,2.0,1.0,3.75
4.0,6.542687914542573,0.37623114481757436,1.2863095613140207,2.3581845295480073,0.45138113881841,0.006538748134998727,0.023103746464760336,0.013951981586311035,2.0,1.0,3.7600000000000002
4.0,6.545397449074436,0.3760252006097846,1.2856674353342832,2.357080323361423,0.4522165597911846,0.006558324472580118,0.02320907764077262,0.014032096415344376,2.0,1.0,3.77
4.0,6.54807974209046,0.37581972842014133,1.2850262073728724,2.355976911800058,0.4530505074117068,0.006577925669113616,0.02331456167254763,0.014112389097622286,2.0,1.0,3.7800000000000002
4.0,6.550734973923963,0.3756147258144882,1.2843858746604218,2.3548742964568663,0.4538829840510963,0.0065975517076965915,0.02342019818737477,0.014192859209887486,2.0,1.0,3.79
4.0,6.553363323699287,0.3754101903778474,1.2837464344442768,2.3537724789007806,0.45471399207537816,0.006617202570357919,0.02352598681399683,0.014273506329716938,2.0,1.0,3.8000000000000003
4.0,6.555964969342972,0.3752061197142743,1.2831078839883234,2.3526714606769428,0.4555435338455092,0.006636878238028489,0.02363192718264147,0.014354330035518083,2.0,1.0,3.81
4.0,6.558540087594938,0.37500251144671165,1.2824702205728116,2.3515712433069313,0.4563716117174045,0.006656578690511727,0.02373801892505284,0.014435329906525136,2.0,1.0,3.8200000000000003
4.0,6.561088854019666,0.3747993632168437,1.281833441494182,2.3504718282889887,0.4571982280419629,0.006676303906454098,0.023844261674523082,0.014516505522795296,2.0,1.0,3.83
4.0,6.563611443017375,0.3745966726849506,1.2811975440648924,2.349373217098248,0.45802338516509417,0.006696053863315633,0.023950655065923924,0.01459785646520505,2.0,1.0,3.84
4.0,6.5661080278352,0.37439443752976276,1.2805625256132427,2.3482754111869633,0.4588470854277444,0.006715828537340433,0.024057198735738215,0.014679382315446408,2.0,1.0,3.85
4.0,6.568578780578376,0.37419265544831515,1.2799283834832011,2.3471784119847325,0.4596693311659228,0.006735627903527186,0.024163892322091464,0.014761082656023158,2.0,1.0,3.86
4.0,6.571023872221414,0.37399132415580144,1.2792951150342304,2.346082220898731,0.46049012471072764,0.006755451935599686,0.024270735464783425,0.014842957070247147,2.0,1.0,3.87
4.0,6.573443472619279,0.37379044138542844,1.2786627176411136,2.3449868393139335,0.4613094683883726,0.006775300605977338,0.024377727805319625,0.014925005142234509,2.0,1.0,3.88
4.0,6.575837742748119,0.37359000429124684,1.278031188776665,2.3438922691677373,0.46212736450526914,0.006795174362239206,0.02448486850571047,0.015007226459872515,2.0,1.0,3.89
4.0,6.578206853797996,0.3733900109140892,1.2774005258080185,2.34279851153968,0.46294381538474955,0.0068150729569908305,0.024592157430243664,0.015089620607521134,2.0,1.0,3.9
4.0,6.580550973292738,0.3731904591141187,1.2767707261446275,2.341705567678516,0.4637588233403781,0.006834996299667636,0.02469959428521107,0.015172187171319825,2.0,1.0,3.91
4.0,6.582870266260326,0.37299134665974826,1.2761417872257272,2.340613438916751,0.46457239067820644,0.006854944385421274,0.02480717869073132,0.015254925738740606,2.0,1.0,3.92
4.0,6.585164896630001,0.37279267133397914,1.2755137065053768,2.339522126568428,0.46538451969946526,0.006874917210103564,0.02491491026661325,0.01533783589805453,2.0,1.0,3.93
4.0,6.587435027242287,0.3725944309341663,1.2748864814522973,2.3384316319294336,0.4661952127005883,0.0068949147703079,0.025022788632315798,0.01542091723832834,2.0,1.0,3.94
4.0,6.589680819859011,0.3723966232717837,1.2742601095497101,2.3373419562778177,0.46700447197323647,0.006914937063410661,0.025130813406907985,0.015504169349421218,2.0,1.0,3.95
4.0,6.59190243517333,0.37219924617219025,1.2736345882951754,2.3362531008741017,0.4678122998043215,0.006934984087612623,0.02523898420902885,0.015587591821981439,2.0,1.0,3.96
4.0,6.594100032819754,0.37200229747439467,1.2730099152004295,2.335165066961594,0.46861869847603044,0.006955055841980373,0.025347300656847423,0.015671184247443116,2.0,1.0,3.97
4.0,6.5962737713841655,0.3718057750308215,1.272386087791224,2.3340778557667017,0.4694236702658492,0.006975152326487717,0.02545576236802264,0.015754946218022856,2.0,1.0,3.98
4.0,6.5984238084138465,0.3716096767070762,1.2717631036071635,2.3329914684992454,0.47022721744658696,0.0069952735420570926,0.025564368959663342,0.015838877326716502,2.0,1.0,3.99
4.0,6.600550300427498,0.37141400038171063,1.2711409602015438,2.3319059063527705,0.4710293422863998,0.0070154194906009775,0.025673120048288183,0.015922977167295807,2.0,1.0,4.0
4.0,6.60265340292527,0.37121874394598886,1.2705196551411906,2.3308211705048616,0.4718300470488151,0.007035590175063308,0.025782015249785604,0.016007245334305142,2.0,1.0,4.01
4.0,6.60473326993281,0.37102390536488034,1.2698991860204578,2.329737262046294,0.4726293339916328,0.007055785559878426,0.025891054218811018,0.016091681423431793,2.0,1.0,4.0200000000000005
4.0,6.606790047596422,0.3708294835197441,1.2692795506560197,2.3286541810016996,0.47342720535149696,0.007076005026086288,0.02600023719167348,0.01617628503664564,2.0,1.0,4.03
4.0,6.608823893747902,0.3706354756385782,1.2686607464924229,2.3275719293161976,0.47422366339102456,0.007096249032503027,0.026109563331261545,0.01626105576651814,2.0,1.0,4.04
4.0,6.61083495954609,0.3704418797094144,1.2680427711601556,2.3264905080505636,0.4750187103545826,0.007116517555410079,0.026219032281630233,0.01634599321094565,2.0,1.0,4.05
4.0,6.612823395152475,0.37024869373562336,1.2674256223033058,2.32540991824676,0.47581234848195947,0.007136810569871224,0.026328643688451277,0.016431096968603818,2.0,1.0,4.0600000000000005
4.0,6.614789349740237,0.370055915735808,1.266809297579429,2.3243301609281026,0.4766045800083867,0.007157128049690986,0.026438397199055722,0.01651636663894507,2.0,1.0,4.07
4.0,6.616732971503292,0.3698635437436977,1.2661937946594153,2.3232512370994227,0.4773954071645605,0.0071774699673730485,0.026548292462476645,0.016601801822196133,2.0,1.0,4.08
4.0,6.6186544076653435,0.3696715758080419,1.265579111227358,2.322173147747231,0.47818483217666385,0.007197836294078657,0.026658329129491766,0.016687402119355463,2.0,1.0,4.09
4.0,6.620553804488923,0.3694800099925043,1.2649652449804212,2.3210958938398827,0.47897285726638755,0.007218226999585025,0.02676850685266609,0.016773167132190774,2.0,1.0,4.1
4.0,6.622431307284441,0.36928884437555626,1.264352193628708,2.32001947632774,0.4797594846509523,0.007238642052243747,0.026878825286394604,0.016859096463236502,2.0,1.0,4.11
4.0,6.624287060419228,0.3690980770503712,1.2637399548951285,2.3189438961433373,0.4805447165431299,0.007259081418939193,0.026989284086944853,0.016945189715791276,2.0,1.0,4.12
4.0,6.626121207326582,0.3689077061247179,1.2631285265152665,2.317869154201543,0.48132855515126566,0.007279545065046934,0.027099882912499665,0.01703144649391544,2.0,1.0,4.13
4.0,6.627933890514821,0.36871772972085476,1.2625179062372494,2.316795251399726,0.48211100267929924,0.0073000329543921345,0.02721062142319977,0.0171178664024285,2.0,1.0,4.14
4.0,6.629725251576317,0.3685281459754236,1.2619080918216146,2.315722188617917,0.4828920613267869,0.007320545049207967,0.027321499281186455,0.01720444904690664,2.0,1.0,4.15
4.0,6.631495428758466,0.3683389528415663,1.261299081029459,2.3146499669472385,0.4836717332843984,0.007341081532955251,0.027432515928061816,0.01729119403207746,2.0,1.0,4.16
4.0,6.633244557041989,0.368150148094437,1.260690871622642,2.3135785876835833,0.48445002073406745,0.007361642803950295,0.027543670591254104,0.017378100961863038,2.0,1.0,4.17
4.0,6.634972779754441,0.3679617302724479,1.260083461419425,2.3125080512413185,0.48522692587054767,0.007382228414578566,0.027654963343477786,0.0174651694470057,2.0,1.0,4.18
4.0,6.636680234504999,0.3677736975354614,1.259476848226696,2.311438358471142,0.48600245087531646,0.007402838357757778,0.027766393817881315,0.017552399095813662,2.0,1.0,4.19
4.0,6.638367058000193,0.3675860480546023,1.2588710298629402,2.310369510210224,0.4867765979255167,0.007423472627524901,0.02787796164691136,0.017639789517318198,2.0,1.0,4.2
4.0,6.640033386051882,0.3673987800120641,1.258266004158101,2.309301507282472,0.48754936919397623,0.007444131219092449,0.027989666462257767,0.017727340321270484,2.0,1.0,4.21
4.0,6.641679353585233,0.36721189160091644,1.2576617689534444,2.308234350498793,0.4883207668492277,0.007464814128904743,0.028101507894798424,0.017815051118138324,2.0,1.0,4.22
4.0,6.643305094646693,0.36702538102491195,1.2570583221014209,2.3071680406573583,0.48909079305552816,0.007485521354694195,0.028213485574544186,0.017902921519102968,2.0,1.0,4.23
4.0,6.644910742411963,0.3668392464982933,1.2564556614655285,2.306102578543868,0.48985944997287845,0.007506252895537568,0.028325599130583752,0.017990951136055845,2.0,1.0,4.24
4.0,6.64649642919398,0.36665348624560024,1.2558537849201756,2.305037964931815,0.49062673975704335,0.007527008751912269,0.02843784819102861,0.018079139581595408,2.0,1.0,4.25
4.0,6.648062286450883,0.3664680985014765,1.2552526903505439,2.303974200582749,0.4913926645595709,0.007547788925752611,0.028550232382957928,0.01816748646902386,2.0,1.0,4.26
4.0,6.649608444793997,0.3662830815104769,1.2546523756524501,2.3029112862465393,0.4921572265278123,0.0075685934205060885,0.028662751332363463,0.018255991412343974,2.0,1.0,4.2700000000000005
4.0,6.651135033995803,0.3660984335268744,1.2540528387322103,2.301849222661642,0.4929204278049412,0.0075894222411896535,0.028775404664094433,0.01834465402625582,2.0,1.0,4.28
4.0,6.652642182997915,0.36591415281446693,1.2534540775065015,2.3007880105553604,0.4936822705299738,0.007610275394445994,0.02888819200180248,0.018433473926153607,2.0,1.0,4.29
4.0,6.654130016174153,0.36573023818033185,1.2528560900767003,2.2997276499702117,0.4944427568284356,0.007631152390731038,0.029001113464866998,0.01852245073172424,2.0,1.0,4.3
4.0,6.655598659738351,0.3655466880621461,1.2522588744305763,2.298668141415847,0.49520188882836397,0.007652053095200814,0.029114168819027536,0.01861158406078882,2.0,1.0,4.3100000000000005
4.0,6.657048242601452,0.3653635004069268,1.251662428402595,2.2976094860221195,0.4959596686624495,0.007672977840653705,0.029227357363644114,0.018700873528482702,2.0,1.0,4.32
4.0,6.658478890114227,0.3651806735641358,1.2510667499656793,2.2965516844119027,0.4967160984524075,0.007693926594648725,0.02934067876309403,0.018790318753278218,2.0,1.0,4.33
4.0,6.659890726809687,0.3649982058956124,1.2504718371036743,2.2954947371934225,0.49747118031582716,0.007714899323092808,0.02945413268383433,0.01887991935435144,2.0,1.0,4.34
4.0,6.661283876410165,0.3648160957755069,1.2498776878112516,2.294438644960361,0.498224916366189,0.007735895990178704,0.029567718794464907,0.018969674951579845,2.0,1.0,4.3500000000000005
4.0,6.6626584618344005,0.36463434159021474,1.2492843000938139,2.29338340829196,0.4989773087128821,0.007756916558322869,0.029681436765791533,0.01905958516553993,2.0,1.0,4.36
4.0,6.66401460520463,0.36445294173831067,1.248691671967399,2.292329027753124,0.4997283594612219,0.007777960988103363,0.029795286270889,0.01914964961750488,2.0,1.0,4.37
4.0,6.665352427853666,0.3642718946304823,1.2480998014585842,2.2912755038945236,0.5004780707124673,0.007799029238197746,0.02990926698516415,0.01923986792944218,2.0,1.0,4.38
4.0,6.666672050331983,0.36409119868946443,1.2475086866043898,2.2902228372527027,0.5012264445638384,0.007820121265320973,0.03002337858641895,0.019330239724011267,2.0,1.0,4.39
4.0,6.667973592414805,0.36391085234997284,1.246918325452185,2.289171028350179,0.5019734831085335,0.007841237024163283,0.0301376207549136,0.019420764624561163,2.0,1.0,4.4
4.0,6.669257173109189,0.36373085405863825,1.2463287160595904,2.288120077695549,0.5027191884357474,0.007862376467328095,0.03025199317342955,0.019511442255128082,2.0,1.0,4.41
4.0,6.670522910661109,0.36355120227394044,1.245739856494383,2.2870699857835914,0.5034635626306875,0.007883539545269913,0.030366495527332633,0.019602272240433125,2.0,1.0,4.42
4.0,6.671770922562543,0.3633718954661419,1.2451517448344005,2.286020753095372,0.5042066077745927,0.007904726206232206,0.030481127504636114,0.01969325420587987,2.0,1.0,4.43
4.0,6.6730013210225625,0.3631929315754877,1.2445643791512562,2.2849723806899283,0.5049483259367394,0.00792593727443889,0.03059588791641614,0.019784387774378607,2.0,1.0,4.44
4.0,6.674214223701545,0.36301430929328177,1.243977757548529,2.2839248688053484,0.5056887191934032,0.007947172373058937,0.030710776777144833,0.019875672573848743,2.0,1.0,4.45
4.0,6.675409746720034,0.3628360272260219,1.2433918781366906,2.282878217771578,0.5064277896155174,0.007968431279131915,0.03082579394761504,0.019967108232320473,2.0,1.0,4.46
4.0,6.676588004337605,0.36265808385613396,1.2428067390318387,2.2818324280533315,0.507165539268111,0.007989713987055969,0.030940939071352376,0.02005869437770273,2.0,1.0,4.47
4.0,6.6777491100733215,0.362480477674877,1.242222338359574,2.28078750010499,0.5079019702122926,0.008011020492954364,0.031056211790591863,0.020150430638559796,2.0,1.0,4.48
4.0,6.67889317671211,0.36230320718219106,1.2416386742549026,2.279743434370799,0.5086370845052658,0.008032350794753517,0.031171611746200586,0.020242316644108395,2.0,1.0,4.49
4.0,6.680020316311109,0.36212627088654425,1.2410557448621375,2.278700231285067,0.5093708842003462,0.008053704892261038,0.03128713857760048,0.020334352024214852,2.0,1.0,4.5
4.0,6.681130640206036,0.3619496673047807,1.2404735483348002,2.277657891272362,0.5101033713469768,0.008075082787243764,0.031402791922691,0.020426536409392217,2.0,1.0,4.51
4.0,6.682224259017549,0.36177339496196775,1.2398920828355222,2.2766164147477137,0.5108345479907452,0.008096484483505785,0.031518571417771854,0.020518869430797396,2.0,1.0,4.5200000000000005
4.0,6.683301282657603,0.3615974523912437,1.2393113465359475,2.2755758021168067,0.5115644161733985,0.008117909986966482,0.03163447669746566,0.020611350720228256,2.0,1.0,4.53
4.0,6.684361820335817,0.3614218381336653,1.238731337616633,2.2745360537761834,0.5122929779328603,0.008139359305738565,0.03175050739464076,0.0207039799101208,2.0,1.0,4.54
4.0,6.6854059805658315,0.3612465507380551,1.2381520542669506,2.2734971701134383,0.5130202353032469,0.008160832450206103,0.03186666314033383,0.02079675663354626,2.0,1.0,4.55
4.0,6.68643387117167,0.36107158876084916,1.2375734946849897,2.2724591515074195,0.5137461903148828,0.00818232943310256,0.03198294356367268,0.020889680524208264,2.0,1.0,4.5600000000000005
4.0,6.6874455992209425,0.36089695077856626,1.2369956570803564,2.2714219983135635,0.5144708449941294,0.008203850250619935,0.03209934831071864,0.020982751216604957,2.0,1.0,4.57
4.0,6.688441265853192,0.3607226362809834,1.2364185398792042,2.2703857098122393,0.5151942013500816,0.00822539353991577,0.032215878383483776,0.021075968357707746,2.0,1.0,4.58
4.0,6.689420980605337,0.3605486432006079,1.2358421411568794,2.269350287117706,0.5159162614114166,0.00824696029188551,0.032332532436773344,0.021169331574654667,2.0,1.0,4.59
4.0,6.690384848361335,0.36037497016510944,1.235266459155069,2.26831573052599,0.5166370271928242,0.008268550465861751,0.03244931015472079,0.021262840504203333,2.0,1.0,4.6000000000000005
4.0,6.691332973327992,0.360201615812346,1.2346914921244518,2.2672820403214327,0.5173565007052342,0.008290164018900908,0.03256621122416693,0.021356494783772995,2.0,1.0,4.61
4.0,6.692265459040664,0.3600285787903246,1.2341172383246255,2.2662492167767545,0.5180746839558307,0.008311800905691462,0.0326832353347521,0.0214502940514432,2.0,1.0,4.62
4.0,6.693182408368963,0.3598558577571617,1.2335436960240347,2.2652172601531193,0.518791578948066,0.008333461078462208,0.032800382179008145,0.021544237945952376,2.0,1.0,4.63
4.0,6.6940839235224665,0.3596834513810438,1.2329708634998982,2.2641861707002007,0.519507187681676,0.008355144486890488,0.03291765145245051,0.02163832610669644,2.0,1.0,4.64
4.0,6.69497010605642,0.35951135834018777,1.2323987390381368,2.263155948656247,0.5202215121526942,0.008376851078010446,0.03303504285367033,0.02173255817372741,2.0,1.0,4.65
4.0,6.6958410568774465,0.3593395773228016,1.2318273209333006,2.262126594248147,0.5209345543534656,0.008398580796121255,0.03315255608442643,0.02182693378775199,2.0,1.0,4.66
4.0,6.696696876249252,0.35916810702704466,1.231256607488497,2.261098107691494,0.5216463162726623,0.008420333582695378,0.03327019084973747,0.021921452590130213,2.0,1.0,4.67
4.0,6.697537663798331,0.3589969461609883,1.2306865970153182,2.2600704891906513,0.5223567998952974,0.008442109376286798,0.03338794685797396,0.022016114222874035,2.0,1.0,4.68
4.0,6.6983635185196695,0.35882609344257643,1.2301172878337687,2.2590437389388183,0.5230660072027393,0.008463908112439269,0.03350582382095031,0.022110918328645948,2.0,1.0,4.69
4.0,6.699174538782462,0.35865554759958584,1.229548678272193,2.2580178571180958,0.5237739401727265,0.008485729723594548,0.03362382145401693,0.022205864550757543,2.0,1.0,4.7
