Time,GLC,G6P_F6P,F6P,FBP,G3P,DHAP,DHAP_G3P,Vgk,hGK,KeqGPI,KeqTPI,Vpfk,Vfba,Vgapdh,Sgk,Spfk,Sfba,Sgapdh,Xpfk,alpha,hx,hpfk,hact,dw_per_ml,min_to_sec,Vgk_min,Vpfk_min,Vfba_min,Vgapdh_min,Pfba,Qfba,KeqFBA,sigma,cell,vgk,vpfk,vfba,vgapdh
0.59,10.0,3.727515005625031,0.8601957705288532,0.0006431757269894776,0.00011547589913031519,0.0025404443764231698,0.002655920275553485,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2150489426322133,1.0,0.03298086174809976,0.015709011402776186,0.015697013136616988,0.031349410705754546
0.6,10.0,3.7276877102696626,0.8602356254468452,0.0006432957165689382,0.00011549529825519019,0.002540871152902655,0.0026563664511578453,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2150589063617113,1.0,0.03298086174809976,0.015711588261745155,0.01569958862270705,0.031354558278374946
0.61,10.0,3.7278603891528497,0.8602754744198884,0.0006434157198828183,0.00011551469887060641,0.0025412979621737193,0.0026568126610443258,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2150688686049721,1.0,0.03298086174809976,0.015714165300216666,0.01570216428860879,0.03135970620746572
0.62,10.0,3.7280330422745913,0.8603153174479826,0.0006435357369311178,0.00011553410097656384,0.002541724804236362,0.002657258905212926,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21507882936199565,1.0,0.03298086174809976,0.01571674251819708,0.0157047401342906,0.03136485449301829
0.63,10.0,3.728205669634888,0.8603551545311279,0.0006436557677138367,0.00011555350457306246,0.002542151679090583,0.0026577051836636457,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21508878863278197,1.0,0.03298086174809976,0.015719319915692795,0.015707316159720867,0.031370003135024103
0.64,10.0,3.72837827123374,0.8603949856693246,0.0006437758122309748,0.00011557290966010231,0.002542578586736383,0.0026581514963964856,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21509874641733115,1.0,0.03298086174809976,0.015721897492710222,0.01570989236486799,0.03137515213347462
0.65,10.0,3.728550847071147,0.8604348108625722,0.0006438958704825325,0.00011559231623768335,0.0025430055271737618,0.0026585978434114452,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21510870271564306,1.0,0.03298086174809976,0.01572447524925572,0.01571246874970034,0.031380301488361254
0.66,10.0,3.728723397147109,0.8604746301108713,0.0006440159424685094,0.0001156117243058056,0.002543432500402719,0.0026590442247085245,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21511865752771783,1.0,0.03298086174809976,0.015727053185335738,0.01571504531418632,0.03138545119967547
0.67,10.0,3.7288959214616257,0.8605144434142213,0.0006441360281889059,0.00011563113386446906,0.0025438595064232548,0.002659490640287724,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21512861085355534,1.0,0.03298086174809976,0.01572963130095665,0.01571762205829432,0.0313906012674087
0.68,10.0,3.729068420014698,0.8605542507726225,0.0006442561276437217,0.00011565054491367372,0.002544286545235369,0.002659937090149043,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21513856269315562,1.0,0.03298086174809976,0.015732209596124896,0.015720198981992735,0.0313957516915524
0.6900000000000001,10.0,3.7292408928063248,0.8605940521860749,0.0006443762408329569,0.0001156699574534196,0.0025447136168390626,0.002660383574292482,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21514851304651872,1.0,0.03298086174809976,0.015734788070846918,0.015722776085249943,0.03140090247209799
0.7000000000000001,10.0,3.7294133398365066,0.8606338476545784,0.0006444963677566113,0.00011568937148370667,0.0025451407212343344,0.002660830092718041,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2151584619136446,1.0,0.03298086174809976,0.015737366725129116,0.015725353368034337,0.031406053609036914
0.71,10.0,3.729585761105244,0.8606736371781332,0.0006446165084146853,0.00011570878700453494,0.0025455678584211847,0.0026612766454257196,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2151684092945333,1.0,0.03298086174809976,0.01573994555897796,0.015727930830314308,0.03141120510236062
0.72,10.0,3.7297581566125357,0.860713420756739,0.0006447366628071786,0.00011572820401590443,0.0025459950283996135,0.0026617232324155178,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21517835518918474,1.0,0.03298086174809976,0.015742524572399868,0.015730508472058258,0.03141635695206055
0.73,10.0,3.7299305263583826,0.860753198390396,0.0006448568309340914,0.00011574762251781513,0.0025464222311696208,0.002662169853687436,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.215188299597599,1.0,0.03298086174809976,0.015745103765401322,0.015733086293234565,0.031421509158128136
0.74,10.0,3.730102870342785,0.8607929700791042,0.0006449770127954235,0.00011576704251026704,0.0025468494667312074,0.0026626165092414745,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21519824251977604,1.0,0.03298086174809976,0.015747683137988765,0.01573566429381162,0.03142666172055482
0.75,10.0,3.730275188565742,0.8608327358228633,0.0006450972083911749,0.00011578646399326013,0.002547276735084372,0.0026630631990776322,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21520818395571584,1.0,0.03298086174809976,0.01575026269016865,0.015738242473757824,0.031431814639332034
0.76,10.0,3.730447481027254,0.860872495621674,0.0006452174177213458,0.00011580588696679445,0.0025477040362291157,0.00266350992319591,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2152181239054185,1.0,0.03298086174809976,0.015752842421947497,0.01574082083304156,0.031436967914451226
0.77,10.0,3.7306197477273213,0.8609122494755356,0.0006453376407859361,0.00011582531143086998,0.0025481313701654377,0.002663956681596308,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2152280623688839,1.0,0.03298086174809976,0.01575542233333174,0.015743399371631217,0.031442121545903826
0.78,10.0,3.7307919886659433,0.8609519973844484,0.0006454578775849457,0.0001158447373854867,0.0025485587368933383,0.002664403474278825,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2152379993461121,1.0,0.03298086174809976,0.015758002424327892,0.01574597808949519,0.03144727553368127
0.79,10.0,3.7309642038431203,0.8609917393484124,0.0006455781281183747,0.00011586416483064463,0.0025489861364128177,0.0026648503012434623,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2152479348371031,1.0,0.03298086174809976,0.01576058269494243,0.015748556986601873,0.03145242987777499
0.8,10.0,3.731136393258853,0.8610314753674276,0.0006456983923862231,0.00011588359376634379,0.002549413568723876,0.0026652971624902197,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2152578688418569,1.0,0.03298086174809976,0.015763163145181877,0.015751136062919665,0.031457584578176434
0.81,10.0,3.73130855691314,0.8610712054414938,0.000645818670388491,0.00011590302419258414,0.0025498410338265125,0.0026657440580190967,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21526780136037346,1.0,0.03298086174809976,0.015765743775052705,0.01575371531841694,0.03146273963487702
0.8200000000000001,10.0,3.731480694805982,0.8611109295706112,0.0006459389621251781,0.00011592245610936568,0.002550268531720728,0.0026661909878300935,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2152777323926528,1.0,0.03298086174809976,0.01576832458456146,0.0157562947530621,0.0314678950478682
0.8300000000000001,10.0,3.731652806937379,0.8611506477547798,0.0006460592675962847,0.00011594188951668844,0.0025506960624065217,0.00266663795192321,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21528766193869495,1.0,0.03298086174809976,0.015770905573714633,0.015758874366823532,0.03147305081714139
0.84,10.0,3.7318248933073312,0.8611903599939994,0.0006461795868018107,0.0001159613244145524,0.002551123625883894,0.0026670849502984464,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21529758999849985,1.0,0.03298086174809976,0.015773486742518786,0.015761454159669643,0.03147820694268804
0.85,10.0,3.731996953915839,0.8612300662882704,0.000646299919741756,0.00011598076080295759,0.0025515512221528456,0.002667531982955803,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2153075165720676,1.0,0.03298086174809976,0.015776068090980436,0.015764034131568804,0.03148336342449958
0.86,10.0,3.732168988762901,0.8612697666375925,0.0006464202664161208,0.00011600019868190395,0.002551978851213375,0.002667979049895279,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21531744165939812,1.0,0.03298086174809976,0.015778649619106123,0.015766614282489426,0.03148852026256743
0.87,10.0,3.7323409978485182,0.8613094610419656,0.0006465406268249048,0.00011601963805139155,0.0025524065130654834,0.002668426151116875,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2153273652604914,1.0,0.03298086174809976,0.015781231326902373,0.015769194612399888,0.03149367745688304
0.88,10.0,3.7325129811726905,0.86134914950139,0.0006466610009681084,0.00011603907891142033,0.00255283420770917,0.0026688732866205905,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2153372873753475,1.0,0.03298086174809976,0.01578381321437578,0.015771775121268594,0.031498835007437824
0.89,10.0,3.732684937307546,0.8613888316863567,0.0006467813889892167,0.00011605852129691775,0.0025532619359128314,0.002669320457209749,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21534720792158918,1.0,0.03298086174809976,0.015786395268989926,0.01577435581212611,0.03150399292348916
0.9,10.0,3.732856864128352,0.8614285071065427,0.0006469017911017427,0.00011607796525985727,0.0025536896988198714,0.0026697676640797287,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21535712677663568,1.0,0.03298086174809976,0.015788977472081595,0.015776936689496868,0.03150915121881629
0.91,10.0,3.7330287650889873,0.8614681765589971,0.0006470222069586088,0.00011609741071575292,0.0025541174945716183,0.0026702149052873713,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21536704413974928,1.0,0.03298086174809976,0.01579155985399439,0.015779517745941767,0.03151430987099704
0.92,10.0,3.7332006401894526,0.8615078400437198,0.0006471426365598151,0.00011611685766460473,0.0025545453231680722,0.002670662180832677,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21537696001092996,1.0,0.03298086174809976,0.01579414241473464,0.015782098981429165,0.031519468880022855
0.93,10.0,3.733372489429747,0.8615474975607108,0.0006472630799053618,0.00011613630610641267,0.0025549731846092327,0.0026711094907156453,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2153868743901777,1.0,0.03298086174809976,0.0157967251543087,0.015784680395927446,0.031524628245885124
0.9400000000000001,10.0,3.7335443128098715,0.8615871491099703,0.0006473835369952485,0.00011615575604117674,0.0025554010788950993,0.002671556834936276,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21539678727749256,1.0,0.03298086174809976,0.015799308072722906,0.01578726198940495,0.03152978796857527
0.9500000000000001,10.0,3.733716110329826,0.8616267946914982,0.0006475040078294754,0.00011617520746889698,0.002555829006025673,0.00267200421349457,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21540669867287454,1.0,0.03298086174809976,0.01580189116998363,0.01578984376183006,0.03153494804808472
0.96,10.0,3.73388788198961,0.8616664343052945,0.0006476244924080426,0.00011619466038957335,0.002556256966000954,0.0026724516263905273,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21541660857632364,1.0,0.03298086174809976,0.01580447444609721,0.01579242571317113,0.031540108484404854
0.97,10.0,3.7340596277892235,0.8617060679513593,0.0006477449907309499,0.00011621411480320589,0.002556684958820941,0.002672899073624147,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21542651698783982,1.0,0.03298086174809976,0.015807057901070017,0.015795007843396533,0.03154526927752713
0.98,10.0,3.7342313477286666,0.8617456956296922,0.0006478655027981975,0.00011623357070979455,0.002557112984485635,0.0026733465551954296,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21543642390742304,1.0,0.03298086174809976,0.015809641534908433,0.01579759015247463,0.03155043042744291
0.99,10.0,3.7344030418079397,0.8617853173402937,0.0006479860286097852,0.00011625302810933936,0.002557541042995036,0.002673794071104375,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21544632933507343,1.0,0.03298086174809976,0.015812225347618843,0.015800172640373783,0.03155559193414364
1.0,10.0,3.7345747100270423,0.8618249330831637,0.0006481065681657132,0.0001162724870018403,0.0025579691343491427,0.002674241621350983,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21545623327079091,1.0,0.03298086174809976,0.015814809339207616,0.01580275530706236,0.031560753797620716
1.01,10.0,3.734746352385975,0.8618645428583019,0.0006482271214659814,0.0001162919473872974,0.0025583972585479574,0.0026746892059352546,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21546613571457549,1.0,0.03298086174809976,0.015817393509681168,0.015805338152508723,0.03156591601786556
1.02,10.0,3.7349179688847367,0.8619041466657085,0.0006483476885105898,0.00011631140926571063,0.0025588254155914777,0.0026751368248571885,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21547603666642712,1.0,0.03298086174809976,0.01581997785904586,0.015807921176681245,0.031571078594869566
1.03,10.0,3.735089559523329,0.8619437445053836,0.0006484682692995384,0.00011633087263708,0.002559253605479705,0.0026755844781167853,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2154859361263459,1.0,0.03298086174809976,0.015822562387308142,0.015810504379548295,0.03157624152862416
1.04,10.0,3.73526112430175,0.8619833363773268,0.0006485888638328272,0.00011635033750140555,0.00255968182821264,0.0026760321657140454,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2154958340943317,1.0,0.03298086174809976,0.015825147094474402,0.015813087761078218,0.03158140481912075
1.05,10.0,3.7354326632200014,0.8620229222815387,0.0006487094721104562,0.0001163698038586872,0.0025601100837902803,0.0026764798876489676,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21550573057038466,1.0,0.03298086174809976,0.015827731980551075,0.015815671321239406,0.031586568466350724
1.06,10.0,3.7356041762780823,0.862062502218019,0.0006488300941324255,0.00011638927170892501,0.002560538372212628,0.002676927643921553,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21551562555450474,1.0,0.03298086174809976,0.01583031704554458,0.015818255060000206,0.031591732470305514
1.07,10.0,3.7357756634759927,0.8621020761867675,0.0006489507298987348,0.00011640874105211898,0.0025609666934796826,0.0026773754345318017,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21552551904669187,1.0,0.03298086174809976,0.015832902289461347,0.015820838977328992,0.031596896830976516
1.08,10.0,3.735947124813733,0.8621416441877845,0.0006490713794093844,0.00011642821188826909,0.002561395047591444,0.002677823259479713,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21553541104694612,1.0,0.03298086174809976,0.015835487712307816,0.01582342307319413,0.03160206154835514
1.09,10.0,3.736118560291303,0.86218120622107,0.0006491920426643742,0.00011644768421737532,0.0025618234345479115,0.002678271118765287,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2155453015552675,1.0,0.03298086174809976,0.015838073314090446,0.01582600734756399,0.03160722662243279
1.1,10.0,3.736289969908703,0.8622207622866237,0.0006493127196637044,0.0001164671580394377,0.002562251854349086,0.0026787190123885238,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21555519057165592,1.0,0.03298086174809976,0.015840659094815683,0.015828591800406938,0.03161239205320086
