Time,EGF,R,Ra,R2,RP,PLCg,RPLCg,RPLCgP,PLCgP,Grb,RG,SOS,RGS,GS,Shc,RSh,RShP,ShP,RShG,ShG,RShGS,ShGS,PLCgl,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25
0.26,640.1267284644883,60.12672846448875,36.98863847290864,1.3624907917699702,0.034823783413944834,104.98569429616349,0.013603242844395567,0.0006936182271010748,8.533473351163024e-06,84.92432702836106,0.000572925516665644,33.92497980636641,1.0573002577874832e-05,0.07500839758088362,149.96978300136067,0.02284848805875901,0.00719378779111329,9.364725071875017e-05,7.816197592770593e-05,1.6905126845184718e-06,1.1587008592696846e-06,6.43492879544301e-08,3.0929161182195045e-07,3e-12,3.397405789420887e-10,4.063603404485513e-11,4.0864276618074926e-12,9.39587752168912e-13,6.499178886451625e-13,4.070568579912154e-14,6.242510553700679e-16,2.560041786888424e-19,2.653053851159616e-14,5.811914570390031e-16,-3.431145835437196e-17,-8.639792860628078e-13,1.36895183680067e-12,4.0997790325526185e-13,6.474400206892705e-15,1.404708373878084e-18,5.474899689727915e-15,7.034561938580686e-17,7.947491505402853e-17,4.1713069589940652e-19,7.1069213902759e-17,5.1491997183353375e-18,-4.2322801711259923e-19,1.441992655761696e-17,2.5572583808425096e-17
0.27,639.0063127067134,59.00631270671378,37.83194276260847,1.4900927028831803,0.038620548531721935,104.98341151140536,0.015739872846798,0.0008374825278061361,1.0728068395559081e-05,84.92133381229922,0.0006640416679215211,33.922097665110684,1.2784308802619489e-05,0.07788795565611613,149.9649758409257,0.02619067480569302,0.008615038110546525,0.00011704009022874459,9.761193448019603e-05,2.1992089926427956e-06,1.5077219329859818e-06,8.72024806138443e-08,4.0515157074813484e-07,3e-12,3.3253890708495863e-10,4.249064898493355e-11,4.4691194921935896e-12,1.0419499967481515e-12,7.203691253662752e-13,4.709399616122308e-14,7.537268171955723e-16,3.2184201733934075e-19,2.941777019469992e-14,6.7346941380363365e-16,-3.945843242238837e-17,-8.638624380292317e-13,1.5166237847809568e-12,4.69881439642576e-13,7.753522095080163e-15,1.7556007490909627e-18,6.55512116437855e-15,8.785051170860083e-17,9.923925149343016e-17,5.427774710534565e-19,8.879304244783872e-17,6.697417524819816e-18,-5.48148097352477e-19,1.7923164258134658e-17,3.2147741545309916e-17
0.28,637.9096051701868,57.909605170187184,38.639313642245334,1.6228558526568222,0.0426179967241473,104.98088777477021,0.018095081440878305,0.0010032564328972902,1.3362283699262094e-05,84.91832719342987,0.0007647120779458871,33.91921551223029,1.5337108691075677e-05,0.08076709287156614,149.95966376910184,0.02982929976551311,0.010236340374725083,0.00014492624609840023,0.00012077616450002208,2.8305579051778254e-06,1.9410376300028397e-06,1.1675184219225039e-07,5.25072248548962e-07,3e-12,3.2551476387147545e-10,4.4303040006517145e-11,4.8672890180687424e-12,1.1497059482652391e-12,7.944764747664547e-13,5.4134755857700317e-14,9.029205390798285e-16,4.0086845741268227e-19,3.245673409965509e-14,7.753923337351662e-16,-4.5088438159963826e-17,-8.637454603856882e-13,1.671871984423846e-12,5.350848545117855e-13,9.212689660793616e-15,2.1738927648462453e-18,7.787043261487986e-15,1.0869822234170953e-16,1.227743679566586e-16,6.987699642756901e-19,1.0991288209434208e-16,8.618510970800727e-18,-7.024065567662123e-19,2.2072693707198973e-17,4.003959459541688e-17
0.29,636.8360228130352,56.83602281303566,39.41162620284217,1.760601313829858,0.046812210196581744,104.97811103131161,0.02067869986294525,0.001193094763815917,1.6500303559940315e-05,84.91530613275262,0.0008754045598109789,33.916333300484325,1.826597119781881e-05,0.08364580474267963,149.95382181693404,0.033771453194882464,0.012074419445260977,0.00017791845221348752,0.00014815600380806653,3.6071680154399308e-06,2.4742329274329605e-06,1.5456888735308214e-07,6.737580138722566e-07,3e-12,3.186629477703696e-10,4.607010800442772e-11,5.280399575183677e-12,1.2627474353403403e-12,8.72159112017047e-13,6.185713537426336e-14,1.0737713839521113e-15,4.950090251202177e-19,3.564434775236988e-14,8.874275098837804e-16,-5.121727000682977e-17,-8.636283414119876e-13,1.8345222374514837e-12,6.057127620077374e-13,1.0866955013093724e-14,2.6687753866600008e-18,9.18328041098395e-15,1.3333994750659002e-16,1.505884064147251e-16,8.907186441637696e-19,1.348898481227323e-16,1.0981094915053862e-17,-8.91203656974132e-19,2.695087856732625e-17,4.944027245857244e-17
0.3,635.7849996296519,55.78499962965241,40.149757829879704,1.9031419418957487,0.05119878906179063,104.97506951088711,0.023500179212588772,0.0014092410835391,2.0212233692459622e-05,84.91226955820315,0.0009965744867853144,33.91345097913275,2.160705192925594e-05,0.08652408639242595,149.9474256270661,0.038023228313724185,0.014146292333714155,0.00021667842084797492,0.0001802918778575628,4.554564895664151e-06,3.124916266660424e-06,2.0250665025978024e-07,8.565830048381553e-07,3e-12,3.1197843731052985e-10,4.7789149031370874e-11,5.707889862015393e-12,1.3809532419935265e-12,9.533272517866962e-13,7.028915147523546e-14,1.2682983480311829e-15,6.063668882134961e-19,3.8977162227797345e-14,1.010029130792178e-15,-5.785939937396149e-17,-8.635110689679427e-13,2.0043823750957443e-12,6.818717770269668e-13,1.2731633147426279e-14,3.250174241417794e-18,1.0756656527648042e-14,1.6226206046364666e-16,1.8322897322542775e-16,1.1249623909691579e-18,1.6422153883770206e-16,1.3862609921984774e-17,-1.1203658564260165e-18,3.264568881688031e-17,6.055960860694343e-17
0.31,634.7559860627266,54.755986062727146,40.85458623317996,2.0502836889984333,0.05577290236479672,104.97175175603802,0.026568566553504383,0.0016540234566832968,2.4574300570223383e-05,84.90921636505264,0.0011286636962718566,33.91056849382083,2.5398042978744803e-05,0.08940193253358457,149.94045150942893,0.042589725703759976,0.016469206691187573,0.0002619175017052818,0.00021776367102372695,5.701400835121032e-06,3.912867810939248e-06,2.627348165234376e-07,1.079651137231687e-06,3e-12,3.054563838127772e-10,4.9457831381830595e-11,6.149177879924356e-12,1.5041905024488888e-12,1.0378831271831112e-12,7.945759614201066e-14,1.4885964405737725e-15,7.372288359378716e-19,4.245140135335455e-14,1.1436371796312997e-15,-6.502794706657967e-17,-8.6339363049473e-13,2.1812443176268398e-12,7.636506054632658e-13,1.482224658074084e-14,3.92875949907666e-18,1.2520157807418246e-14,1.9598644536543955e-16,2.212834903380165e-16,1.4086218614301748e-18,1.9844246814825402e-16,1.734995183293641e-17,-1.396383196502668e-18,3.9250644360886814e-17,7.362573310831931e-17
0.32,633.7484484388573,53.74844843885785,41.526987605929676,2.2018268327413306,0.06052933886871041,104.96814664706554,0.029892484021785355,0.0019298500190301027,2.966903555249415e-05,84.90614541635286,0.001272099509223858,33.90768578646389,2.9678119430506618e-05,0.09227933745124765,149.93287649107842,0.04747506280858542,0.019060580392774168,0.00031439715308591906,0.0002611909371804758,7.079664566360808e-06,4.860188192071963e-06,3.377772638607448e-07,1.3498580220811794e-06,3e-12,2.9909210446803143e-10,5.107417293886872e-11,6.60366461805793e-12,1.6323160891811232e-12,1.1257219629746582e-12,8.938797456250156e-14,1.7368326918791688e-15,8.900708024994016e-19,4.606300070509825e-14,1.2886764519388337e-15,-7.273466762800417e-17,-8.632760130167206e-13,2.3648861168905735e-12,8.511202260838382e-13,1.715447097181684e-14,4.7159529354588535e-18,1.4486886413786564e-14,2.350706864384061e-16,2.65379382763697e-16,1.7496530284330906e-18,2.3812435421569533e-16,2.154010050841393e-17,-1.7264455627913837e-18,4.686473249187927e-17,8.888561943549514e-17
0.33,632.7618684268001,52.761868426800625,42.16783490941484,2.357567123167609,0.0654625560154267,104.96424342414042,0.0334801110868612,0.0022392043742495626,3.558544378399513e-05,84.90305554341352,0.001427293871392811,33.90480279513252,3.4487882812081145e-05,0.0951562949855785,149.92467835983047,0.0526823888264737,0.02193794226281608,0.0003749292336160653,0.0003112329574906776,8.724890064639892e-06,5.9914471391422684e-06,4.305519737332669e-07,1.674954620915909e-06,3e-12,2.9288107574318756e-10,5.263651889147968e-11,7.070737492822364e-12,1.7651779512063603e-12,1.216732913006425e-12,1.0010445260444616e-13,2.0152420055706794e-15,1.0675629336228464e-18,4.980764518381542e-14,1.4455556983020603e-15,-8.098994347155034e-17,-8.631582031436504e-13,2.5550739170231603e-12,9.443341692692197e-13,1.9744081768204387e-14,5.623932302545015e-18,1.667001508678545e-14,2.801081196268775e-16,3.161841105056857e-16,2.156900676867674e-18,2.838762708995964e-16,2.6540744955617598e-17,-2.1184776432993126e-18,5.559229999729453e-17,1.0660558543610298e-16
0.34,631.7957425170296,51.79574251703016,42.77799628550935,2.517296849429548,0.07056672292541277,104.96003170573654,0.037339170666416927,0.002584640827047393,4.241915741734527e-05,84.89994554628115,0.001594642644973646,33.90191945393882,3.9869301680579695e-05,0.09803279851482964,149.91583570017005,0.0582139064867063,0.025118873967907785,0.0004443761180671033,0.0003685886491921507,1.0676363453804295e-05,7.333831363507495e-06,5.444133297139628e-07,2.0636125023670535e-06,3e-12,2.868189270935199e-10,5.41435199312627e-11,7.549773546600883e-12,1.9026162910532623e-12,1.3107998832119748e-12,1.1162981587519367e-13,2.326122863485946e-15,1.2725741827051122e-18,5.3680802006977436e-14,1.6146669209288705e-15,-8.980278280913163e-17,-8.630401870728278e-13,2.751563663120042e-12,1.04332891944649e-12,2.2606901904067733e-14,6.665633059100247e-18,1.9082742693775787e-14,3.317277501037851e-16,3.74405048922915e-16,2.64015163028819e-18,3.3634466499754256e-16,3.247090188916135e-17,-2.5811723712641042e-18,6.554292069012977e-17,1.2707174712682278e-16
0.35,630.8495815219173,50.84958152191783,43.35833359015156,2.680805828382209,0.07583576396135842,104.95550150495153,0.04147691746036106,0.0029687795245677794,5.0272572939311936e-05,84.89681419427927,0.0017745249868002634,33.89903569292313,4.586565024498851e-05,0.10090884093876717,149.90632792483464,0.0640708964806411,0.0286209538981834,0.0005236506416821556,0.00043399632979965885,1.2977327233964297e-05,8.917291150662276e-06,6.831967305447156e-07,2.5254905209206555e-06,3e-12,2.809014349667711e-10,5.5594111002931296e-11,8.040142412227786e-12,2.0444647560233756e-12,1.407802364467374e-12,1.23985435452398e-13,2.6718329478494486e-15,1.5081764299802624e-18,5.767775411275796e-14,1.7963847589216845e-15,-9.918082855908026e-17,-8.629219505919763e-13,2.9541028295567192e-12,1.1481243649498669e-12,2.5758751287459614e-14,7.854747527751208e-18,2.173825134747409e-14,3.9059403962677557e-16,4.407892221424157e-16,3.210187510501302e-18,3.962132428962564e-16,3.9461525346996333e-17,-3.1240226773028297e-18,7.683124130845434e-17,1.5059042467105296e-16
0.36,629.922910095327,49.92291009532739,43.909701048202436,2.8478823174673176,0.08126339832632262,104.95064324291072,0.04590012930719457,0.0033943015068245734,5.9254972407998875e-05,84.89366022657316,0.0019673028455159483,33.89615143794181,5.252144510362604e-05,0.10378441466249902,149.8961353003382,0.07025374638906386,0.03246170292052921,0.000613715878548196,0.0005082333421231146,1.567518098694553e-05,1.077468510264164e-05,8.512655045862225e-07,3.0713027763246424e-06,3e-12,2.751245170804076e-10,5.698749068903512e-11,8.541209050452164e-12,2.190551521593639e-12,1.507616189177121e-12,1.3719124269556005e-13,3.0547846814544554e-15,1.777648118895064e-18,6.179363051051618e-14,1.9910659951584204e-15,-1.0913037202924275e-16,-8.628034790823493e-13,3.1624319811313727e-12,1.2587243284774542e-12,2.921539797235396e-14,9.2057215614656e-18,2.4649665000365345e-14,4.574065686009169e-16,5.161228951289019e-16,3.878836829706988e-18,4.64202731126027e-16,4.765610479267812e-17,-3.757351371749104e-18,8.95768066142766e-17,1.7748849997412743e-16
0.37,629.0152662709047,49.01526627090503,44.432944024257935,3.0183138550452644,0.08684317705556903,104.94544775970193,0.05061510108301049,0.00386394369860074,6.948262869540529e-05,84.89048235277106,0.0021733205593065567,33.89326661055615,5.988238053914086e-05,0.10665951158077225,149.88523896740347,0.07676198288546641,0.03665853224026332,0.000715584762527502,0.0005921155479992207,1.8821677771203814e-05,1.2941922503847714e-05,1.0535600602630515e-06,3.7128876797113636e-06,3e-12,2.694842269582272e-10,5.832310128337159e-11,9.052336269824127e-12,2.3407003034825767e-12,1.6101142375251114e-12,1.5126571169424136e-13,3.477440715080596e-15,2.084477412512458e-18,6.602343461975322e-14,2.1990491659063584e-15,-1.1965637221121581e-16,-8.62684757522241e-13,3.376286224135034e-12,1.375117156135148e-12,3.2992511228370564e-14,1.0733748847009237e-17,2.7830009693585297e-14,5.328995799567017e-16,6.012310325530473e-16,4.6590262253431235e-18,5.410705175659138e-16,5.721124931659452e-17,-4.492339021668139e-18,1.0390386546214571e-16,2.0811372619504185e-16
0.38,628.1262010181565,48.12620101815691,44.928897906272496,3.191888030433681,0.0925685182709201,104.93990632318095,0.05562764077077903,0.004380493875659416,8.107889458106386e-05,84.88727925357146,0.0023929045401437942,33.89038112792237,6.799526281222145e-05,0.10953412306280978,149.8736209570487,0.08359430614429496,0.041228693688958165,0.0008303195553392386,0.0006864966952379381,2.2473115496310476e-05,1.5458102819202906e-05,1.2956492178187597e-06,4.463277972095714e-06,3e-12,2.639767487116103e-10,5.960060960303761e-11,9.572887035752916e-12,2.4947313216762104e-12,1.7151671099862163e-12,1.6622584823098817e-13,3.9423093917370544e-15,2.432364865297371e-18,7.036207126395477e-14,2.42065425874007e-15,-1.3076248121929043e-16,-8.625657704909917e-13,3.5953965843109783e-12,1.4972763457332968e-12,3.710561679414484e-14,1.2454762914108565e-17,3.129217570133958e-14,6.178414088960376e-16,6.969766291391938e-16,5.564830660756676e-18,6.2761017702515595e-16,6.829725578733902e-17,-5.34104966908147e-18,1.1994115998978987e-16,2.4283498872570297e-16
0.39,627.2552778156219,47.2552778156222,45.3983870980146,3.368393186890588,0.09843273920958355,104.93401063546408,0.060943067874140326,0.00494678561427632,9.417427591385758e-05,84.88404958144262,0.0026263630518191436,33.887494902683166,7.690794361743473e-05,0.11240823993770409,149.86126420192528,0.09074862691521667,0.0461892323643668,0.0009590311709334965,0.0007922676661302373,2.669052258928245e-05,1.8365651869847263e-05,1.5837836617710773e-06,5.336771540345327e-06,3e-12,2.5859839205278986e-10,6.081988857696819e-11,1.0102226578495477e-11,2.6524621763054847e-12,1.8226437378328503e-12,1.8208718578027952e-13,4.451940195873745e-15,2.8252256167799598e-18,7.480437118175865e-14,2.656182506082361e-15,-1.4245107312618118e-16,-8.62446502173353e-13,3.819491250490395e-12,1.625161222648314e-12,4.1570054247754234e-14,1.438542698731748e-17,3.5048881511472103e-14,7.130338060198401e-16,8.04259920076429e-16,6.611522427906831e-18,7.246508883962263e-16,8.109865887442326e-17,-6.316454277580555e-18,1.378216990864576e-16,2.8204251830294166e-16
0.4,626.4020722403126,46.40207224031295,45.84222411543982,3.547619060517871,0.10442908627886933,104.92775283752827,0.06656621372434217,0.005565693255539389,0.00010890648892569521,84.88079196134497,0.0028739860644901244,33.884607842860795,8.666925312398014e-05,0.11528185248043438,149.84815254381877,0.09822210508277465,0.05155694187835478,0.0011028783631566528,0.0009103556140249865,3.153983730092509e-05,2.1710454234524994e-05,1.9249514317889967e-06,6.349002863430198e-06,3e-12,2.5334558752741126e-10,6.198099963735101e-11,1.0639724308965246e-11,2.8137086690222535e-12,1.9324119555066554e-12,1.988637871846956e-13,5.00891921589314e-15,3.267191109587733e-18,7.934511401467697e-14,2.905916256670525e-15,-1.5472327722624856e-16,-8.623269363643257e-13,4.048296736547464e-12,1.75871764195184e-12,4.6400936724554e-14,1.654312178543486e-17,3.9112639835450584e-14,8.19311159696233e-16,9.24017478201646e-16,7.815618789367207e-18,8.330567489256392e-16,9.581476097834969e-17,-7.432451798676457e-18,1.5768251827501292e-16,3.261480565193769e-16
0.41,625.5661715719644,45.56617157196479,46.26120877760099,3.7293573612366737,0.11055076287569209,104.92112551206617,0.07250142351570814,0.006240126900553215,0.00012542050263188588,84.8775049914909,0.0031360451795791576,33.88171985175175,9.732893287232067e-05,0.11815495039851917,149.8342707376169,0.10601118946259695,0.05734832213086547,0.0012630667915766245,0.0010417230009717904,3.7092080292423714e-05,2.5541981603482252e-05,2.326935278707754e-06,7.517014894850143e-06,3e-12,2.482148819512195e-10,6.308417591857261e-11,1.1184755560823751e-11,2.9782855628230517e-12,2.0443390299749033e-12,2.1656825151204143e-13,5.615864634517461e-15,3.7626103598717514e-18,8.397904957321526e-14,3.170118918591108e-15,-1.6757901474678515e-16,-8.622070564744132e-13,4.28153895140829e-12,1.897878712343189e-12,5.1613112908686026e-14,1.894593149136436e-17,4.349572558095393e-14,9.375396293686242e-16,1.057221211242626e-15,9.194928161235051e-18,9.53725997071955e-16,1.126601410132805e-16,-8.703887845239101e-18,1.7966442720152098e-16,3.755849765551211e-16
0.42,624.7471744130526,44.74717441305289,46.656127497497415,3.9134022926026066,0.11679095478598993,104.91412168451829,0.07875256013641495,0.0069730274487459845,0.00014386856518493307,84.87418724414336,0.0034127936280551317,33.87883082782349,0.00010893756865264188,0.12102752281938181,149.8196044515941,0.11411165875882445,0.06357953984658352,0.0014408479600064698,0.0011873665324823833,4.342351957852616e-05,2.9913416500354333e-05,2.7983719926659066e-06,8.859331321929552e-06,3e-12,2.43202934048156e-10,6.412980630410125e-11,1.173670314916424e-11,3.1460072753526858e-12,2.158292143490467e-12,2.35211726291933e-13,6.275422258023737e-15,4.316050746107711e-18,8.870091724014724e-14,3.4490349768971378e-15,-1.8101703808495584e-16,-8.620868455353172e-13,4.518944169615592e-12,2.0425655404864553e-12,5.722113151130099e-14,2.161262781035972e-17,4.8210145968773915e-14,1.0686161862535032e-15,1.2048772551983789e-15,1.0768594626461015e-17,1.087590140057822e-15,1.3186513921486937e-16,-1.0146570741813623e-17,2.039117469563653e-16,4.308083557358256e-16
0.43,623.9446903232154,43.944690323215646,47.02775266345211,4.099551016428557,0.12314285343715402,104.90673482254968,0.08532300950491781,0.007767361701333924,0.0001644102150364695,84.87083726645245,0.0037044663310807115,33.87594066461331,0.00012154652370185095,0.12389955827845259,149.80414026457728,0.1225186630982195,0.0702663918677272,0.0016375180424997846,0.0013483160024081854,5.0615827365908196e-05,3.488177103726081e-05,3.348813523853747e-06,1.0396028986830616e-05,3e-12,2.383065102761941e-10,6.511842031231627e-11,1.2294958763682558e-11,3.316688513053965e-12,2.2741388350453003e-12,2.5480392425955337e-13,6.990261104226282e-15,4.932298341891775e-18,9.350546372165965e-14,3.7428900745061056e-15,-1.9503497233799014e-16,-8.619662862060658e-13,4.7602399144207246e-12,2.19268798523176e-12,6.323920822961484e-14,2.456265233812508e-17,5.326761278483743e-14,1.2134675731283573e-15,1.368024777141257e-15,1.2557140658047765e-17,1.2356129975431387e-15,1.536763166118236e-16,-1.1777284957583217e-17,2.3057203875176995e-16,4.922950025005938e-16
