T,DTC_T,FTC_H,GGB_GABAB,HCT_NA,HRE_NA,HRE_TS,HTC_K21,HTC_K22,HTC_NA,HTC_T,MA_AMPA,MB_GABAA,MCT_K,MCT_M,MCT_NA,MC_GABAA,MD_AMPA,ME_AMPA,MF_AMPA,MRE_K,MRE_NA,MRE_TS,MTC_K,MTC_K2,MTC_NA,MTC_T,RB_GABAB,STC_H,VCT,VRE,VTC
3245.0,0.78232682,0.090311132,4.4469237,0.99927437,0.99999422,0.60872453,0.6702587,0.66829449,0.99716628,0.04014793,2.060143e-05,8.629047e-07,0.011839428,0.036766328,0.0034829464,8.629047e-07,7.0167557e-06,2.050271e-05,7.0167557e-06,0.00031386039,4.2736348e-05,0.0061278269,0.029940806,0.21034561,0.011071117,0.48731303,0.81187248,0.44142413,-70.740051,-89.657188,-65.386032
3250.0,0.78255236,0.092573322,4.4215961,0.99926978,0.99999422,0.61485243,0.66982472,0.66811949,0.99713254,0.040010478,2.0787702e-05,8.6266976e-07,0.011890804,0.035855923,0.0035011556,8.6266976e-07,7.0608771e-06,2.0681691e-05,7.0608771e-06,0.00031384709,4.2735577e-05,0.0061275051,0.030177349,0.21073879,0.011182819,0.48883292,0.80701584,0.44126219,-70.716568,-89.657257,-65.338005
3255.0,0.7828331,0.094809838,4.3962207,0.99926567,0.99999422,0.62083822,0.6693114,0.66783094,0.99709642,0.039854966,2.0987085e-05,8.6261355e-07,0.011937297,0.035039697,0.0035176498,8.6261355e-07,7.1008726e-06,2.0873707e-05,7.1008726e-06,0.00031388339,4.2742573e-05,0.0061278632,0.030429145,0.21116047,0.011301893,0.49043894,0.80218828,0.44109729,-70.695404,-89.65657,-65.287308
3260.0,0.78316814,0.097020373,4.3708296,0.99926192,0.99999422,0.6266849,0.66872162,0.6674363,0.99705786,0.03968187,2.1199769e-05,8.6269762e-07,0.011979375,0.034307789,0.0035325927,8.6269762e-07,7.1371078e-06,2.1078908e-05,7.1371078e-06,0.00031395865,4.2755677e-05,0.0061287568,0.030696368,0.21161006,0.011428474,0.49213025,0.79738957,0.44092932,-70.676308,-89.655281,-65.233955
3265.0,0.78355664,0.0992046,4.345448,0.99925852,0.99999422,0.63239527,0.66805786,0.66694194,0.99701679,0.039491661,2.1426007e-05,8.6289197e-07,0.012017473,0.033651404,0.0035461336,8.6289197e-07,7.1699278e-06,2.1297514e-05,7.1699278e-06,0.00031406453,4.2773576e-05,0.0061300704,0.030979259,0.21208715,0.011562737,0.49390629,0.79261953,0.44075808,-70.659073,-89.653526,-65.177963
3270.0,0.78399754,0.10136218,4.3200989,0.99925542,0.99999422,0.63797235,0.66732228,0.66635352,0.99697316,0.039284781,2.1666117e-05,8.6317277e-07,0.012051981,0.033062682,0.0035584096,8.6317277e-07,7.1996533e-06,2.1529806e-05,7.1996533e-06,0.00031419442,4.2795236e-05,0.0061317133,0.031278122,0.21259148,0.011704889,0.49576688,0.7878781,0.4405835,-70.643501,-89.651405,-65.119347
3275.0,0.78449011,0.10349277,4.2948008,0.99925262,0.99999422,0.64341897,0.66651678,0.66567576,0.99692678,0.039061662,2.1920483e-05,8.6352151e-07,0.012083259,0.032534596,0.0035695457,8.6352151e-07,7.2265802e-06,2.1776132e-05,7.2265802e-06,0.00031434314,4.2819844e-05,0.0061336141,0.031593334,0.21312287,0.011855172,0.49771196,0.78316498,0.44040543,-70.629417,-89.649002,-65.05809
3280.0,0.7850334,0.10559601,4.2695684,0.99925011,0.99999422,0.64873803,0.66564292,0.66491276,0.99687767,0.038822711,2.2189552e-05,8.6392345e-07,0.012111633,0.032060876,0.0035796559,8.6392345e-07,7.2509802e-06,2.20369e-05,7.2509802e-06,0.00031450656,4.2846757e-05,0.0061357166,0.031925324,0.2136813,0.012013864,0.49974185,0.77848011,0.44022375,-70.616676,-89.646378,-64.994186
3285.0,0.78562665,0.10767154,4.2444153,0.99924779,0.99999422,0.65393239,0.66470194,0.66406798,0.99682558,0.038568318,2.2473836e-05,8.6436694e-07,0.012137396,0.031635903,0.0035888436,8.6436694e-07,7.2731013e-06,2.2312588e-05,7.2731013e-06,0.00031468144,4.2875468e-05,0.0061379764,0.032274596,0.21426684,0.012181279,0.50185704,0.7738232,0.44003835,-70.605118,-89.643578,-64.92762
3290.0,0.78626907,0.10971899,4.2193522,0.99924564,0.99999416,0.65900481,0.66369486,0.66314447,0.9967705,0.038298845,2.277392e-05,8.6484289e-07,0.012160819,0.031254653,0.0035972029,8.6484289e-07,7.2931693e-06,2.2603739e-05,7.2931693e-06,0.00031486529,4.2905587e-05,0.0061403587,0.032641727,0.21487963,0.012357774,0.5040583,0.76919419,0.43984914,-70.594627,-89.64064,-64.85836
3295.0,0.78696007,0.11173796,4.1943879,0.99924374,0.99999416,0.66395813,0.66262233,0.66214448,0.99671215,0.03801465,2.3090464e-05,8.653443e-07,0.012182143,0.030912627,0.0036048198,8.653443e-07,7.3113902e-06,2.2910972e-05,7.3113902e-06,0.00031505612,4.2936801e-05,0.0061428365,0.033027362,0.21551998,0.012543746,0.50634664,0.76459289,0.43965599,-70.585091,-89.637604,-64.786369
3300.0,0.78769892,0.11372802,4.1695299,0.99924201,0.99999416,0.66879499,0.66148484,0.66106999,0.99665046,0.037716057,2.3424209e-05,8.658655e-07,0.012201588,0.030605795,0.0036117716,8.658655e-07,7.3279521e-06,2.3234979e-05,7.3279521e-06,0.00031525243,4.2968877e-05,0.0061453893,0.033432234,0.21618824,0.012739639,0.50872332,0.76001906,0.43945882,-70.576408,-89.634483,-64.711609
3305.0,0.78848511,0.11568876,4.144784,0.9992404,0.99999416,0.67351812,0.66028267,0.65992248,0.99658519,0.037403367,2.3775981e-05,8.6640222e-07,0.012219355,0.030330552,0.0036181293,8.6640222e-07,7.3430247e-06,2.357654e-05,7.3430247e-06,0.00031545304,4.3001633e-05,0.0061480002,0.033857148,0.21688484,0.012945946,0.51118988,0.7554726,0.43925753,-70.568474,-89.631294,-64.63401
3310.0,0.78931814,0.11761973,4.1201553,0.99923897,0.99999416,0.67813009,0.65901572,0.65870303,0.99651611,0.037076872,2.4146704e-05,8.6695115e-07,0.012235627,0.030083662,0.0036239566,8.6695115e-07,7.356763e-06,2.3936522e-05,7.356763e-06,0.00031565709,4.3034936e-05,0.0061506573,0.034303013,0.21761033,0.013163217,0.51374811,0.75095338,0.43905202,-70.561218,-89.628067,-64.553528
3315.0,0.79019755,0.11952043,4.0956483,0.9992376,0.99999416,0.68263346,0.65768379,0.65741229,0.99644309,0.03673682,2.4537407e-05,8.6750987e-07,0.012250564,0.029862231,0.0036293122,8.6750987e-07,7.3693072e-06,2.4315892e-05,7.3693072e-06,0.0003158639,4.3068674e-05,0.0061533516,0.034770843,0.21836539,0.013392062,0.5164001,0.74646115,0.43884221,-70.554558,-89.624786,-64.47007
3320.0,0.79112309,0.12139039,4.0712662,0.99923635,0.99999416,0.68703067,0.65628636,0.65605062,0.99636573,0.036383457,2.4949231e-05,8.6807648e-07,0.01226432,0.029663663,0.0036342491,8.6807648e-07,7.3807846e-06,2.471573e-05,7.3807846e-06,0.00031607301,4.3102784e-05,0.0061560767,0.03526175,0.21915077,0.013633159,0.51914817,0.74199581,0.43862802,-70.548424,-89.621483,-64.383568
3325.0,0.79209441,0.12322906,4.0470114,0.99923521,0.99999416,0.69132429,0.65482259,0.65461797,0.99628377,0.036016993,2.5383457e-05,8.6864964e-07,0.012277028,0.029485628,0.0036388151,8.6864964e-07,7.3913116e-06,2.5137233e-05,7.3913116e-06,0.0003162841,4.3137221e-05,0.0061588278,0.035776984,0.21996732,0.013887265,0.52199525,0.73755717,0.43840936,-70.542763,-89.618141,-64.293915
3330.0,0.79311138,0.1250359,4.0228858,0.99923414,0.99999416,0.69551665,0.65329164,0.65311396,0.99619693,0.035637606,2.5841504e-05,8.6922847e-07,0.012288813,0.02932604,0.0036430545,8.6922847e-07,7.4009927e-06,2.5581745e-05,7.4009927e-06,0.00031649703,4.3171949e-05,0.0061616022,0.036317937,0.22081605,0.014155221,0.52494425,0.73314512,0.43818614,-70.537506,-89.614784,-64.201004
3335.0,0.79417396,0.1268103,3.9988916,0.99923319,0.99999416,0.69961005,0.65169209,0.65153784,0.99610484,0.035245456,2.6324968e-05,8.6981254e-07,0.012299786,0.02918303,0.0036470075,8.6981254e-07,7.4099239e-06,2.6050755e-05,7.4099239e-06,0.00031671167,4.3206965e-05,0.0061643985,0.036886156,0.22169808,0.014437968,0.52799881,0.72875947,0.4379583,-70.532616,-89.611397,-64.104713
3340.0,0.79528213,0.12855162,3.9750299,0.99923223,0.99999416,0.70360678,0.65002245,0.64988852,0.99600708,0.034840666,2.6835627e-05,8.7040144e-07,0.012310052,0.029054919,0.0036507112,8.7040144e-07,7.4181926e-06,2.6545938e-05,7.4181926e-06,0.00031692805,4.3242271e-05,0.0061672176,0.037483372,0.22261469,0.014736559,0.5311628,0.72439998,0.43772575,-70.52803,-89.607979,-64.00489
3345.0,0.79643607,0.1302592,3.9513018,0.9992314,0.99999416,0.70750916,0.64828086,0.64816457,0.99590313,0.034423325,2.7375485e-05,8.7099534e-07,0.012319705,0.028940205,0.003654199,8.7099534e-07,7.4258778e-06,2.7069171e-05,7.4258778e-06,0.00031714627,4.3277883e-05,0.0061700591,0.038111523,0.22356729,0.015052183,0.53444088,0.72006661,0.43748847,-70.52372,-89.604538,-63.901382
3350.0,0.79763603,0.13193232,3.9277074,0.99923056,0.9999941,0.71131927,0.64646518,0.64636421,0.99579251,0.033993497,2.79468e-05,8.7159435e-07,0.012328833,0.028837536,0.0036575024,8.7159435e-07,7.4330524e-06,2.762256e-05,7.4330524e-06,0.0003173665,4.3313834e-05,0.0061729257,0.038772795,0.22455753,0.015386173,0.5378381,0.71575922,0.43724635,-70.519646,-89.601074,-63.794006
3355.0,0.79888248,0.13357019,3.9042478,0.99922979,0.9999941,0.71503925,0.64457285,0.64448518,0.99567461,0.033551194,2.8552127e-05,8.7219905e-07,0.012337517,0.028745705,0.0036606502,8.7219905e-07,7.4397831e-06,2.8208489e-05,7.4397831e-06,0.00031758894,4.3350155e-05,0.0061758203,0.039469652,0.22558722,0.015740048,0.5413602,0.71147752,0.43699935,-70.515762,-89.597572,-63.682552
3360.0,0.80017596,0.13517199,3.8809228,0.99922901,0.9999941,0.7186712,0.64260089,0.64252478,0.99554873,0.033096388,2.9194372e-05,8.7281001e-07,0.012345832,0.028663628,0.00366367,8.7281001e-07,7.4461309e-06,2.8829661e-05,7.4461309e-06,0.00031781392,4.3386903e-05,0.0061787465,0.04020489,0.22665843,0.016115533,0.54501384,0.70722145,0.43674737,-70.512039,-89.594025,-63.56678
3365.0,0.80151719,0.1367368,3.8577328,0.9992283,0.9999941,0.72221714,0.64054602,0.64047998,0.99541414,0.032629002,2.9876857e-05,8.7342801e-07,0.012353849,0.028590336,0.0036665872,8.7342801e-07,7.4521531e-06,2.9489154e-05,7.4521531e-06,0.00031804174,4.3424134e-05,0.0061817081,0.040981706,0.22777352,0.016514609,0.54880661,0.70299083,0.43649039,-70.508438,-89.590446,-63.446415
3370.0,0.80290705,0.13826363,3.8346772,0.99922764,0.9999941,0.72567904,0.63840431,0.63834697,0.99526989,0.032148901,3.0603398e-05,8.7405414e-07,0.012361635,0.028524958,0.0036694263,8.7405414e-07,7.457902e-06,3.0190498e-05,7.457902e-06,0.00031827288,4.3461921e-05,0.0061847116,0.041803755,0.22893514,0.016939556,0.55274719,0.69878554,0.43622831,-70.504944,-89.586807,-63.32114
3375.0,0.80434674,0.1397514,3.8117564,0.99922693,0.9999941,0.7290588,0.63617134,0.63612151,0.99511492,0.031655878,3.1378418e-05,8.7468948e-07,0.012369256,0.028466715,0.0036722107,8.7468948e-07,7.4634277e-06,3.0937761e-05,7.4634277e-06,0.00031850787,4.3500349e-05,0.0061877626,0.042675275,0.23014638,0.017393025,0.55684561,0.69460541,0.43596113,-70.501518,-89.583115,-63.19059
3380.0,0.80583769,0.14119893,3.7889698,0.99922627,0.9999941,0.73235828,0.63384187,0.6337986,0.99494797,0.031149652,3.220707e-05,8.7533556e-07,0.012376773,0.028414913,0.0036749635,8.7533556e-07,7.4687764e-06,3.1735668e-05,7.4687764e-06,0.00031874722,4.353952e-05,0.0061908686,0.043601193,0.23141074,0.017878119,0.56111366,0.69045031,0.43568876,-70.498131,-89.579353,-63.054333
3385.0,0.80738163,0.14260492,3.7663171,0.99922562,0.9999941,0.73557931,0.63140994,0.63137239,0.99476761,0.030629849,3.3095414e-05,8.7599392e-07,0.012384251,0.028368926,0.0036777079,8.7599392e-07,7.4739933e-06,3.2589745e-05,7.4739933e-06,0.00031899166,4.3579541e-05,0.0061940383,0.044587303,0.23273231,0.018398505,0.56556511,0.68632001,0.43541113,-70.494759,-89.575516,-62.911861
3390.0,0.80898058,0.1439679,3.7437978,0.99922496,0.9999941,0.7387237,0.62886864,0.62883604,0.9945721,0.030095974,3.4050652e-05,8.7666649e-07,0.012391752,0.028328203,0.0036804664,8.7666649e-07,7.4791215e-06,3.3506527e-05,7.4791215e-06,0.00031924198,4.3620548e-05,0.0061972821,0.045640483,0.23411585,0.018958567,0.57021636,0.68221444,0.43512824,-70.491371,-89.571587,-62.762566
3395.0,0.81063712,0.14528625,3.7214117,0.99922425,0.9999941,0.74179316,0.62620974,0.62618142,0.99435931,0.029547399,3.5081426e-05,8.7735555e-07,0.01239934,0.028292246,0.0036832639,8.7735555e-07,7.4842042e-06,3.4493802e-05,7.4842042e-06,0.00031949911,4.3662698e-05,0.0062006111,0.046768989,0.23556697,0.019563604,0.57508695,0.67813343,0.43483999,-70.487938,-89.567543,-62.605717
3400.0,0.81235433,0.14655811,3.699158,0.99922359,0.9999941,0.7447893,0.62342358,0.62339902,0.99412662,0.02898331,3.6198257e-05,8.7806364e-07,0.012407085,0.028260618,0.0036861259,8.7806364e-07,7.4892832e-06,3.556097e-05,7.4892832e-06,0.00031976413,4.3706179e-05,0.0062040393,0.047982879,0.23709236,0.020220114,0.58020091,0.67407686,0.43454635,-70.484428,-89.563385,-62.440422
3405.0,0.81413597,0.14778136,3.677036,0.99922287,0.99999404,0.74771386,0.62049866,0.62047732,0.99387085,0.028402677,3.7414113e-05,8.7879391e-07,0.012415061,0.02823293,0.0036890798,8.7879391e-07,7.4944032e-06,3.6719553e-05,7.4944032e-06,0.00032003838,4.3751206e-05,0.006207583,0.049294583,0.23870006,0.0209362,0.58558756,0.67004454,0.43424726,-70.480804,-89.559082,-62.265572
3410.0,0.81598663,0.14895357,3.6550455,0.9992221,0.99999404,0.75056833,0.61742103,0.61740249,0.99358797,0.027804168,3.8745293e-05,8.795501e-07,0.01242335,0.028208841,0.0036921578,8.795501e-07,7.4996096e-06,3.7983849e-05,7.4996096e-06,0.00032032342,4.3798045e-05,0.0062112627,0.050719745,0.24039993,0.021722157,0.59128404,0.66603631,0.43394265,-70.477036,-89.554611,-62.079762
3415.0,0.81791222,0.15007187,3.6331856,0.99922138,0.99999404,0.75335425,0.61417347,0.61415738,0.99327254,0.027186058,4.0212675e-05,8.803367e-07,0.012432048,0.028188048,0.0036953955,8.803367e-07,7.5049516e-06,3.9371989e-05,7.5049516e-06,0.00032062121,4.3847031e-05,0.0062151016,0.0522785,0.24220422,0.022591373,0.59733784,0.66205209,0.43363246,-70.473068,-89.549934,-61.881184
3420.0,0.81991994,0.15113282,3.6114559,0.99922055,0.99999404,0.75607312,0.61073446,0.61072052,0.99291778,0.02654608,4.1843683e-05,8.8115917e-07,0.012441267,0.028170297,0.0036988365,8.8115917e-07,7.5104831e-06,4.0907424e-05,7.5104831e-06,0.00032093414,4.3898563e-05,0.00621913,0.053997435,0.24412847,0.023561738,0.60381156,0.65809172,0.43331662,-70.468857,-89.545029,-61.667431
3425.0,0.82201934,0.15213223,3.5898557,0.99921966,0.99999404,0.75872636,0.60707659,0.60706449,0.99251401,0.02588119,4.3675424e-05,8.8202455e-07,0.012451145,0.028155368,0.0037025341,8.8202455e-07,7.5162661e-06,4.2621356e-05,7.5162661e-06,0.00032126528,4.3953172e-05,0.0062233862,0.0559128,0.24619296,0.024658002,0.61079013,0.65415502,0.43299508,-70.464333,-89.539825,-61.435204
3430.0,0.82422292,0.15306485,3.5683839,0.9992187,0.99999404,0.76131523,0.60316348,0.60315293,0.99204773,0.0251872,4.5760011e-05,8.8294178e-07,0.012461856,0.028143084,0.0037065565,8.8294178e-07,7.5223734e-06,4.4556637e-05,7.5223734e-06,0.00032161866,4.4011547e-05,0.0062279194,0.058076013,0.24842492,0.025915874,0.6183936,0.65024185,0.43266773,-70.459419,-89.534279,-61.179787
3435.0,0.82654786,0.15392381,3.5470402,0.99921769,0.99999404,0.76384115,0.59894538,0.5989362,0.99149871,0.024458122,4.8174225e-05,8.8392267e-07,0.012473629,0.028133307,0.0037109952,8.8392267e-07,7.5288913e-06,4.6774654e-05,7.5288913e-06,0.00032199977,4.4074626e-05,0.0062327972,0.060563866,0.25086245,0.027389837,0.62679994,0.64635211,0.43233445,-70.454002,-89.52829,-60.894089
3440.0,0.82901889,0.15469979,3.5258238,0.9992165,0.99999398,0.76630515,0.59435058,0.59434265,0.99083477,0.023684964,5.1038605e-05,8.8498359e-07,0.012486786,0.028125951,0.0037159782,8.8498359e-07,7.5359312e-06,4.9368176e-05,7.5359312e-06,0.00032241634,4.4143755e-05,0.0062381136,0.063499108,0.25356174,0.029169418,0.6362918,0.64248562,0.43199509,-70.447922,-89.521729,-60.566612
3445.0,0.83167374,0.1553791,3.504734,0.99921519,0.99999398,0.76870841,0.58926845,0.58926153,0.98999965,0.022853216,5.4559947e-05,8.861482e-07,0.012501796,0.028120983,0.0037216968,8.861482e-07,7.5436374e-06,5.2488052e-05,7.5436374e-06,0.00032288008,4.4220982e-05,0.0062440084,0.067097649,0.256612,0.0314181,0.64736146,0.63864231,0.43164948,-70.440956,-89.51442,-60.176807
3450.0,0.83457655,0.15593959,3.4837701,0.9992137,0.99999398,0.77105182,0.58350891,0.58350289,0.98888099,0.021936757,5.9143647e-05,8.8745372e-07,0.012519409,0.028118454,0.0037284626,8.8745372e-07,7.5522084e-06,5.6406687e-05,7.5522084e-06,0.00032341018,4.4309723e-05,0.0062507102,0.07179784,0.26017141,0.034486659,0.66099519,0.63482195,0.4312973,-70.432724,-89.506027,-59.681782
3455.0,0.83785582,0.15633836,3.4629314,0.99921179,0.99999398,0.77333599,0.57668114,0.57667595,0.9871946,0.020878937,6.5787179e-05,8.8896559e-07,0.012540967,0.02811854,0.0037368503,8.8896559e-07,7.5619359e-06,6.1704413e-05,7.5619359e-06,0.00032404327,4.4416665e-05,0.0062586428,0.078735836,0.26457742,0.039372746,0.67969954,0.63102442,0.43093818,-70.422523,-89.495926,-58.964714
3460.0,0.84188765,0.15645088,3.4422171,0.99920934,0.99999392,0.77556103,0.56759298,0.56758845,0.98373115,0.019494999,7.8590652e-05,8.9082846e-07,0.012569391,0.028121682,0.0037481806,8.9082846e-07,7.5732805e-06,7.0062895e-05,7.5732805e-06,0.00032487212,4.4559776e-05,0.0062688338,0.092996411,0.27090693,0.051630344,0.71425009,0.62724966,0.43057197,-70.40876,-89.48243,-57.431377
3465.0,0.86086446,0.0007015054,3.4465158,0.99920553,0.04776261,0.74043542,0.54567242,0.54067552,0.39994171,0.012189951,0.61783683,0.92704475,0.012614933,0.028129131,0.0037679055,0.92704475,7.5870694e-06,9.4746989e-05,7.5870694e-06,0.7660737,0.76120776,0.61486179,0.41109541,0.35536191,0.00052356295,0.54549944,0.82730234,0.4305234,-70.384674,-35.84967,-79.430321
3470.0,0.83268994,0.0054095411,3.6185768,0.029746497,0.13435762,0.62539434,0.58804119,0.5413087,0.98278481,0.02934617,0.25119442,0.87059182,0.74246949,0.091598153,0.79442585,0.87059182,7.6051442e-06,0.41599596,7.6051442e-06,0.56182265,0.94809413,0.7642343,0.0079573784,0.24838468,0.00090632925,0.17758098,0.90079355,0.43234971,-27.402256,16.540237,-76.673286
3475.0,0.80862612,0.0098285293,3.823354,0.038991768,0.083255604,0.52579296,0.62326413,0.54191756,0.99923533,0.042957723,0.10212911,0.96761978,0.71554893,0.11134353,0.76447403,0.96761978,0.73765022,0.16913223,0.73765022,0.65124637,0.99629819,0.82438421,0.0041648862,0.19317974,0.001273451,0.18811832,0.95349324,0.43390873,-28.899269,7.5934544,-74.950996
3480.0,0.79693598,0.013350637,4.0207062,0.042743172,0.26829457,0.44637302,0.64317107,0.54927003,0.99928296,0.046671823,0.041526489,0.7558654,0.70723939,0.12934822,0.76513523,0.7558654,0.34592193,0.068766318,0.34592193,0.41505882,0.03307011,0.72494572,0.01136033,0.18121633,0.0027818056,0.31494769,0.96968263,0.43440208,-28.971544,-59.689873,-71.781883
3485.0,0.78601873,0.016856948,4.1922221,0.094079375,0.85564083,0.40289378,0.66079026,0.54971266,0.99928969,0.050286431,0.016887279,0.30735686,0.61042595,0.14536718,0.19390216,0.30735686,0.15522033,0.027962031,0.15522033,0.041124642,0.0043877875,0.32519066,0.011983055,0.17337562,0.0039869193,0.32802626,0.96388251,0.43490022,-51.606403,-69.921127,-70.088608
3490.0,0.77990496,0.020082595,4.3321385,0.022938289,0.99458152,0.39981002,0.67066109,0.57340503,0.99877489,0.050417289,0.0068721827,0.12496809,0.83032167,0.18391442,0.96603769,0.12496809,0.078801379,0.011373333,0.078801379,0.0030170993,0.00033810257,0.078182213,0.018056581,0.17558832,0.0065244609,0.39731514,0.95811659,0.43508026,-19.640717,-81.007835,-67.845222
3495.0,0.7770797,0.023106273,4.4454231,0.82368308,0.99992156,0.40502483,0.67493594,0.59050709,0.99818784,0.048801422,0.0028028302,0.05081005,0.057839356,0.1745763,0.011212142,0.05081005,0.043024741,0.0046315487,0.043024741,0.0010760276,0.00017293505,0.020901818,0.02324575,0.1819842,0.0084726866,0.44176739,0.95238513,0.43507662,-65.293587,-83.795746,-66.644386
3500.0,0.77865386,0.025777245,4.5362682,0.96729189,0.99997795,0.41155219,0.67010957,0.5968073,0.9948405,0.044413675,0.0011602092,0.020659272,0.031275604,0.16494308,0.010621095,0.020659272,0.52030468,0.0018925574,0.52030468,0.00087720039,0.00014217017,0.013163319,0.053252455,0.19498408,0.03447134,0.61459047,0.94668794,0.4348976,-65.611336,-84.617653,-59.637928
3505.0,0.78473836,0.028030477,4.6082106,0.99339992,0.99998164,0.41857401,0.65646982,0.5928188,0.99237841,0.038407162,0.00050160813,0.0084007196,0.023188872,0.15504256,0.0071582934,0.0084007196,0.2115483,0.00080167054,0.2115483,0.00077063154,0.00012207303,0.011498049,0.055475943,0.21259305,0.020467663,0.6005677,0.94102478,0.43455926,-67.473671,-85.260498,-62.427414
3510.0,0.78762323,0.030562872,4.6642327,0.99809712,0.99998444,0.42601061,0.65196186,0.59669721,0.99472463,0.036658365,0.00022242554,0.0034166172,0.016946889,0.14458151,0.0049380194,0.0034166172,0.086019345,0.00034893301,0.086019345,0.00067785924,0.00010465047,0.010491064,0.040802367,0.21843864,0.015072005,0.54271472,0.9353956,0.43429703,-69.178703,-85.909325,-63.915005
3515.0,0.78893203,0.033197317,4.706852,0.99902171,0.99998683,0.43383032,0.65111005,0.60312885,0.99606878,0.036429264,0.00010547429,0.001390098,0.013312708,0.13396552,0.0037778488,0.001390098,0.034980681,0.00015848808,0.034980681,0.00059713982,9.0023808e-05,0.0096174916,0.034823105,0.21937245,0.012801589,0.51416898,0.92980003,0.43408778,-70.388245,-86.542213,-64.699654
3520.0,0.78931582,0.035877641,4.7381916,0.99928093,0.99998868,0.44197142,0.65203416,0.61037761,0.99671209,0.036797117,5.6303794e-05,0.00056606345,0.011382303,0.1236449,0.0031935442,0.00056606345,0.014227826,7.8622063e-05,0.014227826,0.00053105206,7.8444027e-05,0.0088686701,0.031901557,0.21821339,0.011691596,0.49826637,0.92423791,0.43391404,-71.139572,-87.119858,-65.131248
