Time,x_Tumor_Cells,y_CD4_T_Cells,z_Cytokine,r,K,delta,m,beta,k,a,alpha,b,mu,I_1,I_2,compartment,Tumor_Growth,Tumor_Killing,CD4_Production,CD4_Death,CD4_Treatment,Cytokine_Production,Cytokine_Loss,Cytokine_Treatment
163.0,0.09074378994369908,491.59342386016965,0.49767484904485154,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0027220666652485724,0.00414037672076219,0.08841578246576401,9.831868477203393,10.0,23.386895272259242,23.390717905108023,0.0
163.5,0.09004066190871864,491.72089462680935,0.4957738037635449,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.00270097663763765,0.004095241857281371,0.08775955679482819,9.834417892536187,10.0,23.297579782063455,23.301368776886612,0.0
164.0,0.08934944086040171,491.84677315838275,0.4938897730053386,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0026802437261345896,0.004050929243589961,0.08711410865148246,9.836935463167656,10.0,23.209064664254164,23.212819331250913,0.0
164.5,0.08866989566313019,491.97108066459475,0.4920227389772341,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002659860999381998,0.004007422736937578,0.08647923828008186,9.839421613291895,10.0,23.121348659510506,23.125068731930003,0.0
165.0,0.08800179792591253,492.09383817625604,0.4901726924348718,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0026398216082842304,0.003964706520769134,0.08585474779886955,9.841876763525121,10.0,23.0344299818022,23.038116544438974,0.0
165.5,0.08734492892968593,492.2150660581624,0.4883395832098739,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0026201189937922857,0.003922764989671198,0.08524044784008901,9.844301321163249,10.0,22.948307279300177,22.951960410864075,0.0
166.0,0.08669907285103046,492.3347844855961,0.4865233686039888,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0026007466836539166,0.0038815828624626384,0.08463615111132301,9.846695689711922,10.0,22.862978747233498,22.866598324387475,0.0
166.5,0.08606401617292782,492.4530134946146,0.48472400364297513,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.00258169827474144,0.003841145076874817,0.08404167185504188,9.849060269892291,10.0,22.77844205964967,22.78202817121983,0.0
167.0,0.0854395491345318,492.56977287501456,0.48294143874397655,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002562967476539265,0.003801436829675839,0.08345682725420021,9.851395457500292,10.0,22.694694582765838,22.698247620966896,0.0
167.5,0.0848254701148283,492.6850818466894,0.4811756126623823,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0025445482426334426,0.003762443699589461,0.0828814416472638,9.853701636933788,10.0,22.611734010601147,22.615253795131967,0.0
168.0,0.08422158051246141,492.79895943764825,0.479426460729989,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002526434617135122,0.003724151500755994,0.08231534165996764,9.855979188752965,10.0,22.52955767900797,22.533043654309484,0.0
168.5,0.08362768263672841,492.911424583084,0.4776939294530158,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002508620671422757,0.003686546308284071,0.0817583541963404,9.85822849166168,10.0,22.44816227659946,22.451614684291744,0.0
169.0,0.08304358345305127,493.0224959069319,0.47597795899504985,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0024911006164889562,0.0036496144719860104,0.08121031005016792,9.860449918138638,10.0,22.367544390639736,22.370964072767343,0.0
169.5,0.08246909743079779,493.1321915557803,0.47427846985817895,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0024738688883630022,0.0036133426287085642,0.08067104666264635,9.862643831115607,10.0,22.28770094459423,22.29108808333441,0.0
170.0,0.08190404169991483,493.2405294813432,0.4725953855347513,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0024569200028360413,0.0035777176784742796,0.08014040349448993,9.864810589626863,10.0,22.208628525897627,22.21198312013331,0.0
170.5,0.08134823383622629,493.3475275864871,0.4709286260720903,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0024402484890323406,0.003542726643939498,0.07961821991612322,9.866950551729742,10.0,22.13032307382343,22.133645425388245,0.0
171.0,0.08080149703962765,493.453203400256,0.4692781067356129,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0024238490447311143,0.0035083568681224184,0.07910434019646052,9.86906406800512,10.0,22.052780649820374,22.056071016573807,0.0
171.5,0.08026366036822456,493.5575740631771,0.46764373794838043,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002407716543391466,0.003474596020680868,0.07859861374960225,9.871151481263542,10.0,21.975997500467187,21.979255683573882,0.0
172.0,0.07973455570704333,493.66065651749994,0.466025426073703,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0023918459432300857,0.0034414319797183733,0.07810089224062736,9.873213130349999,10.0,21.89996963167595,21.90319502546404,0.0
172.5,0.07921401409800843,493.7624676978684,0.46442309674016374,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0023762321771393672,0.0034088528551367665,0.07761102606329885,9.875249353957368,10.0,21.82469226759038,21.827885546787694,0.0
173.0,0.07870187355676071,493.863024105158,0.4628366564751887,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002360870387155781,0.003376847014758381,0.0771288718827183,9.87726048210316,10.0,21.750161038540018,21.753322854333867,0.0
173.5,0.07819797667751198,493.9623419370566,0.46126600446087507,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0023457558526186655,0.0033454030743139828,0.07665429034784113,9.879246838741132,10.0,21.676371648297025,21.679502209661127,0.0
174.0,0.07770216877974051,494.0604371891035,0.4597110416303629,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002330883934581223,0.0033145098879329895,0.07618714432103227,9.88120874378207,10.0,21.6033196113906,21.606418956627056,0.0
174.5,0.07721429426116243,494.15732588747903,0.45817166533940745,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0023162499664177256,0.0032841563631411355,0.07572729537787894,9.88314651774958,10.0,21.53099970375644,21.53406827095215,0.0
175.0,0.07673420501651138,494.25302356774984,0.45664777064338247,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0023018495063487554,0.0032543318016301746,0.07527461193051524,9.885060471354997,10.0,21.459407270332928,21.462445220238976,0.0
175.5,0.07626175609243926,494.3475455438987,0.4551392496381934,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0022876782071099087,0.0032250257195817838,0.0748289650581383,9.886950910877975,10.0,21.388537581228572,21.39154473299509,0.0
176.0,0.07579680544231891,494.4409069235062,0.45364599142308487,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0022737318085981097,0.0031962278357431932,0.0743902282836072,9.888818138470125,10.0,21.318385809406184,21.321361596884987,0.0
176.5,0.07533920854951058,494.533122879895,0.45216790918959143,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0022600059765949714,0.0031679280490275485,0.07395827238783942,9.8906624575979,10.0,21.248946192641608,21.251891731910796,0.0
177.0,0.07488883024117111,494.62420804252486,0.45070488605042464,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0022464966571282864,0.003140116517233095,0.07353297683659632,9.892484160850497,10.0,21.180213909710407,21.18312964436996,0.0
177.5,0.07444553694090217,494.7141768967639,0.44925681056422795,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0022331998440879523,0.0031127836020459648,0.07311422230893161,9.894283537935278,10.0,21.112183881111783,21.115070096518714,0.0
178.0,0.07400919787847825,494.8030437222195,0.44782357068432266,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002220111615513229,0.00308591987134665,0.0727018918772141,9.896060874444391,10.0,21.044850973501493,21.047707822163165,0.0
178.5,0.07357968044611778,494.89082287590753,0.44640504592902286,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0022072279943022967,0.0030595158633538026,0.07229586653016463,9.89781645751815,10.0,20.978209263514042,20.981037158664073,0.0
179.0,0.07315686077842094,494.97752815217484,0.4450011218262602,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0021945452655642594,0.003033562595133667,0.07189603540568179,9.899550563043498,10.0,20.912253752285775,20.91505272583423,0.0
179.5,0.07274061596358172,495.0631732539145,0.4436116792796727,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0021820597429911288,0.003008051183972113,0.07150228827753886,9.90126346507829,10.0,20.846979132555155,20.849748926144617,0.0
180.0,0.0723308255589229,495.1477716959612,0.44223659962005507,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0021697678143179056,0.0029829729389917433,0.071114517028272,9.902955433919225,10.0,20.782380043890853,20.785120182142588,0.0
180.5,0.07192736702195007,495.2313370314824,0.44087578871606015,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0021576658042747007,0.002958319345290344,0.07073261123003263,9.904626740629649,10.0,20.718450329601556,20.721162069654827,0.0
181.0,0.0715301266918832,495.3138823078437,0.4395291190237597,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0021457503039857594,0.0029340820930162928,0.07035646879480857,9.906277646156875,10.0,20.65518485704303,20.657868594116707,0.0
181.5,0.07113899142272023,495.39542048119023,0.438196473739651,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0021340179199985875,0.0029102530517936356,0.06998598787779763,9.907908409623804,10.0,20.59257815854324,20.595234265763597,0.0
182.0,0.07075385012661163,495.4759643484258,0.43687773345160724,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002122465320579117,0.002886824238141544,0.06962106838189902,9.909519286968516,10.0,20.530624695638036,20.53325347222554,0.0
182.5,0.07037459125791164,495.5555267070238,0.4355727677764988,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0021110891602445074,0.0028637876632819216,0.06926160952916383,9.911110534140475,10.0,20.469318447146357,20.471920085495444,0.0
183.0,0.07000110992434636,495.6341199033313,0.4342814589959231,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0020998862930686714,0.002841135758394545,0.06890751675373036,9.912682398066625,10.0,20.408654111170005,20.411228572808383,0.0
183.5,0.06963330222566735,495.71175619217365,0.4330036832393167,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0020888536028666554,0.0028188610318220274,0.06855869623001369,9.914235123843474,10.0,20.34862617354802,20.351173112247885,0.0
184.0,0.06927106560875657,495.7884476961761,0.4317393224139281,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.00207798801384678,0.0027969561592680586,0.06821505522028386,9.915768953923521,10.0,20.28922897419791,20.29174815345462,0.0
184.5,0.06891429683911592,495.86420650208737,0.43048827675650675,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0020672864297642127,0.002775413985750308,0.06787650010985793,9.917284130041748,10.0,20.230456366476254,20.232949007555817,0.0
185.0,0.06856289963844196,495.93904429811124,0.4292504175747505,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002056745963017054,0.0027542275059236157,0.06754294383405453,9.918780885962224,10.0,20.17230303579899,20.174769626013273,0.0
185.5,0.06821677823589652,496.0129726801228,0.4280256271497137,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002046363741211909,0.0027333898775464263,0.06721429962173775,9.920259453602457,10.0,20.114763410816074,20.117204476036544,0.0
186.0,0.06787583813259969,496.0860031371481,0.42681378107453555,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0020361369300959248,0.0027128943349480233,0.06689048174640774,9.921720062742962,10.0,20.057831801970682,20.06024771050317,0.0
186.5,0.06753998558523058,496.15814708744705,0.4256147445858955,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0020260627180673316,0.0026927341460127392,0.06657140503094393,9.923162941748942,10.0,20.001502319118615,20.00389299553709,0.0
187.0,0.0672091315779329,496.22941560098053,0.4244284007807657,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0020161384353169633,0.002672902938087637,0.06625698870475256,9.92458831201961,10.0,19.94576957085788,19.94813483669599,0.0
187.5,0.06688318817546907,496.29981965423013,0.42325462470891057,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0020063614444382565,0.0026533943944655842,0.06594715287523142,9.925996393084603,10.0,19.89062804485934,19.892967361318796,0.0
188.0,0.06656206772148365,496.3693701404945,0.42209330567050257,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0019967291163787287,0.002634202363566672,0.06564181774848994,9.92738740280989,10.0,19.83607197132572,19.83838536651362,0.0
188.5,0.0662456833066499,496.43807784895097,0.4209443433342381,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001987238844482794,0.002615320849109198,0.06534090408916114,9.928761556979019,10.0,19.782095409889134,19.78438413670919,0.0
189.0,0.06593395315374538,496.50595326852886,0.41980761137615824,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001977888176027007,0.002596743944609952,0.06504433749658413,9.930119065370578,10.0,19.72869303790462,19.730957734679436,0.0
189.5,0.06562679602793978,496.5730067931887,0.41868299553767985,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001968674674547486,0.0025784658992187843,0.06475204394158006,9.931460135863775,10.0,19.675859348447432,19.678100790270953,0.0
190.0,0.06532413149407584,496.63924875587225,0.41757036510390627,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0019595959275576116,0.0025604809495699027,0.06446395002687695,9.932784975117444,10.0,19.623588702784247,19.625807159883596,0.0
190.5,0.06502588077870555,496.70468935372367,0.4164695867834486,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001950649572406035,0.002542783437181498,0.0641799838266096,9.934093787074474,10.0,19.57187548991221,19.574070578822084,0.0
191.0,0.06473196813985774,496.7693385292681,0.41538054676333325,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0019418333373647542,0.002525367991530884,0.06390007621927353,9.935386770585362,10.0,19.520714380850205,19.522885697876664,0.0
191.5,0.06444231904570306,496.83320612840527,0.4143031213833156,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001933144986996572,0.002508229281390299,0.06362415912750159,9.936664122568105,10.0,19.47010001295823,19.472246705015834,0.0
192.0,0.06415685811061189,496.8963019565819,0.41323721629945187,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0019245822602450779,0.0024913621756119365,0.06335216350413884,9.937926039131638,10.0,19.42002661797738,19.422149166074238,0.0
192.5,0.0638755122256268,496.9586356534105,0.41218273075906015,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0019161429643369415,0.0024747616384847163,0.06308402239027729,9.93917271306821,10.0,19.37048859600526,19.372588345675826,0.0
193.0,0.06359821169012536,497.0202166473437,0.4111395446861552,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0019078250087278554,0.0024584226928683374,0.06281967202524291,9.940404332946875,10.0,19.32148073383718,19.323558600249296,0.0
193.5,0.06332488739917068,497.0810542683266,0.41010755077948036,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001899626320734197,0.00244234050969891,0.06255904910556476,9.941621085366533,10.0,19.272997698673247,19.275054886635576,0.0
194.0,0.06305547102914456,497.1411578251647,0.40908660442502165,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0018915448511015356,0.0024265101151081775,0.06230209097999569,9.942823156503295,10.0,19.22503407998926,19.22707040797602,0.0
194.5,0.06278989620783208,497.2005364323897,0.4080765817679995,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0018835786091029889,0.002410926779176767,0.06204873677991259,9.944010728647795,10.0,19.17758460710056,19.179599343095976,0.0
195.0,0.06252809835065455,497.2591990344915,0.40707737158501517,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001875725657627136,0.0023955859582730343,0.06179892726578876,9.94518398068983,10.0,19.13064412770887,19.132636464495715,0.0
195.5,0.062270014190283135,497.3171544755202,0.4060888519384938,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0018679840990684763,0.00238048313846089,0.06155260437771881,9.946343089510405,10.0,19.084207529524125,19.08617604110921,0.0
196.0,0.06201557857910701,497.37441159631146,0.4051109528755851,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0018603519794136152,0.0023656140868409488,0.06130970810908621,9.94748823192623,10.0,19.0382691443018,19.0402147851525,0.0
196.5,0.06176473034363807,497.43097901660707,0.404143565112635,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0018528274638517097,0.0023509745243863573,0.0610701822332976,9.948619580332142,10.0,18.992823848725276,18.994747560293845,0.0
197.0,0.061517409864873814,497.4868652251053,0.40318657777607564,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.00184540876419472,0.0023365602604882357,0.0608339719423197,9.949737304502106,10.0,18.94786662072378,18.949769155475554,0.0
197.5,0.06127355831066563,497.5420786080288,0.40223989037575075,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0018380941158515273,0.0023223672336703523,0.06060102309894376,9.950841572160577,10.0,18.903392400428405,18.905274847660284,0.0
198.0,0.061033116698069295,497.59662756498153,0.4013033708456972,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0018308817497020625,0.002308391234797223,0.06037128133160609,9.951932551299631,10.0,18.859395918965877,18.86125842974777,0.0
198.5,0.06079602870272188,497.6505202492921,0.4003769201268396,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001823769976368476,0.0022946283799446764,0.060144694767063404,9.953010404985841,10.0,18.815872230859572,18.817715245961463,0.0
199.0,0.06056223901304405,497.70376472012634,0.39946043433295986,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0018167571368474932,0.002281074830916129,0.05992121243440388,9.954075294402527,10.0,18.77281641184849,18.774640413649113,0.0
199.5,0.06033169344280574,497.756368932084,0.39855380733838724,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0018098416058871618,0.002267726813552956,0.05970078437709582,9.95512737864168,10.0,18.730223585099985,18.7320289449042,0.0
200.0,0.06010433647410911,497.8083408679854,0.39765692265077035,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0018030217182853833,0.0022545804840073316,0.05948335925437128,9.956166817359708,10.0,18.688088454109995,18.689875364586207,0.0
200.5,0.05988011659215873,497.85968824135426,0.39676967577711664,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0017962959289138688,0.0022416322444238344,0.05926888955517104,9.957193764827085,10.0,18.646406328609224,18.648174761524484,0.0
201.0,0.059658982524569505,497.91041870614936,0.3958919584570799,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0017896626999112089,0.002228878518534231,0.05905732792730621,9.958208374122988,10.0,18.605172411029272,18.606922047482755,0.0
201.5,0.059440883999011054,497.9605398156201,0.39502366357644625,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001783120523409614,0.0022163158056428024,0.05884862791996126,9.959210796312403,10.0,18.564381945755386,18.566112188092973,0.0
202.0,0.05922577000344386,498.01005914183804,0.3941647131343419,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001776667869348341,0.002203940774920163,0.05864274228756251,9.96020118283676,10.0,18.524029886304227,18.52574151731407,0.0
202.5,0.05901359279927658,498.05898400108157,0.39331499547208804,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001770303305854245,0.0021917500533006353,0.05843962690914667,9.961179680021631,10.0,18.48411167525985,18.485804787188137,0.0
203.0,0.058804304923405694,498.1073216589827,0.39247441216530854,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001764025409313845,0.002179740382645381,0.058239237864641566,9.962146433179655,10.0,18.44462267036355,18.4462973717695,0.0
203.5,0.05859785981299785,498.1550792921878,0.39164286579311225,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0017578327831146957,0.002167908572057718,0.058041532047169726,9.963101585843756,10.0,18.405558269143885,18.407214692276277,0.0
204.0,0.05839421090081714,498.2022640793527,0.3908202578859395,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0017517240305085122,0.002156251454160866,0.05784646628461952,9.964045281587055,10.0,18.366913736595553,18.368552120639155,0.0
