Time,X,Y,Z,kf,Kd,kf0,gamma,Ka,Kb,Kd0,cytoplasm,store,TF_synthesis,TF_degradation,TF_synthesis_basal,Calcium_Influx,Calcium_Influx_stimulation,Calcium_into_store,Calcium_into_cytoplasm,Leakage,Leakage_from_cytoplasm
1.0,12.861815020593653,0.48668250227707943,0.4816114146755302,30.980372262709317,5.374005136535311,6.0,9.0,0.5,0.5,10.0,1.0,1.0,30.005615844378468,12.861815020593653,0.1,1.0,1.71,14.438205355420767,13.43649584007171,0.3406777515939556,4.816114146755302
1.01,13.018111857806016,0.4943170803096209,0.4542873834718428,27.885121701021532,5.947199684996012,6.0,9.0,0.5,0.5,10.0,1.0,1.0,26.939734256280325,13.018111857806016,0.1,1.0,1.71,13.566219244450252,12.351714835530123,0.3460219562167346,4.542873834718428
1.02,13.142461025253981,0.5041095533672718,0.4275087053239461,24.808032912198307,6.517030942185499,6.0,9.0,0.5,0.5,10.0,1.0,1.0,23.906038189944674,13.142461025253981,0.1,1.0,1.71,12.669525842626735,11.223630361672676,0.35287668735709027,4.275087053239461
1.03,13.235787355133883,0.516236081135355,0.4010558085282478,21.808893313280322,7.0724271642073475,6.0,9.0,0.5,0.5,10.0,1.0,1.0,20.962612813304993,13.235787355133883,0.1,1.0,1.71,11.744974144001901,10.048621402955893,0.3613652567947485,4.010558085282478
1.04,13.299605095367419,0.5308515640906005,0.37475067843469717,18.953016991886678,7.601293149650615,6.0,9.0,0.5,0.5,10.0,1.0,1.0,18.17208235294855,13.299605095367419,0.1,1.0,1.71,10.79080766628259,8.829797208889675,0.3715960948634203,3.747506784346972
1.05,13.336065266358455,0.5480238688889062,0.34851568365491,16.312548428873626,8.090268809467847,6.0,9.0,0.5,0.5,10.0,1.0,1.0,15.602791200723173,13.336065266358455,0.1,1.0,1.71,9.80957368480744,7.582556999493096,0.3836167082222343,3.4851568365490997
1.06,13.347994914727941,0.5676431904614174,0.32245046918301895,13.96303649697717,8.525363611670894,6.0,9.0,0.5,0.5,10.0,1.0,1.0,13.325416907368835,13.347994914727941,0.1,1.0,1.71,8.8120214025639,6.340475978341429,0.3973502333229922,3.2245046918301896
1.07,13.338863816361071,0.589330488332102,0.2969020064394913,11.971354463975276,8.894193617782356,6.0,9.0,0.5,0.5,10.0,1.0,1.0,11.401416341900724,13.338863816361071,0.1,1.0,1.71,7.820546429781413,5.156285365834815,0.41253134183247137,2.969020064394913
1.08,13.312596741374332,0.6124078398447675,0.27246841402614214,10.375991599661008,9.189631185247961,6.0,9.0,0.5,0.5,10.0,1.0,1.0,9.864489810835545,13.312596741374332,0.1,1.0,1.71,6.8689172109688,4.091603131415636,0.42868548789133726,2.7246841402614215
1.09,13.273209023661103,0.6359957949805588,0.24988139453500077,9.170800628687575,9.41281469839119,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.705675180998488,13.273209023661103,0.1,1.0,1.71,5.995445766463147,3.1963000969346855,0.44519705648639113,2.498813945350008
1.1,13.224373743154775,0.6592200049889524,0.22979632803023087,8.306371886961394,9.572894095007149,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.875290183425932,13.224373743154775,0.1,1.0,1.71,5.231695302472645,2.4906399817861837,0.4614540034922666,2.2979632803023087
1.11,13.16910433500899,0.6814146835188458,0.2126064577194224,7.709421781814319,9.683440410775127,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.301720201897888,13.16910433500899,0.1,1.0,1.71,4.593625537075502,1.9633443132715824,0.47699027846319203,2.126064577194224
1.12,13.109655999727577,0.7022130513773108,0.19838292372661248,7.305868305218343,9.758172536070678,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.913337572810167,13.109655999727577,0.1,1.0,1.71,4.080352273345388,1.583880008247694,0.49154913596411753,1.9838292372661248
1.13,13.047607561967814,0.7215155624778172,0.1869363357493424,7.034867967128978,9.808357783865004,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.6516349365446,13.047607561967814,0.1,1.0,1.71,3.679148945699808,1.3170532830915085,0.505060893734472,1.869363357493424
1.14,12.984021820375055,0.739398778076121,0.1779285936292411,6.8522902522589675,9.842168471803895,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.474312712744186,12.984021820375055,0.1,1.0,1.71,3.3720169930040376,1.1319706566638974,0.5175791446532847,1.779285936292411
1.15,12.919600752574425,0.7560268811785411,0.1709711272202243,6.728295581169036,9.86513044793166,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.352828572665211,12.919600752574425,0.1,1.0,1.71,3.14053021872485,1.004925472321303,0.5292188168249787,1.7097112722022432
1.16,12.854809654017473,0.7715898688634877,0.16568783400543027,6.643384711804568,9.880854682999153,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.268557733573592,12.854809654017473,0.1,1.0,1.71,2.9683418739825305,0.9189500553309351,0.5401129082044414,1.6568783400543028
1.17,12.789958544094956,0.7862695961775027,0.16174641240076654,6.584954667227742,9.891675061624493,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.209474978410029,12.789958544094956,0.1,1.0,1.71,2.8420178607767705,0.8622996716040089,0.5503887173242519,1.6174641240076655
1.18,12.725257186828422,0.8002247543346711,0.15886828685152263,6.5448269376512975,9.899106122657168,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.1677830275168715,12.725257186828422,0.1,1.0,1.71,2.750967749215082,0.8269336581716764,0.5601573280342698,1.5886828685152263
1.19,12.660849165617211,0.8135863708456926,0.15682801155787832,6.517636766882955,9.90414133946612,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.13837046643913,12.660849165617211,0.1,1.0,1.71,2.687050705721324,0.8073507422445912,0.5695104595919848,1.568280115578783
1.2,12.596835805418065,0.8264594901729467,0.1554460267078913,6.4997973082766585,9.907444942911729,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.117821770428065,12.596835805418065,0.1,1.0,1.71,2.6440576635921733,0.7997415430715706,0.5785216431210627,1.554460267078913
1.21,12.533289055604033,0.8389262194169015,0.15458173845106543,6.48887386640884,9.909467802516883,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.10381962606186,12.533289055604033,0.1,1.0,1.71,2.6172952078227385,0.8014480041450244,0.587248353591831,1.5458173845106544
1.22,12.470261020760656,0.8510497065958886,0.15412590324498757,6.48318426903632,9.91052143165994,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.094763641862593,12.470261020760656,0.1,1.0,1.71,2.603219512566845,0.8105928755843803,0.595734794617122,1.5412590324498756
1.23,12.407789902982149,0.8628777443637495,0.15399426410760655,6.48155033131723,9.910824012719031,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.089533320011451,12.407789902982149,0.1,1.0,1.71,2.5991596876831156,0.8258409468807261,0.6040144210546247,1.5399426410760655
1.24,12.34590400895362,0.8744458853863086,0.1541222383059842,6.483138723556873,9.910529866007987,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.087336360759365,12.34590400895362,0.1,1.0,1.71,2.603106453132912,0.8462409209198632,0.612112119770416,1.541222383059842
1.25,12.2846247273819,0.8857800624867295,0.15446050703708308,6.487355888267334,9.909748909580124,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.087608549988449,12.2846247273819,0.1,1.0,1.71,2.6135490690878442,0.8711171776043388,0.6200460437407106,1.5446050703708307
1.26,12.223968461951403,0.896898602100259,0.1549716799988408,6.49378013817824,9.908559233670697,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.0899490687908315,12.223968461951403,0.1,1.0,1.71,2.629357648385005,0.8999993689148812,0.6278290214701813,1.5497167999884078
1.27,12.163948130064878,0.9078138631939938,0.15562757116131354,6.50211449409063,9.90701583442766,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.094075587870033,12.163948130064878,0.1,1.0,1.71,2.6496914293235236,0.9325718484853553,0.6354697042357956,1.5562757116131354
1.28,12.104574145836045,0.9185334004773231,0.15640725499557567,6.5121564515940396,9.905156212667771,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.099795463412341,12.104574145836045,0.1,1.0,1.71,2.67393517164799,0.968642269992635,0.6429733803341261,1.5640725499557568
1.29,12.04585525923115,0.9290608950395229,0.1572954791266304,6.523776100617337,9.903004425811606,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.106984902773314,12.04585525923115,0.1,1.0,1.71,2.7016487828341,1.0081182675253462,0.6503426265276661,1.5729547912663038
1.3,11.987799189985086,0.93939682312639,0.15828148391649974,6.536901430496679,9.900573809167282,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.1155749639829144,11.987799189985086,0.1,1.0,1.71,2.732530703541952,1.050992399249224,0.6575777761884729,1.5828148391649974
1.31,11.93041312784432,0.9495389197403553,0.15935814061010226,6.55150880147737,9.897868740467153,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.125542464216914,11.93041312784432,0.1,1.0,1.71,2.7663917732403003,1.0973334105701853,0.6646772438182487,1.5935814061010225
1.32,11.873704163063731,0.9594824832422746,0.16052131634605585,6.567616976791754,9.894885745038565,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.136904270119135,11.873704163063731,0.1,1.0,1.71,2.803136449786611,1.1472819919543473,0.6716377382695922,1.6052131634605584
1.33,11.81767966780568,0.9692205313424453,0.1617694453849089,6.585284320719591,9.891614014681558,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.149714587400223,11.81767966780568,0.1,1.0,1.71,2.8427506309730335,1.2010510964245795,0.6784543719397117,1.617694453849089
1.34,11.762347677320859,0.9787439154355138,0.16310315148858265,6.604607012815084,9.888035738367577,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.164063219502633,11.762347677320859,0.1,1.0,1.71,2.885291139890103,1.258927236731915,0.6851207408048596,1.6310315148858265
1.35,11.707717209755911,0.988041155119739,0.16452524222399278,6.625723034843901,9.884125363917796,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.180079261863477,11.707717209755911,0.1,1.0,1.71,2.930887118901108,1.321282471553928,0.6916288085838173,1.6452524222399278
1.36,11.653798692793407,0.9970983208078923,0.16604058416081502,6.648815267915197,9.879849024460148,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.197933962261584,11.653798692793407,0.1,1.0,1.71,2.979737832845166,1.388584529447267,0.6979688245655246,1.6604058416081502
1.37,11.600604384417506,1.0058987450042023,0.16765618799703824,6.67411869872041,9.875163203940664,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.217847441384735,11.600604384417506,0.1,1.0,1.71,3.0321174144711893,1.4614150502625645,0.7041291215029416,1.6765618799703823
1.38,11.548148908584128,1.0144225261249906,0.169381478403253,6.701932134423745,9.870012567699305,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.240099646940741,11.548148908584128,0.1,1.0,1.71,3.088385997241177,1.540497178769962,0.7100957682874934,1.69381478403253
1.39,11.496449893916997,1.022645914047446,0.1712286482574758,6.732633747137454,9.864327083863435,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.265044893439084,11.496449893916997,0.1,1.0,1.71,3.1490042292917364,1.6267315003518936,0.7158521398332122,1.7122864825747581
1.4,11.445528741766475,1.0305404807206744,0.17321319870546872,6.7667031955850785,9.858017926743505,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.293132562636796,11.445528741766475,0.1,1.0,1.71,3.2145547363714115,1.7212461585254837,0.721378336504472,1.7321319870546872
1.41,11.395411738081691,1.038071837876869,0.1753548311257281,6.8047550989563055,9.850971277971055,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.324938450257692,11.395411738081691,0.1,1.0,1.71,3.285776487335084,1.825471277344335,0.7266502865138083,1.7535483112572812
1.42,11.34613145634857,1.0451979749310962,0.17767863840189824,6.847586136867964,9.84303960428371,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.361208871617817,11.34613145634857,0.1,1.0,1.71,3.363611074724331,1.9412429182521433,0.7316385824517673,1.7767863840189824
1.43,11.29772858928692,1.0518670194951125,0.1802167548534044,6.896243231812118,9.834029031145903,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.402924514747745,11.29772858928692,0.1,1.0,1.71,3.4492671653591795,2.0709522244536736,0.7363069136465787,1.802167548534044
1.44,11.25025488921425,1.0580135548028649,0.18301114642466126,6.952133984845064,9.823678891695359,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.451403920325298,11.25025488921425,0.1,1.0,1.71,3.5443277574106116,2.217784187374949,0.7406094883620054,1.8301114642466128
1.45,11.203776975068875,1.0635537729818902,0.18611734629761334,7.017190678108938,9.811631355905751,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.5084571484197,11.203776975068875,0.1,1.0,1.71,3.65089662387912,2.3860693651513043,0.7444876410873231,1.8611734629761334
1.46,11.15838210826442,1.068378040065415,0.1896102740349056,7.094135875845145,9.797382245213862,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.576634730491045,11.15838210826442,0.1,1.0,1.71,3.771826982471014,2.58184674463831,0.7478646280457905,1.896102740349056
1.47,11.114187453128617,1.0723386624958122,0.19359406120983985,7.186941791639114,9.780195964511275,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.659658419169128,11.114187453128617,0.1,1.0,1.71,3.911107050437487,2.813825756788285,0.7506370637470685,1.9359406120983986
1.48,11.071355300461505,1.0752296148098235,0.19821855972929528,7.301650123661769,9.758953680803376,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.763190319471045,11.071355300461505,0.1,1.0,1.71,4.074511695652107,3.0950788956437574,0.7526607303668764,1.9821855972929527
1.49,11.03011675380656,1.0767546397337406,0.20370572190091144,7.447849393410605,9.731879741961,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.89621973768315,11.03011675380656,0.1,1.0,1.71,4.270660811105453,3.44602929529284,0.7537282478136184,2.0370572190091143
1.5,10.990819061537996,1.0764623028638767,0.21040455717108944,7.641818353226839,9.695959564217253,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.0740165703054405,10.990819061537996,0.1,1.0,1.71,4.513208889020942,3.9006922533415644,0.7535236120047136,2.1040455717108943
1.51,10.95401205254591,1.073627041537731,0.21889320774431095,7.913269815662097,9.64569077487739,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.324475715563706,10.95401205254591,0.1,1.0,1.71,4.824969458607099,4.519634080241254,0.7515389290764116,2.1889320774431096
1.52,10.920640812578004,1.0669822100299853,0.23021267253824748,8.322411270271004,9.569923838838704,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.704196223831375,10.920640812578004,0.1,1.0,1.71,5.247351124260168,5.421527437705604,0.7468875470209897,2.302126725382475
1.53,10.892515113488292,1.054076053991104,0.24644061353003857,9.00926464716034,9.44272876904438,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.345104301618193,10.892515113488292,0.1,1.0,1.71,5.86352083831966,6.8689248125888875,0.7378532377937728,2.464406135300386
1.54,10.873697620610727,1.0294357373384726,0.27235580678948146,10.36934692689592,9.19086168020446,6.0,9.0,0.5,0.5,10.0,1.0,1.0,9.621449192956582,10.873697620610727,0.1,1.0,1.71,6.86453961623384,9.54314935543552,0.7206050161369307,2.723558067894815
1.55,10.875714692195718,0.97847351000214,0.3210387978507833,13.844627482487068,8.54729120694684,6.0,9.0,0.5,0.5,10.0,1.0,1.0,12.91160297397544,10.875714692195718,0.1,1.0,1.71,8.757507328216503,15.507997231938884,0.6849314570014979,3.2103879785078333
1.56,10.940106163308204,0.8625228276248128,0.4273460310000991,24.78937730158888,6.520485684890948,6.0,9.0,0.5,0.5,10.0,1.0,1.0,23.50862791896801,10.940106163308204,0.1,1.0,1.71,12.663955132806993,28.403214108145427,0.603765979337369,4.273460310000991
1.57,11.152176987414922,0.6856990576659004,0.5806843378610137,40.84562954333157,3.547105640123783,6.0,9.0,0.5,0.5,10.0,1.0,1.0,39.71300094626347,11.152176987414922,0.1,1.0,1.71,17.2273964563828,32.627846934516356,0.4799893403661303,5.806843378610137
1.58,11.475127124776538,0.569114157703208,0.6615112374816954,46.712139998317426,2.4607148151264027,6.0,9.0,0.5,0.5,10.0,1.0,1.0,45.85523011812804,11.475127124776538,0.1,1.0,1.71,19.092449908324912,26.545997915264035,0.3983799103922455,6.615112374816954
1.59,11.824936610503459,0.5152935819829155,0.6752234873629923,47.5170696470483,2.311653769065129,6.0,9.0,0.5,0.5,10.0,1.0,1.0,46.744293435712194,11.824936610503459,0.1,1.0,1.71,19.375668344895967,22.501031793082564,0.36070550738804086,6.752234873629924
1.6,12.169686103660881,0.4913793722004379,0.6593629101137387,46.581358669395556,2.4849335797415635,6.0,9.0,0.5,0.5,10.0,1.0,1.0,45.812685395290735,12.169686103660881,0.1,1.0,1.71,19.047248591751377,20.26015245413268,0.3439655605403065,6.593629101137387
1.61,12.497106974332288,0.48073945785950245,0.6324616771350982,44.83188459714951,2.808910259787128,6.0,9.0,0.5,0.5,10.0,1.0,1.0,44.039813151098244,12.497106974332288,0.1,1.0,1.71,18.4616764429276,18.803618744088805,0.3365176205016517,6.324616771350982
1.62,12.801007740621017,0.4764141687548908,0.6021448950218543,42.59978766195501,3.222261544082406,6.0,9.0,0.5,0.5,10.0,1.0,1.0,41.778258840697006,12.801007740621017,0.1,1.0,1.71,17.756670678174647,17.653271727845826,0.33348991812842355,6.021448950218543
1.63,13.077677238894452,0.47557837088384936,0.57140590834698,40.04202434373207,3.695921417827393,6.0,9.0,0.5,0.5,10.0,1.0,1.0,39.195007109453094,13.077677238894452,0.1,1.0,1.71,16.990566004637913,16.611791492345372,0.33290485961869454,5.714059083469801
1.64,13.324716700471152,0.4771213875414343,0.5413334639207087,37.253360674516315,4.212340615830311,6.0,9.0,0.5,0.5,10.0,1.0,1.0,36.39000523165961,13.324716700471152,0.1,1.0,1.71,16.188911508717627,15.598067962036223,0.333984971279004,5.413334639207087
1.65,13.540591634219867,0.4806553267963216,0.512229638246686,34.303891624425354,4.758538588069379,6.0,9.0,0.5,0.5,10.0,1.0,1.0,33.4361029689399,13.540591634219867,0.1,1.0,1.71,15.362403535588562,14.576959478409556,0.3364587287574251,5.12229638246686
1.66,13.72444287120048,0.48610892668054095,0.4840684260274933,31.25382208387473,5.3233662807639375,6.0,9.0,0.5,0.5,10.0,1.0,1.0,30.39481565227576,13.72444287120048,0.1,1.0,1.71,14.514442319794851,13.531072462610279,0.3402762486763786,4.840684260274933
1.67,13.876005794305378,0.49355808295098313,0.4566871343023306,28.15995166252053,5.896305247681383,6.0,9.0,0.5,0.5,10.0,1.0,1.0,27.323226189219316,13.876005794305378,0.1,1.0,1.71,13.644564143799341,12.449815529121247,0.3454906580656882,4.566871343023306
1.68,13.995579960510195,0.5031506259404291,0.4298704712469238,25.079042623415567,6.466843958626747,6.0,9.0,0.5,0.5,10.0,1.0,1.0,24.27752157643144,13.995579960510195,0.1,1.0,1.71,12.750238576536143,11.325790709314083,0.35220543815830035,4.298704712469238
1.69,14.084027731643358,0.5150620166684132,0.40339767267836546,22.070532865362225,7.0239753953032915,6.0,9.0,0.5,0.5,10.0,1.0,1.0,21.315736867130433,14.084027731643358,0.1,1.0,1.71,11.828299923088965,10.154963932325737,0.3605434116678892,4.033976726783655
1.7,14.142800795273624,0.529450892317941,0.3770853394887545,19.199191819903348,7.555705218536417,6.0,9.0,0.5,0.5,10.0,1.0,1.0,18.500341912229313,14.142800795273624,0.1,1.0,1.71,10.876779431091851,8.939649095469008,0.37061562462255865,3.770853394887545
1.71,14.173986055759569,0.5463963575325265,0.35084389334216015,16.536577996073056,8.048781852579065,6.0,9.0,0.5,0.5,10.0,1.0,1.0,15.899588827209278,14.173986055759569,0.1,1.0,1.71,9.897689289396354,7.693887066938389,0.3824774502727685,3.5084389334216013
1.72,14.180348712151599,0.565808648639109,0.3247537793700604,14.158266220910287,8.489209959090688,6.0,9.0,0.5,0.5,10.0,1.0,1.0,13.584750762654282,14.180348712151599,0.1,1.0,1.71,8.900877338765575,6.4494643213884455,0.39606605404737627,3.247537793700604
1.73,14.165310410223363,0.587335557444216,0.2991382428338285,12.13263674574991,8.864326528564831,6.0,9.0,0.5,0.5,10.0,1.0,1.0,11.619332639238218,14.165310410223363,0.1,1.0,1.71,7.9076277950524645,5.257622922205437,0.4111348902109511,2.991382428338285
1.74,14.13278008398568,0.6103229566454423,0.2745768432665938,10.50159878789687,9.166370594833912,6.0,9.0,0.5,0.5,10.0,1.0,1.0,10.040800813514988,14.13278008398568,0.1,1.0,1.71,6.9509090803707965,4.179974562121129,0.4272260696518096,2.745768432665938
1.75,14.086794385121596,0.6339022409756879,0.2517968320881379,9.263202896541495,9.39570316730713,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.844433480166623,14.086794385121596,0.1,1.0,1.71,6.069047090085052,3.2683003995875115,0.4437315686829815,2.517968320881379
1.76,14.031086766250018,0.65718938512238,0.23146910245064456,8.37128319871931,9.560873481718646,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.983568720722326,14.031086766250018,0.1,1.0,1.71,5.294648000921036,2.545842415302818,0.46003256958566596,2.3146910245064456
1.77,13.968749274716258,0.6794945509938095,0.2140145851225089,7.75367541340121,9.67524529381459,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.387375260035394,13.968749274716258,0.1,1.0,1.71,4.645222656418805,2.003755644832378,0.47564618569566663,2.140145851225089
1.78,13.90211298446118,0.7004245009287804,0.1995316803676443,7.3356244531806665,9.752662138299875,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.983238624901479,13.90211298446118,0.1,1.0,1.71,4.121234007398619,1.6125769759913422,0.49029715065014623,1.995316803676443
