Time,A,M,T,alpha_A,b,mu_a,alpha_e,mu_e,gamma_mel,nu_mel,g,compartment,APC_Activation,APC_Death,Activation_CD8,CD8_Death,Tumor_Growth,Tumor_Death_CD8
356.0,4640.591346078972,51710.76269779589,21722247.004809998,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9766719062318,1071.9766009442426,3860043.8816684885,3860043.2927547367,2324.9158908929035,2324.9148904130557
357.0,4640.591345348842,51710.76269554956,21722247.02429884,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9766718763824,1071.9766007755825,3860043.8810611665,3860043.2962179035,2324.915890791908,2324.9148923980224
358.0,4640.591347596277,51710.76273256947,21722247.06460012,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9766723683053,1071.97660129474,3860043.882930583,3860043.3033794416,2324.9158924563235,2324.9148983744203
359.0,4640.591352989754,51710.76281108236,21722247.126830924,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.97667341159,1071.9766025406334,3860043.8874168773,3860043.314437855,2324.915895986263,2324.9149085618374
360.0,4640.591361704017,51710.76293339903,21722247.212150406,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9766750369422,1071.976604553628,3860043.894665401,3860043.329599127,2324.9159014856205,2324.914923188142
361.0,4640.591373920077,51710.763101914425,21722247.32175981,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976677276186,1071.9766073755377,3860043.90482672,3860043.349076718,2324.9159090620724,2324.9149424894845
362.0,4640.591389825209,51710.76331910753,21722247.456902467,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9766801622625,1071.9766110496234,3860043.9180566086,3860043.3730915682,2324.9159188270746,2324.9149667103
363.0,4640.591409612961,51710.76358754147,21722247.61886379,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9766837292307,1071.976615620594,3860043.9345160606,3860043.4018720957,2324.9159308958647,2324.9149961033027
364.0,4640.591433483141,51710.76390986343,21722247.80897128,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9766880122665,1071.9766211346057,3860043.954371277,3860043.435654196,2324.91594538746,2324.9150309294882
365.0,4640.59146164183,51710.76428880472,21722248.028594516,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9766930476637,1071.976627639263,3860043.9777936745,3860043.4746812456,2324.9159624246604,2324.915071458137
366.0,4640.591494301372,51710.76472718072,21722248.27914517,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9766988728334,1071.976635183617,3860044.0049598813,3860043.519204097,2324.9159821340454,2324.91511796681
367.0,4640.5915316803785,51710.765227890915,21722248.56207699,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9767055263037,1071.9766438181675,3860044.0360517385,3860043.569481081,2324.9160046459756,2324.9151707413494
368.0,4640.59157400373,51710.76579391889,21722248.878885817,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976713047721,1071.9766535948615,3860044.0712563023,3860043.6257780096,2324.916030094593,2324.9152300758797
369.0,4640.59162150257,51710.76642833231,21722249.231109567,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976721477849,1071.9766645670936,3860044.1107658376,3860043.68836817,2324.9160586178205,2324.9152962728094
370.0,4640.591669282993,51710.76706598381,21722249.584720574,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9767299510042,1071.9766756043714,3860044.1505095935,3860043.751204846,2324.9160872866323,2324.9153627636742
371.0,4640.591694967398,51710.767409014275,21722249.784365438,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976734509216,1071.9766815374692,3860044.171873882,3860043.786681738,2324.916102709282,2324.9153995408947
372.0,4640.5917215078025,51710.767762913965,21722249.989244442,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9767392118586,1071.9766876683025,3860044.1939501897,3860043.823088737,2324.916118620612,2324.915437366581
373.0,4640.591748818077,51710.76812653027,21722250.19868824,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976744043616,1071.9766939769759,3860044.216666876,3860043.8603069,2324.9161349688006,2324.9154761173168
374.0,4640.591776809028,51710.76849867046,21722250.41200481,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9767489886397,1071.9767004428854,3860044.239949749,3860043.8982132548,2324.916151700224,2324.9155156654574
375.0,4640.591805388396,51710.768878101706,21722250.628479455,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9767540305468,1071.9767070447197,3860044.2637220677,3860043.936680799,2324.916168759453,2324.915555879129
376.0,4640.591834460857,51710.769263551025,21722250.847374797,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976759152423,1071.976713760458,3860044.287904541,3860043.9755785014,2324.916186089254,2324.915596622226
377.0,4640.591863928021,51710.76965370533,21722251.067930788,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976764336819,1071.976720567373,3860044.3124153274,3860044.014771301,2324.9162036305916,2324.9156377544155
378.0,4640.591893688429,51710.7700472114,21722251.289364703,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9767695657536,1071.9767274420271,3860044.337170035,3860044.0541201076,2324.9162213226246,2324.9156791311348
379.0,4640.591923637562,51710.7704426759,21722251.510871135,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9767748207119,1071.9767343602769,3860044.3620817238,3860044.0934818005,2324.9162391027085,2324.9157206035907
380.0,4640.591953667832,51710.770838665376,21722251.73162201,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9767800826462,1071.9767412972692,3860044.3870609025,3860044.132709231,2324.916256906395,2324.9157620187634
381.0,4640.591983668586,51710.77123370624,21722251.950766575,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976785331975,1071.9767482274435,3860044.41201553,3860044.1716512204,2324.9162746674324,2324.915803219401
382.0,4640.592013526107,51710.77162628478,21722252.167431396,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9767905485844,1071.9767551245307,3860044.4368510153,3860044.210152559,2324.9162923177637,2324.9158440440233
383.0,4640.592043123608,51710.772014847185,21722252.380720366,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976795711827,1071.9767619615536,3860044.461470217,3860044.248054009,2324.9163097875294,2324.915884326921
384.0,4640.592072341243,51710.77239779948,21722252.589714702,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768008005224,1071.9767687108272,3860044.4857734456,3860044.2851923024,2324.916327005065,2324.9159238981547
385.0,4640.592101056094,51710.77277350761,21722252.79347295,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768057929564,1071.9767753439578,3860044.509658459,3860044.321400143,2324.916343896902,2324.915962583556
386.0,4640.592129142183,51710.773140297366,21722252.991030972,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768106668828,1071.9767818318442,3860044.5330204675,3860044.3565062038,2324.9163603877696,2324.9160002047265
387.0,4640.592156470461,51710.773496454436,21722253.181401957,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768153995208,1071.9767881446767,3860044.5557521293,3860044.3903351277,2324.9163764005916,2324.91603657904
388.0,4640.592182908819,51710.77384022437,21722253.36357642,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768199675582,1071.9767942519372,3860044.577743556,3860044.4227075297,2324.9163918564877,2324.9160715196394
389.0,4640.5922083220785,51710.77416981261,21722253.5365222,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768243471483,1071.9768001224002,3860044.5988823045,3860044.4534399947,2324.916406674775,2324.91610483544
390.0,4640.592232571996,51710.77448338447,21722253.69918445,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768285139114,1071.976805724131,3860044.6190533857,3860044.4823450767,2324.916420772966,2324.9161363311246
391.0,4640.592255517264,51710.77477906513,21722253.850485664,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768324429351,1071.976811024488,3860044.63813926,3860044.5092313024,2324.916434066768,2324.91616580715
392.0,4640.5922770135085,51710.77505493966,21722253.98932565,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768361087738,1071.9768159901205,3860044.656019836,3860044.533903168,2324.916446470087,2324.916193059742
393.0,4640.592296913289,51710.77530905301,21722254.11458154,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768394854486,1071.9768205869698,3860044.6725724735,3860044.5561611396,2324.916457895023,2324.9162178808974
394.0,4640.592322345433,51710.77563897089,21722254.286982175,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768438694186,1071.976826461795,3860044.693726931,3860044.5867967326,2324.9164727281313,2324.91625115316
395.0,4640.592348634211,51710.77598080754,21722254.466920964,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768484117665,1071.9768325345028,3860044.7155939364,3860044.6187718553,2324.916488097107,2324.9162857676333
396.0,4640.592374329436,51710.77631479536,21722254.642211795,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976852849818,1071.9768384701,3860044.7369672246,3860044.649921036,2324.9165031131993,2324.916319532059
397.0,4640.592399368099,51710.7766401413,21722254.812463008,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976857173036,1071.976844254031,3860044.7577943844,3860044.6801746762,2324.916517740753,2324.916352368894
398.0,4640.592423686717,51710.776956047615,21722254.977282256,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768613708193,1071.9768498716317,3860044.7780226106,3860044.7094630566,2324.9165319439007,2324.916384200309
399.0,4640.592447221329,51710.777261711846,21722255.136276547,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768654325055,1071.9768553081271,3860044.7975987014,3860044.7377163423,2324.9165456865644,2324.9164149481953
400.0,4640.5924699075,51710.77755632684,21722255.289052214,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768693473686,1071.9768605486327,3860044.8164690584,3860044.7648645784,2324.916558932455,2324.9164445341607
401.0,4640.592491680319,51710.77783908072,21722255.435214918,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768731046202,1071.9768655781536,3860044.834579689,3860044.7908376907,2324.9165716450693,2324.9164728795295
402.0,4640.592512474394,51710.77810915693,21722255.57436967,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768766934103,1071.976870381585,3860044.851876201,3860044.81556549,2324.9165837876953,2324.9164999053432
403.0,4640.592532223865,51710.77836573417,21722255.7061208,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768801028251,1071.976874943713,3860044.868303811,3860044.838977666,2324.9165953234083,2324.9165255323624
404.0,4640.5925508623895,51710.778607986475,21722255.830071982,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768833218895,1071.976879249212,3860044.8838073355,3860044.861003791,2324.916606215072,2324.9165496810633
405.0,4640.592568323151,51710.77883508315,21722255.945826225,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768863395643,1071.9768832826478,3860044.8983311965,3860044.88157332,2324.9166164253384,2324.916572271641
406.0,4640.5925845388565,51710.77904618879,21722256.052985862,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768891447497,1071.9768870284759,3860044.9118194208,3860044.9006155874,2324.916625916648,2324.916593224006
407.0,4640.5925994417385,51710.7792404633,21722256.151152574,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768917262818,1071.9768904710415,3860044.9242156376,3860044.9180598124,2324.91663465123,2324.9166124577873
408.0,4640.592612963552,51710.779417061865,21722256.239927366,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768940729352,1071.9768935945806,3860044.935463082,3860044.933835093,2324.9166425911017,2324.9166298923324
409.0,4640.592625035574,51710.77957513497,21722256.31891058,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768961734205,1071.9768963832178,3860044.9455045904,3860044.94787041,2324.9166496980683,2324.9166454467027
410.0,4640.59263558861,51710.7797138284,21722256.387701903,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768980163878,1071.9768988209692,3860044.954282606,3860044.960094628,2324.916655933725,2324.9166590396812
411.0,4640.592644552986,51710.779832283224,21722256.445900336,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976899590423,1071.9769008917397,3860044.961739173,3860044.9704364897,2324.9166612594536,2324.9166705897665
412.0,4640.592651858552,51710.779929635806,21722256.49310423,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769008840503,1071.9769025793255,3860044.9678159435,3860044.9788246215,2324.916665636426,2324.916680015173
413.0,4640.592657434684,51710.780005017805,21722256.52891127,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976901885731,1071.9769038674121,3860044.9724541698,3860044.985187533,2324.9166690256006,2324.916687233835
414.0,4640.592661210279,51710.780057556185,21722256.552918468,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769025838646,1071.9769047395746,3860044.97559471,3860044.9894536114,2324.916671387726,2324.9166921634014
415.0,4640.592663113762,51710.78008637318,21722256.564722173,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769029667866,1071.9769051792791,3860044.977178027,3860044.99155113,2324.916672683338,2324.9166947212416
416.0,4640.5926630730755,51710.78009058634,21722256.56391807,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769030227715,1071.9769051698804,3860044.977144184,3860044.991408241,2324.916672872762,2324.91669482444
417.0,4640.5926652158405,51710.780121575466,21722256.576057907,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769034345568,1071.9769056648593,3860044.9789265357,3860044.99356549,2324.916674266033,2324.916697515831
418.0,4640.59267069549,51710.78019371061,21722256.608315375,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769043930933,1071.976906930658,3860044.983484508,3860044.999297642,2324.916677509229,2324.916704208731
419.0,4640.592675453383,51710.780256503574,21722256.63565607,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.97690522749,1071.9769080297315,3860044.9874421237,3860045.0041560833,2324.9166803324006,2324.91670995573
420.0,4640.592679512059,51710.78031025386,21722256.658269346,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769059417274,1071.9769089672857,3860044.9908181303,3860045.0081744627,2324.9166827490135,2324.9167147905478
421.0,4640.592682896184,51710.780355288734,21722256.67636001,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769065401535,1071.9769097490184,3860044.9936330453,3860045.011389174,2324.9166847737815,2324.9167187498047
422.0,4640.5926856325605,51710.7803919632,21722256.690148327,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769070274865,1071.9769103811216,3860044.9959091637,3860045.0138393575,2324.9166864226654,2324.9167218730245
423.0,4640.5926877501215,51710.78042066,21722256.69987001,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769074088113,1071.976910870278,3860044.997670551,3860045.0155669004,2324.9166877128737,2324.9167242026274
424.0,4640.59268927993,51710.78044178964,21722256.705776215,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769076895832,1071.9769112236638,3860044.9989430453,3860045.0166164334,2324.9166886628623,2324.9167257839363
425.0,4640.592690255184,51710.780455790366,21722256.708133563,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769078756258,1071.9769114489475,3860044.9997542617,3860045.0170353344,2324.916689292335,2324.9167266651725
426.0,4640.59269071121,51710.780463128176,21722256.70722412,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769079731311,1071.9769115542895,3860045.0001335843,3860045.016873726,2324.9166896222428,2324.91672689746
427.0,4640.592690685469,51710.78046429682,21722256.703345403,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769079886603,1071.9769115483434,3860045.000112173,3860045.016184478,2324.916689674785,2324.916726534821
428.0,4640.592690217553,51710.780459817775,21722256.696810383,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976907929142,1071.976911440255,3860044.999722961,3860045.015023205,2324.916689473407,2324.9167256341784
429.0,4640.592689349186,51710.780450240294,21722256.687947486,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976907801876,1071.976911239662,3860044.9990006527,3860045.013448268,2324.9166890428037,2324.9167242553553
430.0,4640.592688124223,51710.78043614135,21722256.677100576,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769076145285,1071.9769109566955,3860044.9979817285,3860045.0115207722,2324.916688408915,2324.9167224610756
431.0,4640.592686588652,51710.780418125694,21722256.66462899,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769073751354,1071.9769106019787,3860044.9967044406,3860045.0093045714,2324.9166875989313,2324.916720316963
432.0,4640.592684790593,51710.780396825794,21722256.650907494,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769070921006,1071.976910186627,3860044.995208815,3860045.006866262,2324.9166866412875,2324.916717891542
433.0,4640.592682780297,51710.78037290188,21722256.636326324,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769067741984,1071.9769097222486,3860044.9935366507,3860045.004275188,2324.9166855656686,2324.916715256236
