T,EXC2,H,INH1,INH2,INH3,INH4,M2,M3,M4,V1,V2,V3,V4
6630.0,0.024180371,0.32092845,0.076480053,0.059512857,0.029075583,0.074797675,0.19002412,0.20563367,0.072224319,-51.948544,-41.207031,-36.73867,-37.011574
6640.0,0.024283826,0.3215194,0.076116234,0.059274271,0.029082665,0.074592926,0.18933529,0.20561206,0.072529338,-51.912189,-41.188305,-36.764126,-37.029457
6650.0,0.024450891,0.3221058,0.076241836,0.059532624,0.02936125,0.074849583,0.18865179,0.20558278,0.072832063,-51.853779,-41.128571,-36.766594,-37.005608
6660.0,0.024553135,0.32268736,0.07578177,0.059189703,0.02932605,0.074577436,0.18797396,0.20554693,0.073133059,-51.818218,-41.114349,-36.796303,-37.03236
6670.0,0.024716185,0.32326415,0.075776488,0.059309106,0.02954616,0.074737623,0.18730162,0.20550349,0.073431596,-51.761795,-41.061741,-36.804596,-37.02026
6680.0,0.024801258,0.32383588,0.075075701,0.058717683,0.0293894,0.074260138,0.18663512,0.20545357,0.073728271,-51.732491,-41.063717,-36.845715,-37.068161
6690.0,0.024995275,0.32440272,0.075222731,0.058989257,0.029706787,0.074584737,0.18597412,0.2053957,0.074022077,-51.666016,-40.995461,-36.846642,-37.043175
6700.0,0.025166558,0.32496437,0.075124085,0.059010439,0.029896144,0.074690387,0.18531898,0.20533089,0.074313588,-51.607727,-40.945507,-36.859253,-37.039379
6710.0,0.025266238,0.32552063,0.074404962,0.058394663,0.029743221,0.074221984,0.18466984,0.20525952,0.074602962,-51.573975,-40.944477,-36.901272,-37.089615
6720.0,0.025481701,0.32607168,0.074555136,0.058666822,0.030085584,0.07458514,0.18402638,0.20518014,0.07488922,-51.501442,-40.871094,-36.901886,-37.064526
6730.0,0.025667872,0.32661718,0.074415714,0.058643721,0.030271703,0.074682891,0.18338898,0.2050938,0.075172983,-51.439228,-40.820133,-36.916401,-37.06451
6740.0,0.025779011,0.32715699,0.073632024,0.057958987,0.03009866,0.074179605,0.18275778,0.20500086,0.075454421,-51.402287,-40.819607,-36.961761,-37.120922
6750.0,0.026019294,0.32769126,0.073799983,0.058248434,0.030474748,0.074593842,0.18213242,0.20489974,0.075732477,-51.322926,-40.740364,-36.961468,-37.094234
6760.0,0.026226165,0.32821962,0.073646456,0.058210213,0.030674465,0.074709222,0.18151332,0.20479161,0.076007873,-51.255146,-40.686165,-36.976768,-37.09552
6770.0,0.026409699,0.328742,0.073251709,0.057923537,0.030743025,0.07460507,0.18090051,0.20467633,0.076280504,-51.195427,-40.649727,-37.003704,-37.118065
6780.0,0.026632797,0.32925832,0.073092848,0.057879891,0.030955853,0.074737936,0.18029395,0.20455341,0.076550007,-51.123352,-40.592808,-37.019382,-37.11982
6790.0,0.026834302,0.32976842,0.072715268,0.057610359,0.03104745,0.074669234,0.1796938,0.20442325,0.076816648,-51.058731,-40.552334,-37.045654,-37.140995
6800.0,0.027068347,0.33027223,0.072486468,0.057498042,0.031238865,0.074757747,0.17910007,0.20428537,0.077080078,-50.984241,-40.497463,-37.065079,-37.148617
6810.0,0.027277147,0.33076951,0.072030753,0.057149831,0.031298921,0.07463114,0.1785129,0.2041401,0.077340558,-50.918285,-40.460533,-37.095501,-37.176682
6820.0,0.027556308,0.33126023,0.071989149,0.057231557,0.031618543,0.074925542,0.17793222,0.2039867,0.077597573,-50.830837,-40.387657,-37.106007,-37.167526
6830.0,0.02779424,0.33174413,0.071593687,0.056948449,0.031731367,0.074878186,0.17735828,0.20382583,0.077851608,-50.756943,-40.342892,-37.133896,-37.18998
6840.0,0.028040649,0.33222109,0.071150154,0.056620091,0.031829648,0.074798286,0.17679113,0.20365712,0.078102373,-50.681034,-40.299232,-37.164597,-37.216396
6850.0,0.028347561,0.33269104,0.071079977,0.056674864,0.032158565,0.075098544,0.1762307,0.20348001,0.07834962,-50.587345,-40.224915,-37.176815,-37.209484
6860.0,0.028606946,0.33315364,0.070550717,0.05626338,0.032223787,0.074953504,0.17567734,0.20329517,0.078593761,-50.508892,-40.185024,-37.212387,-37.243187
6870.0,0.028882692,0.33360881,0.070060864,0.055892494,0.032320235,0.07485804,0.17513099,0.20310199,0.078834489,-50.426205,-40.140656,-37.246212,-37.273518
6880.0,0.029241109,0.33405641,0.070035443,0.056001943,0.032715674,0.075247973,0.17459162,0.20289995,0.079071477,-50.319813,-40.056854,-37.256958,-37.261578
6890.0,0.029566832,0.33449608,0.069668286,0.055766251,0.032909665,0.075296931,0.1740596,0.20268951,0.079305179,-50.224159,-39.999664,-37.285465,-37.279915
6900.0,0.029886469,0.33492765,0.069142513,0.05536779,0.033021767,0.075206928,0.17353496,0.20247048,0.07953544,-50.131233,-39.95192,-37.322231,-37.312733
6910.0,0.030271512,0.33535093,0.068918824,0.055287745,0.033335589,0.075435728,0.17301773,0.20224206,0.079761922,-50.020496,-39.878544,-37.344299,-37.317265
6920.0,0.030633993,0.3357656,0.068430856,0.054935686,0.033495158,0.075409003,0.17250815,0.20200467,0.07998497,-49.917423,-39.824341,-37.380047,-37.346031
6930.0,0.031035421,0.33617139,0.068004087,0.054657541,0.033716433,0.075464956,0.17200634,0.20175765,0.080204248,-49.804573,-39.761715,-37.413647,-37.36813
6940.0,0.031487506,0.33656803,0.067785673,0.054594312,0.034082953,0.075754881,0.17151234,0.20150064,0.080419727,-49.67907,-39.681015,-37.43663,-37.370998
6950.0,0.031929687,0.33695504,0.067264877,0.054233201,0.03428087,0.075747781,0.17102657,0.20123367,0.080631554,-49.557903,-39.620674,-37.476505,-37.400433
6960.0,0.032386485,0.3373321,0.066686399,0.053813849,0.034454171,0.075696237,0.17054906,0.20095623,0.080839626,-49.434326,-39.563011,-37.519806,-37.435291
6970.0,0.032942031,0.33769891,0.066458479,0.053767372,0.034891304,0.07605233,0.17007995,0.2006675,0.081043556,-49.286163,-39.472298,-37.545704,-37.436211
6980.0,0.033454232,0.33805472,0.065715976,0.053201761,0.035006709,0.075868569,0.16961977,0.20036767,0.081243843,-49.151562,-39.420486,-37.600025,-37.484272
6990.0,0.034101214,0.33839923,0.065498739,0.053186595,0.035511062,0.076296411,0.16916841,0.20005541,0.081439763,-48.984188,-39.320904,-37.627251,-37.481972
7000.0,0.034715518,0.33873153,0.064726613,0.052616134,0.035674904,0.076145805,0.16872664,0.19973078,0.081631877,-48.827919,-39.261196,-37.685955,-37.530434
7010.0,0.035475541,0.33905107,0.064433008,0.052552126,0.036206327,0.076565035,0.1682944,0.19939223,0.081819504,-48.638,-39.157413,-37.720066,-37.532093
7020.0,0.036232594,0.33935678,0.063606724,0.051961202,0.036427807,0.076445416,0.16787258,0.19903958,0.082003064,-48.452446,-39.088081,-37.785522,-37.582275
7030.0,0.037169531,0.33964768,0.063224576,0.051852297,0.037017029,0.076877788,0.16746134,0.19867073,0.082181893,-48.22757,-38.975418,-37.828819,-37.587307
7040.0,0.038143579,0.33992222,0.062288575,0.051201902,0.037303194,0.076769285,0.16706178,0.19828504,0.082356349,-47.999119,-38.894447,-37.906063,-37.642639
7050.0,0.039385624,0.34017867,0.061784226,0.051043309,0.038008209,0.077255771,0.16667449,0.19787945,0.082525589,-47.715267,-38.763882,-37.963417,-37.651031
7060.0,0.040772472,0.34041438,0.060670849,0.050310157,0.038430665,0.077193849,0.16630119,0.19745201,0.082689874,-47.407589,-38.659657,-38.061115,-37.713081
7070.0,0.042651199,0.3406257,0.05988238,0.050009638,0.039355647,0.077768311,0.16594358,0.19699736,0.08284799,-47.005257,-38.492924,-38.149441,-37.732391
7080.0,0.045141004,0.34080619,0.058291726,0.04903489,0.040165477,0.077882938,0.16560569,0.19650869,0.082999386,-46.495434,-38.322468,-38.300926,-37.814186
7090.0,0.049435977,0.34094331,0.05635035,0.048047423,0.041958626,0.078911118,0.16529532,0.19596916,0.083140559,-45.670918,-38.007496,-38.509937,-37.891865
7100.0,0.061000474,0.34099859,0.050299522,0.043885332,0.046502393,0.081931047,0.16504343,0.19532846,0.083259001,-43.720936,-37.222595,-39.113785,-38.277397
7110.0,0.22262943,0.34060436,0.0051283003,0.0039699413,0.15433352,0.21837725,0.16538736,0.19418757,0.083183147,-28.18186,-28.153509,-48.169476,-48.446648
7120.0,0.25350645,0.33889866,0.0012590801,0.0009366736,0.20375079,0.28586313,0.16807647,0.1923023,0.082782403,-25.612738,-24.092897,-53.696865,-54.298473
7130.0,0.25330794,0.33716628,0.0012899317,0.00096251012,0.20253433,0.2841717,0.17088208,0.19042368,0.082379892,-25.629837,-24.220898,-53.608696,-54.185913
7140.0,0.25297385,0.33544722,0.0013164565,0.00097724912,0.20117423,0.28228635,0.1736498,0.18856461,0.081979632,-25.658596,-24.360666,-53.511749,-54.130947
7150.0,0.25266221,0.33374155,0.0013478504,0.00099832728,0.19981614,0.28040296,0.17637932,0.18672496,0.0815816,-25.685394,-24.497505,-53.410641,-54.047974
7160.0,0.25264394,0.33204943,0.0013715771,0.0010112065,0.19837977,0.27840921,0.17907079,0.18490456,0.081185803,-25.686964,-24.639013,-53.327053,-54.001984
7170.0,0.25202084,0.3303698,0.0014080927,0.0010344244,0.19706443,0.27659011,0.18172403,0.18310322,0.080792233,-25.740479,-24.766348,-53.211239,-53.915146
7180.0,0.25173384,0.32870355,0.0014502888,0.001068236,0.19571246,0.27471501,0.18433936,0.18132082,0.080400877,-25.765095,-24.895117,-53.100441,-53.783066
7190.0,0.25140589,0.32705015,0.0014873593,0.0010935602,0.19434099,0.27281564,0.18691684,0.1795572,0.080011755,-25.7932,-25.023165,-52.993896,-53.691219
7200.0,0.25112081,0.32540962,0.0015273405,0.0011226087,0.19296421,0.27090839,0.18945661,0.1778122,0.079624847,-25.817608,-25.149563,-52.886551,-53.586433
7210.0,0.25086913,0.32378185,0.00156686,0.0011506913,0.19157414,0.26898307,0.1919588,0.17608571,0.079240166,-25.839142,-25.27499,-52.781597,-53.488316
7220.0,0.25063273,0.32216668,0.0016099716,0.001182773,0.19018923,0.26706514,0.19442356,0.17437753,0.078857698,-25.859358,-25.398008,-52.673687,-53.377586
7230.0,0.25030541,0.32056394,0.0016496005,0.00120828,0.18879871,0.26514238,0.19685103,0.17268756,0.078477457,-25.887323,-25.519413,-52.567448,-53.295506
7240.0,0.24999553,0.31897363,0.0016906132,0.0012350429,0.1874055,0.26321623,0.19924143,0.17101564,0.078099437,-25.913776,-25.639233,-52.46122,-53.210751
7250.0,0.24965152,0.3173956,0.0017371023,0.0012674138,0.18603429,0.26132175,0.2015949,0.16936164,0.07772363,-25.943117,-25.755573,-52.348705,-53.108433
7260.0,0.24925831,0.31582975,0.0017828654,0.0012970511,0.18466561,0.25943303,0.20391168,0.1677254,0.077350043,-25.976624,-25.870018,-52.236027,-53.019119
7270.0,0.24898522,0.31427613,0.0018372842,0.0013384948,0.18330446,0.25755274,0.20619196,0.16610682,0.076978654,-25.999874,-25.982582,-52.119251,-52.891254
7280.0,0.24877223,0.3127346,0.0018850506,0.0013721054,0.18190394,0.2556175,0.20843604,0.16450575,0.0766095,-26.017994,-26.096691,-52.013699,-52.792755
7290.0,0.24848013,0.31120497,0.001935082,0.0014061962,0.18052268,0.25371173,0.21064407,0.16292208,0.076242559,-26.042831,-26.207821,-51.903763,-52.696228
7300.0,0.24817853,0.3096872,0.0019807483,0.0014341951,0.1791224,0.2517806,0.21281636,0.16135569,0.075877845,-26.068457,-26.318962,-51.799801,-52.621414
7310.0,0.24776527,0.30818111,0.0020385194,0.0014737726,0.17779194,0.24995004,0.21495302,0.15980642,0.075515337,-26.103535,-26.423605,-51.679981,-52.513977
7320.0,0.24744383,0.30668676,0.0020984623,0.0015165526,0.17644596,0.24809694,0.21705446,0.15827417,0.07515505,-26.130795,-26.528372,-51.562496,-52.399544
7330.0,0.24719451,0.30520412,0.0021615685,0.0015635137,0.1750984,0.24624103,0.2191209,0.15675883,0.074796982,-26.151922,-26.632238,-51.445885,-52.276058
7340.0,0.24691585,0.30373299,0.0022187275,0.0016021779,0.17373203,0.24436043,0.22115265,0.15526028,0.074441142,-26.175522,-26.736286,-51.336262,-52.179981
7350.0,0.24670477,0.30227339,0.0022541159,0.0016166972,0.17226401,0.24233633,0.22315009,0.15377845,0.074087553,-26.193386,-26.846386,-51.253559,-52.151985
7360.0,0.24613474,0.30082479,0.0023368476,0.0016772964,0.17105375,0.2406833,0.22511305,0.15231311,0.073736154,-26.241585,-26.937231,-51.11076,-52.003288
7370.0,0.24581277,0.29938775,0.0024110277,0.0017315829,0.16975911,0.23890792,0.22704226,0.15086426,0.07338699,-26.26878,-27.033396,-50.986794,-51.874619
7380.0,0.2455743,0.29796201,0.0024772489,0.0017782133,0.16841446,0.2370607,0.22893795,0.14943178,0.073040061,-26.288908,-27.132235,-50.876373,-51.768505
7390.0,0.24540669,0.29654747,0.0025454699,0.0018273321,0.16706276,0.23520342,0.23080041,0.14801554,0.072695367,-26.303049,-27.230795,-50.767338,-51.658936
7400.0,0.24490115,0.29514375,0.002617934,0.0018737008,0.16579625,0.2334744,0.23262978,0.14661546,0.072352923,-26.345663,-27.32239,-50.646019,-51.561916
7410.0,0.24446979,0.29375109,0.0026921143,0.0019222227,0.16452101,0.23173299,0.23442648,0.14523143,0.072012715,-26.381987,-27.413975,-50.527004,-51.462078
7420.0,0.24424507,0.29236957,0.0027717326,0.001980149,0.16322304,0.22995608,0.23619089,0.14386335,0.071674749,-26.400894,-27.506699,-50.411232,-51.342091
7430.0,0.24420522,0.29099911,0.0028465863,0.0020355689,0.16186671,0.22809391,0.23792331,0.14251116,0.071339026,-26.404245,-27.602821,-50.306641,-51.229969
7440.0,0.24349824,0.28963891,0.002922151,0.0020779425,0.16065158,0.22644578,0.23962381,0.14117473,0.071005583,-26.463661,-27.688179,-50.185684,-51.154011
7450.0,0.24316743,0.28828976,0.0030112327,0.0021408154,0.15940955,0.22475426,0.24129292,0.139854,0.070674382,-26.491428,-27.775284,-50.064171,-51.034435
7460.0,0.24306181,0.28695148,0.003129767,0.0022373165,0.15823445,0.22315691,0.24293083,0.13854884,0.070345409,-26.50029,-27.857903,-49.923866,-50.85041
7470.0,0.24250464,0.28562352,0.0031853097,0.0022597907,0.15690534,0.22134537,0.24453814,0.13725929,0.070018776,-26.547001,-27.94923,-49.83202,-50.819546
7480.0,0.24199553,0.28430617,0.0032638127,0.0023054886,0.15565786,0.21965204,0.24611485,0.13598515,0.069694407,-26.589634,-28.034906,-49.722103,-50.744377
7490.0,0.24170588,0.28299949,0.0033682843,0.002381274,0.15445906,0.2180268,0.24766129,0.13472636,0.069372281,-26.613865,-28.117403,-49.597427,-50.613232
7500.0,0.24147432,0.28170335,0.0034790582,0.0024635929,0.15327008,0.21641618,0.24917784,0.13348286,0.069052443,-26.633228,-28.198963,-49.471466,-50.474476
7510.0,0.24113461,0.28041756,0.003566155,0.0025194257,0.15201069,0.21470593,0.25066492,0.13225463,0.068734929,-26.661615,-28.284397,-49.365456,-50.387165
7520.0,0.24062863,0.27914199,0.0036648321,0.0025819158,0.15083027,0.21311417,0.25212261,0.13104154,0.068419702,-26.703859,-28.364281,-49.247795,-50.292034
7530.0,0.24018258,0.27787682,0.0037710525,0.0026519983,0.14966254,0.21154153,0.2535513,0.12984353,0.068106785,-26.74106,-28.443132,-49.127708,-50.186462
7540.0,0.23987627,0.27662203,0.0038792,0.002726723,0.14846691,0.20992698,0.25495133,0.12866057,0.067796186,-26.766588,-28.523624,-49.012325,-50.075199
7550.0,0.23951901,0.27537742,0.0039828443,0.0027949996,0.14726222,0.2083012,0.25632301,0.12749261,0.06748791,-26.796341,-28.6043,-48.901508,-49.977661
7560.0,0.23902725,0.27414292,0.0040975129,0.0028694316,0.14612637,0.20677957,0.25766647,0.12633954,0.067181967,-26.837261,-28.68026,-48.781281,-49.874451
7570.0,0.23873194,0.27291867,0.004252709,0.0029856274,0.14508727,0.20539939,0.258982,0.12520128,0.066878334,-26.861813,-28.750366,-48.637997,-49.711376
7580.0,0.23828937,0.27170449,0.0043399078,0.0030343081,0.14382878,0.20369898,0.26027027,0.12407797,0.066577107,-26.898582,-28.833466,-48.544914,-49.651398
7590.0,0.23764618,0.27050024,0.0044294456,0.0030788782,0.14262137,0.2020781,0.2615312,0.12296942,0.066278256,-26.951962,-28.912895,-48.446808,-49.600029
7600.0,0.23737703,0.26930627,0.0045872699,0.0031955221,0.14156757,0.20068042,0.26276493,0.12187551,0.065981708,-26.974277,-28.98337,-48.31115,-49.447399
7610.0,0.23699334,0.26812226,0.0047205039,0.0032857696,0.14044186,0.19917966,0.26397204,0.12079634,0.065687567,-27.006073,-29.057896,-48.193352,-49.336113
7620.0,0.2365966,0.26694819,0.0048570693,0.0033776336,0.13932541,0.19769448,0.26515266,0.11973183,0.065395825,-27.038923,-29.131683,-48.075523,-49.226128
7630.0,0.23619406,0.26578411,0.0049896594,0.0034647258,0.13818893,0.19618146,0.26630709,0.11868197,0.065106496,-27.072229,-29.206533,-47.962677,-49.125328
7640.0,0.2356492,0.26462981,0.0051320386,0.0035560301,0.13710934,0.19475648,0.26743543,0.11764671,0.064819582,-27.117271,-29.277628,-47.843212,-49.023109
7650.0,0.23515785,0.26348549,0.0052783503,0.0036511496,0.13602145,0.19332075,0.26853806,0.11662603,0.064535104,-27.157852,-29.349207,-47.724915,-48.918793
7660.0,0.23478304,0.26235116,0.0054387879,0.0037614908,0.13494426,0.1919013,0.26961517,0.11561991,0.064253062,-27.188782,-29.420256,-47.603249,-48.798847
7670.0,0.23469418,0.26122695,0.005611158,0.0038891668,0.13383301,0.19042997,0.27066699,0.11462837,0.063973457,-27.19611,-29.493715,-47.482666,-48.661304
7680.0,0.23373583,0.26011193,0.0057377676,0.0039508869,0.13275163,0.18901588,0.27169368,0.11365142,0.063696414,-27.275091,-29.563986,-47.374912,-48.606159
7690.0,0.23279867,0.2590068,0.0058526937,0.0039988039,0.13161734,0.18752804,0.27269554,0.11268906,0.063421883,-27.352198,-29.637346,-47.274227,-48.567558
7700.0,0.2327227,0.25791216,0.006073419,0.0041695731,0.13061805,0.18622859,0.27367255,0.11174114,0.063149743,-27.358442,-29.704123,-47.136654,-48.392403
7710.0,0.23220365,0.25682703,0.0062533156,0.0042874771,0.12956652,0.18486267,0.27462515,0.11080784,0.062880188,-27.401091,-29.77327,-47.014843,-48.281414
7720.0,0.2317223,0.25575182,0.0064344583,0.0044069993,0.12849529,0.18346897,0.27555338,0.10988916,0.062613189,-27.440607,-29.843676,-46.896206,-48.171658
7730.0,0.23123816,0.25468647,0.0066289464,0.0045366539,0.12744881,0.18211617,0.2764574,0.10898509,0.062348764,-27.480324,-29.912632,-46.773277,-48.055439
7740.0,0.23062073,0.25363094,0.0068113571,0.0046503549,0.12637398,0.18072599,0.2773374,0.10809571,0.062086955,-27.530928,-29.983109,-46.656807,-47.958443
7750.0,0.2302198,0.25258547,0.0070398864,0.0048097786,0.12537095,0.17944534,0.27819338,0.10722099,0.061827734,-27.563761,-30.049755,-46.524559,-47.821152
7760.0,0.2295564,0.25154978,0.0072312662,0.0049267928,0.12429334,0.17805961,0.27902558,0.10636113,0.061571214,-27.618046,-30.120451,-46.408287,-47.727516
7770.0,0.22887148,0.25052401,0.0074294568,0.0050486047,0.12320673,0.1766649,0.27983415,0.10551609,0.061317366,-27.674034,-30.191816,-46.29155,-47.63208
7780.0,0.22845143,0.24950847,0.0076941922,0.0052343542,0.12223233,0.17544264,0.28061891,0.10468589,0.061066184,-27.708342,-30.257092,-46.151962,-47.484287
7790.0,0.22760856,0.24850273,0.0078790206,0.0053364877,0.12108381,0.17396624,0.28138027,0.10387084,0.060817823,-27.777122,-30.33214,-46.04393,-47.411823
7800.0,0.2269326,0.24750724,0.0081133693,0.0054847915,0.12000994,0.17260745,0.28211796,0.10307088,0.060572214,-27.832226,-30.403225,-45.919659,-47.303265
7810.0,0.22630315,0.24652201,0.0083750896,0.0056563895,0.11896518,0.17129923,0.282832,0.10228617,0.060329419,-27.88349,-30.472887,-45.787838,-47.17963
7820.0,0.22552761,0.24554701,0.008616087,0.0058036884,0.1178505,0.16989355,0.28352252,0.10151695,0.060089529,-27.94659,-30.54669,-45.665325,-47.078922
7830.0,0.22478698,0.24458246,0.0088853361,0.0059742848,0.11675805,0.16853002,0.28418928,0.10076331,0.059852548,-28.006794,-30.619534,-45.53516,-46.963799
7840.0,0.22406903,0.24362849,0.0091835205,0.0061680353,0.11568546,0.16720645,0.28483221,0.10002551,0.059618544,-28.0651,-30.691574,-45.397579,-46.835732
7850.0,0.22318982,0.24268512,0.0094583137,0.0063343756,0.11452238,0.16575661,0.28545117,0.099303879,0.059387621,-28.136433,-30.769089,-45.269802,-46.731541
7860.0,0.22233835,0.24175268,0.0097700404,0.0065303436,0.1133798,0.1643509,0.28604588,0.098598614,0.059159808,-28.205444,-30.845903,-45.132236,-46.61042
7870.0,0.22144371,0.24083136,0.010101417,0.0067385514,0.11221562,0.1629273,0.28661603,0.097910129,0.058935206,-28.277884,-30.924458,-44.990753,-46.485535
7880.0,0.22047277,0.23992138,0.010446669,0.0069526504,0.11100629,0.16145246,0.28716117,0.097238876,0.058713932,-28.356421,-31.006199,-44.847229,-46.361519
7890.0,0.21944602,0.2390231,0.010820179,0.0071848617,0.10976453,0.15994938,0.28768075,0.096585386,0.058496092,-28.439388,-31.090538,-44.697498,-46.230968
7900.0,0.21834311,0.23813695,0.011225074,0.0074363686,0.1084758,0.15840058,0.288174,0.095950328,0.058281839,-28.528416,-31.178482,-44.540909,-46.094109
7910.0,0.21713528,0.2372634,0.011664854,0.0077081239,0.10711839,0.1567793,0.28863999,0.09533456,0.058071356,-28.625809,-31.271517,-44.376709,-45.951405
7920.0,0.21580109,0.23640317,0.012152464,0.0080087567,0.10567603,0.15507026,0.28907737,0.094739191,0.057864882,-28.733273,-31.370926,-44.201603,-45.799175
7930.0,0.2142971,0.23555714,0.012703752,0.0083477907,0.10411637,0.15323853,0.28948435,0.09416572,0.057662722,-28.854277,-31.479099,-44.011715,-45.634087
7940.0,0.21255536,0.23472662,0.013346275,0.0087422319,0.10238988,0.15123227,0.28985828,0.09361624,0.057465304,-28.994249,-31.599766,-43.800411,-45.450027
7950.0,0.2104653,0.23391354,0.014136174,0.0092284391,0.10042036,0.14897849,0.2901952,0.093093932,0.057273261,-29.16201,-31.738869,-43.554565,-45.233574
7960.0,0.20783345,0.23312108,0.015210693,0.0099000745,0.09809234,0.14639218,0.29048851,0.092603952,0.057087604,-29.373003,-31.906214,-43.243835,-44.950336
7970.0,0.20370556,0.23235501,0.016635844,0.010744368,0.094682336,0.1425655,0.29072651,0.092156462,0.05691034,-29.70352,-32.151882,-42.852989,-44.625809
7980.0,0.19601069,0.23162937,0.019275371,0.012282466,0.088973522,0.13635792,0.29088172,0.091775097,0.056745857,-30.319187,-32.574326,-42.205635,-44.095314
7990.0,0.17051893,0.23099542,0.028173057,0.01718813,0.074141912,0.12193911,0.2908636,0.0915519,0.056609746,-32.375793,-33.762234,-40.495983,-42.769848
8000.0,0.03000653,0.23086177,0.10126529,0.027190022,0.027294029,0.1441966,0.29024941,0.092567839,0.056546547,-50.096561,-38.963024,-33.091816,-43.565552
8010.0,0.0092980815,0.23218718,0.14576833,0.027114429,0.02017837,0.19498847,0.28917429,0.097248822,0.056327824,-59.905094,-39.926762,-30.320841,-48.849087
8020.0,0.009306334,0.2338554,0.14235809,0.026666567,0.020460341,0.19126256,0.28807828,0.10246085,0.056086861,-59.897827,-39.872265,-30.507286,-48.680149
8030.0,0.010012883,0.23545943,0.13395004,0.025775425,0.021523826,0.18234055,0.28700021,0.10731382,0.055852275,-59.297928,-39.675915,-30.977051,-48.033592
8040.0,0.010834305,0.23696879,0.12599304,0.02506217,0.022574078,0.17380513,0.28594363,0.1117443,0.055626951,-58.650303,-39.496681,-31.432354,-47.371727
8050.0,0.011663825,0.23838913,0.11920735,0.02458453,0.023483254,0.16639113,0.28490642,0.11579528,0.055411786,-58.043034,-39.35445,-31.832544,-46.766987
8060.0,0.012464267,0.23973143,0.11353733,0.024302892,0.024234828,0.16004623,0.2838856,0.11952049,0.055207107,-57.495537,-39.247536,-32.178173,-46.232101
8070.0,0.013216161,0.24100643,0.10875344,0.024148697,0.024825191,0.15453334,0.28287843,0.12296817,0.055012971,-57.011406,-39.172565,-32.479126,-45.77216
8080.0,0.013933777,0.24222371,0.1049074,0.024194956,0.02536436,0.14999087,0.28188261,0.12617773,0.054829214,-56.573544,-39.111065,-32.732498,-45.331097
8090.0,0.014575221,0.24339098,0.10135931,0.024176968,0.025686242,0.1456261,0.2808964,0.12918252,0.054655809,-56.200184,-39.084423,-32.968674,-44.995735
8100.0,0.015210531,0.24451506,0.098753959,0.024456542,0.026111241,0.14234,0.27991804,0.13200703,0.054492321,-55.845665,-39.046902,-33.156754,-44.612541
8110.0,0.015764214,0.24560107,0.096138515,0.024578506,0.02630835,0.1389069,0.27894664,0.13467427,0.054338813,-55.548111,-39.042984,-33.342628,-44.335583
8120.0,0.016319748,0.2466538,0.09428376,0.024980564,0.026637847,0.13636586,0.27798092,0.13719985,0.054194804,-55.259468,-39.023392,-33.489304,-44.006931
8130.0,0.016798859,0.24767672,0.092302822,0.025200108,0.026758488,0.1335756,0.27702039,0.13959995,0.054060377,-55.017994,-39.033272,-33.639797,-43.76926
8140.0,0.01726933,0.24867328,0.090814151,0.025596373,0.026959509,0.13136056,0.27606419,0.14188537,0.053935125,-54.787197,-39.03373,-33.764141,-43.506538
8150.0,0.017700735,0.24964605,0.089437701,0.025975483,0.027099252,0.12923294,0.27511185,0.14406702,0.053818982,-54.58078,-39.04353,-33.881172,-43.272411
8160.0,0.018089261,0.25059742,0.088105656,0.026301926,0.02716163,0.12711962,0.27416295,0.14615385,0.053711809,-54.398949,-39.064312,-33.994186,-43.071789
8170.0,0.018468248,0.25152948,0.087082997,0.026747916,0.027281364,0.1253674,0.27321705,0.14815292,0.053613335,-54.225128,-39.078415,-34.090412,-42.856895
8180.0,0.018780198,0.25244388,0.085803039,0.026971806,0.027208038,0.12325601,0.27227396,0.15007184,0.053523634,-54.084583,-39.118416,-34.197739,-42.710693
8190.0,0.019120211,0.25334239,0.085105516,0.02750626,0.027342467,0.12186328,0.27133319,0.15191491,0.053442225,-53.933903,-39.131935,-34.275043,-42.501808
8200.0,0.019422537,0.2542263,0.084368244,0.027966103,0.027402524,0.12040021,0.27039465,0.1536884,0.053369224,-53.802044,-39.155609,-34.352863,-42.322872
8210.0,0.019703701,0.25509676,0.083700635,0.028431207,0.027447537,0.11900484,0.26945817,0.1553966,0.05330446,-53.681152,-39.181908,-34.426178,-42.152786
8220.0,0.019947013,0.25595495,0.082951829,0.02879905,0.027408447,0.1174957,0.26852363,0.15704384,0.053247876,-53.57785,-39.219521,-34.50222,-42.012444
8230.0,0.020190638,0.25680187,0.082426995,0.029281169,0.027439177,0.1162549,0.26759073,0.15863328,0.053199228,-53.475605,-39.248535,-34.566246,-41.855553
8240.0,0.020416515,0.25763839,0.081953727,0.029766295,0.027461441,0.11506899,0.26665947,0.1601685,0.053158484,-53.381844,-39.279037,-34.626766,-41.705479
8250.0,0.020611843,0.25846532,0.081411801,0.030171294,0.027417621,0.11379144,0.26572976,0.16165264,0.053125598,-53.301552,-39.318512,-34.68964,-41.577732
8260.0,0.020804629,0.25928336,0.081021771,0.030654529,0.027421556,0.11269557,0.26480141,0.16308808,0.053100374,-53.223007,-39.352119,-34.744217,-41.440464
8270.0,0.020983646,0.26009324,0.080677114,0.031144889,0.027423287,0.11165006,0.26387444,0.16447747,0.053082764,-53.150688,-39.386375,-34.795773,-41.307381
8280.0,0.021138923,0.26089552,0.080285773,0.031575926,0.027378023,0.11054507,0.26294878,0.16582318,0.053072724,-53.088428,-39.42709,-34.848755,-41.190121
