Time,x,y,k,alpha,n,a,k1,beta,fy,gamma,cytoplasm,ER,extracellular,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004
6.7,5.8058448367350985,0.3537555857974085,0.01,5.0,4.0,3.0,2.0,1.0,0.00019330551555373954,1.0,1.0,1.0,1.0,1.0,-0.6494527232274661,0.3537555857974085,0.005611509146950475
6.71,5.812283125614499,0.353779618148879,0.01,5.0,4.0,3.0,2.0,1.0,0.0001933580395148258,1.0,1.0,1.0,1.0,1.0,-0.6494364050416129,0.353779618148879,0.005619258351369618
6.72,5.818721174022722,0.3538036508408717,0.01,5.0,4.0,3.0,2.0,1.0,0.00019341057491984245,1.0,1.0,1.0,1.0,1.0,-0.6494200899415161,0.3538036508408717,0.005627011037829976
6.73,5.8251589819597696,0.3538276838733866,0.01,5.0,4.0,3.0,2.0,1.0,0.00019346312177069552,1.0,1.0,1.0,1.0,1.0,-0.6494037779271755,0.3538276838733866,0.005634767207302719
6.74,5.83159654942564,0.3538517172464237,0.01,5.0,4.0,3.0,2.0,1.0,0.0001935156800692913,1.0,1.0,1.0,1.0,1.0,-0.649387468998591,0.3538517172464237,0.005642526860759177
6.75,5.838033876420335,0.3538757509599831,0.01,5.0,4.0,3.0,2.0,1.0,0.0001935682498175361,1.0,1.0,1.0,1.0,1.0,-0.6493711631557628,0.3538757509599831,0.00565028999917085
6.76,5.844470962943853,0.35389978501406466,0.01,5.0,4.0,3.0,2.0,1.0,0.00019362083101733666,1.0,1.0,1.0,1.0,1.0,-0.6493548603986908,0.35389978501406466,0.005658056623509413
6.77,5.850907808996195,0.35392381940866846,0.01,5.0,4.0,3.0,2.0,1.0,0.00019367342367059985,1.0,1.0,1.0,1.0,1.0,-0.649338560727375,0.35392381940866846,0.005665826734746705
6.78,5.857344414577362,0.3539478541437945,0.01,5.0,4.0,3.0,2.0,1.0,0.00019372602777923266,1.0,1.0,1.0,1.0,1.0,-0.6493222641418154,0.3539478541437945,0.005673600333854736
6.79,5.8637807796873505,0.3539718892194428,0.01,5.0,4.0,3.0,2.0,1.0,0.00019377864334514273,1.0,1.0,1.0,1.0,1.0,-0.649305970642012,0.3539718892194428,0.00568137742180569
6.8,5.870216904326164,0.35399592463561325,0.01,5.0,4.0,3.0,2.0,1.0,0.00019383127037023726,1.0,1.0,1.0,1.0,1.0,-0.6492896802279648,0.35399592463561325,0.00568915799957191
6.81,5.876652788493802,0.35401996039230593,0.01,5.0,4.0,3.0,2.0,1.0,0.0001938839088564242,1.0,1.0,1.0,1.0,1.0,-0.6492733928996739,0.35401996039230593,0.005696942068125917
6.82,5.883088432190263,0.35404399648952084,0.01,5.0,4.0,3.0,2.0,1.0,0.00019393655880561164,1.0,1.0,1.0,1.0,1.0,-0.649257108657139,0.35404399648952084,0.0057047296284404025
6.83,5.889523835415547,0.354068032927258,0.01,5.0,4.0,3.0,2.0,1.0,0.00019398922021970786,1.0,1.0,1.0,1.0,1.0,-0.6492408275003606,0.354068032927258,0.005712520681488225
6.84,5.895958987984606,0.35409207020928807,0.01,5.0,4.0,3.0,2.0,1.0,0.0001940418942046689,1.0,1.0,1.0,1.0,1.0,-0.6492245505387301,0.35409207020928807,0.005720315250907879
6.85,5.902393895267702,0.3541161080699882,0.01,5.0,4.0,3.0,2.0,1.0,0.00019409458018082904,1.0,1.0,1.0,1.0,1.0,-0.6492082771872995,0.3541161080699882,0.0057281133258193645
6.86,5.908828561784896,0.35414014628578827,0.01,5.0,4.0,3.0,2.0,1.0,0.000194147277660247,1.0,1.0,1.0,1.0,1.0,-0.6491920069537276,0.35414014628578827,0.00573591489715825
6.87,5.9152629875361855,0.35416418485668827,0.01,5.0,4.0,3.0,2.0,1.0,0.00019419998664485175,1.0,1.0,1.0,1.0,1.0,-0.6491757398380147,0.35416418485668827,0.005743719965901565
6.88,5.921697172521574,0.3541882237826882,0.01,5.0,4.0,3.0,2.0,1.0,0.0001942527071365724,1.0,1.0,1.0,1.0,1.0,-0.6491594758401606,0.3541882237826882,0.005751528533026511
6.89,5.928131116741059,0.35421226306378806,0.01,5.0,4.0,3.0,2.0,1.0,0.00019430543913733804,1.0,1.0,1.0,1.0,1.0,-0.6491432149601655,0.35421226306378806,0.005759340599510448
6.9,5.934564820194642,0.3542363026999878,0.01,5.0,4.0,3.0,2.0,1.0,0.0001943581826490783,1.0,1.0,1.0,1.0,1.0,-0.6491269571980292,0.3542363026999878,0.005767156166330924
6.91,5.940998282882322,0.3542603426912875,0.01,5.0,4.0,3.0,2.0,1.0,0.00019441093767372296,1.0,1.0,1.0,1.0,1.0,-0.6491107025537517,0.3542603426912875,0.005774975234465651
6.92,5.947431504804099,0.3542843830376871,0.01,5.0,4.0,3.0,2.0,1.0,0.00019446370421320207,1.0,1.0,1.0,1.0,1.0,-0.6490944510273332,0.3542843830376871,0.005782797804892518
6.93,5.953864485959973,0.35430842373918653,0.01,5.0,4.0,3.0,2.0,1.0,0.00019451648226944543,1.0,1.0,1.0,1.0,1.0,-0.6490782026187734,0.35430842373918653,0.00579062387858957
6.94,5.960297226349946,0.354332464795786,0.01,5.0,4.0,3.0,2.0,1.0,0.0001945692718443842,1.0,1.0,1.0,1.0,1.0,-0.6490619573280726,0.354332464795786,0.005798453456535058
6.95,5.966729725974014,0.3543565062074853,0.01,5.0,4.0,3.0,2.0,1.0,0.00019462207293994847,1.0,1.0,1.0,1.0,1.0,-0.6490457151552305,0.3543565062074853,0.005806286539707366
6.96,5.97316198483218,0.3543805479742846,0.01,5.0,4.0,3.0,2.0,1.0,0.00019467488555806951,1.0,1.0,1.0,1.0,1.0,-0.6490294761002474,0.3543805479742846,0.00581412312908508
6.97,5.979594002924444,0.3544045900961837,0.01,5.0,4.0,3.0,2.0,1.0,0.00019472770970067822,1.0,1.0,1.0,1.0,1.0,-0.6490132401631229,0.3544045900961837,0.005821963225646938
6.98,5.986025780250805,0.3544286325731828,0.01,5.0,4.0,3.0,2.0,1.0,0.00019478054536970627,1.0,1.0,1.0,1.0,1.0,-0.6489970073438576,0.3544286325731828,0.005829806830371867
6.99,5.992457316811263,0.3544526754052818,0.01,5.0,4.0,3.0,2.0,1.0,0.0001948333925670851,1.0,1.0,1.0,1.0,1.0,-0.648980777642451,0.3544526754052818,0.005837653944238952
7.0,5.998888612605819,0.3544767185924807,0.01,5.0,4.0,3.0,2.0,1.0,0.0001948862512947466,1.0,1.0,1.0,1.0,1.0,-0.6489645510589032,0.3544767185924807,0.005845504568227458
7.01,6.005319667634471,0.3545007621347795,0.01,5.0,4.0,3.0,2.0,1.0,0.0001949391215546228,1.0,1.0,1.0,1.0,1.0,-0.6489483275932143,0.3545007621347795,0.005853358703316816
7.02,6.011750481897223,0.35452480603217823,0.01,5.0,4.0,3.0,2.0,1.0,0.00019499200334864624,1.0,1.0,1.0,1.0,1.0,-0.6489321072453842,0.35452480603217823,0.005861216350486644
7.03,6.01818105539407,0.3545488502846769,0.01,5.0,4.0,3.0,2.0,1.0,0.00019504489667874936,1.0,1.0,1.0,1.0,1.0,-0.6489158900154132,0.3545488502846769,0.005869077510716716
7.04,6.024611388125016,0.3545728948922755,0.01,5.0,4.0,3.0,2.0,1.0,0.00019509780154686488,1.0,1.0,1.0,1.0,1.0,-0.6488996759033009,0.3545728948922755,0.005876942184986983
7.05,6.031041480090057,0.354596939854974,0.01,5.0,4.0,3.0,2.0,1.0,0.0001951507179549259,1.0,1.0,1.0,1.0,1.0,-0.6488834649090474,0.354596939854974,0.005884810374277568
7.06,6.037471331289196,0.3546209851727724,0.01,5.0,4.0,3.0,2.0,1.0,0.00019520364590486572,1.0,1.0,1.0,1.0,1.0,-0.6488672570326528,0.3546209851727724,0.005892682079568772
7.07,6.043900941722433,0.35464503084567073,0.01,5.0,4.0,3.0,2.0,1.0,0.00019525658539861773,1.0,1.0,1.0,1.0,1.0,-0.6488510522741171,0.35464503084567073,0.0059005573018410615
7.08,6.050330311389768,0.35466907687366894,0.01,5.0,4.0,3.0,2.0,1.0,0.00019530953643811567,1.0,1.0,1.0,1.0,1.0,-0.6488348506334402,0.35466907687366894,0.005908436042075078
7.09,6.0567594402911995,0.3546931232567671,0.01,5.0,4.0,3.0,2.0,1.0,0.0001953624990252936,1.0,1.0,1.0,1.0,1.0,-0.6488186521106222,0.3546931232567671,0.005916318301251637
7.1,6.063188328426728,0.35471716999496516,0.01,5.0,4.0,3.0,2.0,1.0,0.00019541547316208568,1.0,1.0,1.0,1.0,1.0,-0.648802456705663,0.35471716999496516,0.0059242040803517216
7.11,6.069616975796355,0.35474121708826317,0.01,5.0,4.0,3.0,2.0,1.0,0.00019546845885042634,1.0,1.0,1.0,1.0,1.0,-0.6487862644185628,0.35474121708826317,0.005932093380356495
7.12,6.076045382400078,0.3547652645366611,0.01,5.0,4.0,3.0,2.0,1.0,0.00019552145609225024,1.0,1.0,1.0,1.0,1.0,-0.6487700752493214,0.3547652645366611,0.0059399862022472836
7.13,6.082473548237898,0.35478931234015887,0.01,5.0,4.0,3.0,2.0,1.0,0.00019557446488949212,1.0,1.0,1.0,1.0,1.0,-0.6487538891979387,0.35478931234015887,0.0059478825470055865
7.14,6.088901473309817,0.35481336049875656,0.01,5.0,4.0,3.0,2.0,1.0,0.00019562748524408732,1.0,1.0,1.0,1.0,1.0,-0.648737706264415,0.35481336049875656,0.005955782415613089
7.15,6.095329157615833,0.35483740901245425,0.01,5.0,4.0,3.0,2.0,1.0,0.00019568051715797126,1.0,1.0,1.0,1.0,1.0,-0.6487215264487501,0.35483740901245425,0.005963685809051637
7.16,6.1017566011559445,0.35486145788125184,0.01,5.0,4.0,3.0,2.0,1.0,0.00019573356063307948,1.0,1.0,1.0,1.0,1.0,-0.6487053497509442,0.35486145788125184,0.00597159272830325
7.17,6.108183803930155,0.35488550710514927,0.01,5.0,4.0,3.0,2.0,1.0,0.0001957866156713475,1.0,1.0,1.0,1.0,1.0,-0.648689176170997,0.35488550710514927,0.005979503174350113
7.18,6.114610765938462,0.3549095566841467,0.01,5.0,4.0,3.0,2.0,1.0,0.0001958396822747119,1.0,1.0,1.0,1.0,1.0,-0.6486730057089087,0.3549095566841467,0.0059874171481746055
7.19,6.1210374871808675,0.354933606618244,0.01,5.0,4.0,3.0,2.0,1.0,0.00019589276044510866,1.0,1.0,1.0,1.0,1.0,-0.6486568383646794,0.354933606618244,0.005995334650759257
7.2,6.127463967657369,0.3549576569074412,0.01,5.0,4.0,3.0,2.0,1.0,0.00019594585018447425,1.0,1.0,1.0,1.0,1.0,-0.6486406741383087,0.3549576569074412,0.006003255683086775
7.21,6.133890207367969,0.35498170755173836,0.01,5.0,4.0,3.0,2.0,1.0,0.00019599895149474572,1.0,1.0,1.0,1.0,1.0,-0.6486245130297971,0.35498170755173836,0.0060111802461400516
7.22,6.140316206312665,0.3550057585511354,0.01,5.0,4.0,3.0,2.0,1.0,0.00019605206437785992,1.0,1.0,1.0,1.0,1.0,-0.6486083550391442,0.3550057585511354,0.006019108340902137
7.23,6.14674196449146,0.35502980990563243,0.01,5.0,4.0,3.0,2.0,1.0,0.0001961051888357542,1.0,1.0,1.0,1.0,1.0,-0.6485922001663502,0.35502980990563243,0.006027039968356263
7.24,6.153167481904351,0.3550538616152293,0.01,5.0,4.0,3.0,2.0,1.0,0.0001961583248703658,1.0,1.0,1.0,1.0,1.0,-0.648576048411415,0.3550538616152293,0.006034975129485822
7.25,6.159592758551339,0.35507791367992614,0.01,5.0,4.0,3.0,2.0,1.0,0.00019621147248363269,1.0,1.0,1.0,1.0,1.0,-0.6485598997743389,0.35507791367992614,0.006042913825274396
7.26,6.166017794432425,0.35510196609972283,0.01,5.0,4.0,3.0,2.0,1.0,0.00019626463167749257,1.0,1.0,1.0,1.0,1.0,-0.6485437542551215,0.35510196609972283,0.0060508560567057255
7.27,6.172442589547608,0.3551260188746194,0.01,5.0,4.0,3.0,2.0,1.0,0.00019631780245388364,1.0,1.0,1.0,1.0,1.0,-0.6485276118537627,0.3551260188746194,0.006058801824763727
7.28,6.1788671438968885,0.35515007200461596,0.01,5.0,4.0,3.0,2.0,1.0,0.00019637098481474453,1.0,1.0,1.0,1.0,1.0,-0.648511472570263,0.35515007200461596,0.006066751130432499
7.29,6.185291457480266,0.3551741254897125,0.01,5.0,4.0,3.0,2.0,1.0,0.00019642417876201387,1.0,1.0,1.0,1.0,1.0,-0.6484953364046223,0.3551741254897125,0.006074703974696305
7.3,6.191715530297741,0.3551981793299089,0.01,5.0,4.0,3.0,2.0,1.0,0.00019647738429763034,1.0,1.0,1.0,1.0,1.0,-0.6484792033568404,0.3551981793299089,0.006082660358539577
7.31,6.1981393623493135,0.35522223352520516,0.01,5.0,4.0,3.0,2.0,1.0,0.00019653060142353304,1.0,1.0,1.0,1.0,1.0,-0.6484630734269172,0.35522223352520516,0.006090620282946921
7.32,6.2045629536349844,0.3552462880756014,0.01,5.0,4.0,3.0,2.0,1.0,0.00019658383014166148,1.0,1.0,1.0,1.0,1.0,-0.6484469466148529,0.3552462880756014,0.0060985837489031264
7.33,6.210986304154751,0.3552703429810975,0.01,5.0,4.0,3.0,2.0,1.0,0.00019663707045395514,1.0,1.0,1.0,1.0,1.0,-0.6484308229206475,0.3552703429810975,0.006106550757393142
7.34,6.217409413908616,0.35529439824169357,0.01,5.0,4.0,3.0,2.0,1.0,0.00019669032236235392,1.0,1.0,1.0,1.0,1.0,-0.648414702344301,0.35529439824169357,0.006114521309402098
7.35,6.223832282896577,0.3553184538573895,0.01,5.0,4.0,3.0,2.0,1.0,0.00019674358586879782,1.0,1.0,1.0,1.0,1.0,-0.6483985848858133,0.3553184538573895,0.006122495405915294
7.36,6.230254911118637,0.3553425098281854,0.01,5.0,4.0,3.0,2.0,1.0,0.00019679686097522704,1.0,1.0,1.0,1.0,1.0,-0.6483824705451844,0.3553425098281854,0.0061304730479182
7.37,6.236677298574793,0.3553665661540812,0.01,5.0,4.0,3.0,2.0,1.0,0.00019685014768358228,1.0,1.0,1.0,1.0,1.0,-0.6483663593224145,0.3553665661540812,0.006138454236396464
7.38,6.243099445265047,0.3553906228350769,0.01,5.0,4.0,3.0,2.0,1.0,0.0001969034459958041,1.0,1.0,1.0,1.0,1.0,-0.6483502512175033,0.3553906228350769,0.006146438972335903
7.39,6.249521351189397,0.35541467987117253,0.01,5.0,4.0,3.0,2.0,1.0,0.0001969567559138337,1.0,1.0,1.0,1.0,1.0,-0.648334146230451,0.35541467987117253,0.006154427256722511
7.4,6.255943016347846,0.3554387372623681,0.01,5.0,4.0,3.0,2.0,1.0,0.00019701007743961214,1.0,1.0,1.0,1.0,1.0,-0.6483180443612577,0.3554387372623681,0.006162419090542449
7.41,6.262364440740392,0.35546279500866357,0.01,5.0,4.0,3.0,2.0,1.0,0.00019706341057508097,1.0,1.0,1.0,1.0,1.0,-0.6483019456099233,0.35546279500866357,0.006170414474782056
7.42,6.268785624367034,0.3554868531100589,0.01,5.0,4.0,3.0,2.0,1.0,0.00019711675532218162,1.0,1.0,1.0,1.0,1.0,-0.6482858499764474,0.3554868531100589,0.006178413410427831
7.43,6.275206567227774,0.3555109115665542,0.01,5.0,4.0,3.0,2.0,1.0,0.0001971701116828564,1.0,1.0,1.0,1.0,1.0,-0.6482697574608306,0.3555109115665542,0.00618641589846647
7.44,6.2816272693226125,0.3555349703781494,0.01,5.0,4.0,3.0,2.0,1.0,0.0001972234796590473,1.0,1.0,1.0,1.0,1.0,-0.6482536680630727,0.3555349703781494,0.006194421939884826
7.45,6.288047730651548,0.3555590295448446,0.01,5.0,4.0,3.0,2.0,1.0,0.0001972768592526968,1.0,1.0,1.0,1.0,1.0,-0.6482375817831737,0.3555590295448446,0.0062024315356699255
7.46,6.294467951214579,0.35558308906663955,0.01,5.0,4.0,3.0,2.0,1.0,0.00019733025046574716,1.0,1.0,1.0,1.0,1.0,-0.6482214986211333,0.35558308906663955,0.006210444686808957
7.47,6.300887931011709,0.35560714894353457,0.01,5.0,4.0,3.0,2.0,1.0,0.0001973836533001418,1.0,1.0,1.0,1.0,1.0,-0.648205418576952,0.35560714894353457,0.0062184613942893145
7.48,6.3073076700429365,0.3556312091755294,0.01,5.0,4.0,3.0,2.0,1.0,0.00019743706775782324,1.0,1.0,1.0,1.0,1.0,-0.6481893416506294,0.3556312091755294,0.006226481659098527
7.49,6.31372716830826,0.3556552697626242,0.01,5.0,4.0,3.0,2.0,1.0,0.00019749049384073532,1.0,1.0,1.0,1.0,1.0,-0.6481732678421658,0.3556552697626242,0.006234505482224328
7.5,6.320146425807682,0.3556793307048189,0.01,5.0,4.0,3.0,2.0,1.0,0.00019754393155082135,1.0,1.0,1.0,1.0,1.0,-0.648157197151561,0.3556793307048189,0.006242532864654605
7.51,6.326565442541201,0.35570339200211354,0.01,5.0,4.0,3.0,2.0,1.0,0.00019759738089002526,1.0,1.0,1.0,1.0,1.0,-0.6481411295788151,0.35570339200211354,0.006250563807377424
7.52,6.332984218508817,0.35572745365450803,0.01,5.0,4.0,3.0,2.0,1.0,0.00019765084186029085,1.0,1.0,1.0,1.0,1.0,-0.6481250651239279,0.35572745365450803,0.006258598311381019
7.53,6.33940275371053,0.35575151566200247,0.01,5.0,4.0,3.0,2.0,1.0,0.00019770431446356257,1.0,1.0,1.0,1.0,1.0,-0.6481090037868996,0.35575151566200247,0.006266636377653807
7.54,6.345821048146341,0.35577557802459686,0.01,5.0,4.0,3.0,2.0,1.0,0.00019775779870178503,1.0,1.0,1.0,1.0,1.0,-0.6480929455677303,0.35577557802459686,0.006274678007184373
7.55,6.35223910181625,0.35579964074229115,0.01,5.0,4.0,3.0,2.0,1.0,0.00019781129457690274,1.0,1.0,1.0,1.0,1.0,-0.6480768904664198,0.35579964074229115,0.006282723200961472
7.56,6.358656914720254,0.3558237038150853,0.01,5.0,4.0,3.0,2.0,1.0,0.0001978648020908608,1.0,1.0,1.0,1.0,1.0,-0.6480608384829681,0.3558237038150853,0.006290771959974033
7.57,6.365074486858357,0.3558477672429794,0.01,5.0,4.0,3.0,2.0,1.0,0.00019791832124560428,1.0,1.0,1.0,1.0,1.0,-0.6480447896173752,0.3558477672429794,0.006298824285211162
7.58,6.371491818230557,0.3558718310259735,0.01,5.0,4.0,3.0,2.0,1.0,0.00019797185204307896,1.0,1.0,1.0,1.0,1.0,-0.6480287438696414,0.3558718310259735,0.00630688017766214
7.59,6.377908908836854,0.35589589516406744,0.01,5.0,4.0,3.0,2.0,1.0,0.00019802539448523026,1.0,1.0,1.0,1.0,1.0,-0.6480127012397663,0.35589589516406744,0.006314939638316413
7.6,6.384325758677249,0.35591995965726125,0.01,5.0,4.0,3.0,2.0,1.0,0.00019807894857400398,1.0,1.0,1.0,1.0,1.0,-0.6479966617277501,0.35591995965726125,0.0063230026681635985
7.61,6.390742367751741,0.35594402450555507,0.01,5.0,4.0,3.0,2.0,1.0,0.00019813251431134658,1.0,1.0,1.0,1.0,1.0,-0.6479806253335927,0.35594402450555507,0.006331069268193505
7.62,6.397158736060331,0.3559680897089487,0.01,5.0,4.0,3.0,2.0,1.0,0.0001981860916992041,1.0,1.0,1.0,1.0,1.0,-0.6479645920572942,0.3559680897089487,0.006339139439396087
7.63,6.403574863603017,0.3559921552674424,0.01,5.0,4.0,3.0,2.0,1.0,0.0001982396807395236,1.0,1.0,1.0,1.0,1.0,-0.6479485618988545,0.3559921552674424,0.006347213182761503
7.64,6.4099907503798015,0.3560162211810359,0.01,5.0,4.0,3.0,2.0,1.0,0.00019829328143425144,1.0,1.0,1.0,1.0,1.0,-0.6479325348582737,0.3560162211810359,0.006355290499280052
7.65,6.416406396390683,0.3560402874497293,0.01,5.0,4.0,3.0,2.0,1.0,0.00019834689378533506,1.0,1.0,1.0,1.0,1.0,-0.6479165109355518,0.3560402874497293,0.006363371389942236
7.66,6.422821801635662,0.35606435407352266,0.01,5.0,4.0,3.0,2.0,1.0,0.00019840051779472165,1.0,1.0,1.0,1.0,1.0,-0.6479004901306887,0.35606435407352266,0.0063714558557387115
7.67,6.429236966114737,0.35608842105241595,0.01,5.0,4.0,3.0,2.0,1.0,0.00019845415346435882,1.0,1.0,1.0,1.0,1.0,-0.6478844724436845,0.35608842105241595,0.006379543897660314
7.68,6.43565188982791,0.35611248838640913,0.01,5.0,4.0,3.0,2.0,1.0,0.0001985078007961943,1.0,1.0,1.0,1.0,1.0,-0.6478684578745392,0.35611248838640913,0.006387635516698051
7.69,6.442066572775181,0.3561365560755022,0.01,5.0,4.0,3.0,2.0,1.0,0.00019856145979217608,1.0,1.0,1.0,1.0,1.0,-0.6478524464232526,0.3561365560755022,0.006395730713843103
7.7,6.448481014956549,0.35616062411969523,0.01,5.0,4.0,3.0,2.0,1.0,0.00019861513045425257,1.0,1.0,1.0,1.0,1.0,-0.6478364380898249,0.35616062411969523,0.006403829490086829
7.71,6.454895216372014,0.3561846925189882,0.01,5.0,4.0,3.0,2.0,1.0,0.00019866881278437232,1.0,1.0,1.0,1.0,1.0,-0.6478204328742563,0.3561846925189882,0.006411931846420761
7.72,6.461309177021577,0.356208761273381,0.01,5.0,4.0,3.0,2.0,1.0,0.0001987225067844837,1.0,1.0,1.0,1.0,1.0,-0.6478044307765463,0.356208761273381,0.006420037783836586
7.73,6.4677228969052365,0.3562328303828738,0.01,5.0,4.0,3.0,2.0,1.0,0.00019877621245653602,1.0,1.0,1.0,1.0,1.0,-0.6477884317966952,0.3562328303828738,0.00642814730332619
7.74,6.474136376022994,0.35625689984746645,0.01,5.0,4.0,3.0,2.0,1.0,0.00019882992980247834,1.0,1.0,1.0,1.0,1.0,-0.6477724359347029,0.35625689984746645,0.0064362604058816174
7.75,6.480549614374848,0.35628096966715905,0.01,5.0,4.0,3.0,2.0,1.0,0.00019888365882426013,1.0,1.0,1.0,1.0,1.0,-0.6477564431905696,0.35628096966715905,0.006444377092495088
7.76,6.4869626119607995,0.35630503984195155,0.01,5.0,4.0,3.0,2.0,1.0,0.00019893739952383114,1.0,1.0,1.0,1.0,1.0,-0.6477404535642951,0.35630503984195155,0.006452497364159004
7.77,6.493375368780848,0.356329110371844,0.01,5.0,4.0,3.0,2.0,1.0,0.0001989911519031412,1.0,1.0,1.0,1.0,1.0,-0.6477244670558795,0.356329110371844,0.006460621221865926
7.78,6.499787884834995,0.35635318125683635,0.01,5.0,4.0,3.0,2.0,1.0,0.00019904491596414045,1.0,1.0,1.0,1.0,1.0,-0.6477084836653227,0.35635318125683635,0.006468748666608598
7.79,6.506200160123239,0.35637725249692864,0.01,5.0,4.0,3.0,2.0,1.0,0.00019909869170877932,1.0,1.0,1.0,1.0,1.0,-0.6476925033926249,0.35637725249692864,0.006476879699379936
7.8,6.5126121946455795,0.3564013240921208,0.01,5.0,4.0,3.0,2.0,1.0,0.00019915247913900822,1.0,1.0,1.0,1.0,1.0,-0.6476765262377857,0.3564013240921208,0.006485014321173021
7.81,6.519023988402018,0.35642539604241286,0.01,5.0,4.0,3.0,2.0,1.0,0.00019920627825677822,1.0,1.0,1.0,1.0,1.0,-0.6476605522008055,0.35642539604241286,0.006493152532981122
7.82,6.525435541392554,0.3564494683478049,0.01,5.0,4.0,3.0,2.0,1.0,0.00019926008906404047,1.0,1.0,1.0,1.0,1.0,-0.6476445812816842,0.3564494683478049,0.006501294335797678
7.83,6.53184684832617,0.3564735413993945,0.01,5.0,4.0,3.0,2.0,1.0,0.0001993139124372646,1.0,1.0,1.0,1.0,1.0,-0.6476286143155273,0.3564735413993945,0.006509439753904525
7.84,6.538257900863743,0.3564976158135873,0.01,5.0,4.0,3.0,2.0,1.0,0.00019936774975753326,1.0,1.0,1.0,1.0,1.0,-0.6476126526185372,0.3564976158135873,0.006517588825148087
7.85,6.544668712260639,0.35652169061058225,0.01,5.0,4.0,3.0,2.0,1.0,0.0001994215988363846,1.0,1.0,1.0,1.0,1.0,-0.6475966940985581,0.35652169061058225,0.006525741492267393
7.86,6.5510792825168584,0.3565457657903795,0.01,5.0,4.0,3.0,2.0,1.0,0.0001994754596758088,1.0,1.0,1.0,1.0,1.0,-0.6475807387555904,0.3565457657903795,0.006533897756263589
7.87,6.557489611632402,0.3565698413529788,0.01,5.0,4.0,3.0,2.0,1.0,0.0001995293322777956,1.0,1.0,1.0,1.0,1.0,-0.6475647865896336,0.3565698413529788,0.006542057618137971
7.88,6.563899699607267,0.3565939172983804,0.01,5.0,4.0,3.0,2.0,1.0,0.00019958321664433594,1.0,1.0,1.0,1.0,1.0,-0.6475488376006882,0.3565939172983804,0.006550221078892044
7.89,6.570309546441457,0.3566179936265842,0.01,5.0,4.0,3.0,2.0,1.0,0.0001996371127774202,1.0,1.0,1.0,1.0,1.0,-0.6475328917887538,0.3566179936265842,0.0065583881395274695
7.9,6.57671915213497,0.3566420703375902,0.01,5.0,4.0,3.0,2.0,1.0,0.0001996910206790395,1.0,1.0,1.0,1.0,1.0,-0.6475169491538307,0.3566420703375902,0.006566558801046097
7.91,6.5831285166878075,0.35666614743139835,0.01,5.0,4.0,3.0,2.0,1.0,0.0001997449403511848,1.0,1.0,1.0,1.0,1.0,-0.6475010096959186,0.35666614743139835,0.00657473306444995
7.92,6.589537640099968,0.3566902249080087,0.01,5.0,4.0,3.0,2.0,1.0,0.00019979887179584778,1.0,1.0,1.0,1.0,1.0,-0.6474850734150177,0.3566902249080087,0.006582910930741234
7.93,6.59594652237145,0.3567143027674213,0.01,5.0,4.0,3.0,2.0,1.0,0.00019985281501501992,1.0,1.0,1.0,1.0,1.0,-0.647469140311128,0.3567143027674213,0.0065910924009223255
7.94,6.602355163502256,0.356738381009636,0.01,5.0,4.0,3.0,2.0,1.0,0.00019990677001069322,1.0,1.0,1.0,1.0,1.0,-0.6474532103842494,0.356738381009636,0.006599277475995792
7.95,6.608763563492388,0.3567624596346529,0.01,5.0,4.0,3.0,2.0,1.0,0.00019996073678485985,1.0,1.0,1.0,1.0,1.0,-0.6474372836343819,0.3567624596346529,0.006607466156964368
7.96,6.615171722341841,0.35678653864247206,0.01,5.0,4.0,3.0,2.0,1.0,0.00020001471533951233,1.0,1.0,1.0,1.0,1.0,-0.6474213600615257,0.35678653864247206,0.006615658444830974
7.97,6.6215796400506175,0.3568106180330934,0.01,5.0,4.0,3.0,2.0,1.0,0.00020006870567664323,1.0,1.0,1.0,1.0,1.0,-0.6474054396656805,0.3568106180330934,0.006623854340598701
7.98,6.627987316618718,0.3568346978065169,0.01,5.0,4.0,3.0,2.0,1.0,0.00020012270779824542,1.0,1.0,1.0,1.0,1.0,-0.6473895224468466,0.3568346978065169,0.006632053845270823
7.99,6.634394752046141,0.3568587779627426,0.01,5.0,4.0,3.0,2.0,1.0,0.00020017672170631224,1.0,1.0,1.0,1.0,1.0,-0.6473736084050239,0.3568587779627426,0.006640256959850794
8.0,6.640801946332887,0.3568828585017706,0.01,5.0,4.0,3.0,2.0,1.0,0.00020023074740283705,1.0,1.0,1.0,1.0,1.0,-0.6473576975402123,0.3568828585017706,0.006648463685342245
8.01,6.647208899478958,0.3569069394236007,0.01,5.0,4.0,3.0,2.0,1.0,0.00020028478488981328,1.0,1.0,1.0,1.0,1.0,-0.6473417898524118,0.3569069394236007,0.006656674022748978
8.02,6.653615611484352,0.35693102072823296,0.01,5.0,4.0,3.0,2.0,1.0,0.00020033883416923498,1.0,1.0,1.0,1.0,1.0,-0.6473258853416224,0.35693102072823296,0.006664887973074983
8.03,6.660022082349069,0.35695510241566747,0.01,5.0,4.0,3.0,2.0,1.0,0.00020039289524309645,1.0,1.0,1.0,1.0,1.0,-0.6473099840078442,0.35695510241566747,0.00667310553732443
8.04,6.666428312073109,0.35697918448590416,0.01,5.0,4.0,3.0,2.0,1.0,0.00020044696811339187,1.0,1.0,1.0,1.0,1.0,-0.6472940858510772,0.35697918448590416,0.006681326716501657
