Time,Abeta,AbDim,AbP,Source,Sink,Nep,kprod,kdeg,kdimer,kdedimer,kdisagg,kpf,kpg,kpghalf,kdegNep,cell,Abetaproduction,AbetaDegradation,AbetaDimerisation,AbetaDedimerisation,AbetaPlaqueFormation,AbetaPlaqueGrowth,AbetaDisaggregation,NepDegradation
0.65,1.2089917949094318e-05,-2.3148861690961226e-13,2.748874335839306e-19,1.0,1.0,999.999999883,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.5388827690127573e-10,-7.122689045941667e-13,-1.9596668864483226e-18,3.223478990467097e-19,3.2773666978850073e-46,1.4942056227321717e-23,1.7999999997894e-07
0.66,1.2275915405036297e-05,-2.3866608527965013e-13,2.8764794014625e-19,1.0,1.0,999.9999998812,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.577942234751363e-10,-7.23226677709209e-13,-2.020427744934878e-18,3.3234252375199216e-19,3.643915802688354e-46,1.5635679082529712e-23,1.79999999978616e-07
0.67,1.2461912822137959e-05,-2.459531309991228e-13,3.0080594938728688e-19,1.0,1.0,999.9999998794001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.617001692333361e-10,-7.341844444596959e-13,-2.082116230473074e-18,3.4248973491636276e-19,4.045288143984803e-46,1.6350908990844753e-23,1.7999999997829203e-07
0.68,1.2647910200399317e-05,-2.533497539946658e-13,3.1436786987207336e-19,1.0,1.0,999.9999998776001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.656061141758755e-10,-7.451422048456307e-13,-2.1447323424418435e-18,3.527895324376615e-19,4.4842207905429476e-46,1.7088094302636293e-23,1.79999999977968e-07
0.69,1.2833907539820374e-05,-2.6085595419291465e-13,3.2834011016563927e-19,1.0,1.0,999.9999998758001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.695120583027545e-10,-7.560999588670162e-13,-2.2082760802201192e-18,3.632419162137284e-19,4.9636219340438695e-46,1.7847583368273653e-23,1.7999999997764402e-07
0.7,1.3019904840401145e-05,-2.684717315205051e-13,3.427290788330167e-19,1.0,1.0,999.9999998740001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.734180016139734e-10,-7.670577065238557e-13,-2.272747443186836e-18,3.738468861424037e-19,5.48657887761956e-46,1.862972453812629e-23,1.7999999997732e-07
0.71,1.3205902102141633e-05,-2.7619708590407285e-13,3.575411844392363e-19,1.0,1.0,999.9999998722001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.7732394410953234e-10,-7.780154478161521e-13,-2.338146430720929e-18,3.8460444212152766e-19,6.056366272211621e-46,1.9434866162563567e-23,1.79999999976996e-07
0.72,1.3391899325041848e-05,-2.8403201727025356e-13,3.7278283554932934e-19,1.0,1.0,999.9999998704001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.812298857894314e-10,-7.889731827439083e-13,-2.4044730422013316e-18,3.955145840489404e-19,6.676454604587147e-46,2.0263356591954896e-23,1.7999999997667202e-07
0.73,1.3577896509101802e-05,-2.919765255456828e-13,3.884604407283276e-19,1.0,1.0,999.9999998686001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.85135826653671e-10,-7.999309113071279e-13,-2.4717272770069777e-18,4.06577311822482e-19,7.350518940847953e-46,2.1115544176669705e-23,1.79999999976348e-07
0.74,1.37638936543215e-05,-3.000306106569961e-13,4.0458040854126165e-19,1.0,1.0,999.9999998668001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.8904176670225113e-10,-8.108886335058133e-13,-2.5399091345168005e-18,4.177926253399924e-19,8.082447929269646e-46,2.199177726707736e-23,1.7999999997602401e-07
0.75,1.394989076070095e-05,-3.081942725308291e-13,4.2114914755316322e-19,1.0,1.0,999.9999998650001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.92947705935172e-10,-8.21846349339968e-13,-2.6090186141097337e-18,4.291605244993118e-19,8.87635306630719e-46,2.2892404213547294e-23,1.799999999757e-07
0.76,1.4135887828240162e-05,-3.1646751109381754e-13,4.381730663290629e-19,1.0,1.0,999.9999998632001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.9685364435243377e-10,-8.328040588095949e-13,-2.6790557151647124e-18,4.406810091982803e-19,9.736578229603088e-46,2.3817773366448873e-23,1.79999999975376e-07
0.77,1.4321884856939142e-05,-3.2485032627259704e-13,4.556585734339921e-19,1.0,1.0,999.9999998614,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.007595819540367e-10,-8.437617619146969e-13,-2.7500204370606703e-18,4.523540793347383e-19,1.0667709481834968e-45,2.4768233076151506e-23,1.7999999997505202e-07
0.78,1.4507881846797901e-05,-3.3334271799380316e-13,4.736120774329816e-19,1.0,1.0,999.9999998596,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.046655187399809e-10,-8.547194586552772e-13,-2.821912779176541e-18,4.641797348065256e-19,1.1674585149238709e-45,2.5744131693024583e-23,1.79999999974728e-07
0.79,1.4693878797816445e-05,-3.419446861840714e-13,4.9203998689106335e-19,1.0,1.0,999.9999998578,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.085714547102665e-10,-8.656771490313388e-13,-2.8947327408912564e-18,4.761579755114822e-19,1.276230617864379e-45,2.674581756743753e-23,1.79999999974404e-07
0.8,1.4879875709994785e-05,-3.5065623077003773e-13,5.109487103732682e-19,1.0,1.0,999.999999856,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.124773898648937e-10,-8.766348330428848e-13,-2.9684803215837546e-18,4.882888013474487e-19,1.393624677685709e-45,2.777363904975974e-23,1.7999999997408e-07
0.81,1.5065872583332928e-05,-3.5947735167833743e-13,5.303446564446272e-19,1.0,1.0,999.9999998542,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.1638332420386283e-10,-8.875925106899183e-13,-3.0431555206329658e-18,5.005722122122649e-19,1.520206533623172e-45,2.88279444903606e-23,1.79999999973756e-07
0.82,1.5251869417830883e-05,-3.684080488356064e-13,5.502342336701719e-19,1.0,1.0,999.9999998524,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.202892577271738e-10,-8.985501819724421e-13,-3.118758337417826e-18,5.130082080037709e-19,1.6565715650257314e-45,2.9909082239609536e-23,1.7999999997343201e-07
0.83,1.5437866213488658e-05,-3.7744832216848e-13,5.706238506149331e-19,1.0,1.0,999.9999998506,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.2419519043482704e-10,-9.095078468904595e-13,-3.1952887713172676e-18,5.255967886198068e-19,1.8033458423008006e-45,3.101740064787592e-23,1.79999999973108e-07
0.84,1.562386297030626e-05,-3.8659817160359423e-13,5.915199158439417e-19,1.0,1.0,999.9999998488,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.2810112232682257e-10,-9.204655054439735e-13,-3.272746821710227e-18,5.383379539582131e-19,1.961187307628483e-45,3.215324806552914e-23,1.79999999972784e-07
0.85,1.58098596882837e-05,-3.9585759706758437e-13,6.129288379222297e-19,1.0,1.0,999.999999847,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.320070534031606e-10,-9.314231576329871e-13,-3.3511324879756356e-18,5.512317039168294e-19,2.1307869858288786e-45,3.3316972842938644e-23,1.7999999997246e-07
0.86,1.599585636742099e-05,-4.052265984870862e-13,6.348570254148279e-19,1.0,1.0,999.9999998452,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.3591298366384145e-10,-9.423808034575036e-13,-3.4304457694924285e-18,5.642780383934963e-19,2.3128702257660773e-45,3.45089233304738e-23,1.79999999972136e-07
0.87,1.618185300771813e-05,-4.147051757887354e-13,6.573108868867678e-19,1.0,1.0,999.9999998434,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.398189131088651e-10,-9.533384429175257e-13,-3.51068666563954e-18,5.774769572860535e-19,2.508197972672533e-45,3.572944787850404e-23,1.79999999971812e-07
0.88,1.6367849609175132e-05,-4.2429332889916745e-13,6.802968309030796e-19,1.0,1.0,999.9999998416,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4372484173823174e-10,-9.642960760130567e-13,-3.591855175795902e-18,5.9082846049234135e-19,2.717568071777397e-45,3.6978894837398696e-23,1.79999999971488e-07
0.89,1.6553846171792003e-05,-4.3399105774501804e-13,7.038212660287951e-19,1.0,1.0,999.9999998398,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.476307695519416e-10,-9.752537027440992e-13,-3.67395129934045e-18,6.043325479102e-19,2.9418166036225284e-45,3.825761255752722e-23,1.79999999971164e-07
0.9,1.6739842695568755e-05,-4.4379836225292286e-13,7.278906008289459e-19,1.0,1.0,999.999999838,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.5153669654999494e-10,-9.862113231106567e-13,-3.756975035652119e-18,6.179892194374695e-19,3.181819251449729e-45,3.956594938925901e-23,1.7999999997084e-07
0.91,1.6925839180505394e-05,-4.537152423495175e-13,7.525112438685626e-19,1.0,1.0,999.9999998362,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.554426227323918e-10,-9.971689371127321e-13,-3.8409263841098406e-18,6.317984749719897e-19,3.438492701042907e-45,4.090425368296346e-23,1.79999999970516e-07
0.92,1.711183562660193e-05,-4.637416979614375e-13,7.776896037126765e-19,1.0,1.0,999.9999998344,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.593485480991324e-10,-1.0081265447503286e-12,-3.925805344092549e-18,6.457603144116013e-19,3.7127960734088096e-45,4.2272873789009956e-23,1.79999999970192e-07
0.93,1.7297832033858367e-05,-4.738777290153187e-13,8.034320889263189e-19,1.0,1.0,999.9999998326,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.632544726502169e-10,-1.0190841460234489e-12,-4.011611914979181e-18,6.598747376541439e-19,4.0057323906799236e-45,4.367215805776792e-23,1.79999999969868e-07
0.94,1.7483828402274717e-05,-4.841233354377963e-13,8.297451080745209e-19,1.0,1.0,999.9999998308,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.671603963856455e-10,-1.0300417409320963e-12,-4.098346096148665e-18,6.741417445974577e-19,4.3183500756232176e-45,4.5102454839606736e-23,1.79999999969544e-07
0.95,1.766982473185099e-05,-4.944785171555065e-13,8.566350697223138e-19,1.0,1.0,999.999999829,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.7106631930541844e-10,-1.0409993294762739e-12,-4.18600788697994e-18,6.885613351393833e-19,4.6517444851383464e-45,4.656411248489581e-23,1.7999999996921998e-07
0.96,1.785582102258719e-05,-5.049432740950845e-13,8.841083824347285e-19,1.0,1.0,999.9999998272,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.7497224140953577e-10,-1.0519569116559847e-12,-4.274597286851938e-18,7.031335091777603e-19,5.00705947812897e-45,4.805747934400454e-23,1.79999999968896e-07
0.97,1.804181727448333e-05,-5.155176061831661e-13,9.121714547767967e-19,1.0,1.0,999.9999998254,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.788781626979978e-10,-1.0629144874712316e-12,-4.364114295143593e-18,7.1785826661042905e-19,5.3854890181308146e-45,4.958290376730234e-23,1.79999999968572e-07
0.98,1.822781348753942e-05,-5.26201513346387e-13,9.40830695313549e-19,1.0,1.0,999.9999998236001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.827840831708047e-10,-1.073872056922018e-12,-4.45455891123384e-18,7.327356073352295e-19,5.788278811080104e-45,5.114073410515858e-23,1.7999999996824801e-07
0.99,1.8413809661755462e-05,-5.369949955113827e-13,9.700925126100172e-19,1.0,1.0,999.9999998218001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.8669000282795653e-10,-1.0848296200083466e-12,-4.545931134501611e-18,7.477655312500019e-19,6.216727978606043e-45,5.2731318707942704e-23,1.7999999996792402e-07
1.0,1.8599805797131463e-05,-5.478980526047889e-13,9.999633152312317e-19,1.0,1.0,999.9999998200001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.905959216694535e-10,-1.0957871767302202e-12,-4.638230964325841e-18,7.629480382525867e-19,6.6721907672309e-45,5.435500592602406e-23,1.799999999676e-07
1.01,1.878580189366744e-05,-5.58910684553241e-13,1.030449511742224e-18,1.0,1.0,999.9999998182001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.9450183969529583e-10,-1.1067447270876426e-12,-4.7314584000854624e-18,7.782831282408232e-19,7.156078293861467e-45,5.601214410977208e-23,1.7999999996727602e-07
1.02,1.8971797951363397e-05,-5.700328912833751e-13,1.0615575107080258e-18,1.0,1.0,999.9999998164001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.9840775690548375e-10,-1.1177022710806166e-12,-4.825613441159412e-18,7.9377080111255225e-19,7.669860327955379e-45,5.770308160955616e-23,1.79999999966952e-07
1.03,1.915779397021934e-05,-5.812646727218264e-13,1.0932937206936677e-18,1.0,1.0,999.9999998146001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.023136733000172e-10,-1.1286598087091448e-12,-4.9206960869266215e-18,8.094110567656138e-19,8.215067110746007e-45,5.942816677574569e-23,1.79999999966628e-07
1.04,1.9343789950235278e-05,-5.926060287952306e-13,1.125664550264181e-18,1.0,1.0,999.9999998128001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.062195888788966e-10,-1.1396173399732305e-12,-5.016706336766025e-18,8.252038950978478e-19,8.793291211909602e-45,6.11877479587101e-23,1.7999999996630402e-07
1.05,1.9529785891411226e-05,-6.040569594302235e-13,1.1586764079845971e-18,1.0,1.0,999.9999998110001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.1012550364212206e-10,-1.1505748648728772e-12,-5.1136441900565574e-18,8.411493160070943e-19,9.40618942405823e-45,6.298217350881875e-23,1.7999999996598e-07
1.06,1.9715781793747185e-05,-6.156174645534406e-13,1.1923357024199472e-18,1.0,1.0,999.9999998092001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.1403141758969365e-10,-1.1615323834080873e-12,-5.211509646177152e-18,8.572473193911937e-19,1.005548469544219e-44,6.481179177644108e-23,1.7999999996565601e-07
1.07,1.9901777657243167e-05,-6.272875440915176e-13,1.2266488421352619e-18,1.0,1.0,999.9999998074001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.179373307216118e-10,-1.1724898955788641e-12,-5.310302704506743e-18,8.73497905147986e-19,1.0742968101245544e-44,6.667695111194643e-23,1.79999999965332e-07
1.08,2.008777348189918e-05,-6.390671979710902e-13,1.261622235695573e-18,1.0,1.0,999.9999998056,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.2184324303787645e-10,-1.1834474013852106e-12,-5.410023364424264e-18,8.899010731753118e-19,1.1470500853858408e-44,6.857799986570427e-23,1.79999999965008e-07
1.09,2.027376926771523e-05,-6.509564261187937e-13,1.2972622916659114e-18,1.0,1.0,999.9999998038,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.257491545384878e-10,-1.1944049008271302e-12,-5.5106716253086484e-18,9.064568233710103e-19,1.2240016352509567e-44,7.051528638808395e-23,1.7999999996468402e-07
1.1,2.0459765014691327e-05,-6.629552284612641e-13,1.3335754186113083e-18,1.0,1.0,999.999999802,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.296550652234462e-10,-1.2053623939046254e-12,-5.612247486538831e-18,9.231651556329224e-19,1.3053522272643164e-44,7.248915902945489e-23,1.7999999996436e-07
1.11,2.064576072282748e-05,-6.750636049251367e-13,1.3705680250967951e-18,1.0,1.0,999.9999998002,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.335609750927516e-10,-1.2163198806176995e-12,-5.714750947493745e-18,9.400260698588875e-19,1.391310269542299e-44,7.449996614018649e-23,1.79999999964036e-07
1.12,2.0831756392123697e-05,-6.872815554370474e-13,1.4082465196874024e-18,1.0,1.0,999.9999997984,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.3746688414640427e-10,-1.2272773609663555e-12,-5.8181820075523254e-18,9.570395659467463e-19,1.482092027774804e-44,7.654805607064814e-23,1.79999999963712e-07
1.13,2.1017752022579983e-05,-6.996090799236314e-13,1.4466173109481611e-18,1.0,1.0,999.9999997966,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.4137279238440443e-10,-1.2382348349505965e-12,-5.922540666093502e-18,9.742056437943383e-19,1.577921846316304e-44,7.86337771712092e-23,1.79999999963388e-07
1.14,2.1203747614196353e-05,-7.120461783115251e-13,1.4856868074441043e-18,1.0,1.0,999.9999997948,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.4527869980675224e-10,-1.2491923025704256e-12,-6.027826922496216e-18,9.915243032995047e-19,1.6790323734047495e-44,8.075747779223918e-23,1.7999999996306401e-07
1.15,2.1389743166972814e-05,-7.245928505273635e-13,1.5254614177402617e-18,1.0,1.0,999.999999793,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.4918460641344785e-10,-1.2601497638258458e-12,-6.134040776139396e-18,1.0089955443600847e-18,1.7856647905466796e-44,8.291950628410741e-23,1.7999999996274e-07
1.16,2.157573868090937e-05,-7.372490964977825e-13,1.5659475504016646e-18,1.0,1.0,999.9999997912,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.530905122044914e-10,-1.27110721871686e-12,-6.241182226401978e-18,1.0266193668739191e-18,1.8980690461069327e-44,8.512021099718329e-23,1.79999999962416e-07
1.17,2.1761734156006035e-05,-7.500149161494176e-13,1.6071516139933444e-18,1.0,1.0,999.9999997894,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.5699641717988326e-10,-1.2820646672434716e-12,-6.349251272662895e-18,1.0443957707388473e-18,2.0165040931412874e-44,8.735994028183623e-23,1.79999999962092e-07
1.18,2.1947729592262814e-05,-7.628903094089045e-13,1.6490800170803324e-18,1.0,1.0,999.9999997876,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.609023213396234e-10,-1.2930221094056836e-12,-6.4582479143010815e-18,1.0623247558527098e-18,2.1412381315104174e-44,8.963904248843564e-23,1.79999999961768e-07
1.19,2.2133724989679716e-05,-7.758752762028788e-13,1.6917391682276594e-18,1.0,1.0,999.9999997858,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.648082246837121e-10,-1.3039795452034987e-12,-6.568172150695471e-18,1.0804063221133469e-18,2.272548854313508e-44,9.195786596735088e-23,1.79999999961444e-07
1.2,2.2319720348256746e-05,-7.88969816457976e-13,1.7351354760003565e-18,1.0,1.0,999.999999784,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.687141272121494e-10,-1.3149369746369201e-12,-6.679023981224997e-18,1.0986404694185982e-18,2.410723698679915e-44,9.431675906895138e-23,1.7999999996112e-07
1.21,2.2505715667993917e-05,-8.02173930100832e-13,1.7792753489634557e-18,1.0,1.0,999.9999997822,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.726200289249356e-10,-1.325894397705951e-12,-6.7908034052685935e-18,1.1170271976663047e-18,2.556060100957219e-44,9.671607014360656e-23,1.79999999960796e-07
1.22,2.269171094889124e-05,-8.154876170580823e-13,1.8241651956819873e-18,1.0,1.0,999.9999997804,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.765259298220709e-10,-1.3368518144105943e-12,-6.903510422205196e-18,1.1355665067543058e-18,2.7088657563340276e-44,9.91561475416858e-23,1.79999999960472e-07
1.23,2.2877706190948717e-05,-8.289108772563625e-13,1.869811424720983e-18,1.0,1.0,999.9999997786,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.804318299035554e-10,-1.3478092247508533e-12,-7.017145031413738e-18,1.1542583965804416e-18,2.8694588829359146e-44,1.0163733961355847e-22,1.79999999960148e-07
1.24,2.306370139416636e-05,-8.424437106223082e-13,1.9162204446454738e-18,1.0,1.0,999.9999997768,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.843377291693894e-10,-1.3587666287267305e-12,-7.131707232273151e-18,1.1731028670425523e-18,3.038168490432834e-44,1.0415999470959402e-22,1.79999999959824e-07
1.25,2.3249696558544175e-05,-8.560861170825551e-13,1.963398664020491e-18,1.0,1.0,999.999999775,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.882436276195728e-10,-1.3697240263382296e-12,-7.24719702416237e-18,1.1920999180384782e-18,3.215334653196387e-44,1.0672446118016183e-22,1.799999999595e-07
1.26,2.343569168408217e-05,-8.698380965637387e-13,2.011352491411065e-18,1.0,1.0,999.9999997732,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.921495252541061e-10,-1.380681417585353e-12,-7.363614406460331e-18,1.2112495494660597e-18,3.4013087880452957e-44,1.0933108737563127e-22,1.79999999959176e-07
1.27,2.362168677078036e-05,-8.836996489924948e-13,2.0600883353822282e-18,1.0,1.0,999.9999997714,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.960554220729894e-10,-1.3916388024681044e-12,-7.480959378545965e-18,1.2305517612231365e-18,3.5964539366174607e-44,1.1198022164637177e-22,1.7999999995885198e-07
1.28,2.3807681818638747e-05,-8.976707742954589e-13,2.1096126044990113e-18,1.0,1.0,999.9999997696001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,4.999613180762225e-10,-1.4025961809864863e-12,-7.599231939798208e-18,1.2500065532075487e-18,3.801145052406934e-44,1.1467221234275275e-22,1.7999999995852802e-07
1.29,2.3993676827657338e-05,-9.117514723992667e-13,2.159931707326445e-18,1.0,1.0,999.9999997678001,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,5.038672132638061e-10,-1.413553553140502e-12,-7.718432089595993e-18,1.2696139253171363e-18,4.0157692925042183e-44,1.1740740781514357e-22,1.79999999958204e-07
