Time,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,C9X_C3_star,AC9X_C3_star,C9_starX_C3_star,AC9_starX_C3_star,k1,kb1,k2,k3,k9,k9b,k10,k10b,k13,k13b,k15,k15b,k4,k5,k8,k8b,k11,k11b,k12,k12b,k14,k14b,k6,k7,k16,k16prod,k17,k17prod,k18,k18prod,k19,k20,k21,k22,k22prod,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,a,d,k41,k42,cytosol,v1,v2,v3,v9,v10,v13,v15,v4,v5,v8,v11,v12,v14,v6,v7,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42
0.84,19.37637435821774,18.741836072110956,0.6344712682556741,39.34368894435981,0.020426186329649983,0.6031972980086008,199.96536968496972,0.033217173354054934,0.001389999773784123,4.4505049637419044e-07,4.415269003930871e-05,1.4213239552320407e-06,1.4327965516934473e-08,2.242009484515948e-05,7.219070369844815e-07,1.572552100939964e-11,5.062120188393198e-13,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6659779339862819,0.018738590893673843,0.04221649974124265,0.73673849739906,0.023711580678599048,0.022544886993545267,0.0039192684083846595,0.00012451016355611793,4.007301842929845e-06,1.56890570672479e-06,1.7366846524669217e-06,5.590579961829967e-08,1.5814133500420432e-08,4.4145044931481235e-07,9.947544955252741e-07,0.0006236256417822619,0.001258163927889043,0.0006563110556401866,0.0006344712682556741,2.0426186329649983e-05,0.0006031972980086007,3.463031503028735e-05,3.321717335405494e-05,1.389999773784123e-06,4.4505049637419046e-10,4.4152690039308713e-08,1.4213239552320407e-09,1.4327965516934473e-11,2.242009484515948e-08,5.062120188393199e-16,1.5725521009399642e-14,5.062120188393199e-16,6.32036062226023e-05,2.034778609785647e-06,4.433423294709964e-11,1.427297331141962e-12,2.602872780568819e-05,8.377222007421648e-07,6.135650364559022e-11,1.975133764227652e-12,7.966495980346675e-07,5.587859622283591e-13
0.85,19.3695014781948,18.72783075469462,0.6416015702725018,39.33605377233136,0.020890865303522296,0.6096054049759428,199.9647582963322,0.03378838912327314,0.0014292386736489086,4.62489061744532e-07,4.537406816580205e-05,1.477266235732777e-06,1.5058868439178527e-08,2.331665364020394e-05,7.593229422734453e-07,1.6806302635571163e-11,5.471604211927489e-13,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6645369504752846,0.01872453075138563,0.04266485911175324,0.7360373560355161,0.023958580124734,0.022765918597258426,0.003985876435626936,0.00012655664659488478,4.119516926995533e-06,1.6100195372451511e-06,1.7843742961776736e-06,5.8094765216394875e-08,1.6410478286301424e-08,4.5366072868479553e-07,1.0339041501867305e-06,0.0006304985218051999,0.0012721692453053803,0.0006639462276686395,0.0006416015702725017,2.0890865303522298e-05,0.0006096054049759429,3.5241703667809876e-05,3.3788389123273136e-05,1.4292386736489086e-06,4.62489061744532e-10,4.5374068165802056e-08,1.477266235732777e-09,1.5058868439178528e-11,2.331665364020394e-08,5.471604211927488e-16,1.6806302635571164e-14,5.471604211927488e-16,6.501273390177089e-05,2.116846735049617e-06,4.686347484780966e-11,1.5258975593162299e-12,2.674322333452077e-05,8.705122975147489e-07,6.483356670071051e-11,2.110818874963837e-12,8.273316200736282e-07,5.963433653660948e-13
0.86,19.362640853811577,18.713846948182947,0.6487225718138775,39.32842254756412,0.02136021021799403,0.6159965873374391,199.96414257615544,0.03436324966073072,0.0014691377443454433,4.804020411886208e-07,4.6615057124691235e-05,1.53473090545309e-06,1.581798551021922e-08,2.4238337632521825e-05,7.982141508690176e-07,1.7948089193014504e-11,5.909022204991042e-13,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6630993361679846,0.018710491796474035,0.0431120302958691,0.7353373576967683,0.024204813864446294,0.022985943321786793,0.004052888070549626,0.00012861371895862286,4.233528904166907e-06,1.651708128425305e-06,1.8328162616375076e-06,6.034272756095457e-08,1.70219058269246e-08,4.660669964538695e-07,1.0741190235791885e-06,0.000637359146188423,0.0012861530518170523,0.000671577452435887,0.0006487225718138775,2.136021021799403e-05,0.0006159965873374392,3.58574238445708e-05,3.436324966073072e-05,1.4691377443454433e-06,4.804020411886208e-10,4.6615057124691236e-08,1.5347309054530902e-09,1.5817985510219222e-11,2.4238337632521827e-08,5.909022204991042e-16,1.7948089193014503e-14,5.909022204991042e-16,6.685240874974224e-05,2.2012204954289914e-06,4.9506577747474646e-11,1.6300812534319531e-12,2.746898055584683e-05,9.041856226945472e-07,6.846599178750985e-11,2.254140198394093e-12,8.588150378569896e-07,6.359545880631228e-13
0.87,19.355792461334588,18.69988460707708,0.6558342941350219,39.32079526221444,0.021834203305316005,0.6223708865302452,199.96352253612577,0.03494173893204514,0.0015097008829397112,4.987968160987259e-07,4.787574890407237e-05,1.5937411061233455e-06,1.6606062520689986e-08,2.518555760588514e-05,8.386208681486567e-07,1.915359574263707e-11,6.37593437568573e-13,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.661665082357954,0.018696473985251046,0.04355801617808174,0.7346384997677782,0.024450284003113353,0.023204964642075093,0.004120301187075144,0.0001306812971999714,4.349344207209064e-06,1.6939720088240486e-06,1.882013723866118e-06,6.265056167233055e-08,1.764860905349383e-08,4.786701697456687e-07,1.1154152995686597e-06,0.0006442075386654117,0.0013001153929229174,0.0006792047377855576,0.0006558342941350219,2.1834203305316004e-05,0.0006223708865302452,3.647746387425155e-05,3.494173893204514e-05,1.5097008829397112e-06,4.98796816098726e-10,4.787574890407237e-08,1.5937411061233456e-09,1.6606062520689987e-11,2.518555760588514e-08,6.37593437568573e-16,1.9153595742637072e-14,6.37593437568573e-16,6.872278650743824e-05,2.2879364741824984e-06,5.22673307890284e-11,1.7400965104239383e-12,2.82060467445691e-05,9.387552560425334e-07,7.225890679613533e-11,2.4054347616541587e-12,8.911107652701336e-07,6.777067044087125e-13
0.88,19.348956277082713,18.685943685992026,0.6629367584285905,39.313171908465044,0.022312826853263513,0.6287283438829487,199.96289818790086,0.03552384095084569,0.0015509319646338975,5.176807973937976e-07,4.9156234622120094e-05,1.6543200392269755e-06,1.7423855937801614e-08,2.615872624952772e-05,8.805839058481575e-07,2.042562656507199e-11,6.873969191858484e-13,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6602341803642843,0.018682477274134364,0.04400281963549976,0.7339407796408729,0.024694992639941626,0.02342298602128513,0.004188113666484066,0.000132759298303528,4.466969137877297e-06,1.736811664976145e-06,1.9319698212748546e-06,6.501914423781093e-08,1.829078063473565e-08,4.914711569521784e-07,1.1578092035095176e-06,0.0006510437229172855,0.0013140563140079733,0.0006868280915349537,0.0006629367584285905,2.2312826853263514e-05,0.0006287283438829488,3.7101812099149534e-05,3.552384095084569e-05,1.5509319646338976e-06,5.176807973937977e-10,4.915623462212009e-08,1.6543200392269756e-09,1.7423855937801614e-11,2.615872624952772e-08,6.873969191858484e-16,2.0425626565071993e-14,6.873969191858484e-16,7.062402117440985e-05,2.3770313529914267e-06,5.5149605303207645e-11,1.8561994643355528e-12,2.895446862570446e-05,9.742343016935503e-07,7.621754990992446e-11,2.5650504316523336e-12,9.242297103477595e-07,7.216894187606095e-13
0.89,19.34213227742707,18.672024139656322,0.6700299858248828,39.30555247852491,0.022796063204955575,0.6350690006158881,199.9622695431098,0.03610953977864354,0.0015928348428453122,5.370614251561512e-07,5.0456604532187126e-05,1.7164909642606914e-06,1.827213291876954e-08,2.715825813535093e-05,9.241446832038608e-07,2.1767077067401053e-11,7.404825551747129e-13,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6588066215314992,0.018668501619647056,0.04444644353786966,0.7332441947157207,0.024938941867987202,0.02364001091083938,0.004256323397391724,0.0001348476396837425,4.5864098679845625e-06,1.7802275418367101e-06,1.9826876559029027e-06,6.744935354174366e-08,1.8948612961070593e-08,5.04470857784765e-07,1.201317001023331e-06,0.0006578677225729315,0.0013279758603436768,0.0006944475214750931,0.0006700299858248828,2.2796063204955575e-05,0.0006350690006158881,3.773045689020593e-05,3.6109539778643545e-05,1.5928348428453122e-06,5.370614251561513e-10,5.045660453218713e-08,1.7164909642606914e-09,1.827213291876954e-11,2.7158258135350932e-08,7.40482555174713e-16,2.1767077067401053e-14,7.40482555174713e-16,7.255626501994738e-05,2.4685419086042434e-06,5.81573556086857e-11,1.978654448857738e-12,2.9714292377958003e-05,1.0106358871087338e-06,8.034727067346694e-11,2.7333461327484024e-12,9.581827742365492e-07,7.679951123437697e-13
0.9,19.33532043879086,18.658125922911733,0.6771139973920512,39.29793696462919,0.02328389475867488,0.6413928978414696,199.9616366133532,0.03669881952470226,0.0016354133492850554,5.569461682706574e-07,5.1776948027875895e-05,1.7802771970104718e-06,1.915167132338689e-08,2.8184569695286296e-05,9.693452280407441e-07,2.318093570801763e-11,7.970274997401872e-13,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6573823972294707,0.018654546978417307,0.04488889074759653,0.7325487423993071,0.025182133774176246,0.02385604275046433,0.004324928275724872,0.0001369462391828213,4.7076724404619775e-06,1.8242200432221543e-06,2.034170293652078e-06,6.994206939636088e-08,1.9622298129001104e-08,5.176701633249298e-07,1.2459549967887643e-06,0.0006646795612091395,0.0013418740770882662,0.0007020630353708132,0.0006771139973920512,2.328389475867488e-05,0.0006413928978414696,3.836338664681138e-05,3.6698819524702264e-05,1.6354133492850555e-06,5.569461682706575e-10,5.17769480278759e-08,1.7802771970104718e-09,1.915167132338689e-11,2.8184569695286295e-08,7.970274997401872e-16,2.318093570801763e-14,7.970274997401872e-16,7.451966859412654e-05,2.56250500951427e-06,6.129461980730992e-11,2.107734160980433e-12,3.0485563637276107e-05,1.0479731620385243e-06,8.465353105431874e-11,2.910692065918966e-12,9.929808501715147e-07,8.167188899970416e-13
0.91,19.328520737649246,18.644248990712892,0.6841888141363078,39.290325359039144,0.023776303967688386,0.6477000765644839,199.96099941020316,0.037291664345908554,0.001678671294036421,5.773425240664258e-07,5.3117353648082545e-05,1.8457021078432176e-06,2.006325972575247e-08,2.9238079198814106e-05,1.0162281778069697e-06,2.4670285939514732e-11,8.572163971153412e-13,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6559614988533319,0.01864061330717811,0.04533016411976476,0.7318544201059104,0.025424570439325448,0.024071084968233705,0.004393926204698444,0.0001390550150686419,4.830762770412401e-06,1.8687895322477027e-06,2.0864207645202417e-06,7.249817307329862e-08,2.031202792571409e-08,5.310699560747894e-07,1.2917395333424694e-06,0.0006714792623507548,0.001355751009287108,0.0007096746409608543,0.0006841888141363078,2.3776303967688386e-05,0.0006477000765644839,3.9000589796861496e-05,3.729166434590855e-05,1.678671294036421e-06,5.773425240664257e-10,5.3117353648082545e-08,1.8457021078432176e-09,2.006325972575247e-11,2.9238079198814106e-08,8.572163971153412e-16,2.4670285939514733e-14,8.572163971153412e-16,7.651438073879041e-05,2.6589576126701804e-06,6.456552057437483e-11,2.243719825735524e-12,3.126832750037843e-05,1.0862592974961842e-06,8.914190649827741e-11,3.0974699293818084e-12,1.028634822465922e-06,8.6795862705976e-13
0.92,19.321733150529212,18.630393298127007,0.6912544570021317,39.282717654042045,0.024273273340068614,0.6539905776824215,199.96035794520347,0.03788805844664345,0.0017226124656330461,5.982580179609632e-07,5.447790908201336e-05,1.912789120013962e-06,2.1007697425162717e-08,3.0319206730636986e-05,1.0648367805554543e-06,2.62383081694818e-11,9.212416115393062e-13,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6545439178233935,0.018626700562766982,0.04577026650215859,0.7311612252570783,0.02566625393816235,0.024285140980611457,0.004463315094792379,0.0001411738860326781,4.95568664615714e-06,1.9139363317615116e-06,2.139442062833343e-06,7.511854723580685e-08,2.101799381389622e-08,5.446711100072821e-07,1.3386869898908893e-06,0.0006782668494707891,0.0013696067018729927,0.0007172823459579564,0.0006912544570021318,2.4273273340068614e-05,0.0006539905776824216,3.964205479653482e-05,3.788805844664345e-05,1.7226124656330462e-06,5.982580179609632e-10,5.4477909082013364e-08,1.912789120013962e-09,2.1007697425162717e-11,3.031920673063698e-08,9.212416115393061e-16,2.6238308169481798e-14,9.212416115393061e-16,7.854054859846801e-05,2.75793676021906e-06,6.797426594386463e-11,2.3869013620103586e-12,3.20626285282693e-05,1.125507484741741e-06,9.381808697813048e-11,3.2940731406517768e-12,1.0651555655146486e-06,9.218150163902251e-13
0.93,19.31495765400943,18.616558800333515,0.6983109468724749,39.2751138419511,0.02477478543851557,0.660264441985787,199.95971222986958,0.038487986078653745,0.001767240631136801,6.197002031067929e-07,5.585870117417379e-05,1.981561707988527e-06,2.198579445617662e-08,3.142837416850746e-05,1.115214895873021e-06,2.7888281739092517e-11,9.893034615924536e-13,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6531296455850581,0.01861280870212568,0.04620920073528268,0.7304691552816028,0.02590718633934559,0.024498214192494608,0.004533092863728527,0.00014330277118793504,5.082449730275811e-06,1.9596607247754145e-06,2.193237147476096e-06,7.780407587164428e-08,2.1740386916759835e-08,5.584744906161034e-07,1.3868137811329017e-06,0.0006850423459905698,0.0013834411996664839,0.0007248861580489013,0.0006983109468724749,2.477478543851557e-05,0.0006602644419857871,4.028777013043161e-05,3.848798607865375e-05,1.767240631136801e-06,6.19700203106793e-10,5.585870117417379e-08,1.981561707988527e-09,2.1985794456176623e-11,3.142837416850746e-08,9.893034615924537e-16,2.7888281739092518e-14,9.893034615924537e-16,8.059831763122948e-05,2.8594795762817896e-06,7.152515008860034e-11,2.537577549410813e-12,3.286851074972826e-05,1.165730934276277e-06,9.868787803578977e-11,3.5009070600005694e-12,1.1025539428108687e-06,9.783916155080675e-13
0.9400000000000001,19.30819422472011,18.602745452623765,0.705358304568967,39.26751391510534,0.02528082288017937,0.6665217101584121,199.95906227568875,0.03909143154092391,0.001812559536215423,6.416766600405176e-07,5.7259815929330226e-05,2.0520433957815183e-06,2.2998371597862533e-08,3.2566005161208584e-05,1.1674069957576956e-06,2.962358691936437e-11,1.0616104589141486e-12,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6517186736087358,0.018598937682299907,0.046646969652382575,0.7297782076154974,0.026147369705485077,0.02471030799725586,0.004603257436447637,0.00014544159006689512,5.21105756063942e-06,2.005962954892309e-06,2.2478089421213044e-06,8.055564422665293e-08,2.2479398003277773e-08,5.724809549653709e-07,1.4361363560932235e-06,0.0006918057752798891,0.0013972545473762352,0.0007324860848946582,0.000705358304568967,2.528082288017937e-05,0.0006665217101584121,4.093772431126852e-05,3.9091431540923915e-05,1.8125595362154231e-06,6.416766600405176e-10,5.725981592933023e-08,2.0520433957815184e-09,2.2998371597862535e-11,3.256600516120859e-08,1.0616104589141486e-15,2.9623586919364376e-14,1.0616104589141486e-15,8.268783161947858e-05,2.9636232637605065e-06,7.522255409522843e-11,2.6960561961528023e-12,3.3686017664780096e-05,1.2069428748464844e-06,1.0375720181772792e-10,3.718389215292756e-12,1.1408408059759362e-06,1.037794893852516e-12
0.9500000000000001,19.301442839342897,18.588953210400703,0.7123965508521205,39.259917865869575,0.02579136833648349,0.672762422777768,199.95840809412005,0.03969837917954823,0.0018585729052198968,6.641949963343115e-07,5.868133851744471e-05,2.124257755309547e-06,2.4046260382235707e-08,3.373252510668659e-05,1.2214581654446953e-06,3.14477069249694e-11,1.1383795513279082e-12,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6503109933897607,0.018585087460439034,0.04708357607946505,0.729088379701972,0.02638680609316211,0.024921425776786132,0.004673806745086411,0.00014759026261947352,5.341515551436674e-06,2.0528432267302245e-06,2.3031603354578336e-06,8.337413873900704e-08,2.323521747362499e-08,5.866913517390208e-07,1.4866711969665002e-06,0.0006985571606571012,0.0014110467895992983,0.0007400821341304251,0.0007123965508521206,2.579136833648349e-05,0.000672762422777768,4.1591905879961866e-05,3.969837917954823e-05,1.858572905219897e-06,6.641949963343115e-10,5.868133851744471e-08,2.124257755309547e-09,2.4046260382235708e-11,3.373252510668659e-08,1.1383795513279082e-15,3.14477069249694e-14,1.1383795513279082e-15,8.480923268068269e-05,3.070405101177902e-06,7.907094673398947e-11,2.8626543079610966e-12,3.4515192248144484e-05,1.2491565524594082e-06,1.0903209810363449e-10,3.9469495281702335e-12,1.1800269938023512e-06,1.1001342801486184e-12
0.96,19.294703474610703,18.575182029178542,0.7194257064215338,39.25232568663429,0.026306404532948705,0.6789866203152762,199.95774969659448,0.04030881338760333,0.001905284441261578,6.87262846249826e-07,6.012335327858264e-05,2.1982284047595744e-06,2.5130303101895335e-08,3.4928361130334636e-05,1.277414104181662e-06,3.336422994547418e-11,1.2198363703982278e-12,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.6489065964483075,0.018571257993795814,0.04751902283531852,0.728399668991411,0.026625497552949375,0.025131570901536785,0.00474473872895465,0.00014974870921098416,5.473828994193589e-06,2.100301706343073e-06,2.3592941814172476e-06,8.626044697413148e-08,2.4008035344825184e-08,6.011065212899375e-07,1.5384348179720069e-06,0.0007052965253892957,0.0014248179708214563,0.0007476743133657052,0.0007194257064215338,2.6306404532948706e-05,0.0006789866203152763,4.2250303405544365e-05,4.030881338760333e-05,1.905284441261578e-06,6.87262846249826e-10,6.012335327858264e-08,2.1982284047595746e-09,2.5130303101895334e-11,3.492836113033464e-08,1.2198363703982278e-15,3.336422994547418e-14,1.2198363703982278e-15,8.696266127804058e-05,3.1798624395481134e-06,8.30748852232066e-11,3.0376982579542266e-12,3.5356076952665206e-05,1.2923852294072969e-06,1.1451872532821131e-10,4.187030541557277e-12,1.2201233313096841e-06,1.1655222098734795e-12
