Time,T,I,F_1,F_2,R,A,N,E,V,d,beta,rho,psi_1,delta,mu_1,s_1,s_2,mu_2,s_1_prime,s_2_prime,psi_2,p_1,delta_1,p_2,p_3,delta_2,q_1,q_2,r_e,alpha,p,s_3,s_4,c,k,d_a,q,compartment,Uninfected_Death,Uninfected_Infection,Refractory_To_Uninfected,Uninfected_To_Refractory_IFN,Infected_Death,Infected_Killing_Immune,IFN_AB_Production_Infected,IFN_AB_Degradation,IFN_G_Production_CTLs,IFN_G_Production_NK,IFN_G_Degradation,NK_Cells_Proliferaton,NK_Cells_Production_IFN,HBV_S_CTL_Proliferation,HBV_S_CTL_Proliferation_Antigen,Infected_To_Refractory,Virus_Production,Virus_Clearance_Natural,Virus_Clearance_Antibodies,Antibody_Turnover,Antibody_Production_Virus
21.6,0.08977664222873188,-8.583383507103146e-17,2.974038357889861e-18,1.041654841338561,0.26143878058200665,0.9995354756147635,1.6249897332585688,0.999951417038752,3.097009246699392e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027306700733138044,1.9462736378400403e-17,1.3071939029100332,1.3092278362334986,-4.806694763977762e-17,-1.1703122666949811e-15,-8.583383507103146e-17,1.457278795366032e-17,0.499975708519376,4.874969199775706,5.374938981306975,-1.0156018999371856,1.015607053664547,2.4290300471932853e-05,-8.582966500914844e-17,-1.877593826900305e-15,-8.408261115748302e-16,2.0749961952885928e-17,2.476456488306398e-16,0.0001542220958985099,1.5485046233496962e-16
21.63,0.08979754398016468,-8.84044460533546e-17,3.0399461028299613e-18,1.0416550169026118,0.26149979799250495,0.9995400773454971,1.6249898858591945,0.999952137013697,3.192621357700461e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002730607368059506,2.006826897460841e-17,1.3074989899625247,1.3095328706946003,-4.950648978987858e-17,-1.2053618039433222e-15,-8.84044460533546e-17,1.489573590386681e-17,0.4999760685068485,4.874969657577584,5.374939887217477,-1.0156022432854834,1.0156073202127394,2.3930347718767753e-05,-8.840021475256402e-17,-1.9338256297074353e-15,-8.660076782949618e-16,2.139056309659309e-17,2.5529223990486435e-16,0.00015269432129496208,1.5963106788502304e-16
21.66,0.08981844541571402,-9.026709883306008e-17,3.082386931829691e-18,1.0416551899117368,0.26156081383772206,0.9995446335326087,1.6249900362495344,0.9999528464314742,3.2627877463212285e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002730544663752858,2.0514096616720966e-17,1.3078040691886104,1.3098378974391556,-5.054957534651365e-17,-1.2307586015766243e-15,-9.026709883306008e-17,1.5103695965965486e-17,0.4999764232157371,4.874970108748603,5.374940779944562,-1.0156025816607288,1.0156075828885132,2.3575672533389636e-05,-9.026284241722962e-17,-1.974571031532387e-15,-8.842541020549357e-16,2.1860677900352232e-17,2.609041585753071e-16,0.00015118166717391324,1.6313938731606144e-16
21.69,0.08983934653320216,-9.140335874658104e-17,3.100836470127862e-18,1.0416553604031171,0.2616218281198644,0.9995491446306741,1.6249901844609769,0.9999535454514205,3.306793681923835e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027304819604003936,2.0795612845291122e-17,1.308109140599322,1.3101429164799252,-5.1185880898085386e-17,-1.2462513044199335e-15,-9.140335874658104e-17,1.5194098703626524e-17,0.49997677272571023,4.874970553382931,5.3749416596800845,-1.0156029151335428,1.0156078417477359,2.322619527723025e-05,-9.139911264481182e-17,-1.999426770541731e-15,-8.953847992105172e-16,2.2155517668889698e-17,2.6442422369896696e-16,0.00014968398261619065,1.6533968409619175e-16
21.72,0.08986024733050457,-9.179829705264426e-17,3.094887075187762e-18,1.041655528413147,0.26168284084108534,0.9995536110899956,1.6249903305241271,0.9999542342303848,3.324045720173194e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027304192580084865,2.090896993868679e-17,1.3084142042054268,1.3104479278294996,-5.140704634948079e-17,-1.251636359250517e-15,-9.179829705264426e-17,1.5164946668420036e-17,0.4999771171151924,4.874970991572381,5.3749425266118385,-1.0156032437727847,1.0156080968450183,2.2881837554783673e-05,-9.179409583293027e-17,-2.0080662760997827e-15,-8.992535300408235e-16,2.2271106325160403e-17,2.658049522421889e-16,0.00014820111812145065,1.662022860086597e-16
21.75,0.08988114780554929,-9.144064719802058e-17,3.0642529121765543e-18,1.041655693977442,0.2617438520034861,0.9995580333566653,1.624990474468813,0.9999549129227764,3.314077189045036e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027303565565833525,2.0851114316728933e-17,1.3087192600174304,1.3107529315002988,-5.120676243089153e-17,-1.2467601454681173e-15,-9.144064719802058e-17,1.5014839269665117e-17,0.4999774564613882,4.874971423406439,5.3749433809236,-1.015603567645565,1.0156083482337264,2.2542522189541518e-05,-9.143652440649898e-17,-2.0002430871108117e-15,-8.957499295082502e-16,2.2204317166601745e-17,2.6500899819792336e-16,0.00014673292558713193,1.6570385945225182e-16
21.78,0.08990204795631654,-9.032296108327557e-17,3.008775029444709e-18,1.041655857130847,0.26180486160911576,0.9995624118726265,1.6249906163240901,0.9999555816806155,3.2765536748339276e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027302938561310506,2.0619821992445548e-17,1.3090243080455788,1.3110579275045757,-5.058085820663432e-17,-1.2315211057655163e-15,-9.032296108327557e-17,1.4742997644279076e-17,0.49997779084030775,4.874971848972271,5.37494422279517,-1.015603886817256,1.015608595965992,2.2208173198706206e-05,-9.031894908914242e-17,-1.9757942703617067e-15,-8.848010380182981e-16,2.1952909621387316e-17,2.6200959150776944e-16,0.0001452792582879985,1.6382768374169637e-16
21.81,0.0899229477808382,-8.844176532852071e-17,2.928426434005435e-18,1.0416560179074463,0.26186586965997216,0.9995667470757368,1.6249907561182473,0.9999562406535812,3.2112785081613346e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027302311566574857,2.0213734071938378e-17,1.309329348299861,1.3113629158544202,-4.9527388583971603e-17,-1.2058718767993766e-15,-8.844176532852071e-17,1.4349289526626634e-17,0.4999781203267906,4.874972268354742,5.374945052402423,-1.0156042013515056,1.0156088400927263,2.187871576918006e-05,-8.843789517467381e-17,-1.9346438388650464e-15,-8.663728321793138e-16,2.1515566004680944e-17,2.56790976988564e-16,0.0001438399708553879,1.6056392540806673e-16
21.84,0.08994384727719736,-8.579771753916315e-17,2.82331716701406e-18,1.0416561763405712,0.26192687615800214,0.9995710393998304,1.624990893878813,0.9999568899890635,3.118198249983629e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002730168458168408,1.963239230235861e-17,1.3096343807900106,1.3116678965617596,-4.8046721821931365e-17,-1.1698214198612824e-15,-8.579771753916315e-17,1.3834254118368896e-17,0.49997844499453176,4.8749726816364385,5.374945869917347,-1.0156045113102505,1.0156090806636306,2.155407623172193e-05,-8.579401879862171e-17,-1.8768061702024538e-15,-8.404717555621483e-16,2.0891928274890314e-17,2.4934885326326943e-16,0.00014241491925631202,1.5590991249918145e-16
21.87,0.08996474644352769,-8.23957625716579e-17,2.6936993792475097e-18,1.0416563324628079,0.26198788110510207,0.9995752892747807,1.6249910296325591,0.9999575298322111,2.997408177600172e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002730105760669417,1.887627466798891e-17,1.3099394055255105,1.3119728696383608,-4.6141627040128425e-17,-1.123437151548995e-15,-8.23957625716579e-17,1.3199126958312798e-17,0.49997876491610554,4.874973088897677,5.374946675508089,-1.0156048167537255,1.015609317727208,2.1234182036879267e-05,-8.239226320979639e-17,-1.8023894248682584e-15,-8.071462494597764e-16,2.0082634789921153e-17,2.396908116959428e-16,0.00014100396077281553,1.498704088800086e-16
21.9,0.08998564527801306,-7.824528879925824e-17,2.5399724065837136e-18,1.0416564863060076,0.2620488845031185,0.9995794971265612,1.6249911634055099,0.999958160325981,2.8491577706613464e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002730043064165961,1.7946831034427846e-17,1.3102444225155923,1.3122778350958342,-4.3817361727584617e-17,-1.0668470744378136e-15,-7.824528879925824e-17,1.2445864792260198e-17,0.4999790801629905,4.874973490216529,5.374947469338999,-1.0156051177404826,1.0156095513307768,2.0918961730364368e-05,-7.824201504188135e-17,-1.711598964613317e-15,-7.664882836468571e-16,1.908935706343102e-17,2.2783677533055225e-16,0.00013960695398166668,1.4245788853306733e-16
21.93,0.09000654377888707,-7.336028437776474e-17,2.3626878454809606e-18,1.041656637901295,0.2621098863538484,0.9995836633773107,1.6249912952229428,0.9999587816111892,2.6738561971765304e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002729980368663339,1.684651884087325e-17,1.310549431769242,1.3125827929456373,-4.108175925154826e-17,-1.0002419077520177e-15,-7.336028437776474e-17,1.1577170442856708e-17,0.4999793908055946,4.874973885668829,5.374948251570682,-1.0156054143273945,1.0156097815204808,2.0608344927597365e-05,-7.335726058503999e-17,-1.6047407707889319e-15,-7.186348871392486e-16,1.7914836521082756e-17,2.138194378334273e-16,0.0001382237587328312,1.336928098588265e-16
21.96,0.09002744194443242,-6.775949351127895e-17,2.162554628457429e-18,1.0416567872790758,0.26217088665904004,0.9995877884453926,1.6249914251093993,0.9999593938265597,2.4720777995222443e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027299176741667026,1.5578838840502636e-17,1.3108544332952001,1.3128877431990738,-3.7945316366316214e-17,-9.238772180364193e-16,-6.775949351127895e-17,1.0596517679441403e-17,0.49997969691327987,4.8749742753281975,5.374949022360031,-1.0156057065696773,1.0156100083413024,2.030226228946964e-05,-6.77567420575332e-17,-1.4822248626909406e-15,-6.637696789535551e-16,1.6562921256799037e-17,1.9768470243915144e-16,0.0001368542361296421,1.2360388997611222e-16
21.99,0.09004833977298052,-6.146657271795302e-17,1.9404440995705664e-18,1.0416569344690458,0.2622318854203929,0.9995918727454594,1.6249915530886856,0.9999599971087731,2.2445675804501517e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027298549806810584,1.4148370888945442e-17,1.3111594271019644,1.313192685867299,-3.442128072205369e-17,-8.38075549827873e-16,-6.146657271795302e-17,9.508176087895777e-18,0.4999799985543866,4.874974659266057,5.374949781860277,-1.0156059945208928,1.0156102318370723,2.0000645497773507e-05,-6.14641138773305e-17,-1.3445687159037341e-15,-6.021243988666297e-16,1.5038602789016017e-17,1.7949212089967293e-16,0.0001354982485074947,1.1222837902250758e-16
22.02,0.09006923726291097,-5.451024709573801e-17,1.6973950898964227e-18,1.0416570795001998,0.26229288263955874,0.999595916688514,1.624991679183882,0.9999605915925187,1.9922466890950042e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027297922882112673,1.2560809780844273e-17,1.3114644131977937,1.3134976209613218,-3.052573837361329e-17,-7.432285563267385e-16,-5.451024709573801e-17,8.317235940492472e-18,0.49998029579625936,4.874975037551646,5.374950530221031,-1.0156062782329707,1.015610452050485,1.9703427229354637e-05,-5.450809893370856e-17,-1.192400680644195e-15,-5.339804381750747e-16,1.3348052816936529e-17,1.593153324364462e-16,0.00013415565941335306,9.96123344547502e-17
22.05,0.09009013441265103,-4.69244665881391e-17,1.4346189930092252e-18,1.0416572224008405,0.26235387831814183,0.9995999206819728,1.6249918034173465,0.9999611774105407,1.7162179069828463e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002729729596762047,1.0823001134503827e-17,1.3117693915907092,1.3138025484920062,-2.6277701289357897e-17,-6.397991300683651e-16,-4.69244665881391e-17,7.029633065745205e-18,0.49998058870527035,4.8749754102520395,5.374951267588337,-1.0156065577562137,1.0156106690231075,1.9410541132928142e-05,-4.692264485883715e-17,-1.0264634001056824e-15,-4.596703704548341e-16,1.149865997678507e-17,1.3724250269544276e-16,0.00013282633358503482,8.581089534914231e-17
22.08,0.09011103122067518,-3.874856224996439e-17,1.1535048404607375e-18,1.041657363198586,0.2624148724576994,0.9996038851297273,1.62499192581072,0.9999617546936912,1.417771134038985e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027296669063379742,8.942977324621133e-18,1.312074362288497,1.3141074684700753,-2.169919485998006e-17,-5.283235335943791e-16,-3.874856224996439e-17,5.6521737182576146e-18,0.4999808773468456,4.87497577743216,5.374951994104704,-1.0156068331393124,1.015610882795392,1.9121921802674653e-05,-3.8747080299332115e-17,-8.476172288017177e-16,-3.795794823207604e-16,9.499066598061201e-18,1.133767627048119e-16,0.00013151013693053315,7.088855670194925e-17
22.11,0.09013192768550458,-3.00274025130726e-17,8.556243772595683e-19,1.041657501920379,0.26247586505974224,0.9996078104322075,1.624992046384934,0.9999623235709773,1.0983888745959138e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027296042169434862,6.929993463094917e-18,1.3123793252987113,1.3144123809061135,-1.6815345407320657e-17,-4.094135301238032e-16,-3.00274025130726e-17,4.192559448571885e-18,0.4999811617854886,4.8749761391548025,5.374952709909156,-1.0156071044293618,1.015611093406689,1.8837504754722177e-05,-3.002627118777308e-17,-6.568436509094233e-16,-2.941473041862201e-16,7.359205459792622e-18,8.783664783503343e-17,0.00013020693650711747,5.491944372979569e-17
22.14,0.09015282380570655,-2.0811549452129545e-17,5.42737137350793e-19,1.0416576385924963,0.2625368561257351,0.999611696986443,1.6249921651602144,0.9999628841696118,7.597517234015642e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027295415285828804,4.794563427913218e-18,1.3126842806286754,1.3147172858105673,-1.1654467693192546e-17,-2.837585142241026e-16,-2.0811549452129545e-17,2.659411973018886e-18,0.4999814420848059,4.874976495480643,5.374953415137281,-1.015607371671867,1.0156113008952579,1.855722640168461e-05,-2.0810777014189963e-17,-4.552486986128807e-16,-2.0386914102284923e-16,5.090336546790481e-18,6.075653676142498e-17,0.00012891660050091326,3.7987586170078214e-17
22.17,0.0901737195798942,-1.115741505035519e-17,2.1679551909524616e-19,1.0416577732405563,0.26259784565709715,0.9996155451861268,1.6249922821560874,0.9999634366150626,4.037438516272081e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027294788412603175,2.548495940111679e-18,1.3129892282854858,1.3150221831937534,-6.248152428198907e-18,-1.5212764248186774e-16,-1.115741505035519e-17,1.0622980435667062e-18,0.4999817183075313,4.874976846468262,5.374954109921271,-1.0156076349107617,1.01561150529828,1.828102402814333e-05,-1.1157007097493797e-17,-2.4406637044594677e-16,-1.092976031202912e-16,2.7050838059022943e-18,3.2287090428790266e-17,0.0001276389982058923,2.0187192581360403e-17
22.2,0.09019461497490522,-1.453207846586129e-18,-1.138363662632956e-19,1.0416579060429583,0.2626588336870186,0.9996193546459843,1.62499239767639,0.9999639805384298,5.442479422947516e-19,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027294161550752843,3.4361763524311687e-19,1.313294168435093,1.3153270727955486,-8.137963940882323e-19,-1.9814008250565916e-17,-1.453207846586129e-18,-5.577981946901485e-19,0.4999819902692149,4.87497719302917,5.374954795181665,-1.015607894829673,1.0156117069795887,1.800908208427871e-05,-1.4531555028219454e-18,-3.1788654292922175e-17,-1.4235566519590593e-17,3.646461213374836e-19,4.352326214752676e-18,0.00012637425753321853,2.7212397114737583e-18
22.23,0.09021551001223227,8.465820764892386e-18,-4.512554336836341e-19,1.041658036914144,0.2627198201940429,0.9996231263087669,1.6249925115351476,0.9999645164146896,-3.016298058435534e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027293534699633034,-1.9048180738346738e-18,1.3135991009702144,1.3156319548197022,4.7408596283397364e-18,1.1542868104117212e-16,8.465820764892386e-18,-2.211151625049807e-18,0.4999822582073448,4.874977534605443,5.374955470476983,-1.015608151010159,1.0156119057395316,1.774116311276604e-05,8.465520367219053e-18,1.851882950153208e-16,8.293083965900596e-17,-2.020919699151808e-18,-2.412129036041914e-17,0.00012512206548937943,-1.508149029217767e-17
22.26,0.09023640469331981,1.8552387482468302e-17,-7.934269563980517e-19,1.041658165864803,0.2627808051767589,0.9996268606242817,1.624992623725662,0.9999650444061342,-6.637541312650601e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027292907859200405,-4.192635048398782e-18,1.3139040258837944,1.3159368292990865,1.038933699018225e-17,2.5295573342587145e-16,1.8552387482468302e-17,-3.887792086350454e-18,0.4999825222030671,4.874977871176986,5.374956135862384,-1.0156084034371489,1.0156121015843442,1.7477185986125273e-05,1.8551738972746225e-17,4.058301642654223e-16,1.8173842999432674e-16,-4.447152679475903e-18,-5.3080516677031156e-17,0.0001238822727384612,-3.318770656325301e-17
22.29,0.09025729901645418,2.871995232885153e-17,-1.1374777985749372e-18,1.04165829292044,0.2628417886369133,0.9996305579611965,1.624992734269237,0.9999655646239359,-1.0288465494345938e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027292281029506374,-6.500263745805566e-18,1.3142089431845667,1.3162416962392514,1.6083173304156856e-17,3.9158720457740295e-16,2.871995232885153e-17,-5.573641213017193e-18,0.49998278231196797,4.874978202807711,5.374956791469471,-1.015608652158574,1.015612294552207,1.7217095134471713e-05,2.871896334649254e-17,6.28243906828186e-16,2.813394624207147e-16,-6.893271881211779e-18,-8.227731602142037e-17,0.0001226547568827665,-5.144232747172969e-17
22.32,0.09027819297994313,3.887512066082504e-17,-1.4803123211342931e-18,1.0416584181060504,0.2629027705762315,0.9996342186846215,1.6249928431866991,0.9999660771774325,-1.3935593566924063e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027291654210601706,-8.806561437273773e-18,1.3145138528811575,1.3165465556454443,2.1770067570062026e-17,5.300496883993172e-16,3.887512066082504e-17,-7.253530373558037e-18,0.49998303858871623,4.874978529560098,5.37495743742722,-1.015608897221293,1.0156124846805061,1.696083590482135e-05,3.887380190700457e-17,8.503865305159738e-16,3.8081904706554823e-16,-9.336847689839123e-18,-1.114439694974286e-16,0.00012143939670564708,-6.967796783462031e-17
22.35,0.0902990865821149,4.8917482701457904e-17,-1.8186072261231183e-18,1.0416585414461292,0.2629637509964188,0.999637843156162,1.6249929504984078,0.9999665821741694,-1.754293008990814e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027291027402536554,-1.1088773941648226e-17,1.314818754982094,1.3168514075226094,2.739379031281643e-17,6.669741290616391e-16,4.8917482701457904e-17,-8.91117540800328e-18,0.4999832910870847,4.874978851495223,5.374958073862027,-1.015609138671113,1.015612672005848,1.67083545397337e-05,4.891584798554092e-17,1.0700615873223548e-15,4.791935743261859e-16,-1.1753763160238455e-17,-1.4029261438172088e-16,0.00012023607215421662,-8.771465044954071e-17
22.38,0.09031997982131725,5.873945307232998e-17,-2.1488064010911587e-18,1.0416586629646838,0.2630247298991608,0.9996414317339704,1.6249930562242658,0.9999670797199439,-2.1071903525660246e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027290400605360482,-1.332249730864064e-17,1.315123649495804,1.3171562518753877,3.289409372050479e-17,8.00893633038227e-16,5.873945307232998e-17,-1.0529151365346678e-17,0.49998353985997196,4.874979168672797,5.374958700897769,-1.015609376552814,1.0156128565640785,1.645959815562115e-05,5.87375193530845e-17,1.2849156631626007e-15,5.754091429468887e-16,-1.4118175362192364e-17,-1.6851478247800885e-16,0.00011904466432184258,-1.0535951762830124e-16
22.41,0.09034087269591667,6.822611032575556e-17,-2.4671157634666678e-18,1.0416587826852433,0.2630857072861249,0.9996449847727993,1.6249931603837267,0.9999675699188485,-2.4481308546098855e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027289773819122497,-1.5481639451548016e-17,1.3154285364306246,1.3174610887081153,3.820662178242312e-17,9.302412811445426e-16,6.822611032575556e-17,-1.2088867240986672e-17,0.49998378495942425,4.87497948115118,5.374959318655855,-1.0156096109101653,1.0156130383902953,1.6214514720669327e-05,6.822389774746105e-17,1.4924348676147885e-15,6.683399880955895e-16,-1.6402476725886233e-17,-1.9578093847026554e-16,0.00011786505543063797,-1.2240654273049427e-16
22.44,0.09036176520429741,7.725503647699648e-17,-2.769498104931787e-18,1.041658900630869,0.26314668315896067,0.9996485026240527,1.6249932629958053,0.9999680528733133,-2.7727248339413086e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002728914704387108,-1.7538381729451033e-17,1.3157334157948033,1.317765918024824,4.3262820427118035e-17,1.0533479405757403e-15,7.725503647699648e-17,-1.3570540714165758e-17,0.4999840264366566,4.874979788987416,5.374959927255284,-1.0156098417859492,1.0156132175188675,1.597305303392264e-05,7.725256840055895e-17,1.6899413236613424e-15,7.567869094404047e-16,-1.8577256387406768e-17,-2.2174001827503634e-16,0.000116697128814506,-1.3863624169706543e-16
22.47,0.09038265734486056,8.569615653648705e-17,-3.0516679357983148e-18,1.0416590168241655,0.2632076575193011,0.9996519856358398,1.6249933640790866,0.9999685286841498,-3.076307691678051e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027288520279654185,-1.9463140478900737e-17,1.3160382875965055,1.3180707398292406,4.798984766043275e-17,1.1684400769454025e-15,8.569615653648705e-17,-1.4953172885411745e-17,0.4999842643420749,4.8749800922372595,5.3749605268126945,-1.0156100692219803,1.0156133939834489,1.573516270325932e-05,8.569345956567754e-17,1.8745896574315446e-15,8.394756992261015e-16,-2.0611261534242942e-17,-2.4601896739302163e-16,0.0001155407689011896,-1.5381538458390254e-16
22.5,0.09040354911602318,9.341157804205652e-17,-3.309086329383427e-18,1.0416591312872918,0.2632686303687633,0.9996554341530256,1.6249934636517347,0.9999689974505943,-3.3539341419084705e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027287893526519304,-2.1224528495095062e-17,1.3163431518438165,1.318375554124786,5.231048370355166e-17,1.2736375663247518e-15,9.341157804205652e-17,-1.6214523013978793e-17,0.49998449872529716,4.874980390955204,5.374961117442426,-1.0156102932591269,1.015613567816996,1.5500794123810077e-05,9.340868204499322e-17,2.0433634879447368e-15,9.150555703503684e-16,-2.2471358750786753e-17,-2.682222792600134e-16,0.00011439586119550028,-1.6769670709542353e-16
