Time,IR,IRins,IRp,IRiP,IRi,IRS,IRSiP,X,Xp,k1a,k1aBasic,k1b,k1c,k1d,k1e,k1f,k1g,k1r,k21,k22,km2,km23,k3,km3,ins,measIRS1,measIRp,IRmem,default,v1a,v1b,v1c,v1d,v1e,v1g,v1r,v2,vm2,v3,vm3
0.45,0.17880243304551605,8.23259456698883,0.5238576887578275,1.064729634643861,1.567702298990655e-05,5.693801955397683,4.30619804460232,9.995295841790313,0.004704158209718017,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.30619804460232,1.5885873234016885,8.935254688792174,1.0,2.7500062558979868,2.856627988799454e-05,4.727699151606408,2.508461111155531,0.5950551280616733,2.173480312079339,0.5950167044750061,1131492.0312448295,1131492.2920016611,0.0037141434839044122,0.0006241053738414991
0.46,0.17905152294622423,8.212891569943965,0.5242404192771679,1.0838004262422865,1.6062049380843096e-05,5.696750721257768,4.303249278742236,9.995264974184737,0.0047350258152912255,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.303249278742236,1.6080408455194544,8.916183512167358,1.0,2.753837293169466,2.8497912458548564e-05,4.716384390305441,2.510293793283562,0.6096688443133211,2.175068257176777,0.6096302656350854,1130717.1492715015,1130717.477233031,0.003711588678493762,0.0006282006099405023
0.47000000000000003,0.17941272807037564,8.19334849026737,0.5244826271992089,1.102739706384421,1.6448537647314215e-05,5.700337168606253,4.299662831393751,9.995234175830975,0.00476582416905251,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.299662831393751,1.62722233358363,8.897243845536954,1.0,2.759392678150306,2.8430099926378746e-05,4.705161464111882,2.51145359138578,0.6243380279445359,2.176073175423246,0.6242993118425167,1129774.7175130325,1129775.1059141906,0.0037084839105401323,0.0006322866583323656
0.48,0.17986540380438099,8.173979974253285,0.5245972475051264,1.121540538580921,1.6836315310786642e-05,5.704498883760701,4.295501116239302,9.99520345185997,0.004796548140056857,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.295501116239302,1.6461377860860473,8.878442625562792,1.0,2.766354893815968,2.8362893112661474e-05,4.694038783894538,2.512002443843447,0.6390561334567839,2.1765487339262943,0.6390172967263137,1128681.1351477425,1128681.5778019228,0.003704883018959695,0.0006363628382894833
0.49,0.18039226397034394,8.154797685486836,0.5245961813733959,1.1401966444104203,1.7225218030015278e-05,5.709178876774665,4.290821123225339,9.995172806881731,0.00482719311829409,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.290821123225339,1.6647928257838163,8.859786130830575,1.0,2.774458076349355,2.829633248887077e-05,4.6830230476537835,2.5119973387356236,0.6538169240075484,2.176544310556406,0.6537779827638208,1127451.3753670135,1127451.8675175668,0.003700835163809337,0.0006404285381971953
0.5,0.18097887009152824,8.135810792983445,0.5244903692524993,1.158702353042388,1.7615089163865395e-05,5.714325113579094,4.285674886420909,9.995142245030483,0.004857754969542848,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.285674886420909,1.683192722294887,8.841280032327473,1.0,2.78348015997276,2.8230449870573257e-05,4.672119520843432,2.5114906637434373,0.6686144551791559,2.176105297124927,0.6685754246877619,1126099.111110636,1126099.6474810718,0.003696385229904781,0.0006444832095642192
0.51,0.1816131941704638,8.117026385947728,0.524289860423557,1.1770525541379082,1.8005779369234254e-05,5.719890077237999,4.280109922762005,9.995111770005993,0.0048882299940314015,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.280109922762005,1.701342414561465,8.822929440541749,1.0,2.7932361524144036,2.8165269856600023e-05,4.661332274552659,2.510530539246577,0.6834430593935528,2.175273387998734,0.6834039542254753,1124636.8272380289,1124637.4031950217,0.003691574205319072,0.0006485263615381401
0.52,0.18228523263281773,8.09844983765158,0.5240038796974696,1.1952426533309648,1.839714619215323e-05,5.725830373039253,4.2741696269607505,9.995081385112158,0.0049186148878676205,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.2741696269607505,1.7192465330284343,8.804738949981868,1.0,2.8035721973115493,2.810081109166722e-05,4.650664394468823,2.5091611376985514,0.6982973305090496,2.1740868568260048,0.6982581645793181,1123075.9255649138,1123076.5370105798,0.0036864395220656465,0.0006525575557882852
0.53,0.18298670970755354,8.080085081112617,0.5236408874587386,1.2132685331263926,1.87890537232273e-05,5.732106379739555,4.267893620260448,9.995051093290094,0.004948906709932701,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.267893620260448,1.7369094205851312,8.786712678278908,1.0,2.8143610121561515,2.8037087222952672e-05,4.640118139190219,2.507422971142922,0.7131721107673659,2.1725808056574323,0.7131328973489751,1121426.8166018077,1121427.4597660152,0.0036810153569655493,0.0006565764021134814
0.54,0.18371078323601192,8.061934881843042,0.5232086407800317,1.2311265132277336,1.9181372207148903e-05,5.738681908862826,4.261318091137178,9.995020897151601,0.004979102848426332,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.261318091137178,1.7543351540077654,8.768854305859087,1.0,2.8254973635976546,2.7974107846507173e-05,4.6296950968564765,2.5053531838567347,0.7280624759319543,2.170787418509944,0.7280232277106744,1119699.0089050245,1119699.6803091138,0.003675332925563183,0.00066058255400357
0.55,0.18445183461762074,8.044001029313376,0.5227142444964105,1.2488133180538676,1.9573977750607048e-05,5.745523923227868,4.254476076772136,9.994990799006024,0.005009200994005216,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.254476076772136,1.7715275625502782,8.751167108427408,1.0,2.836894836778835,2.7911879171614485e-05,4.619396295099675,2.5029857969163913,0.7429637242498486,2.168736173273162,0.7429244533309652,1117901.1829589203,1117901.8794565697,0.0036694207249497422,0.0006645757050756661
0.56,0.1852052701282762,8.026284516981649,0.5221642019962941,1.2663260446007976,1.9966752008716283e-05,5.75260226629753,4.247397733702473,9.994960800886643,0.0050391991133866745,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.247397733702473,1.7884902465970915,8.73365398910622,1.0,2.8484827795849093,2.7850404645474625e-05,4.609222304428984,2.500351951407134,0.7578713645119203,2.1664540524406046,0.7578320824652238,1116041.2623991086,1116041.981109928,0.0036633047672485143,0.0006685555855721235
0.5700000000000001,0.18596733580572766,8.00878570779327,0.521564467648528,1.2836621296296666,2.0359581831084918e-05,5.759889390306135,4.240110609693868,9.994930904577368,0.005069095422661789,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.240110609693868,1.8052265972781947,8.716317511247526,1.0,2.8602034555550353,2.778968552747187e-05,4.599173333271611,2.4974801594669174,0.7727811025104852,2.1639657606290665,0.7727418205242786,1114126.4852146697,1114127.2236925513,0.0036570088141495358,0.0006725219588199623
0.58,0.1867350000912573,7.9915044367241705,0.5209204855234028,1.3008193257611622,2.075235903069673e-05,5.767360157950971,4.232639842049033,9.994901111631881,0.00509888836814939,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.232639842049033,1.8217398112845649,8.699159922338831,1.0,2.87201023889505,2.77297212449892e-05,4.589249286859843,2.4943964896996826,0.7876888328915471,2.161293885231743,0.7876495613023852,1112163.456778301,1112164.212256962,0.003650554547989693,0.0006764746186907478
0.59,0.18750583014415204,7.974440118622885,0.5202372307777127,1.3177956759341283,2.1144980146723725e-05,5.7749916304345295,4.225008369565474,9.994871423394047,0.005128576605983866,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.225008369565474,1.8380329067118408,8.68218317954475,1.0,2.883865712176865,2.767050976760955e-05,4.57944982916109,2.4911247653452304,0.8025906289492459,2.1584590681244222,0.8025513779748549,1110158.2038873802,1110158.9741786544,0.003643961754602088,0.0006804133868924855
0.6,0.188277879773124,7.957591844705297,0.5195192497907769,1.3345894888436896,2.1537346138007716e-05,5.782762870560518,4.217237129439486,9.994841841017541,0.00515815898248974,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.217237129439486,1.8541087386344666,8.665388974269199,1.0,2.895739942708148,2.761204794194291e-05,4.569774438291533,2.4876867564681477,0.817482732241357,2.155480172189436,0.8174435114642413,1108116.22735116,1108117.0108943898,0.0036372484931781364,0.0006843381103658964
0.61,0.18904961298180992,7.940958444386456,0.5187706975413657,1.3511993161872387,2.1929362154524586e-05,5.790654762843322,4.209345237156682,9.994812365483295,0.0051876345167358295,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.209345237156682,1.8699700137286044,8.64877875490963,1.0,2.90760930665148,2.755433170617656e-05,4.560222442024033,2.4841023589349773,0.8323615428058312,2.1523744363921513,0.8323223617663342,1106042.55054357,1106043.3451700525,0.003630431251451989,0.0006882486589698593
0.62,0.1898198284384515,7.924538546539059,0.5179953740340342,1.3676239305101774,2.2320937302965714e-05,5.798649841694683,4.201350158305321,9.99478299761664,0.005217002383390186,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.201350158305321,1.8856193045442116,8.632353749011546,1.0,2.919455327357554,2.749735630263588e-05,4.5507930529668,2.4803897688395304,0.8472236090128213,2.1491576269134676,0.8471844790528728,1103941.7664906366,1103942.566246148,0.003623525093915511,0.0006921449232067594
0.63,0.19058762599823245,7.908330614188978,0.5171967194731024,1.3838623288141538,2.2711984558110885e-05,5.80673226931764,4.193267730682364,9.994753738086203,0.0052462619138287335,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.193267730682364,1.9010590482872562,8.616114959660312,1.0,2.9312641604740666,2.7441116398174336e-05,4.541485388487848,2.4765654593937825,0.8620656356922393,2.1458440171267075,0.8620265603077312,1101818.0235635682,1101818.8356463674,0.0036165436809066118,0.000696026814369572
0.64,0.19135230910181458,7.892333010747609,0.5163778958012155,1.399913682387814,2.3102420570456594e-05,5.814887542495269,4.185112457504736,9.994724587440308,0.005275412559727307,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.185112457504736,1.9162915781890295,8.60006321565064,1.0,2.943025092821643,2.738560631399313e-05,4.532298508749987,2.472644571370372,0.8768844523678073,2.1424467259002853,0.8768454420255088,1099675.1455022215,1099675.9642214868,0.0036094995215284883,0.0006998942597115816
0.65,0.1921133754326373,7.876544012839264,0.515541775912058,1.4157773441097818,2.349216528166562e-05,5.82310244978597,4.176897550214035,9.99469554610278,0.005304453897253537,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.176897550214035,1.9313191200218398,8.58419916418396,1.0,2.954730398701809,2.733082007015096e-05,4.523231424077153,2.4686408614483346,0.8916770229419273,2.1389776728413694,0.8916380856160341,1097516.599330131,1097517.4233966896,0.003602404010584017,0.0007037472030025241
0.66,0.19287046914651224,7.860961843060171,0.5146909820506774,1.4314528250597842,2.38811418785501e-05,5.8313649380846435,4.168635061915361,9.994666614390217,0.005333385609816374,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.168635061915361,1.9461438071104618,8.56852329425736,1.0,2.9663746051815227,2.7276751499234486e-05,4.514283113766792,2.4645668860907457,0.9064404324434003,2.13544773761844,0.9064015756578054,1095345.5519706258,1095346.3802338184,0.003595267543685087,0.0007075856022399482
0.67,0.19362335587494164,7.845584688591649,0.5138279012498514,1.4469397854659205,2.426927666092776e-05,5.839664032318758,4.160335967681246,9.994637792519086,0.005362207480947426,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.160335967681246,1.960767686715772,8.553035945716442,1.0,2.9779541076407336,2.7223394310944163e-05,4.5054525367787726,2.4604340754608383,0.9211718838902898,2.131866824006621,0.9211331148825148,1093164.887132677,1093165.7185319567,0.00358809958652964,0.000711409428704776
0.68,0.19437189791509432,7.83041071812668,0.5129547048974722,1.4622380230208825,2.4656498893718108e-05,5.847989744981306,4.152010255018698,9.994609080614591,0.0053909193854413335,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.152010255018698,1.9751927279183548,8.537737320939247,1.0,2.989466788190771,2.7170742150827768e-05,4.496738641455737,2.4562528271192514,0.9358686928404116,2.1282439410725633,0.9358300185614026,1090977.2290586883,1090978.0625984583,0.003580908752943156,0.0007152186657858872
0.6900000000000001,0.19511603248603893,7.815438096616415,0.512073365746214,1.4773474628696635,2.504274069223441e-05,5.856332998510872,4.143667001489132,9.994580478718431,0.0054195212816011374,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.143667001489132,1.9894208286158774,8.522627494848669,1.0,3.000911681252191,2.71187886514493e-05,4.488140373991523,2.4520325874738007,0.950528282815927,2.1245872737473848,0.9504897101515493,1088784.9631092085,1088785.797644283,0.003573702871838233,0.0007190133079513045
0.7000000000000001,0.19585575401029096,7.800664994048214,0.5111856809996248,1.4922681434641136,2.54279367789799e-05,5.864685514873593,4.135314485126411,9.994551986798895,0.0054480132011377295,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.135314485126411,2.0034538244637385,8.507706429058128,1.0,3.012288701042507,2.7067527462847898e-05,4.479656683472092,2.447781962325843,0.965148177300001,2.1209042786106336,0.9651097120651484,1086590.2633281553,1086591.0987973306,0.0035664890824603237,0.0007227933594081438
0.71,0.1965911001597867,7.7860895933536565,0.5102932874108257,1.5070002075103168,2.581202443670812e-05,5.873039754047397,4.126960245952607,9.9945236047576,0.005476395242431629,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.126960245952607,2.0172934949211427,8.492973980924269,1.0,3.023598426961332,2.701695227997785e-05,4.471286526416831,2.4435087891694938,0.9797259952001054,2.1172017465346418,0.9796876438879256,1084395.1119896518,1084395.947266261,0.0035592738874549723,0.0007265588332086467
0.72,0.19732214209558593,7.771710096045647,0.5093976711704711,1.5215438962039503,2.6194943368139567e-05,5.88138886167663,4.1186111383233746,9.994495332433988,0.005504667566044659,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.1186111383233746,2.0309415673744216,8.478429909311703,1.0,3.0348419534756483,2.696705686226879e-05,4.46302887001575,2.4392201845395305,0.9942594485666495,2.113485843709573,0.9942212170547268,1082201.3096511473,1082202.1440947116,0.003552063198024291,0.000730309750654711
0.73,0.1980489763423753,7.757524728854472,0.5085001698425647,1.5358995487838287,2.657663578043942e-05,5.889726667501648,4.110273332498356,9.994467169606597,0.005532830393435855,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.110273332498356,2.0443997186263934,8.464073875039412,1.0,3.0460207651485462,2.6917835056652132e-05,4.454882695940342,2.4349225532809307,1.0087463441821702,2.109762119675103,1.008708238055844,1080010.4774761943,1080011.3105739355,0.003544862335291059,0.0007340461411275284
0.74,0.19877171193519577,7.7435317417970655,0.5076020137500691,1.550067575930798,2.6957045893522475e-05,5.898047489206757,4.1019525107932475,9.99443911601041,0.005560883989621175,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,4.1019525107932475,2.057669589680867,8.449905467482331,1.0,3.0571365389540985,2.6869280790861638e-05,4.446846999234834,2.4306217867213804,1.0231845648865991,2.106035679028899,1.0231465897748775,1077824.1087151025,1077824.9397835229,0.0035376761994828387,0.000737768039787031
