Time,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr,cAra,pulse_flag,dAra,sT,k_ara,s0_taRNA,d_taRNA,s0_mT7cr,d_mT7,s0_mGFPcr,k_pT3,n3,km3,d_mGFP,s0_pT7,s_pT7k,s0_pGFP,s_pGFPk,d_pT7,d_pGFP,s0_mT3cr,k_pT7,n7,km7,d_mT3,s0_pT3,s_pT3k,d_pT3,pulse_interval,pulse1_start,pulse1_length,pulse_conc,pulse2_start,pulse2_length,pulse3_start,pulse3_length,cell,r0,r1a,r1b,r2a,r2b,r3a,r3b,r6,r7,r8,r9,r10a,r10b,r11,r12
8.97,0.6089514772525549,0.35694050990704396,0.17774044065307715,0.14252154874046982,6.9245439510267985,0.007312000000000001,0.00031111455661504803,0.008276715637252607,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09691672359187731,0.07167358887262572,0.0252,0.0251999999994373,0.012663835196548127,0.012441830845715401,0.01675681608418889,0.12530035443692153,0.000798120672946631,0.020773631853080395,0.001617205005173684,0.0005801977661714077,5.796135946219941e-05,2.146690440643831e-06
8.98,0.6092035852525286,0.35694050990704956,0.17774266281762463,0.14268116573483294,6.925589433024243,0.007309000000000001,0.00031167316590721987,0.008287101234803373,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09688176341815587,0.07170326198422261,0.0252,0.025199999999437697,0.012664415955832857,0.012441986397233725,0.01676370913113672,0.12534638628726866,0.0007990145281150645,0.02077676829907273,0.001621045593872136,0.0005809257965597164,5.8058115511318025e-05,2.150544844759817e-06
8.99,0.6094550472838514,0.35694050990705517,0.17774488923702036,0.14284084263104646,6.926635343419357,0.007306000000000001,0.0003122327053081111,0.00829751798929219,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0968467999875788,0.07173285906530931,0.0252,0.025199999999438092,0.012664997566274786,0.012442142246591426,0.01677058451624027,0.12539230831754616,0.0007999087187338602,0.02077990603025807,0.0016248945090680561,0.0005816560110493825,5.815508851278081e-05,2.1544056666259663e-06
9.0,0.609705864074204,0.3569405099070608,0.17774711991681558,0.14300057924915052,6.927681681101162,0.007303000000000001,0.0003127931769307313,0.00830796596222115,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09681183329969102,0.07176238020153382,0.0252,0.02519999999943849,0.012665580029722507,0.012442298394177091,0.016777442259395536,0.12543812065892251,0.0008008032437952429,0.020783045043303486,0.0016287517587666048,0.0005823884139517026,5.825227900549391e-05,2.158272920822046e-06
9.01,0.6099560363504223,0.3569405099070664,0.17774935486257665,0.14316037540939042,6.9287284449599955,0.007300000000000001,0.000313354582893518,0.008318445215131531,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09677686335403729,0.0717918254784447,0.0252,0.025199999999438887,0.012666163348028968,0.012442454840380366,0.01678428238047538,0.12548382344242354,0.0008016981022925863,0.020786185334879987,0.0016326173509578787,0.0005831230095807203,5.834968752822729e-05,2.162146621965274e-06
9.02,0.6102055648384977,0.35694050990707205,0.177751594079885,0.1433202309322164,6.929775633887513,0.007297000000000001,0.0003139169253203379,0.008328955809603663,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0967418901501623,0.07182119498149118,0.0252,0.025199999999439286,0.012666747523051474,0.012442611585591951,0.016791104899329633,0.1255294167989323,0.0008025932932204119,0.02078932690166254,0.0016364912936168733,0.0005838598022532167,5.844731461961204e-05,2.1660267847103314e-06
9.03,0.6104544502635794,0.35694050990707765,0.17775383757433727,0.14348014563828326,6.930823246776687,0.007294000000000001,0.0003144802063404886,0.00833949780725679,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09670691368761067,0.07185048879602329,0.0252,0.02519999999943968,0.012667332556651683,0.01244276863020361,0.016797909835785035,0.12557490085918954,0.0008034888155743862,0.020792469740330062,0.001640373594703442,0.000584598796288701,5.85451608181376e-05,2.169913423749371e-06
9.040000000000001,0.6107026933499744,0.3569405099070832,0.17775608535154533,0.14364011934845014,6.931871282521802,0.007291000000000001,0.0003150444280887006,0.008350071269748944,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09667193396592692,0.07187970700729199,0.0252,0.025199999999440073,0.012667918450695596,0.012442925974608174,0.016804697209645347,0.12562027575379406,0.0008043846683513208,0.020795613847565404,0.0016442642621622597,0.000585339996009401,5.8643226662149086e-05,2.173806553812034e-06
9.05,0.6109502948211499,0.3569405099070888,0.17775833741713626,0.14380015188378,6.932919740018454,0.007288000000000001,0.00031560959270513834,0.008360676258776794,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09663695098465554,0.07190884970044935,0.0252,0.02519999999944047,0.012668505207053565,0.01244308361919954,0.016811467040691346,0.1256655416132027,0.000805280850549168,0.020798759220055363,0.001648163303922778,0.0005860834057402533,5.874151268984452e-05,2.1777061896654543e-06
9.06,0.6111972553997338,0.3569405099070944,0.17776059377675246,0.14396024306553964,6.933968618163549,0.007285000000000001,0.0003161757023354024,0.00837131283607553,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09660196474334085,0.07193791696054867,0.0252,0.025199999999440864,0.012669092827600285,0.012443241564372674,0.016818219348680864,0.12571069856773084,0.000806177361167022,0.020801905854490647,0.0016520707278991932,0.0005868290298088947,5.884001943927215e-05,2.1816123461142763e-06
9.07,0.6114435758075164,0.3569405099071,0.17776285443605166,0.14412039271519914,6.935017915855302,0.007282000000000001,0.00031674275913053096,0.008381981063418713,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09656697524152716,0.07196690887254469,0.0252,0.02519999999944126,0.012669681314214792,0.012443399810523618,0.01682495415334884,0.12575574674755247,0.0008070741992051151,0.020805053747565905,0.0016559865419904043,0.0005875768725456518,5.893874744832771e-05,2.1855250380006637e-06
9.08,0.611689256765451,0.3569405099071056,0.177765119400707,0.14428060065443174,6.936067631993233,0.007279000000000001,0.00031731076524700146,0.00839268100261815,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09653198247875862,0.07199582552129359,0.0252,0.02519999999944165,0.012670270668780459,0.012443558358049491,0.01683167147440732,0.1258006862827005,0.0008079713636648178,0.0208082028959797,0.0016599107540799741,0.0005883269382835323,5.903769725475169e-05,2.18944428020431e-06
9.09,0.6119342989936561,0.3569405099071112,0.17776738867640698,0.14444086670511336,6.937117765478168,0.007276000000000001,0.00031787972284673236,0.008403412715523752,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09649698645457935,0.07202466699155333,0.0252,0.025199999999442047,0.012670860893184999,0.01244371720734849,0.016838371331545515,0.12584551730306714,0.0008088688535486348,0.020811353296434503,0.0016638433720360898,0.000589079231358215,5.913686939612664e-05,2.1933700876424534e-06
9.1,0.6121787032114159,0.35694050990711673,0.17776966226885557,0.14460119068932242,6.938168315212232,0.007273000000000001,0.00031844963409708446,0.008414176264023403,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09646198716853341,0.07205343336798364,0.0252,0.02519999999944244,0.012671451989320457,0.012443876358819892,0.016845053744429853,0.12589023993840393,0.0008097666678602056,0.0208145049456367,0.0016677844037115254,0.0005898337561080405,5.923626440987441e-05,2.197302475269883e-06
9.11,0.6124224701371813,0.35694050990712234,0.17777194018377232,0.14476157242933954,6.939219280098854,0.007270000000000001,0.000319020501170863,0.008424971710042823,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09642698462016469,0.07208212473514625,0.0252,0.025199999999442835,0.012672043959083208,0.012444035812864063,0.016851718732703958,0.12593485431832208,0.0008106648056043014,0.02081765784029656,0.001671733856943605,0.0005905905168740018,5.933588283325343e-05,2.2012414580789545e-06
9.120000000000001,0.6126656004885723,0.3569405099071279,0.1777742224268922,0.14492201174764718,6.940270659042758,0.007267000000000001,0.00031959232624631913,0.008435799115545439,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09639197880901706,0.07211074117750496,0.0252,0.025199999999443227,0.012672636804373954,0.012444195569882455,0.016858366315988735,0.12597936057229286,0.0008115632657868243,0.020820811977128276,0.0016756917395541603,0.0005913495179997352,5.943572520335605e-05,2.205187051099602e-06
9.13,0.612908094982378,0.35694050990713344,0.17777650900396585,0.14508250846692933,6.941322450949968,0.0072640000000000005,0.0003201651115071513,0.008446658542532235,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09635696973463427,0.07213928277942588,0.0252,0.02519999999944362,0.012673230527097729,0.01244435563027761,0.016864996513882374,0.12602375882964761,0.0008124620474148042,0.020823967352849904,0.001679658059349494,0.0005921107638315096,5.9535792057105706e-05,2.209139269399344e-06
9.14,0.6131499543345584,0.35694050990713905,0.1777787999207595,0.14524306241007126,6.9423746547278,0.007261000000000001,0.0003207388591425074,0.008457550053041638,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09632195739656003,0.07216774962517752,0.0252,0.025199999999444014,0.012673825129163884,0.012444515994453167,0.016871609345960412,0.12606804921957815,0.0008133611494963991,0.0208271239641834,0.001683632824120344,0.0005928742587182188,5.963608393125431e-05,2.213098128083301e-06
9.15,0.6133911792602459,0.3569405099071446,0.1777810951830551,0.1454036734001592,6.943427269284865,0.0072580000000000006,0.00032131357134698615,0.008468473709149368,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09628694179433793,0.07219614179893094,0.0252,0.025199999999444406,0.012674420612486097,0.012444676662813858,0.016878204831775726,0.1261122318711371,0.0008142605710408915,0.020830281807854595,0.0016876160416418398,0.0005936400070113706,5.9736601362379475e-05,2.2170636422942046e-06
9.16,0.6136317704737458,0.35694050990715015,0.1777833947966502,0.14556434126048007,6.944480293531065,0.007255000000000001,0.00032188925032063884,0.008479429572968308,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09625192292751147,0.07222445938475988,0.0252,0.0251999999994448,0.012675016978982358,0.012444837635765515,0.01688478299085861,0.12615630691323781,0.0008151603110586884,0.020833440880593194,0.0016916077196734713,0.0005944080130650784,5.983734488688179e-05,2.221035827212408e-06
9.17,0.6138717286885385,0.3569405099071557,0.1777856987673582,0.1457250658145211,6.9455337263775885,0.007252000000000001,0.0003224658982689708,0.008490417706648367,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09621690079562409,0.07225270246664098,0.0252,0.02519999999944519,0.012675614230574977,0.012444998913715075,0.016891343842716778,0.12620027447465507,0.0008160603685613181,0.020836601179132767,0.0016956078659590443,0.0005951782812360504,5.9938315040982106e-05,2.2250146980558983e-06
9.18,0.6141110546172797,0.35694050990716125,0.17778800710100828,0.14588584688596956,6.946587566736914,0.007249000000000001,0.0003230435174029433,0.008501438172376346,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09618187539821908,0.07228087112845381,0.0252,0.025199999999445583,0.01267621236919058,0.012445160497070581,0.01689788740683542,0.126244134684025,0.0008169607425614295,0.020839762700210745,0.0016996164882266452,0.0005959508158835818,6.003951236071882e-05,2.229000270080309e-06
9.19,0.6143497489718022,0.35694050990716675,0.17779031980344537,0.1460466842987125,6.947641813522805,0.007246000000000002,0.00032362210993897516,0.008512491032375807,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0961468467348398,0.07230896545398112,0.0252,0.02519999999944597,0.012676811396760097,0.012445322386241176,0.016904413702677208,0.1262878876698454,0.00081786143207279,0.020842925440568413,0.0017036335941886043,0.000596725621369544,6.014093738194513e-05,2.2329925585789288e-06
9.200000000000001,0.6145878123991781,0.3569405099071723,0.17779263687832506,0.14620757789243097,6.948696465755217,0.007243,0.00032420167717464165,0.008523576337770076,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0961118148050293,0.07233698551938327,0.0252,0.025199999999446363,0.012677411314262107,0.012445484581482756,0.01691092274793416,0.12633153354762863,0.0008187624361976134,0.02084608939726565,0.0017076591919319784,0.0005975027012776823,6.0242590555346355e-05,2.236991572505027e-06
9.21,0.6148252455157288,0.3569405099071778,0.17779495832828648,0.14636852751430476,6.949751522504494,0.007240000000000001,0.00032478221998031805,0.00853469413450585,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09607677960833075,0.07236493139720128,0.0252,0.025199999999446752,0.012678012122232539,0.012445647082980056,0.01691741455945751,0.12637507242673246,0.0008196637540801066,0.020849254567513482,0.0017116932897138664,0.0005982820588288601,6.0344472291465916e-05,2.2409973178641944e-06
9.22,0.6150620491718711,0.35694050990718335,0.17779728416408713,0.14652953295441806,6.9508069824568235,0.007237,0.0003253637426277438,0.008545844509483194,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09604174114428711,0.07239280318752923,0.0252,0.025199999999447144,0.01267861382472613,0.0124458098914861,0.016923889160499056,0.12641850446357975,0.0008205653845447411,0.02085242094737047,0.0017157358943397012,0.0005990637001147719,6.0446583312929544e-05,2.245009824131432e-06
9.23,0.6152982240755208,0.3569405099071889,0.17779961439161374,0.14669059403760948,6.951862844532136,0.007234000000000001,0.00032594624734596427,0.008557027524960254,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09600669941244133,0.0724206009736888,0.0252,0.025199999999447536,0.012679216423681644,0.012445973007412963,0.016930346570414378,0.12646182978598902,0.0008214673266106131,0.020855588533596408,0.0017197870134628723,0.0005998476294997138,6.054892415394403e-05,2.2490291066871533e-06
9.24,0.6155337709337636,0.3569405099071944,0.17780194901676857,0.146851710588919,6.952919107651661,0.0072310000000000004,0.0003265297363693005,0.008568243243228977,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0959716544123362,0.07244832483890397,0.0252,0.02519999999944792,0.012679819921041955,0.012446136431173802,0.016936786808536355,0.1265050485216389,0.0008223695792979464,0.020858757322954984,0.001723846654720929,0.0006006338513503513,6.065149534849844e-05,2.2530551809481735e-06
9.25,0.6157686904528565,0.35694050990719994,0.17780428804546958,0.14701288243358782,6.953975770737926,0.007228000000000001,0.00032711421193734917,0.008579491726614938,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.0959366061435145,0.07247597486630121,0.0252,0.025199999999448313,0.01268042431875404,0.012446300163182872,0.016943209894175224,0.1265481607980688,0.0008232721416280917,0.020861927312213778,0.001727914825735552,0.0006014223700357072,6.075429743036117e-05,2.2570880623677093e-06
9.26,0.6160029833382289,0.35694050990720544,0.17780663148365033,0.147174109397058,6.955032832714747,0.0072250000000000005,0.0003276996762949825,0.008590773037477203,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09590155460551887,0.07250355113890954,0.0252,0.0251999999994487,0.012681029618768973,0.012446464203855525,0.01694961584661857,0.12659116674267862,0.0008241750126235247,0.020865098498144243,0.0017319915341125105,0.0006022131899271519,6.0857330933077115e-05,2.261127766435379e-06
9.27,0.6162366502944834,0.35694050990721093,0.17780897933726014,0.14733539130497225,6.9560902925072385,0.007222000000000001,0.00032828613169234833,0.008602087238208158,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09586649979789186,0.07253105373966069,0.0252,0.02519999999944909,0.012681635823041935,0.012446628553608211,0.016956004685131403,0.12663406648272943,0.0008250781913078446,0.020868270877521716,0.001736076787441632,0.0006030063153983918,6.096059638996466e-05,2.2651743086772036e-06
9.28,0.6164696920253974,0.35694050990721643,0.177811331612264,0.14749672798317365,6.957148149041803,0.0072190000000000015,0.0003288735803848699,0.008613434391233358,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.095831441720176,0.07255848275138926,0.0252,0.02519999999944948,0.01268224293353219,0.012446793212858482,0.01696237642895614,0.12667686014534335,0.0008259816767057724,0.02087144444712541,0.001740170593296764,0.0006038017508254584,6.106409433411284e-05,2.2692277046556026e-06
9.290000000000001,0.6167021092339239,0.3569405099072219,0.1778136883146427,0.14765811925770528,6.958206401246131,0.007216,0.0003294620246332461,0.008624814559011382,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09579638037191368,0.07258583825683285,0.0252,0.025199999999449867,0.012682850952203095,0.01244695818202499,0.01696873109731268,0.12671954785750406,0.0008268854678431495,0.020874619203738395,0.0017442729592357363,0.0006045995005866979,6.11678252983784e-05,2.273287969969398e-06
9.3,0.6169339026221926,0.3569405099072275,0.1778160494503928,0.1478195649548101,6.959265048049203,0.007213000000000001,0.00033005146670345083,0.008636227804033655,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09576131575264722,0.07261312033863207,0.0252,0.02519999999945026,0.01268345988102209,0.012447123461527498,0.016975068709398397,0.12676212974605672,0.0008277895637469366,0.020877795144147608,0.001748383892800331,0.0006053995690627592,6.127178981538287e-05,2.2773551202538107e-06
9.31,0.6171650728915115,0.356940509907233,0.1778184150255268,0.14798106490093055,6.960324088381284,0.007210000000000001,0.00033064190886673367,0.008647674188824315,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.09572624786191883,0.07264032907933089,0.0252,0.025199999999450648,0.012684069721960695,0.012447289051786877,0.016981389284388203,0.1268046059377086,0.000828693963445211,0.020880972265143852,0.0017525034015162407,0.0006062019606365844,6.13759884175097e-05,2.2814291711804624e-06
