Time,R,JAK,RJ,IFNRJ,IFNRJ2,IFNRJ2_star,STAT1c,IFNRJ2_star_STAT1c,STAT1c_star,IFNRJ2_star_STAT1c_star,STAT1c_star_STAT1c_star,SHP2,IFNRJ2_star_SHP2,PPX,STAT1c_star_PPX,STAT1c_STAT1c_star,STAT1n_star_STAT1n_star,STAT1n_star,PPN,STAT1n_star_PPN,STAT1n,STAT1n_STAT1n_star,mRNAn,mRNAc,SOCS1,IFNRJ2_star_SOCS1,IFNRJ2_star_SHP2_SOCS1_STAT1c,STAT1c_star_STAT1c_star_PPX,STAT1n_star_STAT1n_star_PPN,IFNRJ2_star_SOCS1_STAT1c,IFN,IFNRJ2_star_SHP2_STAT1c,IFNRJ2_star_SHP2_SOCS1,IFNR,cytoplasm,nucleus,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
6.61,0.6578358949525887,2.00593001250407,2.2938477344520125,3.3657944187037745,1.153335483246351,0.002130261166572194,999.9819508929219,0.01013786845109342,0.006276244545745172,4.1781372029628685e-08,5.097343012441805e-07,99.99838973747546,0.0003025710563104541,49.999676372007414,0.0003236136341706357,1.2979059706083305e-06,1.4725091876192987e-09,1.6197179418542228e-10,59.99999999995044,4.5411594479534e-12,2.0353466238295073e-14,1.0639070491066503e-13,2.0803558661133675e-14,1.0635862877798206e-17,4.9714179035596084e-20,4.726316724046081e-25,5.654571808785975e-25,1.435844282526872e-08,4.517847160312146e-11,3.75594560405248e-24,10.0,0.0013076914683769047,7.194197591114922e-26,1.3480941175514844,1.0,1.0,0.017264889776186593,0.391453658516327,0.222475786109829,0.005766677416231754,0.008931486977207618,0.0040551473804373685,4.595951412374306e-08,7.368514818355025e-07,0.00015250847511540458,9.077131689313623e-07,0.0002490874692847082,9.708409025119071e-07,2.261486153286662e-08,4.3075328475806165e-11,9.956450589053973e-07,2.5486715062209025e-09,-1.4725091876140518e-10,8.810075761526628e-12,2.2705797239767e-14,7.931485693646067e-11,2.258923580156073e-13,-2.1278140982133006e-14,1.0176733119147538e-15,3.681272969034695e-14,2.0803558661133676e-17,1.0635862877798206e-19,5.3179314388991034e-21,2.4857089517798043e-23,2.070820533310496e-24,7.762286513575704e-25,2.624970761710781e-25,1.6963715426357925e-27,2.827285904392987e-28,3.287401099716098e-26,1.2315967467890279e-25,0.0007522322268043155,3.923074405130714e-06,1.8779728020262398e-27,3.597098795557461e-29,2.1582592773344765e-28,2.3631583620230404e-28,9.704321583934343e-24,2.936472356970319e-25,1.2436704375563596e-24,0.10460529663948803,0.10212852407248252
6.62,0.6566190909806332,2.004737657097996,2.290108957097678,3.3662790614151636,1.1555010557873366,0.0021376433379287495,999.9818614869886,0.010179144025382267,0.006314355365310723,4.22430058795505e-08,5.168937736914655e-07,99.99838072319922,0.00030408921402757296,49.999673883615685,0.0003261017986208209,1.307890964180672e-06,1.4958910087180996e-09,1.6485148151259403e-10,59.99999999994955,4.629804196194047e-12,2.0787288461237516e-14,1.0845466425987878e-13,2.117439208920381e-14,1.0845694061092998e-17,5.0787839928258937e-20,4.854043102731757e-25,5.819512614930744e-25,1.4585716826650181e-08,4.597554480488918e-11,3.8594101660012636e-24,10.0,0.0013151875869045952,7.400007649256897e-26,1.3481185661173656,1.0,1.0,0.017129453950949128,0.3906962101912323,0.22217317761541885,0.005777505278936683,0.008957521293752192,0.004071657610152907,4.636769546008037e-08,7.457322962194198e-07,0.0001529430295510949,9.122676420827189e-07,0.000250495349326631,9.783053958624627e-07,2.292737675171469e-08,4.3757150479950543e-11,1.0012699736226197e-06,2.5844688684573276e-09,-1.4958910087126646e-10,8.965128051508515e-12,2.3149020980970236e-14,8.055835156203268e-11,2.298777240244459e-13,-2.1690932851975757e-14,1.0393644230618758e-15,3.739727521781264e-14,2.1174392089203813e-17,1.0845694061092998e-19,5.422847030546499e-21,2.5393919964129468e-23,2.122785322381372e-24,7.956359132852139e-25,2.69544514848165e-25,1.745853784479223e-27,2.909756307465372e-28,3.373962972486516e-26,1.2642886473528974e-25,0.0007548604023055356,3.945562760713786e-06,1.929705083000632e-27,3.7000038246284484e-29,2.220002294777069e-28,2.4270215513658785e-28,9.953593730756032e-24,3.014806788695921e-25,1.277715606637567e-24,0.10436144687377934,0.10194845250208551
6.63,0.6554060712256314,2.0035484497073286,2.2863763981060874,3.366760392382879,1.1576634930817187,0.002145034201732284,999.9817718208999,0.01022048846765244,0.0063526170842754925,4.2708734807551646e-08,5.241389895171909e-07,99.99837167855813,0.00030561167153847637,49.999671381193195,0.0003286039907060833,1.3179323082805009e-06,1.5195968804857078e-09,1.6777669746794622e-10,59.999999999948656,4.720007069530012e-12,2.1229526593006046e-14,1.1055462472172901e-13,2.1551107662163656e-14,1.105926186345905e-17,5.188266138786756e-20,4.984974599467752e-25,5.988939489989709e-25,1.481612738518812e-08,4.678509736225979e-11,3.965521296763974e-24,10.0,0.001322709770479954,7.61130718620572e-26,1.3481423784816997,1.0,1.0,0.016994961887984106,0.38994007177355994,0.22187032297238096,0.005788317465408594,0.008983570039195482,0.0040881953870609755,4.6778537177622934e-08,7.547009774368581e-07,0.00015337759306034894,9.168350146154292e-07,0.0002519079684831117,9.8581197211825e-07,2.3243551756892586e-08,4.444838215556436e-11,1.0069137958706048e-06,2.6206949475859543e-09,-1.5195968804800782e-10,9.122600434162156e-12,2.3600035347650062e-14,8.181879335661248e-11,2.3392548681129895e-13,-2.2110924944345804e-14,1.0614763296503024e-15,3.798992201199837e-14,2.1551107662163657e-17,1.105926186345905e-19,5.529630931729525e-21,2.594133069393378e-23,2.1759519170827403e-24,8.154899485551749e-25,2.767668827332475e-25,1.796681846996913e-27,2.9944697449948545e-28,3.462631990816333e-26,1.2977831647563477e-25,0.0007574902504287348,3.968129311439862e-06,1.982760648381987e-27,3.80565359310286e-29,2.283392155861716e-28,2.492487299733876e-28,1.020877071803994e-23,3.0950763022601373e-25,1.3126246678248123e-24,0.10411836667549229,0.10176883762003203
6.640000000000001,0.65419681873119,2.0023623764683203,2.282650053662117,3.3672384341614165,1.1598227928494027,0.0021524336995144004,999.981681894482,0.0102619016628259,0.006391029927012039,4.3178585519932853e-08,5.314707896572374e-07,99.99836260353639,0.00030713842915342654,49.9996688646929,0.0003311202574133509,1.3280301921457243e-06,1.543630614683624e-09,1.707480696665819e-10,59.99999999994775,4.811792354063553e-12,2.1680327457724e-14,1.1269114194465466e-13,2.1933786809180493e-14,1.1276625493865908e-17,5.299901984074234e-20,5.119185358870233e-25,6.162965476162635e-25,1.504971117737469e-08,4.76072990909731e-11,4.074341415002509e-24,10.0,0.0013302580345954382,7.828231849567647e-26,1.3481655577371328,1.0,1.0,0.016861406980154203,0.389185242049195,0.2215672283298726,0.005799113964247014,0.009009632837793458,0.00410476066513036,4.719204818756243e-08,7.637581915935463e-07,0.00015381215973342698,9.214152874602797e-07,0.0002533253285722742,9.933607722400528e-07,2.3563421258643783e-08,4.514913353212407e-11,1.0125765326611484e-06,2.657353948286187e-09,-1.543630614677793e-10,9.28252570917328e-12,2.4058961770317765e-14,8.309637706274216e-11,2.380364954548655e-13,-2.2538228388930932e-14,1.0840163728862001e-15,3.8590765366941677e-14,2.1933786809180493e-17,1.1276625493865907e-19,5.638312746932954e-21,2.6499509920371166e-23,2.2303456733402206e-24,8.358001360721228e-25,2.841681606647738e-25,1.8488896428487907e-27,3.0814827380813175e-28,3.553455167596672e-26,1.332098380022377e-25,0.0007601217565620098,3.990774103786315e-06,2.0371707075012548e-27,3.9141159247838234e-29,2.348469554870294e-28,2.559592679435116e-28,1.0469980455136881e-23,3.177324821615701e-25,1.3484177846149845e-24,0.10387605259149535,0.10158967729825552
6.65,0.6529913163909675,2.0011794234123657,2.2789299201474265,3.367713209062868,1.1619789528856719,0.0021598418417501123,999.9815917076268,0.010303383426945936,0.00642959412024608,4.3652584707078375e-08,5.388900212999806e-07,99.99835349811842,0.00030866948640136127,49.9996663340678,0.0003336506457304893,1.3381848050221508e-06,1.5679960595045395e-09,1.737662330545479e-10,59.999999999946816,4.9051846645400424e-12,2.2139840146745813e-14,1.148647789978224e-13,2.232251191606388e-14,1.1497844980054298e-17,5.413729767126543e-20,5.256751110085898e-25,6.341706234648871e-25,1.5286505227059898e-08,4.8442321754559465e-11,4.185934283157442e-24,10.0,0.0013378323953201817,8.050920363604282e-26,1.3481881070214004,1.0,1.0,0.016728782595484465,0.3884317198482279,0.22126389976272648,0.0058098947644283595,0.009035709920443329,0.0041213533707783745,4.7608239678350735e-08,7.729046088920613e-07,0.00015424673071108262,9.260084592040838e-07,0.00025474743152969034,1.000951937191468e-06,2.388702021034574e-08,4.5859515681179695e-11,1.0182581914751045e-06,2.694450106499903e-09,-1.5679960594985006e-10,9.444937050355627e-12,2.4525923322700213e-14,8.439129921927708e-11,2.422116087727973e-13,-2.297295579956448e-14,1.1069920073372906e-15,3.9199901487459827e-14,2.232251191606388e-17,1.14978449800543e-19,5.748922490027149e-21,2.706864883563272e-23,2.285992503092741e-24,8.565760472936707e-25,2.917524114740934e-25,1.9025118703946616e-27,3.170853117324436e-28,3.646480484859104e-26,1.3672527402075867e-25,0.0007627548990903582,4.0134971859605456e-06,2.092967141578721e-27,4.0254601818021413e-29,2.415276109081285e-28,2.6283755550429487e-28,1.0737353283799358e-23,3.2615971698333797e-25,1.3851155500477258e-24,0.10363450113776551,0.10141096941290606
6.66,0.6517895474451633,1.9999995768465335,2.2752159936433864,3.368184739330488,1.1641319710326192,0.0021672585698171857,999.9815012601616,0.010344933645276045,0.006468309887080021,4.413075927719112e-08,5.4639753799424e-07,99.99834436228882,0.0003102048435474687,49.999663789270805,0.00033619520267884806,1.3483963362936438e-06,1.5926970998037696e-09,1.7683182997862967e-10,59.99999999994587,5.000208948087961e-12,2.2608216048967115e-14,1.1707610645399372e-13,2.271736633444809e-14,1.1722981178140308e-17,5.529788330417534e-20,5.397749162919504e-25,6.525280099978775e-25,1.5526546907603084e-08,4.929033908239121e-11,4.300365037046955e-24,10.0,0.0013454328677813313,8.279514601789131e-26,1.3482100294013724,1.0,1.0,0.0165970822261627,0.3876795039420675,0.22096034332382763,0.005820659855163096,0.009061800909897085,0.004137973458110418,4.802712053644147e-08,7.821409021065191e-07,0.00015468130007720675,9.306145306424061e-07,0.0002561742791030476,1.0085856080365442e-06,2.4214383813476705e-08,4.657964072280925e-11,1.0239587790409163e-06,2.7319876899712e-09,-1.5926970997975156e-10,9.609868009090616e-12,2.5001044740439805e-14,8.570375817166171e-11,2.4645169541195604e-13,-2.3415221290798744e-14,1.1304108024483559e-15,3.98174274949357e-14,2.271736633444809e-17,1.1722981178140309e-19,5.861490589070154e-21,2.764894165208767e-23,2.342918738045299e-24,8.778274194520565e-25,2.9952378185859277e-25,1.9575840299936325e-27,3.2626400499893877e-28,3.741756875390982e-26,1.4032650729789998e-25,0.0007653896635090756,4.036298603343994e-06,2.1501825185234773e-27,4.1397573008945656e-29,2.4838543805367396e-28,2.698874581459752e-28,1.1011022166413545e-23,3.3479391017576875e-25,1.422738993323693e-24,0.10339370890100522,0.10123271186377533
6.67,0.6505914949914867,1.998822822978604,2.271508270420436,3.368653046970006,1.1662818452063421,0.0021746838945190593,999.98141055198,0.010386552133724584,0.006507177452991185,4.461313612061521e-08,5.539941996019707e-07,99.99833519603239,0.0003117445000705044,49.99966123025489,0.0003387539752799017,1.3586649753487282e-06,1.617737657390879e-09,1.7994551025574048e-10,59.99999999994491,5.0968904879968754e-12,2.3085608881471075e-14,1.1932570247322348e-13,2.3118434390928498e-14,1.1952095782319192e-17,5.648117128781935e-20,5.542258473581536e-25,6.713808137189525e-25,1.576987394462708e-08,5.015152678758298e-11,4.417700209007531e-24,10.0,0.0013530594676888275,8.514159642577451e-26,1.3482313279871194,1.0,1.0,0.01646629934145359,0.3869285931446872,0.22065656499314373,0.005831409226031711,0.00908790603978707,0.004154620853489834,4.844870196867981e-08,7.914677481341398e-07,0.00015511586901542916,9.352335002115133e-07,0.00025760587315873173,1.0162619258397052e-06,2.4545547514699327e-08,4.730962183388124e-11,1.0296783025610873e-06,2.7699709980098535e-09,-1.617737657384403e-10,9.777352517735142e-12,2.5484452439984376e-14,8.703395408584703e-11,2.507576339379149e-13,-2.38651404946447e-14,1.1542804440735539e-15,4.04434414346084e-14,2.31184343909285e-17,1.1952095782319191e-19,5.976047891159596e-21,2.824058564390968e-23,2.4011512861280462e-24,8.995641896385574e-25,3.074865035521269e-25,2.0141424411568578e-27,3.356904068594763e-28,3.8393342773270825e-26,1.4401545854878522e-25,0.0007680260282614908,4.0591784030664825e-06,2.2088501045037656e-27,4.2570798212887256e-29,2.5542478927732353e-28,2.771129236790768e-28,1.1291122582194523e-23,3.43639730487778e-25,1.4613095897708717e-24,0.10315367243855497,0.10105490255504035
6.68,0.649397142464081,1.9976491482840315,2.2678067464585845,3.3691181539175448,1.1684285733691975,0.0021821177570786276,999.9813195829107,0.010428238777907727,0.006546197039813752,4.5099742347094035e-08,5.616808724074429e-07,99.99832599933414,0.0003132884561909651,49.99965865697292,0.0003413270105880253,1.3689909117116596e-06,1.6431216912626131e-09,1.8310793124370613e-10,59.999999999943945,5.19525490752566e-12,2.3572174720519917e-14,1.2161415288719385e-13,2.3525801396376115e-14,1.2185251334653096e-17,5.768756237838551e-20,5.69035963864048e-25,6.907414198211562e-25,1.6016524418182344e-08,5.102606258528671e-11,4.538007758730132e-24,10.0,0.001360712209806174,8.755003844904999e-26,1.3482520058199527,1.0,1.0,0.016336427531216294,0.386178986213366,0.2203525707284311,0.005842142866845987,0.009114024931344115,0.004171295511163091,4.887299283601866e-08,8.008858264405824e-07,0.00015555043160309141,9.398653685728953e-07,0.00025904221537436913,1.023981031764076e-06,2.4880547010886432e-08,4.8049573254547033e-11,1.035416768482208e-06,2.8084043620372147e-09,-1.6431216912559076e-10,9.947424893106973e-12,2.59762745376283e-14,8.838208895860735e-11,2.5513031292643354e-13,-2.4322830577438773e-14,1.178608736025996e-15,4.107804228139659e-14,2.3525801396376116e-17,1.2185251334653096e-19,6.092625667326548e-21,2.8843781189192755e-23,2.4607174881827156e-24,9.217964652951284e-25,3.1564489528077215e-25,2.0722242594634686e-27,3.453707099105781e-28,3.9392636130012405e-26,1.4779408796559962e-25,0.0007706639789508801,4.082136629418522e-06,2.2690038793650658e-27,4.3775019224524995e-29,2.6265011534714997e-28,2.84517981932024e-28,1.1577792724072002e-23,3.5270194333398297e-25,1.5008492676623735e-24,0.10291438837641714,0.10087753941396932
6.69,0.6482064731617666,1.9964785391443285,2.264111417919485,3.3695800818764714,1.1705721535561961,0.0021895601686294846,999.9812283528489,0.01046999339360714,0.006585368871778721,4.559060504715084e-08,5.694584290690876e-07,99.99831677217931,0.00031483671133777566,49.99965606937784,0.0003439143556569096,1.3793743349081247e-06,1.6688531978976176e-09,1.8631975791162618e-10,59.99999999994296,5.295328173749326e-12,2.4068072032888888e-14,1.2394205128439298e-13,2.3939553655203913e-14,1.2422511234960084e-17,5.891746362511167e-20,5.84213496569381e-25,7.106224981254404e-25,1.6266536765529743e-08,5.191412621082978e-11,4.66135709694357e-24,10.0,0.00136839110948582,9.002198905744443e-26,1.348272065982564,1.0,1.0,0.016207460364215873,0.3854306819463676,0.22004836641590667,0.005852860767780981,0.00914015782094295,0.004187997357442856,4.9300004363320455e-08,8.10395820640934e-07,0.00015598498906680238,9.44510134013327e-07,0.0002604833075475409,1.0317430669707287e-06,2.521941824615663e-08,4.879961029658923e-11,1.0411741837299547e-06,2.847292145345438e-09,-1.668853197890675e-10,1.0120119839937079e-11,2.647664086874663e-14,8.97483666315959e-11,2.595706310541489e-13,-2.4788410256878597e-14,1.2034036016444444e-15,4.172132994726637e-14,2.3939553655203914e-17,1.2422511234960085e-19,6.2112556174800425e-21,2.945873181255584e-23,2.5216452821474828e-24,9.445345618032438e-25,3.240033639433212e-25,2.1318674943763212e-27,3.5531124906272025e-28,4.041596848103857e-26,1.5166439507108769e-25,0.0007733034940793875,4.10517332845746e-06,2.3306785484717853e-27,4.5010994528722217e-29,2.7006596717233327e-28,2.921067482846905e-28,1.1871173388765808e-23,3.619854108561192e-25,1.541380418548596e-24,0.10267585331270204,0.10070062037237396
6.7,0.6470194707100219,1.9953109822009403,2.2604222806838936,3.3700388524798393,1.172712583848058,0.002197011070238644,999.9811368616242,0.010511815866802552,0.00662469316945403,4.60857515317007e-08,5.773277487295054e-07,99.9983075145533,0.00031638926568712224,49.999653467422505,0.0003465160575725663,1.3898154345972333e-06,1.6949362114908822e-09,1.8958166291165744e-10,59.999999999941956,5.397136601436381e-12,2.457346170755133e-14,1.26309999095934e-13,2.435977847481466e-14,1.2663939750788072e-17,6.017128845649191e-20,5.997668463801973e-25,7.310370089302124e-25,1.651994978331745e-08,5.281589943825554e-11,4.7878191176533035e-24,10.0,0.0013760961811293026,9.255899938796412e-26,1.3482915114909206,1.0,1.0,0.016079391526359926,0.38468367908718193,0.2197439579193336,0.005863562919240291,0.00916630432827646,0.0042047263467210215,4.9729745385273814e-08,8.199984169152671e-07,0.00015641953547717734,9.491677970613667e-07,0.0002619291512861891,1.0395481727176989e-06,2.5562197416938953e-08,4.955984934995235e-11,1.0469505544705688e-06,2.886638743647527e-09,-1.694936211483694e-10,1.0295472454401166e-11,2.6985683007181905e-14,9.113299280170344e-11,2.640794971912777e-13,-2.52619998191868e-14,1.2286730853775667e-15,4.23734052870925e-14,2.435977847481466e-17,1.2663939750788073e-19,6.331969875394036e-21,3.0085644228245953e-23,2.5839630523506897e-24,9.677889690388038e-25,3.3256640666510983e-25,2.1931110267906374e-27,3.655185044651062e-28,4.1463869663768e-26,1.5562842033383595e-25,0.0007759445593590216,4.128288543387908e-06,2.3939095588266517e-27,4.627949969398206e-29,2.7767699816389235e-28,2.9988342319009868e-28,1.2171408182692767e-23,3.714950954651534e-25,1.582925904279143e-24,0.10243806391218596,0.10052414338462196
6.71,0.6458361186058896,1.9941464640065023,2.2567393308070676,3.3704944871326012,1.1748498623968289,0.0022044704733715182,999.9810451091339,0.010553706013157041,0.006664170155826491,4.658520909164968e-08,5.852897169668624e-07,99.99829822644178,0.0003179461186184499,49.99965085105981,0.00034913216341951684,1.4003144004363123e-06,1.7213748042515496e-09,1.9289432665035615e-10,59.99999999994094,5.500706856965438e-12,2.508850708771259e-14,1.287186056822327e-13,2.4786564174998402e-14,1.2909602027491749e-17,6.144945676747955e-20,6.157045920526861e-25,7.519982091799281e-25,1.6776802630392315e-08,5.3731566098701024e-11,4.917466222254472e-24,10.0,0.0013838274397332936,9.516265533733361e-26,1.3483103454006145,1.0,1.0,0.015952214684208516,0.3839379764187615,0.21943935103228446,0.005874249311984145,0.00919246469246859,0.004221482405262817,5.0162227144391006e-08,8.296943056194834e-07,0.00015685407210390035,9.538383558553497e-07,0.000263379748319474,1.0473964902585506e-06,2.5908920968980276e-08,5.0330407891176944e-11,1.0527458873544323e-06,2.9264485848343118e-09,-1.7213748042441082e-10,1.0473518227616887e-11,2.7503534284827192e-14,9.253617503525111e-11,2.686578304935051e-13,-2.5743721136446543e-14,1.2544253543856296e-15,4.303437010610354e-14,2.4786564174998404e-17,1.290960202749175e-19,6.4548010137458745e-21,3.072472838373977e-23,2.647699801767297e-24,9.915703937111266e-25,3.413386119754711e-25,2.2559946275397844e-27,3.759991045899641e-28,4.253688034800747e-26,1.596882449727548e-25,0.0007785871533512107,4.151482319199881e-06,2.458733111127236e-27,4.758132766866681e-29,2.8548796601200086e-28,3.0785229602634306e-28,1.2478643405618204e-23,3.812360598749139e-25,1.625509067712866e-24,0.10220101681316562,0.10034810640977204
6.72,0.6446564006636123,1.9929849713660928,2.253062564072582,3.3709470071687613,1.1769839873997143,0.0022119383189382795,999.9809530952086,0.010595663719024552,0.006703800050199877,4.7089005238708685e-08,5.933452259053343e-07,99.99828890783053,0.0003195072702640147,49.999648220242584,0.00035176272031403003,1.4108714222138248e-06,1.7481730866388956e-09,1.962584373614692e-10,59.9999999999399,5.606065962272627e-12,2.5613374003200973e-14,1.311684884203304e-13,2.5220000097514847e-14,1.3159564098395403e-17,6.275239500770591e-20,6.320354887425849e-25,7.735196585309916e-25,1.703713482998972e-08,5.466131209918512e-11,5.050372353347349e-24,10.0,0.0013915848993390572,9.783457838351121e-26,1.3483285707024824,1.0,1.0,0.015825923618124682,0.3831935726711412,0.21913455152565828,0.005884919936998571,0.009218638531658071,0.004238265487609821,5.059745844833301e-08,8.394841796706639e-07,0.00015728859301068814,9.585218107920441e-07,0.00026483510018603237,1.05528816094209e-06,2.6259625602429136e-08,5.111140448996916e-11,1.0585601882689509e-06,2.9667261295266716e-09,-1.7481730866311923e-10,1.0654293049221831e-11,2.8030329811363136e-14,9.395812277839164e-11,2.733065604959256e-13,-2.623369768406608e-14,1.2806687001600486e-15,4.370432716578138e-14,2.5220000097514847e-17,1.3159564098395403e-19,6.579782049197702e-21,3.137619750385296e-23,2.7128849935796592e-24,1.0158897207045687e-24,3.5032466197594985e-25,2.320558975592975e-27,3.867598292654958e-28,4.3635551726580626e-26,1.6384599267609818e-25,0.0007812312618774237,4.174754698017172e-06,2.5251861766736743e-27,4.891728919175561e-29,2.9350373515053365e-28,3.1601774437129245e-28,1.2793028265966206e-23,3.912134707904749e-25,1.6691537399485645e-24,0.1019647087186728,0.10017250742891912
