Time,Hsp90,HCom,HSF1,MisP,MCom,TriH,DiH,NatP,AggP,HSE,HSETriH,X,ROS,ATP,ADP,source,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,compartment,proteinSynthesis,misfolding,Hsp90MisPBinding,unsuccessulRefolding,refolding,proteinDegradation,proteinAggregation1,proteinAggregation2,Hsp90HSF1Binding,Hsp90HSF1Release,dimerisation,trimerisation,deTrimerisation,deDimerisation,HSETriHBinding,HSETriHRelease,Hsp90Transcription,Hsp90Degradation,countTime,ATPformation,ATPconsumption,radicalFormation,radicalScavenging
0.3,296316.7066992692,5999.999959333565,4.0497210063086976e-05,0.0008094643484333102,3575.611223479321,1.4179562464987452e-10,8.440034566380358e-08,5996427.387965533,-1.2063144072250694e-11,0.9999999999987484,1.2516464700965525e-12,0.3,100.0,10943.447191711553,56.5528082884417,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11992.854775931068,11992.89049591141,0.03575611223479321,156.51805040894834,5.314998210391878e-06,-4.0440455795096276e-11,-9.764685056501555e-22,5999.999958201218,5999.999959333565,-2.0247785019532043e-07,3.417978527744206e-10,7.089781232493726e-11,4.220017283190179e-08,7.089781232484854e-12,1.001317176077242e-13,1.2516464700965526e-09,26.006664378918373,1.0,678.6336994613005,218.86894383423106,0.1,0.1
0.31,296198.1105643628,5999.99995932223,4.051342492870465e-05,0.0008097725663562946,3693.9473123353964,1.4437875196862039e-10,8.195662058367155e-08,5996309.151876315,-1.2467625555566002e-11,0.9999999999986781,1.3221652796506878e-12,0.31,100.0,10946.034323827036,53.96567617295887,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11992.61830375263,11992.655207079477,0.036939473123353966,161.7362962849275,5.318278983497703e-06,-4.0455841737353566e-11,-1.0095941142500005e-21,5999.999958186736,5999.99995932223,-2.02558917955526e-07,3.320343395426908e-10,7.218937598431019e-11,4.0978310291835776e-08,7.218937598421476e-12,1.0577322237205503e-13,1.3221652796506879e-09,26.002401372819644,1.0,647.5881140755065,218.92068647654074,0.1,0.1
0.32,296079.56899707526,5999.999959310867,4.052964531458369e-05,0.000810080889226391,3812.2288803592173,1.4685059392451562e-10,7.952438464463205e-08,5996190.970307929,-1.2872260924448665e-11,0.9999999999986063,1.3938908883104245e-12,0.32,100.0,10948.279404521994,51.720595478000845,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11992.38194061586,11992.420026745865,0.038122288803592176,166.94938774464305,5.321395149308496e-06,-4.0471232908965056e-11,-1.04275725760315e-21,5999.9999581731345,5999.999959310867,-2.0264001331217184e-07,3.2230951035074623e-10,7.342529696225781e-11,3.9762192322316025e-08,7.342529696215549e-12,1.1151127106483397e-13,1.3938908883104245e-09,25.997326015750428,1.0,620.6471457360101,218.9655880904399,0.1,0.1
0.33,295961.08195295784,5999.9999592994745,4.054587122446707e-05,0.0008103893171137192,3930.4559796425083,1.4921214669988e-10,7.710357933149179e-08,5996072.843208286,-1.3277050231209452e-11,0.9999999999985335,1.4667669598867711e-12,0.33,100.0,10950.22119939648,49.77880060351471,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11992.145686416574,11992.184954804748,0.03930455979642509,172.1574495663042,5.32436536801385e-06,-4.048662931342135e-11,-1.0759579670154374e-21,5999.999958159287,5999.9999592994745,-2.0272113628396859e-07,3.126231798520147e-10,7.460607334994e-11,3.8551789665745896e-08,7.46060733498306e-12,1.173413567909417e-13,1.4667669598867712e-09,25.991531296656735,1.0,597.3456072421766,219.00442398792958,0.1,0.1
0.34,295842.64938804327,5999.999959288055,4.056210266204888e-05,0.000810697850087586,4048.628660920468,1.514643991242627e-10,7.469414642751195e-08,5995954.770526646,-1.3681993528194043e-11,0.9999999999984595,1.5407376992973269e-12,0.34,100.0,10951.89408581864,48.10591418135527,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11991.909541053292,11991.949991155108,0.04048628660920468,177.36060914884285,5.327206193856072e-06,-4.050203095417247e-11,-1.1091962738219176e-21,5999.999958145172,5999.999959288055,-2.0280228688938258e-07,3.0297516356468514e-10,7.573219956213134e-11,3.7347073213755974e-08,7.573219956201467e-12,1.2325901594378615e-13,1.540737699297327e-09,25.985099644569942,1.0,577.2709701762632,219.0378817163728,0.1,0.1
0.35000000000000003,295724.2712588226,5999.999959276608,4.057833963096924e-05,0.0008110064882163769,4166.746973687335,1.536083327237471e-10,7.229602801288113e-08,5995836.752213517,-1.4087090867782114e-11,0.9999999999983845,1.6157478484733362e-12,0.35000000000000003,100.0,10953.328516183086,46.67148381690644,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11991.673504427035,11991.715135698247,0.04166746973687336,182.55899378643628,5.329932296513965e-06,-4.051743783462239e-11,-1.1424722093864965e-21,5999.999958130688,5999.999959276608,-2.0288346514661018e-07,2.933652778676757e-10,7.680416636187355e-11,3.6148014006440566e-08,7.680416636174947e-12,1.292598278778669e-13,1.6157478484733363e-09,25.978104048319924,1.0,560.0578058028773,219.06657032366172,0.1,0.1
0.36,295605.9475224107,5999.999959265133,4.059458213479584e-05,0.0008113152315671893,4284.810966142111,1.5564492177049362e-10,6.990916646317796e-08,5995718.7882207,-1.4492342302387233e-11,0.9999999999983086,1.6917426822493347e-12,0.36,100.0,10954.551571413707,45.44842858628671,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11991.4375764414,11991.480388339152,0.042848109661421115,187.75273080945098,5.332556726925737e-06,-4.0532849958110816e-11,-1.1757858051012272e-21,5999.999958116325,5999.999959265133,-2.0296467107348568e-07,2.8379333999645925e-10,7.782246088524681e-11,3.495458323158898e-08,7.782246088511518e-12,1.3533941457994678e-13,1.6917426822493346e-09,25.970609387545913,1.0,545.3811430354406,219.09103142827416,0.1,0.1
0.37,295487.6781365561,5999.99995925363,4.061083017701638e-05,0.0008116240802056851,4402.820685222855,1.5757513333044985e-10,6.753350444788164e-08,5995600.878501257,-1.489774788445621e-11,0.9999999999982316,1.7686680044160984e-12,0.37,100.0,10955.58718355064,44.41281644935421,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11991.201757002515,11991.245748984795,0.04402820685222855,192.94194348199665,5.335091022577488e-06,-4.054826732790577e-11,-1.2091370923857962e-21,5999.999958102278,5999.99995925363,-2.0304590468744355e-07,2.742591680391702e-10,7.878756666522493e-11,3.376675222394082e-08,7.878756666508561e-12,1.4149344035328788e-13,1.7686680044160983e-09,25.962672976309726,1.0,532.9537973922505,219.11174367101282,0.1,0.1
0.38,295369.46305971715,5999.9999592421,4.0627083761021735e-05,0.0008119330341957527,4520.776176649945,1.5939992731346653e-10,6.516898492882684e-08,5995483.023009468,-1.5303307666467993e-11,0.9999999999981539,1.846470143554368e-12,0.38,100.0,10956.456732789553,43.54326721044241,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11990.966046018937,11991.011217542322,0.04520776176649945,198.12675431236363,5.337545495452984e-06,-4.056368994718672e-11,-1.242526102686648e-21,5999.999958087573,5999.9999592421,-2.0312716600543404e-07,2.6476258093242114e-10,7.969996365673327e-11,3.258449246441342e-08,7.969996365658613e-12,1.4771761148434945e-13,1.846470143554368e-09,25.95434599245261,1.0,522.5192065253088,219.12913465579106,0.1,0.1
0.39,295251.302251132,5999.999959230542,4.064334289011738e-05,0.0008122420935997245,4638.677484854176,1.6112025651933772e-10,6.281555115875504e-08,5995365.221700901,-1.5709021700933164e-11,0.9999999999980752,1.925095949240039e-12,0.39,100.0,10957.179037022148,42.82096297784706,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11990.730443401802,11990.776793925224,0.04638677484854177,203.3072787862032,5.339929224586729e-06,-4.0579117819055454e-11,-1.2759528674769458e-21,5999.99995807322,5999.999959230542,-2.0320845504398048e-07,2.553033984576991e-10,8.056012825966886e-11,3.140777557937752e-08,8.05601282595138e-12,1.5400767593920314e-13,1.9250959492400392e-09,25.945673465030342,1.0,513.8515557341648,219.14358074044296,0.1,0.1
0.4,295133.1956706734,5999.999959218958,4.0659607567520096e-05,0.0008125512584783032,4756.524653222254,1.6273706668710062e-10,6.047314667978889e-08,5995247.474532171,-1.6114890040392944e-11,0.9999999999979958,2.00449278794997e-12,0.4,100.0,10957.77085558132,42.22914441867558,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11990.494949064343,11990.542478046447,0.04756524653222254,208.4836288757314,5.342250299291685e-06,-4.0594550946532424e-11,-1.3094174182560761e-21,5999.99995805885,5999.999959218958,-2.0328977181916276e-07,2.458814412373297e-10,8.136853334355031e-11,3.0236573339894444e-08,8.136853334338723e-12,1.6035942303599762e-13,2.0044927879499704e-09,25.936695478878164,1.0,506.74973302410694,219.1554171116264,0.1,0.1
0.41000000000000003,295015.143278869,5999.9999592073455,4.0675877796365136e-05,0.0008128605288906944,4874.317724101154,1.6425129654194503e-10,5.81417153219649e-08,5995129.781460929,-1.652091273741828e-11,0.9999999999979157,2.084608539186272e-12,0.41000000000000003,100.0,10958.247012731263,41.752987268733776,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11990.259562921858,11990.308269821271,0.04874317724101155,213.6559105569381,5.344515877490163e-06,-4.060998933256329e-11,-1.3429197865494831e-21,5999.999958044213,5999.9999592073455,-2.0337111634665316e-07,2.3649653073072945e-10,8.212564827097252e-11,2.907085766098245e-08,8.212564827080135e-12,1.6676868313490175e-13,2.084608539186272e-09,25.927447476620134,1.0,501.0358472248053,219.16494025462526,0.1,0.1
0.42,294897.1450369694,5999.999959195706,4.0692153579701754e-05,0.0008131699048945114,4992.0567387732435,1.6566387784206848e-10,5.582120120176747e-08,5995012.142445894,-1.6927089844609117e-11,0.999999999997835,2.165391591601949e-12,0.42,100.0,10958.62061351214,41.37938648785687,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11990.024284891788,11990.074169168767,0.04992056738773244,218.82422352537057,5.346732289238819e-06,-4.0625432980014256e-11,-1.3764600039081645e-21,5999.99995802997,5999.999959195706,-2.0345248864169401e-07,2.2714848923057542e-10,8.283193892103424e-11,2.7910600600883736e-08,8.28319389208549e-12,1.7323132732815594e-13,2.165391591601949e-09,25.917960778393457,1.0,496.55263785428247,219.1724122702428,0.1,0.1
0.43,294779.2009068926,5999.99995918404,4.070843492049103e-05,0.0008134793865457315,5109.741737568927,1.6697573542671733e-10,5.351154872063303e-08,5994894.557446734,-1.7333421414593564e-11,0.9999999999977535,2.2467908390238412e-12,0.43,100.0,10958.903329527178,41.09667047281843,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11989.789114893469,11989.840176008996,0.05109741737568928,223.98866296347242,5.348905174630646e-06,-4.0640881891669836e-11,-1.4100381019082219e-21,5999.999958016294,5999.99995918404,-2.0353388871908676e-07,2.1783713985885747e-10,8.348786771335866e-11,2.6755774360316515e-08,8.348786771317111e-12,1.797432671219073e-13,2.246790839023841e-09,25.908263265677128,1.0,493.1600456738212,219.17806659054358,0.1,0.1
0.44,294661.31085126643,5999.999959172347,4.072472182159374e-05,0.0008137889738984614,5227.372759838278,1.681877872615643e-10,5.121270256352126e-08,5994777.0264241025,-1.7739907500027148e-11,0.9999999999976715,2.3287556767107923e-12,0.44,100.0,10959.105470398516,40.894529601481246,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11989.554052848205,11989.606290261385,0.05227372759838279,229.14931763262345,5.351039517360373e-06,-4.0656336070221136e-11,-1.4436541121500712e-21,5999.999958001993,5999.999959172347,-2.0361531659313148e-07,2.085623065631424e-10,8.409389363078215e-11,2.560635128176063e-08,8.409389363058635e-12,1.8630045413686338e-13,2.3287556767107923e-09,25.89837955699259,1.0,490.7343552177749,219.1821094079703,0.1,0.1
0.45,294543.4748333437,5999.9999591606265,4.0741014285800375e-05,0.0008140986670055031,5344.9498440785455,1.6930094448578873e-10,4.8924607697443647e-08,5994659.549339498,-1.814654815359202e-11,0.999999999997589,2.411235997461251e-12,0.45,100.0,10959.236195872902,40.76380412709518,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11989.319098678998,11989.372511849702,0.05344949844078546,234.3062711854033,5.353139747075153e-06,-4.0671795518294146e-11,-1.4773080662590438e-21,5999.999957987269,5999.9999591606265,-2.036967722777767e-07,1.9932381411287307e-10,8.465047224289436e-11,2.4462303848721823e-08,8.465047224269028e-12,1.9289887979690006e-13,2.4112359974612508e-09,25.88833151542711,1.0,489.16564952514216,219.18472391745803,0.1,0.1
0.46,294425.692817015,5999.99995914888,4.075731231582127e-05,0.0008144084659181629,5462.473027947458,1.7031611145814522e-10,4.6647209370017076e-08,5994542.126155266,-1.8553343427996223e-11,0.9999999999975061,2.49418218781041e-12,0.46,100.0,10959.303650167525,40.696349832472045,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11989.084252310531,11989.138840699872,0.054624730279474586,239.4596023765049,5.355209803958553e-06,-4.068726023844018e-11,-1.5109999958847232e-21,5999.999957972568,5999.99995914888,-2.0377825578657034e-07,1.9012148809552906e-10,8.515805572907261e-11,2.3323604685008538e-08,8.515805572886025e-12,1.9953457502483279e-13,2.4941821878104097e-09,25.87813857134077,1.0,488.35619798966457,219.18607300335051,0.1,0.1
0.47000000000000003,294307.96476670343,5999.999959137108,4.077361591429733e-05,0.0008147183706864505,5579.942348379215,1.7123418580178725e-10,4.43804531080485e-08,5994424.756834471,-1.8960293375973004e-11,0.9999999999974227,2.5775451243362094e-12,0.47000000000000003,100.0,10959.315013110325,40.684986889671514,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11988.849513668943,11988.905276738695,0.05579942348379216,244.60938380352965,5.357253162792479e-06,-4.0702730233145823e-11,-1.5447299327009824e-21,5999.999957958058,5999.999959137108,-2.0385976713271302e-07,1.8095515491300528e-10,8.561709290089362e-11,2.219022655402425e-08,8.561709290067298e-12,2.0620360994689675e-13,2.5775451243362096e-09,25.86781784790033,1.0,488.2198426760582,219.1863002622065,0.1,0.1
0.48,294190.29064739466,5999.999959125308,4.078992508379837e-05,0.0008150283813590463,5697.357841593666,1.7205605845108975e-10,4.212428471606999e-08,5994307.441340893,-1.936739805028009e-11,0.9999999999973389,2.661276169790755e-12,0.48,100.0,10959.276698370491,40.7233016295064,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11988.614882681786,11988.671819894673,0.05697357841593667,249.75568414262347,5.359272929003289e-06,-4.0718205504831275e-11,-1.578497908405613e-21,5999.999957944048,5999.999959125308,-2.0394130632905013e-07,1.7182464177770874e-10,8.602802922554487e-11,2.1062142358034996e-08,8.602802922531596e-12,2.129020935832604e-13,2.661276169790755e-09,25.857384633374256,1.0,488.6796195540768,219.18553396740984,0.1,0.1
0.49,294072.67042455514,5999.999959113482,4.080623982682532e-05,0.0008153384979833423,5814.719543177689,1.7278261369543067e-10,3.987865027494965e-08,5994190.1796389455,-1.9774657503699116e-11,0.9999999999972549,2.7453271694995453e-12,0.49,100.0,10959.194352293694,40.8056477063023,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11988.380359277891,11988.438470095361,0.0581471954317769,254.8985663110588,5.361271837384001e-06,-4.0733686055852424e-11,-1.6123039547201066e-21,5999.999957929678,5999.999959113482,-2.0402287338808259e-07,1.627297767089689e-10,8.639130684771534e-11,1.9939325137474826e-08,8.639130684747818e-12,2.1962617355996363e-13,2.7453271694995455e-09,25.846852382023293,1.0,489.66777247562766,219.1838870458739,0.1,0.1
0.5,293955.10406414734,5999.99995910163,4.082256014582299e-05,0.0008156487206056798,5932.0274880978095,1.7341472922476395e-10,3.764349614045755e-08,5994072.971693662,-2.0182071789035022e-11,0.9999999999971706,2.829650447602777e-12,0.5,100.0,10959.072992336552,40.92700766344461,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11988.145943387324,11988.205227271561,0.0593202748809781,260.03808893844297,5.36325231913414e-06,-4.07491718885127e-11,-1.64614810338984e-21,5999.999957915156,5999.99995910163,-2.0410446832203067e-07,1.536703885292884e-10,8.670736461238198e-11,1.8821748070228776e-08,8.670736461213665e-12,2.2637203580822214e-13,2.829650447602777e-09,25.8362330441092,1.0,491.12409196133535,219.18145984673106,0.1,0.1
0.51,293837.59153258184,5999.999959089751,4.083888604317872e-05,0.000815959049271323,6049.281710761188,1.7395327617441492e-10,3.54187689418513e-08,5993955.817470634,-2.0589640959115435e-11,0.999999999997086,2.9141988033650785e-12,0.51,100.0,10958.917074196463,41.082925803533904,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11987.911634941269,11987.97209135504,0.06049281710761189,265.17430650674066,5.365216534142768e-06,-4.0764663005061764e-11,-1.680030386183772e-21,5999.999957900603,5999.999959089751,-2.0418609114282734e-07,1.4464630686059428e-10,8.697663808720746e-11,1.770938447092565e-08,8.6976638086954e-12,2.331359042692063e-13,2.9141988033650784e-09,25.82553722707516,1.0,492.9951096424069,219.17834148392924,0.1,0.1
0.52,293720.1327967098,5999.999959077847,4.085521752122326e-05,0.0008162694840244746,6166.482245031178,1.7439911916839766e-10,3.320441558049795e-08,5993838.716936001,-2.099736506679031e-11,0.9999999999970013,2.9989255076155573e-12,0.52,100.0,10958.73053151125,41.26946848874799,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11987.677433872002,11987.739062278522,0.06166482245031178,270.3072690025808,5.3671663899119665e-06,-4.078015940769625e-11,-1.7139508348942454e-21,5999.99995788608,5999.999959077847,-2.0426774186212276e-07,1.356573621206338e-10,8.719955958419883e-11,1.6602207790248975e-08,8.719955958393735e-12,2.399140406092446e-13,2.9989255076155573e-09,25.814774291730714,1.0,495.2336218649759,219.174610630225,0.1,0.1
0.53,293602.72782377957,5999.999959065917,4.0871554582237415e-05,0.0008165800249083989,6283.629124289983,1.7475311636472568e-10,3.100038322844702e-08,5993721.670056378,-2.1405244164931243e-11,0.9999999999969164,3.0837842990125524e-12,0.53,100.0,10958.516872751612,41.48312724838392,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11987.443340112755,11987.506139975789,0.06283629124289984,275.43702312258085,5.3691035885463725e-06,-4.0795661098565976e-11,-1.7479094813369915e-21,5999.999957871702,5999.999959065917,-2.0434942049131724e-07,1.2670338551917497e-10,8.737655818236284e-11,1.550019161422351e-08,8.73765581820934e-12,2.467027439210042e-13,3.0837842990125523e-09,25.803952582877155,1.0,497.7975269806071,219.17033745503224,0.1,0.1
0.54,293485.3765814085,5999.999959053961,4.0887897228451945e-05,0.0008168906719654199,6400.722381469816,1.750161194980059e-10,2.8806619327070763e-08,5993604.6767988335,-2.181327830643116e-11,0.9999999999968314,3.1687293805479262e-12,0.54,100.0,10958.279196409845,41.720803590150325,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11987.209353597667,11987.273324380552,0.06400722381469817,280.56361165942224,5.371029633803952e-06,-4.0811168079773784e-11,-1.7819063573509264e-21,5999.999957857074,5999.999959053961,-2.044311270415609e-07,1.177842090544407e-10,8.750805974900295e-11,1.4403309663535382e-08,8.750805974872567e-12,2.534983504438341e-13,3.1687293805479263e-09,25.793079467073316,1.0,500.6496430818039,219.1655839281969,0.1,0.1
0.55,293368.07903755456,5999.999959041979,4.0904245462058916e-05,0.0008172014252371356,6517.762049092887,1.7518897392327663e-10,2.66230715856736e-08,5993487.737130846,-2.222146754420384e-11,0.9999999999967464,3.2537154159414504e-12,0.55,100.0,10958.02024998588,41.97975001411363,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11986.975474261693,11987.04061542851,0.06517762049092887,285.68707407419726,5.372945859639513e-06,-4.08266803533863e-11,-1.815941494798413e-21,5999.999957842416,5999.999959041979,-2.0451286152381047e-07,1.0889966550943592e-10,8.759448696163831e-11,1.33115357928368e-08,8.759448696135332e-12,2.60297233275316e-13,3.2537154159414504e-09,25.78216147335971,1.0,503.75700016936355,219.16040499971763,0.1,0.1
