Time,S,N1,N2,v,d,compartment,r1,r2,r3,r4,r5
8.56,0.11111111111111228,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000092,0.0,99.99999999999999,0.0
8.57,0.11111111111111227,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000092,0.0,99.99999999999999,0.0
8.58,0.11111111111111226,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000092,0.0,99.99999999999999,0.0
8.59,0.11111111111111224,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000009,0.0,99.99999999999999,0.0
8.6,0.11111111111111223,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000089,0.0,99.99999999999999,0.0
8.61,0.11111111111111222,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000087,0.0,99.99999999999999,0.0
8.62,0.11111111111111219,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000085,0.0,99.99999999999999,0.0
8.63,0.11111111111111217,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000083,0.0,99.99999999999999,0.0
8.64,0.11111111111111216,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000083,0.0,99.99999999999999,0.0
8.65,0.11111111111111215,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000083,0.0,99.99999999999999,0.0
8.66,0.11111111111111213,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000082,0.0,99.99999999999999,0.0
8.67,0.11111111111111212,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000008,0.0,99.99999999999999,0.0
8.68,0.1111111111111121,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000008,0.0,99.99999999999999,0.0
8.69,0.11111111111111209,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000078,0.0,99.99999999999999,0.0
8.7,0.11111111111111206,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000076,0.0,99.99999999999999,0.0
8.71,0.11111111111111205,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000075,0.0,99.99999999999999,0.0
8.72,0.11111111111111203,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000073,0.0,99.99999999999999,0.0
8.73,0.11111111111111202,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000073,0.0,99.99999999999999,0.0
8.74,0.11111111111111201,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000071,0.0,99.99999999999999,0.0
8.75,0.111111111111112,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000007,0.0,99.99999999999999,0.0
8.76,0.11111111111111198,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000068,0.0,99.99999999999999,0.0
8.77,0.11111111111111197,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000066,0.0,99.99999999999999,0.0
8.78,0.11111111111111195,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000066,0.0,99.99999999999999,0.0
8.79,0.11111111111111192,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000066,0.0,99.99999999999999,0.0
8.8,0.11111111111111191,99.99999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000064,0.0,99.99999999999999,0.0
8.81,0.1111111111111119,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000064,0.0,100.0,0.0
8.82,0.11111111111111188,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000064,0.0,100.0,0.0
8.83,0.11111111111111187,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000062,0.0,100.0,0.0
8.84,0.11111111111111185,100.0,0.0,10.0,1.0,1.0,10.0,10.00000000000006,0.0,100.0,0.0
8.85,0.11111111111111184,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000059,0.0,100.0,0.0
8.86,0.11111111111111183,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000057,0.0,100.0,0.0
8.87,0.1111111111111118,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000055,0.0,100.0,0.0
8.88,0.11111111111111178,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000053,0.0,100.0,0.0
8.89,0.11111111111111177,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000052,0.0,100.0,0.0
8.9,0.11111111111111176,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000052,0.0,100.0,0.0
8.91,0.11111111111111174,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000052,0.0,100.0,0.0
8.92,0.11111111111111173,100.0,0.0,10.0,1.0,1.0,10.0,10.00000000000005,0.0,100.0,0.0
8.93,0.11111111111111172,100.0,0.0,10.0,1.0,1.0,10.0,10.00000000000005,0.0,100.0,0.0
8.94,0.1111111111111117,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000048,0.0,100.0,0.0
8.95,0.11111111111111167,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000046,0.0,100.0,0.0
8.96,0.11111111111111166,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000044,0.0,100.0,0.0
8.97,0.11111111111111165,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000043,0.0,100.0,0.0
8.98,0.11111111111111163,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000043,0.0,100.0,0.0
8.99,0.11111111111111162,100.0,0.0,10.0,1.0,1.0,10.0,10.00000000000004,0.0,100.0,0.0
9.0,0.1111111111111116,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000039,0.0,100.0,0.0
9.01,0.11111111111111159,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000039,0.0,100.0,0.0
9.02,0.11111111111111158,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000037,0.0,100.0,0.0
9.03,0.11111111111111155,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000036,0.0,100.0,0.0
9.04,0.11111111111111154,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000034,0.0,100.0,0.0
9.05,0.11111111111111152,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000032,0.0,100.0,0.0
9.06,0.11111111111111151,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000032,0.0,100.0,0.0
9.07,0.1111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.00000000000003,0.0,100.0,0.0
9.08,0.11111111111111148,100.0,0.0,10.0,1.0,1.0,10.0,10.00000000000003,0.0,100.0,0.0
9.09,0.11111111111111147,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000028,0.0,100.0,0.0
9.1,0.11111111111111145,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000028,0.0,100.0,0.0
9.11,0.11111111111111142,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000027,0.0,100.0,0.0
9.12,0.11111111111111141,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000025,0.0,100.0,0.0
9.13,0.1111111111111114,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000023,0.0,100.0,0.0
9.14,0.11111111111111138,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000023,0.0,100.0,0.0
9.15,0.11111111111111137,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000021,0.0,100.0,0.0
9.16,0.11111111111111135,100.0,0.0,10.0,1.0,1.0,10.0,10.00000000000002,0.0,100.0,0.0
9.17,0.11111111111111134,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000018,0.0,100.0,0.0
9.18,0.11111111111111133,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000016,0.0,100.0,0.0
9.19,0.1111111111111113,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000014,0.0,100.0,0.0
9.2,0.11111111111111129,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000012,0.0,100.0,0.0
9.21,0.11111111111111127,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000014,0.0,100.0,0.0
9.22,0.11111111111111126,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000012,0.0,100.0,0.0
9.23,0.11111111111111124,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000012,0.0,100.0,0.0
9.24,0.11111111111111123,100.0,0.0,10.0,1.0,1.0,10.0,10.00000000000001,0.0,100.0,0.0
9.25,0.11111111111111122,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000009,0.0,100.0,0.0
9.26,0.1111111111111112,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000007,0.0,100.0,0.0
9.27,0.11111111111111117,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000005,0.0,100.0,0.0
9.28,0.11111111111111116,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000004,0.0,100.0,0.0
9.29,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.3,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.31,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.32,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.33,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.34,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.35,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.36,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.37,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.38,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.39,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.4,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.41,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.42,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.43,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.44,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.45,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.46,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.47,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.48,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.49,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.5,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.51,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.52,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.53,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.54,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.55,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.56,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.57,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.58,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.59,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.6,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.61,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.62,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.63,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.64,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.65,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.66,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.67,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.68,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.69,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.7,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.71,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.72,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.73,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.74,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.75,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.76,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.77,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.78,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.79,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.8,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.81,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.82,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.83,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.84,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.85,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.86,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.87,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.88,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.89,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.9,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.91,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.92,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.93,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.94,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.95,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.96,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.97,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.98,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
9.99,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
10.0,0.11111111111111115,100.0,0.0,10.0,1.0,1.0,10.0,10.000000000000002,0.0,100.0,0.0
