Time,L,R,C,I,X,A,BR,Rs,KD,kdegR,kon,koff,kdegC,k1,k2,k3,kdegX,kdegA,BI,TFs,kdegI,cell,R_expression,R_degradation,R_L_binding,C_degradation,C_I_binding,I_activation,X_degradation,A_degradation,I_expression,I_degradation
0.6,0.1,0.999941006757596,5.78302672274411e-05,0.9999842308757514,1.118586299176997e-06,1.4693372540755033e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000220400571919,0.00499970503378798,9.710258731438755e-05,5.78302672274411e-07,5.223642379888688e-05,5.0336383462964866e-05,5.5929314958849854e-09,7.346686270377517e-08,0.005000220400571919,0.004999921154378757
0.61,0.1,0.9999400411844391,5.8776230500918057e-05,0.9999837072984035,1.1375251695550762e-06,1.5200250736279143e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000228003743716,0.004999700205922196,9.705519259339803e-05,5.877623050091805e-07,5.3087647029558155e-05,5.118863262997843e-05,5.687625847775381e-09,7.600125368139572e-08,0.005000228003743716,0.004999918536492017
0.62,0.1,0.9999390762100221,5.9721635655177054e-05,0.9999831753143993,1.1564528367020091e-06,1.5715623346222778e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00500023573433167,0.004999695381050111,9.700782583824336e-05,5.972163565517705e-07,5.393836667392355e-05,5.204037765159041e-05,5.782264183510046e-09,7.85781167311139e-08,0.00500023573433167,0.004999915876571996
0.63,0.1,0.9999381118353092,6.066648302000021e-05,0.9999826349304674,1.1753693067674966e-06,1.6239484905931626e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00500024359225381,0.004999690559176546,9.696048703253092e-05,6.066648302000021e-07,5.4788583008466785e-05,5.289161880453735e-05,5.876846533837483e-09,8.119742452965813e-08,0.00500024359225381,0.004999913174652337
0.64,0.1,0.999937148061264,6.161077292497531e-05,0.9999820861533321,1.1942745858984038e-06,1.6771829953791273e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00500025157742821,0.00499968574030632,9.691317615987763e-05,6.161077292497532e-07,5.5638296309544024e-05,5.374235636542817e-05,5.971372929492019e-09,8.385914976895637e-08,0.00500025157742821,0.004999910430766661
0.65,0.1,0.9999361848888493,6.255450569949596e-05,0.9999815289897139,1.2131686802387616e-06,1.7312653031225747e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000259689772989,0.004999680924444246,9.686589320391016e-05,6.255450569949597e-07,5.648750685338395e-05,5.459259061074427e-05,6.065843401193809e-09,8.656326515612874e-08,0.005000259689772989,0.00499990764494857
0.66,0.1,0.9999352223190271,6.349768167276166e-05,0.9999809634463297,1.2320515959297668e-06,1.7861948682696088e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000267929206312,0.004999676111595136,9.681863814826464e-05,6.349768167276166e-07,5.733621491608772e-05,5.54423218168395e-05,6.160257979648834e-09,8.930974341348043e-08,0.005000267929206312,0.004999904817231649
0.67,0.1,0.9999342603527589,6.444030117377793e-05,0.999980389529892,1.2509233391097823e-06,1.8419711455698948e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000276295646389,0.004999671301763794,9.6771410976587e-05,6.444030117377793e-07,5.81844207736291e-05,5.62915502599402e-05,6.254616695548911e-09,9.209855727849474e-08,0.005000276295646389,0.00499990194764946
0.68,0.1,0.9999332989910054,6.538236453135645e-05,0.9999798072471098,1.2697839159143387e-06,1.8985935900765153e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000284789011477,0.004999666494955027,9.672421167253272e-05,6.538236453135645e-07,5.90321247018544e-05,5.7140276216145244e-05,6.348919579571694e-09,9.492967950382576e-08,0.005000284789011477,0.004999899036235549
0.6900000000000001,0.1,0.9999323382347265,6.632387207411516e-05,0.9999792166046878,1.2886333324761348e-06,1.9560616571458283e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000293409219875,0.004999661691173633,9.66770402197669e-05,6.632387207411516e-07,5.987932697648253e-05,5.798849996142607e-05,6.443166662380674e-09,9.780308285729141e-08,0.005000293409219875,0.004999896083023439
0.7000000000000001,0.1,0.9999313780848815,6.726482413047835e-05,0.9999786176093272,1.3074715949250378e-06,2.014374802437324e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000302156189933,0.004999656890424408,9.662989660196425e-05,6.726482413047835e-07,6.072602787310506e-05,5.88362217716267e-05,6.537357974625189e-09,1.007187401218662e-07,0.005000302156189933,0.004999893088046636
0.71,0.1,0.9999304185424291,6.82052210286768e-05,0.9999780102677249,1.3262987093880834e-06,2.0735324819134816e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050003110298400405,0.0049996520927121455,9.658278080280908e-05,6.820522102867679e-07,6.15722276671862e-05,5.968344192246375e-05,6.631493546940417e-09,1.0367662409567409e-07,0.0050003110298400405,0.004999890051338625
0.72,0.1,0.9999294596083272,6.914506309674791e-05,0.9999773945865743,1.3451146819894783e-06,2.133534151839629e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000320030088636,0.004999647298041636,9.653569280599535e-05,6.914506309674791e-07,6.241792663406288e-05,6.053016068952652e-05,6.725573409947392e-09,1.0667670759198146e-07,0.005000320030088636,0.004999886972932872
0.73,0.1,0.9999285012835329,7.00843506625358e-05,0.9999767705725645,1.363919518850599e-06,2.194379268783798e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000329156854203,0.004999642506417665,9.64886325952265e-05,7.008435066253579e-07,6.326312504894473e-05,6.137637834827696e-05,6.8195975942529956e-09,1.0971896343918991e-07,0.005000329156854203,0.004999883852862823
0.74,0.1,0.9999275435690028,7.102308405369138e-05,0.999976138232381,1.3827132260899933e-06,2.2560672896165824e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000338410055268,0.004999637717845014,9.644160015421573e-05,7.102308405369138e-07,6.410782318691413e-05,6.22220951740497e-05,6.9135661304499665e-09,1.1280336448082912e-07,0.005000338410055268,0.004999880691161905
0.75,0.1,0.9999265864656925,7.196126359767255e-05,0.9999754975727051,1.4014958098233808e-06,2.3185976715109963e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000347789610408,0.004999632932328463,9.639459546668563e-05,7.196126359767255e-07,6.49520213229263e-05,6.306731144205213e-05,7.0074790491169044e-09,1.1592988357554981e-07,0.005000347789610408,0.004999877487863525
0.76,0.1,0.9999256299745574,7.289888962174425e-05,0.9999748486002146,1.4202672761636538e-06,2.3819698719423313e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050003572954382385,0.004999628149872787,9.634761851636854e-05,7.289888962174426e-07,6.579571973180919e-05,6.391202742736442e-05,7.10133638081827e-09,1.1909849359711656e-07,0.0050003572954382385,0.004999874243001073
0.77,0.1,0.9999246740965516,7.383596245297859e-05,0.999974191321583,1.4390276312208773e-06,2.4461833486880146e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000366927457425,0.004999623370482758,9.630066928700624e-05,7.383596245297859e-07,6.663891868826365e-05,6.475624340493948e-05,7.195138156104386e-09,1.2230916743440073e-07,0.005000366927457425,0.004999870956607915
0.78,0.1,0.999923718832629,7.477248241825498e-05,0.9999735257434804,1.4577768811022904e-06,2.511237559827466e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000376685586677,0.004999618594163145,9.625374776235016e-05,7.477248241825499e-07,6.748161846686339e-05,6.559995964960306e-05,7.288884405511452e-09,1.255618779913733e-07,0.005000376685586677,0.004999867628717402
0.79,0.1,0.9999227641837424,7.570844984426024e-05,0.9999728518725725,1.4765150319123068e-06,2.5771319637419557e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050003865697447495,0.004999613820918712,9.620685392616123e-05,7.570844984426025e-07,6.832381934205501e-05,6.644317643605381e-05,7.382575159561534e-09,1.288565981870978e-07,0.0050003865697447495,0.0049998642593628625
0.8,0.1,0.9999218101508442,7.66438650574887e-05,0.9999721697155213,1.4952420897525149e-06,2.6438660191144628e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000396579850442,0.0049996090507542215,9.615998776221e-05,7.66438650574887e-07,6.916552158815802e-05,6.728589403886317e-05,7.476210448762575e-09,1.3219330095572316e-07,0.005000396579850442,0.004999860848577607
0.81,0.1,0.9999208567348862,7.757872838424232e-05,0.9999714792789849,1.5139580607216794e-06,2.7114391849295323e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000406715822601,0.004999604283674431,9.61131492542765e-05,7.757872838424233e-07,7.000672547936497e-05,6.812811273247557e-05,7.569790303608397e-09,1.355719592464766e-07,0.005000406715822601,0.004999857396394925
0.8200000000000001,0.1,0.9999199039368191,7.85130401506308e-05,0.9999707805696176,1.5326629509157405e-06,2.7798509204731336e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000416977580115,0.004999599519684096,9.606633838615037e-05,7.85130401506308e-07,7.08474312897413e-05,6.896983279120832e-05,7.663314754578702e-09,1.3899254602365668e-07,0.005000416977580115,0.004999853902848088
0.8300000000000001,0.1,0.999918951757593,7.944680068257172e-05,0.9999700735940699,1.5513567664278162e-06,2.849100685332518e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000427365041919,0.004999594758787965,9.601955514163072e-05,7.944680068257172e-07,7.168763929322556e-05,6.981105448925173e-05,7.75678383213908e-09,1.424550342666259e-07,0.005000427365041919,0.00499985036797035
0.84,0.1,0.9999180001981577,8.03800103057906e-05,0.999969358358988,1.570039513348202e-06,2.919187939396076e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000437878126997,0.004999590000990788,9.597279950452626e-05,8.03800103057906e-07,7.252734976362927e-05,7.065177810066909e-05,7.85019756674101e-09,1.459593969698038e-07,0.005000437878126997,0.00499984679179494
0.85,0.1,0.9999170492594618,8.131266934582112e-05,0.9999686348710147,1.5887111977643723e-06,2.9901121428531977e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000448516754372,0.004999585246297309,9.592607145865513e-05,8.131266934582112e-07,7.336656297463708e-05,7.149200389939676e-05,7.94355598882186e-09,1.495056071426599e-07,0.005000448516754372,0.004999843174355074
0.86,0.1,0.9999160989424536,8.224477812800507e-05,0.9999679031367887,1.6073718257609797e-06,3.0618727561941274e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000459280843117,0.004999580494712268,9.587937098784512e-05,8.224477812800508e-07,7.420527919980676e-05,7.233173215924409e-05,8.036859128804898e-09,1.5309363780970636e-07,0.005000459280843117,0.004999839515683944
0.87,0.1,0.9999151492480803,8.317633697749261e-05,0.9999671631629449,1.626021403419857e-06,3.134469240209824e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000470170312345,0.004999575746240402,9.583269807593342e-05,8.317633697749261e-07,7.504349871256915e-05,7.317096315389357e-05,8.130107017099286e-09,1.567234620104912e-07,0.005000470170312345,0.004999835815814724
0.88,0.1,0.9999142001772889,8.410734621924233e-05,0.9999664149561142,1.6446599368200173e-06,3.2079010559918183e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000481185081219,0.004999571000886445,9.578605270676679e-05,8.410734621924234e-07,7.588122178622835e-05,7.400969715690077e-05,8.223299684100086e-09,1.6039505279959093e-07,0.005000481185081219,0.004999832074780571
0.89,0.1,0.9999132517310253,8.503780617802136e-05,0.9999656585229236,1.6632874320376546e-06,3.282167664932071e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000492325068945,0.004999566258655126,9.573943486420148e-05,8.503780617802136e-07,7.671844869396159e-05,7.484793444169446e-05,8.316437160188274e-09,1.6410838324660355e-07,0.005000492325068945,0.004999828292614618
0.9,0.1,0.9999123039102349,8.596771717840546e-05,0.9999648938699965,1.6819038951461451e-06,3.3572685287228314e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000503590194774,0.004999561519551174,9.569284453210322e-05,8.596771717840547e-07,7.755517970881937e-05,7.568567528157654e-05,8.409519475730726e-09,1.6786342643614156e-07,0.005000503590194774,0.004999824469349982
0.91,0.1,0.9999113567158623,8.68970795447792e-05,0.9999641210039522,1.7005093322160468e-06,3.433203109356494e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000514980378002,0.004999556783579311,9.564628169434728e-05,8.68970795447792e-07,7.839141510372542e-05,7.652291994972211e-05,8.502546661080234e-09,1.716601554678247e-07,0.005000514980378002,0.004999820605019761
0.92,0.1,0.9999104101488515,8.782589360133601e-05,0.9999633399314061,1.7191037493151008e-06,3.50997086912546e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00500052649553797,0.004999552050744258,9.559974633481836e-05,8.782589360133602e-07,7.922715515147677e-05,7.735966871917953e-05,8.595518746575505e-09,1.75498543456273e-07,0.00500052649553797,0.00499981669965703
0.93,0.1,0.9999094642101458,8.875415967207835e-05,0.99996255065897,1.7376871525082324e-06,3.587571270621991e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050005381355940634,0.004999547321050729,9.555323843741067e-05,8.875415967207835e-07,8.00624001247438e-05,7.819592186287046e-05,8.688435762541162e-09,1.7937856353109957e-07,0.0050005381355940634,0.00499981275329485
0.9400000000000001,0.1,0.9999085189006878,8.968187808081773e-05,0.9999617531932515,1.7562595478575507e-06,3.6660037767380726e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000549900465714,0.004999542594503439,9.550675798602791e-05,8.968187808081773e-07,8.089715029607018e-05,7.903167965358978e-05,8.781297739287754e-09,1.8330018883690362e-07,0.005000549900465714,0.004999808765966258
0.9500000000000001,0.1,0.9999075742214192,9.060904915117494e-05,0.9999609475408547,1.7748209414223503e-06,3.745267850665267e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000561790072397,0.004999537871107096,9.546030496458317e-05,9.060904915117494e-07,8.173140593787302e-05,7.986694236400577e-05,8.874104707111752e-09,1.8726339253326335e-07,0.005000561790072397,0.004999804737704274
0.96,0.1,0.9999066301732814,9.153567320658006e-05,0.9999601337083796,1.7933713392591111e-06,3.8253629558945754e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000573804333634,0.0049995331508664075,9.541387935699914e-05,9.153567320658007e-07,8.256516732244279e-05,8.070171026666e-05,8.966856696295555e-09,1.912681477947288e-07,0.005000573804333634,0.004999800668541898
0.97,0.1,0.9999056867572148,9.24617505702727e-05,0.9999593117024222,1.8119107474214998e-06,3.9062885562162974e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000585943168989,0.004999528433786074,9.536748114720785e-05,9.246175057027271e-07,8.339843472194344e-05,8.153598363396749e-05,9.059553737107499e-09,1.9531442781081486e-07,0.005000585943168989,0.0049997965585121115
0.98,0.1,0.9999047439741593,9.338728156530196e-05,0.9999584815295751,1.8304391719603702e-06,3.988044115719884e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000598206498074,0.004999523719870796,9.532111031915083e-05,9.338728156530197e-07,8.42312084084124e-05,8.236976273821666e-05,9.15219585980185e-09,1.9940220578599422e-07,0.005000598206498074,0.004999792407647876
0.99,0.1,0.9999038018250539,9.431226651452664e-05,0.9999576431964267,1.8489566189237633e-06,4.0706290987938016e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000610594240544,0.00499951900912527,9.527476685677906e-05,9.431226651452663e-07,8.50634886537605e-05,8.320304785156934e-05,9.244783094618816e-09,2.035314549396901e-07,0.005000610594240544,0.004999788215982133
1.0,0.1,0.9999028603108371,9.523670574061532e-05,0.9999567967095615,1.867463094356909e-06,4.1540429701253866e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000623106316098,0.004999514301554185,9.522845074405295e-05,9.523670574061532e-07,8.589527572977226e-05,8.40358392460609e-05,9.337315471784546e-09,2.0770214850626934e-07,0.005000623106316098,0.004999783983547807
1.01,0.1,0.9999019194324467,9.61605995660465e-05,0.9999559420755604,1.8859586043022258e-06,4.238285194700707e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000635742644482,0.004999509597162234,9.518216196494235e-05,9.61605995660465e-07,8.672656990810562e-05,8.486813719360016e-05,9.429793021511129e-09,2.1191425973503535e-07,0.005000635742644482,0.004999779710377802
1.02,0.1,0.9999009791908197,9.70839483131087e-05,0.9999550793010004,1.9044431547993225e-06,4.3233552378044195e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000648503145485,0.004999504895954098,9.513590050342654e-05,9.708394831310869e-07,8.75573714602922e-05,8.569994196596951e-05,9.522215773996613e-09,2.1616776189022097e-07,0.005000648503145485,0.004999775396505002
1.03,0.1,0.9999000395868924,9.800675230390054e-05,0.9999542083924544,1.9229167518849984e-06,4.409252565019627e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000661387738942,0.004999500197934463,9.508966634349421e-05,9.800675230390054e-07,8.838768065773724e-05,8.653125383482493e-05,9.614583759424993e-09,2.2046262825098138e-07,0.005000661387738942,0.004999771041962272
1.04,0.1,0.9998991006216007,9.89290118603309e-05,0.9999533293564918,1.9413794015932427e-06,4.495976642227741e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050006743963447306,0.004999495503108004,9.504345946914352e-05,9.892901186033091e-07,8.921749777171954e-05,8.736207307169592e-05,9.706897007966213e-09,2.2479883211138706e-07,0.0050006743963447306,0.004999766646782459
1.05,0.1,0.9998981622958794,9.985072730411902e-05,0.999952442199678,1.9598311099552375e-06,4.583526935608335e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000687528882776,0.004999490811479397,9.499727986438199e-05,9.985072730411902e-07,9.00468230733917e-05,8.819239994798568e-05,9.799155549776188e-09,2.2917634678041674e-07,0.005000687528882776,0.00499976221099839
1.06,0.1,0.9998972246106628,0.00010077189895679458,0.9999515469285746,1.9782718829993575e-06,4.6719029116390076e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000700785273046,0.004999486123053314,9.495112751322656e-05,1.0077189895679458e-06,9.087565683377997e-05,8.902223473497109e-05,9.891359414996787e-09,2.3359514558195038e-07,0.005000700785273046,0.004999757734642873
1.07,0.1,0.9998962875668845,0.00010169252713969787,0.9999506435497392,1.99670172675117e-06,4.76110403709524e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000714165435554,0.004999481437834422,9.490500239970356e-05,1.0169252713969788e-06,9.170399932378437e-05,8.985157770380265e-05,9.98350863375585e-09,2.38055201854762e-07,0.005000714165435554,0.004999753217748696
1.08,0.1,0.9998953511654777,0.00010261261217397986,0.9999497320697258,2.0151206472334364e-06,4.8511297790502533e-05,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005000727669290357,0.004999476755827389,9.485890450784878e-05,1.0261261217397986e-06,9.253185081417866e-05,9.068042912550464e-05,1.0075603236167181e-08,2.425564889525127e-07,0.005000727669290357,0.004999748660348629
