Time,Mb,Bc,Bcp,Bn,Cc,Mc,Ccp,Mp,Pc,Pcp,PCc,PCcp,PCn,Bnp,PCnp,In,Mr,Rc,Rn,parameter_0000096,parameter_0000097,vmP,kdmp,vsC,vmC,kdmc,vsB,vmB,kdmb,ksP,V1P,V2P,k4,k3,kdn,ksC,V1C,V2C,kdnC,KmB,Kp,Kdp,VdPC,vdCC,Kd,V1PC,V2PC,k2,k1,V3PC,V4PC,k7,k8,vdPCC,vdPCN,ksB,V1B,V2B,k5,k6,vdBC,V3B,V4B,vdBN,vdIN,vsR,KAR,vmR,kmR,kdmr,ksR,k9,k10,vdRC,vdRN,KAP,KAC,KmP,KmC,h,m,n,cell,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56
1.95,1.7920578920024546,0.2542688573921001,0.024678217710066765,0.08913528096665697,0.006288470689761709,0.0068374727175929285,0.0007946802055564258,0.007077558863497383,0.0009630481756600745,0.0004692650105953071,5.825298922006635e-07,1.1440032537015509e-07,5.720739974150311e-08,0.00792041135963366,1.0790436845564633e-08,4.085323437213929e-10,0.005751544753372516,0.0005575529546662661,8.039780339551775e-05,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999999883651479,0.5734585254407855,0.03584115784004909,0.28246068151328385,0.16776097352701727,0.021879912696297372,0.00013674945435185857,0.007454559689464981,0.003698709987220194,0.06477948761458523,0.00849307063619686,0.0053100307479628,0.009181332426335391,4.611868223493226e-06,1.3897325365018368e-06,5.338679814784878e-07,4.431409538639296e-07,2.1580873691129268e-10,0.0004935643542013353,0.0001584082271926732,0.04750495758402918,1.3647887830219258e-07,0.00014155117726994768,5.017491180586461e-09,1.062779987747049,0.033612797129625144,0.050705852805791415,1.926096351320149e-05,0.00012576941379523418,9.385300211906142e-06,1.5893604111128518e-05,2.288006507403102e-09,1.1650597844013272e-08,5.0355370134780156e-08,0.005085377147842002,0.22802469981621076,0.11394883857925782,0.07716680415560111,8.170646874427858e-12,2.1788391635470082e-09,0.0017827056193331396,0.03958705564344011,0.029356490620628586,0.0015768296579458131,0.0028024391969772196,2.158087136245897e-08,1.1441479948300622e-09,2.2880038899192073e-07,0.03454906006111212,0.00011503089506745032,0.022680065484382946,0.009777626080733277,0.0004138832423748058,0.008162273669101895,1.1151059093325321e-05,0.00021433670172136255,1.607956067910355e-06
1.96,1.7990671939144363,0.25584655484933183,0.02482169913456084,0.08995020758928392,0.006448655943336322,0.006975934280952824,0.0008165301150436029,0.007217778785842131,0.000984103734817657,0.000479940991341351,6.131656531268821e-07,1.207985938900139e-07,6.050879679866622e-08,0.007993156893573706,1.145087891976206e-08,4.3773627896432743e-10,0.00586987587490739,0.0005695408845442553,8.239431771030778e-05,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999999877801178,0.5757015020526196,0.035981343878288725,0.28385795040810874,0.16869716084375191,0.02232298969904904,0.00013951868561905647,0.0076432390784236266,0.0038001307994074106,0.06594325019773258,0.008661334543010556,0.005430643274146594,0.00938187188775863,4.831650857462332e-06,1.4628197520414397e-06,5.637265444954851e-07,4.663290037820392e-07,2.290175783952412e-10,0.0004964339826912168,0.0001598631378714741,0.04835838347833722,1.4435497373961544e-07,0.00014435557571684262,5.355231577224958e-09,1.0635361022896364,0.03428180240326957,0.05168683072837992,1.9682074696353143e-05,0.00012897311886672644,9.598819826827021e-06,1.6330602300872057e-05,2.4159718778002778e-09,1.2263313062537641e-08,5.343743291920436e-08,0.0051169310969866365,0.22924914684605036,0.11490512046345708,0.07785715410880757,8.754725579286549e-12,2.334593484403292e-09,0.0017990041517856783,0.03977144888534556,0.029606160699426134,0.0016198337993022479,0.002865891360641079,2.290175521707186e-08,1.2101759359733244e-09,2.415968959343746e-07,0.03516973343879071,0.0001173975174981478,0.02313993217556865,0.009978788987342562,0.0004226749805512812,0.008337437934063082,1.1390817690885106e-05,0.00021965785203132803,1.6478863542061557e-06
1.97,1.8060675625898246,0.25742487495179567,0.024965036068069737,0.09076726048360659,0.006611796916026293,0.00711621717696131,0.0008388208568917406,0.007359803414206419,0.0010054656419993166,0.000490780157387676,6.451836297403412e-07,1.2750603748300167e-07,6.397592044967497e-08,0.008066049633760319,1.214670531950141e-08,4.688043595966258e-10,0.005989795686600175,0.0005816990001869758,8.44252881492616e-05,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999999871702672,0.5779416200287438,0.03612135125179649,0.285252279005718,0.1696329957679939,0.022771894966276195,0.00014232434353922622,0.00783533860003955,0.0039035826437009992,0.06711974331881637,0.008831764097047702,0.005553090628085529,0.009585320529556084,5.0602742528570456e-06,1.5392044913591234e-06,5.950279220218326e-07,4.90556535612403e-07,2.429341063900282e-10,0.0004993007213613947,0.0001613209926752064,0.04922114510046534,1.5262644067077824e-07,0.00014719606828412837,5.713158164214817e-09,1.0642864575781428,0.03495914373692514,0.05267952195243282,2.0109312839986335e-05,0.00013223593832052585,9.815603147753522e-06,1.6776417137834813e-05,2.5501207496600334e-09,1.2903672594806824e-08,5.6684622529235225e-08,0.005148497499035913,0.23047128118891258,0.11586247078620615,0.07854857401537287,9.376087191932518e-12,2.5002899139415153e-09,0.0018153452096721318,0.03995523364546708,0.02985599884920916,0.0016636863655559338,0.0029302996152623406,2.429340768815418e-08,1.2795184089934995e-09,2.550117498106261e-07,0.03579719643670207,0.0001197959137320035,0.023605699454471763,0.010182652667220297,0.00043158908488987607,0.008515074634737167,1.1633980003739518e-05,0.00022507076285133862,1.688505762985232e-06
1.98,1.8130590570162717,0.25900381589467963,0.025108228356593997,0.09158642679642288,0.006777925522893606,0.007258331014149479,0.0008615577553411439,0.007503642549469031,0.0010271358690195091,0.0005017836573016439,6.78635553210945e-07,1.3453516138176363e-07,6.761581131011269e-08,0.008139087865966949,1.2879537155879864e-08,5.018416520162878e-10,0.006111312735781668,0.0005940283245348525,8.649101348458276e-05,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999999865347485,0.580178898245207,0.036261181140325435,0.28664367466440976,0.17056848199717456,0.023226659245278336,0.0001451666202829896,0.008030892481461839,0.0040090893182786105,0.06830899946330657,0.009004371059362836,0.0056773853854099575,0.009791696759073043,5.29802611640109e-06,1.6190101679805237e-06,6.278304715639842e-07,5.15862118044711e-07,2.575907431175973e-10,0.0005021645671318799,0.000162781757319339,0.05009326627309149,1.61310075782464e-07,0.00015007285098938062,6.092322222431121e-09,1.065031123615344,0.03564484977422009,0.05368396117836612,2.0542717380390183e-05,0.00013555851045787213,1.0035673146032879e-05,1.7231155106822878e-05,2.6907032276352725e-09,1.35727110642189e-08,6.010450414704538e-08,0.005180076317893593,0.231691106221902,0.11682086657106054,0.07924104587640556,1.0036833040325757e-11,2.6764888062762897e-09,0.0018317285359284578,0.04013841245521984,0.03010599784623649,0.0017083966865374333,0.002995670160517723,2.575907099411061e-08,1.3523162262022538e-09,2.690699607698213e-07,0.03643146638043017,0.00012222625471563337,0.024077389795867016,0.010389231650828836,0.0004406262542340489,0.008695198113288718,1.188056649069705e-05,0.00023057622672043905,1.7298202696916552e-06
1.99,1.82004173550532,0.26058337596537934,0.025251275859101616,0.09240769386963676,0.006947073723688847,0.007402285350358857,0.00088474614377536,0.007649305968117844,0.0010491163797310488,0.0005129526358294501,7.135746359241537e-07,1.418988653161404e-07,7.143574323211182e-08,0.008212269898794982,1.365105289242654e-08,5.3695775314384e-10,0.0062344355156867745,0.0006065298752303286,8.859179139745258e-05,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999999858726905,0.5824133553617025,0.036400834710106404,0.2880321448033145,0.17150362322444876,0.023687313121148343,0.00014804570700717714,0.008229934894605008,0.004116674630935353,0.06951105043375444,0.009179167161741412,0.005803540068815631,0.010001018899281146,5.545201213407252e-06,1.7023637290799115e-06,6.621943915932125e-07,5.422854114464783e-07,2.730210578485308e-10,0.0005050255171820323,0.00016424539797589964,0.0509747703180866,1.7042323218962035e-07,0.0001529861193623569,6.4938207413141975e-09,1.065770169234391,0.03633894858490065,0.054700182329041946,2.0982327594620976e-05,0.00013894147447377696,1.0259052716589001e-05,1.76949228755072e-05,2.837977306322808e-09,1.4271492718483075e-08,6.370491059919351e-08,0.005211667519307587,0.23290862542264493,0.1177802851705495,0.07993455193874899,1.07391550628768e-11,2.8637746783080605e-09,0.0018481538773927352,0.04032098784767259,0.03035615057876697,0.0017539740696070516,0.003062009158289913,2.7302102057828684e-08,1.4287148646422363e-09,2.837973279270927e-07,0.037072560231335705,0.00012468871031373548,0.02455502525884133,0.010598540376667517,0.00044978718362528186,0.008877822621222263,1.2130597504606572e-05,0.00023617503316230288,1.7718358279490517e-06
2.0,1.8270156556838422,0.2621635535476754,0.025394178447653837,0.09323104923870976,0.0071192735239503716,0.007548089694229892,0.000908391364681783,0.00779680342423852,0.0010714091300146875,0.0005242882341675916,7.500556265138617e-07,1.496104547507123e-07,7.544323396364965e-08,0.00828559406310625,1.4462992354443571e-08,5.74267317328559e-10,0.006359172466790392,0.0006192046645181952,9.072791853531897e-05,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999999851832007,0.5846450098188295,0.036540313113676844,0.289417696905092,0.17243842314265642,0.024153887021535658,0.00015096179388459784,0.008432499955335696,0.004226362398159973,0.07072592735340634,0.009356164109086223,0.005931567151007877,0.01021330518858283,5.8021014715002685e-06,1.7893957867662924e-06,6.981817739856818e-07,5.698672076256295e-07,2.892598470888714e-10,0.0005078835689530768,0.000165711881262125,0.05186568005916466,1.799838448650058e-07,0.0001559360684847704,6.918798396926808e-09,1.0665036621216184,0.03704146767019803,0.0557282185600956,2.142818260029375e-05,0.00014238547047900742,1.0485764683351832e-05,1.816782729363566e-05,2.9922090950142463e-09,1.5001112530277237e-08,6.749396106685452e-08,0.005243271070953508,0.2341238423698997,0.1187407042628479,0.08062907468920054,1.148534634657118e-11,3.062759019889507e-09,0.0018646209847741951,0.04050296235762605,0.030606450044601885,0.0018004277987127293,0.0031293227341015234,2.892598052532479e-08,1.5088646792729929e-09,2.99220461836331e-07,0.03772049458848338,0.00012718344933580782,0.02503862749079732,0.010810593193543666,0.00045907256420042855,0.009062962317795093,1.2384093290363904e-05,0.00024186796883627436,1.8145583707063795e-06
2.01,1.8339808745030222,0.26374434711977907,0.025536936006968453,0.09405648063056976,0.0072945569739276215,0.007695753506048022,0.0009324987692827318,0.007946144650685346,0.0010940160678243789,0.0005357915900682352,7.881348444533265e-07,1.576836496980202e-07,7.964605167912732e-08,0.008359058711687408,1.531715878547229e-08,6.138902958214222e-10,0.0064855319774255555,0.000632053699248079,9.289969051155792e-05,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999999844653658,0.5868738798409671,0.03667961749006044,0.29080033851322895,0.17337288544359536,0.02462641121935367,0.00015391507012096044,0.008638621720079342,0.004338176442673666,0.07195366066902867,0.009535373580822416,0.006061479055768481,0.010428573781146094,6.069036091928427e-06,1.8802407006011645e-06,7.358566451488894e-07,5.986494548910103e-07,3.0634317570944585e-10,0.0005107387201393691,0.00016718117423374817,0.05276601782395436,1.9001044621900968e-07,0.00015892289301370693,7.368449257894913e-09,1.0672316688406382,0.037752433965117856,0.05676810226456218,2.1880321356487577e-05,0.00014589113947855242,1.0715831801364705e-05,1.8649975385654637e-05,3.153672993960404e-09,1.576269688906653e-08,7.148007068263205e-08,0.005274886942395581,0.23533676073938792,0.11970210184782251,0.08132459685093646,1.2277805916428444e-11,3.2740815710144958e-09,0.0018811296126113953,0.04068433852097668,0.030856889349430334,0.0018477671327929584,0.0031976169775610446,3.0634312878638236e-08,1.5929210335825465e-09,3.153668021141569e-07,0.03837528569014863,0.0001297106395485111,0.025528217728687016,0.011025404361623444,0.00046848308319384,0.009250631269923378,1.264107398496158e-05,0.00024765581753481323,1.8579938102311585e-06
2.02,1.8409374482493577,0.2653257552516674,0.02567954843411061,0.09488397596141666,0.007472956167366779,0.00784528619843322,0.0009570737171376862,0.008097339359848094,0.00111693913338035,0.00054746383783941,8.278702114044437e-07,1.6613259511873261e-07,8.405222155558226e-08,0.008432662219031968,1.621542060256422e-08,6.559521449221457e-10,0.006613522384290394,0.0006450779809531175,9.510740189692172e-05,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999999837182479,0.5890999834397944,0.03681874896498715,0.29218007722875255,0.17430701381676728,0.025104915834986304,0.00015690572396866439,0.008848334182248488,0.004452140590827592,0.07319428015355786,0.009716807231817714,0.006193288157834202,0.010646842748646568,6.346321663732616e-06,1.9750366523823597e-06,7.752850145537141e-07,6.286752805013221e-07,3.243084120512844e-10,0.0005135909686822122,0.00016865324438063937,0.05367580544594244,2.0052218178833255e-07,0.00016194678719696188,7.844018540599106e-09,1.0679542548560519,0.03847187384000398,0.05781986507471732,2.2338782667607e-05,0.00014945912334733558,1.09492767567882e-05,1.9141474342753724e-05,3.3226519023746524e-09,1.6557404228088874e-08,7.567195872179089e-08,0.005306515105033348,0.23654738430073016,0.1206644562429701,0.08202110138105498,1.3119042898442914e-11,3.498411431935476e-09,0.0018976795192283333,0.040865118874251045,0.031107461705581468,0.00189600130411708,0.0032668979421838834,3.243083594633198e-08,1.6810444311116452e-09,3.32264638237599e-07,0.039036949415230865,0.0001322704476858079,0.026023816799835613,0.011242988053293669,0.0004780194240037254,0.00944084345320144,1.290155961906235e-05,0.0002535393601590468,1.9021480379384344e-06
2.03,1.8478854325089338,0.26690777661870174,0.025822015643211692,0.09571352333522401,0.0076545032481705405,0.007996697137228441,0.0009821215767915291,0.008250397240914076,0.001140180261808579,0.0005593061072089908,8.693213207979179e-07,1.7497191203568337e-07,8.867005292380817e-08,0.008506402982173294,1.7159716959652967e-08,7.00584833301503e-10,0.0067431519743451985,0.0006582785068384077,9.735134633574393e-05,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999999829408877,0.5913233384028588,0.036957708650178674,0.2935569207211428,0.1752408119608718,0.02558943083913101,0.0001599339427445688,0.009061671277906618,0.004568278674842605,0.07444781490977635,0.00990047668909689,0.00632700676994595,0.010868130105301715,6.6342822856917965e-06,2.073925812134271e-06,8.165351132641557e-07,6.599890354688111e-07,3.4319433919305934e-10,0.0005164403128642338,0.0001701280596434659,0.05459506426716933,2.115388750099169e-07,0.00016500794481828153,8.34680621299816e-09,1.0686714845517673,0.0391998131030888,0.05888353783961257,2.280360523617158e-05,0.0001530900649634108,1.1186122144179817e-05,1.9642431535830584e-05,3.4994382407136675e-09,1.7386426415958357e-08,8.007867456462253e-08,0.005338155532374035,0.23775571695702583,0.12162774608017683,0.08271857147805935,1.401169666603006e-11,3.7364524355490106e-09,0.0019142704667044802,0.041045305960499184,0.03135816043435087,0.0019451395186714864,0.003337171638471925,3.431942803018922e-08,1.7734010584761636e-09,3.49943211769038e-07,0.03970550128521405,0.00013486303948690397,0.026525445128164866,0.011463358356386837,0.0004876822669364286,0.009633612766205989,1.3165570136768155e-05,0.00025951937502678696,1.9470269267148787e-06
2.04,1.8548248822266,0.2684904099821763,0.02596433755997636,0.09654511104082686,0.00783923040106583,0.008149995641984141,0.001007647724298395,0.008405327964248296,0.0011637413808117253,0.0005713195244962721,9.125494297681039e-07,1.8421666595976937e-07,9.350812463271197e-08,0.008580279419383146,1.8152055576835052e-08,7.479262262326336e-10,0.006874428983886202,0.0006716562689217404,9.963181640876884e-05,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999999821323025,0.593543962312512,0.037096497644532,0.294930876710405,0.17617428356941034,0.026079986054349254,0.00016299991283968282,0.00927866687261415,0.004686614525189274,0.07571429337184424,0.010086393557097955,0.006462647155957321,0.011092453785593962,6.933249677242842e-06,2.1770543188606083e-06,8.596772465893365e-07,6.926362939613984e-07,3.6304111153670104e-10,0.0005192867511995273,0.00017160558838766291,0.05552381513935244,2.230809923047947e-07,0.00016810655928496592,8.878167030638128e-09,1.0693834212586348,0.03993627700113,0.05995915065218943,2.3274827616234508e-05,0.00015678460802131663,1.1426390489925441e-05,2.0152954485967904e-05,3.6843333191953875e-09,1.8250988595362077e-08,8.470958756638644e-08,0.005369808199643527,0.23896176269772773,0.12259195030084583,0.08341699056914054,1.495852452465267e-11,3.988939863295937e-09,0.0019309022208165371,0.04122490232223666,0.03160897896105963,0.001995190952369828,0.003408444040691631,3.630410456372887e-08,1.870162492654239e-09,3.684326532051887e-07,0.040380956464983596,0.00013748857967772404,0.027033122729503187,0.011686529272606543,0.0004974722885738848,0.009828953017814354,1.3433125378434809e-05,0.0002655966375052946,1.9926363281753767e-06
2.05,1.8617558517237727,0.27007365418428286,0.026106514120641293,0.09737872754962552,0.008027169849243041,0.008305190986618796,0.0010336575426716176,0.00856214118267048,0.001187624410506045,0.0005835052127775616,9.576174849366662e-07,1.9388237136305196e-07,9.857528863026068e-08,0.00865428996980066,1.9194513941263005e-08,7.981201773953813e-10,0.007007361598850081,0.0006852122539798234,0.00010194910360643671,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999999812914846,0.5957618725516073,0.037235117034475455,0.29630195296187234,0.1771074323275761,0.026576611157180147,0.0001661038197323759,0.009499354756464505,0.004807171967257964,0.07699374330769335,0.010274569419204576,0.006600221532579875,0.011319831642620713,7.2435632942166656e-06,2.284572342049283e-06,9.047838149554705e-07,7.266638724972288e-07,3.838902788252601e-10,0.0005221302824128259,0.0001730857993960132,0.05646207842564179,2.3516965162098342e-07,0.0001712428236534096,9.439512139172778e-09,1.0700901272771384,0.04068129022092681,0.061046732854772426,2.37524882101209e-05,0.00016054339698486083,1.1670104255551232e-05,2.0673150853432353e-05,3.877647427261039e-09,1.9152349698733324e-08,8.95743926614376e-08,0.005401473083685658,0.24016552558943977,0.12355704815175905,0.08411634230628139,1.5962403547907626e-11,4.2566409347843305e-09,0.0019475745509925106,0.04140391050008121,0.0318599108132998,0.002046164749078893,0.0034807210876765292,3.838902051394011e-08,1.9715057726052135e-09,3.87763990920083e-07,0.04106332976410312,0.00014014723197700163,0.0275468692116939,0.011912514718045136,0.0005073901617412841,0.010026877926289899,1.3704245079596468e-05,0.0002717719199384208,2.0389820721287342e-06
