data_set_T,data_set_H,data_set_HI,data_set_M,data_set_MI,data_set_N,data_set_NI,data_set_NS,data_set_NSI,data_set_SB1,data_set_SB2,data_set_SB3,data_set_SB4,data_set_SB5,data_set_SB6,data_set_SB7,data_set_SB8,data_set_SB9,data_set_SB10,data_set_SS1,data_set_SS2,data_set_SS3,data_set_SS4,data_set_SS5,data_set_SS6,data_set_SS7,data_set_SS8,data_set_SS9,data_set_SS10,data_set_TNEWB1,data_set_TNEWB2,data_set_TNEWB3,data_set_TNEWB4,data_set_TNEWB5,data_set_TNEWB6,data_set_TNEWB7,data_set_TNEWB8,data_set_TNEWB9,data_set_TNEWB10,data_set_TNEWS1,data_set_TNEWS2,data_set_TNEWS3,data_set_TNEWS4,data_set_TNEWS5,data_set_TNEWS6,data_set_TNEWS7,data_set_TNEWS8,data_set_TNEWS9,data_set_TNEWS10,data_set_V,data_set_VI,data_set_X1,data_set_X2,data_set_X3,data_set_X4,data_set_X5,data_set_X6,data_set_X7,data_set_X8,data_set_X9,data_set_X10,data_set_Y1,data_set_Y2,data_set_Y3,data_set_Y4,data_set_Y5,data_set_Y6,data_set_Y7,data_set_Y8,data_set_Y9,data_set_Y10,data_set_Z1,data_set_Z2,data_set_Z3,data_set_Z4,data_set_Z5,data_set_Z6,data_set_Z7,data_set_Z8,data_set_Z9,data_set_Z10
9648.001,0.95911556,0.72222096,0.013477603,0.048647087,0.019973816,0.07087677,0.025807004,0.074229121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,9738.6963,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465782,-52.866463,0.97404552,0.99866527,0.99783361,0.96158999,0.99789417,0.99417055,0.99398512,0.99792808,0.99518311,0.9973225,7.534781800000001e-42,0.0,0.0,4.3142171e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.025954468,0.0013347036,0.0021664004,0.038410015,0.0021058328,0.0058294279,0.0060148719,0.0020719373,0.0048168669,0.0026774819
9660.001,0.95911551,0.72221631,0.013477609,0.048647668,0.019973828,0.070877649,0.02519374,0.073842816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,9738.6963,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465782,-52.866402,0.97466105,0.99869692,0.99788499,0.96250087,0.99794412,0.99430883,0.99412775,0.9979772,0.99529737,0.99738604,1.6815582e-42,0.0,0.0,9.626319500000001e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.025338978,0.0013030521,0.0021150257,0.037499148,0.0020558946,0.005691187,0.0058722333,0.0020228026,0.0047026384,0.0026139873
9672.001,0.95911551,0.72221231,0.013477615,0.048648171,0.019973837,0.070878401,0.024644952,0.073501125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,9738.6963,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465778,-52.866348,0.97526193,0.99872786,0.99793512,0.96339011,0.99799287,0.99444377,0.99426705,0.99802518,0.99540889,0.99744803,3.7554798999999995e-43,0.0,0.0,2.1479222e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.024738081,0.0012721511,0.0020648695,0.036609884,0.0020071403,0.0055562244,0.0057329778,0.0019748334,0.004591119,0.0025519985
9684.001,0.95911545,0.7222088,0.01347762,0.048648611,0.019973844,0.070879065,0.024153862,0.0731989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,9738.6963,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465778,-52.866299,0.97584856,0.99875802,0.99798411,0.96425831,0.99804044,0.99457556,0.994403,0.99807203,0.99551773,0.99750853,8.4077908e-44,0.0,0.0,4.7926624e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.024151435,0.001241983,0.0020159024,0.035741705,0.0019595425,0.0054244627,0.0055970242,0.0019280016,0.0044822437,0.0024914795
9696.001,0.95911545,0.72220576,0.013477624,0.048648991,0.01997385,0.070879631,0.023714403,0.072931565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,9738.6963,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465775,-52.866261,0.9764213,0.99878746,0.99803191,0.96510589,0.99808693,0.99470419,0.99453568,0.99811774,0.99562407,0.99756759,1.8216879999999998e-44,0.0,0.0,1.0693875e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.023578702,0.0012125302,0.0019680967,0.034894116,0.0019130734,0.0052958252,0.0054642945,0.0018822805,0.0043759504,0.0024323959
9708.001,0.95911545,0.72220314,0.013477627,0.048649322,0.019973855,0.07088013,0.023321144,0.072695114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,9738.6963,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465775,-52.866222,0.97698045,0.99881625,0.99807858,0.96593338,0.99813229,0.99482977,0.99466527,0.99816233,0.99572784,0.99762529,4.2038954e-45,0.0,0.0,2.3861261e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.023019549,0.001183776,0.0019214248,0.034066629,0.0018677062,0.0051702387,0.0053347126,0.0018376434,0.0042721778,0.0023747133
9720.001,0.95911539,0.72220081,0.01347763,0.048649613,0.019973861,0.07088057,0.022969233,0.072485961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,9738.6963,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465775,-52.866192,0.97752637,0.99884433,0.99812412,0.96674126,0.99817657,0.99495238,0.99479181,0.99820596,0.99582911,0.99768162,1.4012985e-45,0.0,0.0,5.324166899999999e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.022473658,0.0011557036,0.0018758596,0.033258762,0.0018234148,0.0050476301,0.005208204,0.0017940651,0.0041708662,0.0023183988
9732.001,0.95911539,0.72219884,0.013477633,0.048649866,0.019973865,0.070880949,0.022654319,0.072300956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,9738.6963,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465775,-52.866165,0.97805929,0.99887168,0.99816865,0.96752995,0.99821985,0.99507207,0.99491531,0.99824846,0.99592805,0.99773657,0.0,0.0,0.0,1.1879822e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.02194071,0.0011282968,0.0018313749,0.032470055,0.0017801739,0.004927929,0.0050846948,0.0017515201,0.004071957,0.0022634196
9744.001,0.95911539,0.72219706,0.013477635,0.048650086,0.019973867,0.070881277,0.022372514,0.072137319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00058595574,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465771,-52.866142,0.97857958,0.99889845,0.99821204,0.96829993,0.99826205,0.99518895,0.99503589,0.99829,0.99602461,0.99779028,0.0,0.0,0.0,2.6507514e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.021420402,0.0011015401,0.0017879452,0.031700049,0.0017379583,0.0048110667,0.0049641151,0.001709984,0.0039753937,0.0022097442
9756.001,0.95911539,0.72219551,0.013477637,0.048650283,0.01997387,0.070881575,0.022120334,0.071992576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6002388e-09,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465771,-52.866119,0.97908759,0.99892455,0.99825448,0.96905172,0.99830323,0.99530303,0.99515361,0.99833059,0.9961189,0.99784267,0.0,0.0,0.0,5.9146257e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.020912431,0.0010754179,0.0017455453,0.030948306,0.0016967439,0.0046969759,0.0048463945,0.001669433,0.0038811199,0.0021573417
9768.001,0.95911539,0.72219419,0.013477637,0.048650455,0.019973872,0.070881829,0.021894669,0.071864545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2120645e-14,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465771,-52.8661,0.9795835,0.99895006,0.99829584,0.96978563,0.99834347,0.99541444,0.99526852,0.99837017,0.99621093,0.99789381,0.0,0.0,0.0,1.3197314999999998e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.020416509,0.0010499151,0.0017041509,0.030214388,0.0016565068,0.0045855902,0.0047314656,0.0016298436,0.0037890819,0.0021061818
9780.001,0.95911539,0.722193,0.013477639,0.048650604,0.019973874,0.070882052,0.021692729,0.071751297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3591402999999999e-19,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465771,-52.866085,0.98006767,0.99897498,0.99833626,0.97050214,0.99838275,0.99552315,0.99538076,0.99840879,0.99630076,0.99794376,0.0,0.0,0.0,2.9447189e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.019932346,0.0010250171,0.0016637382,0.029497875,0.0016172238,0.0044768462,0.0046192626,0.001591193,0.0036992265,0.0020562352
9792.001,0.95911533,0.72219193,0.01347764,0.048650734,0.019973876,0.070882253,0.02151202,0.071651131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.350852000000001e-25,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465771,-52.86607,0.98054034,0.9989993,0.99837571,0.97120166,0.99842113,0.99562931,0.99549025,0.99844652,0.99638849,0.99799252,0.0,0.0,0.0,6.5705554e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.019459665,0.0010007095,0.0016242838,0.028798355,0.0015788726,0.004370681,0.00450972,0.001553459,0.003611502,0.002007473
9804.001,0.95911533,0.72219104,0.013477641,0.04865085,0.019973878,0.070882425,0.021350309,0.071562521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1309444e-30,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465771,-52.866058,0.98100179,0.99902302,0.99841422,0.97188455,0.99845856,0.99573296,0.99559724,0.99848336,0.99647415,0.99804014,0.0,0.0,0.0,1.4660889e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.018998193,0.00097697845,0.001585765,0.028115422,0.0015414307,0.0042670337,0.0044027753,0.0015166198,0.0035258578,0.0019598673
9816.001,0.95911533,0.7221902,0.013477642,0.048650954,0.01997388,0.070882581,0.0212056,0.071484149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1525631e-35,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465771,-52.866047,0.98145235,0.99904621,0.99845183,0.97255129,0.9984951,0.99583417,0.99570161,0.99851936,0.99655777,0.99808663,0.0,0.0,0.0,3.2712892e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.018547663,0.00095381006,0.0015481598,0.027448684,0.0015048768,0.0041658436,0.0042983666,0.0014806542,0.0034422446,0.0019133904
9828.001,0.95911533,0.72218949,0.013477643,0.048651043,0.01997388,0.070882715,0.021076106,0.071414828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9370008999999998e-40,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465767,-52.866039,0.98189217,0.9990688,0.99848855,0.97320223,0.99853081,0.99593294,0.99580359,0.99855447,0.99663937,0.99813199,0.0,0.0,0.0,7.299223599999999e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.018107818,0.00093119114,0.0015114463,0.026797758,0.0014691897,0.0040670536,0.0041964338,0.0014455415,0.0033606142,0.0018680157
9840.001,0.95911533,0.72218889,0.013477644,0.048651122,0.019973882,0.070882834,0.020960225,0.071353503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4012985e-45,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465767,-52.866028,0.98232162,0.99909091,0.99852437,0.97383773,0.99856567,0.99602938,0.99590307,0.99858874,0.99671906,0.99817628,0.0,0.0,0.0,1.6287292e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.017678404,0.00090910861,0.0014756034,0.026162269,0.0014343489,0.0039706063,0.0040969183,0.0014112616,0.0032809195,0.001823717
9852.001,0.95911533,0.72218829,0.013477644,0.048651192,0.019973883,0.070882939,0.020856528,0.071299262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465767,-52.86602,0.98274082,0.99911243,0.99855942,0.97445816,0.99859965,0.99612355,0.99600023,0.99862218,0.99679691,0.99821955,0.0,0.0,0.0,3.6335669000000003e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.017259173,0.00088754972,0.0014406105,0.025541849,0.0014003343,0.0038764463,0.0039997627,0.0013777945,0.003203115,0.0017804689
9864.001,0.95911533,0.72218782,0.013477645,0.048651256,0.019973883,0.070883028,0.020763731,0.071251288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465767,-52.866016,0.98315012,0.99913353,0.99859357,0.97506386,0.99863285,0.99621546,0.99609506,0.9986549,0.99687284,0.99826175,0.0,0.0,0.0,8.1135181e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.016849885,0.00086650212,0.0014064475,0.024936141,0.0013671264,0.0037845192,0.0039049112,0.0013451211,0.0031271554,0.0017382463
9876.001,0.95911533,0.7221874,0.013477645,0.048651308,0.019973883,0.07088311,0.020680692,0.07120885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9876.5342,10440.667,-59.465767,-52.866009,0.98354971,0.99915403,0.99862689,0.9756552,0.99866527,0.99630523,0.99618769,0.99868679,0.99694699,0.998303,0.0,0.0,0.0,1.8076750000000003e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.016450301,0.00084595365,0.0013730945,0.024344798,0.001334706,0.003694772,0.0038123091,0.0013132225,0.0030529969,0.001697025
9888.001,0.95911533,0.72218704,0.013477646,0.048651356,0.019973885,0.070883185,0.020606382,0.071171314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2360839e-06,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9915.6611,10440.667,-59.465767,-52.866005,0.98393983,0.99917412,0.99865949,0.97623253,0.99869692,0.99639285,0.99627811,0.9987179,0.99701941,0.99834323,0.0,0.0,0.0,4.0637655e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.016060194,0.00082589244,0.0013405326,0.023767479,0.0013030544,0.0036071532,0.0037219028,0.0012820803,0.0029805973,0.0016567813
9900.001,0.95911533,0.72218668,0.013477646,0.048651401,0.019973885,0.070883244,0.020539885,0.071138106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5947668e-12,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9915.6611,10440.667,-59.465767,-52.866001,0.98432064,0.99919367,0.99869126,0.97679615,0.99872786,0.99647838,0.99636638,0.9987483,0.9970901,0.99838251,0.0,0.0,0.0,8.4077908e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.015679339,0.00080630701,0.0013087428,0.02320385,0.0012721533,0.0035216119,0.0036336405,0.0012516767,0.0029099146,0.0016174919
9912.001,0.95911533,0.72218639,0.013477647,0.048651438,0.019973885,0.070883304,0.020480379,0.071108736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6663889e-17,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,9915.6611,10440.667,-59.465767,-52.865997,0.98469251,0.9992128,0.99872231,0.97734642,0.99875802,0.99656188,0.99645251,0.99877799,0.99715906,0.99842089,0.0,0.0,0.0,1.4012985e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.015307514,0.00078718603,0.0012777069,0.022653587,0.0012419851,0.0034380995,0.0035474712,0.0012219941,0.002840908,0.0015791343
9924.001,0.95911533,0.72218615,0.013477647,0.048651472,0.019973887,0.070883349,0.02042713,0.071082756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8175024e-05,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865993,0.98505551,0.99923146,0.99875259,0.97788364,0.99878746,0.99664342,0.99653667,0.99880701,0.99722648,0.99845833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014944507,0.00076851842,0.0012474071,0.022116374,0.0012125324,0.0033565674,0.0034633456,0.0011930154,0.002773538,0.0015416861
9936.001,0.95911533,0.72218591,0.013477647,0.048651498,0.019973887,0.070883393,0.02037948,0.071059778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7311344e-10,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.86599,0.98540992,0.9992497,0.99878216,0.9784081,0.99881625,0.99672306,0.99661881,0.99883527,0.99729222,0.99849486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014590109,0.00075029355,0.0012178256,0.0215919,0.001183778,0.0032769688,0.0033812148,0.0011647239,0.0027077654,0.0015051262
9948.001,0.95911533,0.72218573,0.013477647,0.048651524,0.019973887,0.070883431,0.020336838,0.071039453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0636464e-15,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865986,0.98575586,0.99926752,0.99881107,0.97892016,0.99884427,0.99680072,0.99669898,0.99886292,0.99735647,0.99853057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014244115,0.00073250092,0.0011889457,0.021079862,0.0011557055,0.0031992579,0.0033010317,0.0011371033,0.0026435526,0.0014694332
9960.001,0.95911533,0.72218549,0.013477648,0.048651546,0.019973887,0.070883468,0.02029868,0.071021475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5352737e-21,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865982,0.9860937,0.99928486,0.99883926,0.97942001,0.99887168,0.9968766,0.99677724,0.99888986,0.99741912,0.99856544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013906325,0.00071513018,0.0011607507,0.02057997,0.0011282988,0.0031233896,0.00322275,0.0011101377,0.0025808627,0.0014345866
9972.001,0.95911533,0.72218537,0.013477648,0.048651569,0.019973887,0.070883498,0.020264532,0.071005568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0154136000000004e-26,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865982,0.98642343,0.99930185,0.9988668,0.97990805,0.99889845,0.99695069,0.99685365,0.99891621,0.99748033,0.99859941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013576547,0.00069817138,0.0011332243,0.02009193,0.001101542,0.0030493208,0.0031463248,0.0010838115,0.0025196595,0.0014005664
9984.001,0.95911533,0.72218519,0.013477648,0.048651587,0.019973887,0.07088352,0.020233976,0.070991501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4671569e-31,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865978,0.98674542,0.99931836,0.99889368,0.98038453,0.99892455,0.99702299,0.99692827,0.9989419,0.99754012,0.99863267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013254588,0.00068161474,0.0011063508,0.019615464,0.0010754197,0.0029770082,0.0030717119,0.0010581097,0.0024599074,0.001367353
9996.001,0.95911533,0.72218508,0.013477648,0.048651602,0.019973887,0.07088355,0.020206632,0.070979059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5158745e-36,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865978,0.98705971,0.99933457,0.9989199,0.98084968,0.99895006,0.99709362,0.99700111,0.99896699,0.99759841,0.99866509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012940265,0.0006654507,0.0010801144,0.019150298,0.001049917,0.0029064105,0.0029988685,0.0010330174,0.0024015724,0.0013349272
10008.001,0.95911533,0.72218502,0.013477648,0.048651617,0.019973889,0.070883565,0.020182163,0.070968054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.314430900000001e-42,0.0,26814.969,37627.285,25659.84,13975.398,24166.592,23121.994,11242.94,12286.07,28582.275,12073.999,13029.675,11192.981,11010.207,11876.579,10789.919,10351.35,10565.217,10479.147,11816.409,10440.667,-59.465767,-52.865978,0.98736662,0.99935031,0.99894547,0.98130381,0.99897498,0.99716252,0.99707222,0.99899149,0.99765539,0.99869674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012633396,0.00064967002,0.0010545003,0.018696161,0.0010250189,0.002837487,0.0029277524,0.0010085201,0.0023446209,0.0013032703
