Time,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,k1,kb1,k2,k3,k4,k5,k6,k7,k8,k8b,k9,k9b,k10,k10b,k11,k11b,k12,k12b,k13,k13b,k14,k14b,k15,k15b,k16,k16prod,k17,k17prod,k18,k18prod,k19,k20,k21,k22,k22prod,k23,k24,k25,k26,k27,k28,cytosol,v1,v2,v3,v9,v10,v13,v15,v4,v5,v8,v11,v12,v14,v6,v7,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28
0.22,19.82745374197854,19.654152448974724,0.17329902948223333,39.82512403961053,0.0015082277787757405,0.17103801053913018,199.99430931163397,0.0056219916534954225,6.869671458403892e-05,6.3561908926503725e-09,2.2571654609129302e-06,1.964388240271214e-08,5.531954753654693e-11,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7622797959857682,0.0196535932206913,0.011972320074333258,0.7825557601443511,0.006810101757430296,0.006721334203299939,0.0006716208481357469,2.2099096204932502e-05,1.923148535362904e-07,8.754329928821439e-08,8.988553826788946e-08,7.822647337599969e-10,2.4652220704476643e-10,2.2571012367867873e-08,1.3750326426652812e-08,0.00017254625802145748,0.0003458475510252773,0.00017487596038947423,0.00017329902948223333,1.5082277787757405e-06,0.00017103801053913018,5.690688366033481e-06,5.621991653495423e-06,6.869671458403892e-08,6.356190892650373e-12,2.2571654609129303e-09,1.964388240271214e-11,5.531954753654693e-14
0.23,19.819772382138694,19.638719633809572,0.18105025873769984,39.81722766025694,0.0016464763488005976,0.1785811188649957,199.99399054684957,0.0059338558644312445,7.559728943399751e-05,7.296668946354066e-09,2.4822948571523933e-06,2.2573676842773606e-08,6.635758752857424e-11,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7606117941509882,0.019638129543981704,0.012500302709346118,0.7817783203566159,0.007108958589322138,0.007012102200936997,0.0007087334722821948,2.3306666333800392e-05,2.119349238907496e-07,9.613967042395048e-08,9.883080277817547e-08,8.987548723902582e-10,2.8260087657625734e-10,2.4822202709791455e-08,1.5801098995854557e-08,0.00018022761786130534,0.0003612803661904272,0.0001827723397430578,0.00018105025873769984,1.6464763488005975e-06,0.0001785811188649957,6.009453150435107e-06,5.933855864431245e-06,7.559728943399752e-08,7.296668946354067e-12,2.4822948571523934e-09,2.2573676842773605e-11,6.635758752857424e-14
0.24,19.812104857668608,19.623311388595724,0.18879074134278712,39.80933576962338,0.001790608932971391,0.1861045075166217,199.99366666685907,0.006250461458489819,8.287168734107228e-05,8.32857338986775e-09,2.7194016630497708e-06,2.5792021021198452e-08,7.899490585285472e-11,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7589477550194199,0.019622689983753966,0.013026902994517723,0.7810022012391388,0.00740690621903662,0.007301623033983441,0.000746397285060992,2.4530950304472382e-05,2.3264781029677454e-07,1.0517493969480107e-07,1.0824924532343068e-07,1.0266842301042209e-09,3.2211364804441125e-10,2.7193155486663905e-08,1.8053842991723648e-08,0.00018789514233139362,0.0003766886114042779,0.00019066423037662067,0.0001887907413427871,1.7906089329713912e-06,0.0001861045075166217,6.333333140928765e-06,6.250461458489819e-06,8.287168734107229e-08,8.32857338986775e-12,2.719401663049771e-09,2.5792021021198454e-11,7.899490585285472e-14
0.25,19.804451141327643,19.607927660208162,0.1965205030200863,39.80144835805956,0.001940603965199926,0.19360822528533583,199.99333768526256,0.006571789346584101,9.052539727719431e-05,9.456629480137333e-09,2.9686429469579354e-06,2.9314220650125095e-08,9.338400629522136e-11,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7572876681300253,0.019607274489281058,0.013552124312347095,0.7802273996733227,0.007703947176424655,0.007589901004140869,0.000784609677497062,2.5771834021189545e-05,2.544704944682449e-07,1.1465326633313816e-07,1.1814683231738386e-07,1.166655055356422e-09,3.652283123725148e-10,2.968544056789657e-08,2.051927090311268e-08,0.0001955488586723557,0.0003920723397918373,0.00019855164194044345,0.0001965205030200863,1.940603965199926e-06,0.00019360822528533583,6.662314737448938e-06,6.571789346584101e-06,9.052539727719432e-08,9.456629480137334e-12,2.9686429469579353e-09,2.93142206501251e-11,9.338400629522136e-14
0.26,19.7968112059089,19.592568395603312,0.20423956944542324,39.79356541593665,0.00209643992469403,0.20109232088386633,199.99300361564102,0.0068978204781975794,9.85638884736399e-05,1.0685620430192465e-08,3.2301747537202285e-06,3.315578138014841e-08,1.0968525115005623e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7556315230448457,0.019591883009907936,0.014075970040161654,0.779453912547208,0.008000083985809965,0.007876940401704925,0.0008233680473911548,2.7029203899935847e-05,2.7741974580020243e-07,1.2457874138497045e-07,1.2852948474664277e-07,1.31927707001628e-09,4.121138954340409e-10,3.23006175599961e-08,2.3208235069037983e-08,0.00020318879409110188,0.0004074316043966887,0.00020643458406335163,0.00020423956944542324,2.09643992469403e-06,0.00020109232088386634,6.996384358998187e-06,6.89782047819758e-06,9.85638884736399e-08,1.0685620430192465e-11,3.2301747537202288e-09,3.315578138014841e-11,1.0968525115005623e-13
0.27,19.789185024283817,19.57723354190778,0.21194796620411288,39.78568693366397,0.0022580953728282473,0.2085568428642116,199.9926644715335,0.007228535874598519,0.00010699260029797247,1.202038642013189e-08,3.5041517646803794e-06,3.733241111348608e-08,1.2806683195145208e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7539793093624355,0.01957651549513807,0.014598443544364613,0.7786817367593643,0.008295319162696047,0.008162745500184861,0.0008626698032863086,2.8302946996614763e-05,3.0151212410739195e-07,1.3495537413751274e-07,1.3940306469119957e-07,1.4851675542080431e-09,4.62940618667612e-10,3.5040232406552755e-08,2.613172929406469e-08,0.0002108149757161816,0.00042276645809221844,0.00021431306633603459,0.00021194796620411287,2.258095372828247e-06,0.00020855684286421163,7.335528466517749e-06,7.228535874598519e-06,1.0699260029797247e-07,1.202038642013189e-11,3.5041517646803795e-09,3.7332411113486076e-11,1.2806683195145208e-13
0.28,19.781572569354065,19.561923046323255,0.21964571883754624,39.77781290167083,0.002425548912626095,0.21600183970472298,199.99232026646067,0.007563916594798086,0.00011581695346229785,1.3465824875743618e-08,3.7907276781017797e-06,4.1860015383207844e-08,1.487046832146172e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7523310167034541,0.01956117189454069,0.015119548186530081,0.7779108692146915,0.008589655217278537,0.00844732056220311,0.0009025123603817019,2.9592950871249524e-05,3.267639799698941e-07,1.45787107771738e-07,1.5077339051584193e-07,1.6649511552910898e-09,5.178799156500094e-10,3.7905821192093395e-08,2.9300885610071158e-08,0.00021842743064593578,0.00043807695367674426,0.00022218709832916989,0.00021964571883754624,2.425548912626095e-06,0.00021600183970472297,7.679733539350808e-06,7.563916594798087e-06,1.1581695346229785e-07,1.3465824875743618e-11,3.7907276781017795e-09,4.1860015383207846e-11,1.487046832146172e-13
0.29,19.773973814117443,19.546636856256256,0.22733285277984072,39.76994331043132,0.0025987792442254366,0.22342735969165103,199.99197101389294,0.007903943781383368,0.00012504233474983737,1.5026888589802895e-08,4.090054702506951e-06,4.6754694986447416e-08,1.7178293468879743e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7506866347301832,0.019545852157877467,0.015639287315107157,0.777141306830119,0.008883094649692084,0.008730669831491828,0.0009428931460086083,3.089910376539312e-05,3.5319145804514606e-07,1.5707779967271599e-07,1.626462167666747e-07,1.8592597861728325e-09,5.771043094959655e-10,4.089890507545034e-08,3.272697261572549e-08,0.00022602618588255657,0.00045336314374374437,0.00023005668956867925,0.00022733285277984073,2.5987792442254366e-06,0.00022342735969165103,8.02898610707814e-06,7.903943781383367e-06,1.2504233474983738e-07,1.5026888589802895e-11,4.090054702506951e-09,4.675469498644742e-11,1.7178293468879744e-13
0.3,19.76638873162434,19.531374919232277,0.23500939339981528,39.76207815044787,0.0027777651280810785,0.23083345099753852,199.99161672727152,0.00824859863016262,0.0001346741072008034,1.670858602152596e-08,4.402283901580414e-06,5.20327425569473e-08,1.9749376478804498e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7490461531335324,0.019530556235018728,0.016157664270906598,0.7763730465308114,0.009175639953173624,0.009012797538239853,0.0009838095959854092,3.2221294480794386e-05,3.808104975388013e-07,1.6883123555552594e-07,1.7502724794907746e-07,2.0687324821666855e-09,6.407874364357289e-10,4.402099373847539e-08,3.6421393073512284e-08,0.00023361126837566012,0.00046862508076772266,0.00023792184955213208,0.00023500939339981527,2.7777651280810785e-06,0.00023083345099753853,8.383272728479385e-06,8.24859863016262e-06,1.346741072008034e-07,1.670858602152596e-11,4.402283901580414e-09,5.2032742556947304e-11,1.9749376478804499e-13
0.31,19.75881729496517,19.516137182870597,0.2426753660135276,39.75421741224648,0.0029624853746488223,0.2382201617047725,199.9912574200151,0.008597862380339681,0.0001447176129738113,1.8515981247339165e-08,4.727565292681771e-06,5.7710640465340893e-08,2.2603737591695889e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7474095616291554,0.019515284075919015,0.016674682388747874,0.7756060852490517,0.009467293615017391,0.0092937079006353,0.0010252591534328224,3.355941233883031e-05,4.0963683331197987e-07,1.8105113368970121e-07,1.8792214249461445e-07,2.2940153106832345e-09,7.091040434146558e-10,4.727358637093246e-08,4.039568243612276e-08,0.0002411827050348321,0.0004838628171294039,0.0002457825877535194,0.0002426753660135276,2.9624853746488223e-06,0.00023822016170477252,8.742579984899468e-06,8.597862380339681e-06,1.447176129738113e-07,1.8515981247339166e-11,4.727565292681771e-09,5.771064046534089e-11,2.2603737591695888e-13
0.32,19.751259477306753,19.500923594956493,0.2503307958487022,39.74636108639035,0.0031529188743595147,0.24558753973875053,199.99089310550121,0.008951716341529551,0.00015517816513510398,2.0454192222773008e-08,5.066047578753765e-06,6.380505645238823e-08,2.576223646445281e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7457768499683636,0.019500035630687456,0.017190344992777423,0.7748404199274015,0.009758058113900257,0.00957340512050089,0.0010672392719949892,3.491334728397825e-05,4.3968599855108226e-07,1.9374113485945564e-07,2.0133650215375794e-07,2.5357611905294986e-09,7.82229879516946e-10,5.0658168989496375e-08,4.4661505785960155e-08,0.0002487405226932471,0.0004990764050435068,0.00025363891360964674,0.0002503307958487022,3.1529188743595146e-06,0.0002455875397387505,9.10689449878932e-06,8.951716341529552e-06,1.5517816513510398e-07,2.0454192222773007e-11,5.066047578753765e-09,6.380505645238823e-11,2.576223646445281e-13
0.33,19.743715251867254,19.485734103391383,0.25797570806934084,39.73850916347042,0.0033490445768117947,0.252935632914018,199.990523797079,0.009310141875107106,0.00016606105341281763,2.2528391017028476e-08,5.417878343406157e-06,7.033284154862978e-08,2.924656218604193e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7441480079305149,0.01948481084953924,0.017704655399697053,0.7740760475164973,0.010047935921745082,0.00985189338635862,0.0011097474135980474,3.6282989808637345e-05,4.7097332553990365e-07,2.0690481040807587e-07,2.1527587980499646e-07,2.7946298027512774e-09,8.603417124598268e-10,5.41762163883324e-08,4.9230656375066006e-08,0.0002562847481327457,0.0005142658966086171,0.0002614908365295848,0.00025797570806934087,3.3490445768117946e-06,0.000252935632914018,9.476202921021581e-06,9.310141875107105e-06,1.6606105341281763e-07,2.2528391017028476e-11,5.4178783434061564e-09,7.033284154862979e-11,2.9246562186041934e-13
0.34,19.736184591954817,19.47056865626864,0.2656101277388104,39.73066163411997,0.0035508415235445227,0.2602644888653971,199.990149508051,0.009673120420417949,0.00017737153514392896,2.4743803604343026e-08,5.783203744188444e-06,7.731103397018101e-08,3.307922308477096e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7425230253343554,0.019469609682869687,0.018217616913939534,0.7733129649783724,0.010336929500964731,0.010129176868737268,0.0011527810515740216,3.766823105322037e-05,5.035139483907025e-07,2.2054564985935663e-07,2.2974576731792243e-07,3.0712877390223688e-09,9.436173278000108e-10,5.782918907178836e-08,5.411505834811479e-08,0.00026381540804518155,0.0005294313437313597,0.0002693383658800286,0.00026561012773881036,3.5508415235445227e-06,0.0002602644888653971,9.850491949014994e-06,9.67312042041795e-06,1.7737153514392897e-07,2.4743803604343026e-11,5.783203744188444e-09,7.731103397018101e-11,3.307922308477096e-13
0.35000000000000003,19.728667470900017,19.455427201740996,0.2732340798843938,39.72281848898894,0.003758288790262016,0.2675741551681631,199.9897702517047,0.010040633449386192,0.00018911485133709882,2.7105708326878403e-08,6.162169070527509e-06,8.475684227712912e-08,3.7283600042103234e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7409018920180857,0.01945443208112474,0.01872923283608122,0.7725511692806112,0.010625041309299242,0.010405259728486872,0.0011963376652219789,3.9068962626779726e-05,5.373228025145419e-07,2.3466708475609163e-07,2.447516177786991e-07,3.366407825473843e-09,1.032235412246276e-09,6.161853883334787e-08,5.932675494992059e-08,0.0002713325290999817,0.0005445727982590041,0.0002771815110110612,0.0002732340798843938,3.758288790262016e-06,0.00026757415516816306,1.0229748295315089e-05,1.0040633449386192e-05,1.891148513370988e-07,2.7105708326878402e-11,6.1621690705275094e-09,8.475684227712912e-11,3.728360004210323e-13
0.36,19.721163862098848,19.440309688104787,0.2808475894563505,39.714979718760205,0.003971365523491758,0.27486467926175223,199.98938604129256,0.010412662495250115,0.00020129621652993488,2.9619436013186194e-08,6.5549183977367715e-06,9.268765154221642e-08,4.1883925364086126e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7392845978519492,0.01943927799488334,0.01923950645749812,0.7717906574000428,0.010912273796760527,0.01068014611153913,0.0012404147432349304,4.0485076717075234e-05,5.7241462740356e-07,2.4927247449468496e-07,2.602988317882308e-07,3.6806693619249977e-09,1.1263755768739076e-09,6.554570529570751e-08,6.487791283937994e-08,0.00027883613790115336,0.0005596903118952126,0.0002850202812397923,0.0002808475894563505,3.971365523491758e-06,0.00027486467926175225,1.061395870743942e-05,1.0412662495250116e-05,2.0129621652993488e-07,2.96194360131862e-11,6.554918397736772e-09,9.268765154221643e-11,4.1883925364086125e-13
0.37,19.71367373900095,19.42521606377675,0.2884506813392419,39.70714531414504,0.004190050930455902,0.28213610847080905,199.98899689003738,0.010789189144571472,0.00021392082162971057,3.229036927642376e-08,6.961594688873283e-06,1.0112101811916447e-07,4.690529853497747e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7376711327347094,0.019424147374834767,0.019748441061837558,0.7710314263217088,0.011198629406487345,0.010953840150383098,0.0012850097827342573,4.1916466057251104e-05,6.088039677609785e-07,2.6436511098730295e-07,2.763927615599953e-07,4.0147579077866064e-09,1.2262183111195789e-09,6.9612116929139e-08,7.07808184235285e-08,0.0002863262609990522,0.0005747839362232471,0.0002928546858549652,0.0002884506813392419,4.190050930455902e-06,0.00028213610847080905,1.1003109962631763e-05,1.0789189144571473e-05,2.1392082162971056e-07,3.229036927642376e-11,6.961594688873283e-09,1.0112101811916447e-10,4.690529853497747e-13
0.38,19.70619707511006,19.410146277294853,0.2960433803515705,39.69931526588329,0.00441432427937227,0.2893884900044629,199.98860281113218,0.011170195037490966,0.00022699383386001472,3.512394199818593e-08,7.382339796727444e-06,1.1007466698900281e-07,5.237369345198769e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7360614865937263,0.019409040171779485,0.020256039924965538,0.7702734730388877,0.011484110574725715,0.0112263459640424,0.0013301202892904169,4.3363023924722546e-05,6.465051749909711e-07,2.7994821912057764e-07,2.930387110481614e-07,4.3693651706490195e-09,1.3319449526899866e-09,7.381919107122696e-08,7.704787599610963e-08,0.0002938029248899382,0.000589853722705147,0.0003006847341167074,0.0002960433803515705,4.41432427937227e-06,0.00028938849000446286,1.1397188867834362e-05,1.1170195037490966e-05,2.269938338600147e-07,3.512394199818593e-11,7.382339796727445e-09,1.1007466698900281e-10,5.237369345198769e-13
0.39,19.698733844096367,19.39510027753979,0.30362571113745845,39.69148956478588,0.004644164994496698,0.29662187075410146,199.9882038176861,0.011555661945970278,0.00024052037042722953,3.81256406422992e-08,7.817293556860918e-06,1.1956651443017183e-07,5.831587282893794e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7344556494182217,0.01939395633684544,0.020762306300804105,0.7695167945628089,0.01176871972272919,0.011497667644392891,0.0013757437862575907,4.482464444308883e-05,6.855324128431369e-07,2.9602491887252814e-07,3.1024189999637074e-07,4.745189901074697e-09,1.4437378224676924e-09,7.816832485760928e-08,8.369162360171029e-08,0.0003012661559036317,0.0006048997224602087,0.00030851043521411964,0.00030362571113745846,4.644164994496698e-06,0.0002966218707541015,1.1796182313894565e-05,1.1555661945970278e-05,2.4052037042722955e-07,3.81256406422992e-11,7.817293556860919e-09,1.1956651443017184e-10,5.831587282893794e-13
0.4,19.69128401954657,19.380078013241928,0.31119769840786893,39.68366820164006,0.0048795524444245125,0.3038362977435444,199.98779992284474,0.011945571599539715,0.0002545055572734438,4.130099964380794e-08,8.266595823527437e-06,1.2961460869868973e-07,6.475960315601536e-10,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.7328536111850787,0.019378895821006745,0.021267243452851848,0.7687613879009845,0.01205245927482511,0.011767809286714634,0.001421877793947933,4.6301221902369366e-05,7.258996498469154e-07,3.125983116018835e-07,3.280075448182825e-07,5.142935529652653e-09,1.5617798253988122e-09,8.266091557993145e-08,9.07246915102898e-08,0.0003087159804534313,0.0006199219867580735,0.00031633179835993674,0.00031119769840786895,4.879552444424512e-06,0.00030383629774354443,1.220007715527216e-05,1.1945571599539715e-05,2.545055572734438e-07,4.130099964380794e-11,8.266595823527438e-09,1.2961460869868974e-10,6.475960315601537e-13
