Time,Auxin,Cytokinin,AHP6m,AHP6p,IAA2m,IAA2p,ARR5m,ARR5p,PHBm,PHBp,CKX3m,CKX3p,PIN3m,PIN1m,PIN7m,miRNA,F_AHP6,F_CK,F_IAA2,F_ARR5,F_PIN1,F_PIN7,F_PIN3,p_ax,p_ck,d_ax,d_ck,phloem_rate_ax,all_section_rate_ax,phloem_rate_ck,all_section_rate_ck,lambda_AHP6,lambda_IAA2,lambda_ARR5,lambda_PIN1,lambda_PIN3,lambda_PIN7,mu_m_PHB,mu_m_AHP6,mu_m_IAA2,mu_m_ARR5,mu_m_PIN1,mu_m_PIN3,mu_m_PIN7,delta_PHB,delta_AHP6,delta_IAA2,delta_ARR5,delta_PIN1,delta_PIN3,delta_PIN7,delta_CKX3,mu_p_PHB,mu_p_AHP6,mu_p_IAA2,mu_p_ARR5,mu_p_PIN1,mu_p_PIN3,mu_p_PIN7,mu_p_CKX3,theta_Ax,theta_Ck,theta_AHP6,theta_ARR5,theta_PHB,theta_CKX3,p_phb,d_phb,p_mirna,d_mirna,d_mirna_mrna,p_ckx3,d_ckx3,b_pin3,b_pin1,b_pin7,b_ahp6,b_arr5,b_iaa2,hill_ax,hill_ck,hill_arr5,hill_ckx3,hill_ahp6,hill_phb,compartment
1.18,0.041563275695872266,0.19999849919162455,0.009161183341679858,0.003763357462489739,0.02444693189928936,0.02189112229031168,0.27568728710087137,0.27551623989009005,1.385442523195741,0.6602646985737278,0.0,0.0,0.0,0.0,0.567570884041495,0.0,0.005002576173976782,1.0,0.02689666775511953,0.13783029577754646,0.9543675229975395,0.9543675229975395,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.19,0.04174672416781599,0.19999864201214496,0.009168689948966422,0.003817105675241843,0.02469126472251184,0.022146169309292547,0.2756843489435903,0.27553237925831425,1.3915574722605317,0.6675108622780305,0.0,0.0,0.0,0.0,0.5714196137917649,0.0,0.004913482761696388,1.0,0.027128164988608386,0.13782616808586978,0.954375175489487,0.954375175489487,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.2,0.041928347296965436,0.19999877124152196,0.009174367184686187,0.0038703846143101185,0.024934307995143054,0.02240013445091831,0.27568089509235877,0.27554667796323734,1.3976115765655135,0.6747454664918395,0.0,0.0,0.0,0.0,0.5752301197759392,0.0,0.004826223882036965,1.0,0.02735825393989879,0.13782194089648886,0.9543819538344676,0.9543819538344676,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.21,0.042108163245784876,0.1999988881731209,0.009178269601662943,0.003923181019072029,0.025176050171189745,0.022652997388775797,0.2756769560932167,0.2755592635874965,1.4036054415261616,0.6819680238405643,0.0,0.0,0.0,0.0,0.5790027739366898,0.0,0.004740783294801508,1.0,0.027586929575988586,0.13781761842421428,0.9543879190038355,0.9543879190038355,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.22,0.04228618999601905,0.1999989939772287,0.009180450861819843,0.003975482299254001,0.02541648034692097,0.022904738663230874,0.27567256038511984,0.27557025437593236,1.4095396665339672,0.6891780577929864,0.0,0.0,0.0,0.0,0.5827379450996183,0.0,0.004657142312962504,1.0,0.027814187326106642,0.13781320485983542,0.9543931274434627,0.9543931274434627,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.23,0.042462445350491325,0.19999908971276478,0.009180963699378925,0.004027276519207711,0.025655588243074408,0.02315533965919881,0.27566773449654475,0.2755797599333217,1.4154148450163764,0.6963751024937268,0.0,0.0,0.0,0.0,0.5864359989609965,0.0,0.004575280102175123,1.0,0.028040023068091266,0.13780870437685402,0.9543976314207326,0.9543976314207326,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.24,0.04263694693488403,0.19999917633787825,0.009179859890143307,0.004078552382007618,0.025893364187475718,0.02340478258435687,0.27566250322453273,0.2755878818735683,1.4212315644961333,0.7035587025979729,0.0,0.0,0.0,0.0,0.5900972980789502,0.0,0.004495173956105755,1.0,0.0282644331151006,0.13780412113678123,0.9544014793460359,0.9544014793460359,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.25,0.04280971219950103,0.19999925471953833,0.009177190226333749,0.0041292992134294455,0.026129799098062862,0.023653050447795837,0.2756568897975883,0.2755947144233748,1.426990406650033,0.7107284131084366,0.0,0.0,0.0,0.0,0.5937222018678089,0.0,0.004416799548985008,1.0,0.028487414202647703,0.13779945929315376,0.954404716070569,0.954404716070569,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.26,0.042980758421012746,0.1999993256422117,0.00917300449648591,0.004179506945863345,0.026364884466307536,0.023900127039106933,0.2756509160237279,0.27560034498324254,1.43269194736709,0.7178837992145168,0.0,0.0,0.0,0.0,0.5973110665953634,0.0,0.004340131166776396,1.0,0.028708963475952975,0.13779472299440998,0.9544073831621005,0.9544073831621005,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.27,0.04315010270418387,0.19999938981571364,0.009167351469946655,0.004229166102210255,0.0265986123410258,0.024145996907900123,0.27564460242488137,0.2756048546484989,1.4383367568061276,0.7250244361336384,0.0,0.0,0.0,0.0,0.6008642453827922,0.0,0.004265141918322327,1.0,0.028929078477606906,0.13778991638575538,0.9544095191602567,0.9544095191602567,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.28,0.043317761983583836,0.19999944788231155,0.009160278885538263,0.004278267779805279,0.026830975312570025,0.024390645343749403,0.27563796835876897,0.275608318692914,1.4439253994527934,0.7321499089547401,0.0,0.0,0.0,0.0,0.6043820882070337,0.0,0.004191803927790124,1.0,0.02914775713553622,0.13778504361013694,0.9544111598127687,0.9544111598127687,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.29,0.04348375302528031,0.199999500423153,0.009151833443989323,0.004326803634407359,0.0270619664973944,0.024634058356560365,0.2756310321292896,0.2756108070173322,1.4494584341760093,0.7392598124838836,0.0,0.0,0.0,0.0,0.6078649419053952,0.0,0.004120088509694882,1.0,0.02936499775126647,0.1377801088084354,0.9544123382940292,0.9544123382940292,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.3,0.04364809242851579,0.19999954796408212,0.00914206080376035,0.004374765864290217,0.02729157952298629,0.02487622265735497,0.2756238110863758,0.27561238456559994,1.4549364142838586,0.7463537510919589,0.0,0.0,0.0,0.0,0.6113131501822083,0.0,0.004049966327724766,1.0,0.029580798988474526,0.1377751161189749,0.9544130854072097,0.9544130854072097,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.31,0.04381079662736754,0.19999959098090256,0.00913100557991994,0.004422147194465523,0.02751980851315598,0.025117125639468336,0.2756163217161937,0.2756131117099425,1.460359887578917,0.7534313385644569,0.0,0.0,0.0,0.0,0.6147270536173509,0.0,0.003981407538539557,1.0,0.029795159861824336,0.13777006967643926,0.9544134297710998,0.9544134297710998,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.32,0.04397188189239103,0.19999962990413936,0.00911871134575336,0.004468940861065719,0.027746648073677303,0.02535675536015205,0.27560857972250147,0.2756130446078158,1.4657293964130333,0.7604921979532855,0.0,0.0,0.0,0.0,0.6181069896764734,0.0,0.003914381921655941,1.0,0.030008079726079655,0.13776497361027706,0.9544133979927514,0.9544133979927514,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.33,0.04413136433224701,0.19999966512334774,0.009105220636810093,0.004515140595910606,0.02797209327827182,0.02559510052257835,0.2756006000999179,0.27561223553214365,1.4710454777415658,0.7675359614306027,0.0,0.0,0.0,0.0,0.6214532927227737,0.0,0.0038488589964746117,1.0,0.030219558265487258,0.1377598320426707,0.9544130148269387,0.9544130148269387,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.34,0.044289259895312356,0.19999969699101192,0.009090574957120142,0.004560740611278816,0.028196139654929318,0.02583215045823941,0.27559239719979617,0.27561073317673856,1.4763086631770774,0.7745622701446399,0.0,0.0,0.0,0.0,0.6247662940301802,0.0,0.003784808127445366,1.0,0.030429595483424783,0.1377546490861375,0.9544123033233738,0.9544123033233738,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.35,0.044445584371274965,0.19999972582607284,0.009074814787330873,0.004605735584902424,0.028418783172557482,0.02606789510973571,0.2755839847893422,0.27560858293859586,1.4815194790424977,0.7815707740774928,0.0,0.0,0.0,0.0,0.6280463217978107,0.0,0.003722198618307832,1.0,0.03063819169230684,0.13774942884082378,0.9544112849625539,0.9544112849625539,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.36,0.0446003533927127,0.19999975191712033,0.0090579795945368,0.004650120645200459,0.028640020227953717,0.026302325013947546,0.27557537610456634,0.2756058271786464,1.4866784464237555,0.7885611319048527,0.0,0.0,0.0,0.0,0.6312937011655865,0.0,0.003660999796287906,1.0,0.030845347503743747,0.1377441753915488,0.9544099797810555,0.9544099797810555,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.37,0.04475358243665667,0.19999977552528125,0.009040107843593912,0.004693891356764703,0.028859847633092236,0.026535431285583458,0.2755665838976137,0.27560250546245857,1.4917860812218877,0.7955330108576548,0.0,0.0,0.0,0.0,0.6345087542308876,0.0,0.0036011810870738344,1.0,0.031051063818947056,0.13773889280464785,0.9544084064870373,0.9544084064870373,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.3800000000000001,0.044905286826138965,0.19999979688683306,0.0090212370097284,0.004737043706109093,0.029078262602719382,0.026767205601099416,0.2755576204789712,0.27559865478228657,1.496842894204631,0.8024860865856193,0.0,0.0,0.0,0.0,0.63769180006615,0.0,0.003542712081341399,1.0,0.03125534181937612,0.13773358512466133,0.954406582566658,0.954406582566658,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.3900000000000001,0.04505548173172497,0.19999981621556842,0.009001403592264439,0.004779574087692089,0.029295262742251398,0.02699764018298251,0.2755484977550234,0.2755943097617762,1.5018493910574975,0.8094200430226607,0.0,0.0,0.0,0.0,0.6408431547372938,0.0,0.003485562593545368,1.0,0.031458182957620255,0.13772825637090985,0.9544045243820717,0.9544045243820717,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.4000000000000001,0.045204182173030384,0.19999983370493504,0.008980643129314507,0.004821479290219642,0.029510846035966994,0.027226727784392907,0.2755392272613703,0.27558950284455586,1.5068060724343446,0.816334572254142,0.0,0.0,0.0,0.0,0.6439631313229096,0.0,0.0034297027136441826,1.0,0.031659588948511064,0.1377229105339934,0.9544022472616128,0.9544022472616128,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.41,0.04535140302022326,0.19999984952997166,0.00895899021328815,0.004862756483234812,0.02972501083548839,0.02745446167415764,0.2755298201923012,0.2755842644678628,1.5117134340074405,0.8232293743859508,0.0,0.0,0.0,0.0,0.6470520399341196,0.0,0.0033751028523770236,1.0,0.031859561760459565,0.13771755157224663,0.9543997655827468,0.9543997655827468,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.42,0.045497158995511,0.1999998638490599,0.008936478507087758,0.004903403203998662,0.02993775584854498,0.027680835622110055,0.27552028742678786,0.27557862322228016,1.5165719665170319,0.8301041574153738,0.0,0.0,0.0,0.0,0.6501101877350303,0.0,0.0033217337806670994,1.0,0.032058103607013076,0.13771218340818064,0.9543970928483162,0.9543970928483162,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.43,0.04564146467461261,0.19999987680550943,0.008913140760872875,0.004943417344665768,0.030149080128013386,0.027905843884768466,0.27551063955133037,0.27557260599859146,1.5213821558204186,0.8369586371037456,0.0,0.0,0.0,0.0,0.653137878963705,0.0,0.0032695666636820067,1.0,0.03225521693862657,0.13770680992493733,0.9543942417565827,0.9543942417565827,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.44,0.045784334488216234,0.19999988852899217,0.008889008829286314,0.004982797139756524,0.030358983061227664,0.028129481191347828,0.27550088687995744,0.2755662381226946,1.5261444829405395,0.8437925368508528,0.0,0.0,0.0,0.0,0.6561354149535973,0.0,0.0032185730900415916,1.0,0.03245090443464361,0.13770143496277967,0.9543912242655241,0.9543912242655241,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.45,0.045925782723422306,0.19999989913684021,0.008864113689045735,0.00502154115392741,0.03056746435955349,0.028351742730098127,0.27549103947165915,0.2755595434794537,1.5308594241140752,0.8506055875710663,0.0,0.0,0.0,0.0,0.6591030941553835,0.0,0.0031687250966257563,1.0,0.03264516899548217,0.13769606231563913,0.9543880516518203,0.9543880516518203,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.46,0.04606582352517222,0.19999990873522003,0.008838485456813604,0.00505964827003943,0.030774524048220536,0.028572624134963247,0.27548110714551066,0.2755525446263108,1.535527450839072,0.8573975275711847,0.0,0.0,0.0,0.0,0.6620412121591424,0.0,0.0031199951893988954,1.0,0.03283801373502029,0.13769069572773718,0.9543847345649267,0.9543847345649267,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.47,0.04620447089766284,0.19999991742019504,0.008812153407267206,0.005097117677524146,0.030980162456407327,0.02879212147255406,0.27547109949372217,0.27554526289742215,1.5401490299220926,0.8641681024299628,0.0,0.0,0.0,0.0,0.6649500617168282,0.0,0.0030723563606344325,1.0,0.03302944197317706,0.13768533889029844,0.9543812830766093,0.9543812830766093,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
1.48,0.04634173870574696,0.19999992527868704,0.008785145991298645,0.005133948861045973,0.031184380207572946,0.029010231229429664,0.2754610258928316,0.275537718499036,1.5447246235248966,0.8709170648793069,0.0,0.0,0.0,0.0,0.667829932764992,0.0,0.003025782102891721,1.0,0.033219457228684475,0.13767999543836745,0.9543777067262874,0.9543777067262874,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
