Time,MP,CN,C,T2,T1,T0,MT,P0,P1,P2,vsP,vmP,KmP,KIP,Pt,ksP,vdP,KdP,vsT,vmT,KmT,KIT,ksT,vdT,KdT,kdC,kdN,k1,k2,k3,k4,kd,V1P,V1T,V2P,V2T,V3P,V3T,V4P,V4T,K1P,K1T,K2P,K2T,K3P,K3T,K4P,K4T,n,Compartment
5.79,0.39056258626422274,0.8078327728677326,0.12322258847662187,0.04036860340280145,0.12306831407378734,0.145415983894308,0.5910440906327903,0.09498223856258417,0.0826456162066947,0.03917370959970769,1.1,1.0,0.2,1.0,1.147856925713341,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.8,0.39162562818503277,0.8071224397072985,0.12311985702889765,0.040486302948202706,0.12345968803740623,0.14587869231882503,0.5927696890935168,0.0952578946159291,0.08288529487793142,0.03926949911120304,1.1,1.0,0.2,1.0,1.1476549853412596,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.8100000000000005,0.39269058016440334,0.8064127762106945,0.1230172553442777,0.04060438072012071,0.12385204333138078,0.146342540700411,0.5944986272634207,0.09553414787582737,0.08312551283685168,0.03936557572973384,1.1,1.0,0.2,1.0,1.147455267997385,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.82,0.39375744092853004,0.8057037820105143,0.12291478352209927,0.0407228375602822,0.12424538086466534,0.14680753003190053,0.5962309031860354,0.09581099858579535,0.08336627040019164,0.039461939975030204,1.1,1.0,0.2,1.0,1.1472577744936308,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.83,0.3948262091839727,0.80499545674092,0.12281244166274707,0.04084167431146778,0.12463970154112693,0.14727366130035216,0.5979665148727915,0.096088446984981,0.08360756788102294,0.0395585923668037,1.1,1.0,0.2,1.0,1.1470625056364745,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.84,0.39589688361767816,0.8042878000376479,0.12271022986765691,0.040960891817516214,0.1250350062595428,0.14774093548704828,0.599705460303091,0.0963664933081592,0.08384940558874697,0.039655533424745065,1.1,1.0,0.2,1.0,1.146869462226956,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.8500000000000005,0.3969694628970043,0.8035808115380131,0.12260814823931919,0.041080490923328945,0.12543129591359856,0.14820935356749526,0.6014477374243838,0.09664513778572743,0.08409178382908909,0.039752763668521957,1.1,1.0,0.2,1.0,1.1466786450606707,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.86,0.39804394566974394,0.8028744908809149,0.1225061968812826,0.04120047247487451,0.12582857139188602,0.1486789165114236,0.6031933441522441,0.09692438064370128,0.08433470290409316,0.03985028361777664,1.1,1.0,0.2,1.0,1.1464900549277683,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.87,0.3991203305641506,0.802168837706842,0.12240437589815764,0.04132083731919317,0.12622683357790207,0.14914962528278886,0.6049422783704492,0.0972042221037105,0.08457816311211612,0.03994809379212385,1.1,1.0,0.2,1.0,1.1463036926129502,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.88,0.4001986161889636,0.8014638516578773,0.12230268539562031,0.0414415863044015,0.1266260833500469,0.14962148083977225,0.606694537931058,0.09748466238299491,0.08482216474782264,0.04004619471114854,1.1,1.0,0.2,1.0,1.1461195588954638,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.89,0.40127880113343467,0.8007595323777035,0.12220112548041576,0.04156272027969704,0.12702632158162303,0.15009448413478169,0.6084501206544908,0.09776570169440046,0.08506670810218002,0.04014458689440369,1.1,1.0,0.2,1.0,1.1459376545491033,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.9,0.40236088396735487,0.800055879511608,0.12209969626036195,0.04168424009536307,0.12742754914083426,0.1505686361144531,0.6102090243296107,0.09804734024637556,0.08531179346245302,0.04024327086140815,1.1,1.0,0.2,1.0,1.1457579803422067,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.91,0.40344486324108175,0.7993528927064885,0.12199839784435336,0.041806146602773334,0.12782976689078485,0.15104393771965172,0.6119712467138047,0.09832957824296731,0.08555742111219888,0.04034224713164445,1.1,1.0,0.2,1.0,1.1455805370376524,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.92,0.40453073748556806,0.7986505716108577,0.12189723034236469,0.04192844065439695,0.12823297568947914,0.15152038988547398,0.6137367855330671,0.09861241588381825,0.08580359133126264,0.040441516224556724,1.1,1.0,0.2,1.0,1.1454053253928602,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.93,0.4056185052123903,0.7979489158748492,0.12179619386545458,0.0420511231038033,0.12863717638982114,0.15199799354124927,0.6155056384820834,0.09889585336416284,0.08605030439577231,0.04054107865954857,1.1,1.0,0.2,1.0,1.1452323461597875,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.94,0.4067081649137782,0.7972479251502219,0.12169528852576941,0.042174194805666976,0.12904236983961448,0.1524767496105421,0.6172778032243145,0.09917989087482433,0.08629756057813433,0.04064093495598094,1.1,1.0,0.2,1.0,1.145061600084931,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.95,0.40779971506264456,0.7965475990903663,0.12159451443654705,0.04229765661577276,0.1294485568815623,0.15295665901115438,0.6190532773920817,0.09946452860221157,0.08654536014702902,0.04074108563317005,1.1,1.0,0.2,1.0,1.144893087909324,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.96,0.4088931541126163,0.7958479373503092,0.1214938717121206,0.042421509391020795,0.12985573835326775,0.15343772265512792,0.6208320585866547,0.09974976672831623,0.08679370336740631,0.04084153121038536,1.1,1.0,0.2,1.0,1.1447268103685375,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.97,0.4099884804980654,0.7951489395867193,0.12139336046792229,0.04254575398943164,0.1302639150872345,0.15391994144874732,0.6226141443783376,0.1000356054307099,0.08704259050048146,0.04094227220684752,1.1,1.0,0.2,1.0,1.1445627681926804,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.98,0.4110856926341411,0.794450605457912,0.12129298082048724,0.0426703912701515,0.1306730879108674,0.1544033162925428,0.6243995323065581,0.10032204488254143,0.08729202180373098,0.04104330914172631,1.1,1.0,0.2,1.0,1.144400962106398,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
5.99,0.4121847889168017,0.7937529346238558,0.12119273288745738,0.04279542209345742,0.1310832576464733,0.1548878480812933,0.6261882198799555,0.10060908525253434,0.08754199753088851,0.04114464253413866,1.1,1.0,0.2,1.0,1.1442413928288746,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.0,0.41328576772284864,0.7930559267461766,0.12109261678758523,0.042920847320762665,0.13149442511126236,0.15537353770403006,0.6279802045764725,0.10089672670498455,0.08779251793194111,0.04124627290314669,1.1,1.0,0.2,1.0,1.1440840610738343,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.01,0.41438862740995946,0.7923595814881641,0.12099263264073785,0.043046667814622026,0.13190659111734931,0.1558603860440401,0.6297754838434445,0.10118496939975798,0.08804358325312539,0.0413482007677557,1.1,1.0,0.2,1.0,1.1439289675495412,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.0200000000000005,0.4154933663167224,0.7916638985147761,0.12089278056790073,0.04317288443873726,0.13231975647175503,0.15634839397886996,0.6315740550976923,0.10147381349228851,0.08829519373692393,0.041450426646912245,1.1,1.0,0.2,1.0,1.1437761129588015,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.03,0.41659998276267096,0.7909688774926454,0.12079306069118174,0.04329949805796254,0.1327339219764082,0.1568375623803297,0.6333759157256138,0.10176325913357588,0.08854734962206168,0.04155295105950215,1.1,1.0,0.2,1.0,1.1436254979989668,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.04,0.41770847504831987,0.7902745180900839,0.12069347313381504,0.043426509538310024,0.1331490884281474,0.15732789211449721,0.6351810630832789,0.10205330647018392,0.08880005114350262,0.04165577452434869,1.1,1.0,0.2,1.0,1.143477123361934,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.05,0.41881884145520076,0.7895808199770886,0.12059401802016506,0.04355391974695541,0.1335652566187231,0.1578193840417225,0.6369894944965228,0.10234395564423875,0.0890532985324465,0.0417588975602106,1.1,1.0,0.2,1.0,1.1433309897341495,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.0600000000000005,0.41993108024589915,0.7888877828253477,0.12049469547573048,0.043681729552243614,0.13398242733480017,0.15831203901663238,0.6388012072610411,0.10263520679342726,0.08930709201632564,0.04186232068578029,1.1,1.0,0.2,1.0,1.1431870977966112,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.07,0.4210451896640911,0.7881954063082451,0.12039550562714828,0.043809939823694403,0.1344006013579603,0.15880585788813512,0.640616198642486,0.10292706005099551,0.08956143181880179,0.04196604441968185,1.1,1.0,0.2,1.0,1.1430454482248726,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.08,0.42216116793458186,0.7875036901008668,0.1202964486021977,0.043938551432008234,0.13481977946470486,0.15930084149942567,0.6424344658765635,0.10321951554574754,0.08981631815976338,0.042070069280469385,1.1,1.0,0.2,1.0,1.1429060416890449,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.09,0.4232790132633436,0.7868126338800061,0.1201975245298043,0.04406756524907201,0.13523996242645778,0.15979699068799072,0.6442560061691304,0.10351257340204408,0.09007175125532264,0.04217439578662503,1.1,1.0,0.2,1.0,1.142768878853802,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.1000000000000005,0.4243987238375548,0.7861222373241691,0.12009873354004404,0.04419698214796498,0.1356611510095688,0.16029430628561422,0.6460808166962929,0.10380623373980154,0.09032773131781291,0.04227902445655726,1.1,1.0,0.2,1.0,1.1426339603783846,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.11,0.42552029782563927,0.7854325001135805,0.12000007576414738,0.044326803002964626,0.13608334597531663,0.1607927891183827,0.6479088946045055,0.10410049667449096,0.09058425855578596,0.04238395580859901,1.1,1.0,0.2,1.0,1.1425012869166038,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.12,0.426643733377307,0.7847434219301892,0.11990155133450332,0.044457028689552675,0.13650654807991275,0.1612924400066915,0.6497402370106714,0.10439536231713739,0.09084133317400978,0.04248919036100597,1.1,1.0,0.2,1.0,1.1423708591168455,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.13,0.4277690286235943,0.7840550024576741,0.11980316038466358,0.04458766008442111,0.136930758074505,0.16179325976525036,0.6515748410022429,0.1046908307743191,0.09109895537346603,0.04259472863195483,1.1,1.0,0.2,1.0,1.1422426776220775,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.140000000000001,0.4288961816769052,0.7833672413814494,0.1197049030493467,0.044718698065478305,0.13735597670518157,0.1622952492030899,0.6534127036373234,0.10498690214816703,0.09135712535134798,0.0427005711395415,1.1,1.0,0.2,1.0,1.1421167430698524,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.15,0.4300251906310531,0.7826801383886708,0.1196067794644422,0.04485014351185509,0.13778220471297503,0.16279840912356772,0.6552538219447683,0.1052835765363644,0.09161584330105828,0.04280671840177944,1.1,1.0,0.2,1.0,1.1419930560923153,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.16,0.4311560535613035,0.7819936931682406,0.11950878976701482,0.04498199730391103,0.13820944283386682,0.1633027403243752,0.6570981929242897,0.1055808540321465,0.0918751094122071,0.042913170936597925,1.1,1.0,0.2,1.0,1.141871617316207,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.17,0.4322887685244166,0.7813079054108142,0.11941093409530862,0.04511426032324065,0.13863769179879168,0.16380824359754415,0.6589458135465591,0.10587873472430047,0.09213492387061022,0.04301992926184041,1.1,1.0,0.2,1.0,1.1417524273628739,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.18,0.4334233335586909,0.780622774808805,0.11931321258875129,0.04524693345267974,0.1390669523336423,0.16431491972945378,0.6607966807533119,0.10617721869716532,0.0923952868582873,0.04312699389526282,1.1,1.0,0.2,1.0,1.1416354868482717,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.19,0.4345597466840071,0.7799383010563911,0.11921562538795831,0.04538001757631172,0.1394972251592744,0.16482276950083788,0.6626507914574529,0.10647630603063203,0.09265619855346029,0.04323436535453193,1.1,1.0,0.2,1.0,1.1415207963829734,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.2,0.4356980059018726,0.7792544838495203,0.11911817263473727,0.04551351357947406,0.13992851099151157,0.16533179368679188,0.6645081425431616,0.10677599680014377,0.09291765913055182,0.04334204415722371,1.1,1.0,0.2,1.0,1.1414083565721769,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.21,0.4368381091954668,0.7785713228859167,0.11902085447209208,0.045647422348764774,0.1403608105411508,0.16584199305678074,0.6663687308659998,0.10707629107669635,0.09317966876018395,0.043450030820821745,1.1,1.0,0.2,1.0,1.1412981680157108,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.22,0.43798005452968664,0.7778888178650857,0.11892367104422734,0.045781744772048924,0.14079412451396772,0.1663533683746464,0.6682325532530178,0.10737718892683865,0.09344222760917685,0.043558325862715644,1.1,1.0,0.2,1.0,1.1411902313080442,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.23,0.43912383985119285,0.7772069684883205,0.11882662249655258,0.04591648173846523,0.1412284536107225,0.16686592039861572,0.6700996065028632,0.10767869041267333,0.09370533584054765,0.04366692980019944,1.1,1.0,0.2,1.0,1.1410845470382938,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.24,0.4402694630884561,0.776525774458708,0.11872970897568666,0.04605163413843264,0.14166379852716537,0.16737964988130838,0.6719698873858885,0.10798079559185748,0.09396899361350933,0.04377584315047001,1.1,1.0,0.2,1.0,1.1409811157902314,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.25,0.44141692215180495,0.7758452354811342,0.11863293062946206,0.04618720286365712,0.14210015995404293,0.16789455756974533,0.6738433926442615,0.10828350451760364,0.09423320108346998,0.04388506643062559,1.1,1.0,0.2,1.0,1.1408799381422954,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.26,0.44256621493347326,0.7751653512622906,0.1185362876069293,0.04632318880713832,0.14253753857710424,0.16841064420535712,0.675720118992075,0.10858681723868074,0.09449795840203183,0.04399460015766422,1.1,1.0,0.2,1.0,1.1407810146675967,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.2700000000000005,0.44371733930764845,0.7744861215106801,0.11843978005836131,0.046459592863176434,0.14297593507710718,0.1689279105239925,0.6776000631154568,0.10889073379941532,0.09476326571699069,0.04410444484848222,1.1,1.0,0.2,1.0,1.1406843459339298,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.28,0.44487029313051996,0.7738075459366229,0.11834340813525786,0.046596415927378954,0.14341535012982498,0.169446357255927,0.6794832216726815,0.10919525423969262,0.09502912317233528,0.044214601019872714,1.1,1.0,0.2,1.0,1.1405899325037814,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.29,0.4460250742403291,0.7731296242522627,0.11824717199034997,0.046733658896667696,0.14385578440605312,0.16996598512587213,0.6813695912942824,0.10950037859495824,0.09529553090824686,0.04432506918852416,1.1,1.0,0.2,1.0,1.140497774934342,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.3,0.44718168045741846,0.7724523561715722,0.11815107177760435,0.04687132266928567,0.1442972385716161,0.17048679485298437,0.6832591685831639,0.1098061068962195,0.09556248906109889,0.04443584987101888,1.1,1.0,0.2,1.0,1.1404078737775136,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
6.3100000000000005,0.4483401095842824,0.7717757414103597,0.11805510765222792,0.04700940814480412,0.14473971328737473,0.17100878715087448,0.6851519501147149,0.11011243917004718,0.0958299977634568,0.04454694358383164,1.1,1.0,0.2,1.0,1.1403202295799233,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
