T,H,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25,H26,H27,H28,H29,H30,H31,H32,H33,H34,H35,H36,H37,H38,H39,H40,H41,H42,H43,H44,H45,H46,H47,H48,H49,H50,LONGCUR,M,N,POT,PRC,SOD,TAUP,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,U42,U43,U44,U45,U46,U47,U48,U49,U50,V,X1,Y1
201.0,0.99372971,0.27092797,0.26996809,0.26818743,0.2662133,0.26437432,0.26277325,0.26139534,0.26019636,0.25913921,0.25819913,0.25735977,0.25660941,0.25593871,0.25533971,0.25480524,0.25432888,0.2539047,0.25352734,0.25319195,0.2528941,0.25262976,0.25239533,0.25218758,0.25200358,0.25184071,0.25169662,0.25156918,0.25145656,0.25135705,0.25126919,0.25119162,0.25112319,0.25106284,0.25100967,0.25096285,0.25092167,0.25088552,0.25085381,0.25082609,0.25080192,0.25078094,0.25076288,0.25074741,0.25073433,0.25072345,0.25071463,0.25070772,0.25070262,0.25069925,0.25069758,-0.063910514,0.027561873,0.054508477,0.025549045,40.299999,-0.18945925,0.0,-64.078979,-64.293449,-64.471008,-64.615471,-64.730286,-64.81868,-64.883636,-64.92794,-64.954185,-64.964806,-64.962036,-64.947952,-64.924469,-64.893341,-64.856148,-64.814339,-64.769203,-64.721886,-64.673386,-64.62458,-64.576202,-64.528877,-64.483124,-64.439339,-64.397842,-64.358856,-64.322533,-64.288956,-64.258156,-64.230103,-64.204742,-64.181961,-64.161652,-64.143661,-64.127838,-64.114014,-64.10202,-64.091682,-64.082848,-64.07534,-64.069023,-64.063751,-64.059402,-64.055847,-64.052994,-64.050751,-64.049042,-64.047813,-64.04702,-64.046631,-63.823338,2.4214373e-07,0.0018988828
202.0,0.99291718,0.27138218,0.27044785,0.26869103,0.26673782,0.26491642,0.2633296,0.26196298,0.26077268,0.25972202,0.2587865,0.25795001,0.25720111,0.25653067,0.25593093,0.25539488,0.25491625,0.25448927,0.25410876,0.25376987,0.25346833,0.25320023,0.25296202,0.25275052,0.25256285,0.25239646,0.25224897,0.25211838,0.25200278,0.25190052,0.2518101,0.2517302,0.25165969,0.25159743,0.25154257,0.25149426,0.25145176,0.25141445,0.25138173,0.25135314,0.25132823,0.25130662,0.25128803,0.25127211,0.25125867,0.25124753,0.25123847,0.25123137,0.25122613,0.25122267,0.25122097,-0.068600737,0.030016575,0.059146322,0.035848338,39.299999,-0.2435786,0.0,-63.658638,-63.892014,-64.08876,-64.252747,-64.387451,-64.49604,-64.581429,-64.646301,-64.693123,-64.724182,-64.741577,-64.747238,-64.74295,-64.730316,-64.710823,-64.685814,-64.656479,-64.623917,-64.589073,-64.552795,-64.515808,-64.478752,-64.442146,-64.406441,-64.371986,-64.339073,-64.307915,-64.278664,-64.251419,-64.226227,-64.203102,-64.182014,-64.162926,-64.145752,-64.130402,-64.116768,-64.104736,-64.094193,-64.085022,-64.077087,-64.07029,-64.064507,-64.059639,-64.055603,-64.052299,-64.04966,-64.047623,-64.046143,-64.045181,-64.044701,-63.384235,8.9201187e-08,0.0013606512
203.0,0.99205953,0.27179435,0.27088723,0.26915601,0.26722553,0.26542357,0.26385292,0.26249948,0.26131985,0.2602776,0.25934857,0.25851688,0.25777134,0.257103,0.25650424,0.2559683,0.25548905,0.25506082,0.25467852,0.25433752,0.25403354,0.25376281,0.25352183,0.25330752,0.253117,0.25294778,0.25279757,0.25266436,0.25254622,0.25244159,0.25234896,0.252267,0.25219458,0.2521306,0.25207415,0.25202441,0.25198063,0.25194219,0.25190848,0.25187901,0.25185332,0.25183108,0.25181189,0.25179553,0.25178167,0.2517702,0.25176087,0.25175357,0.25174817,0.25174463,0.25174287,-0.073398322,0.032397032,0.063521378,0.048208624,38.299999,-0.30490991,0.0,-63.280521,-63.532459,-63.747368,-63.929276,-64.081772,-64.208069,-64.311096,-64.393517,-64.457756,-64.506027,-64.540367,-64.562607,-64.574448,-64.577415,-64.572922,-64.562218,-64.546455,-64.526657,-64.503746,-64.478531,-64.451729,-64.423965,-64.395782,-64.367622,-64.33989,-64.312897,-64.286888,-64.262077,-64.238609,-64.216583,-64.196075,-64.177101,-64.159683,-64.143784,-64.129379,-64.116402,-64.10479,-64.09446,-64.085342,-64.077347,-64.070396,-64.0644,-64.059288,-64.054985,-64.051422,-64.048553,-64.046318,-64.04467,-64.043594,-64.04306,-62.986927,3.2975255e-08,0.00097496476
204.0,0.99116492,0.27216858,0.27129036,0.26958638,0.26768032,0.26589945,0.2643466,0.26300806,0.26184073,0.26080856,0.25988761,0.25906235,0.25832173,0.25765702,0.2570608,0.25652641,0.25604787,0.2556197,0.25523689,0.25489491,0.25458962,0.25431725,0.25407442,0.25385812,0.25366554,0.2534942,0.25334185,0.25320652,0.25308636,0.25297973,0.25288522,0.25280151,0.25272739,0.25266188,0.25260401,0.25255296,0.25250801,0.25246847,0.25243381,0.2524035,0.25237706,0.25235415,0.25233442,0.25231752,0.25230327,0.25229144,0.25228184,0.25227433,0.25226879,0.25226513,0.25226331,-0.078522846,0.034741964,0.06768617,0.062768333,37.299999,-0.37446451,0.0,-62.933102,-63.204178,-63.437191,-63.636421,-63.805634,-63.948185,-64.067078,-64.165039,-64.244499,-64.307686,-64.35659,-64.393036,-64.418671,-64.434982,-64.443321,-64.444908,-64.440842,-64.432121,-64.419624,-64.404144,-64.386383,-64.366951,-64.346397,-64.325188,-64.303719,-64.282318,-64.261292,-64.240845,-64.221184,-64.202438,-64.184723,-64.168098,-64.152626,-64.138313,-64.125175,-64.113182,-64.102318,-64.092537,-64.083786,-64.076027,-64.069199,-64.063248,-64.058113,-64.053749,-64.050102,-64.047134,-64.044807,-64.043091,-64.041962,-64.041397,-62.619011,1.233683e-08,0.00069859857
205.0,0.99023515,0.27250794,0.27166027,0.26998517,0.26810515,0.26634693,0.26481342,0.26349127,0.26233771,0.26131704,0.26040566,0.25958821,0.25885388,0.25819412,0.25760168,0.25707009,0.2565935,0.25616652,0.25578427,0.25544232,0.25513661,0.25486353,0.25461969,0.25440216,0.25420818,0.25403535,0.25388145,0.25374451,0.25362274,0.25351456,0.25341851,0.2533333,0.25325778,0.25319093,0.25313184,0.25307962,0.25303361,0.25299311,0.25295752,0.25292641,0.25289929,0.25287572,0.25285542,0.25283808,0.25282341,0.25281122,0.25280133,0.25279361,0.25278789,0.25278413,0.25278229,-0.084196389,0.037099589,0.071706101,0.079800971,36.299999,-0.45414755,0.0,-62.606186,-62.897846,-63.149754,-63.366539,-63.552238,-63.710411,-63.844223,-63.956497,-64.049767,-64.126289,-64.188103,-64.237022,-64.274704,-64.302628,-64.322121,-64.334381,-64.3405,-64.341431,-64.338058,-64.331154,-64.321404,-64.309418,-64.295738,-64.280838,-64.265121,-64.248947,-64.232605,-64.216347,-64.200394,-64.184906,-64.170029,-64.155853,-64.142471,-64.129929,-64.118256,-64.107475,-64.097595,-64.088593,-64.080452,-64.073151,-64.066666,-64.060951,-64.055984,-64.051727,-64.048141,-64.045204,-64.042885,-64.041168,-64.040031,-64.039467,-62.269402,4.7995421e-09,0.00050056993
206.0,0.98926568,0.27281433,0.27199909,0.2703546,0.26850221,0.26676819,0.26525554,0.26395115,0.26281276,0.26180497,0.2609044,0.26009601,0.25936913,0.25871551,0.25812799,0.25760028,0.25712663,0.25670183,0.25632107,0.25598007,0.25567481,0.25540176,0.25515765,0.25493956,0.25474483,0.25457108,0.25441614,0.25427806,0.25415513,0.25404575,0.25394851,0.25386211,0.25378546,0.25371751,0.25365734,0.25360411,0.25355718,0.25351581,0.25347945,0.25344759,0.25341982,0.25339568,0.25337484,0.25335705,0.253342,0.25332949,0.25331932,0.25331137,0.25330549,0.25330162,0.25329971,-0.090690292,0.039532062,0.075659849,0.099808156,35.299999,-0.54725182,0.0,-62.290024,-62.604675,-62.877163,-63.112572,-63.3153,-63.489204,-63.637684,-63.763737,-63.870033,-63.958939,-64.032562,-64.092773,-64.141251,-64.179504,-64.208878,-64.230568,-64.245659,-64.255112,-64.259796,-64.260483,-64.257851,-64.252518,-64.245018,-64.235832,-64.225365,-64.213989,-64.202003,-64.189697,-64.177277,-64.164948,-64.152855,-64.141136,-64.12989,-64.119194,-64.109116,-64.099678,-64.090919,-64.082863,-64.075493,-64.068825,-64.062836,-64.057518,-64.052856,-64.048828,-64.045418,-64.04261,-64.040382,-64.038727,-64.037628,-64.037079,-61.927261,2.0940727e-09,0.00035867494
207.0,0.98824477,0.27308884,0.27230802,0.27069604,0.26887301,0.2671648,0.2656745,0.26438934,0.26326743,0.26227373,0.2613852,0.26058701,0.25986874,0.25922227,0.25864068,0.25811777,0.25764802,0.25722626,0.25684783,0.25650853,0.25620449,0.25593218,0.25568843,0.2554704,0.25527549,0.25510132,0.25494581,0.25480708,0.25468338,0.25457314,0.25447503,0.25438774,0.25431019,0.25424135,0.25418031,0.25412628,0.25407854,0.25403643,0.25399938,0.2539669,0.25393853,0.25391385,0.25389257,0.25387433,0.25385892,0.25384611,0.25383568,0.25382754,0.25382152,0.25381756,0.25381559,-0.098391429,0.042125151,0.079644822,0.12367167,34.299999,-0.65942866,0.0,-61.974213,-62.315571,-62.611423,-62.867474,-63.088627,-63.27914,-63.442734,-63.582668,-63.701813,-63.802689,-63.887531,-63.958313,-64.016777,-64.064491,-64.102821,-64.133018,-64.156166,-64.173241,-64.185127,-64.192596,-64.196342,-64.196968,-64.195038,-64.19101,-64.185326,-64.178345,-64.170395,-64.161758,-64.152672,-64.143333,-64.133934,-64.124611,-64.115479,-64.106651,-64.09819,-64.090172,-64.082626,-64.0756,-64.069115,-64.063179,-64.057808,-64.052994,-64.048744,-64.045044,-64.041893,-64.039284,-64.037209,-64.03566,-64.03463,-64.034111,-61.580647,1.1833727e-09,0.00025700225
208.0,0.98715037,0.27333131,0.27258736,0.27101001,0.2692183,0.26753768,0.26607132,0.26480687,0.26370281,0.26272449,0.26184916,0.26106226,0.26035362,0.25971529,0.25914052,0.25862336,0.2581583,0.25774035,0.25736502,0.25702813,0.25672594,0.256455,0.25621223,0.2559948,0.25580019,0.25562611,0.25547051,0.25533146,0.25520736,0.25509661,0.25499794,0.25491002,0.25483182,0.25476229,0.2547006,0.25464591,0.25459754,0.25455484,0.2545172,0.25448418,0.2544553,0.25443017,0.25440848,0.25438988,0.25437415,0.25436103,0.25435039,0.25434205,0.25433588,0.25433183,0.25432983,-0.10792276,0.045008373,0.083790384,0.15294592,33.299999,-0.80078143,0.0,-61.646027,-62.019783,-62.343399,-62.623444,-62.865524,-63.074459,-63.254421,-63.409039,-63.541466,-63.654461,-63.750439,-63.831516,-63.899563,-63.956215,-64.00293,-64.040993,-64.071533,-64.095573,-64.114006,-64.127625,-64.137138,-64.143173,-64.146278,-64.14695,-64.145622,-64.14267,-64.138428,-64.133186,-64.127205,-64.120689,-64.113846,-64.106812,-64.099747,-64.092743,-64.085907,-64.079308,-64.073013,-64.067078,-64.061523,-64.056389,-64.051704,-64.047462,-64.043694,-64.04039,-64.03756,-64.035202,-64.033325,-64.031914,-64.030975,-64.030502,-61.214336,9.5931629e-10,0.00018415046
209.0,0.98594385,0.27354032,0.27283612,0.27129605,0.26953796,0.26788697,0.26644638,0.26520428,0.26411954,0.2631579,0.262297,0.2615225,0.2608245,0.26019529,0.25962824,0.2591176,0.25865802,0.25824466,0.25787309,0.25753927,0.25723952,0.25697052,0.25672925,0.25651294,0.25631911,0.25614554,0.25599018,0.25585124,0.25572705,0.25561613,0.25551715,0.25542888,0.25535026,0.25528029,0.25521812,0.25516295,0.25511408,0.25507089,0.25503281,0.25499934,0.25497004,0.25494453,0.25492248,0.25490355,0.25488755,0.2548742,0.25486335,0.25485483,0.25484857,0.25484443,0.25484237,-0.1204081,0.048399977,0.08828681,0.19050121,32.299999,-0.99092144,0.0,-61.287189,-61.702522,-62.061008,-62.370525,-62.637726,-62.868259,-63.066963,-63.237984,-63.384903,-63.510815,-63.618401,-63.709995,-63.787632,-63.853088,-63.907928,-63.953514,-63.991058,-64.021622,-64.046143,-64.065445,-64.080269,-64.091255,-64.098984,-64.103958,-64.106621,-64.107368,-64.106544,-64.104454,-64.101357,-64.097488,-64.09304,-64.088188,-64.083092,-64.077858,-64.072601,-64.067413,-64.062363,-64.057518,-64.052933,-64.04863,-64.044662,-64.041039,-64.037788,-64.03492,-64.032455,-64.030388,-64.028725,-64.027481,-64.026649,-64.02623,-60.805557,1.0322584e-09,0.00013194984
210.0,0.98455471,0.27371225,0.27305174,0.27155226,0.26983073,0.2682119,0.26679927,0.2655814,0.26451766,0.26357421,0.26272905,0.26196817,0.26128188,0.2606627,0.2601043,0.259601,0.25914764,0.25873956,0.2583724,0.25804225,0.25774553,0.25747901,0.2572397,0.25702494,0.25683233,0.25665966,0.25650495,0.25636643,0.25624251,0.25613168,0.25603268,0.25594428,0.25586545,0.25579524,0.25573277,0.25567725,0.25562805,0.25558451,0.25554606,0.25551227,0.25548264,0.25545684,0.25543448,0.25541529,0.25539905,0.25538552,0.25537449,0.25536585,0.25535947,0.25535524,0.25535315,-0.13816771,0.052722141,0.093453191,0.24216202,31.299999,-1.2733235,0.0,-60.866474,-61.339512,-61.745213,-62.093666,-62.393234,-62.650898,-62.872543,-63.063141,-63.226913,-63.367474,-63.4879,-63.590855,-63.678623,-63.753185,-63.816265,-63.869358,-63.913773,-63.950653,-63.980999,-64.005699,-64.02552,-64.041153,-64.053185,-64.062149,-64.06852,-64.072701,-64.075043,-64.075874,-64.075462,-64.074059,-64.071869,-64.069077,-64.065842,-64.062302,-64.058563,-64.054741,-64.050919,-64.047157,-64.043518,-64.040062,-64.036827,-64.033836,-64.031128,-64.028717,-64.026627,-64.024872,-64.023453,-64.022385,-64.021667,-64.021309,-60.313805,1.2994926e-09,9.4546522e-05
211.0,0.9828366,0.27383971,0.27322844,0.27177435,0.27009338,0.2685101,0.26712835,0.26593715,0.26489648,0.26397303,0.26314515,0.2623992,0.26172584,0.26111779,0.26056895,0.26007384,0.25962749,0.25922534,0.25886324,0.25853735,0.25824422,0.25798064,0.25774378,0.25753102,0.25733998,0.25716859,0.2570149,0.25687712,0.25675371,0.25664327,0.25654447,0.2564562,0.25637737,0.2563071,0.25624448,0.25618881,0.2561394,0.25609562,0.25605696,0.2560229,0.25599304,0.25596699,0.25594443,0.25592506,0.25590861,0.2558949,0.25588375,0.25587499,0.25586852,0.25586426,0.25586215,-0.16702923,0.058966022,0.099925824,0.32184339,30.299999,-1.7676057,0.0,-60.3181,-60.881783,-61.359268,-61.765057,-62.110817,-62.406036,-62.658485,-62.874584,-63.059677,-63.218224,-63.353981,-63.470119,-63.569336,-63.653931,-63.725876,-63.786865,-63.838367,-63.881649,-63.917812,-63.947811,-63.972492,-63.992584,-64.00872,-64.021477,-64.031342,-64.038742,-64.04406,-64.047623,-64.049736,-64.050644,-64.050575,-64.049721,-64.048256,-64.046318,-64.044037,-64.041527,-64.038879,-64.036171,-64.03347,-64.030846,-64.028328,-64.025978,-64.023811,-64.021873,-64.020164,-64.018723,-64.017555,-64.016663,-64.016068,-64.01577,-59.649982,1.8373549e-09,6.7745983e-05
212.0,0.98040318,0.27390623,0.27335364,0.27195269,0.27031872,0.26877621,0.26742956,0.26626858,0.26525393,0.26435286,0.26354429,0.262815,0.26215598,0.26156032,0.26102209,0.26053613,0.26009762,0.25970218,0.2593458,0.25902474,0.25873572,0.2584756,0.25824162,0.25803128,0.25784224,0.25767246,0.25752008,0.25738335,0.25726074,0.25715092,0.25705257,0.25696462,0.25688601,0.25681582,0.25675327,0.25669757,0.25664809,0.25660419,0.25656539,0.25653121,0.2565012,0.25647497,0.25645226,0.25643274,0.25641617,0.25640234,0.25639108,0.25638223,0.2563757,0.25637138,0.25636923,-0.22768757,0.070361853,0.1093638,0.47445059,29.299999,-2.9655478,0.0,-59.452915,-60.196438,-60.808865,-61.317116,-61.741585,-62.09795,-62.398441,-62.652706,-62.868454,-63.051899,-63.208099,-63.341209,-63.45467,-63.55135,-63.633648,-63.703602,-63.762936,-63.813114,-63.855404,-63.890888,-63.920502,-63.945053,-63.965252,-63.981705,-63.994946,-64.00544,-64.013596,-64.019768,-64.024269,-64.027374,-64.029312,-64.030289,-64.030495,-64.030083,-64.02919,-64.027931,-64.026405,-64.024719,-64.022926,-64.021103,-64.019302,-64.01757,-64.015945,-64.014458,-64.013145,-64.012016,-64.011093,-64.010391,-64.009918,-64.009674,-58.542164,3.1569571e-09,4.8542803e-05
213.0,0.97527969,0.27386072,0.27338985,0.2720601,0.27048698,0.26899597,0.26769271,0.26656827,0.26558459,0.26470983,0.2639237,0.26321357,0.26257095,0.2619893,0.26146314,0.26098749,0.2605578,0.26016992,0.25981998,0.25950447,0.25922009,0.25896397,0.25873336,0.25852582,0.25833917,0.25817135,0.25802058,0.25788519,0.25776365,0.2576547,0.25755703,0.25746959,0.25739136,0.25732148,0.2572591,0.25720352,0.25715408,0.25711021,0.25707138,0.25703713,0.25700703,0.25698075,0.25695792,0.25693831,0.25692165,0.25690773,0.25689641,0.2568875,0.25688094,0.25687659,0.25687441,-0.50545812,0.11114097,0.12978983,1.018701,28.299999,-11.260358,0.0,-57.147896,-58.59045,-59.656895,-60.468582,-61.101192,-61.60376,-62.009186,-62.340294,-62.613361,-62.840321,-63.030102,-63.189537,-63.323944,-63.437538,-63.53368,-63.61512,-63.684101,-63.742485,-63.791824,-63.833431,-63.868412,-63.897705,-63.922127,-63.94236,-63.959003,-63.97258,-63.983528,-63.992241,-63.999058,-64.004265,-64.008133,-64.010864,-64.012672,-64.01371,-64.014137,-64.014076,-64.013641,-64.012924,-64.012001,-64.010956,-64.009842,-64.008713,-64.007614,-64.006577,-64.005638,-64.004822,-64.004143,-64.003624,-64.003265,-64.00309,-55.126064,1.2744401e-08,3.4784145e-05
214.0,0.16142289,0.27335998,0.27298227,0.27176645,0.27032861,0.26897982,0.26780111,0.26677021,0.26585197,0.26502341,0.26427129,0.26358745,0.26296589,0.26240158,0.26188987,0.26142642,0.26100704,0.2606279,0.26028541,0.25997621,0.25969723,0.25944567,0.25921893,0.25901467,0.25883076,0.25866529,0.25851646,0.25838265,0.25826249,0.2581546,0.25805783,0.25797111,0.25789344,0.257824,0.25776196,0.25770664,0.25765738,0.25761363,0.25757486,0.25754064,0.25751057,0.25748426,0.2574614,0.25744176,0.25742504,0.25741109,0.25739971,0.25739077,0.25738418,0.2573798,0.25737765,3.6241148,0.76548922,0.66001469,815.93475,27.299999,-557.55579,0.0,-31.756926,-30.687653,-36.232021,-43.603455,-50.203602,-55.100864,-58.333424,-60.316669,-61.49139,-62.190636,-62.625172,-62.914566,-63.122093,-63.280247,-63.405891,-63.508278,-63.592941,-63.663528,-63.722641,-63.77224,-63.813885,-63.848824,-63.878082,-63.902512,-63.922836,-63.939663,-63.953503,-63.964802,-63.973942,-63.981247,-63.987003,-63.991455,-63.994812,-63.997261,-63.998966,-64.000053,-64.000656,-64.000877,-64.000793,-64.000496,-64.000046,-63.9995,-63.998905,-63.998306,-63.997734,-63.997215,-63.996777,-63.996433,-63.996197,-63.996075,-46.253384,0.35000682,0.038655281
215.0,0.76869965,0.27452546,0.27358708,0.27191311,0.2702032,0.26874882,0.2675795,0.26662567,0.26581326,0.26509255,0.26443607,0.26383048,0.26326978,0.26275134,0.26227364,0.26183534,0.26143473,0.2610698,0.26073828,0.26043776,0.26016575,0.25991985,0.25969782,0.25949749,0.25931689,0.25915414,0.25900763,0.25887576,0.2587572,0.25865066,0.258555,0.25846919,0.25839227,0.25832343,0.25826186,0.2582069,0.25815794,0.25811443,0.25807583,0.25804174,0.25801173,0.25798547,0.25796267,0.25794303,0.25792632,0.25791237,0.25790098,0.25789201,0.2578854,0.25788105,0.25787887,1.8922737,4.1744017e-05,0.2077802,1.1321899,26.299999,-6.3703121e-10,0.0,-84.837921,-77.632851,-71.371071,-66.412582,-62.878494,-60.683495,-59.601646,-59.341866,-59.613239,-60.168816,-60.825882,-61.467102,-62.029869,-62.490929,-62.851303,-63.124313,-63.327442,-63.477623,-63.589096,-63.67284,-63.736843,-63.78669,-63.826218,-63.858025,-63.883892,-63.905071,-63.922466,-63.936749,-63.948452,-63.957996,-63.965725,-63.971928,-63.976852,-63.980705,-63.983665,-63.985889,-63.987507,-63.988632,-63.989365,-63.989788,-63.989979,-63.989994,-63.989891,-63.989712,-63.989494,-63.989265,-63.989056,-63.988884,-63.988762,-63.988697,-92.407013,0.12876038,0.088713013
216.0,0.92523795,0.27623764,0.27518642,0.2733078,0.27131507,0.26956815,0.26815701,0.26703253,0.2661151,0.26534063,0.2646673,0.26406941,0.26353118,0.26304245,0.26259649,0.26218855,0.26181513,0.26147339,0.261161,0.26087594,0.26061624,0.26038009,0.26016572,0.25997147,0.25979567,0.25963679,0.25949338,0.25936407,0.25924754,0.2591427,0.25904843,0.25896376,0.2588878,0.25881973,0.25875878,0.25870436,0.25865582,0.2586126,0.25857428,0.25854036,0.25851053,0.25848439,0.25846165,0.2584421,0.25842544,0.2584115,0.25840014,0.2583912,0.25838459,0.25838023,0.25837806,0.81207949,0.0001910226,0.068464912,0.024553547,25.299999,-7.0183816e-08,0.0,-82.783112,-79.420441,-76.123436,-73.046204,-70.306374,-67.97966,-66.099655,-64.6623,-63.633614,-62.959122,-62.573494,-62.408997,-62.4021,-62.497818,-62.651905,-62.831257,-63.013023,-63.182957,-63.333469,-63.4617,-63.567883,-63.653992,-63.722813,-63.777313,-63.820271,-63.854095,-63.880775,-63.901894,-63.918674,-63.932064,-63.942776,-63.951355,-63.958218,-63.963696,-63.968044,-63.971466,-63.974133,-63.976177,-63.977722,-63.978867,-63.979683,-63.980251,-63.980621,-63.98085,-63.980976,-63.981033,-63.981045,-63.981037,-63.981026,-63.981014,-86.031425,0.047368299,0.086011924
217.0,0.96719009,0.27788332,0.27676037,0.27478057,0.27265444,0.27074873,0.26916867,0.26788282,0.26682481,0.26593715,0.26517877,0.26452133,0.26394486,0.26343477,0.26298007,0.26257241,0.26220512,0.2618731,0.26157209,0.26129881,0.26105043,0.26082462,0.26061937,0.26043296,0.26026377,0.26011038,0.25997144,0.25984579,0.25973228,0.25962982,0.25953752,0.25945443,0.25937974,0.25931269,0.25925264,0.25919887,0.25915089,0.25910813,0.25907016,0.25903657,0.25900695,0.25898099,0.2589584,0.25893894,0.25892237,0.25890851,0.25889719,0.25888827,0.25888169,0.25887734,0.25887519,0.42826137,0.00060693268,0.027221216,0.00082810386,24.299999,-2.2687361e-06,0.0,-79.434631,-77.577599,-75.65818,-73.752098,-71.9254,-70.231705,-68.710541,-67.386909,-66.271942,-65.364525,-64.653519,-64.120415,-63.741951,-63.492592,-63.346653,-63.279919,-63.270782,-63.300888,-63.35537,-63.422768,-63.494694,-63.565399,-63.631264,-63.6903,-63.741703,-63.785461,-63.82206,-63.852249,-63.876888,-63.896835,-63.912884,-63.925747,-63.936016,-63.944199,-63.950699,-63.955853,-63.959927,-63.963131,-63.965637,-63.967587,-63.96909,-63.970238,-63.971104,-63.971745,-63.972218,-63.972553,-63.972786,-63.972939,-63.973034,-63.97308,-81.147682,0.017425824,0.069887757
