II,II_Va_Xa,IIa,IX,IX_TF_VIIa,IXa,TF_VIIa,V,VIII,VIIIa,VIIIa_IXa,Va,Va_Xa,X,X_TF_VIIa,X_VIIIa_IXa,Xa,mIIa,Time
9.727738674724682e-07,4.029913970696659e-09,2.4857647806616724e-08,8.61095541211243e-08,1.0391346748197995e-09,2.7961968706337364e-09,2.9322489931958346e-09,-9.726406177834129e-15,-4.021631358085019e-16,6.448860718294953e-10,1.9288862173339754e-11,1.1742180993987692e-08,4.227914761722022e-09,1.5835992654704476e-07,1.0286112534973608e-09,3.582546816041651e-11,2.317807953663722e-09,3.9833857075021857e-07,8.3
9.7148164121826e-07,4.032203295025816e-09,2.5026458489947053e-08,8.610588763652524e-08,1.03911960294284e-09,2.79969898190023e-09,2.9323313342615616e-09,-7.78275408000753e-15,-3.2139222804574933e-16,6.447065458490638e-10,1.9351718126814836e-11,1.1731876053291519e-08,4.235928434436941e-09,1.583451061183049e-07,1.0285439843085931e-09,3.594205741646517e-11,2.322276065292214e-09,3.9945969699676737e-07,8.31
9.701886980747747e-07,4.0344789271850455e-09,2.519606441459767e-08,8.610222014404608e-08,1.0391045325339247e-09,2.8032019272414785e-09,2.9324137207252408e-09,-5.692137775912772e-15,-2.335179313745705e-16,6.445268404279362e-10,1.9414640928301152e-11,1.1721574501568365e-08,4.243952263384561e-09,1.5833027683994856e-07,1.0284766682538292e-09,3.605875216180972e-11,2.3267565038511305e-09,4.0058075858344286e-07,8.32
9.688950423756299e-07,4.036740850418621e-09,2.5366467766006848e-08,8.609855164186837e-08,1.0390894635860617e-09,2.8067057086162003e-09,2.932496152637419e-09,-3.4444665011827245e-15,-1.3803706622627654e-16,6.443469551962121e-10,1.9477630551905844e-11,1.1711276316401772e-08,4.251986277646302e-09,1.5831543870398385e-07,1.0284093052895141e-09,3.617555228906384e-11,2.3312492651575855e-09,4.01701749007945e-07,8.33
9.676006784541702e-07,4.038989047241079e-09,2.5537670731933443e-08,8.60948821281735e-08,1.0390743960922476e-09,2.810210327983729e-09,2.9325786300486268e-09,-1.0290036274828751e-15,-3.441705642312057e-17,6.441668897550554e-10,1.954068697159404e-11,1.1700981475836009e-08,4.260030505926735e-09,1.583005917024265e-07,1.02834189537212e-09,3.6292457690522195e-11,2.3357543461279697e-09,4.0282266176665563e-07,8.34
9.663056106434676e-07,4.041223499437219e-09,2.5709675502456912e-08,8.609121160114276e-08,1.0390593300454685e-09,2.8137157873040146e-09,2.9326611530093795e-09,1.5656333374886553e-15,7.790407082170237e-17,6.439866436766947e-10,1.960381016118886e-11,1.1690689958376059e-08,4.268084976553579e-09,1.582857358272999e-07,1.0282744384581466e-09,3.6409468258160436e-11,2.3402717447779488e-09,4.0394349035463846e-07,8.35
9.650098432763215e-07,4.043444188062103e-09,2.5882484269977305e-08,8.608754005895726e-08,1.0390442654386986e-09,2.8172220885376215e-09,2.9327437215701765e-09,4.3514727500011186e-15,1.995176849040551e-16,6.438062165044226e-10,1.966700009437142e-11,1.1680401742987633e-08,4.276149717477709e-09,1.582708710706349e-07,1.0282069345041193e-09,3.6526583883635166e-11,2.3448014602224647e-09,4.0506422826563926e-07,8.36
9.637133829448013e-07,4.04565151470757e-09,2.6056098701501712e-08,8.608386749911764e-08,1.0390292022557137e-09,2.8207292338869454e-09,2.9328263357829666e-09,6.243257307284989e-15,2.796818273673995e-16,6.436256586670062e-10,1.9730256906346804e-11,1.1670117538235232e-08,4.284224703800087e-09,1.5825599742581072e-07,1.028139383474314e-09,3.6643804744933735e-11,2.349343122247331e-09,4.061848668389896e-07,8.370000000000001
9.624162336876199e-07,4.047845404241769e-09,2.6230521062627473e-08,8.608019391989315e-08,1.0390141404906597e-09,2.8242372252824434e-09,2.9329089956980272e-09,7.396941211912841e-15,3.2571927816755957e-16,6.434449630354909e-10,1.9793580549509793e-11,1.1659837229282464e-08,4.29230996953475e-09,1.5824111488469927e-07,1.0280717853243077e-09,3.6761130695835515e-11,2.3538967802890124e-09,4.0730539984551104e-07,8.38
9.611183985434814e-07,4.050025594413593e-09,2.6405753854759664e-08,8.607651931985383e-08,1.0389990801417352e-09,2.8277460645484657e-09,2.9329917013649724e-09,8.454904726416492e-15,3.677076697222983e-16,6.432640999248883e-10,1.9856970904584018e-11,1.164956037914626e-08,4.300405571535616e-09,1.5822622343858703e-07,1.0280041400062866e-09,3.687856146297264e-11,2.3584626487794323e-09,4.084258220073455e-07,8.39
9.598198818914142e-07,4.0521920721814764e-09,2.6581799268529143e-08,8.607284369716602e-08,1.0389840212016777e-09,2.831255753653089e-09,2.93307445283427e-09,9.408766365279564e-15,4.0528030024101406e-16,6.430830698290177e-10,1.992042794806822e-11,1.1639286983905101e-08,4.308511535147252e-09,1.5821132307956347e-07,1.0279364474770464e-09,3.699609694272876e-11,2.3630407234729836e-09,4.0954612676787543e-07,8.4
9.585206881114067e-07,4.054344824004007e-09,2.6758659496599372e-08,8.606916704999551e-08,1.038968963663208e-09,2.8347662945651386e-09,2.933157250156373e-09,1.0250191351617076e-14,4.38071835243625e-16,6.429018732405478e-10,1.9983951656407367e-11,1.1629017040496093e-08,4.316627885308743e-09,1.5819641379972627e-07,1.0278687076934136e-09,3.7113737031324917e-11,2.3676310010211875e-09,4.106663075679902e-07,8.41
9.57220821584408e-07,4.056483835839925e-09,2.6936336733666433e-08,8.606548937650756e-08,1.03895390751903e-09,2.8382776892541863e-09,2.9332400933817185e-09,1.0970891617175458e-14,4.657183075605744e-16,6.427205106509958e-10,2.0047542005992627e-11,1.1618750546714962e-08,4.32475464655369e-09,1.5818149559118156e-07,1.0278009206122459e-09,3.7231481624819567e-11,2.3722334789726934e-09,4.1178635784608594e-07,8.42
9.559202866923272e-07,4.058609093148125e-09,2.711483317645903e-08,8.606181067486693e-08,1.0389388527618326e-09,2.841789939690551e-09,2.9333229825607295e-09,1.1562625802332583e-14,4.878571173328259e-16,6.425389825507286e-10,2.0111198973161394e-11,1.1608487501216058e-08,4.33289184301021e-09,1.581665684460438e-07,1.0277330861904323e-09,3.7349330619108545e-11,2.3768481557732793e-09,4.129062710380659e-07,8.43
9.546190878180337e-07,4.060720580887653e-09,2.729415102373847e-08,8.605813094323787e-08,1.0389237993842874e-09,2.8453030478452986e-09,2.933405917743814e-09,1.201719925609773e-14,5.041270320118662e-16,6.423572894289618e-10,2.017492253419727e-11,1.1598227903512352e-08,4.341039498400935e-09,1.581516323564357e-07,1.0276652043848929e-09,3.746728390992512e-11,2.3814750307658517e-09,4.140260405773403e-07,8.44
9.533172293453577e-07,4.06281828351771e-09,2.747429247629868e-08,8.605445017978412e-08,1.0389087473790502e-09,2.8488170156902414e-09,2.9334888989813656e-09,1.2326464036111612e-14,5.141681863597043e-16,6.421754317737603e-10,2.023871266533007e-11,1.1587971753975434e-08,4.3491976360430145e-09,1.5813668731448836e-07,1.0275972751525786e-09,3.7585341392839946e-11,2.3861141041904443e-09,4.1514565989482613e-07,8.45
9.520147156590887e-07,4.064902184997648e-09,2.7655259736966232e-08,8.605076838266889e-08,1.0388936967387603e-09,2.8523318451979407e-09,2.933571926323762e-09,1.2482318908646382e-14,5.17622082448872e-16,6.419934100720376e-10,2.030256934273584e-11,1.157771905383552e-08,4.357366278848117e-09,1.5812173331234123e-07,1.027529298450472e-09,3.7703502963261105e-11,2.3907653771842206e-09,4.162651224189477e-07,8.46
9.507115511449775e-07,4.066972268786974e-09,2.783705501060022e-08,8.604708555005488e-08,1.0388786474560408e-09,2.8558475383417014e-09,2.933654999821367e-09,1.2476709348605535e-14,5.141315896624214e-16,6.418112248095568e-10,2.03664925425368e-11,1.1567469805181452e-08,4.36554544932242e-09,1.5810677034214206e-07,1.0274612742355866e-09,3.7821768516434025e-11,2.39542885178147e-09,4.1738442157563554e-07,8.47
9.494077401897346e-07,4.069028517845346e-09,2.8019680504092444e-08,8.604340168010427e-08,1.0388635995234989e-09,2.8593640970955786e-09,2.9337381195245293e-09,1.230162753952409e-14,5.033409446939305e-16,6.4162887647093e-10,2.0430482240801425e-11,1.1557224010960685e-08,4.373735169566623e-09,1.5809179839604695e-07,1.0273932024649665e-09,3.794013794744158e-11,2.400104530913612e-09,4.1850355078832775e-07,8.48
9.481032871810311e-07,4.071070914632578e-09,2.8203138426367297e-08,8.603971677097874e-08,1.0388485529337246e-09,2.8628815234343725e-09,2.9338212854835817e-09,1.1949112373568451e-14,4.848957515474976e-16,6.414463655396181e-10,2.0494538413544386e-11,1.1546981674979302e-08,4.381935461275942e-09,1.5807681746622035e-07,1.0273250830956879e-09,3.8058611151204055e-11,2.4047924184091943e-09,4.196225034779693e-07,8.49
9.46798196507498e-07,4.073099441108633e-09,2.838743098838177e-08,8.603603082083945e-08,1.0388335076792928e-09,2.8663998193336315e-09,2.933904497748844e-09,1.1411249451536447e-14,4.584429815377434e-16,6.412636924979314e-10,2.055866103672657e-11,1.1536742801902004e-08,4.390146345740105e-09,1.5806182754483498e-07,1.0272569160848575e-09,3.817718802247913e-11,2.4094925189938925e-09,4.207412730630118e-07,8.5
9.45492472558727e-07,4.07511407873363e-09,2.8572560403125485e-08,8.603234382784705e-08,1.0388184637527616e-09,2.8699189867696506e-09,2.93398775637062e-09,1.0680171082857321e-14,4.2363097328981194e-16,6.410808578270288e-10,2.0622850086255082e-11,1.1526507397252119e-08,4.398367843843361e-09,1.5804682862407196e-07,1.0271887013896132e-09,3.8295868455861865e-11,2.4142048382905108e-09,4.2185985295941414e-07,8.51
9.441861197252698e-07,4.077114808467841e-09,2.8758528885620673e-08,8.602865579016167e-08,1.0388034211466722e-09,2.873439027719471e-09,2.9340710613991977e-09,9.748056285591743e-15,3.801094327393687e-16,6.408978620069187e-10,2.068710553798324e-11,1.1516275467411594e-08,4.406599976064473e-09,1.5803182069612074e-07,1.0271204389671243e-09,3.841465234578475e-11,2.4189293828189804e-09,4.22978236580642e-07,8.52
9.428791423986384e-07,4.079101610771691e-09,2.8945338652922173e-08,8.602496670594292e-08,1.0387883798535507e-09,2.8769599441608824e-09,2.9341544128848526e-09,8.60713078643181e-15,3.275294331326015e-16,6.407147055164586e-10,2.0751427367710575e-11,1.1506047019620998e-08,4.414842762476719e-09,1.5801680375317905e-07,1.0270521287745911e-09,3.853353958651767e-11,2.4236661599963625e-09,4.240964173376679e-07,8.53
9.415715449713053e-07,4.081074465605757e-09,2.913299192411748e-08,8.602127657334991e-08,1.038773339865906e-09,2.880481738072421e-09,2.9342378108778433e-09,7.249667020700777e-15,2.6554341502620926e-16,6.405313888333546e-10,2.0815815551182838e-11,1.1495822061979519e-08,4.423096222747896e-09,1.5800177778745302e-07,1.026983770769245e-09,3.865253007216793e-11,2.428415178136846e-09,4.252143886389717e-07,8.540000000000001
9.402633318367033e-07,4.0830333524307694e-09,2.9321490920326605e-08,8.601758539054122e-08,1.0387583011762313e-09,2.8840044114333683e-09,2.9343212554284148e-09,5.667984132354063e-15,1.9380518628744695e-16,6.403479124341625e-10,2.088027006409197e-11,1.1485600603444977e-08,4.431360376140315e-09,1.5798674279115708e-07,1.0269153649083483e-09,3.877162369668019e-11,2.433176446451747e-09,4.2633214389053955e-07,8.55
9.389545073892254e-07,4.084978250207612e-09,2.951083786470227e-08,8.601389315567492e-08,1.0387432637770032e-09,2.887527966223755e-09,2.9344047465867964e-09,3.854447973977809e-15,1.1196992209405946e-16,6.401642767942867e-10,2.0944790882076157e-11,1.1475382653833806e-08,4.439635241510803e-09,1.5797169875651397e-07,1.026846911149195e-09,3.889082035383655e-11,2.4379499750495103e-09,4.27449676495865e-07,8.56
9.376450760242246e-07,4.0869091373973215e-09,2.9701034982429778e-08,8.601019986690857e-08,1.0387282276606821e-09,2.891052404424358e-09,2.9344882844032024e-09,1.8014711067898014e-15,1.9694164934324564e-17,6.399804823879808e-10,2.100937798071978e-11,1.146516822382106e-08,4.447920837310705e-09,1.5795664567575484e-07,1.0267784094491097e-09,3.901011993725652e-11,2.44273577493571e-09,4.2856697985594853e-07,8.57
9.363350421380146e-07,4.088825991961087e-09,2.989208450072705e-08,8.600650552239922e-08,1.0387131928197123e-09,2.894577728016702e-09,2.9345718689278337e-09,-4.984871993607531e-16,-8.336417539295772e-17,6.397965296883476e-10,2.107403133555345e-11,1.1454957324940424e-08,4.456217181585883e-09,1.5794158354111908e-07,1.0267098597654487e-09,3.9129522340397e-11,2.4475338580130476e-09,4.2968404736929745e-07,8.58
9.350244138113622e-07,4.090729048850259e-09,3.0083987870676984e-08,8.600281011930188e-08,1.038698159234998e-09,2.898103939691975e-09,2.934655500215839e-09,-2.471648037120905e-15,-1.715813907284216e-16,6.396123928987863e-10,2.1138751035702117e-11,1.1444748937565119e-08,4.464524485232852e-09,1.5792651234563734e-07,1.0266412620621577e-09,3.924902764702537e-11,2.4523437853552853e-09,4.308008692691108e-07,8.59
9.337131955165161e-07,4.092618290200248e-09,3.02767473079265e-08,8.599911365575245e-08,1.0386831268987196e-09,2.9016310414474405e-09,2.934739178317488e-09,-4.1137788247472945e-15,-2.4477511646921803e-16,6.394280719622671e-10,2.120353705887242e-11,1.1434543054209041e-08,4.472842769369729e-09,1.579114320815815e-07,1.0265726162967868e-09,3.936863575410064e-11,2.457165561582555e-09,4.319174388853573e-07,8.6
9.324013890645805e-07,4.094493511555441e-09,3.0470365592546406e-08,8.59954161306101e-08,1.038668095811369e-09,2.905159034768764e-09,2.9348229032794486e-09,-5.840693321184628e-15,-3.215264323281074e-16,6.392435858052125e-10,2.126838930058231e-11,1.1424340414097505e-08,4.481171915040568e-09,1.578963427406659e-07,1.0265039224221772e-09,3.9488346420762e-11,2.461999518680069e-09,4.3303375183131785e-07,8.61
9.310889989381256e-07,4.096354694638825e-09,3.0664844942474066e-08,8.599171754200742e-08,1.0386530659650673e-09,2.9086879216563196e-09,2.9349066751519716e-09,-7.646739789705262e-15,-4.015910207279085e-16,6.39058934308378e-10,2.1333307738690067e-11,1.141414100910787e-08,4.489511942993287e-09,1.5788124431518085e-07,1.0264351803959557e-09,3.960815954407771e-11,2.4668456620319424e-09,4.341498014247617e-07,8.620000000000001
9.297760296230288e-07,4.098201820837526e-09,3.086018757718379e-08,8.598801788807583e-08,1.0386380373519124e-09,2.912217704111679e-09,2.9349904939852966e-09,-9.525849592117772e-15,-4.847066609235028e-16,6.388741173346395e-10,2.1398292351072524e-11,1.1403944831318868e-08,4.497862873693392e-09,1.578661367974254e-07,1.0263663901757855e-09,3.972807502107466e-11,2.471703997631729e-09,4.352655809789501e-07,8.63
9.284624856084728e-07,4.100034871202809e-09,3.1056395717687007e-08,8.598431716694562e-08,1.0386230099639782e-09,2.9157483841376122e-09,2.9350743598296524e-09,-1.1471537188768856e-14,-5.7059322900192e-16,6.386891347289919e-10,2.1463343115625145e-11,1.1393751873010584e-08,4.506224727323989e-09,1.578510201797076e-07,1.026297551719364e-09,3.9848092748738526e-11,2.4765745320824234e-09,4.3638108380263757e-07,8.64
9.271483713869469e-07,4.1018538264500785e-09,3.125347158653214e-08,8.59806153767459e-08,1.0386079837933151e-09,2.9192799637380893e-09,2.935158272735255e-09,-1.3476900138542137e-14,-6.589526978822833e-16,6.385039863185496e-10,2.1528460010261975e-11,1.1383562126664475e-08,4.514597523785777e-09,1.5783589445434418e-07,1.0262286649844246e-09,3.9968212624013674e-11,2.48145727259646e-09,4.3749630320007106e-07,8.65
9.258336914542463e-07,4.10365866695888e-09,3.145141740780465e-08,8.597691251560463e-08,1.0385929588319498e-09,2.9228124449182777e-09,2.9352422327523088e-09,-1.553461909885842e-14,-7.49469137315822e-16,6.383186719125466e-10,2.159364301291566e-11,1.1373375584963361e-08,4.52298128269705e-09,1.5782075961366075e-07,1.026159729928736e-09,4.0088434543803173e-11,2.4863522269957106e-09,4.386112324709903e-07,8.66
9.245184503094728e-07,4.105449372772898e-09,3.1650235407127e-08,8.597320858164864e-08,1.0385779350718859e-09,2.926345829684543e-09,2.9353262399310068e-09,-1.7636957825675693e-14,-8.418087138858706e-16,6.381331913023366e-10,2.1658892101537425e-11,1.1363192240791425e-08,4.531376023393695e-09,1.5780561564999179e-07,1.0260907465101018e-09,4.0208758404968806e-11,2.491259403711489e-09,4.397258649106275e-07,8.67
9.232026524550339e-07,4.107225923599956e-09,3.184992781165871e-08,8.596950357300359e-08,1.0385629125051028e-09,2.92988012004445e-09,2.935410294321531e-09,-1.9775763173489147e-14,-9.356196910078714e-16,6.379475442613926e-10,2.1724207254097094e-11,1.1353012087234214e-08,4.539781764929195e-09,1.5779046255568053e-07,1.0260217146863613e-09,4.032918410433106e-11,2.496178811784546e-09,4.4084019380970763e-07,8.68
9.218863023966436e-07,4.108988298812018e-09,3.20504968500963e-08,8.5965797487794e-08,1.0385478911235563e-09,2.9334153180067617e-09,2.9354943959740494e-09,-2.1942465095331187e-14,-1.0305324289293727e-15,6.377617305453074e-10,2.1789588448583085e-11,1.1342835117578643e-08,4.548198526074626e-09,1.5777530032307914e-07,1.0259526344153889e-09,4.0449711538669134e-11,2.501110460865073e-09,4.419542124544483e-07,8.69
9.205694046433217e-07,4.110736477445187e-09,3.225194475267336e-08,8.596209032414324e-08,1.0385328709191791e-09,2.936951425581441e-09,2.935578544938721e-09,-2.412807664277177e-14,-1.1261593847300453e-15,6.375757498917929e-10,2.185503566300242e-11,1.1332661325312987e-08,4.556626325318661e-09,1.5776012894454856e-07,1.0258835056550943e-09,4.057034060472096e-11,2.5060543612127022e-09,4.430679141265599e-07,8.700000000000001
9.192519637073951e-07,4.112470438199706e-09,3.2454273751160416e-08,8.595838208017349e-08,1.0385178518838798e-09,2.9404884447796453e-09,2.9356627412656918e-09,-2.6323193965916906e-14,-1.2220951123216164e-15,6.373896020206809e-10,2.192054887538068e-11,1.132249070412689e-08,4.565065180867562e-09,1.5774494841245855e-07,1.025814328363423e-09,4.069107119918311e-11,2.511010523696501e-09,4.4418129210324503e-07,8.71
9.179339841044958e-07,4.114190159439957e-09,3.26574860788651e-08,8.595467275400583e-08,1.0385028340095439e-09,2.944026377613735e-09,2.935746985005096e-09,-2.851799631341096e-14,-1.3179162624479697e-15,6.372032866339228e-10,2.1986128063762068e-11,1.1312323247911356e-08,4.573515110645192e-09,1.5772975871918774e-07,1.025745102498355e-09,4.081190321871092e-11,2.5159789597949793e-09,4.4529433965719937e-07,8.72
9.166154703535625e-07,4.115895619194464e-09,3.286158397063206e-08,8.595096234376015e-08,1.0384878172880325e-09,2.9475652260972668e-09,2.9358312762070556e-09,-3.0702246032435105e-14,-1.413181582685079e-15,6.370168034155892e-10,2.205177320620937e-11,1.1302158950758757e-08,4.581976132293004e-09,1.5771455985712354e-07,1.0256758280179065e-09,4.093283655991845e-11,2.520959681596087e-09,4.464070500566112e-07,8.73
9.1529642697684e-07,4.117586795155886e-09,3.306656966284295e-08,8.594725084755521e-08,1.0384728017111839e-09,2.951104992244996e-09,2.935915614921683e-09,-3.2865288568707705e-14,-1.5074319174410234e-15,6.368301520318703e-10,2.2117484280803974e-11,1.1291997806962826e-08,4.590448263170048e-09,1.5769935181866228e-07,1.025606504880128e-09,4.105387111937842e-11,2.525952701797211e-09,4.475194165651613e-07,8.74
