Time,IX,IX_TF_VIIa,TF_VIIa,IXa,X,X_TF_VIIa,Xa,VIIIa_IXa,X_VIIIa_IXa,V,Va,VIII,VIIIa,IIa,II,II_Va_Xa,Va_Xa,mIIa,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,I,IIa_plus_1_2mIIa,compartment_1,R1,R1b,R2,R2b,R3,R3b,R4,R5,R6,R7,R8,R9,R9b,R10,R11,R12,R7_atn,R8_atn,R4_atn,VIIIa_IXa_degradation
0.1,8.89625040631253e-08,1.0141679730975005e-09,2.894252673051766e-09,2.3327960510372387e-11,1.6879634827956512e-07,1.0915742844334466e-09,1.1207688847982483e-10,1.387502964623295e-19,3.7411411211551786e-20,1.9997991236138994e-08,2.0082614472563657e-12,6.999648457359757e-10,3.515408786293089e-14,3.1321907746026335e-27,1.3999999996210304e-06,2.4385191572811364e-16,2.5856184903599094e-16,1.3511772562926649e-16,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-9.979140754682523e-23,1.6214127075825197e-16,1.0,1.4079651642678892e-09,3.0425039192925013e-10,8.246597058791711e-10,1.2553104270984635e-09,2.3420169251436164e-18,3.067735719347246e-19,9.970640646768858e-13,4.482625267186529e-11,7.844988195534874e-13,1.2527504732083774e-27,4.384846864720757e-29,1.912902475427207e-14,7.803261303299637e-15,3.4936288976240846e-25,8.20003798296382e-18,2.2404544686633935e-14,5.404166185962208e-17,1.891553159525708e-18,2.3002309545433534e-18,0.0
0.11,8.894989997769891e-08,1.0237040080706078e-09,2.8886275240866204e-09,2.6396010865552188e-11,1.6878772928936455e-07,1.0876633994890985e-09,1.2460649922797245e-10,2.112671706462049e-19,6.260372006844291e-20,1.9997517906866034e-08,2.481326339173936e-12,6.999565619960226e-10,4.343773010671158e-14,9.027700770795569e-27,1.399999999388018e-06,3.7847431747562437e-16,3.883204900264865e-16,2.3350777649274623e-16,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.6909870257051476e-22,2.802093318003232e-16,1.0,1.125416740338704e-09,3.071112024211823e-10,8.992984778136572e-10,1.2508129094124632e-09,3.565867996956093e-18,5.133505045612318e-19,1.1083735642899367e-12,4.983641399246535e-11,8.721913680197164e-13,3.6106321564362534e-27,1.263799678850982e-28,2.7871666356649886e-14,1.211117815921998e-14,9.06758541926585e-25,1.1464771622863593e-17,3.076361066065188e-14,9.339151883612328e-17,3.2689060086639663e-18,3.4541068747147003e-18,0.0
0.12,8.89397264305981e-08,1.0307836577420823e-09,2.884691299435752e-09,2.9489908161416475e-11,1.687783833524532e-07,1.084519972715513e-09,1.3709550583400277e-10,3.0852406094100573e-19,9.953208519937661e-20,1.9996994561384286e-08,3.0043147945421437e-12,6.999474028005853e-10,5.2596791358586186e-14,2.3532010575582798e-26,1.399999999054927e-06,5.624691512832318e-16,5.613520378253964e-16,3.8260399403954535e-16,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.7224200782402363e-22,4.591247928709864e-16,1.0,9.175577150442597e-10,3.092350973226247e-10,9.684745994828085e-10,1.2471979686228399e-09,5.207119691010471e-18,8.161630986348882e-19,1.2193236783740673e-12,5.482996169105562e-11,9.595964324414273e-13,9.411389749967334e-27,3.2942339370110175e-28,3.921644465267741e-14,1.7999012841063416e-14,2.1477553173423462e-24,1.5509202847194198e-17,4.096326482910317e-14,1.5301859975945388e-16,5.356053438582208e-18,4.992649667544952e-18,0.0
0.13,8.893134618087894e-08,1.0360505117029963e-09,2.8818961605713547e-09,3.260330374140911e-11,1.6876839785969723e-07,1.0820482549026133e-09,1.4955224736017385e-10,4.352672845539719e-19,1.51664981265009e-19,1.9996421348891608e-08,3.5770583207650295e-12,6.999373707223515e-10,6.262869071627712e-14,5.642826412493615e-26,1.3999999985935307e-06,8.06573424983704e-16,7.862142139511374e-16,5.998960058188079e-16,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-4.200714501496052e-22,7.198752070389978e-16,1.0,7.638782304397936e-10,3.1081515351089886e-10,1.0271765660490334e-09,1.2443554931380052e-09,7.345784560510211e-18,1.2436528463730737e-18,1.3299882682116059e-12,5.981019503775398e-11,1.0467720680289883e-12,2.2567266908575353e-26,7.899250165206841e-28,5.360985009372134e-14,2.5810349599478528e-14,4.71646766667261e-24,2.041684592707275e-17,5.3181225395301526e-14,2.399154659574003e-16,8.397792660393139e-18,6.991908843321622e-18,0.0
0.14,8.892429385273069e-08,1.0399746481900026e-09,2.879889069137374e-09,3.573149517056326e-11,1.6875788280742688e-07,1.0801312078813465e-09,1.619837445862703e-10,5.965557225023682e-19,2.229918638165148e-19,1.9995798387843315e-08,4.199417392376533e-12,6.999264677914854e-10,7.353138896702108e-14,1.2606699475525917e-25,1.399999997970974e-06,1.1225520694464972e-15,1.0722122526543287e-15,9.064738464019232e-16,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-6.25403574800508e-22,1.087768615808375e-15,1.0,6.498186281638266e-10,3.1199239445700074e-10,1.0746250560082248e-09,1.2421508890635483e-09,1.0067125078751637e-17,1.8285332832954213e-18,1.4404290102955174e-12,6.477988597709933e-11,1.1337671018790632e-12,5.041620420974926e-26,1.7647525268827253e-27,7.153107029279654e-14,3.592166622228791e-14,9.7193236482284e-24,2.6270881918986713e-17,6.759485052872442e-14,3.6251336553011407e-16,1.2689300749149192e-17,9.534571742753184e-18,0.0
0.15,8.8918226896422e-08,1.0429021134537128e-09,2.8784352634450036e-09,3.887098591941696e-11,1.687469437953907e-07,1.0786575483091098e-09,1.743956582708672e-10,7.977491493265658e-19,3.1803155451906987e-19,1.9995125771541144e-08,4.871275865753651e-12,6.999146955931723e-10,8.53032910470364e-14,2.6511197977471945e-25,1.3999999971494473e-06,1.5231959329417084e-15,1.4293971835983417e-15,1.3273565609196165e-15,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-9.031447659180971e-22,1.5928278733686517e-15,1.0,5.64885263277403e-10,3.1287063403611384e-10,1.111783236321627e-09,1.2404561805554762e-09,1.3461455054868552e-17,2.6078587470563728e-18,1.5506952711879843e-12,6.974126242273399e-11,1.2206208407142492e-12,1.0601894758275574e-25,3.71111541244252e-27,9.349188999039104e-14,4.874226985413467e-14,1.8973197298092805e-23,3.3154241505946156e-17,8.438117724927031e-14,5.308132275853609e-16,1.858072726559307e-17,1.2709946309630392e-17,0.0
0.16,8.891289427774636e-08,1.0450865297521916e-09,2.8773809528674226e-09,4.2019187925972367e-11,1.687356761279047e-07,1.0775274428076728e-09,1.8679249284408787e-10,1.0445009296605333e-18,4.418380643005415e-19,1.9994403573508856e-08,5.592535605717873e-12,6.999020553613985e-10,9.794315226257181e-14,5.293769956602987e-25,1.3999999960858594e-06,2.022320077377099e-15,1.8685653619317334e-15,1.8918201274147553e-15,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.2704102542419067e-21,2.2701841534270833e-15,1.0,5.015501318576245e-10,3.1352595892565745e-10,1.1404745724263228e-09,1.2391565592288235e-09,1.7624015220185212e-17,3.62307212726444e-18,1.6608261168123077e-12,7.469608972852916e-11,1.3073644966765644e-12,2.116915458752732e-25,7.410240946473704e-27,1.20036744522663e-13,6.471424247606717e-14,3.5349895610924903e-23,4.1149694705183e-17,1.0371694056636356e-13,7.565163023203513e-16,2.6481775911033003e-17,1.6613955447649505e-17,0.0
0.17,8.890811057753538e-08,1.0467152380989365e-09,2.8766198431666716e-09,4.517417933377595e-11,1.6872415736188954e-07,1.0766598437288142e-09,1.9917771264377645e-10,1.3427515411885185e-18,6.000052349645309e-19,1.9993631851523603e-08,6.36311245863741e-12,6.998885480491893e-10,1.1145000805387395e-13,1.0112084332712608e-24,1.399999994731513e-06,2.634761749483864e-15,2.4012560223731944e-15,2.633724867223174e-15,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.7466411996922733e-21,3.1604698416790174e-15,1.0,4.5431779620501846e-10,3.1401457142968095e-10,1.1624927848109314e-09,1.2381588202881363e-09,2.2654862228106167e-17,4.920042926709153e-18,1.7708514100313444e-12,7.964571719256449e-11,1.3940220010601136e-12,4.043545827996312e-25,1.4154664042746367e-26,1.517425194032781e-13,8.431237598348365e-14,6.324247698693689e-23,5.033991274805882e-17,1.2577851607170232e-13,1.0531545078692604e-15,3.686627746563743e-17,2.1349113596212874e-17,0.0
0.18,8.890373686117878e-08,1.0479286151892342e-09,2.8760737152915763e-09,4.833451804548383e-11,1.6871244701073465e-07,1.0759925936770706e-09,2.1155393353395889e-10,1.6987243238539086e-18,7.986704203937194e-19,1.9992810651421956e-08,7.1829324499374664e-12,6.998741743948854e-10,1.258231077198738e-13,1.8570056900226095e-24,1.3999999930317792e-06,3.3763781658536285e-15,3.0397499527473384e-15,3.5918423077116005e-15,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.3537201559193302e-21,4.310210771110926e-15,1.0,4.190833132218869e-10,3.143785845567702e-10,1.1792693072185752e-09,1.237391482728631e-09,2.865879507698447e-17,6.5490974472284985e-18,1.8807935238850386e-12,8.459115471415891e-11,1.4806113457206993e-12,7.425352627847041e-25,2.599340648302357e-26,1.8921851965670852e-13,1.0804410130731611e-13,1.091830248514223e-22,6.080749908463169e-17,1.5074186142819977e-13,1.4362204629568901e-15,5.0276753393325527e-17,2.7024512992283e-17,0.0
0.19,8.889966787784457e-08,1.0488330042839069e-09,2.875683244739912e-09,5.149911161899551e-11,1.6870059009094396e-07,1.075478674582283e-09,2.2392312718463464e-10,2.1189224778264617e-18,1.044517130537551e-18,1.9991940010239065e-08,8.051928648814565e-12,6.998589349767249e-10,1.4106185983552036e-13,3.2914834990833734e-24,1.3999999909257739e-06,4.264044235674689e-15,3.7970678970545925e-15,4.810181321728033e-15,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-3.1160848494860432e-21,5.772217589365123e-15,1.0,3.9273643511229594e-10,3.146499012851721e-10,1.1918843486059165e-09,1.2368004757696252e-09,3.5745302719498387e-17,8.565040470407918e-18,1.990669163688237e-12,8.953315451160695e-11,1.5671460130809613e-12,1.3160628131673313e-24,4.6071482723239075e-26,2.3310640564486947e-13,1.3644941554159004e-13,1.8264585075745141e-22,7.263501003613649e-17,1.787824771321889e-13,1.9232971284471857e-15,6.732896753739032e-17,3.3755807495777895e-17,0.0
0.2,8.889582543212211e-08,1.049507415757586e-09,2.8754067306514347e-09,5.4667145076310097e-11,1.6868862237749515e-07,1.0750807770937637e-09,2.3628679631470785e-10,2.6101264929448293e-18,1.3447765185719243e-18,1.9991019958370905e-08,8.970039010872445e-12,6.998428302503018e-10,1.5716579479523481e-13,5.652728240038911e-24,1.3999999883460364e-06,5.315650039836809e-15,4.686968195930857e-15,6.338313265032984e-15,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-4.060840093179426e-21,7.605975923692308e-15,1.0,3.729874992518255e-10,3.148522247272758e-10,1.201285824731172e-09,1.2363428936578282e-09,4.4028519456068036e-17,1.102716745228978e-17,2.1004909797107664e-12,9.44722812205369e-11,1.653636202836617e-12,2.260076061317294e-24,7.912042660289277e-26,2.840800391795677e-13,1.7010080127477788e-13,2.9707472689056263e-22,8.590500241858211e-17,2.1007539079132774e-13,2.5341869396736285e-15,8.87164618882743e-17,4.1665190655137775e-17,0.0
0.21,8.889215224526658e-08,1.0500097284405127e-09,2.8752158361117424e-09,5.7838018317178345e-11,1.6867657224452513e-07,1.0747693590847824e-09,2.486460755080629e-10,3.1793929818657076e-18,1.7072285998086778e-18,1.9990050521092057e-08,9.93720486533058e-12,6.998258605747239e-10,1.7413453865462062e-13,9.438773427330992e-24,1.3999999852182052e-06,6.550098005368639e-15,5.72394461940387e-15,8.231696309147177e-15,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-5.2178692909944615e-21,9.878035580415386e-15,1.0,3.581789015923373e-10,3.150029185321538e-10,1.208303370120073e-09,1.2359847629474997e-09,5.3627203771340906e-17,1.3999274518431156e-17,2.210268479925078e-12,9.940895222554896e-11,1.7400895377095789e-12,3.773631153389755e-24,1.3210995473103494e-25,3.428453778797196e-13,2.0960313617179644e-13,4.711777379730968e-22,1.0070006939868415e-16,2.4479512128064623e-13,3.2910405018827817e-15,1.1521507907077402e-16,5.0881375655152334e-17,0.0
0.22,8.888860604265126e-08,1.0503826606565021e-09,2.8750901311689487e-09,6.101128762885724e-11,1.686644611089758e-07,1.0745221319316523e-09,2.6100180129724857e-10,3.834056958444958e-18,2.1402036389140245e-18,1.9989031719805066e-08,1.0953369670947113e-11,6.998080262340543e-10,1.9196779168511327e-13,1.536802917474966e-23,1.3999999814607008e-06,7.987299863483404e-15,6.923224134905537e-15,1.055199892557618e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-6.6199464473946706e-21,1.2662398726059444e-14,1.0,3.470915449030735e-10,3.151147981969506e-10,1.2135789563418258e-09,1.2357004517214e-09,6.466477487208485e-17,1.7549669839095e-17,2.3200086291933472e-12,1.0434346570113921e-10,1.8265115540936035e-12,6.143840452899213e-24,2.1509340327777844e-25,4.101403756077646e-13,2.5559359563146893e-13,7.30538536330463e-22,1.171028512549777e-16,2.831156317852225e-13,4.218484824613825e-15,1.4768747081862655e-16,6.153957426725934e-17,0.0
0.23,8.888515517226498e-08,1.0506581959291227e-09,2.8750138090531344e-09,6.418662148246973e-11,1.6865230450522997e-07,1.0743229187524177e-09,2.733545792966254e-10,4.581727849662116e-18,2.65258327780458e-18,1.9987963573076686e-08,1.2018477986239603e-11,6.997893274550029e-10,2.1066531068598945e-13,2.4459239156232174e-23,1.399999976984404e-06,9.64817322623815e-15,8.300763860065694e-15,1.3367422268332119e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-8.302848018301317e-21,1.604090674645778e-14,1.0,3.3880815171029996e-10,3.151974587787368e-10,1.217562013010655e-09,1.2354713565652803e-09,7.726924346285296e-17,2.1751182877997554e-17,2.4297164197829757e-12,1.0927602747029302e-10,1.9129061720273075e-12,9.777807625598793e-24,3.4232629038401575e-25,4.867347954678239e-13,3.087415432396208e-13,1.1095981566720864e-21,1.3519603692563662e-16,3.2521029382740177e-13,5.34375098730713e-15,1.8708758877926325e-16,7.378146837502685e-17,0.0
0.24,8.888177674325165e-08,1.050859465416295e-09,2.874975795235201e-09,6.736377955888827e-11,1.6864011401831767e-07,1.074159662746083e-09,2.8570484266068844e-10,5.430289784286147e-18,3.2538011788078364e-18,1.998684609730169e-08,1.3132474810876967e-11,6.997697644180556e-10,2.3022689785341587e-13,3.8151168403847496e-23,1.3999999716923407e-06,1.1554638194703012e-14,9.873249251550244e-15,1.675302059293168e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.0305463997725264e-20,2.0103624749669183e-14,1.0,3.3266850744367155e-10,3.152578396248885e-10,1.2205994300091294e-09,1.2352836121579954e-09,9.157321503627334e-17,2.6681169666224257e-17,2.5393954039833145e-12,1.1420677439025947e-10,1.9992761044176757e-12,1.5250430626398777e-23,5.339406825246786e-25,5.734301936389657e-13,3.697484222304964e-13,1.6540674803036854e-21,1.550623885063205e-16,3.7125186525808575e-13,6.696800885117028e-15,2.3446514547213274e-16,8.775519357067652e-17,0.0
0.25,8.887845106633191e-08,1.051006361724645e-09,2.8749641555516647e-09,7.054255851265402e-11,1.686278972486024e-07,1.0740244057576816e-09,2.9805290884341193e-10,6.387900868401454e-18,3.953844305554921e-18,1.9985679307802454e-08,1.4295304492469557e-11,6.997493372762897e-10,2.506523819649833e-13,5.837243949420194e-23,1.399999965479361e-06,1.3729614129022756e-14,1.1658090959555052e-14,2.0791024408512034e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.2669909873637985e-20,2.4949229348586877e-14,1.0,3.280834202742082e-10,3.1530190851739354e-10,1.2228421682401255e-09,1.2351280666213338e-09,1.0771387528280031e-16,3.2421523305550344e-17,2.649048087381707e-12,1.1913579705804216e-10,2.0856232543644788e-12,2.333225712290445e-23,8.169215170253625e-25,6.710597050616393e-13,4.393476521287282e-13,2.423836536967626e-21,1.767846637066674e-16,4.214124722944626e-13,8.310454926184294e-15,2.909701110230292e-16,1.03615306687566e-16,0.0
0.26,8.887516620905169e-08,1.0511109439262102e-09,2.8749740143526545e-09,7.372283170685779e-11,1.6861566111588832e-07,1.0739099641680842e-09,3.103989995991564e-10,7.462994905339297e-18,4.763252359847191e-18,1.9984463218408492e-08,1.5506911153107057e-11,6.997280461474115e-10,2.7194162634118635e-13,8.779245508198452e-23,1.3999999582318285e-06,1.6197015792647688e-14,1.3673422620576937e-14,2.5571155181024076e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.5441636293661804e-20,3.0685386305021346e-14,1.0,3.247166830006231e-10,3.1533328317786306e-10,1.2245259887115196e-09,1.2349964587932966e-09,1.2583301873446934e-16,3.9058669350746964e-17,2.7586762680498395e-12,1.2406314781040267e-10,2.171948855156289e-12,3.508970178879398e-23,1.2286168612200282e-24,7.80488004284047e-13,5.18304505364726e-13,3.496452116864978e-21,2.0044575255387815e-16,4.758636018315124e-13,1.0220516203347828e-14,3.578570890510047e-16,1.2152277080503824e-16,0.0
0.27,8.887190859118687e-08,1.0511869312577808e-09,2.87499623849026e-09,7.690446010900708e-11,1.6860340997700964e-07,1.0738117523212255e-09,3.2274329998170047e-10,8.664277938381701e-18,5.693119655564711e-18,1.998319784304e-08,1.676723711183814e-11,6.997058911410823e-10,2.9409450151994325e-13,1.29865456464701e-22,1.3999999498272986e-06,1.89817503151578e-14,1.5938097858883072e-14,3.1190950486151875e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-1.8669541774158433e-20,3.7429140713247705e-14,1.0,3.221539405245102e-10,3.153560793773342e-10,1.2256998459194634e-09,1.2348835151694093e-09,1.460769874203174e-16,4.668358117563062e-17,2.868281305439169e-12,1.2898886432099855e-10,2.2582538832350937e-12,5.190254219021635e-23,1.8173524988815404e-24,9.026110982168417e-13,6.074160100850496e-13,4.971244211598651e-21,2.2612846721449607e-16,5.347761045614745e-13,1.2465898689544751e-14,4.364898361090054e-16,1.4164491760320477e-16,0.0
0.28,8.886867210998526e-08,1.05124049251987e-09,2.8750292336219177e-09,8.00873776501656e-11,1.6859114825368723e-07,1.0737251956045596e-09,3.350859174030379e-10,1.0000729026259513e-17,6.75509350926723e-18,1.9981883194248798e-08,1.8076224350140702e-11,6.996828723326557e-10,3.1711091152161787e-13,1.8924989052759376e-22,1.3999999401342138e-06,2.2109712897623756e-14,1.8471688176118616e-14,3.775607253529919e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.2406081181128075e-20,4.530728723160891e-14,1.0,3.2023120645995944e-10,3.15372147755961e-10,1.226539369323124e-09,1.2347839749452435e-09,1.6859668389759777e-16,5.539176677599128e-17,2.9778640522364176e-12,1.3391295323170407e-10,2.3445387716678056e-12,7.563138414093501e-23,2.648298139859749e-24,1.0383563312407297e-12,7.075108127239602e-13,6.974183986269629e-21,2.5391580963506925e-16,5.983201466845555e-13,1.508874862547867e-14,5.283455455899646e-16,1.6415543998413768e-16,0.0
0.29,8.886544951349126e-08,1.0512789550832875e-09,2.87506887488545e-09,8.327150889364735e-11,1.6857887901105323e-07,1.0736470916783116e-09,3.474269418961711e-10,1.1481607104666604e-17,7.961376758892436e-18,1.9980519284716855e-08,1.9433813022132188e-11,6.996589897889689e-10,3.40990768047025e-13,2.7196352383400756e-22,1.3999999290115861e-06,2.5607782829202967e-14,2.129447819410467e-14,4.5380630406301104e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.670738027863055e-20,5.4456756759524846e-14,1.0,3.1873387289540953e-10,3.153836865249862e-10,1.227116766930205e-09,1.2346941554300582e-09,1.9354768411824516e-16,6.528328942291797e-17,3.0874251364700853e-12,1.38835414251733e-10,2.430803831925459e-12,1.086794486540988e-22,3.8056344869029984e-24,1.1886819979643227e-12,8.19449050534495e-13,9.663568446217022e-21,2.838907497052715e-16,6.666652314884955e-13,1.8134571219714147e-14,6.35019320521184e-16,1.892343376874349e-16,0.0
0.3,8.886223778005894e-08,1.0513053741026707e-09,2.8751147802022603e-09,8.645682030843052e-11,1.6856660483849268e-07,1.0735747673359393e-09,3.597664084145495e-10,1.3116451974386557e-17,9.324726936821904e-18,1.997910612627734e-08,2.083994244052971e-11,6.99634243550522e-10,3.657340082989155e-13,3.857882649474743e-22,1.3999999163086898e-06,2.950381917953245e-14,2.442746296166843e-14,5.4187490324321075e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-3.163334543990554e-20,6.502498877497355e-14,1.0,3.175843458654194e-10,3.153916122308012e-10,1.2275439391850822e-09,1.2346109824363302e-09,2.2109025295801174e-16,7.64627608819396e-17,3.19696481298115e-12,1.4375622508767845e-10,2.517048990060015e-12,1.541540937531598e-22,5.398213618343891e-24,1.3545772676296706e-12,9.441222137450384e-13,1.3236629128831195e-20,3.1613641210194177e-16,7.399801391548642e-13,2.1652352398124746e-14,7.58228476059152e-16,2.170679022063363e-16,0.0
0.31,8.885903399991575e-08,1.0513226900273119e-09,2.875165500519382e-09,8.964328119467233e-11,1.6855432716819182e-07,1.0735067311822397e-09,3.721043256160124e-10,1.491507400395391e-17,1.0858458046273972e-17,1.997764373060665e-08,2.2294550391059358e-11,6.996086336429605e-10,3.913405835073436e-13,5.408347320282393e-22,1.3999999018647555e-06,3.3826656253100924e-14,2.7892346046862925e-14,6.430858726784283e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-3.72477786690878e-20,7.717030526224612e-14,1.0,3.1669833594817116e-10,3.153968070081936e-10,1.227862471705639e-09,1.2345327408595756e-09,2.513891678819777e-16,8.903935597944656e-17,3.3064830921428965e-12,1.486753529554869e-10,2.6032739881685368e-12,2.160920718719657e-22,7.567452958018664e-24,1.537062235121525e-12,1.0824530000992296e-12,1.7937173698595555e-20,3.5073596433233973e-16,8.184329253989896e-13,2.569468090511182e-14,8.998168573992921e-16,2.4784869257156084e-16,0.0
0.32,8.88558366509522e-08,1.0513324416445914e-09,2.875220613910688e-09,9.283087485049204e-11,1.6854204707943132e-07,1.0734418662346123e-09,3.844406789734517e-10,1.688756298103155e-17,1.2576440356461661e-17,1.9976132109072183e-08,2.37975732922683e-11,6.995821600738711e-10,4.178104621254375e-13,7.496831059680439e-22,1.3999998855086558e-06,3.8606099961772685e-14,3.171153559562021e-14,7.588524311129893e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-4.361848714838607e-20,9.106229248324182e-14,1.0,3.160347210396669e-10,3.153997324933774e-10,1.2281146930257272e-09,1.234458146169804e-09,2.8461386706023164e-16,1.0312681092298562e-16,3.4159798172846183e-12,1.535927558255016e-10,2.68947840616513e-12,2.9951537529514416e-22,1.0489298532880261e-23,1.7371876229931088e-12,1.235395198776726e-12,2.4064375881062494e-20,3.877726693930222e-16,9.021909092017624e-13,3.0317872830407346e-14,1.0617592458706672e-15,2.817755026835286e-16,0.0
0.33,8.885264410785725e-08,1.0513362711587764e-09,2.8752790922999342e-09,9.601958435788548e-11,1.6852976515757712e-07,1.0733795583694076e-09,3.967754433452363e-10,1.9044278297851594e-17,1.449310088247096e-17,1.9974571272968994e-08,2.5348945964163448e-11,6.99554822836097e-10,4.451436265237186e-13,1.0285602914025315e-21,1.3999998670586077e-06,4.3872924086583957e-14,3.590814276734163e-14,8.906846672135619e-14,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-5.081739681028371e-20,1.0688216109418771e-13,1.0,3.1554448207825823e-10,3.154008813476329e-10,1.228310450526014e-09,1.2343864921248185e-09,3.2093828181236475e-16,1.1884342723626186e-16,3.525454725829156e-12,1.585083874492659e-10,2.7756617497509065e-12,4.109010169833125e-22,1.4390686248566843e-23,1.9560348239991014e-12,1.4039335707706866e-12,3.1982832190986744e-20,4.2732983859220343e-16,9.914206702196025e-13,3.558208873399592e-14,1.2461655091508225e-15,3.190533429880734e-16,0.0
