Time,AA,AAp,W,WAA,WAAp,WWAA,WWAAp,TT,TTW,TTWW,TTWAA,TTWAAp,TTAA,TTAAp,TTWWAA,TTWWAAp,Y,Yp,Z,B,Bp,SetYp,Hill,Bias,cell,complex_r1,complex_r2,complex_r3,complex_r4,complex_r5,complex_r6,complex_r7,complex_r8,complex_r9,complex_r10,complex_r11,complex_r12,phosphorylation_r1,phosphorylation_r2,phosphorylation_r3,phosphorylation_r4,phosphorylation_r5,phosphorylation_r6,phosphorylation_r7,phosphorylation_r8,phosphorylation_r9,phosphorylation_r10,phosphotransfer_r1,phosphotransfer_r2,phosphotransfer_r3,phosphotransfer_r4,phosphotransfer_r5,phosphotransfer_r6,phosphotransfer_r7,phosphotransfer_r8,phosphotransfer_r9,phosphotransfer_r10,phosphotransfer_r11,phosphotransfer_r12
2.32,4.6362886323492335e-07,3.9787040722297836e-11,3.618701193467848e-08,6.882781352305892e-07,5.901706664783253e-11,3.1300537861882357e-07,2.6867720057913605e-11,2.4987253087514906e-07,8.443371081633317e-07,3.708290766370877e-07,5.503565299924662e-10,4.728770130693518e-14,2.977837290146405e-09,2.5540047409927576e-13,9.743894618853988e-07,5.7050592018612776e-08,8.55014162198379e-06,1.4498583780162206e-06,2e-05,1.3553093855155396e-06,6.446906144844624e-07,1.63e-06,4.0,0.7884506523930175,1.41,-8.404036835104957e-09,-1.4980032716236792e-08,-1.2021533365549466e-08,5.988338426455261e-08,-8.854157536960782e-08,-7.881607771274016e-08,1.6650521638598347e-09,1.2196702560169863e-08,-1.7268711688319807e-11,-1.636258638331894e-08,9.897945530464904e-09,-9.948245430410067e-11,2.1295281689505392e-05,1.4839369025560192e-08,2.202971827432547e-08,1.0018363153452687e-08,9.531163814571599e-11,1.761526145546887e-11,1.4949067611876456e-08,7.563911158110622e-08,2.044300313002871e-05,3.1815481824808217e-07,4.561949225704507e-10,6.766848114605942e-10,3.080630589496269e-10,2.9284007403163944e-12,5.421968772903002e-13,6.541373757898909e-07,1.4389818431470459e-08,2.1344760957412927e-08,9.717274928775478e-09,9.237094246972683e-11,1.7102589775344987e-11,2.0633544130253754e-05
2.33,4.629955829454817e-07,3.974005291561538e-11,3.597651348930092e-08,6.887929324652871e-07,5.907346007079012e-11,3.12377880282491e-07,2.6818922793742624e-11,2.49183534854626e-07,8.447899166583531e-07,3.703192433798637e-07,5.49699918829812e-10,4.720245555677691e-14,2.9653886653128397e-09,2.5460429422337975e-13,9.750957637110945e-07,5.7103417093058443e-08,8.548902144651072e-06,1.451097855348938e-06,2e-05,1.3529223899924353e-06,6.470776100075669e-07,1.63e-06,4.0,0.7878799606126414,1.41,-8.292592966160671e-09,-1.4803812806910129e-08,-1.1808724341002947e-08,5.9468110315672076e-08,-8.776608228481542e-08,-7.826872131658511e-08,1.648146978569382e-09,1.1981955893999644e-08,-1.7064218867063277e-11,-1.6171688318758788e-08,9.985867543324569e-09,-9.802972943611052e-11,2.131071791590597e-05,1.4819099623336033e-08,2.2046195389416446e-08,9.99827881420169e-09,9.491319501066806e-11,1.7594245301985795e-11,1.4946900509707935e-08,7.570377511355409e-08,2.0460479760420028e-05,3.193328005387342e-07,4.548536543419109e-10,6.761384853934527e-10,3.0696197270170405e-10,2.9141303330560513e-12,5.402662510163683e-13,6.535899183461307e-07,1.4370740738231415e-08,2.13620596074751e-08,9.698220260700227e-09,9.206963842986928e-11,1.7069284040831974e-11,2.064965550131371e-05
2.34,4.623673807899005e-07,3.969342056926425e-11,3.577000059332365e-08,6.893056624918675e-07,5.912932793070943e-11,3.1175363218240427e-07,2.6770419052561985e-11,2.485005678347916e-07,8.452388228173204e-07,3.698135447434112e-07,5.490480711090852e-10,4.7133742820167865e-14,2.9530693610611016e-09,2.5370250782956343e-13,9.75796198879423e-07,5.7155713544506485e-08,8.547673247355354e-06,1.4523267526446557e-06,2e-05,1.3505476562655091e-06,6.49452343734493e-07,1.63e-06,4.0,0.7873135127606512,1.41,-8.183278695408042e-09,-1.4630849296140435e-08,-1.1598055704410837e-08,5.9053141385216994e-08,-8.69977695626935e-08,-7.772656255124189e-08,1.6314675933272316e-09,1.1769392738133533e-08,-1.6863506579257314e-11,-1.5984776690775262e-08,1.0070793202068588e-08,-9.660705689833337e-11,2.1326025926509792e-05,1.4798992756942346e-08,2.2062606339377204e-08,9.978298505262213e-09,9.451889103948267e-11,1.757338161198849e-11,1.49447519056761e-08,7.576788668547167e-08,2.0477807212289646e-05,3.2050473163297226e-07,4.535224627665791e-10,6.755900106435468e-10,3.0586898795545923e-10,2.8987117892786246e-12,5.385328554869194e-13,6.530402166437978e-07,1.4351814258757617e-08,2.137918878081815e-08,9.679288818182022e-09,9.173034767808083e-11,1.7041986116935912e-11,2.06655957801905e-05
2.35,4.61744199701046e-07,3.9647384601279463e-11,3.5567385831820775e-08,6.898163143354847e-07,5.918488329584744e-11,3.111326188853526e-07,2.6722101075174378e-11,2.4782356448213276e-07,8.45683831343576e-07,3.6931195822894255e-07,5.484009147949579e-10,4.707002877690864e-14,2.940877649201224e-09,2.528176161127189e-13,9.76490696649167e-07,5.720763693240156e-08,8.546454923943682e-06,1.4535450760563266e-06,2e-05,1.3481851535204002e-06,6.518148464796018e-07,1.63e-06,4.0,0.786751324120329,1.41,-8.0760433959662e-09,-1.446106752126057e-08,-1.1389509289046953e-08,5.863843453715084e-08,-8.623658216051691e-08,-7.718954433664396e-08,1.6150114122906352e-09,1.1558984224433553e-08,-1.666648925361358e-11,-1.580176009843893e-08,1.0152795410964225e-08,-9.521367375238217e-11,2.134120417526754e-05,1.477904659983138e-08,2.2078950772935858e-08,9.95842173266348e-09,9.412867091798357e-11,1.7552668079842218e-11,1.4942621789023133e-08,7.583144661785855e-08,2.049498557239421e-05,3.2167062673768347e-07,4.522040493987313e-10,6.7504185102565e-10,3.047828358959669e-10,2.883548332764831e-12,5.368641042099408e-13,6.524900781609076e-07,1.4333125960182069e-08,2.1396225646386807e-08,9.660441526799497e-09,9.139737143164839e-11,1.7016523490607606e-11,2.0681421341724874e-05
2.36,4.6112598378476823e-07,3.9602028147245314e-11,3.53685841444739e-08,6.903248775590013e-07,5.923995630815702e-11,3.1051482465621095e-07,2.6673993295251406e-11,2.471524605442602e-07,8.461249471820296e-07,3.688144610152363e-07,5.477583885195065e-10,4.702136673117898e-14,2.9288118481749655e-09,2.5189242291043245e-13,9.77179375173631e-07,5.725915302221221e-08,8.545246993008162e-06,1.4547530069918462e-06,2e-05,1.345834842144345e-06,6.541651578556572e-07,1.63e-06,4.0,0.7861933287256331,1.41,-7.970837921483223e-09,-1.4294394942177546e-08,-1.1183063449393726e-08,5.822411636278267e-08,-8.548243602185703e-08,-7.665760431346401e-08,1.5987766091690544e-09,1.1350711189141275e-08,-1.6473082131333732e-11,-1.5622549630907282e-08,1.0231945020309712e-08,-9.384884033654153e-11,2.1356255244419703e-05,1.4759259362999076e-08,2.2095228356030957e-08,9.938647992771344e-09,9.374248082453612e-11,1.7532102741343846e-11,1.494050984257547e-08,7.589446437476461e-08,2.0512017398585034e-05,3.2283050540176675e-07,4.508992974792166e-10,6.744920887064593e-10,3.03703759642694e-10,2.867987369443656e-12,5.353741264656921e-13,6.519391324094681e-07,1.4314705435158132e-08,2.141310847489744e-08,9.641686920205543e-09,9.105002960718143e-11,1.6996528849803154e-11,2.0697119499336206e-05
2.37,4.605126787184566e-07,3.9556882934392086e-11,3.5173512991691184e-08,6.908313416035955e-07,5.92949605532543e-11,3.0990023359935404e-07,2.6626088139898074e-11,2.4648719273143514e-07,8.465621759483693e-07,3.683210299370238e-07,5.471204281847173e-10,4.6962467857732615e-14,2.9168701365150404e-09,2.5102936637223276e-13,9.778622825666913e-07,5.731029634778933e-08,8.544049348830657e-06,1.4559506511693525e-06,2e-05,1.3434966771386456e-06,6.565033228613566e-07,1.63e-06,4.0,0.7856394950413024,1.41,-7.867614632394435e-09,-1.4130761256266454e-08,-1.0978698329379386e-08,5.78102496847901e-08,-8.473525915281005e-08,-7.613068319368035e-08,1.5827517483985313e-09,1.1144549679038549e-08,-1.628320356821466e-11,-1.5447059100539497e-08,1.0308310708023353e-08,-9.251183246206629e-11,2.1371180185495037e-05,1.473962930774164e-08,2.2111438750706282e-08,9.918976776814525e-09,9.33602624594369e-11,1.7511683544908248e-11,1.493841588149552e-08,7.595694547150511e-08,2.0528904181487875e-05,3.2398438983207943e-07,4.4960281500149167e-10,6.739454477331213e-10,3.0263163556216085e-10,2.8531952316917596e-12,5.33774559114617e-13,6.513877903188677e-07,1.4296383102812466e-08,2.1429986623098012e-08,9.623022046721442e-09,9.072534854846903e-11,1.6972859895488124e-11,2.0712702608105588e-05
2.38,4.59904230371321e-07,3.9512066417565424e-11,3.498209112813186e-08,6.913356977364407e-07,5.934949181658372e-11,3.0928882981242723e-07,2.6578463015884312e-11,2.458276986505861e-07,8.469955240026977e-07,3.6783164205194965e-07,5.464869795121101e-10,4.6917022025366785e-14,2.9050508748600843e-09,2.500799867894058e-13,9.785396122070915e-07,5.7360954324130463e-08,8.542861744299661e-06,1.4571382557003488e-06,2e-05,1.341170611515038e-06,6.588293884849642e-07,1.63e-06,4.0,0.7850897256129739,1.41,-7.766326943699488e-09,-1.3970097488611758e-08,-1.0776391222774094e-08,5.739702544755287e-08,-8.399495726446692e-08,-7.560871782552692e-08,1.5669341705121688e-09,1.0940485410354359e-08,-1.60967723030801e-11,-1.5275203552667827e-08,1.0381960090154308e-08,-9.120195081588636e-11,2.1385983224785985e-05,1.4720154701494871e-08,2.2127581677450258e-08,9.899407575806359e-09,9.298196335164672e-11,1.749140875324411e-11,1.4936339473733528e-08,7.601890279988719e-08,2.054564940537492e-05,3.251323032173298e-07,4.483158924843079e-10,6.733973392091017e-10,3.01567304577373e-10,2.837483397732769e-12,5.323347652771092e-13,6.508347895503126e-07,1.4278200902938629e-08,2.144671348466285e-08,9.604474507144827e-09,9.036966721629098e-11,1.6954078259697853e-11,2.0728129507803284e-05
2.39,4.593005857935784e-07,3.946743722101221e-11,3.4794239443163417e-08,6.918379375286756e-07,5.940340380721298e-11,3.0868059728788736e-07,2.6531184439855542e-11,2.451739168154695e-07,8.474249983589141e-07,3.6734627422501917e-07,5.45857987927944e-10,4.6893048824375136e-14,2.8933523619337265e-09,2.4896421228996826e-13,9.792115298887329e-07,5.7411040592575816e-08,8.5416839637153e-06,1.4583160362847094e-06,2e-05,1.3388565949353754e-06,6.611434050646267e-07,1.63e-06,4.0,0.7845439368564009,1.41,-7.666929599268752e-09,-1.381233658974268e-08,-1.057612028848742e-08,5.698460863602248e-08,-8.326144130627341e-08,-7.509164673705671e-08,1.5513161351753799e-09,1.0738502276353806e-08,-1.591370949912258e-11,-1.5106900303074757e-08,1.0452958957469688e-08,-8.991851279579605e-11,2.1400667985718258e-05,1.4700833849495064e-08,2.214365686648032e-08,9.87993987739341e-09,9.260752904841278e-11,1.7471276619609702e-11,1.493428024215983e-08,7.608034761297328e-08,2.0562256111614403e-05,3.2627427039939324e-07,4.4703687862833385e-10,6.728461255076626e-10,3.0051147764900304e-10,2.8199496138810835e-12,5.311447525316945e-13,6.502791717027387e-07,1.4260107287865634e-08,2.1463235801494425e-08,9.58606798986854e-09,8.995406411145869e-11,1.6943079013366982e-11,2.0743368609763092e-05
2.4,4.5870169220253436e-07,3.942325012569819e-11,3.460988065760006e-08,6.923380532037901e-07,5.945717001834021e-11,3.080755202513613e-07,2.6484075014325355e-11,2.445257862394728e-07,8.478506072910789e-07,3.668649033860869e-07,5.452333825786123e-10,4.686396519433868e-14,2.881773021472318e-09,2.47913736254736e-13,9.798778616321773e-07,5.746080635726814e-08,8.540516093795766e-06,1.4594839062042444e-06,2e-05,1.3365546111399572e-06,6.63445388860045e-07,1.63e-06,4.0,0.7840021849257367,1.41,-7.569378523606566e-09,-1.3657413166787104e-08,-1.0377870970013937e-08,5.65728555449019e-08,-8.253467640106e-08,-7.457942014870284e-08,1.5358958102116428e-09,1.0538566777754425e-08,-1.5733941178061584e-11,-1.49420685968124e-08,1.0521371594052124e-08,-8.866086160731933e-11,2.1415230665971235e-05,1.4681665062326518e-08,2.215966406889371e-08,9.860573176685322e-09,9.223690909826448e-11,1.7451284876193642e-11,1.493223833839252e-08,7.614127538667542e-08,2.0578723077479848e-05,3.274102994024322e-07,4.4576862423415445e-10,6.72297205213299e-10,2.9946211044518427e-10,2.8032230926334744e-12,5.299026646516927e-13,6.497238181934636e-07,1.4242194361717454e-08,2.1479725007423754e-08,9.567738394010623e-09,8.956226605928467e-11,1.6930255591064432e-11,2.0758511023619705e-05
2.41,4.581074983645327e-07,3.937931751261725e-11,3.442893935952176e-08,6.928360375603768e-07,5.95107477535646e-11,3.07473582596777e-07,2.6437184652716493e-11,2.4388324712884224e-07,8.482723591555111e-07,3.6638750625104754e-07,5.446131100091271e-10,4.683166545474881e-14,2.870311154922761e-09,2.4688431359448896e-13,9.805387445644241e-07,5.751019100710463e-08,8.539357948392407e-06,1.4606420516076028e-06,2e-05,1.3342646097622802e-06,6.657353902377219e-07,1.63e-06,4.0,0.7834643991656061,1.41,-7.473630855551221e-09,-1.3505263558818365e-08,-1.0181622542506193e-08,5.616190236902734e-08,-8.181457958655477e-08,-7.407197905611607e-08,1.5206626560845789e-09,1.0340661654894496e-08,-1.5557392665047706e-11,-1.4780629622455986e-08,1.0587260657275315e-08,-8.742835066744042e-11,2.142967426245549e-05,1.4662646700153598e-08,2.217560305419498e-08,9.841306958175042e-09,9.187004913561281e-11,1.743143181206213e-11,1.4930213436969283e-08,7.620169583236862e-08,2.05950529276672e-05,3.285404150823157e-07,4.44508955377709e-10,6.717500959534837e-10,2.984197308483412e-10,2.7868001597505404e-12,5.286301542229339e-13,6.491680542698557e-07,1.4224393922553821e-08,2.1496165300508704e-08,9.549503456555467e-09,8.917827813400107e-11,1.69162926011647e-11,2.0773534512990573e-05
2.42,4.5751795362782386e-07,3.933557622167055e-11,3.425134190983599e-08,6.933318839561971e-07,5.956437289524213e-11,3.068747682819121e-07,2.6390465145734198e-11,2.432462403788195e-07,8.486902631491295e-07,3.6591405951604337e-07,5.439971107681279e-10,4.678232713523349e-14,2.8589651039293807e-09,2.459640782516547e-13,9.811941770245453e-07,5.755927105820307e-08,8.538209466202704e-06,1.4617905337973051e-06,2e-05,1.3319865533329214e-06,6.680134466670808e-07,1.63e-06,4.0,0.7829305664322774,1.41,-7.379644868673916e-09,-1.3355825712007621e-08,-9.987357414654635e-09,5.575175849425175e-08,-8.110109048021997e-08,-7.356926966694653e-08,1.5056071066900456e-09,1.0144762566697644e-08,-1.538399234063545e-11,-1.4622506431733574e-08,1.0650687320036629e-08,-8.622035309901988e-11,2.144399873887144e-05,1.4643777141765759e-08,2.2191473609786002e-08,9.822140708399161e-09,9.15068960814677e-11,1.741171552435547e-11,1.4928205430708808e-08,7.62616121482054e-08,2.0611246526542005e-05,3.296646359302043e-07,4.43257119712578e-10,6.712074641602821e-10,2.973837602492995e-10,2.771672347296744e-12,5.271716235337892e-13,6.486127610851891e-07,1.4206682965461352e-08,2.151264181285931e-08,9.53134560743905e-09,8.883392633989446e-11,1.6896198145194887e-11,2.078846668061389e-05
2.43,4.5693300773923875e-07,3.929215461923001e-11,3.407701616435015e-08,6.938255869166918e-07,5.96177020132189e-11,3.0627906117684057e-07,2.634397541473847e-11,2.4261470759670284e-07,8.491043288930744e-07,3.6544453993883864e-07,5.43385336039081e-10,4.6736190649669064e-14,2.847733534880069e-09,2.450309682222332e-13,9.818443222861774e-07,5.7607956734978053e-08,8.537070427635815e-06,1.4629295723641963e-06,2e-05,1.3297204032396935e-06,6.702795967603089e-07,1.63e-06,4.0,0.7824005995901719,1.41,-7.287379861951312e-09,-1.3209038968645127e-08,-9.795054395908558e-09,5.534258025073179e-08,-8.039412326711845e-08,-7.30712335449823e-08,1.4907363981575485e-09,9.950855624997265e-09,-1.521366884922817e-11,-1.4467623589548401e-08,1.071171148420744e-08,-8.50362723069158e-11,2.1458207663564408e-05,1.4625054778709815e-08,2.2207275560442552e-08,9.803073911087136e-09,9.114740725090637e-11,1.7392134450602866e-11,1.4926213935678458e-08,7.632103579024011e-08,2.062730697033517e-05,3.307829810012124e-07,4.420145241303532e-10,6.706654404801016e-10,2.963548288326353e-10,2.7564598547859564e-12,5.257557206997411e-13,6.480569423869456e-07,1.418910739936412e-08,2.1529030030713716e-08,9.513285797338064e-09,8.848511256172942e-11,1.687728339134554e-11,2.0803274676377205e-05
2.44,4.563526113733431e-07,3.9249087890494745e-11,3.3905891783279935e-08,6.943171411679079e-07,5.967080354746396e-11,3.056864451682698e-07,2.6297688918072487e-11,2.419885911801705e-07,8.495145667054109e-07,3.6497892416809426e-07,5.427777309232944e-10,4.66894110815424e-14,2.836614974363216e-09,2.441185723910705e-13,9.824892134378756e-07,5.76562870830342e-08,8.535940736520188e-06,1.4640592634798222e-06,2e-05,1.3274661253359862e-06,6.725338746640162e-07,1.63e-06,4.0,0.7818744684222158,1.41,-7.196796251784558e-09,-1.3064844290022956e-08,-9.604695442338488e-09,5.493440548343227e-08,-7.969361346177453e-08,-7.257781720219754e-08,1.476048608634568e-09,9.758919446392647e-09,-1.5046353785197762e-11,-1.4315907578282025e-08,1.077039153318187e-08,-8.3875521895058e-11,2.1472301759684772e-05,1.4606478032226593e-08,2.2223008737361228e-08,9.784106050500812e-09,9.079153548444345e-11,1.7372686833661886e-11,1.4924238783731897e-08,7.637997177574231e-08,2.0643235615065492e-05,3.3189546714669194e-07,4.4078152092721777e-10,6.701248094218794e-10,2.953326036650661e-10,2.741540285606897e-12,5.24339054327485e-13,6.475010574100699e-07,1.4171679670679604e-08,2.1545354529665527e-08,9.495314246942272e-09,8.814396449777605e-11,1.6858159346437665e-11,2.0817972479288697e-05
2.45,4.5577671586290324e-07,3.920644770275173e-11,3.373790002959255e-08,6.948065420169475e-07,5.97237309160807e-11,3.050969041241746e-07,2.6251575075117536e-11,2.41367834250877e-07,8.499209874446105e-07,3.6451718882603145e-07,5.421742414830186e-10,4.6639123147117274e-14,2.8256080163304684e-09,2.432595867779083e-13,9.831288787396536e-07,5.7704304670162855e-08,8.534820299883751e-06,1.4651797001162589e-06,2e-05,1.3252236882026221e-06,6.747763117973802e-07,1.63e-06,4.0,0.781352143847428,1.41,-7.1078554839809585e-09,-1.2923184093853646e-08,-9.416262774816214e-09,5.4527266368296504e-08,-7.899949801960991e-08,-7.208896800336559e-08,1.461544287093366e-09,9.568932792348733e-09,-1.4881980475751375e-11,-1.4167286551412585e-08,1.0826784498329508e-08,-8.273753389546404e-11,2.148628164485513e-05,1.4588045344623945e-08,2.223867299033644e-08,9.765236610302456e-09,9.04392357786893e-11,1.7353370947146976e-11,1.4922279812316752e-08,7.643842495506521e-08,2.0659033771639253e-05,3.330021098720071e-07,4.3955886989165434e-10,6.69586183023237e-10,2.9431670934280293e-10,2.727278682962738e-12,5.228895108965895e-13,6.469456029529622e-07,1.415442539679253e-08,2.156163445561134e-08,9.477419728668e-09,8.782228115149587e-11,1.6837791430702813e-11,2.083257533862935e-05
2.46,4.5520527353998034e-07,3.9164170865936526e-11,3.357297373086365e-08,6.952937855639966e-07,5.977645214072704e-11,3.0451042185154473e-07,2.6205654319960367e-11,2.4075238083369614e-07,8.503236026053114e-07,3.640593105576411e-07,5.415748185577034e-10,4.6587015550769275e-14,2.814711209744212e-09,2.424319080466286e-13,9.837634097422303e-07,5.775198730175621e-08,8.533708976648944e-06,1.4662910233510672e-06,2e-05,1.3229930465718282e-06,6.770069534281741e-07,1.63e-06,4.0,0.7808335739827754,1.41,-7.020520013087076e-09,-1.2784002229350384e-08,-9.229737529892428e-09,5.412125053148264e-08,-7.83117047800134e-08,-7.160463202253304e-08,1.4472200099021358e-09,9.380878007697176e-09,-1.472048336210977e-11,-1.4021690296943464e-08,1.0880946073547506e-08,-8.162175255599487e-11,2.1500149319916445e-05,1.4569755190194152e-08,2.225426819454684e-08,9.746465072202393e-09,9.0090461690283e-11,1.733418521757641e-11,1.4920336774773012e-08,7.649640268822516e-08,2.067470342925005e-05,3.3410293151680386e-07,4.383458116790571e-10,6.690492062915456e-10,2.9330734085461983e-10,2.7134242640645463e-12,5.214261579853437e-13,6.463903407153507e-07,1.413732142317403e-08,2.1577857995340694e-08,9.45960938363937e-09,8.751207370177021e-11,1.681678938747738e-11,2.084707499890203e-05
2.47,4.546382374588392e-07,3.912218218524434e-11,3.341104722715773e-08,6.957788685101897e-07,5.982890375119112e-11,3.0392698213691775e-07,2.6159957740901976e-11,2.401421756972598e-07,8.507224242092733e-07,3.6360526600689124e-07,5.409794148857733e-10,4.6536569769485247e-14,2.8039231403131614e-09,2.4159869605232224e-13,9.843929111584852e-07,5.779929832548695e-08,8.532606615510538e-06,1.467393384489473e-06,2e-05,1.3207741534120246e-06,6.792258465879777e-07,1.63e-06,4.0,0.7803187017436727,1.41,-6.934753262376491e-09,-1.264724391932438e-08,-9.045100744667306e-09,5.3716456146487985e-08,-7.763016021790886e-08,-7.11247555998846e-08,1.4330731212415348e-09,9.19473846896661e-09,-1.4561798362080545e-11,-1.387905017930346e-08,1.0932930674943743e-08,-8.052763802262371e-11,2.1513907073368696e-05,1.4551606066345067e-08,2.2269794244405644e-08,9.727790917256327e-09,8.974516795200336e-11,1.7315128132248945e-11,1.4918409406558626e-08,7.65539128688158e-08,2.0690246721301572e-05,3.3519795529116697e-07,4.3714145728823637e-10,6.685131736751042e-10,2.923048104859989e-10,2.699563270043859e-12,5.199879656483281e-13,6.458348713935136e-07,1.4120340259293131e-08,2.1594001947722422e-08,9.441894184767294e-09,8.720003854353053e-11,1.679640968221114e-11,2.0861457963663695e-05
