AA,AAp,B,Bp,SetYp,TT,TTAA,TTAAp,TTW,TTWAA,TTWAAp,TTWW,TTWWAA,TTWWAAp,W,WAA,WAAp,WWAA,WWAAp,Y,Yp,Z,Time
3.695982738947649e-07,3.268662632698334e-11,9.55542753682315e-07,1.0444572463176874e-06,1.63e-06,1.5925397520114557e-07,1.498450918727709e-09,1.325270790524697e-13,8.676248319428073e-07,4.370325291329328e-10,3.8650755050966764e-14,3.2528970535206444e-07,1.0806482780836984e-06,6.525482088473626e-08,2.1046907810903362e-08,7.964833246825833e-07,7.043533684603091e-11,1.8596667666508495e-07,1.6448526609294787e-11,8.36498795742895e-06,1.6350120425710665e-06,2e-05,7.82
3.6957060906305703e-07,3.268445509452378e-11,9.554505499635687e-07,1.0445494500364338e-06,1.63e-06,1.5923333447743237e-07,1.498141245046188e-09,1.3250077043099406e-13,8.675864830281592e-07,4.3698907974370005e-10,3.86472344417624e-14,3.2531415193203394e-07,1.0806806570403013e-06,6.525733813942571e-08,2.1044119219881717e-08,7.96547070948415e-07,7.04415840543894e-11,1.8589605420906443e-07,1.644241413822707e-11,8.364933291256742e-06,1.6350667087432752e-06,2e-05,7.83
3.69543066116074e-07,3.268229327783285e-11,9.553588848260343e-07,1.0446411151739682e-06,1.63e-06,1.592127915613196e-07,1.4978330346862156e-09,1.3247458510220923e-13,8.675481970691227e-07,4.369458022266977e-10,3.864372757792453e-14,3.253385894346604e-07,1.080712893935702e-06,6.525984413411784e-08,2.1041341436730686e-08,7.966106259557472e-07,7.044781150152543e-11,1.8582565280424666e-07,1.6436320453562186e-11,8.364878872272683e-06,1.635121127727335e-06,2e-05,7.84
3.695156443952035e-07,3.268014082925501e-11,9.552677548993346e-07,1.0447322451006679e-06,1.63e-06,1.591923458729814e-07,1.4975262787669805e-09,1.324485222381926e-13,8.675099742497711e-07,4.369026957546799e-10,3.8640234435882514e-14,3.25363017445321e-07,1.0807449895283702e-06,6.526233893042695e-08,2.1038574408556688e-08,7.966739903423538e-07,7.04540192581138e-11,1.8575547166113645e-07,1.6430245490481508e-11,8.364824699135623e-06,1.635175300864393e-06,2e-05,7.8500000000000005
3.694883432447986e-07,3.2677997701491835e-11,9.551771568300016e-07,1.0448228431700009e-06,1.63e-06,1.591719968350139e-07,1.497220968433371e-09,1.324225810070459e-13,8.674718147528753e-07,4.368597595042927e-10,3.863675499461769e-14,3.2538743555204964e-07,1.0807769445731977e-06,6.526482258973987e-08,2.103581808269865e-08,7.967371647442657e-07,7.04602073945382e-11,1.8568550999279216e-07,1.64241891843599e-11,8.364770770511089e-06,1.6352292294889285e-06,2e-05,7.86
3.6946116201212777e-07,3.267586384760098e-11,9.550870872812425e-07,1.04491291271876e-06,1.63e-06,1.591517438723745e-07,1.4969170948547781e-09,1.3239676057262572e-13,8.674337187599766e-07,4.3681699265602704e-10,3.8633289235707495e-14,3.254118433454676e-07,1.0808087598215502e-06,6.526729517322156e-08,2.10330724067237e-08,7.968001497958031e-07,7.046637598089358e-11,1.8561576701478662e-07,1.6418151470762564e-11,8.364717085071178e-06,1.6352829149288386e-06,2e-05,7.87
3.6943410004732473e-07,3.2673739220995126e-11,9.549975429327075e-07,1.045002457067295e-06,1.63e-06,1.5913158641232124e-07,1.4966146492238987e-09,1.3237106009427398e-13,8.673956864514609e-07,4.367743943941731e-10,3.862983714336947e-14,3.254362404187134e-07,1.0808404360213205e-06,6.526975674182072e-08,2.103033732842286e-08,7.968629461296079e-07,7.047252508698861e-11,1.8554624194516747e-07,1.6412132285441894e-11,8.364663641494489e-06,1.635336358505528e-06,2e-05,7.88
3.69407156703338e-07,3.267162377544089e-11,9.549085204802551e-07,1.0450914795197473e-06,1.63e-06,1.591115238843522e-07,1.4963136227555365e-09,1.3234547872654845e-13,8.673577180066311e-07,4.367319639067731e-10,3.8626398704505295e-14,3.25460626367373e-07,1.0808719739169822e-06,6.527220735627537e-08,2.102761279580675e-08,7.96925554376676e-07,7.047865478234812e-11,1.8547693400441827e-07,1.6406131564334325e-11,8.364610438466023e-06,1.6353895615339947e-06,2e-05,7.890000000000001
3.6938033133588035e-07,3.2669517465057795e-11,9.548200166357193e-07,1.0451799833642831e-06,1.63e-06,1.590915557201448e-07,1.4960140066854058e-09,1.323200156189531e-13,8.673198136037802e-07,4.3668970038557564e-10,3.862297390874486e-14,3.254850007894105e-07,1.0809033742496404e-06,6.527464707711843e-08,2.1024898757101287e-08,7.969879751663894e-07,7.04847651362155e-11,1.8540784241541905e-07,1.64001492435572e-11,8.3645574746771e-06,1.635442525322918e-06,2e-05,7.9
3.69353623303379e-07,3.266742024431721e-11,9.547320281266755e-07,1.045267971873327e-06,1.63e-06,1.5907168135349527e-07,1.4957157922689318e-09,1.3229466991566874e-13,8.672819734202649e-07,4.366476030259889e-10,3.8619562748490274e-14,3.2550936328509776e-07,1.0809346377570872e-06,6.527707596468334e-08,2.1022195160743375e-08,7.970502091265488e-07,7.049085621755524e-11,1.8533896640340706e-07,1.63941852594056e-11,8.36450474882527e-06,1.6354952511747476e-06,2e-05,7.91
3.693270319669249e-07,3.266533206804126e-11,9.546445516962078e-07,1.0453554483037947e-06,1.63e-06,1.5905190022025794e-07,1.495418970780055e-09,1.3226944075528335e-13,8.67244197632579e-07,4.3660567102703443e-10,3.8616165218959925e-14,3.255337134569448e-07,1.0809657651738532e-06,6.527949407910964e-08,2.1019501955376606e-08,7.971122568834059e-07,7.049692809505518e-11,1.852703051959376e-07,1.638823954834922e-11,8.364452259614227e-06,1.635547740385789e-06,2e-05,7.92
3.6930055669022286e-07,3.266325289140181e-11,9.545575841026744e-07,1.045442415897328e-06,1.63e-06,1.5903221175828466e-07,1.4951235335100327e-09,1.322443272705227e-13,8.672064864164258e-07,4.365639035913007e-10,3.861278131823251e-14,3.255580509096301e-07,1.0809967572312604e-06,6.528190148034857e-08,2.1016819089846956e-08,7.971741190616957e-07,7.05029808371291e-11,1.8520185802284457e-07,1.6382312047029195e-11,8.364400005753723e-06,1.6355999942462933e-06,2e-05,7.930000000000001
3.6927419683954083e-07,3.2661182669919384e-11,9.544711221194753e-07,1.0455288778805272e-06,1.63e-06,1.5901261540736414e-07,1.4948294717662401e-09,1.3221932858798068e-13,8.671688399467919e-07,4.365222999248968e-10,3.860941104729111e-14,3.255823752499307e-07,1.0810276146574751e-06,6.528429822816868e-08,2.1014146513198488e-08,7.972357962846685e-07,7.050901451191907e-11,1.8513362411620144e-07,1.6376402692254982e-11,8.364347985959474e-06,1.6356520140405429e-06,2e-05,7.94
3.692479517836598e-07,3.26591213594621e-11,9.543851625348175e-07,1.045614837465185e-06,1.63e-06,1.5899311060916132e-07,1.4945367768709751e-09,1.3219444382784987e-13,8.671312583980201e-07,4.364808592374061e-10,3.860605441006717e-14,3.256066860866525e-07,1.0810583381775614e-06,6.528668438216135e-08,2.1011484174669044e-08,7.972972891741227e-07,7.051502918729794e-11,1.8506560271028174e-07,1.6370511421001194e-11,8.364296198953077e-06,1.6357038010469406e-06,2e-05,7.95
3.692218208938235e-07,3.265706891624462e-11,9.542997021514833e-07,1.0457002978485192e-06,1.63e-06,1.5897369680715674e-07,1.4942454401602582e-09,1.32169672103652e-13,8.67093741943883e-07,4.3643958074183975e-10,3.860271141348458e-14,3.256309830305603e-07,1.081088928513533e-06,6.528906000174649e-08,2.1008832023685942e-08,7.973585983504373e-07,7.052102493087169e-11,1.8499779304152004e-07,1.6364638170404455e-11,8.36424464346192e-06,1.6357553565380962e-06,2e-05,7.96
3.691958035436883e-07,3.2655025296827104e-11,9.542147377865945e-07,1.045785262213408e-06,1.63e-06,1.5895437344658593e-07,1.4939554529826368e-09,1.3214501252196845e-13,8.670562907576556e-07,4.3639846365459037e-10,3.859938206750373e-14,3.2565526569430835e-07,1.0811193863844076e-06,6.52914251461781e-08,2.100619000986168e-08,7.974197244326029e-07,7.052700180998197e-11,1.8493019434847242e-07,1.635878287776025e-11,8.364193318219102e-06,1.6358066817809147e-06,2e-05,7.97
3.691698991092725e-07,3.2652990458114135e-11,9.541302662713807e-07,1.0458697337286218e-06,1.63e-06,1.589351399743787e-07,1.4936668066979855e-09,1.321204641821706e-13,8.670189050121892e-07,4.363575071953857e-10,3.859606638516551e-14,3.2567953369237e-07,1.0811497125062583e-06,6.529377987454979e-08,2.1003558082989623e-08,7.974806680382559e-07,7.053295989170846e-11,1.8486280587177739e-07,1.6352945480519798e-11,8.364142221963332e-06,1.6358577780366844e-06,2e-05,7.98
3.6914410696890643e-07,3.265096435735365e-11,9.540462844509452e-07,1.0459537155490573e-06,1.63e-06,1.5891599583909868e-07,1.4933794926763105e-09,1.3209602617615048e-13,8.669815848799836e-07,4.363167105872424e-10,3.8592764382635395e-14,3.2570378664096845e-07,1.081179907592267e-06,6.529612424580048e-08,2.100093619303971e-08,7.975414297837095e-07,7.053889924287128e-11,1.8479562685411669e-07,1.6347125916286872e-11,8.364091353438853e-06,1.635908646561163e-06,2e-05,7.99
3.6911842650318185e-07,3.2648946952135916e-11,9.53962789184031e-07,1.0460372108159713e-06,1.63e-06,1.5889694049088253e-07,1.4930935022965503e-09,1.3207169758805118e-13,8.669443305332618e-07,4.3627607305641917e-10,3.858947607924744e-14,3.257280241580066e-07,1.0812099723527775e-06,6.529845831871996e-08,2.099832429015414e-08,7.976020102839866e-07,7.054481993003352e-11,1.847286565401757e-07,1.634132412281468e-11,8.36404071139535e-06,1.6359592886046672e-06,2e-05,8.0
3.690928570949019e-07,3.264693820039244e-11,9.538797773427884e-07,1.046120222657214e-06,1.63e-06,1.588779733813793e-07,1.4928088269453788e-09,1.3204747749399722e-13,8.669071421440412e-07,4.3623559383237083e-10,3.858620149754837e-14,3.257522458629974e-07,1.0812399074953486e-06,6.53007821519544e-08,2.0995722324643088e-08,7.976624101528518e-07,7.055072201950356e-11,1.8466189417660455e-07,1.6335540038002693e-11,8.36399029458786e-06,1.636009705412158e-06,2e-05,8.01
3.69067400314503e-07,3.2644937909027055e-11,9.53797253975893e-07,1.0462027460241094e-06,1.63e-06,1.588590968714853e-07,1.4925255132719279e-09,1.3202338554743182e-13,8.668700161981005e-07,4.3619527510220204e-10,3.858293531921116e-14,3.2577645456070897e-07,1.081269711588778e-06,6.53030954764127e-08,2.0993130410159575e-08,7.977226283632385e-07,7.055660553927951e-11,1.8459534087152806e-07,1.6329773775056477e-11,8.363940104779789e-06,1.6360598952202281e-06,2e-05,8.02
3.690420562040019e-07,3.26429459912887e-11,9.53715218428e-07,1.0462847815720024e-06,1.63e-06,1.5884031128710018e-07,1.4922435692338335e-09,1.3199942697672487e-13,8.668329517626158e-07,4.3615511698702476e-10,3.8579675971811885e-14,3.258006508277598e-07,1.081299384695087e-06,6.530539825229583e-08,2.0990548546238297e-08,7.977826650351355e-07,7.056247054376253e-11,1.8452899643267704e-07,1.6324025324651425e-11,8.363890141636593e-06,1.636109858363424e-06,2e-05,8.03
3.6901682189709785e-07,3.2640962562339885e-11,9.536336591853914e-07,1.046366340814611e-06,1.63e-06,1.5882161308316388e-07,1.4919629292089574e-09,1.3197557958771377e-13,8.667959528135426e-07,4.361151156765206e-10,3.85764290030118e-14,3.258248310024392e-07,1.0813289297182049e-06,6.530769087593979e-08,2.098797651526445e-08,7.978425224708211e-07,7.056831713778808e-11,1.8446285819328044e-07,1.6318294444336502e-11,8.363840400829606e-06,1.636159599170411e-06,2e-05,8.040000000000001
3.689916968192694e-07,3.26389875790886e-11,9.535525732997529e-07,1.0464474267002497e-06,1.63e-06,1.588030017624498e-07,1.4916835854709953e-09,1.3195184274514902e-13,8.667590194649047e-07,4.360752704588793e-10,3.857319436469354e-14,3.258489947600176e-07,1.0813583473215216e-06,6.530997340032604e-08,2.098541427074055e-08,7.97902201253593e-07,7.057414538607238e-11,1.8439692543666724e-07,1.6312581075316588e-11,8.363790881181586e-06,1.6362091188184313e-06,2e-05,8.05
3.6896668039903376e-07,3.263702099870405e-11,9.534719578390394e-07,1.046528042160963e-06,1.63e-06,1.58784476830376e-07,1.4914055303226663e-09,1.3192821581457689e-13,8.667221518290675e-07,4.3603558062671296e-10,3.856997200953457e-14,3.258731417785983e-07,1.0813876381648512e-06,6.531224587815873e-08,2.0982861766396114e-08,7.979617019648432e-07,7.057995535307036e-11,1.843311974488524e-07,1.6306885159013567e-11,8.363741581521688e-06,1.636258418478329e-06,2e-05,8.06
3.6894177206791086e-07,3.263506277861461e-11,9.53391809887294e-07,1.0466081901127085e-06,1.63e-06,1.5876603779496362e-07,1.4911287560948748e-09,1.3190469816220442e-13,8.666853500167881e-07,4.3599604547702927e-10,3.856676189101622e-14,3.2589727173906804e-07,1.0814168029044712e-06,6.531450836186823e-08,2.098031895618442e-08,7.980210251840785e-07,7.058574710297788e-11,1.842656735185101e-07,1.6301206637064328e-11,8.363692500685399e-06,1.636307499314617e-06,2e-05,8.07
3.6891697126038705e-07,3.263311287650584e-11,9.533121265444692e-07,1.0466878734555333e-06,1.63e-06,1.5874768416679522e-07,1.4908532551458774e-09,1.318812891547646e-13,8.666486141372629e-07,4.3595666431120437e-10,3.856356396343282e-14,3.259213843250485e-07,1.081445842193162e-06,6.531676090361447e-08,2.097778579427928e-08,7.980801714889439e-07,7.059152069973386e-11,1.842003529369464e-07,1.6295545451318755e-11,8.363643637514472e-06,1.6363563624855451e-06,2e-05,8.08
3.6889227741387964e-07,3.263117125031836e-11,9.532329049262449e-07,1.0467670950737576e-06,1.63e-06,1.5872941545897331e-07,1.4905790198604445e-09,1.3185798815938147e-13,8.666119442981778e-07,4.35917436434956e-10,3.8560378181900707e-14,3.2594547922284705e-07,1.0814747566802454e-06,6.531900355529045e-08,2.097526223507181e-08,7.981391414552432e-07,7.059727620702248e-11,1.8413523499807237e-07,1.6289901543837746e-11,8.363594990856849e-06,1.636405009143169e-06,2e-05,8.09
3.6886768996870036e-07,3.2629237858245814e-11,9.531541421638503e-07,1.046845857836152e-06,1.63e-06,1.587112311870786e-07,1.4903060426490243e-09,1.318347945434354e-13,8.665753406057567e-07,4.358783611583161e-10,3.8557204502367394e-14,3.259695561214077e-07,1.0815035470116232e-06,6.532123636852571e-08,2.0972748233167184e-08,7.981979356569606e-07,7.060301368827545e-11,1.8407031899837674e-07,1.628427485689119e-11,8.3635465595666e-06,1.6364534404334174e-06,2e-05,8.1
3.688432083680197e-07,3.262731265873289e-11,9.530758354038827e-07,1.0469241645961196e-06,1.63e-06,1.5869313086912838e-07,1.490034315946907e-09,1.318117076744281e-13,8.665388031648104e-07,4.35839437795604e-10,3.855404288162056e-14,3.259936147122624e-07,1.0815322138298164e-06,6.532345939468973e-08,2.0970243743381403e-08,7.982565546662823e-07,7.060873320667401e-11,1.8400560423689905e-07,1.6278665332955974e-11,8.363498342503857e-06,1.6365016574961605e-06,2e-05,8.11
3.688188320578308e-07,3.262539561047317e-11,9.529979818081274e-07,1.047002018191875e-06,1.63e-06,1.5867511402553508e-07,1.4897638322133888e-09,1.3178872691984781e-13,8.665023320787867e-07,4.3580066566539944e-10,3.8550893277297205e-14,3.260176546894818e-07,1.081560757774005e-06,6.532567268489542e-08,2.096774872073806e-08,7.983149990536184e-07,7.061443482515131e-11,1.8394109001520242e-07,1.6273072914713985e-11,8.363450338534741e-06,1.6365496614652773e-06,2e-05,8.120000000000001
3.687945604869136e-07,3.2623486672407173e-11,9.529205785533777e-07,1.0470794214466247e-06,1.63e-06,1.586571801790645e-07,1.4894945839309355e-09,1.3176585164703454e-13,8.664659274498187e-07,4.357620440905153e-10,3.8547755647892664e-14,3.2604167574962655e-07,1.0815891794800644e-06,6.532787629000258e-08,2.0965263120465112e-08,7.983732693876242e-07,7.062011860639442e-11,1.8387677563734632e-07,1.6267497545050097e-11,8.363402546531293e-06,1.6365974534687238e-06,2e-05,8.13
3.687703931067984e-07,3.2621585803720216e-11,9.528436228312551e-07,1.0471563771687473e-06,1.63e-06,1.586393288547942e-07,1.4892265636043459e-09,1.31743081223045e-13,8.664295893787732e-07,4.3572357239797075e-10,3.854462995276975e-14,3.2606567759169814e-07,1.0816174795806076e-06,6.533007026062127e-08,2.0962786897991632e-08,7.984313662352219e-07,7.06257846128467e-11,1.838126604098597e-07,1.626193916705019e-11,8.363354965371415e-06,1.6366450346286018e-06,2e-05,8.14
3.687463293717305e-07,3.2619692963840455e-11,9.527671118480293e-07,1.0472328881519732e-06,1.63e-06,1.5862155958007203e-07,1.4889597637599166e-09,1.31720415014518e-13,8.663933179653013e-07,4.3568524991896417e-10,3.8541516152167776e-14,3.2608965991709005e-07,1.0816456587050215e-06,6.533225464711538e-08,2.096032000894458e-08,7.984892901616226e-07,7.063143290670981e-11,1.8374874364171392e-07,1.6256397723999126e-11,8.36330759393879e-06,1.6366924060612266e-06,2e-05,8.15
3.6872236873863374e-07,3.261780811243678e-11,9.526910428244371e-07,1.0473089571755655e-06,1.63e-06,1.5860387188447444e-07,1.488694176944604e-09,1.3169785238753939e-13,8.663571133078867e-07,4.35647075988846e-10,3.8538414207211685e-14,3.261136224295386e-07,1.081673717479507e-06,6.5334429499606e-08,2.0957862409145568e-08,7.985470417303472e-07,7.063706354994597e-11,1.8368502464429524e-07,1.625087315937876e-11,8.363260431122825e-06,1.636739568877193e-06,2e-05,8.16
3.686985106670747e-07,3.261593120941676e-11,9.526154129955033e-07,1.047384587004499e-06,1.63e-06,1.5858626529976482e-07,1.488429795725191e-09,1.3167539270750743e-13,8.663209755038942e-07,4.3560904994709173e-10,3.853532407992109e-14,3.261375648350742e-07,1.0817016565271177e-06,6.533659486797489e-08,2.095541405460763e-08,7.986046215032481e-07,7.064267660428017e-11,1.8362150273137827e-07,1.6245365416865943e-11,8.36321347581857e-06,1.6367865241814465e-06,2e-05,8.17
3.6867475461922663e-07,3.2614062214924655e-11,9.525402196103605e-07,1.0474597803896419e-06,1.63e-06,1.58568739359852e-07,1.4881666126874468e-09,1.3165303533899765e-13,8.662849046496202e-07,4.355711711372751e-10,3.8532245733219384e-14,3.2616148684197234e-07,1.081729476467799e-06,6.533875080186795e-08,2.0952974901531978e-08,7.986620300405314e-07,7.06482721312023e-11,1.8355817721909848e-07,1.6239874440330498e-11,8.363166726926667e-06,1.6368332730733493e-06,2e-05,8.18
3.686511000598334e-07,3.261220108933929e-11,9.524654599320685e-07,1.0475345400679338e-06,1.63e-06,1.585512936007485e-07,1.4879046204352946e-09,1.3163077964562828e-13,8.662489008403406e-07,4.3553343890704064e-10,3.8529179130942785e-14,3.261853881607044e-07,1.0817571779184268e-06,6.534089735069864e-08,2.0950544906304773e-08,7.987192679007779e-07,7.065385019196937e-11,1.834950474259252e-07,1.6234400173833252e-11,8.363120183353269e-06,1.6368798166467484e-06,2e-05,8.19
3.6862754645617375e-07,3.2610347793272054e-11,9.523911312374344e-07,1.047608868762568e-06,1.63e-06,1.5853392756052906e-07,1.4876438115899735e-09,1.3160862498992522e-13,8.662129641703598e-07,4.3549585260807686e-10,3.852612423784946e-14,3.2620926850388905e-07,1.0817847614928458e-06,6.534303456365144e-08,2.0948124025493888e-08,7.987763356409653e-07,7.065941084760766e-11,1.8343211267263461e-07,1.6228942561624004e-11,8.363073844009974e-06,1.636926155990044e-06,2e-05,8.2
3.68604093278025e-07,3.2608502287564835e-11,9.523172308168327e-07,1.0476827691831698e-06,1.63e-06,1.5851664077928898e-07,1.4873841787892023e-09,1.3158657073318724e-13,8.661770947330607e-07,4.354584115960893e-10,3.852308101962858e-14,3.26233127586243e-07,1.0818122278019095e-06,6.534516248968534e-08,2.094571221584567e-08,7.988332338164888e-07,7.066495415891492e-11,1.8336937228228258e-07,1.6223501548139542e-11,8.36302770781376e-06,1.6369722921862573e-06,2e-05,8.21
