Time,H2O2_p,per3_p,coI_p,MLTH_p,coII_p,MLT_p,O2minus_p,H_p,O2_p,NADPH_c,O2_c,NADPplus_c,H2O2_c,NADP_c,O2minus_c,H_c,MLT_c,MLTH_c,coIII_p,NADP2_c,Knadph,k1,kminus1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,kminus13,k14,k15,k16,k17,k18,V,L,Ko,phagosome,cytoplasm,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13a,R13b,R14,R15,R16,R17,R18,R19
0.26,2.848718646965532e-09,299.9921977379416,1.3927213009674835e-08,299.9999980768035,2.6546495498522287e-06,1.9231968294888192e-06,1.323357525962828e-05,-2.1791563736779895e-10,2.5950089684469764,6.49960746255694,2.9721418080805484,0.00039252732587095527,1.401211850889828e-06,1.0117182868103427e-08,3.2834369744060193e-07,-3.820162685500256e-12,2.496867729090729e-08,299.9999999750317,0.007799593481587701,2.1009902393666242e-16,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,4.192189002745111e-05,4.1781638761176824e-05,3.1855794394010236e-06,0.07939938652132676,1.751275141522457e-09,1.03216507333097e-08,0.00019317755075577808,1.5034851091143235e-05,5.390479182448277e-10,1.6228660125015703e-05,6.141443351198729e-14,250.0,125.0,1.3374638136362467,-11.313985189007155,-4.1950893967285875e-05,-1.898228219943121e-05,1.8982281521979118e-05,2.5810463124375355e-05,0.03975105208957791
0.27,3.1667359703466203e-09,299.9913801711293,1.5484259944636707e-08,299.99999780471643,3.0613100865668075e-06,2.1952838970341383e-06,1.4007423310134741e-05,-2.550247799011103e-10,2.707330899150512,6.7495663345391925,3.0844648399370143,0.0004336541141312519,1.5575828113315303e-06,1.1346670135511566e-08,3.711295687869145e-07,-5.0425564546085805e-12,2.7800778518063582e-08,299.9999999721996,0.00861675207633058,2.79202637534987e-16,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,4.660158764230322e-05,4.6452779493986714e-05,3.673572076998394e-06,0.08404212502897139,1.962079077893061e-09,1.2069849389164491e-08,0.0002081880004370869,1.7499202541674394e-05,6.886857841398055e-10,1.8764319875950233e-05,7.724815389846604e-14,250.0,125.0,1.3880091779716563,-11.31401822359507,-4.663248226083551e-05,-2.1674831259588245e-05,2.1674831185160748e-05,2.7272587482695652e-05,0.04207364232840948
0.28,3.5060189294929257e-09,299.9905158436466,1.7145590616645794e-08,299.99999750739363,3.511104035274305e-06,2.492606651823881e-06,1.4790897537195994e-05,-2.9649762434867946e-10,2.819605843135623,6.999522851482779,3.196737344420284,0.00047713586989295607,1.7244059349143692e-06,1.2647320628235638e-08,4.179720550488702e-07,-6.5983356222492075e-12,3.0789551048899926e-08,299.9999999692108,0.009480628103745569,3.65558788636542e-16,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,5.159417710504317e-05,5.14367714225653e-05,4.213324807321965e-06,0.08874257963947897,2.187706499558305e-09,1.4022699887076146e-08,0.0002237563609245815,2.0215081079568937e-05,8.73503194008879e-10,2.1551216615367063e-05,9.597283144403682e-14,250.0,125.0,1.4385318049891278,-11.313945038539828,-5.1626997479546284e-05,-2.4618172119517112e-05,2.461817100774981e-05,2.874585096429425e-05,0.044425081503645845
0.29,3.867058788668439e-09,299.98960418425366,1.8913620038889795e-08,299.99999718370157,4.006662918148865e-06,2.816298670995079e-06,1.5583717213264696e-05,-3.426342933556149e-10,2.9318324050159563,7.249476984151253,3.308959426123166,0.0005230018298942352,1.901922429000359e-06,1.401884282225845e-08,4.6913890150063344e-07,-8.564681066909074e-12,3.393451828853884e-08,299.9999999660658,0.010391790169804753,4.72221554565168e-16,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,5.690688180623862e-05,5.6740859584005404e-05,4.807995456642804e-06,0.09349906317053233,2.4285224218300236e-09,1.619427193458212e-08,0.0002398822520117023,2.3193891050025593e-05,1.1004565445061053e-09,2.4600750930102207e-05,1.1791677244511237e-13,250.0,125.0,1.4890317417554246,-11.313810633216278,-5.694166110635072e-05,-2.7823642540170113e-05,2.7823641527065402e-05,3.0229156623528127e-05,0.0468045270110683
0.3,4.2503315854087654e-09,299.9886446377781,2.0790688437846945e-08,299.9999968325164,4.550657933600147e-06,3.1674837978644057e-06,1.6385630173833255e-05,-3.937421884651944e-10,3.0440095933563707,7.499428704101646,3.421131150802418,0.0005712804374036959,2.0903660044205953e-06,1.5460938514714253e-08,5.249081248229576e-07,-1.103366887775839e-11,3.723514228874198e-08,299.9999999627652,0.011350790773325679,6.025803874330651e-16,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,6.254670064900059e-05,6.237206465499919e-05,5.460789462663638e-06,0.09831005974768238,2.6848887619363484e-09,1.8598985979227336e-08,0.00025656529152823953,2.64469491866649e-05,1.3776426975257684e-09,2.7924229488150067e-05,1.4342437185346474e-13,250.0,125.0,1.5395090178610882,-11.313646723381424,-6.25834701850556e-05,-3.130248796878732e-05,3.1302486555756635e-05,3.1721444098020595e-05,0.04921122168335849
0.31,4.656298643167692e-09,299.98763666327403,2.277906376561272e-08,299.9999964527249,5.145796910658701e-06,3.547275288889063e-06,1.7196409140539698e-05,-4.501359095072676e-10,3.1561366910428927,7.749377983592535,3.5332525581745076,0.0006219994341552868,2.289963126967965e-06,1.697329687900183e-08,5.855679429955707e-07,-1.4115001838012237e-11,4.0690821035217614e-08,299.9999999593095,0.012358168150107514,7.603782319791183e-16,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,6.852041557970874e-05,6.833719048880211e-05,6.1749562197762115e-06,0.10317420274330455,2.9571648732883727e-09,2.1251611573683546e-08,0.0002738050958478953,2.99854723091943e-05,1.7144490793203194e-09,3.1532855266461936e-05,1.7285568416564e-13,250.0,125.0,1.5899636511785282,-11.313476013948446,-6.855920484974392e-05,-3.506584607748664e-05,3.5065844678538456e-05,3.322168239508826e-05,0.05164448288638959
0.32,5.0854069496467215e-09,299.98657973284315,2.4880943551993043e-08,299.9999960432249,5.794822091649435e-06,3.956775283523674e-06,1.8015848712541753e-05,-5.121372303140846e-10,3.2682131909062573,7.999324795525231,3.645323668243684,0.0006751859191646718,2.5009332028849504e-06,1.8555591878604138e-08,6.514167011438669e-07,-1.7938467943145462e-11,4.430088862669665e-08,299.9999999556994,0.01341444745393345,9.497249186300216e-16,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,7.483459714269195e-05,7.464282967149615e-05,6.953786418264091e-06,0.10809025672519493,3.2457080483319235e-09,2.4167265589240593e-08,0.0002916012800709669,3.382056912667297e-05,2.12171859264579e-09,3.543771968553362e-05,2.0658599397919188e-13,250.0,125.0,1.6403956507096578,-11.3133143201228,-7.487543387805911e-05,-3.9124745399021776e-05,3.912474394896977e-05,3.472886402279577e-05,0.05410369344547195
0.33,5.538089618641081e-09,299.9854733302738,2.709845716838214e-08,299.999995602926,6.500507436857702e-06,4.397074195306983e-06,1.8843762748216203e-05,-5.800750504481399e-10,3.3802387277956063,8.249269113375828,3.757344487967119,0.0007308664166793653,2.7234888053556206e-06,2.0207479414747046e-08,7.227627717979185e-07,-2.265722276998981e-11,4.806461659755836e-08,299.9999999519357,0.014520142120375687,1.175113455742748e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,8.149561126390984e-05,8.12953703136072e-05,7.800608809896393e-06,0.11305710174694038,3.5508739451106067e-09,2.7361411318674042e-08,0.00030995345832900075,3.796323069735442e-05,2.61193012148505e-09,3.9649795714448934e-05,2.450053345784554e-13,250.0,125.0,1.6908050195852034,-11.313172805145385,-8.153852147210938e-05,-4.34900971413299e-05,4.349009578709424e-05,3.624199995283657e-05,0.05658829378345903
0.34,6.014766275386842e-09,299.9843169500445,2.9433667714480173e-08,299.9999951307499,7.265656403681679e-06,4.869250290757983e-06,1.9679982115601544e-05,-6.542853694926855e-10,3.492213042456003,8.499210911145497,3.869315014771985,0.0007890669258929871,2.9578358634887275e-06,2.192859690607456e-08,7.999244522763199e-07,-2.8451072852534265e-11,5.198121642183504e-08,299.9999999480191,0.01567575486547283,1.441433568688665e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,8.85096249093644e-05,8.830100171024162e-05,8.71878754290482e-06,0.11807371985075642,3.873016960703966e-09,3.084985754010592e-08,0.00032886124392209146,4.2424324630778394e-05,3.1993956467478515e-09,4.4179932178707575e-05,2.8851801736146166e-13,250.0,125.0,1.7411917566473931,-11.313059169479445,-8.855463291640022e-05,-4.817269200430019e-05,4.8172690743361474e-05,3.776011532665045e-05,0.05909777526036546
0.35000000000000003,6.515843489034413e-09,299.9831100962819,3.188857413817714e-08,299.9999946256309,8.093099472546868e-06,5.374369267777256e-06,2.0524352787184233e-05,-7.351112665384037e-10,3.604135948480788,8.749150163308482,3.9812352397600153,0.0008498129729394326,3.204173874416817e-06,2.371856314754431e-08,8.83229838823035e-07,-3.55306049731944e-11,5.604984309527311e-08,299.99999994395046,0.016881778730098353,1.7539868231815093e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,9.588261243704333e-05,9.566572070072174e-05,9.711719193075027e-06,0.12313918363625637,4.212490573327972e-09,3.4648758233172166e-08,0.00034832424948115823,4.721458971973831e-05,3.900474740936822e-09,4.903884938704235e-05,3.3754214267042824e-13,250.0,125.0,1.7915558578920068,-11.312978738376813,-9.592974092783347e-05,-5.318319563230034e-05,5.318319424681984e-05,3.92822458967224e-05,0.06163167439825295
0.36,7.041715129471506e-09,299.98185228199134,3.446511298297747e-08,299.9999940865162,8.985692129545288e-06,5.913483968662028e-06,2.1376734160352144e-05,-8.229028825242741e-10,3.7160073133783373,8.999086844773736,4.093105149526095,0.0009131296492671052,3.462696078248322e-06,2.5576978758167105e-08,9.730167101332884e-07,-4.414120020408218e-11,6.026959869878142e-08,299.99999993973074,0.018138697851457906,2.118498983214676e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.00010362036083603655,0.00010339533691084352,1.0782830342907367e-05,0.1282526461832431,4.5696476336236634e-09,3.877461219855663e-08,0.00036834208705375913,5.234463173218666e-05,4.733807590993039e-09,5.423713527899962e-05,3.925091054374388e-13,250.0,125.0,1.8418973172867428,-11.312935084432723,-0.00010366963089356551,-5.853214543094509e-05,5.853214369963246e-05,4.080743490043771e-05,0.0641895679145704
0.37,7.592762779948407e-09,299.98054302822345,3.7165160410461135e-08,299.9999935123661,9.946312550835047e-06,6.487634091609098e-06,2.2236997628063955e-05,-9.180174120724035e-10,3.8278270413630673,9.249020930843336,4.2049247277977235,0.0009790416532155784,3.7335896604454164e-06,2.7503427099591595e-08,1.06963238366232e-06,-5.4568191056019316e-11,6.46395369150149e-08,299.9999999353608,0.01944698829889717,2.5411342145541196e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.00011172847578686359,0.00011149547882024386,1.1935574802889919e-05,0.13341333247567883,4.9448406351052195e-09,4.324426326755639e-08,0.0003889143682002186,5.782492035512736e-05,5.720567180895683e-09,5.978524298869933e-05,4.5386310133352967e-13,250.0,125.0,1.8922161275089755,-11.312930593039681,-0.00011177990692996405,-6.422994738386478e-05,6.422994554694083e-05,4.233473048880327e-05,0.06677106838886379
0.38,8.169356074234255e-09,299.9791818634625,3.9990533851547174e-08,299.9999929021542,1.0977859735057948e-05,7.097846007745242e-06,2.3105025306693217e-05,-1.0208190971965297e-09,3.9395950638941355,9.498952397182004,4.316693956320971,0.0010475733204974385,4.017035917123804e-06,2.949747543790861e-08,1.1734335877356407e-06,-6.714181215158602e-11,6.915866675738431e-08,299.9999999308417,0.020807118687302808,3.028506532581269e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.00012021238661161525,0.00011997159871617507,1.3173431370392913e-05,0.13862053176872854,5.338421944229339e-09,4.8074900382950074e-08,0.0004100407040429615,6.366578697477318e-05,6.884731924130688e-09,6.569348833809671e-05,5.220606343260131e-13,250.0,125.0,1.9425122803444368,-11.312966772805055,-0.00012026599683148708,-7.028687468846329e-05,7.028687340987858e-05,4.386318343791515e-05,0.06937582050129612
0.39,8.771853086498862e-09,299.97776832296006,4.294299391750898e-08,299.99999225486766,1.2083251360389028e-05,7.745132584145703e-06,2.398070894713975e-05,-1.1316792288498182e-09,4.051311330813431,9.748881219783877,4.428412815680884,0.0011187486574227383,4.313210446271227e-06,3.155867624453441e-08,1.2847863066457197e-06,-8.224352752504862e-11,7.382595716882393e-08,299.9999999261744,0.02221955084567407,3.5876929262744805e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.00012907735200002438,0.00012882897842653523,1.4499901258121311e-05,0.14387359105530848,5.750744016074285e-09,5.328405817662828e-08,0.0004317207053224161,6.987742316361002e-05,8.253379268721746e-09,7.197204873757164e-05,5.975700277844043e-13,250.0,125.0,1.992785767056398,-11.313044546023605,-0.00012913315779554185,-7.671306730117067e-05,7.671306626976879e-05,4.539184528098806e-05,0.0720034977300136
0.4,9.400600650187909e-09,299.97630194824217,4.602424596176191e-08,299.9999915695072,1.3265422056036146e-05,8.430493082718907e-06,2.4863948956746125e-05,-1.2509761483491561e-09,4.162975805482858,9.998807374947964,4.540081285738904,0.0011925913654444757,4.6222833040783296e-06,3.368656841216456e-08,1.4040656454992173e-06,-1.0031206851899556e-10,7.864034054843018e-08,299.99999992136003,0.023684740311589896,4.226243912474729e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.00013832846469099828,0.00013807273400521497,1.5918506019907192e-05,0.14917190919749113,6.182159577236768e-09,5.888961741611585e-08,0.00045395398242709394,7.646987941441583e-05,9.85700168435567e-09,7.863096170440631e-05,6.808709348324659e-13,250.0,125.0,2.0430365785825066,-11.313164407681398,-0.00013838648110284425,-8.351852875421173e-05,8.351852742170478e-05,4.6919766622493815e-05,0.07465379945997566
0.41000000000000003,1.0055934726762003e-08,299.974782286571,4.923594188723374e-08,299.9999908450872,1.4527321420307755e-05,9.1549130723314e-06,2.5754653558440373e-05,-1.379095256919321e-09,4.274588460286831,10.248730839251309,4.651699346029068,0.0012691248679869475,4.944419185782341e-06,3.588067856985e-08,1.5316556679091034e-06,-1.2185112043968715e-10,8.360071703904159e-08,299.99999991639964,0.025203136871693326,4.95219560893583e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.00014797065688796046,0.0001477078211541937,1.7432785172383865e-05,0.15451493188118423,6.633021799152854e-09,6.490980587164162e-08,0.00047674014542573257,8.345306451922521e-05,1.1729845425190408e-08,8.568012469015477e-05,7.724538567797357e-13,250.0,125.0,2.093264705713081,-11.31332657226713,-0.00014803089753166737,-9.07131243366166e-05,9.071312355292359e-05,4.844599578106254e-05,0.07732644843114418
0.42,1.0738180707377364e-08,299.9732088905441,5.257968162404519e-08,299.9999900806359,1.587191242325316e-05,9.919364393126719e-06,2.665273802928163e-05,-1.5164290235881162e-09,4.386149274170841,10.498651589529066,4.763266975964238,0.0013483723303821843,5.279777573562549e-06,3.814052252332861e-08,1.6679492557850566e-06,-1.474366142342166e-10,8.870595769476278e-08,299.9999999112944,0.026775184963810875,5.774079401386504e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.0001580087046877314,0.0001577390396565655,1.9046294278146678e-05,0.15990214704725292,7.103684444575153e-09,7.136319905260119e-08,0.0005000788040855826,9.083674569069568e-05,1.3910273599369622e-08,9.312929437528195e-05,8.728196750115221e-13,250.0,125.0,2.1434701391839073,-11.31353105380191,-0.00015807118178565516,-9.830658564169426e-05,9.830658435431956e-05,4.996957754699315e-05,0.08002118848852682
0.43,1.1447653761853739e-08,299.97158131765536,5.605701483985093e-08,299.99998927519516,1.7302169575928848e-05,1.0724805139407645e-05,2.7558124043271568e-05,-1.663377000967429e-09,4.497658230365101,10.74856960285263,4.874784155019879,0.0014303566817335208,5.6285129076808645e-06,4.0465606348860935e-08,1.813347942342551e-06,-1.7772597547487405e-10,9.395490835402494e-08,299.99999990604545,0.028401324117992455,6.700932987604106e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.00016844723320530225,0.00016817103850754736,2.0762602748865053e-05,0.1653330809481654,7.594502007843424e-09,7.826872130367966e-08,0.000523969567891143,9.863054832634954e-05,1.644115379998982e-08,0.0001009880871972877,9.824791783085847e-13,250.0,125.0,2.1936528697589455,-11.313777739643342,-0.00016851195761757032,-0.00010630850283632753,0.00010630850231053621,5.148955220185803e-05,0.08273778258637053
0.44,1.2184659123084561e-08,299.96989912996787,5.966944233298786e-08,299.99998842782065,1.8821077462290432e-05,1.1572179675454072e-05,2.847073907227144e-05,-1.8203458390651235e-09,4.609115315150704,10.998484856513352,4.986250862824721,0.001515100631186886,5.990774725904372e-06,4.285542759890964e-08,1.968261769677641e-06,-2.134668021618995e-10,9.934639239714261e-08,299.99999990065396,0.030081989285163355,7.74230916036121e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.00017929072074892265,0.00017900832009390869,2.2585292083544984e-05,0.170807294553298,8.105829833213636e-09,8.564564677127513e-08,0.0005484120460555434,0.00010684395642089278,1.93702719698728e-08,0.00010926597923292063,1.1019526048112317e-12,250.0,125.0,2.2438128882711244,-11.314066430220521,-0.0001793577020034386,-0.00011472833330117282,0.00011472833283056929,5.30049546051876e-05,0.0854760110177077
0.45,1.2949492418812622e-08,299.9681618937513,6.341841765854076e-08,299.99998753758166,2.0431629044143243e-05,1.2462418674529257e-05,2.9390515866634974e-05,-1.9877493046728637e-09,4.72052051671956,11.248397328004536,5.097667079238493,0.0016026266859507374,6.3667078262096e-06,4.530947652267352e-08,2.1331091180592074e-06,-2.555079415438631e-10,1.0487921402579189e-07,299.99999989512116,0.03181761120117109,8.908285891439074e-15,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.00019054350369221914,0.00019025524507215375,2.4517953834461856e-05,0.1763243804324725,8.638024229069222e-09,9.351360068464416e-08,0.0005734058475316294,0.00011548631342358109,2.2750772547736648e-08,0.00011797230708109334,1.2317691976552217e-12,250.0,125.0,2.2939501856573212,-11.31439687556798,-0.0001906127500137236,-0.00012357539526419714,0.00012357539460503464,5.451481349715153e-05,0.0882356698366161
0.46,1.3742439951632928e-08,299.9663691792012,6.730534849997176e-08,299.9999866035612,2.2136824256276645e-05,1.3396439178415541e-05,3.031739197392992e-05,-2.166008301218584e-09,4.831873824549015,11.498306995007468,5.209032784386298,0.0016929571652547085,6.756452404047936e-06,4.782723703482596e-08,2.3083165559856186e-06,-3.048102069927494e-10,1.1055216088589502e-07,299.9999998894482,0.03360861666916026,1.0209474610896387e-14,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.00020220978058472797,0.00020191603648339542,2.656418792131353e-05,0.18188395986804826,9.191442561009103e-09,1.0189256052604868e-07,0.0005989505810193219,0.00012456682285051147,2.6641626613186537e-08,0.00012711626848274776,1.3724667614312567e-12,250.0,125.0,2.344064752973834,-11.31476879511851,-0.00020228129892288908,-0.00013285887007441488,0.00013285887017529648,5.60181508358886e-05,0.0910165694511336
