E,E_M,E_M1,E_P1,E_P2,E_P21,E_P_1,E_P_2,M,M1,P,P2,P21,T,Time
7.904339983718202e-05,1.5419023010511735e-06,1.834800078126037e-13,0.0,1.1420236148514859e-08,2.5446474794529196e-23,6.082468541368139e-05,7.314357565243855e-06,0.027072604489653165,2.3430897607614233e-09,0.9706365610904931,0.0013150571404827685,2.619307972769451e-12,0.0009060824377235258,5.49
7.904272096570697e-05,1.5445612650977919e-06,1.8413810516086352e-13,0.0,1.1440701237777329e-08,2.5585141671675243e-23,6.0820874337831144e-05,7.313899249704208e-06,0.02711948050915098,2.3514731082256897e-09,0.9705840826662044,0.0013174147136692897,2.628824374217779e-12,0.0009093288508966539,5.5
7.904204230294463e-05,1.5472196902399435e-06,1.8479732828907378e-13,0.0,1.1461164636614449e-08,2.572430801072084e-23,6.08170636851302e-05,7.313440985056256e-06,0.027166347808529143,2.3598708273817478e-09,0.9705316075297388,0.0013197721301131833,2.6383578203119947e-12,0.0009125808531611243,5.51
7.90413638488553e-05,1.5498775765966563e-06,1.8545767692070964e-13,0.0,1.1481626345372256e-08,2.586397469087755e-23,6.0813253455493195e-05,7.3129827712897255e-06,0.027213206389283616,2.368282915051359e-09,0.9704791356807274,0.0013221293898317836,2.64790830991252e-12,0.0009158384433723947,5.5200000000000005
7.904068560339929e-05,1.5525349242869456e-06,1.8611915077926786e-13,0.0,1.1502086364396747e-08,2.6004142591322563e-23,6.08094436488348e-05,7.312524608394344e-06,0.027260056252910267,2.3767093680564288e-09,0.9704266671188018,0.0013244864928424224,2.657475841879806e-12,0.0009191016203859861,5.53
7.904000756653692e-05,1.5551917334298145e-06,1.8678174958826715e-13,0.0,1.1522544694033883e-08,2.6144812591198765e-23,6.080563426506966e-05,7.3120664963598385e-06,0.027306897400904893,2.385150183219012e-09,0.9703742018435929,0.0013268434391624318,2.66706041507434e-12,0.0009223703830574847,5.54
7.90393297382285e-05,1.5578480041442535e-06,1.8744547307124785e-13,0.0,1.1543001334629574e-08,2.6285985569614668e-23,6.080182530411247e-05,7.3116084351759396e-06,0.027353729834763203,2.39360535736131e-09,0.9703217398547321,0.0013292002288091424,2.6766620283566387e-12,0.0009256447302425401,5.55
7.903865211843435e-05,1.5605037365492415e-06,1.8811032095177213e-13,0.0,1.1563456286529702e-08,2.6427662405644468e-23,6.0798016765877894e-05,7.311150424832376e-06,0.02740055355598083,2.402074887305671e-09,0.9702692811518508,0.0013315568617998845,2.6862806805872538e-12,0.000928924660796867,5.5600000000000005
7.903797470711478e-05,1.5631589307637434e-06,1.887762929534238e-13,0.0,1.1583909550080097e-08,2.6569843978327977e-23,6.079420865028063e-05,7.310692465318879e-06,0.02744736856605331,2.4105587698745888e-09,0.9702168257345803,0.0013339133381519868,2.695916370626766e-12,0.0009322101735762432,5.57
7.903729750423014e-05,1.5658135869067128e-06,1.8944338879980852e-13,0.0,1.1604361125626554e-08,2.6712531166670695e-23,6.079040095723538e-05,7.3102345566251835e-06,0.027494174866476116,2.4190570018907057e-09,0.9701643736025519,0.0013362696578827775,2.7055690973357894e-12,0.0009355012674365113,5.58
7.903662050974074e-05,1.5684677050970907e-06,1.901116082145537e-13,0.0,1.1624811013514825e-08,2.685572484964377e-23,6.078659368665685e-05,7.309776698741021e-06,0.027540972458744623,2.4275695801768098e-09,0.9701119247553971,0.0013386258210095839,2.7152388595749716e-12,0.0009387979412335785,5.59
7.903594372360692e-05,1.5711212854538056e-06,1.9078095092130852e-13,0.0,1.1645259214090624e-08,2.6999425906184025e-23,6.0782786838459766e-05,7.309318891656126e-06,0.027587761344354138,2.4360965015558382e-09,0.9700594791927469,0.0013409818275497327,2.7249256562049917e-12,0.0009421001938234159,5.6000000000000005
7.9035267145789e-05,1.5737743280957735e-06,1.9145141664374377e-13,0.0,1.1665705727699619e-08,2.714363521519388e-23,6.077898041255884e-05,7.308861135360234e-06,0.027634541524799872,2.4446377628508713e-09,0.9700070369142332,0.001343337677520549,2.734629486086559e-12,0.0009454080240620581,5.61
7.903459077624733e-05,1.5764268331418976e-06,1.9212300510555217e-13,0.0,1.1686150554687441e-08,2.728835365554146e-23,6.077517440886883e-05,7.308403429843084e-06,0.027681313001576956,2.4531933608851395e-09,0.9699545979194871,0.0013456933709393574,2.7443503480804174e-12,0.000948721430805605,5.62
7.903391461494224e-05,1.5790788007110694e-06,1.9279571603044807e-13,0.0,1.170659369539968e-08,2.743358210606055e-23,6.077136882730447e-05,7.307945775094412e-06,0.02772807577618045,2.4617632924820187e-09,0.9699021622081401,0.0013480489078234817,2.7540882410473425e-12,0.0009520404129102201,5.63
7.90332386618341e-05,1.5817302309221675e-06,1.9346954914216769e-13,0.0,1.1727035150181882e-08,2.757932144555057e-23,6.0767563667780524e-05,7.307488171103957e-06,0.027774829850105324,2.470347554465032e-09,0.9698497297798238,0.0013504042881902446,2.763843163848142e-12,0.0009553649692321314,5.64
7.903256291688322e-05,1.5843811238940586e-06,1.9414450416446896e-13,0.0,1.174747491937956e-08,2.7725572552776613e-23,6.0763758930211746e-05,7.30703061786146e-06,0.027821575224846466,2.4789461436578503e-09,0.9697973006341694,0.0013527595120569687,2.773615115343656e-12,0.0009586950986276312,5.65
7.903188738004997e-05,1.5870314797455958e-06,1.948205808211314e-13,0.0,1.1767913003338175e-08,2.787233630646939e-23,6.075995461451291e-05,7.3065731153566615e-06,0.027868311901898674,2.4875590568842894e-09,0.9697448747708086,0.0013551145794409739,2.783404094394755e-12,0.0009620307999530751,5.66
7.903121205129469e-05,1.5896812985956208e-06,1.9549777883595654e-13,0.0,1.1788349402403155e-08,2.801961358532531e-23,6.075615072059881e-05,7.3061156635793044e-06,0.027915039882756676,2.496186290968313e-09,0.9696924521893729,0.001357469490359581,2.793210099862344e-12,0.0009653720720648842,5.67
7.903053693057775e-05,1.5923305805629626e-06,1.961760979327675e-13,0.0,1.1808784116919884e-08,2.816740526800642e-23,6.0752347248384226e-05,7.305658262519132e-06,0.027961759168915117,2.5048278427340323e-09,0.9696400328894939,0.0013598242448301095,2.803033130607359e-12,0.0009687189138195429,5.68
7.902986201785951e-05,1.5949793257664378e-06,1.968555378354093e-13,0.0,1.1829217147233708e-08,2.831571223314045e-23,6.074854419778397e-05,7.305200912165888e-06,0.028008469761868555,2.513483709005706e-09,0.969587616870803,0.0013621788428698773,2.81287318549077e-12,0.0009720713240736006,5.69
7.902918731310032e-05,1.5976275343248504e-06,1.9753609826774845e-13,0.0,1.1849648493689928e-08,2.8464535359320714e-23,6.074474156871284e-05,7.304743612509318e-06,0.028055171663111465,2.5221538866077362e-09,0.9695352041329317,0.001364533284496202,2.8227302633735752e-12,0.0009754293016836698,5.7
7.902851281626054e-05,1.6002752063569918e-06,1.9821777895367348e-13,0.0,1.1870078156633806e-08,2.8613875525106257e-23,6.074093936108567e-05,7.30428636353917e-06,0.028101864874138238,2.5308383723646756e-09,0.9694827946755119,0.0013668875697264002,2.832604363116809e-12,0.0009787928455064281,5.71
7.902783852730056e-05,1.6029223419816415e-06,1.9890057961709455e-13,0.0,1.1890506136410563e-08,2.876373360902175e-23,6.0737137574817286e-05,7.303829165245191e-06,0.02814854939644319,2.5395371631012224e-09,0.969430388498175,0.0013692416985777874,2.8424954835815363e-12,0.0009821619543986175,5.72
7.902716444618073e-05,1.6055689413175666e-06,1.9958449998194366e-13,0.0,1.1910932433365384e-08,2.891411048955753e-23,6.073333620982252e-05,7.3033720176171286e-06,0.028195225231520557,2.5482502556422228e-09,0.9693779856005525,0.001371595671067679,2.852403623628855e-12,0.0009855366272170435,5.73
7.902649057286143e-05,1.6082150044835206e-06,2.002695397721744e-13,0.0,1.1931357047843403e-08,2.9065007045169567e-23,6.072953526601621e-05,7.302914920644734e-06,0.028241892380864473,2.5569776468126668e-09,0.9693255859822764,0.0013739494872133883,2.8623287821198934e-12,0.0009889168628185755,5.74
7.902581690730302e-05,1.610860531598246e-06,2.009556987117622e-13,0.0,1.1951779980189722e-08,2.9216424154279506e-23,6.0725734743313234e-05,7.30245787431776e-06,0.028288550845969016,2.5657193334376946e-09,0.9692731896429782,0.0013763031470322286,2.8722709579158135e-12,0.0009923026600601487,5.75
7.902514344946591e-05,1.6135055227804723e-06,2.016429765247043e-13,0.0,1.1972201230749396e-08,2.936836269527464e-23,6.0721934641628445e-05,7.3020008786259545e-06,0.02833520062832816,2.5744753123425916e-09,0.9692207965822893,0.0013786566505415117,2.8822301498778095e-12,0.0009956940177987608,5.76
7.902447019931047e-05,1.6161499781489163e-06,2.0233137293501975e-13,0.0,1.1992620799867448e-08,2.9520823546507944e-23,6.071813496087672e-05,7.301543933559073e-06,0.02838184172943582,2.583245580352792e-09,0.969168406799842,0.0013810099977585495,2.8922063568671082e-12,0.000999090934891475,5.7700000000000005
7.902379715679708e-05,1.6187938978222825e-06,2.0302088766674907e-13,0.0,1.2013038687888847e-08,2.967380758629799e-23,6.071433570097294e-05,7.301087039106871e-06,0.0284284741507858,2.5920301342938736e-09,0.9691160202952674,0.0013833631887006518,2.902199577744966e-12,0.0010024934101954177,5.78
7.902312432188614e-05,1.6214372819192633e-06,2.037115204439548e-13,0.0,1.2033454895158532e-08,2.982731569292907e-23,6.071053686183201e-05,7.300630195259103e-06,0.02847509789387184,2.600828970991564e-09,0.9690636370681978,0.001385716223385128,2.912209811372675e-12,0.00100590144256778,5.79
7.902245169453803e-05,1.6240801305585384e-06,2.0440327099072112e-13,0.0,1.2053869422021395e-08,2.998134874465109e-23,6.0706738443368815e-05,7.300173402005523e-06,0.028521712960187597,2.609642087271736e-09,0.9690112571182645,0.001388069101829287,2.9222370566115563e-12,0.0010093150308658173,5.8
7.902177927471315e-05,1.626722443858775e-06,2.0509613903115407e-13,0.0,1.2074282268822294e-08,3.0135907619679644e-23,6.0702940445498273e-05,7.299716659335893e-06,0.028568319351226647,2.6184694799604113e-09,0.9689588804450995,0.0013904218240504366,2.9322813123229672e-12,0.0010127341739468495,5.8100000000000005
7.90211070623719e-05,1.6293642219386278e-06,2.0579012428938124e-13,0.0,1.2094693435906038e-08,3.0290993196195936e-23,6.069914286813531e-05,7.299259967239968e-06,0.028614917068482473,2.6273111458837554e-09,0.9689065070483346,0.001392774390065883,2.9423425773682924e-12,0.0010161588706682596,5.82
7.902043505747468e-05,1.6320054649167394e-06,2.0648522648955218e-13,0.0,1.2115102923617399e-08,3.044660635234687e-23,6.069534571119485e-05,7.298803325707509e-06,0.028661506113448487,2.6361670818680834e-09,0.9688541369276016,0.0013951267998929327,2.952420850608952e-12,0.0010195891198874955,5.83
7.90197632599819e-05,1.6346461729117399e-06,2.0718144535583808e-13,0.0,1.2135510732301108e-08,3.060274796624499e-23,6.0691548974591824e-05,7.298346734728278e-06,0.02870808648761801,2.645037284739856e-09,0.9688017700825323,0.0013974790535488904,2.9625161309063975e-12,0.00102302492046207,5.84
7.901909166985394e-05,1.6372863460422468e-06,2.0787878061243199e-13,0.0,1.2155916862301859e-08,3.075941891596851e-23,6.06877526582412e-05,7.297890194292036e-06,0.02875465819248429,2.6539217513256823e-09,0.9687494065127586,0.0013998311510510604,2.9726284171221135e-12,0.0010264662712495592,5.8500000000000005
7.901842028705124e-05,1.6399259844268648e-06,2.0857723198354853e-13,0.0,1.2176321313964294e-08,3.091662007956125e-23,6.068395676205792e-05,7.297433704388545e-06,0.028801221229540486,2.6628204784523155e-09,0.9686970462179124,0.0014021830924167457,2.9827577081176137e-12,0.0010299131711076033,5.86
7.90177491115342e-05,1.642565088184187e-06,2.092767991934242e-13,0.0,1.2196724087633026e-08,3.107435233503274e-23,6.0680161285956956e-05,7.29697726500757e-06,0.028847775600279676,2.671733462946658e-09,0.9686446891976256,0.0014045348776632485,2.9929040027544474e-12,0.0010333656188939073,5.87
7.901707814326324e-05,1.6452036574327934e-06,2.0997748196631725e-13,0.0,1.2217125183652621e-08,3.1232616560358153e-23,6.067636622985328e-05,7.296520876138876e-06,0.028894321306194855,2.6806607016357587e-09,0.9685923354515299,0.0014068865068078708,3.0030672998941945e-12,0.0010368236134662401,5.88
7.901640738219879e-05,1.6478416922912518e-06,2.106792800265077e-13,0.0,1.2237524602367607e-08,3.1391413633478303e-23,6.0672571593661886e-05,7.296064537772231e-06,0.02894085834877894,2.689602191346813e-09,0.9685399849792575,0.0014092379798679125,3.013247598398468e-12,0.001040287153682435,5.89
7.901573682830126e-05,1.6504791928781178e-06,2.113821930982973e-13,0.0,1.2257922344122469e-08,3.1550744432299686e-23,6.0668777377297756e-05,7.2956082498974e-06,0.028987386729524767,2.6985579289071636e-09,0.9684876377804402,0.001411589296860674,3.0234448971289125e-12,0.0010437562384003898,5.9
7.901506648153106e-05,1.6531161593119342e-06,2.1208622090600948e-13,0.0,1.227831840926165e-08,3.171060983469441e-23,6.066498358067589e-05,7.295152012504153e-06,0.029033906449925078,2.7075279111442994e-09,0.96843529385471,0.0014139404578034536,3.0336591949472033e-12,0.0010472308664780652,5.91
7.901439634184865e-05,1.6557525917112313e-06,2.1279136317398948e-13,0.0,1.2298712798129555e-08,3.1871010718500283e-23,6.0661190203711316e-05,7.294695825582258e-06,0.02908041751147254,2.7165121348858564e-09,0.9683829532016991,0.0014162914627135492,3.043890490715051e-12,0.0010507110367734874,5.92
7.901372640921443e-05,1.6583884901945273e-06,2.1349761962660436e-13,0.0,1.2319105511070548e-08,3.203194796152074e-23,6.065739724631905e-05,7.294239689121488e-06,0.029126919915659744,2.725510596959618e-09,0.9683306158210392,0.001418642311608258,3.054138783294196e-12,0.001054196748144747,5.93
7.901305668358886e-05,1.6610238548803279e-06,2.142049899882429e-13,0.0,1.2339496548428953e-08,3.219342244152491e-23,6.065360470841412e-05,7.293783603111613e-06,0.029173413663979193,2.7345232941935155e-09,0.9682782817123623,0.001420993004504876,3.064404071546413e-12,0.0010576879994499979,5.94
7.901238716493237e-05,1.663658685887126e-06,2.149134739833155e-13,0.0,1.2359885910549047e-08,3.235543503624752e-23,6.064981258991155e-05,7.293327567542407e-06,0.0292198987579233,2.743550223415624e-09,0.9682259508753007,0.001423343541420698,3.074686354333506e-12,0.001061184789547458,5.95
7.901171785320539e-05,1.6662929833334024e-06,2.1562307133625448e-13,0.0,1.2380273597775073e-08,3.2517986623388987e-23,6.064602089072642e-05,7.292871582403642e-06,0.029266375198984413,2.7525913814541676e-09,0.9681736233094864,0.0014256939223730191,3.084985630517313e-12,0.0010646871172954107,5.96
7.901104874836839e-05,1.6689267473376258e-06,2.1633378177151386e-13,0.0,1.2400659610451229e-08,3.26810780806154e-23,6.064222961077377e-05,7.292415647685095e-06,0.02931284298865478,2.7616467651375174e-09,0.9681212990145514,0.0014280441473791322,3.095301898959704e-12,0.0010681949815522025,5.97
7.901037985038177e-05,1.6715599780182518e-06,2.1704560501356944e-13,0.0,1.2421043948921677e-08,3.2844710285558485e-23,6.063843874996866e-05,7.291959763376542e-06,0.029359302128426586,2.770716371294192e-09,0.9680689779901277,0.00143039421645633,3.1056351585225825e-12,0.0010717083811762453,5.98
7.900971115920603e-05,1.6741926754937236e-06,2.1775854078691862e-13,0.0,1.244142661353053e-08,3.3008884115815596e-23,6.0634648308226184e-05,7.291503929467759e-06,0.029405752619791913,2.779800196752854e-09,0.9680166602358476,0.0014327441296219043,3.115985408067881e-12,0.0010752273150260133,5.99
7.900904267480159e-05,1.6768248398824724e-06,2.184725888160808e-13,0.0,1.2461807604621868e-08,3.317360044894979e-23,6.0630858285461414e-05,7.291048145948526e-06,0.02945219446424277,2.7888982383423158e-09,0.9679643457513434,0.0014350938868931454,3.1263526464575673e-12,0.0010787517819600466,6.0
7.900837439712891e-05,1.6794564713029167e-06,2.191877488255969e-13,0.0,1.2482186922539726e-08,3.3338860162489764e-23,6.0627068681589456e-05,7.29059241280862e-06,0.02949862766327109,2.798010492891536e-09,0.9679120345362469,0.0014374434882873438,3.1367368725536396e-12,0.0010822817808369487,6.01
7.900770632614846e-05,1.682087569873463e-06,2.1990402054002985e-13,0.0,1.2502564567628101e-08,3.3504664133929873e-23,6.06232794965254e-05,7.290136730037824e-06,0.029545052218368718,2.80713695722962e-09,0.9678597265901904,0.0014397929338217882,3.1471380852181298e-12,0.0010858173105153883,6.0200000000000005
7.90070384618207e-05,1.6847181357125042e-06,2.2062140368396402e-13,0.0,1.2522940540230946e-08,3.3671013240730096e-23,6.061949073018437e-05,7.289681097625919e-06,0.02959146813102741,2.8162776281858185e-09,0.9678074219128061,0.0014421422235137663,3.1575562833130993e-12,0.0010893583698540967,6.03
7.900637080410608e-05,1.6873481689384222e-06,2.2133989798200577e-13,0.0,1.2543314840692174e-08,3.3837908360316117e-23,6.061570238248148e-05,7.2892255155626865e-06,0.029637875402738854,2.8254325025895313e-09,0.9677551205037264,0.001444491357380566,3.1679914657006443e-12,0.0010929049577118705,6.04
7.90057033529651e-05,1.6899776696695856e-06,2.2205950315878314e-13,0.0,1.2563687469355657e-08,3.400535037007924e-23,6.061191445333188e-05,7.288769983837911e-06,0.029684274034994643,2.8346015772703045e-09,0.9677028223625832,0.0014468403354394729,3.1784436312428924e-12,0.0010964570729475704,6.05
7.900503610835819e-05,1.6926066380243508e-06,2.2278021893894598e-13,0.0,1.2584058426565232e-08,3.417334014737646e-23,6.0608126942650686e-05,7.2883145024413775e-06,0.029730664029286303,2.8437848490578315e-09,0.9676505274890089,0.0014491891577077733,3.188912778802005e-12,0.0011000147144201217,6.0600000000000005
7.900436907024585e-05,1.6952350741210616e-06,2.2350204504716574e-13,0.0,1.2604427712664682e-08,3.4341878569530374e-23,6.060433985035306e-05,7.287859071362872e-06,0.029777045387105253,2.8529823147819505e-09,0.9675982358826359,0.001451537824202751,3.1993989072401706e-12,0.0011035778809885125,6.07
7.900370223962516e-05,1.6978629750902722e-06,2.2422498783801047e-13,0.0,1.2624795319833384e-08,3.451095367795278e-23,6.0600553178365015e-05,7.2874036908463514e-06,0.02982341807922395,2.8621940261766566e-09,0.9675459475501642,0.0014538863346092378,3.209902027453859e-12,0.0011071465954961273,6.08
