Time,E,E_P_1,P,M,M1,E_M1,E_M,T,E_P_2,P2,P21,E_P21,E_P2,E_P1,k1,k2,k9,k3,k3a,k4,k4a,k5,k6,k10,k7,k7a,k8,k8a,kC1,kC2,j1,j3,j3a,j5,j7,j7a,compartment,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16
7.71,7.889774085580991e-05,5.998885734159684e-05,0.9590663543817672,0.037267800956140094,4.551130698207711e-09,3.567093273923574e-13,2.11918066831922e-06,0.0017618782812343328,7.213841958936411e-06,0.0018346238913913146,5.148043916172825e-12,7.004032330991373e-23,1.5922624122589595e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004942710050673949,0.00494308184494758,1.162755389831571e-09,1.3680716185710379e-11,0.000445070264845033,1.3590625373648818e-11,0.0004448160222802043,0.0002331859957435276,0.00023300709527364607,1.3264330734759203e-12,2.7457026440947346e-23,6.803136741072849e-07,4.195415366263832e-25,6.783037876223168e-07,1.4337336904641646e-10,2.2362910072702875e-07
7.72,7.889710737688824e-05,5.99851381768284e-05,0.9590145970257986,0.037312776859741506,4.562628290150546e-09,3.576107705573532e-13,2.121722819187202e-06,0.0017663381349834774,7.213394697455893e-06,0.0018369470826749754,5.1613166455652535e-12,7.031104259873878e-23,1.5942722158763018e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.0049424036320208035,0.00494277538577066,1.164158638023935e-09,1.371516786928362e-11,0.00044560381088703415,1.3624970358235157e-11,0.00044534961974739375,0.0002331715402052074,0.00023299264872782532,1.3281127407740072e-12,2.752759534918344e-23,6.811696886926956e-07,4.211631451664453e-25,6.791599639633046e-07,1.4336448024261987e-10,2.2361523562113266e-07
7.73,7.889647409824834e-05,5.998141941704049e-05,0.9589628428783844,0.03735774436403765,4.574139568432017e-09,3.585132805549179e-13,2.124264456433571e-06,0.0017708033325480722,7.212947484682192e-06,0.0018392701209418395,5.174606171051579e-12,7.058245180881647e-23,1.596281857818342e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.0049420972467309875,0.004942468959964136,1.1655616241579748e-09,1.3749660173284913e-11,0.0004461372491293811,1.3659355989142372e-11,0.0004458831094054066,0.0002331570862407074,0.00023297820375523478,1.32979229744095e-12,2.759825277102953e-23,6.820256344349045e-07,4.227888863348107e-25,6.800160714306137e-07,1.4335559240672677e-10,2.2360137202514795e-07
7.74,7.88958410198535e-05,5.997770106215378e-05,0.9589110919391761,0.03740270347043677,4.5856645300311e-09,3.5941685712738195e-13,2.1268055801685147e-06,0.001775273872852059,7.212500320605773e-06,0.00184159300620829,5.187912491526717e-12,7.085455178260933e-23,1.5982913381172592e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004941790894797979,0.0049421625675214725,1.1669643482776272e-09,1.3784193087899705e-11,0.00044667057959518855,1.3693782256553254e-11,0.00044641649127737126,0.00023314263384972017,0.00023296376035556644,1.3314717434885937e-12,2.76689986989616e-23,6.828815113475958e-07,4.244187651778299e-25,6.808721100379524e-07,1.4334670553854755e-10,2.2358750993877895e-07
7.75,7.889520814166697e-05,5.997398311208901e-05,0.9588593442078253,0.03744765418034674,4.597203171927378e-09,3.60321500017148e-13,2.1293461905021873e-06,0.0017797497548196427,7.212053205217106e-06,0.0018439157384907074,5.201235605885717e-12,7.112734336243933e-23,1.6003006568052243e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004941484576215252,0.004941856208436134,1.1683668104268184e-09,1.3818766603316103e-11,0.00044720380230756367,1.372824915065334e-11,0.0004469497653864091,0.0002331281830319378,0.0002329493185285125,1.3331510789287814e-12,2.773983312545777e-23,6.83737319444449e-07,4.260527867410116e-25,6.817280797990256e-07,1.4333781963789272e-10,2.2357364936173028e-07
7.76,7.889457546365204e-05,5.9970265566766904e-05,0.9588075996839833,0.03749259649517514,4.608755491101033e-09,3.6122720896669036e-13,2.1318862875447093e-06,0.00178423097737529,7.211606138506659e-06,0.0018462383178054678,5.21457551302376e-12,7.140082739048766e-23,1.602309813914399e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004941178290976287,0.004941549882701593,1.1697690106494645e-09,1.3853380709724892e-11,0.0004477369172896072,1.3762756661630904e-11,0.0004474829317556345,0.0002331137337870529,0.00023293487827376506,1.3348303037733532e-12,2.7810756042998264e-23,6.8459305873914e-07,4.2769095606902105e-25,6.82583980727534e-07,1.433289347045729e-10,2.2355979029370643e-07
7.7700000000000005,7.8893942985772e-05,5.996654842610822e-05,0.9587558583673019,0.037537530416329186,4.62032148453285e-09,3.621339837185552e-13,2.1344258714061673e-06,0.00178871753944373,7.211159120464909e-06,0.0018485607441689443,5.22793221183616e-12,7.167500470879492e-23,1.6043188094769355e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004940872039074567,0.004941243590311318,1.1711709489894706e-09,1.3888035397319516e-11,0.0004482699245644123,1.3797304779676954e-11,0.00044801599040815454,0.00023309928611475785,0.00023292043959101654,1.3365094180341467e-12,2.7881767444065485e-23,6.854487292453413e-07,4.293332782056815e-25,6.834398128371745e-07,1.4332005073839864e-10,2.2354593273441216e-07
7.78,7.889331070799016e-05,5.996283169003374e-05,0.958704120257433,0.03758245594521577,4.631901149204214e-09,3.6304182401536046e-13,2.1369649421966134e-06,0.0017932094399499522,7.21071215108233e-06,0.0018508830175975057,5.241305701218361e-12,7.194987615926092e-23,1.606327643524976e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004940565820503576,0.004940937331258781,1.172572625490732e-09,1.3922730656296064e-11,0.00044880282415506547,1.3831893494985234e-11,0.00044854894136706915,0.00023308484001474534,0.00023290600247995923,1.3381884217229967e-12,2.7952867321143904e-23,6.863043309767203e-07,4.309797581939729e-25,6.842955761416398e-07,1.4331116773918064e-10,2.2353207668355223e-07
7.79,7.889267863026982e-05,5.995911535846429e-05,0.9586523853540282,0.03762737308324143,4.6434944820971135e-09,3.6395072959979593e-13,2.139503500026066e-06,0.0017977066778192099,7.210265230349402e-06,0.0018532051381075175,5.25469598006594e-12,7.222544258364488e-23,1.6083363160906547e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004940259635256794,0.004940631105537458,1.1739740401971327e-09,1.3957466476853313e-11,0.000449335616084646,1.3866522797752226e-11,0.0004490817846554713,0.00023307039548670801,0.00023289156694028564,1.3398673148517352e-12,2.8024055666720165e-23,6.871598639469415e-07,4.326304010760328e-25,6.851512706546189e-07,1.4330228570672965e-10,2.2351822214083144e-07
7.8,7.889204675257434e-05,5.9955399431320685e-05,0.9586006536567394,0.03767228183181241,4.65510148019414e-09,3.6486070021462325e-13,2.1420415450045115e-06,0.0018022092519770175,7.209818358256606e-06,0.0018555271057153417,5.268103047274608e-12,7.250170482356527e-23,1.610344827206096e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004939953483327717,0.0049403249131408245,1.1753751931525472e-09,1.3992242849192693e-11,0.0004498683003762267,1.3901192678177147e-11,0.00044961452029644697,0.00023305595253033875,0.00023287713297168836,1.3415460974321921e-12,2.8095332473283014e-23,6.880153281696653e-07,4.34285211893156e-25,6.860068963897969e-07,1.4329340464085643e-10,2.2350436910595477e-07
7.8100000000000005,7.889141507486702e-05,5.9951683908523776e-05,0.9585489251652186,0.03771718219233458,4.666722140478486e-09,3.65771735602676e-13,2.1445790772418995e-06,0.0018067171613491521,7.209371534794429e-06,0.0018578489204373369,5.2815269017402065e-12,7.277866372049997e-23,1.6123531769034152e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004939647364709825,0.0049400187540623594,1.176776084400839e-09,1.4027059763518297e-11,0.00045040087705287255,1.3935903126461956e-11,0.00045014714831307474,0.00023304151114533027,0.00023286270057386004,1.3432247694761944e-12,2.816669773332334e-23,6.88870723658548e-07,4.359441956857948e-25,6.868624533608549e-07,1.4328452454137182e-10,2.234905175786273e-07
7.82,7.889078359711121e-05,5.9947968789994455e-05,0.9584971998791179,0.03776207416621347,4.678356459933942e-09,3.6668383550685924e-13,2.147116096848148e-06,0.0018112304048616516,7.208924759953357e-06,0.001860170582289857,5.294967542358707e-12,7.305632011578604e-23,1.6143613652147175e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004939341279396614,0.004939712628295544,1.1781767139858603e-09,1.4061917210036867e-11,0.000450933346137642,1.3970654132811338e-11,0.0004506796687284263,0.00023302707133137558,0.00023284826974649342,1.3449033309955666e-12,2.823815143933413e-23,6.897260504272418e-07,4.3760735749355835e-25,6.877179415814697e-07,1.4327564540808675e-10,2.2347666755855406e-07
7.83,7.88901523192703e-05,5.9944254075653604e-05,0.9584454777980893,0.03780695775485431,4.690004435544907e-09,3.675969996701502e-13,2.14965260393314e-06,0.0018157489814408167,7.208478033723882e-06,0.001862492091289253,5.3084249680262165e-12,7.333467485061999e-23,1.6163693921721004e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.0049390352273815784,0.004939406535833858,1.1795770819514547e-09,1.409681517895782e-11,0.00045146570765358646,1.4005445687432724e-11,0.0004512120815655661,0.00023301263308816782,0.00023283384048928136,1.3465817820021298e-12,2.8309693583810535e-23,6.905813084893954e-07,4.3927470235521365e-25,6.885733610653148e-07,1.4326676724081212e-10,2.2346281904544033e-07
7.84,7.888952124125819e-05,5.9940539765486625e-05,0.9583937589214689,0.03785183296106214,4.701666062151896e-09,3.685112276048457e-13,2.1521885985756595e-06,0.0018202728889143258,7.2080313560994155e-06,0.0018648134474667356,5.321899177197011e-12,7.361372926908407e-23,1.6183772577571495e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004938729208649416,0.004939100476676098,1.1809771883851388e-09,1.4131753654038725e-11,0.0004519979616402072,1.4040277771744621e-11,0.00045174438684103096,0.0002329981964149632,0.0002328194128020111,1.34826012251845e-12,2.838132415687507e-23,6.914364978637309e-07,4.409462383218136e-25,6.894287118045458e-07,1.4325789003951304e-10,2.2344897203908187e-07
7.8500000000000005,7.888889036305724e-05,5.993682585938971e-05,0.9583420432490306,0.03789669978570366,4.7133413375642736e-09,3.6942651914270574e-13,2.154724080897456e-06,0.0018248021266311205,7.207584727069333e-06,0.001867134650832939,5.335390168937232e-12,7.389348401886497e-23,1.6203849620213425e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004938423223197003,0.004938794450813713,1.1823770333139542e-09,1.4166732627973772e-11,0.00045253010811421873,1.407515037933709e-11,0.000452276584580376,0.0002329837613116227,0.00023280498668433943,1.349938352552215e-12,2.845304315193924e-23,6.922916185619371e-07,4.426219692730011e-25,6.902839938210919e-07,1.432490138039414e-10,2.234351265391493e-07
7.86,7.888825968465805e-05,5.993311235724837e-05,0.9582903307806002,0.03794155822941329,4.725030259947206e-09,3.7034287415378283e-13,2.1572590510253893e-06,0.0018293366941224175,7.207138146622528e-06,0.0018694557013960323,5.3488979423863566e-12,7.417393966418934e-23,1.622392505024512e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004938117271022671,0.004938488458237266,1.1837766167576946e-09,1.4201752094528851e-11,0.00045306214708960363,1.4110063505259127e-11,0.0004528086748102292,0.00023296932777807985,0.00023279056213590762,1.3516164721093314e-12,2.8524850562810087e-23,6.931466705948589e-07,4.443018985884942e-25,6.911392071404422e-07,1.4324013853382362e-10,2.2342128254529836e-07
7.87,7.888762920602399e-05,5.9929399258983684e-05,0.9582386215158301,0.03798640829359659,4.736732826284902e-09,3.712602923810623e-13,2.1597935090691705e-06,0.0018338765903142366,7.206691614749507e-06,0.0018717765991723692,5.362422496440485e-12,7.445509704629948e-23,1.6243998867986566e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004937811352119915,0.004938182498940256,1.1851759387602138e-09,1.4236812043916218e-11,0.00045359407858940536,1.4145017139718473e-11,0.0004533406575536189,0.00023295489581402775,0.00023277613915640905,1.3532944812016228e-12,2.859674638198839e-23,6.940016539761356e-07,4.459860313073338e-25,6.919943517762277e-07,1.43231264228971e-10,2.234074400572347e-07
7.88,7.888699892711838e-05,5.992568656451674e-05,0.9581869154543721,0.03803124997965881,4.748449033562155e-09,3.7217877356759913e-13,2.1623274551384753e-06,0.0018384218141328488,7.206245131440776e-06,0.0018740973441783012,5.375963829995845e-12,7.47369570063015e-23,1.6264071073757656e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004937505466482224,0.00493787657291618,1.1865749993653549e-09,1.4271912466350721e-11,0.0004541259026366602,1.4180011272925527e-11,0.000453872532833566,0.00023294046541915916,0.00023276171774553703,1.3549723798409118e-12,2.866873060197697e-23,6.94856568719402e-07,4.47674372467746e-25,6.928494277420761e-07,1.43222390889195e-10,2.2339359907466404e-07
7.890000000000001,7.888636884790462e-05,5.992197427376866e-05,0.9581352125958786,0.038076083289004865,4.760178878764338e-09,3.730983174565181e-13,2.1648608893429464e-06,0.001842972364504778,7.205798696686847e-06,0.001876417936430176,5.389521941948795e-12,7.501952038516541e-23,1.6284141667878177e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004937199614103092,0.004937570680158538,1.187973798616952e-09,1.4307053352049806e-11,0.0004546576192543977,1.4215045895093341e-11,0.00045440430067308446,0.0002329260365931673,0.00023274729790298516,1.3566501680390172e-12,2.874080321528081e-23,6.957114148382896e-07,4.493669271071408e-25,6.937044350516104e-07,1.4321351851430708e-10,2.2337975959729225e-07
7.9,7.888573896834606e-05,5.991826238666059e-05,0.9580835129400018,0.03812090822303934,4.771922358877407e-09,3.7401892379101363e-13,2.167393811792191e-06,0.0018475282403567989,7.205352310478235e-06,0.0018787383759443367,5.403096831195813e-12,7.530278802372497e-23,1.6304210650667823e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004936893794976013,0.004937264820660833,1.1893723365588274e-09,1.434223469123352e-11,0.0004551892284656406,1.425012099643762e-11,0.0004549359610951809,0.00023291160933574514,0.000232732879628447,1.3583278458077555e-12,2.881296421440692e-23,6.965661923464256e-07,4.510637002621126e-25,6.945593737184493e-07,1.432046471041188e-10,2.2336592162482528e-07
7.91,7.888510928840611e-05,5.9914550903113685e-05,0.9580318164863942,0.03816572478316651,4.783679470887903e-09,3.7494059231434995e-13,2.1699262225957837e-06,0.0018520894406159395,7.204905972805457e-06,0.001881058662737124,5.416688496633514e-12,7.55867607626779e-23,1.6324278022446195e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004936588009094491,0.004936958994416568,1.190770613234795e-09,1.4377456474124519e-11,0.00045572073029340475,1.4285236567176733e-11,0.000455467514122855,0.00023289718364658614,0.00023271846292161622,1.3600054131589406e-12,2.8885213591864486e-23,6.974209012574337e-07,4.527646969684406e-25,6.954142437562079e-07,1.431957766584417e-10,2.2335208515696915e-07
7.92,7.888447980804816e-05,5.991083982304914e-05,0.957980123234708,0.03821053297079032,4.795450211782947e-09,3.758633227698611e-13,2.1724581218632638e-06,0.0018566559642094796,7.2044596836590295e-06,0.0018833787968248748,5.430296937158639e-12,7.587143944258569e-23,1.634434378353279e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004936282256452018,0.004936653201419249,1.192168628688658e-09,1.4412718690948042e-11,0.00045625212476069904,1.4320392597531708e-11,0.00045599895977909907,0.0002328827595253834,0.00023270404778218663,1.3616828701043844e-12,2.8957551340164736e-23,6.982755415849335e-07,4.544699222610883e-25,6.962690451784969e-07,1.4318690717708743e-10,2.2333825019342992e-07
7.930000000000001,7.888385052723563e-05,5.990712914638817e-05,0.9579284331845958,0.038255332787314404,4.807234578550244e-09,3.7678711490095085e-13,2.1749895097041375e-06,0.0018612278100649516,7.204013443029477e-06,0.001885698778223923,5.443922151668055e-12,7.615682490387373e-23,1.636440793424702e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004935976537042097,0.004936347441662385,1.1935663829642094e-09,1.4448021331931938e-11,0.0004567834118905259,1.4355589077726227e-11,0.0004565302980868985,0.0002328683369718304,0.0002326896342098521,1.3633602166558962e-12,2.902997745182103e-23,6.991301133425408e-07,4.561793811742036e-25,6.971237779989231e-07,1.4317803865986773e-10,2.2332441673391378e-07
7.94,7.888322144593194e-05,5.9903418873052006e-05,0.9578767463357101,0.038300124234142044,4.819032568178081e-09,3.7771196845109254e-13,2.177520386227876e-06,0.0018658049771101384,7.203567250907325e-06,0.0018880186069505976,5.4575641390587584e-12,7.644291798683116e-23,1.638447047490818e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.0049356708508582325,0.004936041715139485,1.1949638761052318e-09,1.4483364387306652e-11,0.00045731459170588037,1.4390825997986626e-11,0.00045706152906923117,0.0002328539159856207,0.00023267522220430658,1.365037452825282e-12,2.9102491919348815e-23,6.99984616543868e-07,4.578930787411186e-25,6.979784422310884e-07,1.431691711065943e-10,2.233105847781271e-07
7.95,7.888259256410051e-05,5.989970900296192e-05,0.9578250626877036,0.03834490731267624,4.830844177655327e-09,3.7863788316382945e-13,2.1800507515439166e-06,0.0018703874642730766,7.203121107283101e-06,0.0018903382830212257,5.471222898227872e-12,7.672971953161108e-23,1.6404531405835488e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004935365197893926,0.004935736021844063,1.1963611081554987e-09,1.4518747847305216e-11,0.00045784566422975114,1.4426103348541902e-11,0.0004575926527490681,0.00023283949656644767,0.00023266081176524415,1.3667145786243461e-12,2.917509473526561e-23,7.008390512025225e-07,4.596110199943504e-25,6.988330378885918e-07,1.43160304517079e-10,2.2329675432577615e-07
7.96,7.88819638817048e-05,5.989599953603919e-05,0.957773382240229,0.038389682024319624,4.842669403971434e-09,3.795648587827746e-13,2.182580605761662e-06,0.0018749752704820542,7.202675012147336e-06,0.0018926578064521297,5.484898428072651e-12,7.701723037823037e-23,1.642459072734805e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.0049350595781426886,0.00493543036176963,1.1977580791587723e-09,1.4554171702163276e-11,0.0004583766294851197,1.4461421119623714e-11,0.0004581236691493729,0.0002328250787140052,0.00023264640289235894,1.3683915940648897e-12,2.9247785892091085e-23,7.016934173321094e-07,4.613332099655999e-25,6.996875649850269e-07,1.4315143889113368e-10,2.2328292537656742e-07
