Bub3_BubR1,Bub3_BubR1_Cdc20,Cdc20,Cdc20_CMad2,MCC,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
1.2006867150197138e-07,1.1010038623095733e-09,2.0902355834032915e-07,1.0451124204965195e-09,8.830336407935253e-09,4.948222316458706e-08,5.177768354129105e-10,1.1960678668481816e-07,9.02
1.200575826778131e-07,1.1013107459339021e-09,2.0901228380226534e-07,1.0452981348612305e-09,8.841118269219141e-09,4.948224463475843e-08,5.177553652415378e-10,1.1959584049973378e-07,9.03
1.2004649632749755e-07,1.1016156728448736e-09,2.090010123006012e-07,1.045483286583528e-09,8.851899643336328e-09,4.948226611492248e-08,5.177338850774913e-10,1.1958489540448027e-07,9.040000000000001
1.2003541205241116e-07,1.1019196193441728e-09,2.0898974286676634e-07,1.045668445703986e-09,8.862679922759819e-09,4.948228759750069e-08,5.177124024992809e-10,1.195739513990616e-07,9.05
1.2002432985019023e-07,1.1022225877474305e-09,2.0897847549832426e-07,1.0458536122953691e-09,8.873459107545977e-09,4.9482309082490165e-08,5.176909175098035e-10,1.195630084833541e-07,9.06
1.200132497184711e-07,1.1025245803702774e-09,2.0896721019283842e-07,1.0460387864304417e-09,8.884237197751169e-09,4.9482330569888014e-08,5.17669430111956e-10,1.1955206665723405e-07,9.07
1.2000217165489e-07,1.1028255995283441e-09,2.0895594694787232e-07,1.0462239681819683e-09,8.895014193431755e-09,4.948235205969133e-08,5.176479403086351e-10,1.1954112592057778e-07,9.08
1.199910956570833e-07,1.1031256475372614e-09,2.0894468576098948e-07,1.0464091576227134e-09,8.905790094644101e-09,4.948237355189723e-08,5.176264481027379e-10,1.1953018627326156e-07,9.09
1.1998002172268726e-07,1.1034247267126598e-09,2.0893342662975332e-07,1.0465943548254418e-09,8.91656490144457e-09,4.9482395046502806e-08,5.176049534971612e-10,1.1951924771516172e-07,9.1
1.1996894984933818e-07,1.10372283937017e-09,2.089221695517274e-07,1.0467795598629179e-09,8.927338613889527e-09,4.948241654350516e-08,5.17583456494802e-10,1.1950831024615452e-07,9.11
1.1995788003467232e-07,1.1040199878254226e-09,2.0891091452447517e-07,1.046964772807906e-09,8.938111232035335e-09,4.948243804290141e-08,5.175619570985569e-10,1.1949737386611629e-07,9.120000000000001
1.1994681227632604e-07,1.1043161743940484e-09,2.0889966154556012e-07,1.047149993733171e-09,8.948882755938354e-09,4.948245954468864e-08,5.175404553113231e-10,1.194864385749233e-07,9.13
1.1993574657193563e-07,1.104611401391678e-09,2.0888841061254576e-07,1.047335222711477e-09,8.95965318565495e-09,4.948248104886397e-08,5.175189511359973e-10,1.194755043724519e-07,9.14
1.1992468291913734e-07,1.1049056711339422e-09,2.0887716172299559e-07,1.047520459815589e-09,8.970422521241486e-09,4.948250255542449e-08,5.174974445754764e-10,1.1946457125857835e-07,9.15
1.199136213155675e-07,1.1051989859364712e-09,2.0886591487447305e-07,1.0477057051182712e-09,8.981190762754328e-09,4.948252406436731e-08,5.174759356326573e-10,1.1945363923317898e-07,9.16
1.199025617588624e-07,1.1054913481148964e-09,2.0885467006454165e-07,1.0478909586922884e-09,8.991957910249837e-09,4.948254557568953e-08,5.174544243104371e-10,1.1944270829613004e-07,9.17
1.1989150424665835e-07,1.1057827599848479e-09,2.0884342729076492e-07,1.048076220610405e-09,9.002723963784378e-09,4.948256708938825e-08,5.174329106117124e-10,1.194317784473079e-07,9.18
1.1988044877659165e-07,1.1060732238619563e-09,2.088321865507063e-07,1.0482614909453854e-09,9.013488923414313e-09,4.948258860546059e-08,5.174113945393802e-10,1.1942084968658882e-07,9.19
1.1986939534629854e-07,1.1063627420618528e-09,2.088209478419293e-07,1.0484467697699943e-09,9.024252789196009e-09,4.948261012390363e-08,5.173898760963374e-10,1.1940992201384908e-07,9.200000000000001
1.198583439534154e-07,1.1066513169001677e-09,2.088097111619974e-07,1.0486320571569964e-09,9.035015561185823e-09,4.948263164471449e-08,5.173683552854808e-10,1.1939899542896502e-07,9.21
1.198472945955785e-07,1.1069389506925317e-09,2.0879847650847408e-07,1.0488173531791557e-09,9.045777239440124e-09,4.948265316789026e-08,5.173468321097074e-10,1.1938806993181292e-07,9.22
1.198362472704241e-07,1.1072256457545753e-09,2.0878724387892287e-07,1.0490026579092374e-09,9.056537824015275e-09,4.948267469342805e-08,5.17325306571914e-10,1.1937714552226907e-07,9.23
1.1982520197558853e-07,1.1075114044019296e-09,2.0877601327090722e-07,1.0491879714200055e-09,9.067297314967636e-09,4.948269622132497e-08,5.173037786749975e-10,1.193662222002098e-07,9.24
1.1981415870870808e-07,1.1077962289502249e-09,2.0876478468199066e-07,1.0493732937842246e-09,9.078055712353575e-09,4.948271775157811e-08,5.17282248421855e-10,1.1935529996551141e-07,9.25
1.1980311746741907e-07,1.1080801217150919e-09,2.0875355810973661e-07,1.0495586250746597e-09,9.088813016229453e-09,4.948273928418458e-08,5.172607158153831e-10,1.193443788180502e-07,9.26
1.1979207824935775e-07,1.1083630850121615e-09,2.0874233355170863e-07,1.0497439653640748e-09,9.099569226651636e-09,4.9482760819141486e-08,5.172391808584787e-10,1.193334587577024e-07,9.27
1.1978104105216047e-07,1.108645121157064e-09,2.087311110054702e-07,1.0499293147252347e-09,9.110324343676484e-09,4.948278235644593e-08,5.172176435540388e-10,1.193225397843444e-07,9.28
1.1977000587346348e-07,1.1089262324654304e-09,2.0871989046858477e-07,1.050114673230904e-09,9.121078367360364e-09,4.948280389609501e-08,5.171961039049604e-10,1.1931162189785247e-07,9.290000000000001
1.1975897271090312e-07,1.1092064212528913e-09,2.0870867193861583e-07,1.0503000409538467e-09,9.131831297759637e-09,4.9482825438085825e-08,5.171745619141401e-10,1.193007050981029e-07,9.3
1.1974794156211565e-07,1.109485689835077e-09,2.0869745541312692e-07,1.0504854179668281e-09,9.142583134930667e-09,4.948284698241549e-08,5.17153017584475e-10,1.19289789384972e-07,9.31
1.1973691242473737e-07,1.1097640405276187e-09,2.086862408896815e-07,1.0506708043426123e-09,9.153333878929817e-09,4.94828685290811e-08,5.171314709188619e-10,1.1927887475833606e-07,9.32
1.1972588529640462e-07,1.1100414756461468e-09,2.0867502836584306e-07,1.0508562001539638e-09,9.164083529813452e-09,4.948289007807977e-08,5.171099219201978e-10,1.192679612180714e-07,9.33
1.1971486017475365e-07,1.110317997506292e-09,2.0866381783917507e-07,1.0510416054736473e-09,9.174832087637937e-09,4.9482911629408586e-08,5.170883705913794e-10,1.192570487640543e-07,9.34
1.1970383705742078e-07,1.1105936084236849e-09,2.0865260930724105e-07,1.0512270203744273e-09,9.185579552459631e-09,4.948293318306466e-08,5.170668169353037e-10,1.192461373961611e-07,9.35
1.196928159420423e-07,1.1108683107139562e-09,2.086414027676045e-07,1.0514124449290683e-09,9.1963259243349e-09,4.94829547390451e-08,5.170452609548676e-10,1.1923522711426803e-07,9.36
1.1968179682625451e-07,1.1111421066927365e-09,2.0863019821782886e-07,1.051597879210335e-09,9.207071203320112e-09,4.9482976297347e-08,5.17023702652968e-10,1.1922431791825145e-07,9.370000000000001
1.1967077970769373e-07,1.1114149986756567e-09,2.0861899565547764e-07,1.0517833232909916e-09,9.217815389471623e-09,4.9482997857967464e-08,5.170021420325017e-10,1.1921340980798764e-07,9.38
1.196597645839962e-07,1.111686988978347e-09,2.0860779507811437e-07,1.0519687772438027e-09,9.2285584828458e-09,4.94830194209036e-08,5.169805790963656e-10,1.1920250278335288e-07,9.39
1.1964875145279828e-07,1.1119580799164387e-09,2.0859659648330248e-07,1.0521542411415332e-09,9.239300483499006e-09,4.948304098615251e-08,5.169590138474567e-10,1.191915968442235e-07,9.4
1.1963774031173622e-07,1.112228273805562e-09,2.085853998686055e-07,1.0523397150569472e-09,9.250041391487605e-09,4.9483062553711294e-08,5.169374462886717e-10,1.191806919904758e-07,9.41
1.1962673115844637e-07,1.1124975729613477e-09,2.085742052315869e-07,1.0525251990628095e-09,9.26078120686796e-09,4.948308412357706e-08,5.169158764229077e-10,1.1916978822198607e-07,9.42
1.1961572399056496e-07,1.1127659796994265e-09,2.0856301256981018e-07,1.0527106932318846e-09,9.271519929696435e-09,4.9483105695746905e-08,5.168943042530614e-10,1.191588855386306e-07,9.43
1.1960471880572834e-07,1.113033496335429e-09,2.085518218808388e-07,1.0528961976369369e-09,9.282257560029395e-09,4.9483127270217934e-08,5.168727297820299e-10,1.1914798394028571e-07,9.44
1.1959371560157278e-07,1.1133001251849858e-09,2.085406331622363e-07,1.053081712350731e-09,9.292994097923203e-09,4.9483148846987255e-08,5.168511530127099e-10,1.191370834268277e-07,9.450000000000001
1.195827143757346e-07,1.1135658685637278e-09,2.0852944641156614e-07,1.0532672374460316e-09,9.30372954343422e-09,4.948317042605197e-08,5.168295739479982e-10,1.1912618399813286e-07,9.46
1.1957171512585007e-07,1.1138307287872854e-09,2.085182616263918e-07,1.053452772995603e-09,9.31446389661881e-09,4.948319200740918e-08,5.168079925907921e-10,1.1911528565407749e-07,9.47
1.1956071784955552e-07,1.1140947081712893e-09,2.085070788042768e-07,1.0536383190722099e-09,9.325197157533339e-09,4.9483213591055976e-08,5.16786408943988e-10,1.1910438839453789e-07,9.48
1.195497225444872e-07,1.1143578090313703e-09,2.084958979427846e-07,1.0538238757486166e-09,9.335929326234168e-09,4.9483235176989486e-08,5.16764823010483e-10,1.1909349221939035e-07,9.49
1.1953872920828145e-07,1.114620033683159e-09,2.0848471903947871e-07,1.0540094430975879e-09,9.346660402777663e-09,4.9483256765206794e-08,5.167432347931742e-10,1.190825971285112e-07,9.5
1.1952773783857456e-07,1.1148813844422861e-09,2.084735420919226e-07,1.0541950211918881e-09,9.357390387220185e-09,4.948327835570501e-08,5.167216442949581e-10,1.1907170312177673e-07,9.51
1.1951674843300283e-07,1.1151418636243822e-09,2.0846236709767977e-07,1.0543806101042819e-09,9.3681192796181e-09,4.9483299948481236e-08,5.167000515187318e-10,1.1906081019906323e-07,9.52
1.1950576098920252e-07,1.115401473545078e-09,2.0845119405431372e-07,1.054566209907534e-09,9.37884708002777e-09,4.948332154353257e-08,5.166784564673922e-10,1.19049918360247e-07,9.53
1.1949477550480996e-07,1.1156602165200042e-09,2.0844002295938793e-07,1.0547518206744084e-09,9.389573788505561e-09,4.9483343140856134e-08,5.166568591438361e-10,1.1903902760520434e-07,9.540000000000001
1.1948379197746146e-07,1.1159180948647914e-09,2.084288538104659e-07,1.05493744247767e-09,9.400299405107833e-09,4.948336474044901e-08,5.166352595509605e-10,1.1902813793381157e-07,9.55
1.194728104047933e-07,1.1161751108950703e-09,2.0841768660511108e-07,1.0551230753900836e-09,9.41102392989095e-09,4.9483386342308306e-08,5.166136576916621e-10,1.1901724934594497e-07,9.56
1.1946183078444177e-07,1.1164312669264716e-09,2.0840652134088698e-07,1.0553087194844132e-09,9.421747362911278e-09,4.9483407946431127e-08,5.165920535688381e-10,1.1900636184148084e-07,9.57
1.194508531140432e-07,1.1166865652746257e-09,2.0839535801535714e-07,1.0554943748334236e-09,9.432469704225178e-09,4.948342955281458e-08,5.16570447185385e-10,1.189954754202955e-07,9.58
1.1943987739123382e-07,1.1169410082551636e-09,2.0838419662608498e-07,1.0556800415098792e-09,9.443190953889016e-09,4.9483451161455764e-08,5.165488385442e-10,1.1898459008226523e-07,9.59
1.1942890361364998e-07,1.1171945981837159e-09,2.08373037170634e-07,1.0558657195865449e-09,9.453911111959152e-09,4.9483472772351785e-08,5.165272276481798e-10,1.1897370582726633e-07,9.6
1.1941793177892798e-07,1.1174473373759133e-09,2.0836187964656773e-07,1.0560514091361848e-09,9.464630178491954e-09,4.948349438549975e-08,5.165056145002213e-10,1.1896282265517511e-07,9.61
1.1940696188470412e-07,1.1176992281473862e-09,2.0835072405144964e-07,1.0562371102315634e-09,9.475348153543784e-09,4.948351600089674e-08,5.164839991032215e-10,1.1895194056586788e-07,9.620000000000001
1.1939599392861465e-07,1.1179502728137653e-09,2.083395703828432e-07,1.0564228229454457e-09,9.486065037171004e-09,4.948353761853989e-08,5.164623814600772e-10,1.1894105955922091e-07,9.63
1.1938502790829593e-07,1.1182004736906817e-09,2.0832841863831192e-07,1.056608547350596e-09,9.496780829429978e-09,4.9483559238426285e-08,5.164407615736854e-10,1.1893017963511053e-07,9.64
1.193740638213842e-07,1.1184498330937656e-09,2.0831726881541929e-07,1.0567942835197787e-09,9.50749553037707e-09,4.948358086055302e-08,5.164191394469429e-10,1.1891930079341302e-07,9.65
1.193631016655158e-07,1.1186983533386477e-09,2.083061209117288e-07,1.0569800315257584e-09,9.518209140068642e-09,4.948360248491722e-08,5.163975150827465e-10,1.189084230340047e-07,9.66
1.19352141438327e-07,1.118946036740959e-09,2.082949749248039e-07,1.0571657914412996e-09,9.52892165856106e-09,4.948362411151597e-08,5.163758884839932e-10,1.1889754635676185e-07,9.67
1.193411831374541e-07,1.1191928856163299e-09,2.0828383085220814e-07,1.057351563339167e-09,9.539633085910689e-09,4.9483645740346386e-08,5.163542596535799e-10,1.1888667076156079e-07,9.68
1.1933022676053344e-07,1.119438902280391e-09,2.0827268869150497e-07,1.057537347292125e-09,9.550343422173888e-09,4.948366737140556e-08,5.163326285944034e-10,1.188757962482778e-07,9.69
1.1931927230520126e-07,1.1196840890487731e-09,2.082615484402579e-07,1.0577231433729384e-09,9.561052667407025e-09,4.948368900469061e-08,5.163109953093606e-10,1.188649228167892e-07,9.700000000000001
1.193083197690939e-07,1.1199284482371069e-09,2.082504100960304e-07,1.0579089516543714e-09,9.571760821666459e-09,4.948371064019862e-08,5.162893598013486e-10,1.1885405046697127e-07,9.71
1.1929736914984762e-07,1.120171982161023e-09,2.0823927365638597e-07,1.0580947722091884e-09,9.582467885008555e-09,4.9483732277926706e-08,5.16267722073264e-10,1.1884317919870033e-07,9.72
1.1928642044509873e-07,1.1204146931361522e-09,2.0822813911888812e-07,1.0582806051101543e-09,9.593173857489679e-09,4.9483753917871966e-08,5.162460821280038e-10,1.1883230901185266e-07,9.73
1.1927547365248354e-07,1.1206565834781247e-09,2.082170064811003e-07,1.0584664504300335e-09,9.603878739166194e-09,4.94837755600315e-08,5.162244399684648e-10,1.1882143990630457e-07,9.74
1.1926452876963837e-07,1.1208976555025717e-09,2.0820587574058603e-07,1.0586523082415906e-09,9.61458253009446e-09,4.9483797204402424e-08,5.162027955975441e-10,1.1881057188193238e-07,9.75
1.1925358579419945e-07,1.1211379115251237e-09,2.0819474689490878e-07,1.0588381786175901e-09,9.625285230330844e-09,4.948381885098183e-08,5.161811490181384e-10,1.1879970493861237e-07,9.76
1.1924264472380314e-07,1.1213773538614113e-09,2.0818361994163205e-07,1.0590240616307965e-09,9.635986839931707e-09,4.948384049976682e-08,5.161595002331446e-10,1.1878883907622082e-07,9.77
1.1923170555608569e-07,1.1216159848270652e-09,2.0817249487831934e-07,1.0592099573539743e-09,9.646687358953417e-09,4.9483862150754504e-08,5.161378492454598e-10,1.1877797429463408e-07,9.78
1.1922076828868342e-07,1.121853806737716e-09,2.081613717025341e-07,1.0593958658598881e-09,9.657386787452334e-09,4.9483883803941986e-08,5.161161960579805e-10,1.187671105937284e-07,9.790000000000001
1.1920983291923265e-07,1.1220908219089944e-09,2.0815025041183986e-07,1.0595817872213025e-09,9.668085125484821e-09,4.948390545932636e-08,5.16094540673604e-10,1.1875624797338012e-07,9.8
1.1919889944536964e-07,1.122327032656531e-09,2.081391310038001e-07,1.0597677215109818e-09,9.678782373107244e-09,4.948392711690474e-08,5.160728830952269e-10,1.1874538643346552e-07,9.81
1.191879678647307e-07,1.1225624412959567e-09,2.081280134759783e-07,1.0599536688016908e-09,9.689478530375963e-09,4.948394877667422e-08,5.160512233257462e-10,1.1873452597386089e-07,9.82
1.1917703817495214e-07,1.122797050142902e-09,2.0811689782593794e-07,1.060139629166194e-09,9.700173597347346e-09,4.948397043863191e-08,5.160295613680588e-10,1.1872366659444257e-07,9.83
1.1916611037367024e-07,1.1230308615129974e-09,2.0810578405124256e-07,1.0603256026772555e-09,9.710867574077754e-09,4.948399210277491e-08,5.160078972250616e-10,1.1871280829508681e-07,9.84
1.191551844585213e-07,1.1232638777218739e-09,2.080946721494556e-07,1.0605115894076406e-09,9.72156046062355e-09,4.9484013769100314e-08,5.159862308996513e-10,1.1870195107566995e-07,9.85
1.1914426042714163e-07,1.123496101085162e-09,2.0808356211814055e-07,1.0606975894301132e-09,9.7322522570411e-09,4.948403543760524e-08,5.159645623947251e-10,1.1869109493606827e-07,9.86
1.1913333827716752e-07,1.1237275339184923e-09,2.0807245395486092e-07,1.060883602817438e-09,9.742942963386766e-09,4.9484057108286786e-08,5.159428917131796e-10,1.1868023987615808e-07,9.870000000000001
1.1912241800623525e-07,1.1239581785374955e-09,2.080613476571802e-07,1.0610696296423798e-09,9.75363257971691e-09,4.9484078781142056e-08,5.159212188579118e-10,1.1866938589581567e-07,9.88
1.1911149961198116e-07,1.1241880372578024e-09,2.0805024322266185e-07,1.0612556699777026e-09,9.764321106087898e-09,4.948410045616815e-08,5.158995438318186e-10,1.1865853299491736e-07,9.89
1.191005830920415e-07,1.1244171123950434e-09,2.0803914064886938e-07,1.0614417238961715e-09,9.775008542556093e-09,4.948412213336217e-08,5.158778666377969e-10,1.1864768117333943e-07,9.9
1.1908966844405259e-07,1.1246454062648493e-09,2.080280399333663e-07,1.0616277914705508e-09,9.785694889177857e-09,4.948414381272122e-08,5.158561872787436e-10,1.1863683043095817e-07,9.91
1.1907875566565074e-07,1.124872921182851e-09,2.0801694107371609e-07,1.0618138727736048e-09,9.796380146009555e-09,4.948416549424241e-08,5.158345057575556e-10,1.1862598076764992e-07,9.92
1.1906784475447223e-07,1.1250996594646788e-09,2.0800584406748222e-07,1.0619999678780984e-09,9.80706431310755e-09,4.9484187177922836e-08,5.158128220771297e-10,1.1861513218329095e-07,9.93
1.1905693570815335e-07,1.1253256234259633e-09,2.0799474891222816e-07,1.0621860768567961e-09,9.817747390528206e-09,4.9484208863759606e-08,5.157911362403627e-10,1.1860428467775756e-07,9.94
1.190460285243304e-07,1.1255508153823358e-09,2.0798365560551747e-07,1.0623721997824623e-09,9.82842937832789e-09,4.948423055174981e-08,5.157694482501517e-10,1.1859343825092607e-07,9.950000000000001
1.190351232006397e-07,1.1257752376494262e-09,2.0797256414491359e-07,1.0625583367278614e-09,9.839110276562957e-09,4.9484252241890576e-08,5.157477581093936e-10,1.1858259290267277e-07,9.96
1.190242203664113e-07,1.1259981513059264e-09,2.0796147528511615e-07,1.0627443623884383e-09,9.849790180276242e-09,4.948427392953875e-08,5.157260704612089e-10,1.1857174864401724e-07,9.97
1.190133198291788e-07,1.126219781736184e-09,2.0795038879583522e-07,1.062930314568156e-09,9.860469060938769e-09,4.9484295616087905e-08,5.157043839120604e-10,1.1856090547148233e-07,9.98
1.190024211787496e-07,1.126440609807131e-09,2.0793930418581826e-07,1.0631162742848533e-09,9.871146857282519e-09,4.9484317304530903e-08,5.156826954690615e-10,1.185500633777501e-07,9.99
