Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,k3f,kf6,k5f,k5r,k2f,k1f,k1r,k4f,k4r,u,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6
0.61,4.958663406528071e-08,1.292278574010491e-07,4.13365934719264e-10,2.1947729037082654e-07,2.713897657509449e-10,1.2974868098927504e-07,8.738502765018761e-11,1.6393144903512276e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.198921708253367e-09,9.072443528378803e-10,2.7138976575094488e-12,3.5037694084873053e-10,2.5198259952012403e-10,2.836257998280982e-11
0.62,4.958373349882844e-08,1.2921561408678484e-07,4.16266501171536e-10,2.1946543035181774e-07,2.771926924706983e-10,1.2974262390799635e-07,9.092484045404252e-11,1.6644870065795877e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1981452143190131e-09,9.135610682065659e-10,2.771926924706983e-12,3.5781857568362623e-10,2.514504677778328e-10,2.8358360353730634e-11
0.63,4.958090547260901e-08,1.292033793094704e-07,4.1909452739096695e-10,2.1945351165767834e-07,2.829852100011488e-10,1.2973649774212365e-07,9.453906667777579e-11,1.6896062461565236e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1973852017787064e-09,9.197176575246276e-10,2.8298521000114877e-12,3.6524431925012876e-10,2.509191752736444e-10,2.8354135307502293e-11
0.64,4.957814998662242e-08,1.2919115306910572e-07,4.218500133775569e-10,2.1944153428840838e-07,2.887673183422963e-10,1.2973030249165696e-07,9.822770632138742e-11,1.714672209082035e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1966416700854524e-09,9.257141417515669e-10,2.8876731834229635e-12,3.7265416145607934e-10,2.5038872204304464e-10,2.8349904845973178e-11
0.65,4.957546704086867e-08,1.2917893536569086e-07,4.2453295913130586e-10,2.1942949824400783e-07,2.945390174941409e-10,1.2972403815659628e-07,1.019907593848774e-10,1.7396848953561219e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1959146186930012e-09,9.315505421022633e-10,2.945390174941409e-12,3.800480922524656e-10,2.4985910812176205e-10,2.834566897098866e-11
0.66,4.9572843776119345e-08,1.2916672498958471e-07,4.271562238806342e-10,2.1941741510953082e-07,3.002901467353256e-10,1.297177061613227e-07,1.0582673676652577e-10,1.7646449494513316e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1952011310202037e-09,9.37255144918368e-10,3.002901467353256e-12,3.87412955438204e-10,2.493303388095242e-10,2.834142891537832e-11
0.67,4.9570279133666424e-08,1.291545218411968e-07,4.29720866333557e-10,2.1940528583878187e-07,3.0601986952754626e-10,1.297113066231064e-07,1.0973551586769175e-10,1.7895524244274765e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.194500966541957e-09,9.428302950880305e-10,3.060198695275463e-12,3.9474766097315186e-10,2.4880241457309587e-10,2.8337184781938976e-11
0.68,4.9567779259250034e-08,1.2914232649864416e-07,4.3222074074994487e-10,2.193931048949799e-07,3.1173304192833147e-10,1.2970483886120077e-07,1.13717808366549e-10,1.8144070122753462e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1938155184321691e-09,9.482625031313856e-10,3.1173304192833146e-12,4.020584835429308e-10,2.4827533293111194e-10,2.833293598389878e-11
0.6900000000000001,4.956534415287018e-08,1.291301389619269e-07,4.346558471297979e-10,2.1938087227812492e-07,3.1742966393768127e-10,1.296983028756058e-07,1.177736142630975e-10,1.8392087129949407e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1931447862052117e-09,9.53551788841224e-10,3.1742966393768126e-12,4.093454146656495e-10,2.4774909391852954e-10,2.832868252286301e-11
0.7000000000000001,4.956297381452686e-08,1.2911795923104493e-07,4.370261854731161e-10,2.1936858798821695e-07,3.2310973555559565e-10,1.2969169866632147e-07,1.2190293355733723e-10,1.8639575265862602e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1924887693760622e-09,9.58698172211141e-10,3.2310973555559564e-12,4.1660844592716454e-10,2.4722369757051733e-10,2.8324424400434487e-11
0.71,4.956064878974917e-08,1.2910578546642542e-07,4.393512102508089e-10,2.193562695303948e-07,3.2875911669299816e-10,1.2968502959847096e-07,1.2610229108955783e-10,1.8886545493364014e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1918430559950807e-09,9.63744424942816e-10,3.2875911669299815e-12,4.2382931196919516e-10,2.466991520798662e-10,2.8320163474706542e-11
0.72,4.955838153341592e-08,1.2909361884577489e-07,4.4161846658406024e-10,2.193439056977547e-07,3.343868599268887e-10,1.2967829351768053e-07,1.3037391167960986e-10,1.913299079395235e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1912104699408445e-09,9.686631928880113e-10,3.343868599268887e-12,4.3101969546695376e-10,2.4617545225597405e-10,2.8315898558289534e-11
0.73,4.955617210644788e-08,1.2908145937485386e-07,4.4382789355209343e-10,2.1933149643548017e-07,3.3999300953630266e-10,1.2967149041341246e-07,1.3471780620979525e-10,1.937891113329788e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.190591024595925e-09,9.734543605258765e-10,3.3999300953630267e-12,4.381796466429433e-10,2.4565259810733205e-10,2.8311629646762337e-11
0.74,4.9554020508845065e-08,1.2906930705366235e-07,4.459794911549085e-10,2.1931904174357115e-07,3.4557756552123997e-10,1.2966462028566675e-07,1.3913397468011405e-10,1.9624306511400606e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1899847195289395e-09,9.781179463738e-10,3.4557756552124e-12,4.453091586319648e-10,2.4513058966816326e-10,2.8307356741515978e-11
0.75,4.95519221918136e-08,1.2905716144944488e-07,4.4807780818636963e-10,2.1930654570850138e-07,3.51137534694848e-10,1.2965768422810444e-07,1.4362129429373478e-10,1.986917981819674e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1893905228505699e-09,9.826639632198918e-10,3.5113753469484803e-12,4.52404370055122e-10,2.446094288898988e-10,2.8303080276422124e-11
0.76,4.954986948668783e-08,1.2904502183263283e-07,4.501305133121424e-10,2.1929401521952567e-07,3.5666787093942353e-10,1.2965068408449373e-07,1.4817787216349508e-10,2.0113535925737043e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1888066952803193e-09,9.871092763704587e-10,3.5666787093942352e-12,4.594587771392919e-10,2.4408911903699477e-10,2.829880098176941e-11
0.77,4.954786788869008e-08,1.2903288872602146e-07,4.5213211130989324e-10,2.1928144533993292e-07,3.6217219020849867e-10,1.296436185336248e-07,1.528050646969192e-10,2.0357371342801098e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1882344825166133e-09,9.914418285262881e-10,3.6217219020849866e-12,4.664770314148417e-10,2.4356965782591944e-10,2.829451833622872e-11
0.78,4.9545916783076274e-08,1.2902076207112621e-07,4.540832169237032e-10,2.1926883662198716e-07,3.6765008798959047e-10,1.2963648772329989e-07,1.5750272015428732e-10,2.0600686459947637e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1876737447882802e-09,9.956629870442983e-10,3.676500879895904e-12,4.734586067782409e-10,2.430510455485896e-10,2.829023239941805e-11
0.79,4.954401555510232e-08,1.2900864180946268e-07,4.5598444489765337e-10,2.1925618961795255e-07,3.7310115977021567e-10,1.2962929180132115e-07,1.622706867958797e-10,2.0843481667735402e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1871243423305977e-09,9.997741191331671e-10,3.7310115977021565e-12,4.804029773767287e-10,2.425332824968429e-10,2.828594323093007e-11
0.8,4.954216359002415e-08,1.289965278825463e-07,4.578364099758248e-10,2.1924350488009312e-07,3.7852500103789127e-10,1.2962203091549078e-07,1.6710881288197654e-10,2.1085757356723122e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1865861353852788e-09,1.0037765918481907e-09,3.7852500103789125e-12,4.873096176105577e-10,2.420163689624336e-10,2.8281650890332105e-11
0.81,4.954036027309768e-08,1.2898442023189263e-07,4.596397269022985e-10,2.19230782960673e-07,3.8392120728013416e-10,1.29614705213611e-07,1.7201694667285802e-10,2.132751391746954e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1860589842004582e-09,1.0076717720862082e-09,3.8392120728013416e-12,4.941780021352251e-10,2.4150030523702856e-10,2.8277355437166294e-11
0.8200000000000001,4.953860276700436e-08,1.289723185850465e-07,4.613972329956202e-10,2.19218026403169e-07,3.8928826508946044e-10,1.296073157253971e-07,1.7699403667609375e-10,2.1568753551559686e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1855422450657063e-09,1.01146590805183e-09,3.8928826508946045e-12,5.010061900828959e-10,2.4098509250422024e-10,2.8273057140854645e-11
0.8300000000000001,4.9536883847026245e-08,1.2896022224717104e-07,4.631161529737318e-10,2.1920524168174546e-07,3.9462247208099335e-10,1.29599865221476e-07,1.8203725527226078e-10,2.1809482035575007e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.185034279474214e-09,1.0151748823932709e-09,3.9462247208099336e-12,5.077894468451789e-10,2.4047073370680285e-10,2.8268756685022734e-11
0.84,4.953520762849196e-08,1.2894813161515317e-07,4.647923715080211e-10,2.191924251109767e-07,3.999257836874603e-10,1.295923519727663e-07,1.871483655711955e-10,2.2049695905856433e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1845360202709399e-09,1.0187896708392518e-09,3.999257836874603e-12,5.145302619146736e-10,2.399572272357462e-10,2.8264453682254827e-11
0.85,4.9533573006136626e-08,1.289360465832852e-07,4.66426993863351e-10,2.191795776825862e-07,4.0519755066395136e-10,1.2958477632170784e-07,1.923270172583228e-10,2.2289395952655067e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1840472165384879e-09,1.022312715347275e-09,4.0519755066395135e-12,5.212277993437537e-10,2.394445735775331e-10,2.8260148238186712e-11
0.86,4.953197887469539e-08,1.2892396704585949e-07,4.680211253045843e-10,2.1916670038829744e-07,4.104371237655565e-10,1.295771386107405e-07,1.9757286001906736e-10,2.2528582966222006e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1835676173705707e-09,1.0257464574502365e-09,4.104371237655565e-12,5.278812235712503e-10,2.389327732182865e-10,2.825584045841062e-11
0.87,4.953042412890339e-08,1.2891189289716829e-07,4.695758710965838e-10,2.1915379421983393e-07,4.156438537473658e-10,1.295694391823042e-07,2.02885543538854e-10,2.2767257736808344e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1830969718719857e-09,1.0290933382489999e-09,4.156438537473658e-12,5.344896994254014e-10,2.3842182664376313e-10,2.825153044847529e-11
0.88,4.9528907663495764e-08,1.2889982403150398e-07,4.710923365042122e-10,2.1914086016891913e-07,4.2081709136446923e-10,1.2956167837883874e-07,2.082647175031075e-10,2.3005421054665186e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1826350291586003e-09,1.0323557984051894e-09,4.208170913644692e-12,5.410523921267555e-10,2.3791173433934535e-10,2.8247218313886094e-11
0.89,4.952742838332243e-08,1.2888776034199838e-07,4.725716166775463e-10,2.1912789921289718e-07,4.2595648123466656e-10,1.2955385682210766e-07,2.1370974884269445e-10,2.3243074048849914e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1821815406295208e-09,1.0355362559019324e-09,4.259564812346666e-12,5.475688548463939e-10,2.374024967058693e-10,2.8242904157997465e-11
0.9,4.952598524898488e-08,1.2887570171538666e-07,4.740147510151007e-10,2.1911491224985488e-07,4.3106328771397857e-10,1.2954597667347469e-07,2.1921844597714344e-10,2.3480219715882116e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.181736270218743e-09,1.0386370057381061e-09,4.310632877139786e-12,5.540407772303208e-10,2.3689411367953723e-10,2.823858807250542e-11
0.91,4.9524577112003255e-08,1.2886364805091941e-07,4.754228879967284e-10,2.1910190033295084e-07,4.361356060416257e-10,1.2953803708198155e-07,2.2479166664864564e-10,2.371685739847749e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1812989573670156e-09,1.0416605822186283e-09,4.361356060416257e-12,5.604656697489532e-10,2.3638658610366913e-10,2.8234270171793e-11
0.92,4.952320287108188e-08,1.2885159924243353e-07,4.767971289181004e-10,2.190888644482659e-07,4.4117290228878113e-10,1.2953003849967885e-07,2.3042894958554622e-10,2.395298801983974e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1808693521256551e-09,1.0446094154686007e-09,4.411729022887812e-12,5.668428511930978e-10,2.358799144286685e-10,2.8229950560367802e-11
0.93,4.952186142492509e-08,1.2883955518376595e-07,4.781385750748874e-10,2.1907580558188085e-07,4.461746425266178e-10,1.2952198137861716e-07,2.361298335161902e-10,2.418861250317257e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1804472045569119e-09,1.0474859351430357e-09,4.4617464252661785e-12,5.731716407391139e-10,2.353740991044741e-10,2.822562934269472e-11
0.9400000000000001,4.952055167223722e-08,1.2882751576875358e-07,4.794483277627604e-10,2.1906272471987653e-07,4.5114029282630886e-10,1.295138661708471e-07,2.4189385716892266e-10,2.4423731771679703e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1800322647339514e-09,1.0502925704209873e-09,4.511402928263089e-12,5.794513579504548e-10,2.3486914058055266e-10,2.822130662319602e-11
0.9500000000000001,4.951927251172259e-08,1.2881548089123338e-07,4.807274882773903e-10,2.1904962284833378e-07,4.5606931925902735e-10,1.2950569332841923e-07,2.477205592720886e-10,2.4658346748564834e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1796242827408379e-09,1.0530317499998914e-09,4.560693192590274e-12,5.856813227791635e-10,2.343650393058924e-10,2.821698250625142e-11
0.96,4.951802320504081e-08,1.288034504785412e-07,4.819767949591699e-10,2.1903650062412192e-07,4.609615487860468e-10,1.2949746333522448e-07,2.53609447104972e-10,2.489245830380613e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1792230909453116e-09,1.0557051054988648e-09,4.609615487860468e-12,5.918613236865944e-10,2.3386179547886875e-10,2.8212657061132047e-11
0.97,4.951681296842526e-08,1.2879142537677083e-07,4.831870315747154e-10,2.1902334967501052e-07,4.658267063019328e-10,1.2948917754842073e-07,2.5955916541084234e-10,2.512606584759406e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1788307781487488e-09,1.0582924217501923e-09,4.658267063019328e-12,5.980039874830533e-10,2.333594024379846e-10,2.82083293954395e-11
0.98,4.951563314835164e-08,1.2877940478272586e-07,4.843668516483404e-10,2.1901017783718043e-07,4.706567486206077e-10,1.294808357575378e-07,2.6556990729756315e-10,2.535917141062832e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1784453825272387e-09,1.060812703179382e-09,4.706567486206077e-12,6.040988935172654e-10,2.3285786583639443e-10,2.8204000343231036e-11
0.99,4.951448278442298e-08,1.287673886032475e-07,4.855172155769923e-10,2.1899698596891308e-07,4.754512819102687e-10,1.2947243842698667e-07,2.7164119928499855e-10,2.5591775895450516e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1780666861227222e-09,1.0632680684738033e-09,4.7545128191026874e-12,6.101455442358915e-10,2.323571860246566e-10,2.819966999519897e-11
1.0,4.951336091624236e-08,1.2875537674517692e-07,4.866390837576185e-10,2.189837749284899e-07,4.802099123391137e-10,1.294639860211783e-07,2.777725678930128e-10,2.5823880204602293e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.177694470986617e-09,1.065660635889849e-09,4.802099123391137e-12,6.161434424251625e-10,2.3185736335286408e-10,2.8195338441998746e-11
1.01,4.951226658341281e-08,1.287433691153553e-07,4.877334165871663e-10,2.1897054557419228e-07,4.849322460753399e-10,1.2945547900452364e-07,2.839635396414701e-10,2.605548524062527e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.177328519179804e-09,1.0679925232485662e-09,4.849322460753399e-12,6.220920912113972e-10,2.3135839817063881e-10,2.8191005774248963e-11
1.02,4.951119882553739e-08,1.2873136562062376e-07,4.888011744625832e-10,2.1895729876430164e-07,4.896178892871452e-10,1.2944691784143363e-07,2.902136410502347e-10,2.628659190606107e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1769686127726136e-09,1.0702658479314535e-09,4.896178892871452e-12,6.279909940614876e-10,2.3086029082712578e-10,2.8186672082531467e-11
1.03,4.951015668221916e-08,1.2871936616782354e-07,4.898433177808166e-10,2.1894403535709935e-07,4.942664481427269e-10,1.2943830299631928e-07,2.9652239863917076e-10,2.6517201103451326e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1766145338448135e-09,1.0724827268764198e-09,4.942664481427269e-12,6.338396547833447e-10,2.3036304167098804e-10,2.8182337457391373e-11
1.04,4.950913919306116e-08,1.287073706637958e-07,4.90860806938814e-10,2.1893075621086685e-07,4.988775288102826e-10,1.2942963493359152e-07,3.028893389281425e-10,2.674731373533767e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1762660644855938e-09,1.0746452765739088e-09,4.9887752881028254e-12,6.396375775263087e-10,2.2986665105040085e-10,2.8178001989337157e-11
1.05,4.9508145397666456e-08,1.286953790153817e-07,4.918546023335226e-10,2.1891746218388552e-07,5.034507374580097e-10,1.294209141176613e-07,3.0931398843701414e-10,2.697693070426171e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1759229867935575e-09,1.0767556130631896e-09,5.034507374580097e-12,6.453842667815228e-10,2.2937111931304672e-10,2.8173665768840637e-11
1.06,4.9507174335638086e-08,1.2868339112942243e-07,4.928256643618899e-10,2.189041541344368e-07,5.079856802541061e-10,1.2941214101293962e-07,3.157958736856499e-10,2.720605291276509e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.175585082876706e-09,1.0788158519288137e-09,5.079856802541061e-12,6.510792273822712e-10,2.2887644680610986e-10,2.8169328886337104e-11
1.07,4.950622504657911e-08,1.2867140691275918e-07,4.937749534208633e-10,2.1889083292080205e-07,5.124819633667689e-10,1.2940331608383743e-07,3.223345211939139e-10,2.7434681263389434e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1752521348524295e-09,1.08082810829723e-09,5.12481963366769e-12,6.567219645042776e-10,2.283826338762711e-10,2.81649914322253e-11
1.08,4.950529657009259e-08,1.2865942627223308e-07,4.947034299073901e-10,2.188774994012627e-07,5.16939192964196e-10,1.2939443979476565e-07,3.2892945748167054e-10,2.766281665867636e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.174923924847494e-09,1.082794496833574e-09,5.16939192964196e-12,6.623119836659706e-10,2.278896808697027e-10,2.8160653496867498e-11
1.09,4.9504388769725596e-08,1.2864744919101447e-07,4.956112302743736e-10,2.1886415368735879e-07,5.213577568508809e-10,1.2938551264514738e-07,3.3558017528786423e-10,2.789045989297237e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1746004217422255e-09,1.0847153247195148e-09,5.2135775685088095e-12,6.67849802910996e-10,2.273975874589077e-10,2.8156315091228873e-11
1.1,4.950351548036117e-08,1.2863547694655987e-07,4.964845196388012e-10,2.1885078322839234e-07,5.257512967692927e-10,1.2937653572809397e-07,3.4228559453999797e-10,2.811760992599625e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1742847609417734e-09,1.0865602598372379e-09,5.2575129676929276e-12,6.733531024148414e-10,2.26906341902702e-10,2.8151974880712433e-11
1.11,4.950266375206678e-08,1.2862350833501555e-07,4.973362479331917e-10,2.1883739974877467e-07,5.301080449888282e-10,1.2936750899854137e-07,3.4904573331745443e-10,2.834426923467981e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1739740071572484e-09,1.0883577129851158e-09,5.301080449888283e-12,6.78806658136565e-10,2.2641595434281038e-10,2.8147634110599646e-11
1.12,4.950183288300104e-08,1.2861154328717498e-07,4.981671169989336e-10,2.1882400387245803e-07,5.34427852956974e-10,1.293584329318874e-07,3.558601075395666e-10,2.8570438687612793e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1736680011255311e-09,1.090109231393059e-09,5.3442785295697406e-12,6.842102935858818e-10,2.259264249129987e-10,2.814329284631558e-11
