Time,s2,s4,s7,s15,s19,s21,s22,s23,s25,s27,s26,s28,s32,s29,s24,s35,s37,s38,s39,s40,s1,s18,s41,s42,s48,s53,s60,s63,s64,s65,s67,s75,s76,s77,s81,s82,kcatp_r8,kM_r8_s15,kcatn_r8,kM_r8_s19,kM_r8_s63,kcatp_r9,kM_r9_s7,kcatn_r9,kM_r9_s22,kass_r10,kdiss_r10,kI_r10_s25,kcatp_r11,kM_r11_s32,kcatn_r11,kM_r11_s26,kM_r11_s28,kass_r13,kdiss_r13,kcatp_r16,kcatn_r16,kM_r16_s39,ki_r16_s39,kass_r17,kdiss_r17,kcatp_r18,kcatn_r18,kM_r18_s4,ki_r18_s4,kass_r21,kdiss_r21,kI_r21_s2,kcatp_r25,kM_r25_s53,kcatn_r25,kM_r25_s60,kM_r25_s15,kcatp_r26,kM_r26_s25,kcatn_r26,kM_r26_s64,kcatp_r28,kcatn_r28,kM_r28_s41,ki_r28_s41,kcatp_r29,kM_r29_s67,kcatn_r29,kM_r29_s18,kM_r29_s15,kass_r30,kass_r31,kdiss_r31,kass_re16,kdiss_re16,kI_re16_s81,default,c1,c5,r30,r31,r8,r9,r10,r11,r13,r16,r17,r18,r21,r25,r26,r28,r29,re16
0.1,5.0,4.668478414314799,4.892560600063345,5.000124026905588,0.00019485738435964827,0.5,0.05677272930882062,0.5,0.6355365661423308,0.499999882551067,4.999999819864215,4.999999937313146,6.028869303600191e-08,0.499999882551067,7.66995561130644e-06,1.1740031360113456e-07,3.7684976674901084e-08,0.6,0.4999999611909541,1.1240692942395128e-09,4.668478414314799,0.000255125888385726,0.25683246582747943,5.0,4.975977550770112,0.023958690828325593,6.375840156166719e-05,0.00018703117076942735,0.004463433857669525,0.33,0.05041154473944977,2.4467782419279034e-09,4.990954026907803,4.990954026907803,0.0,0.009045973092196959,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,1.1756295142020371e-07,1.5634607642065939e-09,0.0037690314779768633,0.5188821113340684,0.0002286623544375075,-2.458319066019915e-06,4.55891920509016e-06,1.5189053637276842e-06,5.484136107099236e-08,3.213024250907492,0.43408865542089603,0.0018067622595785652,0.04414412308433782,0.8652256462690179,0.006755403021724695,0.08154654221043497
0.11,5.0,4.636444222041063,4.878518569238032,5.000177129230508,0.00023423492539196937,0.5,0.0619200299425563,0.5,0.6350956111357975,0.49999983006521526,4.999999739001472,4.999999908936257,8.72390359783965e-08,0.49999983006521526,1.0109297965174775e-05,1.6987030084339484e-07,5.454459023616092e-08,0.6,0.4999999436668691,1.7885406953782817e-09,4.636444222041063,0.0003278942108762936,0.27547878935084674,5.0,4.971484412211323,0.028432117843651607,8.346994502488561e-05,0.00022389935951118125,0.0049043888642026495,0.33,0.05923350660853747,3.889189346163362e-09,4.990146822659838,4.990146822659838,0.0,0.009853177340162436,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,1.7011612015787315e-07,1.5644878540599918e-09,0.004105332482512197,0.5106311915479065,0.00027380516649526296,-3.240159527524107e-06,5.97856600193098e-06,2.0000213127192467e-06,7.913407431117397e-08,3.1938569820193052,0.46422913476078326,0.0021390025411800644,0.044046914279815316,0.9129620569115448,0.007802041491965701,0.07989990656648345
0.12,5.0,4.604600455940826,4.864102136530682,5.000240892038694,0.00027694138096621415,0.5,0.06698638017793315,0.5,0.6346556271364007,0.49999976214821396,4.999999634178997,4.9999998720307826,1.221172209123228e-07,0.49999976214821396,1.299709749103491e-05,2.3777303761654218e-07,7.637164457300119e-08,0.6,0.4999999208981602,2.7301953201545477e-09,4.604600455940826,0.00041122850170777794,0.2931870295985899,5.0,4.966698968830803,0.03319442625124326,0.00010660491795319559,0.0002636273298493416,0.005344372863599396,0.33,0.0685002547896795,5.930743186831116e-09,4.989355917928575,4.989355917928575,0.0,0.010644082071425984,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,2.3812858077902942e-07,1.2160306952475866e-09,0.0044348374796280374,0.5026884561380437,0.0003224683413271534,-4.1657362371394875e-06,7.647631533882603e-06,2.5688370463918995e-06,1.1046217387926995e-07,3.174935399039998,0.4925690623836829,0.0024911858986310024,0.0439499215754009,0.956368140138082,0.008867252186930026,0.0782865257602236
0.13,5.0,4.57294476458545,4.849349552772112,5.00031572142672,0.0003229094791977919,0.5,0.07197475804024349,0.5,0.6342166119855872,0.4999996762333639,4.999999501342477,4.999999825109112,1.6624351363062487e-07,0.4999996762333639,1.636447140749996e-05,3.2367960762390276e-07,1.0399686938998877e-07,0.6,0.49999989197812855,4.025002112135493e-09,4.57294476458545,0.000505275862787045,0.3100182043366514,5.0,4.961638658109749,0.03822798684712068,0.0001333550431299757,0.0003061132192827128,0.005783388014412929,0.33,0.07817041332486041,8.734400107032285e-09,4.988580983536093,4.988580983536093,0.0,0.011419016463907698,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,3.241748515797185e-07,3.335782052500817e-10,0.004757683645485428,0.495033493393257,0.0003745297834830409,-5.245022649874664e-06,9.580421148737284e-06,3.23124195776335e-06,1.4995780091677993e-07,3.1562387300914883,0.5192204955602456,0.0028617868558382404,0.04385314448170317,0.9958498654376646,0.009943485567247468,0.07670572798937633
0.14,5.0,4.541474995258427,4.8342954536155744,5.000401936854656,0.0003720733062030654,0.5,0.07688794745317745,0.5,0.6337785635296919,0.49999956961673064,4.999999336202893,4.9999997665861615,2.2100920778065765e-07,0.49999956961673064,2.024113643593769e-05,4.303003777837061e-07,1.3829680043595685e-07,0.6,0.49999985594268576,5.760513899045091e-09,4.541474995258427,0.000610112901297193,0.3260282473490032,5.0,4.956319841538681,0.04351626120175602,0.00016389725956236827,0.0003512577291834259,0.006221436470308243,0.33,0.08820648602995358,1.248752086552706e-08,4.987821696954336,4.987821696954336,0.0,0.01217830304566552,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,4.309679551722824e-07,-1.3085209529502826e-09,0.005074005413645554,0.487647840732692,0.00042987040146076004,-6.487543339058743e-06,1.1790086058788744e-05,3.9928265966533305e-06,1.9880442980536764e-07,3.1377479610209233,0.5442867727048348,0.0032493727996640086,0.04375658251047871,1.0317647996851458,0.011024167891661291,0.0751568550311027
0.15,5.0,4.510189177425591,4.818971286461455,5.000499781229389,0.0004243682789329336,0.5,0.08172855644093927,0.5,0.6333414796199266,0.49999943946843173,4.999999134252211,4.999999694783779,2.878708819186579e-07,0.49999943946843173,2.465545272717827e-05,5.604741356173915e-07,1.8019036050158574e-07,0.6,0.49999981177328934,8.036350223798857e-09,4.510189177425591,0.0007257548908512022,0.34126855249731575,5.0,4.950757887020514,0.04904371836201299,0.00019839461747174592,0.00039896406792678033,0.006658520380073625,0.33,0.09857440220675671,1.7402769346080632e-08,4.987077742170728,4.987077742170728,0.0,0.0129222578292729,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,5.613482197413829e-07,-3.979461233204731e-09,0.005383934525637464,0.4805147462403024,0.000488374042586555,-7.90238807446306e-06,1.4288672464702567e-05,4.858892772754923e-06,2.582310154166803e-07,3.1194456429698936,0.5678633975213587,0.003652597671619706,0.043660235174629296,1.064429197848148,0.012103590353570158,0.07363926196727294
0.16,5.0,4.479085507930918,4.803405677012703,5.000609429917927,0.00047973111850509273,0.5,0.08649903318265043,0.5,0.6329053581123679,0.4999992828434475,4.999998890778486,4.999999607935038,3.6834490171386986e-07,0.4999992828434475,2.9634466576860363e-05,7.171577247120253e-07,2.3063559473496698e-07,0.6,0.4999997583997812,1.0964624087320953e-08,4.479085507930918,0.0008521639218364956,0.35578644554360483,5.0,4.944967243279171,0.05479575960623176,0.0002369971145964947,0.00044913789515692185,0.007094641887632096,0.33,0.10924312588281218,2.371888510107322e-08,4.9863488095564925,4.9863488095564925,0.0,0.013651190443509372,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,7.182725583420463e-07,-7.994095342985054e-09,0.005687600081226349,0.4736189653816657,0.0005499274291598478,-9.498225512071536e-06,1.708716892088537e-05,5.834463355067666e-06,3.29506455971469e-07,3.1013157263728632,0.5900388089571772,0.004070196198255421,0.04356410198819884,1.094123874456153,0.01317681138659194,0.07215231691524307
0.17,5.0,4.448162337729589,4.787624744667807,5.0007309987908615,0.000538099824037547,0.5,0.09120168020110174,0.5,0.6324701968679471,0.4999990966919668,4.999998600880341,4.999999504188373,4.6400216193597885e-07,0.4999990966919668,3.520395194697124e-05,9.034161647505238e-07,2.906265562275355e-07,0.6,0.4999996947031288,1.4670314912158211e-08,4.448162337729589,0.0009892561374349824,0.36962559424214764,5.0,4.93896150710283,0.06075865041970536,0.00027984247746399844,0.0005016872671862009,0.007529803132052817,0.33,0.12018431899365825,3.17013314078419e-08,4.985634595737616,4.985634595737616,0.0,0.01436540426238546,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,9.048042157751588e-07,-1.3714773754404995e-08,0.005985128588274633,0.46694658688039886,0.0006144200958629005,-1.1283316501129977e-05,2.0195551980600895e-05,6.924291773176471e-06,4.1393436197306594e-07,3.0833434175964043,0.610895053240017,0.00450097861050287,0.0434681824663708,1.1210990915603576,0.014239570486649986,0.0706954007640922
0.18,5.0,4.417418160051605,4.771652371498984,5.0008645513412615,0.0005994136470144001,0.5,0.09583866681467443,0.5,0.6320359937524376,0.49999887786925257,4.999998259480834,4.999999381611581,5.764630765699213e-07,0.49999887786925257,4.138845074206841e-05,1.12241327011223e-06,3.6119034636624615e-07,0.6,0.4999996195180666,1.929158705683509e-08,4.417418160051605,0.0011369081000349385,0.38282636210053433,5.0,4.932753483838483,0.06691945927327458,0.0003270568882415745,0.0005565225835914715,0.007964006247562458,0.33,0.13137205358630813,4.164281765915351e-08,4.984934803468635,4.984934803468635,0.0,0.01506519653136708,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,1.1241029993113464e-06,-2.1552905462134367e-08,0.006276644012028421,0.4604848829208368,0.0006817443285165049,-1.3265526991968199e-05,2.3622830060932114e-05,8.132871208587383e-06,5.128481389641165e-07,3.065515056850254,0.6305083657211592,0.0049438258326868776,0.04337247612546513,1.1455786362774691,0.015288212781495883,0.06926790691659734
0.19,5.0,4.386851599233639,4.755510450985262,5.00101010536088,0.000663613065948198,0.5,0.10041204080090606,0.5,0.6316027466364434,0.49999862314524973,4.999997861341004,4.999999238195755,7.073927024640466e-07,0.49999862314524973,4.821131240805232e-05,1.3774025347838034e-06,4.4338423796587824e-07,0.6,0.4999995316356821,2.498007987663672e-08,4.386851599233639,0.0012949627425297445,0.39542613725053144,5.0,4.926355244698003,0.07326599961769728,0.0003787556842985667,0.0006135565344720513,0.008397253363556574,0.33,0.14278254547130348,5.386375635983627e-08,4.984249141507939,4.984249141507939,0.0,0.015750858492062567,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,1.3794157698048907e-06,-3.1970373306563357e-08,0.0065622678243518065,0.4542221795417866,0.0007517951035254921,-1.5452340726609464e-05,2.7377086347383683e-05,9.464443618750173e-06,6.276062371338623e-07,3.0478180019732424,0.6489497165251606,0.005397684868642156,0.04327698248293551,1.1677633180324707,0.016319618385046638,0.06786924103436537
0.2,5.0,4.356461401560211,4.739219075053382,5.001167638296597,0.0007306397618930742,0.5,0.10492373768747425,0.5,0.6311704533953892,0.49999832921344667,4.99999740107243,4.999999071858985,8.584962488521607e-07,0.49999832921344667,5.569473157766617e-05,1.6717187880995245e-06,5.382930379368667e-07,0.6,0.49999942980584705,3.1901115034433004e-08,4.356461401560211,0.0014632340812522696,0.40745958570132645,5.0,4.919778174520683,0.079786781502079,0.0004350439772376849,0.000672704049609063,0.008829546604610905,0.33,0.15439395317789326,6.871252977492257e-08,4.9835773244975154,4.9835773244975154,0.0,0.016422675502485544,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,1.6740676852617135e-06,-4.54805262043713e-08,0.006842119051434323,0.4481477444688012,0.0008244700295440937,-1.7850871303253986e-05,3.1465518932008703e-05,1.0923008276155755e-05,7.595878843536504e-07,3.030240545931083,0.6662852291182663,0.005861564902593779,0.04318170105736654,1.1878338024063255,0.01733114678071737,0.06649882079201218
0.21,5.0,4.326246426057925,4.722796723316098,5.00133709257651,0.0008004365941332322,0.5,0.10937559001745349,0.5,0.6307391119095074,0.4999979926996149,4.999996873149642,4.999998880450029,1.0315146508340115e-06,0.4999979926996149,6.3859785363897e-05,2.008769970415602e-06,6.47026487657098e-07,0.6,0.4999993127396189,4.023389346256428e-08,4.326246426057925,0.001641511905092442,0.41895890674866176,5.0,4.913033019473036,0.0864709632614117,0.0004960172655511048,0.0007338822480030662,0.009260888090492683,0.33,0.1661861747613576,8.656573391844871e-08,4.982919072843539,4.982919072843539,0.0,0.017080927156462956,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,2.0114535691263224e-06,-6.264911946403931e-08,0.007116314321643412,0.4422516891742126,0.0008996692894883523,-2.0467874127839772e-05,3.589448048801963e-05,1.2512330223653176e-05,9.101888912918007e-07,3.0127718278531246,0.6825766082528382,0.006334533366729477,0.0430866313684709,1.2059531286876186,0.01832058094839384,0.06515607563310574
0.22,5.0,4.296205636384317,4.706260420676143,5.0015183802066066,0.0008729475764187268,0.5,0.11376933536384086,0.5,0.6303087200638282,0.49999761017008887,4.999996271921924,4.999998661751837,1.2282203815836655e-06,0.49999761017008887,7.27264694278808e-05,2.392029381249399e-06,7.707168104203886e-07,0.6,0.4999991791115465,5.017164306972224e-08,4.296205636384317,0.0018295657823095826,0.42995404915052016,5.0,4.906129929494854,0.09330830850442888,0.0005617620007155814,0.0007970103886261726,0.009691279936171896,0.33,0.1781406781777082,1.07828309932523e-07,4.982274112599768,4.982274112599768,0.0,0.017725887400234237,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,2.3950297440881476e-06,-8.409500389632907e-08,0.007384967912502,0.4365248833363489,0.0009772955839282315,-2.3309757972751194e-05,4.0669516230314626e-05,1.42359484277395e-05,1.0808177510259995e-06,2.995401760036106,0.6978815031947677,0.006815712396559515,0.04299177293708654,1.2222688243334816,0.019286079534142055,0.06384044653185875
0.23,5.0,4.266338093459609,4.68962587458358,5.001711386839696,0.0009481178536996994,0.5,0.11810662347526008,0.5,0.6298792757481676,0.4999971781396452,4.999995591624608,4.999998413484964,1.4504134723979302e-06,0.4999971781396452,8.231373296148717e-05,2.825028333906511e-06,9.105163857001531e-07,0.6,0.49999902756188863,6.192172568792847e-08,4.266338093459609,0.0020271485769448898,0.4404729016250014,5.0,4.899078497025772,0.10028914685777636,0.0006323561164509869,0.0008620098222720576,0.010120724251832525,0.33,0.19024035336421752,1.3293358305954037e-07,4.981642175353475,4.981642175353475,0.0,0.018357824646526726,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,2.828306271175964e-06,-1.1049060775422263e-07,0.007648191796887304,0.4309588798197195,0.0010572540757188883,-2.6382596187609788e-05,4.579540038188848e-05,1.60971836661045e-05,1.2728919900183369e-06,2.9781209644836717,0.7122538294670132,0.007304275558410022,0.042897125285173865,1.236914712145595,0.020226134496548576,0.06255138575998853
0.24,5.0,4.236642948739482,4.672907595844138,5.00191597537962,0.0010258936793655306,0.5,0.12238902269445456,0.5,0.6294507768571165,0.4999966930789919,4.99999482638984,4.999998133310851,1.6999177361797099e-06,0.4999966930789919,9.263951259243548e-05,3.3113492045507685e-06,1.0675955466820471e-06,0.6,0.49999885669874755,7.570570572623843e-08,4.236642948739482,0.0022339995359294783,0.4505414622713216,5.0,4.8918877924722155,0.10740433800472848,0.0007078695230560504,0.0009288039445126364,0.010549223142883752,0.33,0.20246938192548164,1.6234321549280416e-07,4.981022998113905,4.981022998113905,0.0,0.01897700188609751,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,3.314839585550434e-06,-1.4256222473531607e-07,0.007906095688406398,0.42554584865734935,0.0011394523358849258,-2.96921375646698e-05,5.1276171175529434e-05,1.809914615253846e-05,1.487834761433713e-06,2.9609207170859295,0.7257440565979377,0.007799444818209298,0.04280268793581295,1.2500124644536883,0.02113953339436579,0.06128835665876351
0.25,5.0,4.207119437847535,4.656119009839474,5.002131989319052,0.0011062223928194465,0.5,0.12661802593914961,0.5,0.629023221290029,0.49999615142200354,4.999993970257033,4.999997818835031,1.9785771229613568e-06,0.49999615142200354,0.00010372076558206411,3.854618735230057e-06,1.2431404572863013e-06,0.6,0.49999866510014773,9.175939489247805e-08,4.207119437847535,0.0024498471303167754,0.46018399570442586,5.0,4.884566397773341,0.11464523764510486,0.000788364581554577,0.0009973181493888072,0.01097677870997115,0.33,0.21481311709106302,1.9654710577827884e-07,4.980416323202407,4.980416323202407,0.0,0.01958367679759592,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,3.858225389774646e-06,-1.8109018111890454e-07,0.008158787086309368,0.42027851873776295,0.0012238002903009915,-3.324381697745429e-05,5.7115164903538996e-05,2.0244742990821345e-05,1.7270715935907349e-06,2.9437928950065775,0.7383994769650865,0.008300487646409054,0.042708460413200734,1.2616729643138285,0.02202532448742901,0.06005083341449209
0.26,5.0,4.177766875000695,4.639272547362709,5.002359255495838,0.0011890523977566474,0.5,0.13079505576403835,0.5,0.6285966069510123,0.49999554957242653,4.999993017182598,4.999997467610174,2.288252352067251e-06,0.49999554957242653,0.00011557350154073333,4.458501869415446e-06,1.438351155846226e-06,0.6,0.4999984513159974,1.1033284667939442e-07,4.177766875000695,0.0026744113606705596,0.4694231639718869,5.0,4.877122435845838,0.12200366762123831,0.000873896532923817,0.0010674797846399564,0.011403393048987824,0.33,0.22725798551258486,2.360631760601989e-07,4.9798218981460955,4.9798218981460955,0.0,0.020178101853907005,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,4.46209208653114e-06,-2.2690874930254828e-07,0.008406371319049774,0.41515012624446446,0.0013102101681639385,-3.7042765544233286e-05,6.331504797431868e-05,2.2536685267825743e-05,1.992027463750247e-06,2.9267299354985816,0.7502644306010046,0.008806714441603757,0.04261444224264829,1.2719974532450955,0.022882787601126088,0.058838300841207516
0.27,5.0,4.148584647267217,4.6223797399994675,5.002597586968147,0.0012743331403299028,0.5,0.13492146961712126,0.5,0.6281709317489146,0.4999948839106743,4.999991961049823,4.999997077139151,2.630817497255349e-06,0.4999948839106743,0.0001282128143884175,5.126695495531021e-06,1.6544395700844856e-06,0.6,0.4999982138700697,1.316903601032348e-07,4.148584647267217,0.002907406172859212,0.47828016321470646,5.0,4.869563600865337,0.12947188519904448,0.0009645139356178705,0.0011392181066856477,0.011829068251085553,0.33,0.23979138421055446,2.8143718032092607e-07,4.979239475570939,4.979239475570939,0.0,0.020760524429064408,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,5.13009411964793e-06,-2.8090610838764596e-07,0.008648951588349501,0.4101543687485372,0.0013985964500553918,-4.109382087005653e-05,6.987784930514404e-05,2.49774952094713e-05,2.2841238149718764e-06,2.9097247885263386,0.7613805422101926,0.009317475878038014,0.042520632950577994,1.2810785909677957,0.023711404118367974,0.05765025416220703
0.28,5.0,4.1195722091528015,4.605451309014891,5.0028467856670975,0.0013620150876508038,0.5,0.13899856479696565,0.5,0.6277461935973142,0.4999941508003831,4.999990795678405,4.999996644878024,3.0081566970640164e-06,0.4999941508003831,0.00014165291362834882,5.86292242848199e-06,1.8926276067862067e-06,0.6,0.4999979512619309,1.5611046221885282e-07,4.1195722091528015,0.003148541670751901,0.4867748515684259,5.0,4.861897186909373,0.137042554006631,0.0010602590839958951,0.0012124642363366374,0.012253806402685925,0.33,0.2524015845173936,3.3324246598674937e-07,4.978668813096496,4.978668813096496,0.0,0.021331186903506806,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,5.865905559274832e-06,-3.440241984069893e-07,0.008886629012730697,0.4052853643696521,0.0014888758168010439,-4.5401537068584214e-05,7.680499180889133e-05,2.7569513171794074e-05,2.604775716851031e-06,2.892770871311438,0.77178694413189,0.009832160380655484,0.042427032064520726,1.2890013954412056,0.0245108292249946,0.056486198794985065
