data_set_T_with_pico,data_set_EXC2_with_pico,data_set_FV1_with_pico,data_set_FV2_with_pico,data_set_FV3_with_pico,data_set_FV4_with_pico,data_set_H1_with_pico,data_set_H2_with_pico,data_set_H3_with_pico,data_set_H4_with_pico,data_set_INH1_with_pico,data_set_INH2_with_pico,data_set_INH3_with_pico,data_set_INH4_with_pico,data_set_M2_with_pico,data_set_M3_with_pico,data_set_M4_with_pico,data_set_V1_with_pico,data_set_V2_with_pico,data_set_V3_with_pico,data_set_V4_with_pico
18910.0,0.35176244,0.58627075,0.51647228,0.00080176652,0.0087691946,0.28688449,0.20350561,0.48079079,0.41834477,0.00023175874,0.0028472352,0.31032184,0.15530248,0.26687002,0.10454068,0.04254194,-29.211441,-29.736347,-58.511562,-48.910809
18925.0,0.34989583,0.58315974,0.51007044,0.0008308409,0.0091343885,0.28556836,0.20279533,0.48218772,0.41874775,0.00024087094,0.0029646435,0.30649897,0.15339501,0.26794407,0.10351185,0.042277571,-29.313936,-29.838852,-58.368965,-48.746132
18940.0,0.34800658,0.58001101,0.50367421,0.00086142868,0.0095188934,0.28427464,0.20210022,0.4835574,0.41912973,0.00025046198,0.0030882538,0.30268046,0.1514899,0.26897183,0.10249367,0.042017419,-29.417452,-29.941212,-58.224224,-48.579647
18955.0,0.34609339,0.57682234,0.49727666,0.00089367438,0.0099243503,0.28300315,0.2014201,0.48489982,0.41949055,0.00026057454,0.003218597,0.29886222,0.14958516,0.2699537,0.10148607,0.04176157,-29.522062,-30.043573,-58.077099,-48.41116
18970.0,0.34415483,0.57359141,0.49087006,0.00092772808,0.01035263,0.28175378,0.20075481,0.48621494,0.41983008,0.00027125547,0.0033562756,0.29503965,0.14767849,0.27088994,0.10048895,0.04151012,-29.627846,-30.146095,-57.927376,-48.240433
18985.0,0.34218937,0.5703156,0.48444536,0.00096376688,0.010805897,0.28052637,0.20010421,0.48750263,0.42014816,0.00028255934,0.0035019864,0.29120752,0.1457673,0.27178085,0.099502243,0.041263185,-29.734888,-30.248955,-57.774788,-48.067196
19000.0,0.34019521,0.56699198,0.47799236,0.0010019988,0.011286675,0.27932084,0.1994682,0.48876283,0.42044464,0.00029454997,0.0036565422,0.28735974,0.14384861,0.27262664,0.098525867,0.041020889,-29.843288,-30.35235,-57.619022,-47.891125
19015.0,0.33817032,0.56361717,0.47149912,0.0010426687,0.01179793,0.27813703,0.19884665,0.4899953,0.42071924,0.00030730254,0.0038208996,0.28348938,0.14191893,0.2734274,0.097559758,0.040783364,-29.953157,-30.456509,-57.459713,-47.711853
19030.0,0.33611238,0.56018728,0.46495163,0.0010860688,0.012343192,0.27697492,0.19823954,0.49119985,0.42097169,0.00032090649,0.0039961962,0.27958816,0.13997422,0.27418321,0.096603841,0.040550768,-30.064621,-30.561695,-57.296417,-47.528923
19045.0,0.33401868,0.55669779,0.4583334,0.0011325517,0.012926705,0.27583444,0.19764678,0.49237618,0.42120168,0.00033546952,0.0041838004,0.27564636,0.13800967,0.27489406,0.095658071,0.040323284,-30.177834,-30.668215,-57.128597,-47.341797
19060.0,0.33188596,0.55314326,0.45162436,0.0011825481,0.013553655,0.27471551,0.19706842,0.49352396,0.42140874,0.00035112334,0.0043853847,0.27165228,0.13601945,0.27555975,0.094722375,0.040101115,-30.292967,-30.77644,-56.955601,-47.149811
19075.0,0.3297103,0.54951715,0.44480002,0.0012365943,0.014230471,0.27361813,0.19650446,0.4946427,0.42159238,0.00036803135,0.0046030218,0.26759154,0.13399647,0.27618003,0.093796715,0.039884496,-30.41024,-30.886814,-56.776627,-46.952148
19090.0,0.32748681,0.54581136,0.43782976,0.0012953695,0.014965286,0.2725423,0.19595501,0.49573189,0.42175207,0.00038640047,0.0048393356,0.26344612,0.13193184,0.27675447,0.092881054,0.039673712,-30.529913,-30.999899,-56.590652,-46.747776
19105.0,0.32520938,0.54201561,0.43067431,0.0013597549,0.015768619,0.2714881,0.19542022,0.49679077,0.42188698,0.00040649864,0.0050977194,0.259193,0.12981418,0.27728242,0.091975361,0.039469097,-30.652323,-31.116402,-56.396358,-46.535358
19120.0,0.32286996,0.53811657,0.423282,0.0014309258,0.016654456,0.27045554,0.19490029,0.4978185,0.42199627,0.00042868257,0.0053826869,0.25480193,0.12762851,0.27776295,0.091079623,0.039271049,-30.777899,-31.237259,-56.192005,-46.313129
19135.0,0.32045779,0.5340963,0.41558239,0.0015105045,0.017642023,0.26944485,0.19439559,0.4988139,0.42207876,0.00045344341,0.0057004434,0.25023153,0.12535444,0.27819484,0.090193838,0.039080068,-30.907221,-31.363739,-55.975201,-46.07869
19150.0,0.31795785,0.52992976,0.40746662,0.0016008812,0.018756578,0.26845619,0.19390655,0.49977553,0.42213294,0.00048145882,0.0060592112,0.2454178,0.12296038,0.27857634,0.089318052,0.038896792,-31.041101,-31.497793,-55.742397,-45.829105
19165.0,0.31534809,0.52558011,0.39881191,0.0017053365,0.020046866,0.26748994,0.19343388,0.50070137,0.4221569,0.00051387004,0.0064745005,0.24028948,0.12041097,0.27890494,0.088452332,0.038722042,-31.180721,-31.641672,-55.489143,-45.557728
19180.0,0.31259388,0.52098978,0.3893525,0.0018300132,0.02157402,0.26654655,0.19297858,0.50158864,0.42214787,0.00055236195,0.0069663096,0.2346902,0.11762925,0.27917707,0.087596819,0.038556974,-31.327932,-31.800138,-55.206402,-45.25782
19195.0,0.30963612,0.51606017,0.37867478,0.0019852384,0.023462376,0.26562685,0.19254217,0.50243318,0.42210191,0.00060009048,0.0075747273,0.22837798,0.11449579,0.27938727,0.086751744,0.038403265,-31.485897,-31.980707,-54.880116,-44.914459
19210.0,0.30636004,0.51060003,0.36592704,0.0021930656,0.025965918,0.26473206,0.1921272,0.50322849,0.42201263,0.00066362199,0.0083819032,0.22085452,0.11076499,0.27952647,0.08591757,0.038263649,-31.660748,-32.198921,-54.481037,-44.498646
19225.0,0.30249339,0.5041557,0.34897441,0.0025125626,0.029753441,0.26386458,0.19173861,0.50396216,0.42186829,0.00076037197,0.0096044242,0.21087232,0.10582297,0.27957758,0.085095264,0.038143337,-31.867016,-32.494202,-53.935745,-43.938423
19240.0,0.29709652,0.49516085,0.31982815,0.0032008032,0.037612531,0.26302984,0.19138868,0.50460416,0.42164057,0.00096428837,0.012147976,0.19377752,0.097388804,0.27949825,0.084287539,0.038055908,-32.154858,-33.018246,-52.964592,-42.968319
19255.0,0.27978733,0.46631223,0.18594854,0.010743361,0.10170544,0.26225278,0.19114639,0.50499904,0.42118868,0.0028685017,0.033412337,0.1166544,0.060619071,0.27907053,0.083516821,0.038093977,-33.079643,-35.906216,-48.090664,-38.713669
19270.0,0.014089567,0.023482611,0.0011758073,0.69457906,0.0010382225,0.26308182,0.19237763,0.50301611,0.42126513,0.086837955,0.18784781,0.00075739552,0.31291333,0.27721125,0.087684155,0.038257848,-61.821857,-56.978497,-26.713539,-57.476826
19285.0,0.012265142,0.020441903,0.001178895,0.67926025,0.001077655,0.26637921,0.19484536,0.49971968,0.42279395,0.084923692,0.18372355,0.00076121971,0.30602077,0.27514672,0.096448086,0.037978124,-62.956116,-56.967991,-26.998503,-57.327557
19300.0,0.012719534,0.021199225,0.0013104862,0.65064323,0.0012219424,0.26964328,0.19723852,0.49656224,0.42424998,0.081348732,0.17604025,0.00084738887,0.29318258,0.27309829,0.10475033,0.037701216,-62.658909,-56.544182,-27.512529,-56.824364
19315.0,0.013207183,0.022011973,0.0014600017,0.62278306,0.0013907294,0.27282107,0.19954696,0.49353972,0.42562532,0.077868745,0.16856866,0.00094553747,0.2806904,0.27106598,0.11257626,0.03742731,-62.351288,-56.111427,-27.994488,-56.306141
19330.0,0.013721957,0.022869928,0.0016286254,0.5958879,0.0015871212,0.27591312,0.20177183,0.49064046,0.42692018,0.074509792,0.16136587,0.0010565313,0.26863813,0.26904979,0.11994277,0.037156541,-62.038376,-55.673557,-28.44656,-55.776981
19345.0,0.014261938,0.023769896,0.0018176803,0.57008731,0.001814534,0.27892062,0.20391475,0.48785412,0.42813513,0.071288131,0.15446793,0.001181335,0.25708458,0.26704976,0.12686884,0.036889061,-61.722229,-55.233498,-28.87117,-55.24044
19360.0,0.014825301,0.024708835,0.0020284676,0.5454576,0.0020766659,0.28184509,0.20597772,0.48517162,0.42927122,0.068213351,0.14789656,0.0013209139,0.24606447,0.26506588,0.13337471,0.036625043,-61.404602,-54.793777,-29.270664,-54.69965
19375.0,0.015410382,0.025683969,0.0022622754,0.52203155,0.0023775254,0.28468835,0.20796308,0.48258498,0.4303298,0.065289602,0.14166176,0.0014762415,0.23559287,0.26309812,0.13948111,0.036364675,-61.086948,-54.356476,-29.647266,-54.157257
19390.0,0.016015718,0.026692864,0.0025203761,0.49980745,0.0027214484,0.28745249,0.20987329,0.4800871,0.43131247,0.062516749,0.13576445,0.0016482981,0.22566946,0.26114655,0.14520884,0.036108177,-60.770428,-53.923294,-30.00308,-53.615463
19405.0,0.016640093,0.027733488,0.0028040328,0.47875825,0.0031131408,0.29013962,0.21171093,0.47767177,0.43222094,0.059891477,0.13019867,0.0018380766,0.21628243,0.25921118,0.15057823,0.035855792,-60.455914,-53.495556,-30.340073,-53.076019
19420.0,0.017282559,0.028804263,0.0031145029,0.45883864,0.0035577235,0.29275203,0.21347862,0.47533348,0.43305698,0.057408199,0.12495375,0.0020465879,0.20741174,0.25729206,0.15560891,0.035607792,-60.144035,-53.074265,-30.660076,-52.540283
19435.0,0.017942445,0.029904077,0.0034530417,0.4399913,0.0040607927,0.29529187,0.21517901,0.47306731,0.43382245,0.05505982,0.12001588,0.0022748646,0.19903199,0.25538918,0.1603196,0.035364475,-59.835201,-52.660164,-30.96479,-52.009232
19450.0,0.018619375,0.031032292,0.0038209015,0.42215151,0.0046284893,0.29776144,0.21681462,0.47086895,0.43451911,0.052838363,0.11536945,0.0025239654,0.19111444,0.25350267,0.16472797,0.035126168,-59.529625,-52.253761,-31.255791,-51.483543
19465.0,0.019313248,0.032188747,0.0042193267,0.40525103,0.0052675828,0.30016279,0.21838799,0.46873453,0.43514875,0.050735392,0.11099806,0.0027949752,0.18362877,0.25163251,0.16885062,0.034893252,-59.227364,-51.855404,-31.534531,-50.963608
19480.0,0.020024242,0.033373736,0.0046495404,0.38922083,0.0059855673,0.30249801,0.2199015,0.46666065,0.43571302,0.048742387,0.10688529,0.0030890026,0.17654423,0.24977884,0.17270295,0.034666125,-58.928341,-51.465305,-31.802355,-50.449604
19495.0,0.020752802,0.034588002,0.0051127188,0.37399307,0.0067907609,0.30476901,0.22135749,0.46464425,0.43621346,0.046850994,0.10301536,0.0034071694,0.16983069,0.24794166,0.17629932,0.034445241,-58.632385,-51.083591,-32.060497,-49.941513
19510.0,0.021499606,0.035832677,0.005609951,0.35950276,0.0076924101,0.30697766,0.22275819,0.46268266,0.43665159,0.045053232,0.099373467,0.0037505911,0.16345923,0.24612109,0.179653,0.034231108,-58.339237,-50.71035,-32.310093,-49.439198
19525.0,0.022265535,0.037109226,0.0061421711,0.34568903,0.0087007806,0.30912563,0.2241057,0.46077341,0.43702874,0.04334164,0.095946275,0.0041203415,0.15740272,0.24431719,0.18277626,0.034024276,-58.048595,-50.345665,-32.552174,-48.942413
19540.0,0.023051621,0.03841937,0.0067100618,0.33249617,0.0098272078,0.31121451,0.22540209,0.4589144,0.43734613,0.041709431,0.092722125,0.0045173974,0.15163629,0.24253006,0.18568039,0.033825368,-57.760132,-49.989658,-32.787666,-48.450897
19555.0,0.023858955,0.039764926,0.0073139099,0.3198747,0.01108407,0.31324574,0.22664931,0.45710367,0.4376049,0.040150598,0.089691386,0.0049425494,0.14613779,0.24075979,0.18837588,0.033635061,-57.473545,-49.642548,-33.017391,-47.964401
19570.0,0.024688566,0.041147608,0.0079534063,0.30778256,0.012484636,0.31522077,0.22784932,0.45533952,0.4378061,0.038660087,0.086846679,0.0053962753,0.14088817,0.23900646,0.19087248,0.033454113,-57.188572,-49.30468,-33.242027,-47.482773
19585.0,0.025541235,0.042568725,0.0086273775,0.29618639,0.014042669,0.31714082,0.22900401,0.45362037,0.4379507,0.037233941,0.084183127,0.0058785598,0.1358721,0.23727016,0.19317928,0.033283349,-56.905071,-48.976601,-33.462097,-47.00605
19600.0,0.026417241,0.044028733,0.0093334503,0.28506321,0.015771693,0.31900713,0.23011526,0.45194474,0.4380396,0.035869475,0.081698574,0.0063886549,0.13107848,0.23555095,0.1953049,0.033123683,-56.623085,-48.659092,-33.677933,-46.534565
19615.0,0.027316013,0.045526687,0.010067662,0.27440178,0.017683763,0.32082093,0.23118505,0.45031133,0.43807372,0.034565479,0.07939361,0.0069247857,0.1265011,0.23384891,0.19725765,0.032976087,-56.342888,-48.353233,-33.88961,-46.069065
19630.0,0.028235719,0.047059532,0.010824069,0.26420423,0.01978763,0.32258344,0.23221536,0.44871876,0.43805411,0.033322345,0.077271432,0.0074838232,0.12213913,0.23216404,0.19904569,0.032841597,-56.065113,-48.060398,-34.09692,-45.610847
19645.0,0.029172812,0.048621353,0.011594485,0.25448647,0.022086315,0.324296,0.23320833,0.4471657,0.4379819,0.032142106,0.075337246,0.0080610067,0.11799727,0.23049632,0.2006772,0.032721266,-55.790794,-47.782253,-34.299301,-45.161854
19660.0,0.030121647,0.050202742,0.012368395,0.24527653,0.024574043,0.32596007,0.23416623,0.44565073,0.43785843,0.031028176,0.073596872,0.0086497394,0.11408495,0.22884569,0.20216063,0.03261615,-55.521431,-47.52066,-34.495861,-44.724735
19675.0,0.031074379,0.051790632,0.013133599,0.23661157,0.027234109,0.32757726,0.23509145,0.44417238,0.43768537,0.029984958,0.072055362,0.009241865,0.11041529,0.227212,0.20350474,0.032527216,-55.25893,-47.277443,-34.685387,-44.302692
19690.0,0.032021288,0.053368814,0.013877437,0.22853181,0.030038441,0.32914957,0.23598652,0.44272894,0.43746477,0.029017054,0.070715122,0.009828384,0.10700255,0.22559503,0.20471883,0.032455299,-55.005463,-47.054066,-34.866482,-43.899113
19705.0,0.032951564,0.054919273,0.01458769,0.22106826,0.032946732,0.33067909,0.23685405,0.44131863,0.43719903,0.028127734,0.069572449,0.010399951,0.10385703,0.22399449,0.20581254,0.032401014,-54.763248,-46.851528,-35.037807,-43.517445
19720.0,0.033854689,0.05642448,0.015254839,0.21423738,0.035912558,0.33216822,0.23769665,0.43993947,0.43689096,0.02731836,0.068617858,0.010948531,0.10098327,0.22241004,0.20679583,0.032364719,-54.534187,-46.669945,-35.19828,-43.160381
19735.0,0.034721803,0.057869673,0.015872968,0.20803417,0.038888589,0.33361951,0.23851685,0.43858951,0.43654355,0.026587602,0.067835808,0.011468211,0.098377272,0.22084126,0.20767856,0.032346472,-54.319603,-46.508549,-35.347263,-42.829559
19750.0,0.035546746,0.059244577,0.016440092,0.2024321,0.041832611,0.3350355,0.23931699,0.43726671,0.43615997,0.025931502,0.06720645,0.011955685,0.096026473,0.21928775,0.20847033,0.032346077,-54.120071,-46.365822,-35.48465,-42.525387
19765.0,0.036326379,0.060543962,0.01695759,0.19738738,0.04471143,0.33641881,0.24009915,0.43596911,0.43574339,0.025344094,0.066708021,0.012410126,0.093911603,0.21774909,0.20918013,0.032363102,-53.935452,-46.239746,-35.610817,-42.247139
19780.0,0.037060294,0.061767157,0.017429182,0.19284609,0.047502127,0.33777177,0.24086522,0.43469495,0.43529677,0.024818294,0.066319086,0.012832616,0.092009492,0.21622488,0.20981617,0.032396954,-53.765011,-46.128105,-35.726486,-41.993252
19795.0,0.037750117,0.06291686,0.017859817,0.18875083,0.050191052,0.33909667,0.24161673,0.43344253,0.43482301,0.02434672,0.066020042,0.013225443,0.090295821,0.21471475,0.21038581,0.032446932,-53.607662,-46.028725,-35.832588,-41.761696
19810.0,0.03839872,0.063997865,0.018254824,0.18504594,0.052771803,0.34039542,0.24235502,0.43221045,0.43432462,0.023922319,0.065793946,0.013591485,0.088747121,0.21321838,0.21089551,0.032512289,-53.462143,-45.93961,-35.930111,-41.550251
19825.0,0.039009582,0.065015972,0.01861936,0.18168038,0.055243012,0.34166989,0.2430812,0.43099728,0.43380395,0.023538692,0.065626606,0.013933767,0.087341979,0.21173544,0.21135096,0.032592256,-53.327171,-45.859035,-36.020016,-41.356743
19840.0,0.039586358,0.06597726,0.018958116,0.17860904,0.057606529,0.34292158,0.24379618,0.42980194,0.433263,0.023190228,0.065506406,0.014255197,0.086061507,0.2102657,0.21175709,0.032686077,-53.201527,-45.78553,-36.103199,-41.17915
19855.0,0.040132571,0.066887625,0.019275216,0.17579289,0.059866086,0.34415188,0.24450071,0.42862338,0.4327037,0.022872103,0.065423906,0.014558434,0.084889367,0.20880888,0.21211822,0.032793008,-53.084095,-45.717888,-36.180462,-41.015648
19870.0,0.040651519,0.067752533,0.019574175,0.1731984,0.062026285,0.34536207,0.24519545,0.42746067,0.43212765,0.022580193,0.065371454,0.014845818,0.083811529,0.2073648,0.21243812,0.032912351,-52.973892,-45.655106,-36.252506,-40.864655
19885.0,0.041146159,0.068576932,0.019857831,0.17079657,0.064091668,0.34655312,0.2458809,0.42631307,0.43153632,0.022310946,0.065342575,0.015119282,0.082815804,0.20593324,0.21272008,0.033043433,-52.87006,-45.596397,-36.319969,-40.724812
19900.0,0.041619081,0.069365136,0.020128002,0.16856089,0.066064954,0.34772605,0.24655752,0.42517981,0.430931,0.022061085,0.06533093,0.015380048,0.081890799,0.20451404,0.21296699,0.033185627,-52.771862,-45.541241,-36.383446,-40.595074
19915.0,0.042073123,0.070121869,0.020390999,0.16648446,0.06796547,0.34888166,0.24722569,0.42406026,0.4303129,0.021830039,0.065340444,0.015632872,0.081035301,0.20310704,0.21318144,0.033338323,-52.678551,-45.488239,-36.443001,-40.47348
19930.0,0.042509735,0.070849553,0.02064275,0.16453053,0.069778018,0.35002071,0.2478857,0.42295387,0.42968306,0.021612987,0.065356649,0.015874552,0.08023157,0.20171209,0.21336569,0.033500973,-52.589695,-45.438129,-36.499592,-40.360416
19945.0,0.04293127,0.071552113,0.020889338,0.16269884,0.071522824,0.35114384,0.24853784,0.42186013,0.42904243,0.021410195,0.065385535,0.016109744,0.079481274,0.20032905,0.21352176,0.033673041,-52.504707,-45.389622,-36.553131,-40.254116
19960.0,0.043339171,0.072231948,0.021130234,0.1609706,0.073197991,0.35225162,0.24918233,0.4207786,0.42839187,0.021219295,0.065421455,0.016338039,0.078775838,0.1989578,0.21365148,0.03385403,-52.423195,-45.342773,-36.604095,-40.154289
19975.0,0.043734711,0.072891183,0.02136476,0.15932932,0.074801393,0.35334465,0.24981935,0.41970882,0.42773217,0.021038186,0.065459333,0.016558925,0.078107625,0.19759822,0.21375647,0.034043476,-52.344826,-45.297665,-36.652908,-40.060688
19990.0,0.044119664,0.073532775,0.021598354,0.15777914,0.07635241,0.35442337,0.25044909,0.41865042,0.42706403,0.020867679,0.065506093,0.016776633,0.077480122,0.19625019,0.2138382,0.034240935,-52.26918,-45.253212,-36.699383,-39.971886
20005.0,0.044494875,0.074158125,0.021828849,0.15630256,0.077844284,0.35548821,0.25107169,0.41760308,0.42638814,0.020705484,0.065554976,0.016989524,0.076884806,0.19491361,0.21389802,0.03444599,-52.19603,-45.209808,-36.744003,-39.888016
20020.0,0.044861205,0.074768677,0.02205535,0.15488768,0.079274796,0.35653958,0.25168729,0.41656643,0.42570505,0.020550082,0.065602109,0.01719695,0.076316059,0.19358841,0.21393712,0.034658257,-52.125156,-45.167591,-36.787079,-39.808964
20035.0,0.045220084,0.075366803,0.022283126,0.15354179,0.080663249,0.3575778,0.25229597,0.41554025,0.42501533,0.020402672,0.065655254,0.017403038,0.075778738,0.19227444,0.21395661,0.03487736,-52.05624,-45.125561,-36.828354,-39.733479
20050.0,0.0455718,0.075952999,0.022507453,0.15224399,0.081994295,0.35860324,0.25289783,0.41452423,0.42431951,0.020260412,0.065704167,0.017604187,0.075262025,0.19097166,0.2139575,0.035102956,-51.989185,-45.084576,-36.868435,-39.662216
20065.0,0.04591763,0.076529384,0.022733733,0.15100349,0.083287843,0.35961619,0.25349295,0.41351813,0.42361802,0.020124756,0.065757297,0.017804632,0.074771695,0.18967995,0.21394071,0.03533471,-51.923714,-45.043636,-36.907009,-39.593964
20080.0,0.046257958,0.077096596,0.022959424,0.14980748,0.084536202,0.36061689,0.25408143,0.41252172,0.42291132,0.019993978,0.065808877,0.018002465,0.074301191,0.18839924,0.21390711,0.035572313,-51.859722,-45.003201,-36.944447,-39.529003
20095.0,0.046593286,0.077655479,0.023183586,0.14864847,0.085737258,0.36160561,0.25466329,0.41153479,0.42219979,0.019867118,0.06585627,0.018197015,0.073846892,0.18712945,0.21385746,0.035815474,-51.797092,-44.963417,-36.980965,-39.467323
20110.0,0.046924636,0.078207731,0.023410833,0.14753488,0.086908214,0.36258262,0.25523865,0.41055712,0.42148381,0.019745482,0.065906882,0.018391911,0.073413946,0.1858705,0.21379247,0.03606391,-51.735611,-44.92347,-37.01627,-39.407936
20125.0,0.047252033,0.078753389,0.02363649,0.14644997,0.088033997,0.36354804,0.25580752,0.40958858,0.42076376,0.019626755,0.06595169,0.018583594,0.072993428,0.1846223,0.21371286,0.036317363,-51.675251,-44.884174,-37.05088,-39.351517
20140.0,0.04757642,0.079294033,0.023865266,0.14540301,0.089132063,0.36450216,0.25636998,0.40862894,0.42003992,0.019512357,0.065998428,0.018775763,0.072590932,0.18338481,0.2136192,0.036575574,-51.615822,-44.844707,-37.084484,-39.297115
20155.0,0.047898147,0.079830244,0.024096347,0.14438857,0.090200692,0.36544508,0.256926,0.40767807,0.41931257,0.019401582,0.06604512,0.018967843,0.072203763,0.18215792,0.21351208,0.036838315,-51.557247,-44.805214,-37.117233,-39.244747
20170.0,0.048217375,0.08036229,0.024327278,0.14339735,0.091232501,0.36637703,0.2574757,0.40673581,0.41858205,0.019293156,0.066087037,0.019157991,0.071826987,0.18094158,0.21339205,0.037105359,-51.499477,-44.766117,-37.149418,-39.194714
