Time,c,cer,gca,gkca,gk,gir,vca,vk,vir,cm,taun,alpha,fcyt,kpmca,kd,vn,vm,sn,sm,kserca,dact,dinact,fer,pleak,dip3,vcytver,ip3,sa,r,taua,gkatp,alphaIRn,betaIRn,nIRinf,tauIRn,alphaIRr,betaIRr,rIRinf,tauIRr,ica,ik,ikca,ikatp,iir,minf,ninf,ainf,w,jmem,jserca,jleak,jip3,oinf,jer,V,n,a,nIR,rIR,cell,reaction_0000005,reaction_0000006
0.32,0.10002238834904159,99.99984087238248,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010910182293963544,3.021240049597303e-05,0.9730542497765385,891.8771690138635,0.033369998646905846,0.14288766438029837,0.1893250941478522,5.67351219132899,-3790.205235168553,205.96703355960693,55.406420949104664,3451.0486527968033,0.17339555848084953,0.034457840101765023,0.00015084789011900003,0.40136613149019046,0.004102931655131877,-0.002948554111549831,0.04000895533961664,0.04994990924201672,0.0,0.0,0.00994095390240008,-59.995438599020275,0.009804972351662831,0.45999993742855644,0.008346279986020656,0.27691833384612596,1.0,6.99239979085025e-05,-0.000497047695120004
0.33,0.10002308757681952,99.99983590197617,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010910008544735836,3.0212710440505776e-05,0.9730535632229702,891.8907434701102,0.033369803244439764,0.142887714026127,0.1893241420915679,5.673516883055461,-3790.244879622991,205.84233478123858,55.408890872470096,3451.082345611688,0.1735252538069326,0.03445824643186553,0.0001508523109973101,0.40136781153544054,0.0041030744807799314,-0.002948515557060445,0.04000923503072781,0.04994990640719968,0.0,0.0,0.009940671376471866,-59.995292044749355,0.009798940410433339,0.4599999354741243,0.008357096440489544,0.27676407925579,1.0,6.99215581941142e-05,-0.0004970335688235933
0.34,0.10002378678021583,99.99983093171112,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010909834511888944,3.021302089905086e-05,0.973052875520749,891.9043404923962,0.03336960752107334,0.14288776375344764,0.18932318847022944,5.67352158249597,-3790.2845898062146,205.71771606734677,55.41136171161252,3451.1160939805673,0.17365486754394038,0.03445865343627741,0.00015085673929160726,0.40136949152442575,0.004103217305400411,-0.002948476701915198,0.04000951471208633,0.049949903572465454,0.0,0.0,0.009940388860379124,-59.99514524893988,0.00979291224075387,0.4599999335197482,0.008367912601220788,0.2766100947609688,1.0,6.991912158463925e-05,-0.0004970194430189562
0.35,0.10002448595926157,99.9998259615873,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010909660195594498,3.0213331871341955e-05,0.9730521866704153,891.9179600693245,0.033369411476990095,0.14288781356221347,0.18932223328472345,5.673526289646155,-3790.3243656840746,205.593177362909,55.41383346621331,3451.149897872762,0.17378440005512422,0.03445906111465379,0.00015086117499851266,0.4013711714572204,0.004103360128999329,-0.002948437546273979,0.04000979438370463,0.049949900737814024,0.0,0.0,0.009940106354109392,-59.994998211725225,0.009786887840272599,0.4599999315654281,0.008378728467940178,0.2764563798830582,1.0,6.991668807835413e-05,-0.0004970053177054696
0.36,0.10002518511398774,99.99982099160476,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010909485596024017,3.0213643357112932e-05,0.9730514966725078,891.9316021895096,0.03336921511237337,0.14288786345237775,0.18932127653593556,5.673531004501657,-3790.364207222436,205.4687186129403,55.41630613595381,3451.1837572576096,0.17391385170247436,0.03445946946664799,0.00015086561811465074,0.4013728513338987,0.004103502951582684,-0.002948398090296584,0.0400100740455951,0.04994989790324539,0.0,0.0,0.009939823857650291,-59.99485093323871,0.009780867206638946,0.45999992961116415,0.00838954404037366,0.2763029341439464,1.0,6.991425767353707e-05,-0.0004969911928825146
0.37,0.10002588424442538,99.99981602176345,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010909310713348964,3.021395535609785e-05,0.9730508055275661,891.9452668415718,0.03336901842740653,0.14288791342389368,0.1893203182247517,5.67353572705812,-3790.404114387201,205.34433976250156,55.41877972051582,3451.217672104473,0.1740432228471149,0.03445987849191364,0.00015087006863664956,0.401374531154535,0.004103645773156485,-0.00294835833414267,0.04001035369777015,0.04994989506875951,0.0,0.0,0.00993954137098936,-59.994703413613536,0.009774850337503966,0.45999992765695624,0.00840035931824738,0.27614975706663586,1.0,6.99118303684669e-05,-0.0004969770685494681
0.38,0.10002658335060544,99.9998110520634,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010909135547740646,3.021426786803107e-05,0.9730501132361278,891.9589540141454,0.03336882142227262,0.14288796347671456,0.18931935835205607,5.673540457311191,-3790.4440871442994,205.22004075669687,55.42125421958127,3451.2516423827383,0.17417251384917076,0.03446028819010472,0.00015087452656114091,0.4013762109192033,0.004103788593726723,-0.0029483182779717412,0.04001063334024218,0.04994989223435639,0.0,0.0,0.009939258894114213,-59.994555652982804,0.009768837230520211,0.4599999257028044,0.008411174301287674,0.27599684817502523,1.0,6.990940616142472e-05,-0.0004969629447057107
0.39,0.10002728243255894,99.99980608250456,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010908960099370272,3.021458089264713e-05,0.973049419798731,891.9726636958743,0.033368624097154694,0.14288801361079367,0.18931839691873303,5.673545195256523,-3790.4841254596927,205.09582154067272,55.42372963283259,3451.2856680618147,0.1743017250677426,0.03446069856087549,0.00015087899188476076,0.4013778906279779,0.004103931413299406,-0.0029482779219431737,0.04001091297302358,0.049949889400036,0.0,0.0,0.00993897642701242,-59.99440765147951,0.009762827883341709,0.45999992374870863,0.008421988989221056,0.27584420699386447,1.0,6.990698505069247e-05,-0.0004969488213506211
0.4,0.10002798149031679,99.99980111308696,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010908784368408976,3.021489442968076e-05,0.9730487252159131,891.9863958754098,0.03336842645223558,0.14288806382608438,0.18931743392566572,5.6735499408897665,-3790.5242292993594,204.97168205961788,55.4262059599521,3451.3197491111314,0.1744308568609104,0.03446110960388044,0.0001508834646041475,0.40137957028093285,0.004104074231880515,-0.002948237266216243,0.04001119259612672,0.049949886565798324,0.0,0.0,0.009938693969671605,-59.99425940923658,0.009756822293623955,0.45999992179466886,0.008432803381774228,0.2756918330487549,1.0,6.990456703455363e-05,-0.0004969346984835803
0.41,0.10002868052390995,99.99979614381058,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010908608355027752,3.021520847886699e-05,0.9730480294882103,892.000150541416,0.03336822848769806,0.14288811412254007,0.1893164693737371,5.67355469420658,-3790.56439862932,204.84762225876355,55.428683200622714,3451.3538855001434,0.17455990958573706,0.034461521318774446,0.0001508879447159443,0.40138124987814205,0.00410421704947605,-0.0029481963109500506,0.040011472209563984,0.049949883731643344,0.0,0.0,0.00993841152207936,-59.994110926386796,0.009750820459023918,0.45999991984068517,0.008443617478674068,0.27553972586614894,1.0,6.99021521112931e-05,-0.000496920576103968
0.42,0.10002937953336932,99.99979117467544,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010908432059397522,3.0215523039941e-05,0.9730473326161592,892.0139276825646,0.033368030203724836,0.14288816450011413,0.18931550326382973,5.673559455202623,-3790.604633415611,204.7236420833832,55.43116135452734,3451.388077198325,0.1746888835982718,0.034461933705212576,0.00015089243221679658,0.4013829294196798,0.004104359866091992,-0.002948155056303619,0.040011751813347735,0.04994988089757103,0.0,0.0,0.009938129084223299,-59.99396220306289,0.009744822377200037,0.45999991788675754,0.008454431279647644,0.27538788497335065,1.0,6.98997402791968e-05,-0.000496906454211165
0.43,0.10003007851872583,99.9997862056815,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010908255481689073,3.0215838112638238e-05,0.9730466346002951,892.0277272875397,0.033367831600498304,0.14288821495876,0.18931453559682473,5.673564223873558,-3790.6449336243086,204.5997414787928,55.43364042134938,3451.422324175175,0.1748177792535538,0.03446234676285029,0.00015089692710335437,0.40138460890561983,0.004104502681734332,-0.002948113502435779,0.04001203140749034,0.049949878063581386,0.0,0.0,0.00993784665609105,-59.99381323939747,0.009738828045812222,0.4599999159328859,0.0084652447844222,0.27523630989851505,1.0,6.989733153655271e-05,-0.0004968923328045526
0.44,0.10003077748001037,99.99978123682878,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001090807862207312,3.0216153696694318e-05,0.9730459354411531,892.0415493450325,0.033367632678200886,0.14288826549843117,0.18931356637360322,5.67356900021505,-3790.68529922151,204.47592039035052,55.436120400772346,3451.4566264002146,0.17494659690561562,0.03446276049134328,0.00015090142937227078,0.40138628833603635,0.004104645496409051,-0.0029480716495052794,0.04001231099200415,0.04994987522967438,0.0,0.0,0.009937564237670234,-59.99366403552305,0.009732837462521859,0.4599999139790704,0.008476057992725168,0.27508500017064874,1.0,6.989492588164954e-05,-0.0004968782118835117
0.45,0.10003147641725375,99.99977626811724,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010907901480720198,3.021646979184523e-05,0.9730452351392679,892.0553938437498,0.03336743343701484,0.14288831611908112,0.18931259559504565,5.673573784222769,-3790.7257301733484,204.35217876346826,55.43860129248008,3451.490983842994,0.17507533690802463,0.034463174890347614,0.00015090593902020397,0.4013879677110029,0.004104788310122122,-0.0029480294976706838,0.040012590566901506,0.04994987239585,0.0,0.0,0.009937281828948492,-59.99351459157201,0.009726850624992317,0.4599999120253109,0.008486870904284221,0.2749339553204516,1.0,6.989252331277808e-05,-0.0004968640914474247
0.46,0.10003217533048689,99.99977129954695,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001090772405780096,3.0216786397826754e-05,0.9730445336951734,892.0692607723915,0.03336723387712239,0.14288836682066336,0.18931162326203216,5.673578575892384,-3790.7662264459477,204.2285165435521,55.44108309615628,3451.5253964730505,0.1752039996110817,0.03446358995951925,0.00015091045604380992,0.40138964703059354,0.00410493112287953,-0.0029479870470906153,0.04001287013219476,0.049949869562108236,0.0,0.0,0.009936999429913475,-59.9933649076768,0.00972086753088626,0.45999991007160745,0.00849768351882695,0.2747831748759268,1.0,6.989012382822859e-05,-0.0004968499714956738
0.47,0.1000328742197406,99.99976633111783,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010907546353485715,3.021710351437536e-05,0.9730438311094033,892.0831501196863,0.033367033998705484,0.14288841760313145,0.18931064937544168,5.673583375219573,-3790.8067880055064,204.10493367610428,55.44356581148546,3451.5598642599866,0.17533258536662627,0.03446400569851494,0.00015091498043975468,0.40139132629488217,0.004105073934687248,-0.0029479442979233397,0.04001314968789624,0.04994986672844905,0.0,0.0,0.009936717040552809,-59.99321498396958,0.00971488817787026,0.45999990811796004,0.008508495836081431,0.27463265836989936,1.0,6.988772742629469e-05,-0.0004968358520276404
0.48,0.1000335730850457,99.9997613628299,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010907368367944756,3.021742114122754e-05,0.9730431273824905,892.0970618743651,0.03336683380194604,0.14288846846643902,0.1893096739361529,5.673588182200009,-3790.847414818232,203.98143010664904,55.446049438152166,3451.594387173409,0.17546109452455255,0.0344644221069915,0.00015091951220470534,0.4013930055039424,0.004105216745551246,-0.002947901250327095,0.04001342923401828,0.04994986389487243,0.0,0.0,0.00993643466085415,-59.99306482058249,0.00970891256361145,0.45999990616436864,0.008519307855775805,0.2744824053345542,1.0,6.988533410527055e-05,-0.0004968217330427075
0.49,0.10003427192643298,99.99975639468316,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010907190101348278,3.0217739278120016e-05,0.9730424225149675,892.1109960251689,0.0333666332870258,0.14288851941053962,0.18930869694504363,5.673592996829379,-3790.888106850361,203.8580057807527,55.44853397584116,3451.6289651829484,0.17558952743376274,0.034464839184606064,0.00015092405133533207,0.40139468465784806,0.004105359555477492,-0.002947857904459974,0.0400137087705732,0.049949861061378366,0.0,0.0,0.009936152290805168,-59.99291441764757,0.009702940685778426,0.4599999042108333,0.008530119577638396,0.27433241530292396,1.0,6.988294386345195e-05,-0.0004968076145402585
0.5,0.10003497074393324,99.9997514266776,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010907011553866366,3.0218057924789742e-05,0.973041716507366,892.1249525608486,0.033366432454126425,0.142888570435387,0.18930771840299132,5.673597819103361,-3790.928864068157,203.7346606440239,55.45101942423745,3451.6635982582566,0.17571788444216926,0.03446525693101604,0.00015092859782830966,0.40139636375667276,0.004105502364471951,-0.002947814260479943,0.0400139882975733,0.04994985822796684,0.0,0.0,0.00993586993039354,-59.99276377529676,0.009696972542041256,0.459999902257354,0.008540931001397715,0.274182687808887,1.0,6.988055669913597e-05,-0.000496793496519677
0.51,0.10003566953757723,99.99974645881322,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010906832725669018,3.0218377080973875e-05,0.9730410093602174,892.138931470164,0.033366231303429444,0.14288862154093476,0.18930673831087275,5.673602649017645,-3790.969686437914,203.6113946421132,55.453505783026365,3451.6982863690096,0.17584616589669722,0.03446567534587916,0.0001509331516803151,0.4013980428004902,0.0041056451725405875,-0.002947770318544835,0.040014267815030896,0.049949855394637824,0.0,0.0,0.009935587579606928,-59.99261289366191,0.009691008130071474,0.45999990030393073,0.008551742126782447,0.2740332223871664,1.0,6.987817261062093e-05,-0.0004967793789803464
0.52,0.1000363683073957,99.99974149109003,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001090665361692609,3.021869674640981e-05,0.9730403010740527,892.1529327418876,0.033366029835116266,0.1428886727271367,0.18930575666956415,5.673607486567917,-3791.0105739259466,203.48820772071326,55.455993051893444,3451.733029484903,0.17597437214328734,0.03446609442885337,0.00015093771288803,0.40139972178937394,0.0041057879796893605,-0.0029477260788123814,0.04001454732295828,0.04994985256139132,0.0,0.0,0.009935305238433036,-59.99246177287476,0.00968504744754208,0.4599998983505635,0.008562552953521468,0.2738840185733281,1.0,6.987579159620654e-05,-0.0004967652619216518
0.53,0.1000370670534194,99.99973652350799,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010906474227807374,3.021901692083515e-05,0.9730395916494022,892.1669563647986,0.033365828049368114,0.1428887239939465,0.18930477347994082,5.673612331749876,-3791.0515264986107,203.36509982555907,55.458481230524505,3451.767827575659,0.1761025035268981,0.03446651417959703,0.00015094228144813893,0.40140140072339764,0.0041059307859242266,-0.002947681541440133,0.04001482682136776,0.04994984972822729,0.0,0.0,0.009935022906859527,-59.99231041306697,0.009679090492127543,0.4599998963972523,0.008573363481343828,0.27373507590377977,1.0,6.987341365419393e-05,-0.0004967511453429764
0.54,0.10003776577567902,99.99973155606712,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010906294558482546,3.0219337603987707e-05,0.9730388810867954,892.1810023276869,0.03336562594636617,0.142888775341318,0.1893037887428778,5.673617184559211,-3791.0925441222726,203.24207090242703,55.46097031860552,3451.802680611015,0.17623056039150817,0.03446693459776862,0.00015094685735733004,0.40140307960263466,0.004106073591251138,-0.0029476367065855782,0.04001510631027161,0.04994984689514572,0.0,0.0,0.009934740584874112,-59.99215881437009,0.009673137261503791,0.45999989444399714,0.008584173709978764,0.2735863939157689,1.0,6.987103878288533e-05,-0.0004967370292437056
0.55,0.1000384644742053,99.9997265887674,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010906114609121247,3.021965879560538e-05,0.9730381693867624,892.1950706193469,0.033365423526291564,0.14288882676920492,0.18930280245924994,5.673622044991622,-3791.1336267633246,203.11912089711305,55.4634603158227,3451.837588560723,0.1763585430791091,0.03446735568302687,0.00015095144061229315,0.4014047584271588,0.004106216395676055,-0.0029475915744060985,0.04001538578968212,0.049949844062146594,0.0,0.0,0.009934458272464475,-59.992006976915654,0.009667187753347168,0.459999892490798,0.008594983639155564,0.2734379721458206,1.0,6.986866698058376e-05,-0.0004967229136232237
0.56,0.10003916314902898,99.99972162160884,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010905934379893394,3.0219980495425628e-05,0.973037456549833,892.2091612285535,0.03336522078932564,0.14288887827756103,0.1893018146299331,5.6736269130428,-3791.174774388095,202.99624975536815,55.46595122186143,3451.8725513944805,0.17648645192693702,0.03446777743502988,0.000150956031209712,0.4014064371970435,0.004106359199204941,-0.0029475461450593696,0.040015665259611595,0.04994984122922991,0.0,0.0,0.009934175969618313,-59.99185490083539,0.009661241965331566,0.4599998905376549,0.008605793268603208,0.2732898101254719,1.0,6.986629824558944e-05,-0.0004967087984809156
0.57,0.10003986180018073,99.99971665459142,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010905753870968412,3.0220302703186825e-05,0.9730367425765362,892.2232741441213,0.03336501773564934,0.14288892986634016,0.1893008252558011,5.673631788708444,-3791.2159869630277,202.87345742307633,55.46844303640829,3451.907569082085,0.17661428727520798,0.03446819985343694,0.0001509606291462837,0.40140811591236214,0.00410650200184374,-0.0029475004187025228,0.0400159447200723,0.04994983839639562,0.0,0.0,0.009933893676323323,-59.99170258626062,0.009655299895136454,0.45999988858456775,0.008616602598051372,0.2731419073932223,1.0,6.986393257620801e-05,-0.0004966946838161661
