Time,V,C,N,CER,A,nIR,rIR
608.0,-63.216324,0.15078996,0.0023871623,100.11331,0.4600518,0.38519749,0.2101471
610.0,-63.211094,0.15029293,0.0021311699,100.11433,0.46005225,0.38711011,0.2106327
612.0,-63.19944,0.14980242,0.0019069319,100.11534,0.46005267,0.38902104,0.21104997
614.0,-63.191727,0.14931586,0.0017076018,100.11633,0.46005309,0.39091784,0.211311
616.0,-63.183086,0.14883481,0.0015289997,100.11729,0.4600535,0.39280435,0.21144792
618.0,-63.17469,0.14835881,0.0013703194,100.11823,0.46005392,0.39468086,0.21150906
620.0,-63.168262,0.14788733,0.001229451,100.11916,0.46005434,0.39654633,0.211521
622.0,-63.166916,0.1474198,0.0011009838,100.12007,0.46005473,0.39839613,0.21145535
624.0,-63.16502,0.14695755,0.00098651182,100.12096,0.46005511,0.40023658,0.21136108
626.0,-63.15826,0.14650166,0.00088675169,100.12183,0.46005547,0.40207249,0.21127893
628.0,-63.14893,0.14605159,0.00079801463,100.12268,0.46005586,0.40390113,0.21120854
630.0,-63.143314,0.14560521,0.00071483845,100.12351,0.46005622,0.40571877,0.21113464
632.0,-63.143116,0.14516197,0.0006368683,100.12433,0.46005657,0.4075242,0.21104503
634.0,-63.144512,0.14472316,0.00056656502,100.12513,0.46005693,0.40931985,0.2109552
636.0,-63.147495,0.14428879,0.00050392852,100.12592,0.46005726,0.41110569,0.21086515
638.0,-63.152065,0.14385882,0.0004489588,100.12668,0.46005759,0.41288176,0.2107749
640.0,-63.147873,0.1434359,0.00039852248,100.12743,0.46005791,0.41465747,0.21071006
642.0,-63.140915,0.14301848,0.00035443643,100.12816,0.46005824,0.4164274,0.21065579
644.0,-63.131649,0.14260648,0.00031683684,100.12888,0.46005857,0.41819111,0.21061097
646.0,-63.120068,0.14219989,0.00028572371,100.12957,0.46005887,0.41994855,0.21057558
648.0,-63.106766,0.14179851,0.00025910628,100.13025,0.46005917,0.42169869,0.21053766
650.0,-63.092968,0.14140195,0.00023282517,100.13092,0.46005946,0.42343915,0.21047214
652.0,-63.077629,0.14101054,0.00021042916,100.13157,0.46005976,0.42517194,0.2104004
654.0,-63.060749,0.14062428,0.00019191825,100.1322,0.46006003,0.42689705,0.21032245
656.0,-63.042324,0.14024317,0.00017729244,100.13282,0.4600603,0.42861447,0.21023828
658.0,-63.023609,0.13986656,0.000161491,100.13343,0.46006057,0.43032122,0.21014155
660.0,-63.004333,0.13949455,0.00014561345,100.13402,0.46006083,0.43201798,0.21003366
662.0,-62.98394,0.13912746,0.00013187846,100.1346,0.4600611,0.43370605,0.20991737
664.0,-62.96244,0.13876531,0.00012028606,100.13516,0.46006134,0.43538541,0.20979267
666.0,-62.939827,0.13840806,0.00011083623,100.1357,0.46006158,0.43705603,0.20965958
668.0,-62.916103,0.13805574,0.00010352898,100.13624,0.46006182,0.43871799,0.20951807
670.0,-62.891266,0.13770835,9.8364289e-05,100.13676,0.46006206,0.44037122,0.20936818
672.0,-62.865318,0.13736586,9.5342184e-05,100.13726,0.4600623,0.44201574,0.2092099
674.0,-62.839611,0.13702685,8.9307883e-05,100.13776,0.4600625,0.44364831,0.20905161
676.0,-62.81377,0.13669169,8.1684768e-05,100.13824,0.46006271,0.44526982,0.20889099
678.0,-62.787125,0.13636112,7.5030621e-05,100.13871,0.46006295,0.44688186,0.20872389
680.0,-62.759678,0.13603514,6.9345428e-05,100.13917,0.46006313,0.44848448,0.20855029
682.0,-62.731426,0.13571376,6.4629196e-05,100.13962,0.46006334,0.45007762,0.20837021
684.0,-62.702374,0.13539694,6.0881921e-05,100.14005,0.46006355,0.45166132,0.20818365
686.0,-62.672516,0.13508473,5.8103607e-05,100.14046,0.46006373,0.4532356,0.20799059
688.0,-62.641853,0.1347771,5.6294255e-05,100.14087,0.4600639,0.4548004,0.20779105
690.0,-62.610386,0.13447405,5.545386e-05,100.14127,0.46006408,0.45635578,0.20758501
692.0,-62.578117,0.1341756,5.5582426e-05,100.14164,0.46006426,0.45790169,0.20737249
694.0,-62.545044,0.13388175,5.6679954e-05,100.14201,0.46006444,0.45943817,0.20715348
696.0,-62.511166,0.13359246,5.8746442e-05,100.14236,0.46006459,0.46096519,0.206928
698.0,-62.476486,0.13330777,6.1781888e-05,100.1427,0.46006477,0.46248278,0.20669602
700.0,-62.442188,0.13302539,6.2014275e-05,100.14304,0.46006492,0.46398836,0.20646916
702.0,-62.407555,0.1327467,6.1713406e-05,100.14336,0.46006507,0.46548349,0.20624046
704.0,-62.372334,0.13247217,6.1699233e-05,100.14368,0.46006522,0.46696872,0.20600738
706.0,-62.336525,0.13220182,6.1971761e-05,100.14398,0.46006536,0.46844402,0.2057699
708.0,-62.300125,0.13193566,6.2530999e-05,100.14428,0.46006551,0.46990943,0.20552804
710.0,-62.263138,0.13167366,6.337693e-05,100.14456,0.46006563,0.47136495,0.20528179
712.0,-62.225559,0.13141584,6.4509557e-05,100.14483,0.46006575,0.47281054,0.20503117
714.0,-62.187393,0.1311622,6.5928893e-05,100.14509,0.4600659,0.47424623,0.20477615
716.0,-62.148636,0.13091274,6.7634923e-05,100.14534,0.46006602,0.47567201,0.20451675
718.0,-62.109291,0.13066745,6.9627655e-05,100.14558,0.46006614,0.47708789,0.20425296
720.0,-62.069355,0.13042633,7.1907089e-05,100.1458,0.46006623,0.47849387,0.2039848
722.0,-62.028828,0.13018939,7.4473217e-05,100.14602,0.46006635,0.47988993,0.20371224
724.0,-61.987717,0.12995662,7.7326054e-05,100.14622,0.46006644,0.48127609,0.2034353
726.0,-61.946621,0.12972534,7.8795987e-05,100.14642,0.46006656,0.48265165,0.20316152
728.0,-61.905048,0.12949774,8.025342e-05,100.14662,0.46006665,0.48401719,0.20288472
730.0,-61.862976,0.12927392,8.1748003e-05,100.1468,0.46006674,0.48537272,0.20260465
732.0,-61.820404,0.12905386,8.3279745e-05,100.14698,0.46006683,0.48671827,0.20232134
734.0,-61.777336,0.12883759,8.4848631e-05,100.14715,0.46006691,0.48805377,0.20203476
736.0,-61.733768,0.12862508,8.6454675e-05,100.14731,0.460067,0.48937929,0.20174493
738.0,-61.689701,0.12841634,8.809787e-05,100.14746,0.46006709,0.49069479,0.20145184
740.0,-61.645138,0.12821138,8.9778208e-05,100.1476,0.46006715,0.49200028,0.20115548
742.0,-61.600079,0.12801018,9.1495713e-05,100.14773,0.46006721,0.49329576,0.20085588
744.0,-61.554516,0.12781277,9.3250361e-05,100.14785,0.4600673,0.49458125,0.20055303
746.0,-61.508457,0.12761912,9.504216e-05,100.14796,0.46006736,0.4958567,0.20024692
748.0,-61.461903,0.12742925,9.6871117e-05,100.14806,0.46006742,0.49712217,0.19993754
750.0,-61.414726,0.12724254,9.8684606e-05,100.14816,0.46006748,0.49837765,0.19962466
752.0,-61.366199,0.12705524,0.00010015735,100.14828,0.46006754,0.49962342,0.19930665
754.0,-61.317093,0.12687133,0.00010163353,100.14838,0.4600676,0.5008592,0.19898523
756.0,-61.267414,0.1266908,0.00010311315,100.14848,0.46006766,0.50208503,0.19866039
758.0,-61.217163,0.12651366,0.00010459621,100.14857,0.46006772,0.50330085,0.19833213
760.0,-61.166332,0.1263399,0.0001060827,100.14865,0.46006775,0.50450665,0.19800045
762.0,-61.114933,0.12616952,0.00010757262,100.14874,0.46006781,0.5057025,0.19766533
764.0,-61.062954,0.12600252,0.00010906599,100.1488,0.46006787,0.50688839,0.19732681
766.0,-61.010403,0.12583892,0.0001105628,100.14886,0.4600679,0.50806427,0.19698486
768.0,-60.957275,0.12567869,0.00011206304,100.14892,0.46006793,0.50923014,0.19663948
770.0,-60.903572,0.12552184,0.00011356672,100.14897,0.46006799,0.51038605,0.19629069
772.0,-60.849297,0.12536839,0.00011507383,100.14901,0.46006802,0.51153201,0.19593847
774.0,-60.794445,0.1252183,0.00011658439,100.14905,0.46006805,0.51266795,0.19558282
776.0,-60.739021,0.12507161,0.00011809837,100.14908,0.46006808,0.51379395,0.19522376
778.0,-60.683018,0.1249283,0.0001196158,100.14909,0.46006811,0.51490992,0.19486128
780.0,-60.626442,0.12478837,0.00012113667,100.14911,0.46006814,0.51601595,0.19449537
782.0,-60.569294,0.12465183,0.00012266097,100.14912,0.46006814,0.51711196,0.19412604
784.0,-60.51157,0.12451867,0.00012418871,100.14912,0.46006817,0.51819795,0.19375329
786.0,-60.45327,0.12438889,0.00012571989,100.14911,0.46006817,0.51927406,0.19337711
788.0,-60.394398,0.1242625,0.00012725449,100.14909,0.4600682,0.52034009,0.19299752
790.0,-60.334946,0.12413949,0.00012879254,100.14907,0.4600682,0.52139622,0.1926145
792.0,-60.274925,0.12401986,0.00013033404,100.14904,0.4600682,0.52244228,0.19222806
794.0,-60.214325,0.12390362,0.00013187896,100.14901,0.4600682,0.52347839,0.1918382
796.0,-60.153152,0.12379076,0.00013342733,100.14896,0.4600682,0.52450454,0.19144492
798.0,-60.091404,0.12368128,0.00013497911,100.14892,0.4600682,0.52552068,0.19104822
800.0,-60.022518,0.123574,0.00013692857,100.14889,0.4600682,0.52652156,0.19061658
802.0,-59.951279,0.1234698,0.00013898798,100.14886,0.4600682,0.527511,0.19017301
804.0,-59.878849,0.12336886,0.00014108795,100.14883,0.46006823,0.52848995,0.18972306
806.0,-59.805229,0.1232712,0.00014322848,100.1488,0.46006823,0.5294584,0.18926673
808.0,-59.730412,0.12317681,0.00014540956,100.14876,0.46006823,0.53041637,0.18880399
810.0,-59.654404,0.12308569,0.00014763123,100.14872,0.46006823,0.53136384,0.18833487
812.0,-59.577202,0.12299784,0.00014989344,100.14867,0.46006823,0.53230083,0.18785936
814.0,-59.498806,0.12291326,0.00015219624,100.14862,0.46006823,0.53322738,0.18737745
816.0,-59.419216,0.12283196,0.00015453959,100.14857,0.4600682,0.53414339,0.18688917
818.0,-59.338436,0.12275393,0.00015692352,100.14851,0.4600682,0.53504896,0.1863945
820.0,-59.256462,0.12267917,0.000159348,100.14845,0.4600682,0.53594404,0.18589343
822.0,-59.173294,0.12260769,0.00016181305,100.14838,0.4600682,0.53682864,0.18538597
824.0,-59.088932,0.12253947,0.00016431867,100.14831,0.46006817,0.53770268,0.18487212
826.0,-59.00338,0.12247453,0.00016686485,100.14823,0.46006817,0.53856635,0.18435189
828.0,-58.91663,0.12241286,0.0001694516,100.14816,0.46006814,0.53941947,0.18382527
830.0,-58.82869,0.12235446,0.0001720789,100.14807,0.46006814,0.5402621,0.18329225
832.0,-58.739559,0.12229934,0.00017474678,100.14798,0.46006811,0.54109424,0.18275286
834.0,-58.649231,0.12224749,0.00017745522,100.14789,0.46006808,0.54191595,0.18220706
836.0,-58.557713,0.1221989,0.00018020422,100.14779,0.46006805,0.54272711,0.18165489
838.0,-58.465,0.1221536,0.0001829938,100.14769,0.46006805,0.54352784,0.18109632
840.0,-58.371094,0.12211156,0.00018582393,100.14758,0.46006802,0.54431808,0.18053137
842.0,-58.275997,0.12207279,0.00018869463,100.14748,0.46006799,0.54509777,0.17996001
844.0,-58.179703,0.12203731,0.0001916059,100.14736,0.46006796,0.54586703,0.17938228
846.0,-58.082218,0.12200508,0.00019455772,100.14725,0.46006793,0.54662579,0.17879815
848.0,-57.980152,0.12197696,0.00019780966,100.14713,0.4600679,0.54737592,0.17820072
850.0,-57.872833,0.1219531,0.00020141278,100.14701,0.46006787,0.54811764,0.17758863
852.0,-57.762505,0.12193295,0.00020519564,100.14689,0.46006784,0.54884988,0.17696641
854.0,-57.649166,0.12191652,0.00020915818,100.14677,0.46006778,0.54957259,0.17633411
856.0,-57.532814,0.1219038,0.00021330046,100.14665,0.46006775,0.55028582,0.17569172
858.0,-57.413456,0.1218948,0.00021762244,100.14653,0.46006772,0.55098945,0.17503922
860.0,-57.289375,0.1218903,0.00022222589,100.1464,0.46006769,0.55168092,0.17436177
862.0,-57.159733,0.12189069,0.00022716133,100.14628,0.46006766,0.55235881,0.17365195
864.0,-57.026016,0.12189528,0.00023233956,100.14616,0.46006763,0.55302554,0.17292282
866.0,-56.888237,0.12190408,0.00023776059,100.14603,0.4600676,0.55368108,0.17217438
868.0,-56.746384,0.12191709,0.00024342441,100.14591,0.46006757,0.5543254,0.17140663
870.0,-56.600464,0.12193429,0.00024933103,100.14579,0.46006751,0.55495852,0.17061956
872.0,-56.447609,0.12195706,0.00025570876,100.14567,0.46006748,0.55557853,0.16980185
874.0,-56.285248,0.12198661,0.00026276201,100.14555,0.46006745,0.55618364,0.16894338
876.0,-56.116722,0.12202136,0.00027022517,100.14543,0.46006742,0.55677611,0.16805731
878.0,-55.942032,0.12206131,0.00027809819,100.14532,0.46006739,0.55735594,0.16714363
880.0,-55.761173,0.12210646,0.00028638108,100.1452,0.46006736,0.5579232,0.16620237
882.0,-55.574146,0.1221568,0.00029507387,100.14509,0.46006733,0.55847788,0.16523349
884.0,-55.37701,0.12221427,0.00030452412,100.14497,0.4600673,0.55901748,0.16422147
886.0,-55.164021,0.12228169,0.00031523744,100.14487,0.46006727,0.5595386,0.16314362
888.0,-54.94136,0.12235601,0.00032666969,100.14477,0.46006724,0.560045,0.16202435
890.0,-54.709026,0.12243725,0.00033882086,100.14466,0.46006724,0.56053662,0.16086364
892.0,-54.467018,0.12252541,0.00035169095,100.14456,0.46006721,0.56101352,0.15966147
894.0,-54.215336,0.12262048,0.00036527994,100.14447,0.46006718,0.56147569,0.15841788
896.0,-53.945705,0.12272613,0.00038061358,100.14438,0.46006715,0.56192082,0.15710863
898.0,-53.639122,0.12285078,0.00040004775,100.14429,0.46006715,0.56234366,0.15567814
900.0,-53.313545,0.12298649,0.00042135609,100.14422,0.46006712,0.56274921,0.15417892
902.0,-52.968979,0.12313323,0.00044453863,100.14414,0.46006712,0.56313741,0.15261099
904.0,-52.605415,0.12329102,0.00046959537,100.14407,0.46006709,0.56350833,0.15097436
906.0,-52.222862,0.12345985,0.00049652631,100.14401,0.46006709,0.56386191,0.14926901
908.0,-51.816692,0.12364163,0.00052612822,100.14395,0.46006709,0.56419742,0.14748441
910.0,-51.365208,0.12384533,0.00056214019,100.14391,0.46006709,0.56451148,0.14557101
912.0,-50.880146,0.12406608,0.00060253963,100.14387,0.46006709,0.56480581,0.14355561
914.0,-50.351242,0.12430822,0.00064939883,100.14384,0.46006709,0.5650779,0.14140487
916.0,-49.760693,0.12457919,0.0007063098,100.14381,0.46006709,0.56532305,0.13906099
918.0,-49.119869,0.12487424,0.00077097764,100.14381,0.46006712,0.56554425,0.13656089
920.0,-48.391182,0.12520748,0.00085448823,100.14381,0.46006712,0.56573939,0.13384508
922.0,-47.551365,0.12558769,0.00096370024,100.14383,0.46006715,0.56590706,0.13087675
924.0,-46.621429,0.12600695,0.00109242,100.14386,0.46006718,0.56604856,0.12768914
926.0,-45.556229,0.12648165,0.0012599962,100.14391,0.46006721,0.56616139,0.12422024
928.0,-44.322304,0.12702402,0.0014829119,100.14398,0.46006727,0.56624287,0.12041292
930.0,-42.864491,0.12765442,0.0017948566,100.14408,0.46006733,0.56628513,0.11613892
932.0,-41.082996,0.12840675,0.0022884523,100.1442,0.46006739,0.56628865,0.11135978
934.0,-38.885242,0.12931317,0.0030900456,100.14436,0.46006748,0.56624937,0.10599317
936.0,-36.074703,0.13044256,0.0045345156,100.14455,0.46006757,0.56615442,0.099830531
938.0,-32.514389,0.1318427,0.0071755229,100.14481,0.46006769,0.56599963,0.092888169
940.0,-27.817438,0.13365905,0.013476876,100.14511,0.46006784,0.56575072,0.084924228
942.0,-21.764166,0.13604076,0.031401619,100.14551,0.46006802,0.56535399,0.076031566
944.0,-14.918509,0.13903081,0.074880026,100.14601,0.46006826,0.56472093,0.066607341
946.0,-9.1714096,0.14242722,0.14723803,100.14664,0.46006852,0.56372714,0.057367519
948.0,-6.3290114,0.14594057,0.22891299,100.14741,0.46006885,0.56239009,0.049269412
950.0,-6.53583,0.14943439,0.30457932,100.14832,0.46006927,0.56094366,0.042957913
952.0,-9.0104609,0.15286292,0.36689579,100.14936,0.46006972,0.55963337,0.038592897
954.0,-12.918995,0.15614726,0.40905872,100.15054,0.46007022,0.55857807,0.036272276
956.0,-17.466709,0.15915667,0.42422405,100.15185,0.46007079,0.55779994,0.036105812
958.0,-22.016956,0.16175804,0.41261721,100.15327,0.46007138,0.55725032,0.038033351
960.0,-26.284784,0.16387993,0.3833293,100.15479,0.46007204,0.55686176,0.04167778
962.0,-30.234976,0.16552022,0.34739432,100.15637,0.4600727,0.55658424,0.046649024
964.0,-33.874332,0.166723,0.31117389,100.15802,0.46007341,0.55639172,0.052747838
966.0,-37.189701,0.16755402,0.2771073,100.15971,0.46007413,0.55627137,0.05984455
968.0,-40.183693,0.16810299,0.24590413,100.16142,0.46007484,0.5562157,0.067689583
970.0,-42.877262,0.1684396,0.21769071,100.16314,0.46007559,0.55622226,0.07600981
972.0,-45.272278,0.16856959,0.19246805,100.16487,0.4600763,0.55629075,0.084782109
974.0,-47.406773,0.1685656,0.16986935,100.16661,0.46007705,0.55642605,0.09367229
976.0,-49.277786,0.16842163,0.14992055,100.16834,0.46007779,0.55662775,0.10270736
978.0,-50.939644,0.1681975,0.13208726,100.17007,0.46007851,0.55689657,0.11148471
980.0,-52.380489,0.16787937,0.11648516,100.17179,0.46007925,0.55723226,0.12009364
982.0,-53.662243,0.16751501,0.10251973,100.17349,0.46007997,0.55763358,0.12821566
984.0,-54.766697,0.16708955,0.090365961,100.17518,0.46008068,0.55810064,0.13595153
986.0,-55.746876,0.16663277,0.079515427,100.17685,0.4600814,0.55862826,0.14314489
988.0,-56.598248,0.16614214,0.070011571,100.1785,0.46008211,0.55921674,0.14980911
990.0,-57.331543,0.16562332,0.06175226,100.18014,0.4600828,0.55986488,0.15591823
992.0,-57.975407,0.16508508,0.05447913,100.18176,0.46008348,0.56056499,0.1615116
994.0,-58.537067,0.16453247,0.048120555,100.18334,0.46008417,0.56131691,0.16655056
996.0,-59.030201,0.16397141,0.042547498,100.18491,0.46008483,0.56211811,0.17102925
998.0,-59.460709,0.16340056,0.037672587,100.18646,0.46008548,0.56296206,0.17510614
1000.0,-59.843777,0.16282724,0.033358645,100.18799,0.46008614,0.56384695,0.17874323
1002.0,-60.190697,0.16225551,0.02949262,100.18948,0.46008679,0.56476939,0.18196866
1004.0,-60.493484,0.16167942,0.02613071,100.19096,0.46008742,0.56572592,0.18488342
1006.0,-60.7672,0.16110498,0.023126738,100.19242,0.46008804,0.56671327,0.18750137
1008.0,-61.018814,0.1605341,0.020406296,100.19385,0.46008864,0.5677281,0.18986261
1010.0,-61.239902,0.15996242,0.018044407,100.19526,0.46008924,0.56876862,0.19197664
1012.0,-61.440445,0.15939306,0.015937371,100.19664,0.46008983,0.56983137,0.19388956
1014.0,-61.62418,0.15882668,0.014042258,100.19801,0.46009043,0.57091331,0.19563326
1016.0,-61.787003,0.15826198,0.012394401,100.19935,0.46009099,0.57201397,0.19718772
1018.0,-61.934189,0.15770003,0.01093551,100.20066,0.46009156,0.57313001,0.19859503
1020.0,-62.067871,0.15714109,0.0096386978,100.20196,0.46009213,0.57425904,0.19987591
1022.0,-62.18705,0.15658547,0.0085093332,100.20323,0.46009266,0.57540137,0.2010195
1024.0,-62.294476,0.15603346,0.0075141974,100.20448,0.4600932,0.57655412,0.20205274
1026.0,-62.391537,0.15548533,0.0066343942,100.2057,0.46009374,0.57771575,0.20298895
1028.0,-62.476776,0.15494131,0.0058871852,100.20691,0.46009424,0.57888824,0.20381288
1030.0,-62.55291,0.15440169,0.0052369339,100.2081,0.46009475,0.58006823,0.20455107
1032.0,-62.62125,0.1538668,0.0046657119,100.20926,0.46009526,0.58125424,0.20521602
1034.0,-62.683121,0.1533369,0.0041555893,100.2104,0.46009576,0.58244467,0.20582029
1036.0,-62.739697,0.15281223,0.0036906253,100.21152,0.46009624,0.58363813,0.20637509
1038.0,-62.787544,0.15229192,0.0033192781,100.21262,0.46009672,0.58483785,0.20684902
1040.0,-62.830177,0.15177681,0.0029929399,100.2137,0.46009716,0.58604014,0.20727493
1042.0,-62.868469,0.15126704,0.002699893,100.21476,0.46009764,0.58724385,0.20766124
1044.0,-62.90329,0.15076281,0.0024284201,100.2158,0.46009809,0.58844799,0.20801637
1046.0,-62.935497,0.15026429,0.0021671143,100.21681,0.46009853,0.58965135,0.20834851
1048.0,-62.961517,0.1497705,0.0019671514,100.21781,0.46009895,0.59085721,0.20862329
1050.0,-62.984253,0.14928213,0.0017879863,100.21879,0.46009937,0.59206259,0.20886876
1052.0,-63.004189,0.14879924,0.0016235955,100.21975,0.46009979,0.59326667,0.20908943
1054.0,-63.021782,0.14832194,0.0014679554,100.22069,0.4601002,0.59446883,0.20928989
1056.0,-63.037514,0.14785028,0.0013150425,100.2216,0.46010062,0.59566832,0.20947467
1058.0,-63.049026,0.14738359,0.0011991624,100.2225,0.46010101,0.59686768,0.20962074
1060.0,-63.057983,0.14692226,0.0010973504,100.22339,0.4601014,0.59806484,0.20974424
1062.0,-63.064636,0.14646628,0.0010066569,100.22425,0.46010175,0.59925938,0.20984761
1064.0,-63.069187,0.14601569,0.00092492223,100.2251,0.46010214,0.60045087,0.20993277
1066.0,-63.071835,0.14557044,0.00085000752,100.22592,0.4601025,0.60163891,0.2100016
1068.0,-63.072777,0.14513057,0.00077979389,100.22674,0.46010286,0.60282314,0.21005596
1070.0,-63.072208,0.14469609,0.00071218295,100.22753,0.46010321,0.60400313,0.21009775
1072.0,-63.070328,0.14426695,0.00064509665,100.2283,0.46010354,0.60517859,0.21012878
