data_set_T,data_set_FF,data_set_KAPD,data_set_KAPUD,data_set_SIGHAT,data_set_SOBJ,data_set_THETA,data_set_THOBJ,data_set_XCEN,data_set_XLEN,data_set_XU,data_set_XX,data_set_XXAUX,data_set_YCEN,data_set_YY,data_set_YYAUX
0.86500001,0.0,0.0,0.45990428,0.86500001,18.0,0.5331406,0.54042,15.0,15.0,14.75359,14.75359,12.975,4.5,4.3533683,3.3670125
0.866,0.0,0.0,0.45952994,0.866,18.0,0.53360033,0.54042,15.0,15.0,14.76909,14.76909,12.99,4.5,4.3625202,3.3748021
0.86699998,0.0,0.0,0.45915577,0.86699998,18.0,0.5340597,0.54042,15.0,15.0,14.784585,14.784585,13.005,4.5,4.3716793,3.3826005
0.86799997,0.0,0.0,0.45878187,0.86799997,18.0,0.53451866,0.54042,15.0,15.0,14.800076,14.800076,13.02,4.5,4.3808451,3.390408
0.86900002,0.0,0.0,0.45840815,0.86900002,18.0,0.53497726,0.54042,15.0,15.0,14.815563,14.815563,13.035,4.5,4.3900185,3.3982246
0.87,0.0,0.0,0.45803466,0.87,18.0,0.53543544,0.54042,15.0,15.0,14.831046,14.831046,13.05,4.5,4.399199,3.40605
0.87099999,0.0,0.0,0.45766139,0.87099999,18.0,0.53589332,0.54042,15.0,15.0,14.846525,14.846525,13.065,4.5,4.4083862,3.4138844
0.87199998,0.0,0.0,0.45728835,0.87199998,18.0,0.53635079,0.54042,15.0,15.0,14.862,14.862,13.08,4.5,4.4175806,3.4217279
0.87300003,0.0,0.0,0.45691553,0.87300003,18.0,0.53680789,0.54042,15.0,15.0,14.87747,14.87747,13.095,4.5,4.4267821,3.4295805
0.87400001,0.0,0.0,0.45654291,0.87400001,18.0,0.53726459,0.54042,15.0,15.0,14.892936,14.892936,13.11,4.5,4.4359908,3.4374421
0.875,0.0,0.0,0.45617053,0.875,18.0,0.53772098,0.54042,15.0,15.0,14.908398,14.908398,13.125,4.5,4.4452066,3.4453125
0.87599999,0.0,0.0,0.45579836,0.87599999,18.0,0.53817695,0.54042,15.0,15.0,14.923856,14.923856,13.14,4.5,4.4544296,3.453192
0.87699997,0.0,0.0,0.45542639,0.87699997,18.0,0.53863257,0.54042,15.0,15.0,14.939309,14.939309,13.155,4.5,4.4636593,3.4610806
0.87800002,0.0,0.0,0.45505467,0.87800002,18.0,0.53908783,0.54042,15.0,15.0,14.954759,14.954759,13.17,4.5,4.4728961,3.4689779
0.87900001,0.0,0.0,0.45468318,0.87900001,18.0,0.53954268,0.54042,15.0,15.0,14.970203,14.970203,13.185,4.5,4.4821401,3.4768846
0.88,0.0,0.0,0.45431191,0.88,18.0,0.53999716,0.54042,15.0,15.0,14.985644,14.985644,13.2,4.5,4.4913907,3.4848001
0.88099998,0.0,0.0,0.45394087,0.88099998,18.0,0.54045129,0.54042,15.0,15.0,15.001081,15.001081,13.215,4.5,4.500649,3.4927244
0.88200003,0.0,0.0,0.45357004,0.88200003,18.0,0.54090506,0.54042,15.0,15.0,15.016514,15.016514,13.23,4.5,4.5099134,3.500658
0.88300002,0.0,0.0,0.45319942,0.88300002,18.0,0.54135841,0.54042,15.0,15.0,15.031942,15.031942,13.245,4.5,4.5191855,3.5086005
0.884,0.0,0.0,0.45282906,0.884,18.0,0.54181147,0.54042,15.0,15.0,15.047366,15.047366,13.26,4.5,4.5284643,3.516552
0.88499999,0.0,0.0,0.45245892,0.88499999,18.0,0.5422641,0.54042,15.0,15.0,15.062786,15.062786,13.275,4.5,4.5377502,3.5245125
0.88599998,0.0,0.0,0.45208898,0.88599998,18.0,0.54271638,0.54042,15.0,15.0,15.078201,15.078201,13.29,4.5,4.5470433,3.5324819
0.88700002,0.0,0.0,0.45171928,0.88700002,18.0,0.54316831,0.54042,15.0,15.0,15.093613,15.093613,13.305,4.5,4.5563431,3.5404606
0.88800001,0.0,0.0,0.45134982,0.88800001,18.0,0.54361981,0.54042,15.0,15.0,15.10902,15.10902,13.32,4.5,4.56565,3.5484481
0.889,0.0,0.0,0.45098057,0.889,18.0,0.54407096,0.54042,15.0,15.0,15.124423,15.124423,13.335,4.5,4.5749636,3.5564444
0.88999999,0.0,0.0,0.45061156,0.88999999,18.0,0.54452175,0.54042,15.0,15.0,15.139822,15.139822,13.35,4.5,4.5842843,3.56445
0.89099997,0.0,0.0,0.45024279,0.89099997,18.0,0.54497218,0.54042,15.0,15.0,15.155217,15.155217,13.365,4.5,4.5936117,3.5724645
0.89200002,0.0,0.0,0.44987422,0.89200002,18.0,0.54542226,0.54042,15.0,15.0,15.170608,15.170608,13.38,4.5,4.6029463,3.580488
0.89300001,0.0,0.0,0.4495059,0.89300001,18.0,0.54587197,0.54042,15.0,15.0,15.185993,15.185993,13.395,4.5,4.612288,3.5885205
0.89399999,0.0,0.0,0.44913781,0.89399999,18.0,0.54632127,0.54042,15.0,15.0,15.201376,15.201376,13.41,4.5,4.6216364,3.5965619
0.89499998,0.0,0.0,0.44876993,0.89499998,18.0,0.54677022,0.54042,15.0,15.0,15.216753,15.216753,13.425,4.5,4.6309919,3.6046126
0.89600003,0.0,0.0,0.44840232,0.89600003,18.0,0.5472188,0.54042,15.0,15.0,15.232127,15.232127,13.44,4.5,4.6403537,3.6126721
0.89700001,0.0,0.0,0.44803491,0.89700001,18.0,0.54766703,0.54042,15.0,15.0,15.247497,15.247497,13.455,4.5,4.6497231,3.6207404
0.898,0.0,0.0,0.44766775,0.898,18.0,0.5481149,0.54042,15.0,15.0,15.262862,15.262862,13.47,4.5,4.6590991,3.628818
0.89899999,0.0,0.0,0.44730079,0.89899999,18.0,0.54856235,0.54042,15.0,15.0,15.278223,15.278223,13.485,4.5,4.6684818,3.6369045
0.89999998,0.0,0.0,0.4469341,0.89999998,18.0,0.5490095,0.54042,15.0,15.0,15.29358,15.29358,13.5,4.5,4.6778717,3.645
0.90100002,0.0,0.0,0.44656762,0.90100002,18.0,0.54945624,0.54042,15.0,15.0,15.308932,15.308932,13.515,4.5,4.6872683,3.6531045
0.90200001,0.0,0.0,0.44620138,0.90200001,18.0,0.54990262,0.54042,15.0,15.0,15.324281,15.324281,13.53,4.5,4.6966715,3.6612179
0.903,0.0,0.0,0.44583538,0.903,18.0,0.55034864,0.54042,15.0,15.0,15.339625,15.339625,13.545,4.5,4.7060819,3.6693406
0.90399998,0.0,0.0,0.44546962,0.90399998,18.0,0.5507943,0.54042,15.0,15.0,15.354965,15.354965,13.56,4.5,4.7154989,3.6774721
0.90499997,0.0,0.0,0.44510409,0.90499997,18.0,0.55123955,0.54042,15.0,15.0,15.370301,15.370301,13.575,4.5,4.7249231,3.6856124
0.90600002,0.0,0.0,0.44473878,0.90600002,18.0,0.5516845,0.54042,15.0,15.0,15.385633,15.385633,13.59,4.5,4.734354,3.6937621
0.90700001,0.0,0.0,0.44437373,0.90700001,18.0,0.55212903,0.54042,15.0,15.0,15.40096,15.40096,13.605,4.5,4.7437916,3.7019205
0.90799999,0.0,0.0,0.44400889,0.90799999,18.0,0.55257326,0.54042,15.0,15.0,15.416284,15.416284,13.62,4.5,4.7532358,3.710088
0.90899998,0.0,0.0,0.44364432,0.90899998,18.0,0.55301708,0.54042,15.0,15.0,15.431602,15.431602,13.635,4.5,4.7626872,3.7182646
0.91000003,0.0,0.0,0.44327995,0.91000003,18.0,0.55346054,0.54042,15.0,15.0,15.446918,15.446918,13.65,4.5,4.7721453,3.72645
0.91100001,0.0,0.0,0.44291586,0.91100001,18.0,0.55390364,0.54042,15.0,15.0,15.462228,15.462228,13.665,4.5,4.78161,3.7346444
0.912,0.0,0.0,0.44255197,0.912,18.0,0.55434638,0.54042,15.0,15.0,15.477534,15.477534,13.68,4.5,4.7910814,3.7428479
0.91299999,0.0,0.0,0.44218832,0.91299999,18.0,0.55478871,0.54042,15.0,15.0,15.492837,15.492837,13.695,4.5,4.80056,3.7510605
0.91399997,0.0,0.0,0.44182494,0.91399997,18.0,0.55523074,0.54042,15.0,15.0,15.508135,15.508135,13.71,4.5,4.8100452,3.7592821
0.91500002,0.0,0.0,0.44146177,0.91500002,18.0,0.55567241,0.54042,15.0,15.0,15.523429,15.523429,13.725,4.5,4.8195367,3.7675126
0.91600001,0.0,0.0,0.44109884,0.91600001,18.0,0.55611366,0.54042,15.0,15.0,15.538718,15.538718,13.74,4.5,4.8290358,3.7757521
0.917,0.0,0.0,0.44073617,0.917,18.0,0.55655456,0.54042,15.0,15.0,15.554004,15.554004,13.755,4.5,4.838541,3.7840004
0.91799998,0.0,0.0,0.44037372,0.91799998,18.0,0.55699515,0.54042,15.0,15.0,15.569285,15.569285,13.77,4.5,4.848053,3.792258
0.91900003,0.0,0.0,0.44001153,0.91900003,18.0,0.55743533,0.54042,15.0,15.0,15.584562,15.584562,13.785,4.5,4.8575721,3.8005245
0.92000002,0.0,0.0,0.43964958,0.92000002,18.0,0.55787516,0.54042,15.0,15.0,15.599835,15.599835,13.8,4.5,4.8670974,3.8088
0.921,0.0,0.0,0.43928784,0.921,18.0,0.55831462,0.54042,15.0,15.0,15.615105,15.615105,13.815,4.5,4.8766298,3.8170846
0.92199999,0.0,0.0,0.43892637,0.92199999,18.0,0.55875373,0.54042,15.0,15.0,15.630369,15.630369,13.83,4.5,4.886169,3.8253779
0.92299998,0.0,0.0,0.43856514,0.92299998,18.0,0.55919248,0.54042,15.0,15.0,15.64563,15.64563,13.845,4.5,4.8957143,3.8336804
0.92400002,0.0,0.0,0.43820414,0.92400002,18.0,0.55963087,0.54042,15.0,15.0,15.660886,15.660886,13.86,4.5,4.9052668,3.8419919
0.92500001,0.0,0.0,0.43784341,0.92500001,18.0,0.56006891,0.54042,15.0,15.0,15.676138,15.676138,13.875,4.5,4.9148259,3.8503125
0.926,0.0,0.0,0.43748289,0.926,18.0,0.56050658,0.54042,15.0,15.0,15.691385,15.691385,13.89,4.5,4.9243917,3.8586421
0.92699999,0.0,0.0,0.43712264,0.92699999,18.0,0.56094384,0.54042,15.0,15.0,15.706629,15.706629,13.905,4.5,4.9339638,3.8669806
0.92799997,0.0,0.0,0.43676263,0.92799997,18.0,0.5613808,0.54042,15.0,15.0,15.721869,15.721869,13.92,4.5,4.943543,3.8753281
0.92900002,0.0,0.0,0.43640286,0.92900002,18.0,0.56181741,0.54042,15.0,15.0,15.737103,15.737103,13.935,4.5,4.9531288,3.8836844
0.93000001,0.0,0.0,0.43604332,0.93000001,18.0,0.56225359,0.54042,15.0,15.0,15.752335,15.752335,13.95,4.5,4.9627213,3.89205
0.93099999,0.0,0.0,0.43568403,0.93099999,18.0,0.56268948,0.54042,15.0,15.0,15.767562,15.767562,13.965,4.5,4.9723201,3.9004245
0.93199998,0.0,0.0,0.435325,0.93199998,18.0,0.56312495,0.54042,15.0,15.0,15.782784,15.782784,13.98,4.5,4.981926,3.908808
0.93300003,0.0,0.0,0.43496621,0.93300003,18.0,0.56356013,0.54042,15.0,15.0,15.798003,15.798003,13.995,4.5,4.991538,3.9172006
0.93400002,0.0,0.0,0.43460765,0.93400002,18.0,0.56399488,0.54042,15.0,15.0,15.813217,15.813217,14.01,4.5,5.0011568,3.925602
0.935,0.0,0.0,0.43424937,0.935,18.0,0.56442934,0.54042,15.0,15.0,15.828427,15.828427,14.025,4.5,5.0107827,3.9340124
0.93599999,0.0,0.0,0.4338913,0.93599999,18.0,0.56486338,0.54042,15.0,15.0,15.843634,15.843634,14.04,4.5,5.0204148,3.9424319
0.93699998,0.0,0.0,0.43353349,0.93699998,18.0,0.56529713,0.54042,15.0,15.0,15.858835,15.858835,14.055,4.5,5.0300531,3.9508605
0.93800002,0.0,0.0,0.43317595,0.93800002,18.0,0.56573045,0.54042,15.0,15.0,15.874033,15.874033,14.07,4.5,5.0396986,3.9592979
0.93900001,0.0,0.0,0.43281862,0.93900001,18.0,0.56616348,0.54042,15.0,15.0,15.889227,15.889227,14.085,4.5,5.0493503,3.9677446
0.94,0.0,0.0,0.43246156,0.94,18.0,0.56659609,0.54042,15.0,15.0,15.904416,15.904416,14.1,4.5,5.0590091,3.9762001
0.94099998,0.0,0.0,0.43210474,0.94099998,18.0,0.5670284,0.54042,15.0,15.0,15.919601,15.919601,14.115,4.5,5.0686741,3.9846644
0.94199997,0.0,0.0,0.43174818,0.94199997,18.0,0.5674603,0.54042,15.0,15.0,15.934782,15.934782,14.13,4.5,5.0783458,3.9931381
0.94300002,0.0,0.0,0.43139187,0.94300002,18.0,0.5678919,0.54042,15.0,15.0,15.949959,15.949959,14.145,4.5,5.0880237,4.0016203
0.94400001,0.0,0.0,0.43103579,0.94400001,18.0,0.56832308,0.54042,15.0,15.0,15.965132,15.965132,14.16,4.5,5.0977082,4.0101118
0.94499999,0.0,0.0,0.43067998,0.94499999,18.0,0.56875396,0.54042,15.0,15.0,15.9803,15.9803,14.175,4.5,5.1073995,4.0186124
0.94599998,0.0,0.0,0.43032441,0.94599998,18.0,0.56918448,0.54042,15.0,15.0,15.995464,15.995464,14.19,4.5,5.1170974,4.027122
0.94700003,0.0,0.0,0.4299691,0.94700003,18.0,0.56961459,0.54042,15.0,15.0,16.010624,16.010624,14.205,4.5,5.1268015,4.0356407
0.94800001,0.0,0.0,0.42961404,0.94800001,18.0,0.5700444,0.54042,15.0,15.0,16.02578,16.02578,14.22,4.5,5.1365123,4.044168
0.949,0.0,0.0,0.42925921,0.949,18.0,0.57047385,0.54042,15.0,15.0,16.040932,16.040932,14.235,4.5,5.1462297,4.0527043
0.94999999,0.0,0.0,0.42890465,0.94999999,18.0,0.57090294,0.54042,15.0,15.0,16.05608,16.05608,14.25,4.5,5.1559534,4.0612502
0.95099998,0.0,0.0,0.42855033,0.95099998,18.0,0.57133162,0.54042,15.0,15.0,16.071222,16.071222,14.265,4.5,5.1656837,4.0698047
0.95200002,0.0,0.0,0.42819628,0.95200002,18.0,0.57176,0.54042,15.0,15.0,16.086361,16.086361,14.28,4.5,5.1754208,4.0783682
0.95300001,0.0,0.0,0.42784247,0.95300001,18.0,0.57218802,0.54042,15.0,15.0,16.101496,16.101496,14.295,4.5,5.185164,4.0869403
0.954,0.0,0.0,0.42748889,0.954,18.0,0.57261568,0.54042,15.0,15.0,16.116627,16.116627,14.31,4.5,5.1949134,4.0955219
0.95499998,0.0,0.0,0.42713559,0.95499998,18.0,0.57304299,0.54042,15.0,15.0,16.131754,16.131754,14.325,4.5,5.20467,4.1041126
0.95599997,0.0,0.0,0.42678255,0.95599997,18.0,0.57347,0.54042,15.0,15.0,16.146877,16.146877,14.34,4.5,5.2144327,4.1127119
0.95700002,0.0,0.0,0.42642975,0.95700002,18.0,0.57389659,0.54042,15.0,15.0,16.161995,16.161995,14.355,4.5,5.2242017,4.1213207
0.958,0.0,0.0,0.42607719,0.958,18.0,0.57432282,0.54042,15.0,15.0,16.177109,16.177109,14.37,4.5,5.2339773,4.1299381
0.95899999,0.0,0.0,0.42572492,0.95899999,18.0,0.57474875,0.54042,15.0,15.0,16.192219,16.192219,14.385,4.5,5.2437592,4.1385646
0.95999998,0.0,0.0,0.42537287,0.95999998,18.0,0.57517427,0.54042,15.0,15.0,16.207325,16.207325,14.4,4.5,5.2535477,4.1472001
0.96100003,0.0,0.0,0.42502108,0.96100003,18.0,0.57559949,0.54042,15.0,15.0,16.222427,16.222427,14.415,4.5,5.2633424,4.1558447
0.96200001,0.0,0.0,0.42466956,0.96200001,18.0,0.57602435,0.54042,15.0,15.0,16.237524,16.237524,14.43,4.5,5.2731438,4.1644979
0.963,0.0,0.0,0.42431828,0.963,18.0,0.5764488,0.54042,15.0,15.0,16.252617,16.252617,14.445,4.5,5.2829514,4.1731606
0.96399999,0.0,0.0,0.42396727,0.96399999,18.0,0.57687294,0.54042,15.0,15.0,16.267706,16.267706,14.46,4.5,5.2927656,4.1818318
0.96499997,0.0,0.0,0.4236165,0.96499997,18.0,0.57729673,0.54042,15.0,15.0,16.282791,16.282791,14.475,4.5,5.3025861,4.1905127
0.96600002,0.0,0.0,0.42326599,0.96600002,18.0,0.57772022,0.54042,15.0,15.0,16.297873,16.297873,14.49,4.5,5.3124132,4.1992021
0.96700001,0.0,0.0,0.42291576,0.96700001,18.0,0.5781433,0.54042,15.0,15.0,16.31295,16.31295,14.505,4.5,5.3222461,4.2079005
0.96799999,0.0,0.0,0.42256576,0.96799999,18.0,0.57856601,0.54042,15.0,15.0,16.328022,16.328022,14.52,4.5,5.3320861,4.216608
0.96899998,0.0,0.0,0.422216,0.96899998,18.0,0.57898843,0.54042,15.0,15.0,16.34309,16.34309,14.535,4.5,5.3419318,4.2253246
0.97000003,0.0,0.0,0.42186654,0.97000003,18.0,0.57941043,0.54042,15.0,15.0,16.358154,16.358154,14.55,4.5,5.3517842,4.2340498
0.97100002,0.0,0.0,0.42151731,0.97100002,18.0,0.57983214,0.54042,15.0,15.0,16.373215,16.373215,14.565,4.5,5.3616428,4.2427845
0.972,0.0,0.0,0.42116833,0.972,18.0,0.58025348,0.54042,15.0,15.0,16.388271,16.388271,14.58,4.5,5.3715081,4.2515278
0.97299999,0.0,0.0,0.42081961,0.97299999,18.0,0.58067447,0.54042,15.0,15.0,16.403322,16.403322,14.595,4.5,5.3813796,4.2602806
0.97399998,0.0,0.0,0.42047116,0.97399998,18.0,0.58109516,0.54042,15.0,15.0,16.418369,16.418369,14.61,4.5,5.3912573,4.269042
0.97500002,0.0,0.0,0.42012298,0.97500002,18.0,0.58151543,0.54042,15.0,15.0,16.433413,16.433413,14.625,4.5,5.4011412,4.2778125
0.97600001,0.0,0.0,0.41977504,0.97600001,18.0,0.58193541,0.54042,15.0,15.0,16.448452,16.448452,14.64,4.5,5.4110317,4.286592
0.977,0.0,0.0,0.41942737,0.977,18.0,0.58235496,0.54042,15.0,15.0,16.463488,16.463488,14.655,4.5,5.4209285,4.2953806
0.97799999,0.0,0.0,0.41907993,0.97799999,18.0,0.58277422,0.54042,15.0,15.0,16.478519,16.478519,14.67,4.5,5.4308314,4.3041782
0.97899997,0.0,0.0,0.41873279,0.97899997,18.0,0.58319312,0.54042,15.0,15.0,16.493546,16.493546,14.685,4.5,5.4407406,4.3129845
0.98000002,0.0,0.0,0.41838586,0.98000002,18.0,0.58361173,0.54042,15.0,15.0,16.508568,16.508568,14.7,4.5,5.4506564,4.3218002
0.98100001,0.0,0.0,0.41803923,0.98100001,18.0,0.58402991,0.54042,15.0,15.0,16.523586,16.523586,14.715,4.5,5.4605784,4.3306246
0.98199999,0.0,0.0,0.41769284,0.98199999,18.0,0.5844478,0.54042,15.0,15.0,16.538601,16.538601,14.73,4.5,5.4705067,4.339458
0.98299998,0.0,0.0,0.41734672,0.98299998,18.0,0.58486527,0.54042,15.0,15.0,16.553612,16.553612,14.745,4.5,5.4804411,4.3483005
0.98400003,0.0,0.0,0.41700086,0.98400003,18.0,0.58528244,0.54042,15.0,15.0,16.568617,16.568617,14.76,4.5,5.4903817,4.357152
0.98500001,0.0,0.0,0.41665527,0.98500001,18.0,0.58569932,0.54042,15.0,15.0,16.58362,16.58362,14.775,4.5,5.5003285,4.3660126
0.986,0.0,0.0,0.41630992,0.986,18.0,0.58611578,0.54042,15.0,15.0,16.598618,16.598618,14.79,4.5,5.5102816,4.3748822
0.98699999,0.0,0.0,0.41596484,0.98699999,18.0,0.58653194,0.54042,15.0,15.0,16.613611,16.613611,14.805,4.5,5.5202413,4.3837605
0.98799998,0.0,0.0,0.41562,0.98799998,18.0,0.58694774,0.54042,15.0,15.0,16.628601,16.628601,14.82,4.5,5.5302067,4.3926482
0.98900002,0.0,0.0,0.41527545,0.98900002,18.0,0.58736318,0.54042,15.0,15.0,16.643585,16.643585,14.835,4.5,5.5401788,4.4015446
0.99000001,0.0,0.0,0.41493115,0.99000001,18.0,0.58777827,0.54042,15.0,15.0,16.658567,16.658567,14.85,4.5,5.5501571,4.41045
0.991,0.0,0.0,0.41458711,0.991,18.0,0.588193,0.54042,15.0,15.0,16.673544,16.673544,14.865,4.5,5.5601411,4.4193645
0.99199998,0.0,0.0,0.41424334,0.99199998,18.0,0.58860743,0.54042,15.0,15.0,16.688517,16.688517,14.88,4.5,5.5701318,4.428288
0.99299997,0.0,0.0,0.41389984,0.99299997,18.0,0.5890215,0.54042,15.0,15.0,16.703485,16.703485,14.895,4.5,5.5801287,4.4372206
0.99400002,0.0,0.0,0.41355658,0.99400002,18.0,0.58943522,0.54042,15.0,15.0,16.718451,16.718451,14.91,4.5,5.5901318,4.4461622
0.995,0.0,0.0,0.41321358,0.995,18.0,0.58984864,0.54042,15.0,15.0,16.73341,16.73341,14.925,4.5,5.6001406,4.4551125
0.99599999,0.0,0.0,0.41287085,0.99599999,18.0,0.59026164,0.54042,15.0,15.0,16.748367,16.748367,14.94,4.5,5.6101561,4.4640722
0.99699998,0.0,0.0,0.4125284,0.99699998,18.0,0.59067434,0.54042,15.0,15.0,16.763319,16.763319,14.955,4.5,5.6201773,4.4730406
0.99800003,0.0,0.0,0.41218621,0.99800003,18.0,0.59108675,0.54042,15.0,15.0,16.778267,16.778267,14.97,4.5,5.6302052,4.482018
0.99900001,0.0,0.0,0.41184425,0.99900001,18.0,0.59149873,0.54042,15.0,15.0,16.793211,16.793211,14.985,4.5,5.6402388,4.4910045
1.0,0.0,0.0,0.41150257,1.0,18.0,0.59191042,0.54042,15.0,15.0,16.808151,16.808151,15.0,4.5,5.650279,4.5
