Time,x,y0,y1,L,v,R0,a0,a1,k,u,lambda,d,beta,gamma,phi,eta,COMpartment
9.72,54.849836340364654,2.9571231576127515,0.07942677284716573,4.635623319718593,0.06752727183916335,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.73,54.872727669565315,2.9622156710452225,0.0795637492383759,4.644882302777988,0.06764635652450361,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.74,54.89554762861995,2.967319931841696,0.07970096127525303,4.654163174838147,0.06776562036922888,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.75,54.91829622596147,2.972435959441998,0.0798384096609784,4.663465944567683,0.06788506393445738,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.76,54.940973469894125,2.9775637732927733,0.079976095099237,4.672790620718681,0.06800468778246249,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.77,54.96357936859302,2.982703392847649,0.08011401829421591,4.68213721212707,0.06812449247665758,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.78,54.98611393353434,2.9878548371629323,0.08025217996146503,4.6915057246538465,0.06824447866784615,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.790000000000001,55.00857718202501,2.9930181245994834,0.08039058083590628,4.700896158929343,0.0683646471578269,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.8,55.030969111601046,2.998193275841103,0.08052922159077532,4.710308533181893,0.0684849982556399,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.81,55.05328973012019,3.0033803103468943,0.080668102932899,4.7197428564044746,0.06860553253424011,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.82,55.075539045317285,3.00857924758272,0.0808072255696264,4.729199137667984,0.06872625056786585,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.83,55.09771706480396,3.0137901070213484,0.08094659020882775,4.73867738612147,0.06884715293202781,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.84,55.119823796068296,3.0190129081425927,0.08108619755889346,4.748177610992358,0.06896824020349779,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.85,55.1418592464745,3.0242476704334575,0.08122604832873309,4.757699821586683,0.06908951296029765,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.86,55.16382342326255,3.029494413388279,0.0813661432277744,4.767244027289311,0.06921097178168811,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.870000000000001,55.1857163335479,3.034753156508869,0.08150648296596232,4.776810237564177,0.06933261724815765,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.88,55.207537984321114,3.0400239193046548,0.08164706825375782,4.786398461954503,0.06945444994141128,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.89,55.22928838244756,3.045306721292827,0.08178789980213716,4.796008710083031,0.06957647044435959,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.9,55.25096753466705,3.050601581998478,0.08192897832259066,4.805640991652256,0.0696986793411074,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.91,55.27257544759356,3.0559085209547465,0.08207030452712182,4.815295316444643,0.06982107721694279,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.92,55.294112127714854,3.0612275577029586,0.08221187912824625,4.824971694322867,0.06994366465832581,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.93,55.31557758139214,3.0665587117927737,0.08235370283899068,4.834670135230033,0.0700664422528775,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.94,55.3369718148598,3.071902002782324,0.082495776372892,4.84439064918991,0.0701894105893686,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.950000000000001,55.35829483422501,3.077257450238358,0.08263810044399622,4.8541332463071525,0.07031257025770854,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.96,55.379546645467414,3.0826250737363834,0.08278067576685737,4.8638979367675335,0.07043592184893417,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.97,55.4007272544388,3.0880048928608113,0.08292350305653669,4.873684730838175,0.07055946595519874,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.98,55.42183666686277,3.093396927205097,0.08306658302860147,4.88349363886777,0.0706832031697607,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
9.99,55.44287488833442,3.0988011963718827,0.08320991639912415,4.893324671286815,0.0708071340869726,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
10.0,55.463841924319986,3.1042177199731418,0.0833535038846812,4.903177838607839,0.07093125930226989,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
