data_set_T,data_set_HKF,data_set_HKF2,data_set_HNA,data_set_IKF,data_set_IKS,data_set_INA,data_set_INAP,data_set_MKF,data_set_MKS,data_set_MNA,data_set_MNAP,data_set_V
478.06,0.28803566,5.8089671,0.50184351,0.003034279,3.5885732,-68.249161,-61.670666,0.047904901,0.20285882,0.25438052,0.93306369,-37.618511
478.59,0.28474879,5.8076968,0.48067391,0.0036097637,3.9452136,-81.769768,-61.441437,0.049720876,0.20614325,0.27555415,0.94460452,-36.305771
479.12,0.27962384,5.8064198,0.45243144,0.0048504719,4.5311546,-106.42532,-60.636864,0.053021785,0.21090357,0.30969173,0.95706916,-34.19603
479.64999,0.27157828,5.8051615,0.4123112,0.0085460162,5.7161717,-165.69357,-58.192867,0.059969451,0.21866202,0.37701249,0.96998811,-29.991728
480.17999,0.25810871,5.8039489,0.33284637,0.038363416,9.4795418,-353.6134,-49.579174,0.083264276,0.23529232,0.55205935,0.98148054,-18.143349
480.70999,0.23671947,5.8028164,0.12443464,0.56527328,20.484196,-321.24152,-40.133884,0.15735731,0.27251834,0.7984252,0.9890846,-5.720993
481.23999,0.21624115,5.8017836,0.045844156,2.1796832,29.817867,-176.4373,-46.363346,0.22874182,0.30753395,0.87057519,0.99356711,-13.32941
481.76999,0.20256674,5.8008294,0.039181359,2.6706505,29.998981,-124.79221,-55.001205,0.25309536,0.3217645,0.77273595,0.99601907,-24.0263
482.29999,0.19457346,5.7999239,0.054181617,2.1123586,26.389261,-93.490913,-60.371403,0.24744613,0.32176915,0.61068541,0.99603909,-30.764347
482.82999,0.1910837,5.7990479,0.086509503,1.4929547,22.232428,-75.05925,-63.297878,0.23218593,0.31491908,0.47730365,0.99161494,-34.791405
483.35999,0.19081093,5.7981987,0.13074459,1.0352349,18.600655,-62.404221,-64.53801,0.21478371,0.30526868,0.3872931,0.98187143,-37.161987
483.89001,0.19266713,5.7973967,0.17983164,0.71734565,15.587891,-53.0368,-64.809547,0.19756225,0.2947295,0.32786146,0.96807474,-38.683552
484.42001,0.19594514,5.7966738,0.22926432,0.49875981,13.127329,-46.180157,-64.541016,0.18127781,0.284168,0.28752914,0.95207793,-39.737049
484.95001,0.20018387,5.7960572,0.27653274,0.34853521,11.133335,-41.204197,-63.986324,0.16618724,0.27400553,0.25926635,0.93549335,-40.4981
485.48001,0.20506707,5.7955604,0.32032266,0.24503328,9.5226984,-37.600624,-63.306019,0.15235622,0.26445374,0.23892851,0.91949964,-41.060421
486.01001,0.21037029,5.7951837,0.36003283,0.17344387,8.222084,-34.995083,-62.601311,0.13976625,0.25561279,0.22400053,0.9048481,-41.480412
486.54001,0.2159301,5.7949142,0.39548692,0.1236961,7.1702204,-33.122036,-61.932724,0.12835959,0.24751927,0.21289444,0.8919453,-41.794453
487.07001,0.22162475,5.7947335,0.42675588,0.088946618,6.3174071,-31.795328,-61.33337,0.11806092,0.24017267,0.20457059,0.88095284,-42.027035
487.60001,0.22736157,5.7946196,0.45404789,0.064536944,5.6239729,-30.884617,-60.818676,0.10878838,0.23355085,0.19832741,0.87187576,-42.19516
488.13,0.23306853,5.7945499,0.47764024,0.047286831,5.0585232,-30.298452,-60.393215,0.1004596,0.22761957,0.19367948,0.86462843,-42.31094
488.66,0.23868853,5.7945032,0.49783733,0.035017803,4.5963192,-29.972586,-60.05526,0.092994913,0.22233841,0.19028431,0.85907936,-42.383167
489.19,0.2441754,5.7944593,0.51494527,0.026232051,4.2178998,-29.862,-59.799667,0.086319052,0.21766444,0.1878964,0.85507923,-42.418308
489.72,0.2494911,5.7944012,0.52925694,0.019895649,3.907959,-29.935562,-59.619694,0.080362052,0.2135547,0.18633801,0.85247815,-42.421146
490.25,0.25460348,5.794313,0.54104346,0.015291861,3.6544542,-30.172434,-59.508045,0.075059555,0.20996758,0.18547992,0.85113454,-42.395184
490.78,0.25948486,5.7941809,0.55054939,0.011921612,3.4479117,-30.559717,-59.457481,0.070352919,0.20686397,0.18522878,0.8509202,-42.342918
491.31,0.26411065,5.793992,0.55799097,0.0094357524,3.2808862,-31.090981,-59.461128,0.06618914,0.2042077,0.18551856,0.85172224,-42.266018
491.84,0.26845834,5.7937379,0.56355536,0.0075888452,3.1475494,-31.765444,-59.512596,0.062520675,0.20196606,0.18630509,0.85344332,-42.165421
492.37,0.27250648,5.7934084,0.56740022,0.0062075178,3.0433791,-32.587719,-59.606037,0.059305266,0.20011005,0.1875626,0.8560015,-42.041374
492.89999,0.27623394,5.7929974,0.56965435,0.0051687481,2.9649291,-33.568047,-59.736065,0.056505818,0.19861458,0.18928196,0.85932934,-41.893436
493.42999,0.27961892,5.7924991,0.57041717,0.004384913,2.9096673,-34.723125,-59.897663,0.05409031,0.19745879,0.1914704,0.86337328,-41.720402
493.95999,0.28263795,5.7919097,0.56975788,0.0037934915,2.8758752,-36.077652,-60.086052,0.052031811,0.19662635,0.19415273,0.86809307,-41.520176
494.48999,0.28526476,5.7912273,0.56771398,0.0033499803,2.862606,-37.666946,-60.296452,0.050308704,0.19610597,0.19737443,0.87346119,-41.289543
495.01999,0.28746873,5.790451,0.56428683,0.0030230777,2.8697088,-39.541222,-60.523792,0.048905171,0.19589216,0.20120735,0.87946302,-41.023788
495.54999,0.28921285,5.7895827,0.55943608,0.0027915156,2.8979411,-41.772713,-60.762226,0.047812093,0.19598651,0.20575953,0.88609719,-40.716084
496.07999,0.29045087,5.7886257,0.55306828,0.0026422101,2.949214,-44.467888,-61.004345,0.047028728,0.19639975,0.21119185,0.89337635,-40.356445
496.60999,0.29112273,5.7875853,0.54501945,0.0025696645,3.0270641,-47.789421,-61.239822,0.046565697,0.19715504,0.21774741,0.90132856,-39.929935
497.14001,0.2911478,5.7864699,0.53502429,0.0025769915,3.1375592,-51.998383,-61.452831,0.046450526,0.19829406,0.22580577,0.9099986,-39.413361
497.67001,0.29041296,5.7852902,0.52266288,0.0026798635,3.2911115,-57.542095,-61.616833,0.046738509,0.19988781,0.23599027,0.91944921,-38.768677
498.20001,0.28875142,5.7840595,0.50726074,0.0029174429,3.5064349,-65.257896,-61.682911,0.047536042,0.2020586,0.24940151,0.92975867,-37.928658
498.73001,0.28590104,5.7827954,0.4876911,0.0033843375,3.8203287,-76.919113,-61.550316,0.049057413,0.20502871,0.2681928,0.94100559,-36.76136
499.26001,0.28141305,5.781518,0.46195111,0.0043454529,4.3168249,-97.025978,-60.978409,0.051792387,0.20924754,0.29725638,0.95320809,-34.964714
499.79001,0.27442452,5.7802515,0.42618513,0.0068449597,5.2429342,-140.67793,-59.248981,0.05717786,0.21581176,0.35049814,0.96609628,-31.660297
500.32001,0.26301298,5.7790217,0.36966422,0.019990122,7.7330761,-278.37177,-53.404076,0.072163112,0.2284656,0.47966933,0.97834605,-23.232597
500.85001,0.24367695,5.7778606,0.17375082,0.27281591,16.603851,-365.23587,-41.135193,0.13142554,0.25978124,0.73899305,0.98718393,-7.0865378
501.38,0.22176494,5.7767987,0.05940932,1.68634,28.034115,-212.91148,-43.508595,0.21135336,0.29894677,0.86800689,0.99245334,-9.7992954
501.91,0.20603395,5.7758241,0.037809744,2.6913979,30.562757,-136.02805,-52.782734,0.25030059,0.31941551,0.81573874,0.99547517,-21.278316
502.44,0.19646332,5.7749066,0.047790997,2.3085692,27.644539,-101.37246,-59.025974,0.25077379,0.32275426,0.65920115,0.99639863,-29.049147
502.97,0.19173603,5.7740231,0.075086519,1.6605309,23.454039,-79.786026,-62.628948,0.23722841,0.31742552,0.51280671,0.99353087,-33.795925
503.5,0.19062203,5.7731643,0.11654566,1.1541368,19.634855,-65.845276,-64.290939,0.2201001,0.30834797,0.41069338,0.98533612,-36.559654
504.03,0.19192266,5.7723451,0.1647547,0.7993843,16.439398,-55.58007,-64.799339,0.20270514,0.29795548,0.34343234,0.97257459,-38.283253
504.56,0.19482704,5.771595,0.21441899,0.55511308,13.820251,-48.033466,-64.66201,0.18609582,0.28734255,0.29823127,0.95705771,-39.45417
505.09,0.19881316,5.7709436,0.26252425,0.38728356,11.693907,-42.547756,-64.173805,0.17063065,0.27702981,0.26684996,0.94050699,-40.2915
505.62,0.20352809,5.7704101,0.30745703,0.27176049,9.9753132,-38.573654,-63.518661,0.1564171,0.26727849,0.24443281,0.92423725,-40.906872
506.14999,0.20872355,5.7699976,0.34843716,0.19195698,8.5877266,-35.698082,-62.813442,0.14345576,0.25821599,0.22806577,0.90912271,-41.365463
506.67999,0.21422,5.7696977,0.38518217,0.13658157,7.4661903,-33.625809,-62.129414,0.1316978,0.24989465,0.21593089,0.89566392,-41.708603
507.20999,0.21988465,5.7694921,0.41770211,0.097962618,6.5576348,-32.149445,-61.506821,0.12107173,0.24232323,0.20685026,0.88408643,-41.963806
507.73999,0.22561707,5.7693601,0.44617236,0.070881419,5.8195324,-31.12381,-60.965611,0.11149687,0.23548491,0.20003572,0.87443489,-42.150013
508.26999,0.23133968,5.7692795,0.47085452,0.051778544,5.2181606,-30.447117,-60.513081,0.10289056,0.22934838,0.1949458,0.86664557,-42.280605
508.79999,0.23699132,5.7692275,0.49204811,0.038218342,4.7269206,-30.047861,-60.149036,0.095172077,0.22387461,0.19120052,0.86059713,-42.365261
509.32999,0.24252287,5.7691851,0.51006067,0.028528064,4.3248811,-29.875866,-59.869148,0.088264719,0.21902116,0.18852867,0.85614359,-42.411076
509.85999,0.24789405,5.7691331,0.52519017,0.021554422,3.9955802,-29.89624,-59.667015,0.082096837,0.21474485,0.18673438,0.85313392,-42.423283
510.39001,0.25350714,5.7692623,0.54014051,0.016003821,3.6182039,-29.351994,-59.700634,0.076445304,0.2106708,0.18328109,0.8454951,-43.262833
510.92001,0.25998706,5.7699428,0.55817956,0.011858574,3.26635,-27.220337,-58.843967,0.071051881,0.20631543,0.17633265,0.82697153,-43.944969
511.45001,0.26696417,5.77104,0.57692009,0.0088156685,2.9544699,-24.904552,-57.632809,0.06602104,0.20196851,0.16896603,0.80503529,-44.488018
511.98001,0.2743203,5.7724953,0.59566981,0.0065665045,2.6741443,-22.712317,-56.269302,0.06135552,0.19770443,0.16181357,0.78157485,-44.993462
512.51001,0.28200388,5.7742686,0.61418599,0.0048997682,2.421561,-20.691986,-54.794605,0.057035174,0.1935413,0.15499279,0.75697231,-45.483177
513.03998,0.28997841,5.7763143,0.63234121,0.0036624428,2.1938808,-18.842178,-53.218349,0.053036362,0.18948403,0.14851551,0.73131949,-45.962894
513.57001,0.29821223,5.778584,0.65005243,0.0027423406,1.9885956,-17.151342,-51.545639,0.049335703,0.18553342,0.14236806,0.70467669,-46.43491
514.09998,0.3066763,5.7810307,0.66726208,0.0020569533,1.8034286,-15.606279,-49.782391,0.045910921,0.18168837,0.13653004,0.67712295,-46.900574
514.63,0.31534317,5.7836099,0.68392992,0.0015455182,1.636324,-14.194344,-47.936378,0.042741068,0.17794666,0.13098012,0.64876544,-47.360767
515.15997,0.32418677,5.7862849,0.700028,0.0011632297,1.4854431,-12.904069,-46.01754,0.039806619,0.17430559,0.12569834,0.61974186,-47.815945
515.69,0.33318192,5.7890234,0.71553665,0.00087699981,1.3491565,-11.725311,-44.038189,0.037089519,0.17076236,0.1206673,0.59022248,-48.266079
516.21997,0.34230399,5.791801,0.73044103,0.00066235184,1.2260296,-10.649184,-42.013199,0.03457316,0.16731451,0.1158726,0.56041121,-48.710648
516.75,0.35152861,5.7945971,0.74472904,0.00050114456,1.1148045,-9.6679049,-39.960007,0.032242373,0.16396022,0.11130296,0.53054428,-49.148613
517.28003,0.36083171,5.7973967,0.75838953,0.00037990493,1.0143789,-8.7746077,-37.898376,0.030083371,0.16069862,0.10695007,0.50088555,-49.578434
517.81,0.37018925,5.8001881,0.77141184,0.00028860525,0.92378402,-7.9631548,-35.849869,0.028083652,0.15752992,0.10280824,0.47171804,-49.998142
518.34003,0.37957749,5.8029618,0.78378516,0.00021976644,0.84216219,-7.2279601,-33.83699,0.026231918,0.15445551,0.098873951,0.44333163,-50.405422
518.87,0.38897309,5.8057117,0.7954995,0.00016779875,0.76874632,-6.5638337,-31.88212,0.024517952,0.15147789,0.095145322,0.41600814,-50.797764
519.40002,0.39835349,5.8084331,0.80654621,0.00012851684,0.70284092,-5.9658604,-30.006298,0.022932485,0.14860058,0.091621511,0.39000568,-51.17263
519.92999,0.40769714,5.8111219,0.81691897,9.8782009e-05,0.6438067,-5.4293098,-28.228067,0.021467078,0.14582784,0.088302158,0.36554387,-51.52763
520.46002,0.41698384,5.8137765,0.82661521,7.6237498e-05,0.5910489,-4.9495816,-26.562515,0.020113992,0.14316438,0.085186839,0.34279278,-51.860691
520.98999,0.42619511,5.8163943,0.83563679,5.9112168e-05,0.54400921,-4.5221796,-25.020628,0.018866058,0.14061497,0.082274586,0.32186601,-52.170204
521.52002,0.43531427,5.8189745,0.84399074,4.6074223e-05,0.50216103,-4.1427135,-23.609041,0.01771659,0.13818407,0.079563558,0.30281943,-52.455112
522.04999,0.44432661,5.821517,0.85168946,3.6121961e-05,0.46500769,-3.8069146,-22.33016,0.016659297,0.13587557,0.07705076,0.28565434,-52.714954
522.58002,0.45321944,5.8240213,0.858751,2.8501821e-05,0.43208236,-3.5106676,-21.182596,0.015688209,0.1336924,0.074731931,0.2703245,-52.949856
523.10999,0.46198207,5.8264871,0.86519814,2.2646858e-05,0.40294871,-3.2500429,-20.161812,0.014797637,0.13163644,0.072601512,0.25674561,-53.160454
523.64001,0.47060558,5.8289146,0.87105829,1.8130413e-05,0.37720224,-3.0213289,-19.260851,0.013982145,0.12970835,0.070652686,0.24480523,-53.347832
524.16998,0.47908288,5.8313041,0.87636232,1.4631257e-05,0.35447082,-2.8210585,-18.471104,0.013236524,0.12790751,0.068877548,0.23437299,-53.513401
524.70001,0.48740831,5.8336568,0.88114363,1.1907345e-05,0.33441505,-2.6460266,-17.78298,0.01255579,0.12623218,0.067267284,0.22530907,-53.658806
525.22998,0.49557766,5.8359718,0.88543761,9.7760822e-06,0.31672767,-2.4933,-17.186483,0.011935181,0.12467945,0.065812342,0.21747157,-53.785805
525.76001,0.5035879,5.8382511,0.88928014,8.0995042e-06,0.30113241,-2.360218,-16.671677,0.011370159,0.12324548,0.064502709,0.2107219,-53.89621
526.28998,0.51143694,5.8404942,0.89270747,6.7731521e-06,0.28738248,-2.2443869,-16.229006,0.010856412,0.12192562,0.063328102,0.20492867,-53.991798
526.82001,0.51912373,5.8427024,0.89575511,5.7177413e-06,0.27525836,-2.143667,-15.84952,0.010389864,0.12071463,0.062278152,0.19997017,-54.074276
527.34998,0.52664781,5.8448758,0.89845747,4.8729189e-06,0.26456562,-2.0561574,-15.52501,0.0099666677,0.11960676,0.061342619,0.19573569,-54.145237
527.88,0.53400952,5.8470159,0.90084743,4.1925928e-06,0.2551327,-1.9801773,-15.248066,0.0095832106,0.11859598,0.060511522,0.19212604,-54.206146
528.40997,0.54120952,5.849123,0.90295613,3.6414312e-06,0.24680845,-1.9142467,-15.012089,0.0092361141,0.11767611,0.059775256,0.18905327,-54.258324
528.94,0.54824907,5.8511977,0.90481246,3.1922427e-06,0.23945995,-1.8570658,-14.81126,0.0089222286,0.11684091,0.059124686,0.18644032,-54.302956
529.46997,0.55512977,5.8532405,0.90644342,2.8240113e-06,0.23297051,-1.8074969,-14.640497,0.008638626,0.11608422,0.058551226,0.18422006,-54.341087
530.0,0.56185341,5.8552523,0.90787363,2.5204197e-06,0.22723767,-1.7645452,-14.495392,0.0083825933,0.1154,0.058046862,0.18233448,-54.373634
