Time,l,m,n,A,N,I,K_l,delta_l,K_m,sigma,xi,S,F,treatment_start,treatment_end,sink,cell
392.0,0.5600067049180648,8.118636072612136e-05,0.4399119093268374,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
392.5,0.5600070537189759,8.081593603536569e-05,0.43991193124246547,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
393.0,0.5600074006845152,8.044738426632023e-05,0.4399119531256955,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
393.5,0.560007745826346,8.00806942524473e-05,0.43991197497589346,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
394.0,0.5600080891560504,7.971585490229919e-05,0.4399119967924309,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
394.5,0.5600084306851311,7.935285519839716e-05,0.4399120185746843,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
395.0,0.5600087704250127,7.899168419611031e-05,0.4399120403220348,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
395.5,0.5600091083870434,7.863233102253442e-05,0.43991206203386757,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
396.0,0.5600094445824966,7.827478487537097e-05,0.4399120837095714,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
396.5,0.5600097790196689,7.791903671929739e-05,0.439912105350636,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
397.0,0.5600101117104673,7.756507543413368e-05,0.43991212695589305,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
397.5,0.560010442666834,7.721288990527269e-05,0.4399121485241003,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
398.0,0.5600107718996002,7.686246969317853e-05,0.43991217005476974,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
398.5,0.5600110994195194,7.651380442956595e-05,0.4399121915474226,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
399.0,0.5600114252372675,7.616688381646385e-05,0.4399122130015888,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
399.5,0.560011749363445,7.582169762527878e-05,0.43991223441680705,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.072,10.0,400.0,0.0,1.0
400.0,0.5600120718085773,7.547823569585843e-05,0.43991225579262433,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
400.5,0.537607608299865,0.00012504287218175766,0.44111779428618464,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
401.0,0.5163160832934613,0.0002091365293956379,0.4445269576733124,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
401.5,0.4960973461973111,0.0003525189512763708,0.449857793710269,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
402.0,0.476923161894794,0.0005977422214870635,0.4568550946883334,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
402.5,0.45878347784684853,0.0010174851241665497,0.46527691011138667,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
403.0,0.44169647704995874,0.0017343737611303384,0.47488085985768624,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
403.5,0.4257235907681313,0.0029508921062492343,0.48540798604046154,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
404.0,0.41098881201059584,0.004989118253678379,0.4965618267343722,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
404.5,0.39769544592389805,0.008329447362166295,0.5079819659828155,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
405.0,0.38611774141663235,0.013610289110274572,0.5192168224398256,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
405.5,0.3765214233838706,0.02150816482503956,0.5297148893153184,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
406.0,0.36896468507264285,0.032408226118642226,0.5388723976086894,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
406.5,0.3630260139092577,0.04592831279786341,0.5461746877267638,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
407.0,0.3577154111061748,0.060713475268022364,0.5514019495024688,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
407.5,0.351836634467944,0.07496080405958165,0.5547567899443936,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
408.0,0.3445867985065584,0.0873681508684688,0.5567807922652601,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
408.5,0.3358209277678265,0.09759774805227593,0.5581169413249452,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
409.0,0.32584914564704365,0.10601159722197542,0.5593020160938842,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
409.5,0.3151121830545116,0.11319537328096725,0.5606843027053495,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
410.0,0.30399145489381435,0.11966984423183417,0.5624399967286974,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
410.5,0.29275580490451314,0.1258037759579788,0.5646229953679166,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
411.0,0.28157928962138906,0.13183487164004162,0.5672123286081115,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
411.5,0.2705679454511143,0.13790538682596137,0.5701463896069849,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
412.0,0.2597878416975623,0.1441017779743901,0.5733443418859921,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
412.5,0.2492797736373464,0.150475030499756,0.5767183145562796,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
413.0,0.23907121342059737,0.15705784363584566,0.5801803227035147,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
413.5,0.22918199127028757,0.16387280061041865,0.5836455536653976,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
414.0,0.21962583316405032,0.1709342289669043,0.587034287959011,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
414.5,0.21041414716107162,0.17825391259261494,0.5902729803769395,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
415.0,0.20155491810758017,0.18583921814874088,0.5932944770574403,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
415.5,0.1930536677619348,0.1936943666038436,0.5960386401875459,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
416.0,0.18491522317471618,0.2018233300288965,0.5984522271142699,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
416.5,0.17714069276057706,0.21022490767294702,0.6004887993330369,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
417.0,0.1697307168534053,0.21889787439607597,0.6021091152149941,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
417.5,0.16268219720447122,0.22783576971208638,0.6032806621952407,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
418.0,0.15599070731006937,0.2370306129240615,0.6039781940631475,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
418.5,0.14964991988645265,0.24647216055053983,0.6041830277667243,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
419.0,0.14365149679357375,0.2561476698854669,0.6038830356038709,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
419.5,0.13798556206789825,0.26604273624161145,0.6030722340514773,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
420.0,0.13264062679100533,0.27614119593407666,0.6017503430328833,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
420.5,0.12760390770986116,0.28642564435627965,0.5999223691796711,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
421.0,0.12286168762036204,0.2968780107885981,0.597598086554387,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
421.5,0.11839949435552082,0.30747982139201624,0.5947913939474394,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
422.0,0.11420249877323856,0.3182128058837154,0.5915196440527793,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
422.5,0.11025562513386229,0.32905897102085313,0.5878030175949245,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
423.0,0.1065439520180369,0.340001162961019,0.5836638861400276,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
423.5,0.10305268333046316,0.3510228625527322,0.5791262449958446,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
424.0,0.09976765214124461,0.3621088976402965,0.5742151254309089,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
424.5,0.09667492056912716,0.37324458972022095,0.5689561708472127,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
425.0,0.09376161655603277,0.38441703871549293,0.563375139550318,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
425.5,0.09101546489228474,0.3956141291184905,0.5574975575983335,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
426.0,0.08842484796023156,0.40682460885510474,0.5513484419901646,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
426.5,0.08597894029534744,0.4180381372487624,0.544952105294209,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
427.0,0.0836676077783506,0.4292450362184776,0.5383320158767659,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
427.5,0.08148179325737885,0.4404368759058377,0.531510602590674,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
428.0,0.07941254519454528,0.4516048194398024,0.5245093005219776,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
428.5,0.07745233461533826,0.46274175845151966,0.517348381443849,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
429.0,0.07559367153194238,0.47384006555155306,0.5100470404554731,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
429.5,0.0738301140287764,0.4848932566685772,0.5026233181733368,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
430.0,0.07215521559439633,0.4958942926674378,0.49509424813324376,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
430.5,0.070563428720685,0.5068370700558831,0.4874758356245521,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
431.0,0.06904956865057714,0.5177156020685149,0.47978310106605687,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
431.5,0.06760883069130405,0.5285240894221266,0.47203012162422264,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
432.0,0.06623676888412408,0.5392569365752038,0.4642300928054318,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
432.5,0.06492927372906254,0.5499087900718367,0.45639540963876957,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
433.0,0.06368257182289155,0.5604745144327304,0.44853763935326946,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
433.5,0.06249316066213484,0.5709492221116235,0.44066766384849015,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
434.0,0.061357827412903986,0.5813282157354972,0.43279556954509946,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
434.5,0.06027352032509267,0.5916070023940999,0.4249308599433955,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
435.0,0.05923741734889578,0.6017813342969773,0.4170824055916552,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
435.5,0.05824689091429191,0.6118471862303663,0.4092584654589028,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
436.0,0.05729946349845884,0.6218008132482031,0.4014668108339389,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
436.5,0.056392898912478485,0.631638749420073,0.39371460863377705,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
437.0,0.055525200105187994,0.6413579164187627,0.38600855500904396,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
437.5,0.0546942545631339,0.6509550927457618,0.3783548554210213,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
438.0,0.053898051339004396,0.6604273086874736,0.3707593013940324,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
438.5,0.05313499410490496,0.669772306539555,0.3632272332579591,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
439.0,0.052403436132911506,0.6789878057629201,0.35576356762849326,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
439.5,0.051701797258131156,0.6880717044733395,0.3483728238335283,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
440.0,0.051028623339422416,0.6970221853865671,0.3410591480380732,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
440.5,0.0503825232034641,0.7058376307303386,0.3338263383780561,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
441.0,0.04976221057325448,0.7145166843986536,0.3266778650708373,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
441.5,0.04916647801767124,0.7230582123618636,0.3196168531664703,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
442.0,0.048594157954344595,0.7314612473398676,0.3126461504576774,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
442.5,0.04804417309994098,0.7397250585886179,0.3057682610141971,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
443.0,0.047515509876228795,0.7478491111718927,0.29898545835090357,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
443.5,0.04700719108056178,0.7558330294390826,0.2922997142775817,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
444.0,0.04651825321331242,0.7636765598276416,0.2857127890660652,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
444.5,0.04604786541611515,0.7713797316593797,0.2792261833289792,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
445.0,0.0455952584246637,0.7789427601097904,0.27284116727737284,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
445.5,0.045159605162970885,0.7863658581704097,0.2665588242325477,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
446.0,0.044740166072640405,0.7936494641890302,0.2603799963807469,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
446.5,0.04433617435099382,0.8007940570369064,0.2543053982190044,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
447.0,0.04394696526328942,0.8078003407986399,0.24833551547316232,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
447.5,0.04357205100623942,0.8146693155022471,0.24247068637833746,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
448.0,0.043210803380126686,0.8214018698705096,0.23671107170557826,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
448.5,0.04286248067027976,0.8279987792334166,0.2310567166005531,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
449.0,0.04252667426367281,0.8344613661063259,0.22550751911086933,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
449.5,0.04220285813414013,0.8407908227710927,0.22006324639601207,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
450.0,0.0418905374764318,0.8469884325482603,0.21472354365627738,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
450.5,0.04158923589248709,0.8530555479216313,0.20948794127828466,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
451.0,0.04129850916075529,0.8589936084834495,0.2043558689065438,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
451.5,0.04101792914485347,0.8648041101621876,0.19932666529021084,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
452.0,0.04074709783280758,0.8704886123823304,0.1943995881276315,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
452.5,0.04048563571065435,0.8760487498566057,0.18957378555228638,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
453.0,0.040233164423210496,0.8814861395936093,0.18484838118733718,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
453.5,0.03998933796939519,0.8868025149014943,0.18022235964761535,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
454.0,0.039753819438115914,0.8919995993192874,0.17569469650242348,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
454.5,0.0395262893744271,0.8970791656128723,0.17126428886300646,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
455.0,0.03930644442073598,0.9020430235802789,0.16692997195394763,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
455.5,0.03909399278413046,0.9068929780236622,0.1626905740254773,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
456.0,0.038888659634423096,0.9116308925172608,0.15854482949991403,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
456.5,0.03869016814249933,0.9162585907692995,0.15449149618638955,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
457.0,0.038498266140313216,0.9207779618782302,0.15052924082875263,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
457.5,0.03831271606279547,0.9251908764735859,0.14665675247654947,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
458.0,0.038133290102410226,0.9294992365832959,0.1428726540053243,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
458.5,0.03795975049050082,0.9337049070597231,0.1391755739081995,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
459.0,0.037791864318055896,0.9378097500962083,0.13556411948240857,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
459.5,0.03762943417878214,0.9418156673782223,0.1320368691861538,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
460.0,0.03747230000969109,0.9457245810420591,0.1285924078186684,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
460.5,0.03732028040252961,0.9495383851022146,0.12522928612433792,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
461.0,0.0371731596034824,0.953258884404902,0.12194608024865967,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
461.5,0.037030770393376,0.9568879504291559,0.11874132840293014,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
462.0,0.03689293030912525,0.9604274072774653,0.11561360361186143,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
462.5,0.03675946398641507,0.9638790725607922,0.11256145555067018,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
463.0,0.03663023190979592,0.9672447790970811,0.10958344592507728,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
463.5,0.036505116437864506,0.9705263622453354,0.10667814283476816,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
464.0,0.03638398069271339,0.9737256121034452,0.10384410998426845,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
464.5,0.03626668023243486,0.9768442657827199,0.10107992557058335,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
465.0,0.03615309749674925,0.9798840833096316,0.09838416542216237,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
465.5,0.03604306510947949,0.982846730285225,0.09575543898996942,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
466.0,0.03593644908440522,0.9857338883351043,0.09319234443719694,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
466.5,0.03583314668201399,0.9885472584047592,0.0906935126424618,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
467.0,0.03573304405540617,0.991288499607288,0.08825757940476907,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
467.5,0.035636047541587564,0.9939592591084777,0.08588319241914406,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
468.0,0.03554208702245614,0.9965611792432487,0.08356901377429943,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
468.5,0.03545106894516157,0.9990958501529604,0.08131372103878885,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
469.0,0.03536284168529076,1.0015647443214435,0.07911601535870075,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
469.5,0.03527731194387692,1.0039693860134713,0.07697460521070844,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
470.0,0.03519441212094033,1.0063113186886066,0.0748882297437937,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
470.5,0.03511404492371419,1.008592004885947,0.07285563639174848,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
