T,CAI,D,F,H,IAPP,IK,IK1,IKP,IKTOT,INA,ISI,J,M,V,X
1684.0,0.0057662618,0.91303563,0.58822709,0.0,0.0,1.6511651,0.00026665672,0.17865321,1.830085,-0.0,-3.8408203,7.0584679e-21,0.99129677,-4.5875525,0.40396532
1686.0,0.0057410575,0.91107106,0.58390337,0.0,0.0,1.6562086,0.00029374525,0.16983458,1.826337,-0.0,-3.8222554,4.0161497e-21,0.99098325,-4.9037294,0.40548703
1688.0,0.0057156682,0.90902996,0.57960105,0.0,0.0,1.6611005,0.00032405934,0.16127656,1.8227011,-0.0,-3.8035555,2.2876865e-21,0.99065298,-5.2248011,0.40698209
1690.0,0.0056900927,0.90690935,0.57532108,0.0,0.0,1.6658388,0.00035803596,0.15298106,1.819178,-0.0,-3.7847168,1.3046438e-21,0.99030489,-5.5508771,0.40845037
1692.0,0.005664329,0.904706,0.57106429,0.0,0.0,1.6704217,0.00039617787,0.14494954,1.8157675,-0.0,-3.7657359,7.449360700000001e-22,0.98993778,-5.8820672,0.40989181
1694.0,0.0056383749,0.90241659,0.56683177,0.0,0.0,1.6748471,0.00043906394,0.13718306,1.8124692,-0.0,-3.7466085,4.2589421e-22,0.98955035,-6.2184806,0.41130629
1696.0,0.0056122276,0.90003747,0.56262457,0.0,0.0,1.6791128,0.00048736183,0.12968218,1.8092824,-0.0,-3.7273307,2.4381787e-22,0.98914111,-6.5602231,0.41269368
1698.0,0.0055858833,0.89756495,0.55844396,0.0,0.0,1.6832166,0.00054184248,0.12244712,1.8062055,-0.0,-3.7078984,1.3977746e-22,0.98870856,-6.9073997,0.41405386
1700.0,0.0055593392,0.89499509,0.55429125,0.0,0.0,1.6871561,0.00060339732,0.11547752,1.803237,-0.0,-3.688307,8.0249943e-23,0.98825109,-7.2601118,0.41538674
1702.0,0.0055325911,0.89232379,0.55016798,0.0,0.0,1.6909289,0.00067305833,0.10877266,1.8003746,-0.0,-3.6685531,4.6144305e-23,0.98776686,-7.6184578,0.41669211
1704.0,0.0055056345,0.88954663,0.5460757,0.0,0.0,1.6945326,0.00075202185,0.10233128,1.797616,-0.0,-3.648632,2.6575938e-23,0.98725402,-7.982532,0.41796988
1706.0,0.0054784659,0.8866592,0.54201633,0.0,0.0,1.6979647,0.00084167602,0.096151687,1.794958,-0.0,-3.62854,1.5331663e-23,0.98671049,-8.3524246,0.41921991
1708.0,0.0054510799,0.88365674,0.53799176,0.0,0.0,1.7012223,0.00094363373,0.090231717,1.7923976,-0.0,-3.6082735,8.860432800000001e-24,0.98613399,-8.7282181,0.42044204
1710.0,0.0054234723,0.88053435,0.53400415,0.0,0.0,1.7043029,0.0010597706,0.084568717,1.7899314,-0.0,-3.5878294,5.1300575e-24,0.98552215,-9.109992,0.4216361
1712.0,0.0053956388,0.87728697,0.53005588,0.0,0.0,1.7072036,0.00119227,0.079159603,1.7875555,-0.0,-3.5672047,2.9759782e-24,0.9848724,-9.497818,0.42280194
1714.0,0.0053675752,0.87390929,0.52614957,0.0,0.0,1.7099215,0.0013436758,0.074000813,1.785266,-0.0,-3.5463967,1.7298885e-24,0.98418194,-9.891758,0.42393941
1716.0,0.0053392765,0.87039596,0.52228814,0.0,0.0,1.7124538,0.0015169544,0.069088347,1.7830591,-0.0,-3.5254045,1.0076971e-24,0.98344773,-10.291868,0.42504832
1718.0,0.0053107394,0.8667413,0.51847458,0.0,0.0,1.7147975,0.0017155666,0.064417787,1.7809309,-0.0,-3.5042264,5.8831555e-25,0.98266655,-10.698194,0.42612851
1720.0,0.0052819601,0.86293954,0.51471245,0.0,0.0,1.7169495,0.0019435528,0.059984285,1.7788773,-0.0,-3.4828627,3.4427551e-25,0.98183489,-11.110771,0.42717978
1722.0,0.0052529359,0.85898477,0.51100534,0.0,0.0,1.7189066,0.0022056317,0.055782609,1.7768949,-0.0,-3.4613147,2.0196067999999999e-25,0.98094893,-11.529624,0.42820197
1724.0,0.0052236645,0.85487092,0.50735748,0.0,0.0,1.7206661,0.0025073153,0.051807154,1.7749804,-0.0,-3.4395845,1.1878023e-25,0.98000473,-11.954767,0.4291949
1726.0,0.0051941448,0.85059184,0.50377321,0.0,0.0,1.7222244,0.0028550432,0.048051964,1.7731314,-0.0,-3.4176757,7.0047459e-26,0.97899783,-12.3862,0.43015838
1728.0,0.0051643755,0.84614122,0.50025737,0.0,0.0,1.7235786,0.0032563373,0.044510756,1.7713456,-0.0,-3.3955939,4.1425536000000004e-26,0.97792363,-12.823911,0.43109223
1730.0,0.0051343585,0.84151268,0.49681517,0.0,0.0,1.7247254,0.0037199811,0.041176967,1.7696223,-0.0,-3.3733456,2.4571435000000002e-26,0.97677702,-13.267874,0.43199629
1732.0,0.0051040957,0.8366999,0.4934524,0.0,0.0,1.7256618,0.0042562257,0.03804376,1.7679617,-0.0,-3.3509398,1.4619794000000002e-26,0.97555262,-13.718049,0.43287036
1734.0,0.0050735907,0.83169627,0.49017516,0.0,0.0,1.7263844,0.0048770243,0.035104077,1.7663655,-0.0,-3.3283875,8.726991800000001e-27,0.97424465,-14.174382,0.43371424
1736.0,0.0050428486,0.82649547,0.48699006,0.0,0.0,1.7268903,0.0055963011,0.032350663,1.7648373,-0.0,-3.3057017,5.2271757000000005e-27,0.97284693,-14.636806,0.43452775
1738.0,0.0050118775,0.82109106,0.48390433,0.0,0.0,1.7271764,0.0064302529,0.0297761,1.7633827,-0.0,-3.2828979,3.1420863000000002e-27,0.97135276,-15.105239,0.43531075
1740.0,0.0049806871,0.8154766,0.48092565,0.0,0.0,1.7272394,0.007397688,0.027372848,1.76201,-0.0,-3.259994,1.8957857e-27,0.96975505,-15.579587,0.43606302
1742.0,0.0049492884,0.80964595,0.47806224,0.0,0.0,1.7270764,0.008520402,0.025133276,1.7607301,-0.0,-3.2370107,1.1482978000000001e-27,0.96804619,-16.059746,0.43678445
1744.0,0.0049176966,0.80359286,0.47532293,0.0,0.0,1.7266843,0.0098235933,0.023049707,1.7595577,-0.0,-3.2139709,6.9837763e-28,0.96621799,-16.545597,0.43747479
1746.0,0.0048859287,0.79731148,0.47271714,0.0,0.0,1.7260603,0.011336308,0.021114439,1.7585111,-0.0,-3.1909006,4.2655516e-28,0.96426177,-17.037022,0.43813393
1748.0,0.0048540048,0.79079604,0.47025478,0.0,0.0,1.7252011,0.013091925,0.019319795,1.7576128,-0.0,-3.1678281,2.6169161000000003e-28,0.96216822,-17.533894,0.43876168
1750.0,0.0048219473,0.78404105,0.46794641,0.0,0.0,1.7241038,0.015128659,0.017658148,1.7568907,-0.0,-3.1447842,1.6129347e-28,0.95992732,-18.036087,0.43935788
1752.0,0.0047897827,0.77704126,0.46580312,0.0,0.0,1.7227653,0.017490085,0.016121965,1.7563773,-0.0,-3.1218023,9.989428499999999e-29,0.95752841,-18.543486,0.43992242
1754.0,0.0047575398,0.76979178,0.46383658,0.0,0.0,1.7211825,0.020225655,0.014703824,1.7561119,-0.0,-3.0989175,6.217956299999999e-29,0.95495999,-19.055981,0.44045514
1756.0,0.0047252499,0.76228809,0.46205893,0.0,0.0,1.7193518,0.023391224,0.013396459,1.7561394,-0.0,-3.0761669,3.8906821e-29,0.95220965,-19.573484,0.44095585
1758.0,0.0046929484,0.75452578,0.46048287,0.0,0.0,1.7172695,0.027049508,0.012192779,1.7565119,-0.0,-3.0535886,2.4477342e-29,0.94926393,-20.095938,0.44142443
1760.0,0.0046606725,0.74650109,0.45912144,0.0,0.0,1.714932,0.031270523,0.0110859,1.7572885,-0.0,-3.0312216,1.5486528e-29,0.94610828,-20.623316,0.44186074
1762.0,0.0046284623,0.73821038,0.45798823,0.0,0.0,1.7123344,0.036131896,0.010069168,1.7585355,-0.0,-3.0091052,9.855699700000001e-30,0.94272679,-21.155647,0.44226462
1764.0,0.0045963591,0.72965032,0.45709711,0.0,0.0,1.7094717,0.041719105,0.0091361785,1.760327,-0.0,-2.9872773,6.3104193000000004e-30,0.93910199,-21.69301,0.44263592
1766.0,0.0045644064,0.72081792,0.45646223,0.0,0.0,1.7063379,0.048125524,0.0082807979,1.7627442,-0.0,-2.9657753,4.0659458e-30,0.93521452,-22.235563,0.44297445
1768.0,0.0045326492,0.71171033,0.45609805,0.0,0.0,1.702926,0.055452291,0.0074971807,1.7658755,-0.0,-2.9446328,2.6369058e-30,0.93104297,-22.783539,0.44328004
1770.0,0.0045011314,0.70232499,0.45601919,0.0,0.0,1.6992278,0.063807957,0.006779782,1.7698156,-0.0,-2.9238808,1.7216947e-30,0.92656314,-23.337273,0.44355246
1772.0,0.0044698976,0.6926592,0.45624036,0.0,0.0,1.6952336,0.073307842,0.0061233682,1.7746649,-0.0,-2.9035451,1.1320025000000001e-30,0.92174798,-23.897205,0.44379154
1774.0,0.0044389903,0.68271029,0.45677641,0.0,0.0,1.6909319,0.084073067,0.0055230255,1.7805281,-0.0,-2.8836453,7.496734000000001e-31,0.91656667,-24.4639,0.44399697
1776.0,0.0044084494,0.67247564,0.45764217,0.0,0.0,1.6863093,0.09622921,0.0049741636,1.7875128,-0.0,-2.8641934,5.0019264e-31,0.9109841,-25.038046,0.44416845
1778.0,0.0043783113,0.66195202,0.45885235,0.0,0.0,1.6813499,0.10990457,0.0044725193,1.7957269,-0.0,-2.8451917,3.3632076e-31,0.90496022,-25.620481,0.44430566
1780.0,0.0043486063,0.65113604,0.46042156,0.0,0.0,1.6760349,0.1252279,0.0040141544,1.805277,-0.0,-2.8266323,2.279482e-31,0.89844888,-26.212189,0.44440815
1782.0,0.0043193586,0.64002377,0.46236414,0.0,0.0,1.6703429,0.14232574,0.0035954507,1.816264,-0.0,-2.8084936,1.5577750000000002e-31,0.89139724,-26.814304,0.44447547
1784.0,0.0042905845,0.62861067,0.46469408,0.0,0.0,1.6642487,0.16131929,0.0032131027,1.8287811,-0.0,-2.7907386,1.0737047000000001e-31,0.8837443,-27.428125,0.44450712
1786.0,0.0042622881,0.6168915,0.46742481,0.0,0.0,1.6577238,0.18232083,0.0028641082,1.8429086,-0.0,-2.773313,7.4663469e-32,0.87542009,-28.055103,0.44450241
1788.0,0.0042344616,0.60486025,0.47056907,0.0,0.0,1.6507349,0.20543021,0.0025457521,1.8587109,-0.0,-2.7561417,5.2397778e-32,0.86634403,-28.696844,0.44446063
1790.0,0.0042070826,0.59250998,0.47413862,0.0,0.0,1.6432446,0.23073143,0.0022555904,1.8762317,-0.0,-2.7391264,3.7123078e-32,0.85642409,-29.355104,0.44438103
1792.0,0.0041801101,0.57983327,0.4781439,0.0,0.0,1.6352106,0.25829002,0.0019914289,1.8954921,-0.0,-2.722142,2.6561553e-32,0.84555501,-30.031786,0.44426259
1794.0,0.0041534826,0.56682169,0.48259369,0.0,0.0,1.6265848,0.28815219,0.0017512994,1.9164882,-0.0,-2.705034,1.919994e-32,0.83361727,-30.728931,0.44410434
1796.0,0.0041271145,0.55346626,0.48749462,0.0,0.0,1.6173127,0.32034597,0.0015334329,1.9391921,-0.0,-2.6876152,1.4026454e-32,0.82047558,-31.448729,0.44390509
1798.0,0.0041008936,0.53975749,0.49285075,0.0,0.0,1.6073332,0.35488608,0.0013362317,1.9635555,-0.0,-2.6696632,1.0360182000000001e-32,0.80597752,-32.193516,0.44366351
1800.0,0.0040746764,0.52568567,0.49866301,0.0,0.0,1.5965765,0.3917824,0.0011582414,1.9895171,-0.0,-2.650918,7.7398435e-33,0.78995264,-32.965813,0.44337818
1802.0,0.0040482874,0.51124072,0.50492871,0.0,0.0,1.5849628,0.43105304,0.00099812332,2.017014,-0.0,-2.6310813,5.8508430999999995e-33,0.77221102,-33.768372,0.44304749
1804.0,0.0040215133,0.49641287,0.5116412,0.0,0.0,1.5724002,0.47274128,0.00085463049,2.0459962,-0.0,-2.6098158,4.4771656e-33,0.75254273,-34.604229,0.44266966
1806.0,0.0039941026,0.48119229,0.51878935,0.0,0.0,1.558781,0.51693654,0.00072658918,2.0764441,-0.0,-2.5867465,3.4694598e-33,0.7307176,-35.47681,0.44224271
1808.0,0.0039657634,0.46556956,0.52635759,0.0,0.0,1.5439777,0.56379753,0.00061288424,2.1083882,-0.0,-2.5614622,2.723747e-33,0.70648623,-36.390053,0.44176447
1810.0,0.0039361618,0.44953564,0.53432584,0.0,0.0,1.527838,0.61357778,0.00051245111,2.1419282,-0.0,-2.533519,2.1671269e-33,0.67958295,-37.348534,0.44123247
1812.0,0.0039049217,0.4330819,0.54266971,0.0,0.0,1.510177,0.6666522,0.00042427218,2.1772535,-0.0,-2.5024433,1.7481267e-33,0.64973301,-38.357655,0.440644
1814.0,0.0038716253,0.41620016,0.55136085,0.0,0.0,1.4907691,0.72354496,0.00034737604,2.2146616,-0.0,-2.4677358,1.430143e-33,0.61666518,-39.423805,0.43999588
1816.0,0.0038358138,0.39888287,0.56036747,0.0003175445,0.0,1.4693358,0.78495955,0.00028083846,2.2545762,-1.1515955e-05,-2.4288745,8.5048414e-05,0.58013421,-40.554562,0.43928465
1818.0,0.0037969898,0.38112327,0.56965506,0.00084995612,0.0,1.4455322,0.85180748,0.00022378522,2.2975633,-9.3579831e-05,-2.385318,0.00031621859,0.5399586,-41.758831,0.43850625
1820.0,0.0037546172,0.36291614,0.5791871,0.0013965023,0.0,1.4189279,0.9252457,0.00017538581,2.3443489,-0.00024276193,-2.3365097,0.00063534005,0.49607271,-43.047092,0.43765604
1822.0,0.0037081258,0.34425837,0.58892602,0.0020742961,0.0,1.3889804,1.006719,0.00013484599,2.3958342,-0.00045460562,-2.281883,0.0010680016,0.44859666,-44.43169,0.43672872
1824.0,0.0036569131,0.32515031,0.5988341,0.0029719451,0.0,1.3550018,1.0979953,0.00010140245,2.4530985,-0.00071350945,-2.2208664,0.0016512264,0.39792582,-45.927055,0.43571803
1826.0,0.0036003492,0.30559772,0.60887432,0.004191462,0.0,1.3161141,1.2011865,7.4314732e-05,2.5173748,-0.00098249386,-2.1528916,0.002438057,0.3448275,-47.549911,0.43461686
1828.0,0.0035377811,0.2856144,0.6190117,0.0058750021,0.0,1.2711916,1.3187206,5.2856944e-05,2.5899651,-0.0012042496,-2.0774021,0.00350425,0.29051948,-49.319363,0.43341681
1830.0,0.0034685398,0.26522636,0.62921405,0.0082374373,0.0,1.2187905,1.4531944,3.6311045e-05,2.6720212,-0.0013160245,-1.9938706,0.0049580098,0.23669001,-51.256641,0.43210819
1832.0,0.0033919499,0.24447747,0.63945299,0.011617412,0.0,1.1570699,1.6069682,2.3963667e-05,2.7640622,-0.0012764707,-1.9018227,0.0069541177,0.18540676,-53.384167,0.43067971
1834.0,0.0033073437,0.22343767,0.64970458,0.016562976,0.0,1.0837308,1.7812425,1.5108025e-05,2.8649883,-0.0010914571,-1.8008763,0.0097143929,0.13887222,-55.723175,0.42911845
1836.0,0.0032140827,0.20221394,0.65994984,0.023976749,0.0,0.99603438,1.974219,9.0529957e-06,2.9702623,-0.00081835891,-1.690807,0.013557138,0.099035837,-58.288761,0.42740989
1838.0,0.0031115937,0.18096463,0.6701743,0.035354733,0.0,0.89104956,2.1779318,5.1406914e-06,3.0689864,-0.00053866341,-1.5716554,0.018938961,0.067157164,-61.080589,0.42553824
1840.0,0.002999424,0.15991546,0.68036652,0.053140614,0.0,0.76640052,2.3740468,2.7719373e-06,3.14045,-0.00031580459,-1.4439025,0.026513753,0.043490816,-64.067757,0.42348784
1842.0,0.0028773327,0.13937251,0.69051486,0.081113137,0.0,0.62184393,2.5314074,1.4353327e-06,3.1532528,-0.00017094065,-1.3087423,0.037219569,0.027256923,-67.169441,0.42124546
1844.0,0.0027454293,0.11972015,0.70060301,0.12439718,0.0,0.46156511,2.6120374,7.312492e-07,3.0736032,-9.088841e-05,-1.1684394,0.052416258,0.01694127,-70.242508,0.41880444
1846.0,0.0026043579,0.10138659,0.7106052,0.18819429,0.0,0.29571223,2.5905535,3.8022921e-07,2.886266,-5.1367093e-05,-1.0266068,0.074032456,0.010792989,-73.097992,0.4161694
1848.0,0.0024554725,0.08476954,0.72048491,0.27460706,0.0,0.13853759,2.4752166,2.1004711e-07,2.6137545,-3.2976877e-05,-0.88802469,0.10428722,0.0072763059,-75.558891,0.41335911
1850.0,0.0023008855,0.070146188,0.7301988,0.37927219,0.0,0.0028039915,2.3057487,1.2698358e-07,2.3085527,-2.4595971e-05,-0.75772518,0.14436577,0.0052900659,-77.528214,0.41040432
1852.0,0.0021432948,0.057617716,0.73970497,0.49159163,0.0,-0.10524031,2.1272483,8.4884455e-08,2.0220082,-2.0864429e-05,-0.63973337,0.19309932,0.0041530356,-79.012505,0.4073413
1854.0,0.0019856326,0.047116719,0.74896944,0.59932494,0.0,-0.18630956,1.968485,6.2295499e-08,1.7821755,-1.9357789e-05,-0.53627455,0.24749444,0.0034812659,-80.089554,0.40420431
1856.0,0.0018306881,0.038459562,0.75796938,0.69348109,0.0,-0.24508379,1.8393595,4.936977e-08,1.5942757,-1.8950595e-05,-0.44779679,0.3042931,0.0030676122,-80.859222,0.40102136
1858.0,0.0016808411,0.031406805,0.76669174,0.77008599,0.0,-0.28710556,1.7385832,4.1488274e-08,1.4514776,-1.9082629e-05,-0.37349415,0.36092708,0.0028011673,-81.410881,0.39781329
1860.0,0.0015379381,0.025708783,0.77513123,0.82920074,0.0,-0.31713045,1.6608968,3.6393779e-08,1.3437663,-1.9460125e-05,-0.31189373,0.41569084,0.0026217459,-81.812172,0.39459479
1862.0,0.0014032822,0.021131966,0.78328776,0.87309992,0.0,-0.33869907,1.6008145,3.2928682e-08,1.2621154,-1.9928972e-05,-0.2612887,0.4675768,0.0024958882,-82.110085,0.39137602
1864.0,0.0012776863,0.017470771,0.79116458,0.90480679,0.0,-0.35427868,1.5538753,3.0469128e-08,1.1995966,-2.0412634e-05,-0.21999244,0.51606047,0.0024044216,-82.336006,0.38816389
1866.0,0.0011615551,0.014550594,0.79876703,0.92725205,0.0,-0.36554804,1.5167677,2.866194e-08,1.1512197,-2.0877287e-05,-0.18646348,0.56092942,0.0023359722,-82.510666,0.38496333
1868.0,0.0010549702,0.012226416,0.80610174,0.94291359,0.0,-0.37365186,1.4871047,2.729722e-08,1.1134528,-2.1311171e-05,-0.15935227,0.6021654,0.0022835284,-82.647926,0.38177779
1870.0,0.00095776987,0.010379501,0.81317586,0.95373219,0.0,-0.37938431,1.4631634,2.6244159e-08,1.0837791,-2.1712698e-05,-0.13750748,0.6398682,0.002242591,-82.75724,0.37860978
1872.0,0.00086961634,0.0089135533,0.81999719,0.96115625,0.0,-0.38331035,1.4436811,2.5417489e-08,1.0603708,-2.2084078e-05,-0.11996263,0.67420638,0.0022101533,-82.845253,0.3754611
1874.0,0.00079005136,0.0077509955,0.82657361,0.96623254,0.0,-0.38584244,1.4277123,2.4759309e-08,1.0418699,-2.2428265e-05,-0.10591512,0.70538616,0.0021841303,-82.916794,0.37233311
1876.0,0.00071854063,0.0068296189,0.83291292,0.96970034,0.0,-0.38728884,1.4145344,2.4228889e-08,1.0272456,-2.2747741e-05,-0.094703376,0.73363113,0.0021630274,-82.975418,0.36922681
1878.0,0.00065450766,0.0060997098,0.83902305,0.97207338,0.0,-0.38788453,1.403586,2.3796712e-08,1.0157015,-2.3044218e-05,-0.085784972,0.7591697,0.0021457446,-83.023857,0.36614293
1880.0,0.0005973599,0.005521643,0.84491181,0.9737041,0.0,-0.38781118,1.3944248,2.3440876e-08,1.0066136,-2.3318722e-05,-0.078716934,0.7822265,0.0021314537,-83.064201,0.36308205
1882.0,0.0005465076,0.0050638951,0.85058671,0.97483271,0.0,-0.38721073,1.3866991,2.3144828e-08,0.99948835,-2.357182e-05,-0.073138632,0.80301762,0.0021195214,-83.098083,0.36004451
1884.0,0.00050137728,0.0047014267,0.85605532,0.9756214,0.0,-0.386195,1.3801278,2.2895874e-08,0.99393278,-2.3803825e-05,-0.068757161,0.82174724,0.0021094568,-83.126816,0.35703057
1886.0,0.00046142138,0.0044143698,0.86132491,0.97617984,0.0,-0.38485247,1.3744853,2.2684169e-08,0.98963279,-2.4014977e-05,-0.06533511,0.8386063,0.0021008761,-83.151421,0.35404044
1888.0,0.00042612379,0.0041869772,0.86640239,0.97658157,0.0,-0.38325331,1.3695897,2.250202e-08,0.98633641,-2.4205548e-05,-0.062680349,0.85377169,0.0020934769,-83.172714,0.35107416
1890.0,0.00039500379,0.0040067742,0.87129474,0.9768762,0.0,-0.38145337,1.3652947,2.2343375e-08,0.98384136,-2.4375915e-05,-0.060637653,0.86740613,0.0020870201,-83.19136,0.34813181
1892.0,0.00036761735,0.0038638858,0.87600857,0.97709721,0.0,-0.37949717,1.3614823,2.2203452e-08,0.98198509,-2.4526578e-05,-0.059081778,0.87965882,0.0020813157,-83.207878,0.34521332
1894.0,0.00034355751,0.0037504968,0.88055027,0.97726709,0.0,-0.37742013,1.358057,2.2078453e-08,0.98063689,-2.4658175e-05,-0.057911821,0.89066559,0.0020762119,-83.222694,0.34231868
1896.0,0.00032245356,0.003660426,0.88492602,0.97740126,0.0,-0.37525049,1.3549421,2.1965365e-08,0.97969162,-2.4771458e-05,-0.057046615,0.90055025,0.0020715883,-83.236153,0.3394478
1898.0,0.00030396975,0.0035887847,0.88914192,0.97751021,0.0,-0.37301072,1.3520757,2.1861787e-08,0.979065,-2.4867288e-05,-0.056420989,0.90942478,0.0020673482,-83.248512,0.33660057
1900.0,0.00028780321,0.0035317077,0.89320374,0.97760117,0.0,-0.37071872,1.349408,2.1765805e-08,0.97868925,-2.4946594e-05,-0.055982713,0.91739076,0.0020634148,-83.26001,0.33377689
1902.0,0.000273682,0.0034861395,0.89711702,0.97767907,0.0,-0.36838871,1.3468988,2.1675895e-08,0.97851014,-2.5010366e-05,-0.055690039,0.92453986,0.002059726,-83.270805,0.33097658
1904.0,0.00026136267,0.0034496654,0.90088719,0.97774756,0.0,-0.36603197,1.3445162,2.1590841e-08,0.97848415,-2.5059617e-05,-0.055509668,0.93095499,0.0020562331,-83.281052,0.32819951
1906.0,0.00025062816,0.0034203767,0.90451944,0.97780901,0.0,-0.36365741,1.3422341,2.1509678e-08,0.97857672,-2.5095373e-05,-0.055415154,0.93671066,0.0020528967,-83.290855,0.32544556
1908.0,0.00024128529,0.0033967649,0.90801883,0.97786522,0.0,-0.36127207,1.3400322,2.1431639e-08,0.97876012,-2.5118652e-05,-0.055385537,0.94187415,0.0020496857,-83.300301,0.32271451
1910.0,0.00023316269,0.0033776385,0.91139019,0.97791755,0.0,-0.3588815,1.337894,2.1356113e-08,0.97901249,-2.5130455e-05,-0.055404298,0.94650602,0.0020465753,-83.309464,0.32000625
1912.0,0.00022610863,0.0033620559,0.91463816,0.97796685,0.0,-0.35649002,1.3358065,2.1282622e-08,0.97931647,-2.5131747e-05,-0.055458475,0.95066071,0.0020435459,-83.318405,0.31732059
1914.0,0.00021998909,0.003349273,0.91776729,0.97801387,0.0,-0.35410103,1.3337594,2.1210786e-08,0.97965837,-2.5123452e-05,-0.055537947,0.95438713,0.0020405822,-83.327164,0.31465736
1916.0,0.00021468586,0.0033387023,0.92078185,0.97805911,0.0,-0.35171717,1.3317447,2.1140307e-08,0.9800275,-2.5106454e-05,-0.05563486,0.95772934,0.0020376721,-83.335777,0.31201637
1918.0,0.00021009495,0.0033298798,0.92368609,0.97810298,0.0,-0.34934047,1.3297558,2.1070953e-08,0.9804154,-2.5081581e-05,-0.055743173,0.96072686,0.0020348059,-83.344269,0.30939746
1920.0,0.00020612493,0.0033224388,0.92648405,0.97814572,0.0,-0.34697247,1.3277881,2.1002544e-08,0.98081565,-2.504961e-05,-0.055858266,0.96341527,0.0020319766,-83.352669,0.30680045
1922.0,0.00020269558,0.0033160897,0.92917955,0.97818756,0.0,-0.34461433,1.3258376,2.0934939e-08,0.98122329,-2.501127e-05,-0.055976648,0.96582633,0.002029178,-83.360985,0.30422521
1924.0,0.00019973658,0.0033106043,0.93177634,0.97822869,0.0,-0.34226698,1.3239013,2.0868033e-08,0.98163438,-2.4967228e-05,-0.056095712,0.96798885,0.0020264061,-83.369232,0.30167148
1926.0,0.00019718641,0.0033058017,0.93427807,0.97826922,0.0,-0.33993104,1.3219771,2.0801741e-08,0.98204619,-2.4918107e-05,-0.056213543,0.96992838,0.0020236576,-83.377419,0.29913917
1928.0,0.00019499128,0.0033015397,0.93668813,0.97830927,0.0,-0.33760703,1.3200635,2.0736003e-08,0.98245645,-2.4864474e-05,-0.056328755,0.97166806,0.0020209297,-83.385559,0.29662806
1930.0,0.00019310421,0.0032977061,0.93900996,0.97834885,0.0,-0.33529523,1.3181589,2.0670774e-08,0.98286361,-2.4806852e-05,-0.056440379,0.97322857,0.0020182207,-83.393654,0.29413798
1932.0,0.00019148419,0.0032942123,0.94124681,0.97838813,0.0,-0.33299595,1.3162625,2.0606018e-08,0.98326659,-2.4745717e-05,-0.056547761,0.97462851,0.0020155292,-83.401703,0.2916688
1934.0,0.00019009548,0.003290988,0.94340163,0.97842705,0.0,-0.33070931,1.3143739,2.0541711e-08,0.98366451,-2.46815e-05,-0.056650486,0.9758845,0.0020128542,-83.409721,0.2892203
1936.0,0.00018890698,0.0032879785,0.9454776,0.97846562,0.0,-0.32843539,1.3124923,2.0477835e-08,0.98405689,-2.4614596e-05,-0.056748316,0.9770115,0.0020101951,-83.417694,0.28679237
1938.0,0.00018789158,0.00328514,0.94747752,0.97850394,0.0,-0.32617426,1.3106177,2.0414378e-08,0.98444343,-2.4545359e-05,-0.056841154,0.97802293,0.0020075513,-83.425636,0.28438476
1940.0,0.00018702574,0.0032824387,0.94940412,0.97854203,0.0,-0.32392594,1.3087498,2.0351331e-08,0.98482388,-2.4474111e-05,-0.056928996,0.97893077,0.0020049224,-83.43354,0.28199738
1942.0,0.00018628898,0.0032798473,0.95126015,0.97857982,0.0,-0.32169041,1.3068886,2.0288688e-08,0.98519814,-2.4401139e-05,-0.05701191,0.97974581,0.0020023084,-83.441414,0.27963004
1944.0,0.00018566352,0.0032773449,0.95304823,0.97861743,0.0,-0.31946763,1.3050339,2.0226448e-08,0.98556632,-2.4326708e-05,-0.057090014,0.98047775,0.0019997091,-83.449249,0.2772826
1946.0,0.00018513393,0.0032749146,0.95477074,0.97865474,0.0,-0.31725761,1.3031861,2.0164606e-08,0.98592842,-2.4251047e-05,-0.057163455,0.98113519,0.0019971244,-83.457047,0.27495483
1948.0,0.00018468684,0.0032725437,0.95643014,0.97869188,0.0,-0.31506026,1.3013448,2.0103165e-08,0.98628455,-2.4174369e-05,-0.057232406,0.98172593,0.0019945544,-83.464821,0.27264664
1950.0,0.00018431064,0.0032702212,0.95802867,0.97872877,0.0,-0.31287557,1.2995104,2.0042124e-08,0.98663485,-2.4096862e-05,-0.057297055,0.98225695,0.0019919991,-83.472549,0.27035782
1952.0,0.00018399527,0.0032679397,0.95956868,0.97876537,0.0,-0.3107034,1.2976829,1.9981483e-08,0.98697948,-2.4018695e-05,-0.057357587,0.98273438,0.0019894587,-83.480247,0.26808825
1954.0,0.00018373205,0.0032656926,0.96105224,0.97880179,0.0,-0.30854377,1.2958624,1.9921243e-08,0.98731863,-2.3940014e-05,-0.057414196,0.98316389,0.0019869329,-83.487907,0.26583779
1956.0,0.00018351343,0.0032634749,0.96248144,0.97883803,0.0,-0.3063966,1.294049,1.9861407e-08,0.98765248,-2.3860957e-05,-0.057467069,0.98355055,0.0019844223,-83.495537,0.26360622
1958.0,0.0001833329,0.0032612826,0.96385819,0.97887397,0.0,-0.30426183,1.2922429,1.9801973e-08,0.98798108,-2.3781644e-05,-0.057516392,0.9838987,0.0019819266,-83.503128,0.26139343
1960.0,0.00018318486,0.0032591131,0.96518451,0.97890973,0.0,-0.3021394,1.2904441,1.9742945e-08,0.98830473,-2.370218e-05,-0.05756234,0.9842124,0.001979446,-83.510681,0.25919926
