Time,T,V,S,I,V0,dv,a,di,r,L,b,S0,tme,virus_burst,virus_decay,tumor_growth,tumor_infection,infected_tumor_death
37.952,1828582786.0284836,0.0,1828582786.0284836,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43731176.523304634,0.0,0.0
38.016,1831380488.0892377,0.0,1831380488.0892377,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43694490.39143434,0.0,0.0
38.08,1834175839.933435,0.0,1834175839.933435,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43657677.142622076,0.0,0.0
38.144,1836968833.3173568,0.0,1836968833.3173568,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43620737.52461361,0.0,0.0
38.208,1839759460.0358813,0.0,1839759460.0358813,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43583672.28421695,0.0,0.0
38.272,1842547711.9221668,0.0,1842547711.9221668,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43546482.16729679,0.0,0.0
38.336,1845333580.8473334,0.0,1845333580.8473334,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43509167.918769166,0.0,0.0
38.4,1848117058.7201405,0.0,1848117058.7201405,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43471730.282596335,0.0,0.0
38.464,1850898137.4866605,0.0,1850898137.4866605,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43434170.00178189,0.0,0.0
38.528,1853676809.12995,0.0,1853676809.12995,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43396487.818366036,0.0,0.0
38.592,1856453065.6697142,0.0,1856453065.6697142,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43358684.473421134,0.0,0.0
38.656,1859226899.1619713,0.0,1859226899.1619713,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43320760.70704733,0.0,0.0
38.72,1861998301.6987119,0.0,1861998301.6987119,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43282717.25836863,0.0,0.0
38.784,1864767265.4075537,0.0,1864767265.4075537,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43244554.86552889,0.0,0.0
38.848,1867533782.4513934,0.0,1867533782.4513934,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43206274.265688285,0.0,0.0
38.912,1870297845.0280564,0.0,1870297845.0280564,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43167876.195019804,0.0,0.0
38.976,1873059445.3699389,0.0,1873059445.3699389,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43129361.38870603,0.0,0.0
39.04,1875818575.7436516,0.0,1875818575.7436516,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43090730.580936156,0.0,0.0
39.104,1878575228.449655,0.0,1878575228.449655,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43051984.50490317,0.0,0.0
39.168,1881329395.8218942,0.0,1881329395.8218942,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43013123.89280125,0.0,0.0
39.232,1884081070.2274282,0.0,1884081070.2274282,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42974149.47582341,0.0,0.0
39.296,1886830244.0660565,0.0,1886830244.0660565,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42935061.9841593,0.0,0.0
39.36,1889576909.769942,0.0,1889576909.769942,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42895862.14699328,0.0,0.0
39.424,1892321059.8032303,0.0,1892321059.8032303,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42856550.6925027,0.0,0.0
39.488,1895062686.6616642,0.0,1895062686.6616642,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42817128.34785632,0.0,0.0
39.552,1897801782.8721962,0.0,1897801782.8721962,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42777595.83921303,0.0,0.0
39.616,1900538340.9925964,0.0,1900538340.9925964,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42737953.891720764,0.0,0.0
39.68,1903272353.611057,0.0,1903272353.611057,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42698203.22951559,0.0,0.0
39.744,1906003813.345793,0.0,1906003813.345793,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42658344.575721055,0.0,0.0
39.808,1908732712.8446393,0.0,1908732712.8446393,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42618378.65244769,0.0,0.0
39.872,1911459044.784645,0.0,1911459044.784645,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42578306.18079283,0.0,0.0
39.936,1914182801.8716617,0.0,1914182801.8716617,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42538127.88084053,0.0,0.0
40.0,1916903976.839931,0.0,1916903976.839931,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42497844.47166179,0.0,0.0
40.064,1919622562.4516668,0.0,1919622562.4516668,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42457456.67131493,0.0,0.0
40.128,1922338551.496634,0.0,1922338551.496634,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42416965.1968462,0.0,0.0
40.192,1925051938.8663042,0.0,1925051938.8663042,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42376370.733199134,0.0,0.0
40.256,1927762722.40877,0.0,1927762722.40877,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42335673.91981204,0.0,0.0
40.32,1930470895.7541404,0.0,1930470895.7541404,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42294875.45812559,0.0,0.0
40.384,1933176452.4058533,0.0,1933176452.4058533,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42253976.05072997,0.0,0.0
40.448,1935879385.9169097,0.0,1935879385.9169097,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42212976.3987224,0.0,0.0
40.512,1938579689.8899517,0.0,1938579689.8899517,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42171877.20169566,0.0,0.0
40.576,1941277357.977346,0.0,1941277357.977346,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42130679.15772637,0.0,0.0
40.64,1943972383.8812664,0.0,1943972383.8812664,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42089382.9633636,0.0,0.0
40.704,1946664761.3537796,0.0,1946664761.3537796,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42047989.313617244,0.0,0.0
40.768,1949354484.1969295,0.0,1949354484.1969295,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,42006498.90194651,0.0,0.0
40.832,1952041546.2628257,0.0,1952041546.2628257,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41964912.42024846,0.0,0.0
40.896,1954725941.4537325,0.0,1954725941.4537325,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41923230.5588465,0.0,0.0
40.96,1957407663.722156,0.0,1957407663.722156,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41881454.006478965,0.0,0.0
41.024,1960086707.070939,0.0,1960086707.070939,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41839583.45028759,0.0,0.0
41.088,1962763065.5533512,0.0,1962763065.5533512,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41797619.57580611,0.0,0.0
41.152,1965436733.2731826,0.0,1965436733.2731826,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41755563.06694891,0.0,0.0
41.216,1968107704.3848398,0.0,1968107704.3848398,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41713414.60599953,0.0,0.0
41.28,1970775973.093443,0.0,1970775973.093443,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41671174.87359929,0.0,0.0
41.344,1973441533.6549208,0.0,1973441533.6549208,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41628844.54873593,0.0,0.0
41.408,1976104380.3761125,0.0,1976104380.3761125,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41586424.308732264,0.0,0.0
41.472,1978764507.6148663,0.0,1978764507.6148663,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41543914.82923476,0.0,0.0
41.536,1981421909.780141,0.0,1981421909.780141,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41501316.78420228,0.0,0.0
41.6,1984076581.332111,0.0,1984076581.332111,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41458630.84589466,0.0,0.0
41.664,1986728516.7822664,0.0,1986728516.7822664,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41415857.684861474,0.0,0.0
41.728,1989377710.6935232,0.0,1989377710.6935232,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41372997.96993064,0.0,0.0
41.792,1992024157.680327,0.0,1992024157.680327,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41330052.3681972,0.0,0.0
41.856,1994667852.4087617,0.0,1994667852.4087617,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41287021.54501195,0.0,0.0
41.92,1997308789.5966597,0.0,1997308789.5966597,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41243906.163970225,0.0,0.0
41.984,1999946964.0137115,0.0,1999946964.0137115,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41200706.886900544,0.0,0.0
42.048,2002582370.4815793,0.0,2002582370.4815793,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41157424.37385339,0.0,0.0
42.112,2005215003.8740087,0.0,2005215003.8740087,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41114059.28308998,0.0,0.0
42.176,2007844859.116944,0.0,2007844859.116944,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41070612.271070905,0.0,0.0
42.24,2010471931.1886444,0.0,2010471931.1886444,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,41027083.99244499,0.0,0.0
42.304,2013096215.1198003,0.0,2013096215.1198003,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40983475.10003803,0.0,0.0
42.368,2015717705.9936535,0.0,2015717705.9936535,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40939786.24484145,0.0,0.0
42.432,2018336398.9461153,0.0,2018336398.9461153,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40896018.0760012,0.0,0.0
42.496,2020952289.1658883,0.0,2020952289.1658883,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40852171.24080646,0.0,0.0
42.56,2023565371.89459,0.0,2023565371.89459,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40808246.38467844,0.0,0.0
42.624,2026175642.426874,0.0,2026175642.426874,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40764244.151159115,0.0,0.0
42.688,2028783096.1105578,0.0,2028783096.1105578,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40720165.181900084,0.0,0.0
42.752,2031387728.346747,0.0,2031387728.346747,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40676010.11665126,0.0,0.0
42.816,2033989534.5899646,0.0,2033989534.5899646,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40631779.593249746,0.0,0.0
42.88,2036588510.3482792,0.0,2036588510.3482792,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40587474.24760855,0.0,0.0
42.944,2039184651.1834347,0.0,2039184651.1834347,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40543094.71370543,0.0,0.0
43.008,2041777952.710983,0.0,2041777952.710983,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40498641.623571634,0.0,0.0
43.072,2044368410.6004164,0.0,2044368410.6004164,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40454115.607280776,0.0,0.0
43.136,2046956020.5753021,0.0,2046956020.5753021,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40409517.29293749,0.0,0.0
43.2,2049540778.4134166,0.0,2049540778.4134166,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40364847.306666374,0.0,0.0
43.264,2052122679.946884,0.0,2052122679.946884,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40320106.27260066,0.0,0.0
43.328,2054701721.0623124,0.0,2054701721.0623124,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40275294.812871106,0.0,0.0
43.392,2057277897.7009356,0.0,2057277897.7009356,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40230413.54759467,0.0,0.0
43.456,2059851205.0457957,0.0,2059851205.0457957,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40185463.109082885,0.0,0.0
43.52,2062421635.040473,0.0,2062421635.040473,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40140444.18553525,0.0,0.0
43.584,2064989182.8443449,0.0,2064989182.8443449,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40095357.408283435,0.0,0.0
43.648,2067553844.1600819,0.0,2067553844.1600819,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40050203.39816637,0.0,0.0
43.712,2070115614.727392,0.0,2070115614.727392,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,40004982.77435693,0.0,0.0
43.776,2072674490.3227692,0.0,2072674490.3227692,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39959696.15436139,0.0,0.0
43.84,2075230466.7592406,0.0,2075230466.7592406,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39914344.15401913,0.0,0.0
43.904,2077783539.8861113,0.0,2077783539.8861113,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39868927.38750246,0.0,0.0
43.968,2080333705.5887067,0.0,2080333705.5887067,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39823446.46731653,0.0,0.0
44.032,2082880959.7881114,0.0,2082880959.7881114,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39777902.0042995,0.0,0.0
44.096,2085425298.4409077,0.0,2085425298.4409077,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39732294.60762268,0.0,0.0
44.16,2087966717.5389094,0.0,2087966717.5389094,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39686624.88479105,0.0,0.0
44.224,2090505213.1088948,0.0,2090505213.1088948,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39640893.441643655,0.0,0.0
44.288,2093040781.2123349,0.0,2093040781.2123349,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39595100.88235442,0.0,0.0
44.352,2095573417.9451237,0.0,2095573417.9451237,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39549247.809432894,0.0,0.0
44.416,2098103119.4373,0.0,2098103119.4373,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39503334.823725216,0.0,0.0
44.48,2100629881.8527722,0.0,2100629881.8527722,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39457362.52441531,0.0,0.0
44.544,2103153701.3890374,0.0,2103153701.3890374,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39411331.50902599,0.0,0.0
44.608,2105674574.276898,0.0,2105674574.276898,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39365242.37342059,0.0,0.0
44.672,2108192496.7801785,0.0,2108192496.7801785,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39319095.71180429,0.0,0.0
44.736,2110707465.1954374,0.0,2110707465.1954374,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39272892.11672598,0.0,0.0
44.8,2113219475.8516757,0.0,2113219475.8516757,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39226632.17908004,0.0,0.0
44.864,2115728525.1100476,0.0,2115728525.1100476,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39180316.4881083,0.0,0.0
44.928,2118234609.3635633,0.0,2118234609.3635633,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39133945.631402194,0.0,0.0
44.992,2120737725.0367923,0.0,2120737725.0367923,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39087520.194905095,0.0,0.0
45.056,2123237868.5855644,0.0,2123237868.5855644,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,39041040.762914665,0.0,0.0
45.12,2125735036.4966667,0.0,2125735036.4966667,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38994507.918085456,0.0,0.0
45.184,2128229225.287539,0.0,2128229225.287539,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38947922.24143164,0.0,0.0
45.248,2130720431.5059671,0.0,2130720431.5059671,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38901284.312329866,0.0,0.0
45.312,2133208651.7297723,0.0,2133208651.7297723,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38854594.708522245,0.0,0.0
45.376,2135693882.566501,0.0,2135693882.566501,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38807854.00611954,0.0,0.0
45.44,2138176120.653108,0.0,2138176120.653108,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38761062.77960446,0.0,0.0
45.504,2140655362.655641,0.0,2140655362.655641,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38714221.601835065,0.0,0.0
45.568,2143131605.2689211,0.0,2143131605.2689211,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38667331.04404841,0.0,0.0
45.632,2145604845.2162201,0.0,2145604845.2162201,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38620391.67586431,0.0,0.0
45.696,2148075079.248936,0.0,2148075079.248936,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38573404.06528911,0.0,0.0
45.76,2150542304.1462684,0.0,2150542304.1462684,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38526368.7787198,0.0,0.0
45.824,2153006516.7148843,0.0,2153006516.7148843,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38479286.38094825,0.0,0.0
45.888,2155467713.7885923,0.0,2155467713.7885923,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38432157.43516537,0.0,0.0
45.952,2157925892.2280035,0.0,2157925892.2280035,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38384982.50296572,0.0,0.0
46.016,2160381048.9201984,0.0,2160381048.9201984,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38337762.14435205,0.0,0.0
46.08,2162833180.778384,0.0,2162833180.778384,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38290496.91774014,0.0,0.0
46.144,2165282284.741556,0.0,2165282284.741556,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38243187.379963554,0.0,0.0
46.208,2167728357.774152,0.0,2167728357.774152,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38195834.08627891,0.0,0.0
46.272,2170171396.8657045,0.0,2170171396.8657045,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38148437.59037086,0.0,0.0
46.336,2172611399.0304947,0.0,2172611399.0304947,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38100998.4443576,0.0,0.0
46.4,2175048361.307199,0.0,2175048361.307199,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38053517.19879624,0.0,0.0
46.464,2177482280.7585344,0.0,2177482280.7585344,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,38005994.40268855,0.0,0.0
46.528,2179913154.470904,0.0,2179913154.470904,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37958430.603486665,0.0,0.0
46.592,2182340979.554037,0.0,2182340979.554037,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37910826.34709903,0.0,0.0
46.656,2184765753.1406264,0.0,2184765753.1406264,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37863182.17789647,0.0,0.0
46.72,2187187472.6073875,0.0,2187187472.6073875,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37815498.63435417,0.0,0.0
46.784,2189606138.0117006,0.0,2189606138.0117006,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37767776.200878434,0.0,0.0
46.848,2192021747.6908817,0.0,2192021747.6908817,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37720015.39436381,0.0,0.0
46.912,2194434299.1997886,0.0,2194434299.1997886,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37672216.745954186,0.0,0.0
46.976,2196843790.1277857,0.0,2196843790.1277857,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37624380.78497054,0.0,0.0
47.04,2199250218.0986595,0.0,2199250218.0986595,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37576508.03890973,0.0,0.0
47.104,2201653580.770533,0.0,2201653580.770533,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37528599.033443354,0.0,0.0
47.168,2204053875.835782,0.0,2204053875.835782,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37480654.292416416,0.0,0.0
47.232,2206451101.020952,0.0,2206451101.020952,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37432674.33784628,0.0,0.0
47.296,2208845254.086675,0.0,2208845254.086675,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,37384659.68992156,0.0,0.0
