data_set_T_baseline,data_set_EXC2_baseline,data_set_FV1_baseline,data_set_FV2_baseline,data_set_FV3_baseline,data_set_FV4_baseline,data_set_H1_baseline,data_set_H2_baseline,data_set_H3_baseline,data_set_H4_baseline,data_set_INH1_baseline,data_set_INH2_baseline,data_set_INH3_baseline,data_set_INH4_baseline,data_set_M2_baseline,data_set_M3_baseline,data_set_M4_baseline,data_set_V1_baseline,data_set_V2_baseline,data_set_V3_baseline,data_set_V4_baseline
3720.0,0.37707984,0.62846643,0.59019721,0.00058276532,0.0055233072,0.33017144,0.2064314,0.45927703,0.39638767,0.00015569528,0.0018143388,0.3543945,0.1773214,0.25433141,0.094996676,0.05151346,-27.794853,-28.540878,-59.78857,-50.772961
3730.0,0.37581101,0.62635165,0.58555061,0.00059157115,0.0056665032,0.32895589,0.2058588,0.46041185,0.39686355,0.00015894393,0.0018596752,0.35161367,0.17593138,0.2554085,0.094370902,0.051278852,-27.867224,-28.617594,-59.728546,-50.670002
3740.0,0.37453428,0.62422383,0.58094239,0.00060814049,0.0058162538,0.32775372,0.20529431,0.46153426,0.39732975,0.00016326137,0.0019090741,0.34885624,0.17455639,0.25646174,0.093749397,0.051046003,-27.939878,-28.693426,-59.617985,-50.565063
3750.0,0.37324676,0.62207788,0.5763371,0.00062177866,0.005969896,0.32656488,0.20473784,0.46264386,0.3977862,0.00016727077,0.0019588491,0.34610078,0.17318094,0.25749132,0.093132153,0.050814915,-28.012981,-28.768982,-59.529217,-50.460152
3760.0,0.37194762,0.61991268,0.57172889,0.00063233008,0.0061272532,0.32538924,0.2041893,0.46374059,0.39823297,0.00017095005,0.0020089049,0.34334368,0.17180321,0.25849742,0.092519134,0.050585601,-28.086578,-28.844366,-59.461864,-50.35545
3770.0,0.37063903,0.61773169,0.56715345,0.00064915896,0.0062916637,0.32422671,0.2036486,0.46482494,0.39867002,0.00017551983,0.0020627722,0.34060666,0.17043816,0.25948018,0.09191031,0.050358072,-28.160547,-28.919014,-59.356735,-50.248871
3780.0,0.36931798,0.61552995,0.56257278,0.00066230557,0.0064600795,0.32307723,0.20311561,0.46589646,0.39909735,0.00017968939,0.0021168464,0.33786666,0.16906987,0.26043975,0.091305673,0.050132345,-28.235058,-28.993559,-59.276485,-50.142529
3790.0,0.36798632,0.61331058,0.55802107,0.00068138429,0.0066360901,0.32194069,0.2025903,0.4669556,0.39951494,0.00018471439,0.0021748007,0.33514446,0.16771296,0.26137629,0.090705194,0.049908426,-28.310003,-29.067461,-59.162811,-50.034298
3800.0,0.36664408,0.61107349,0.55350661,0.00070801866,0.0068210661,0.32081708,0.20207255,0.46800235,0.39992285,0.00019081833,0.002237485,0.33244503,0.1663706,0.26228994,0.090108834,0.049686331,-28.385386,-29.140604,-59.009327,-49.92358
3810.0,0.36528593,0.60880989,0.54895228,0.0007237987,0.0070078103,0.31970629,0.20156227,0.46903607,0.40032095,0.00019559199,0.0022977686,0.32972175,0.16501139,0.26318088,0.089516595,0.049466074,-28.461502,-29.214247,-58.921093,-49.814789
3820.0,0.36390993,0.60651654,0.5443328,0.00072345638,0.0071937465,0.31860825,0.20105939,0.47005659,0.4007093,0.00019833824,0.0023534573,0.3269594,0.1636254,0.26404923,0.088928454,0.049247678,-28.538456,-29.288807,-58.922985,-49.709293
3830.0,0.36252433,0.60420722,0.53978878,0.00074159895,0.007394054,0.31752291,0.20056386,0.47106516,0.40108785,0.00020361067,0.002418448,0.32424298,0.16227035,0.26489505,0.088344373,0.049031153,-28.615789,-29.36203,-58.823841,-49.598629
3840.0,0.36112344,0.60187238,0.53523755,0.00075862929,0.0076007652,0.31645021,0.2000756,0.47206107,0.40145659,0.00020884014,0.0024850594,0.32152256,0.16091265,0.26571855,0.08776433,0.048816517,-28.693817,-29.435263,-58.732952,-49.487507
3850.0,0.35970774,0.59951293,0.53069615,0.00077871268,0.0078163249,0.31539008,0.19959454,0.47304446,0.4018155,0.00021458395,0.0025551498,0.31880853,0.15955926,0.26651976,0.087188311,0.048603795,-28.772512,-29.508244,-58.628357,-49.374775
3860.0,0.35827503,0.59712505,0.52613664,0.00079654949,0.0080383867,0.31434247,0.19912063,0.47401509,0.40216452,0.00022014447,0.0026265841,0.31608391,0.15819943,0.26729885,0.086616293,0.048393007,-28.851997,-29.581432,-58.537697,-49.261826
3870.0,0.35682631,0.59471047,0.52158862,0.00081866153,0.0082710423,0.31330737,0.19865379,0.4749732,0.40250361,0.00022639833,0.0027023514,0.31336674,0.15684499,0.26805583,0.08604826,0.048184175,-28.932215,-29.654367,-58.428082,-49.146759
3880.0,0.35535857,0.59226429,0.51700968,0.00083731941,0.0085102348,0.31228468,0.198194,0.47591847,0.40283275,0.00023231845,0.0027791467,0.31063133,0.1554797,0.26879087,0.085484192,0.047977325,-29.01333,-29.727739,-58.337868,-49.031757
3890.0,0.35387266,0.58978778,0.51242805,0.0008585988,0.0087601775,0.31127441,0.1977412,0.47685111,0.40315184,0.0002387275,0.0028598749,0.30789483,0.15411478,0.26950395,0.084924065,0.047772486,-29.095295,-29.801111,-58.2374,-48.914963
3900.0,0.35236701,0.58727837,0.50782931,0.00088049698,0.0090202419,0.31027654,0.19729534,0.47777095,0.40346086,0.00024536575,0.0029438066,0.3051486,0.15274502,0.27019522,0.084367871,0.047569685,-29.178196,-29.87472,-58.136574,-48.79689
3910.0,0.35084102,0.58473498,0.50321782,0.00090446457,0.0092921806,0.30929098,0.19685639,0.47867802,0.40375972,0.00025244078,0.0030318594,0.30239528,0.15137236,0.27086461,0.083815575,0.047368955,-29.262064,-29.948515,-58.029049,-48.676987
3920.0,0.34929302,0.58215505,0.49858013,0.00092884799,0.0095755784,0.30831772,0.19642432,0.47957218,0.40404835,0.00025973967,0.0031234624,0.29962686,0.14999202,0.27151224,0.083267175,0.047170334,-29.346989,-30.022718,-57.922546,-48.555672
3930.0,0.34772193,0.57953656,0.49391288,0.00095398247,0.0098714763,0.30735677,0.1959991,0.48045337,0.40432665,0.00026731996,0.0032190182,0.29684129,0.14860316,0.27213806,0.082722656,0.046973862,-29.433031,-30.097399,-57.815643,-48.432743
3940.0,0.34612671,0.57687783,0.48921818,0.00098110759,0.01018192,0.30640814,0.19558074,0.48132154,0.40459454,0.00027536726,0.0033194751,0.29403999,0.14720695,0.27274209,0.08218199,0.046779573,-29.520243,-30.172535,-57.703388,-48.307629
3950.0,0.34450558,0.57417595,0.4844842,0.0010092658,0.010507181,0.30547178,0.19516918,0.48217657,0.40485191,0.00028376596,0.0034246561,0.2912159,0.14579943,0.27332428,0.081645168,0.046587523,-29.608723,-30.248333,-57.590088,-48.180534
3960.0,0.34285688,0.57142812,0.47970271,0.0010383283,0.010848279,0.3045477,0.19476444,0.48301834,0.40509859,0.00029251521,0.0035348323,0.28836405,0.14437807,0.27388459,0.081112191,0.046397761,-29.698557,-30.324936,-57.476418,-48.051365
3970.0,0.34117913,0.56863189,0.47487459,0.0010695994,0.011207982,0.30363593,0.19436653,0.48384669,0.40533447,0.00030181967,0.0036511866,0.28548515,0.1429437,0.27442294,0.080583028,0.046210337,-29.789829,-30.402346,-57.357605,-47.91943
3980.0,0.33947009,0.5657835,0.46998772,0.0011026108,0.011587461,0.30273646,0.19397545,0.48466152,0.40555942,0.00031163826,0.0037739431,0.282572,0.14149249,0.27493921,0.080057673,0.046025325,-29.882654,-30.480774,-57.235886,-47.784706
3990.0,0.33772734,0.56287891,0.46502745,0.0011368606,0.011987875,0.30184934,0.19359122,0.48546261,0.40577316,0.00032192571,0.0039033149,0.27961588,0.14001982,0.27543324,0.079536125,0.045842789,-29.977165,-30.560476,-57.113388,-47.647198
4000.0,0.33594856,0.55991429,0.45999169,0.0011737118,0.012413113,0.30097458,0.19321389,0.48624977,0.40597558,0.00033291068,0.0040408364,0.27661568,0.13852568,0.27590489,0.079018377,0.045662805,-30.073486,-30.641504,-56.985638,-47.506042
4010.0,0.33413076,0.55688459,0.45486695,0.0012132546,0.012865961,0.30011228,0.1928435,0.48702279,0.4061664,0.00034464625,0.0041873669,0.27356347,0.13700604,0.2763539,0.078504413,0.04548547,-30.171778,-30.7241,-56.85294,-47.360882
4020.0,0.33227015,0.5537836,0.44962928,0.0012547616,0.013348247,0.29926243,0.19248012,0.48778132,0.40634534,0.0003570689,0.0043432596,0.27044499,0.13545343,0.27678001,0.07799425,0.045310881,-30.272242,-30.808674,-56.718216,-47.211727
4030.0,0.33036295,0.55060494,0.44426885,0.0012995678,0.013865625,0.2984252,0.19212382,0.48852512,0.40651211,0.00037043035,0.0045105708,0.26725459,0.13386546,0.27718285,0.077487871,0.045139156,-30.37508,-30.895418,-56.577694,-47.057518
4040.0,0.32840443,0.54734069,0.43876743,0.0013484713,0.014424003,0.29760063,0.19177471,0.48925379,0.40666634,0.00038491894,0.0046912883,0.26398167,0.13223705,0.27756199,0.076985292,0.044970427,-30.480547,-30.984663,-56.429737,-46.897331
4050.0,0.32638836,0.5439806,0.43308648,0.0014008671,0.015027591,0.29678884,0.19143292,0.48996684,0.40680757,0.00040052226,0.0048865112,0.26060328,0.13055633,0.27791691,0.07648652,0.044804856,-30.588974,-31.077078,-56.277046,-46.730904
4060.0,0.32430771,0.54051286,0.4271971,0.0014580609,0.015685584,0.29598999,0.19109862,0.49066383,0.4069353,0.00041754139,0.0050993515,0.25710255,0.12881526,0.27824703,0.075991578,0.04464262,-30.700741,-31.173185,-56.116756,-46.556812
4070.0,0.32215375,0.53692293,0.42106432,0.0015218132,0.016410589,0.29520428,0.19077201,0.49134406,0.407049,0.00043638551,0.0053340667,0.25345913,0.1270041,0.27855149,0.075500481,0.044483945,-30.816311,-31.273623,-55.94532,-46.373127
4080.0,0.31991452,0.53319085,0.41461879,0.0015923841,0.017214585,0.2944319,0.19045337,0.49200681,0.40714785,0.00045726678,0.0055943192,0.249632,0.12510221,0.27882937,0.075013265,0.044329107,-30.936329,-31.379616,-55.763718,-46.178535
4090.0,0.31757465,0.52929109,0.40778199,0.0016716657,0.018117409,0.29367316,0.190143,0.4926511,0.407231,0.00048071938,0.0058865729,0.24557507,0.12308685,0.27907941,0.074529991,0.044178434,-31.061611,-31.492569,-55.569046,-45.970394
4100.0,0.31511343,0.52518904,0.40045536,0.001763346,0.01915065,0.2929284,0.18984139,0.4932757,0.40729731,0.00050767802,0.0062212981,0.24123074,0.12093011,0.27929994,0.074050717,0.044032361,-31.193268,-31.614273,-55.35511,-45.744328
4110.0,0.31250036,0.52083397,0.39246577,0.0018708161,0.020355985,0.29219806,0.18954909,0.49387905,0.40734524,0.00053919177,0.0066119158,0.23649725,0.11858159,0.27948889,0.073575549,0.043891463,-31.332928,-31.747837,-55.118031,-45.495258
4120.0,0.30968958,0.51614934,0.38354972,0.0020004716,0.021802818,0.29148281,0.18926693,0.49445891,0.4073728,0.00057710119,0.0070809727,0.23121998,0.11596513,0.2796433,0.073104635,0.043756526,-31.483042,-31.898033,-54.84948,-45.214687
4130.0,0.30660644,0.51101077,0.37327647,0.0021652305,0.023619059,0.29078344,0.18899612,0.49501222,0.40737712,0.00062493968,0.0076703299,0.22514684,0.1129573,0.27975884,0.072638206,0.043628719,-31.647598,-32.072746,-54.532242,-44.887196
4140.0,0.30311477,0.50519127,0.36079493,0.0023893847,0.026054492,0.29010129,0.18873857,0.49553406,0.40735367,0.00068949047,0.008461481,0.21777968,0.1093137,0.27982879,0.072176665,0.043509908,-31.833874,-32.287663,-54.13731,-44.484661
4150.0,0.2989254,0.498209,0.34417987,0.0027340867,0.029717188,0.28943852,0.18849763,0.49601588,0.40729472,0.00078751869,0.0096533597,0.20799379,0.1044843,0.27984127,0.071720757,0.043403532,-32.057312,-32.578888,-53.596882,-43.943447
4160.0,0.29323813,0.48873022,0.31764391,0.0034185015,0.03667238,0.28879923,0.1882807,0.4964394,0.4071838,0.00097739836,0.011924709,0.19241998,0.096831501,0.27977097,0.071272336,0.04331759,-32.360695,-33.058483,-52.700516,-43.073479
4170.0,0.2820746,0.47012433,0.24983634,0.0062982524,0.061878841,0.28819543,0.18811297,0.49674538,0.4069691,0.0017154642,0.02026418,0.15299575,0.077785119,0.2795358,0.070839494,0.043283369,-32.957161,-34.397942,-50.244659,-40.874802
4180.0,0.11953445,0.19922408,0.016518587,0.33038503,0.032308269,0.28779262,0.18828118,0.49638301,0.40643847,0.041782752,0.098896436,0.011526565,0.15362884,0.27864382,0.071004629,0.043549854,-43.129208,-46.346451,-32.825775,-43.598362
4190.0,0.010149746,0.016916243,0.0009762164,0.73722112,0.00085356506,0.28937355,0.18970865,0.49431461,0.40730479,0.09216544,0.19930577,0.0006284081,0.33204237,0.27726659,0.076541021,0.043346755,-64.499359,-57.7234,-25.873699,-58.260941
4200.0,0.0096596694,0.016099449,0.001007619,0.72273499,0.00090092974,0.29179034,0.19143391,0.49203518,0.40843701,0.090355381,0.19540872,0.00064961787,0.325533,0.27588764,0.082836546,0.043134008,-64.901917,-57.59663,-26.167725,-58.044727
4210.0,0.0098499255,0.016416542,0.001076425,0.70324332,0.00096820272,0.29419184,0.19312526,0.48982653,0.40953624,0.087919936,0.19016616,0.00069426507,0.31678241,0.27451581,0.088918544,0.042922575,-64.743301,-57.33213,-26.548838,-57.756401
4220.0,0.010059699,0.016766164,0.0011523291,0.68381363,0.0010459884,0.29655623,0.19477899,0.4876875,0.41059986,0.085492395,0.18494348,0.00074369693,0.30806184,0.2731511,0.094778888,0.042712506,-64.571877,-57.059269,-26.914585,-57.446987
4230.0,0.010279313,0.017132187,0.0012353648,0.66459799,0.001137234,0.29888299,0.19639499,0.48561382,0.41162759,0.08309181,0.17978263,0.00079808058,0.29943973,0.27179351,0.10042048,0.042503823,-64.396126,-56.780613,-27.264589,-57.112072
4240.0,0.010508195,0.017513657,0.0013259099,0.64568007,0.0012415544,0.30117211,0.1979734,0.48360142,0.41261917,0.080728628,0.17470607,0.00085762359,0.29095379,0.27044305,0.10584714,0.042296555,-64.216843,-56.497318,-27.599585,-56.760597
4250.0,0.010745821,0.017909702,0.0014239296,0.62712073,0.0013473658,0.30342361,0.1995144,0.48164663,0.41357425,0.078410305,0.1697268,0.00092172599,0.28263152,0.26909968,0.11106339,0.042090744,-64.034729,-56.211639,-27.920462,-56.433022
4260.0,0.010991817,0.018319696,0.0015304419,0.60898983,0.0014744634,0.30563775,0.20101839,0.47974604,0.41449335,0.07614585,0.16486961,0.00099198835,0.27450457,0.26776344,0.11607429,0.041886427,-63.850311,-55.922668,-28.227728,-56.071941
4270.0,0.01124563,0.018742716,0.0016452199,0.59132028,0.0016084088,0.30781475,0.20248581,0.4778966,0.41537631,0.07393916,0.16013901,0.0010675524,0.2665877,0.26643428,0.12088533,0.04168364,-63.664234,-55.632938,-28.522295,-55.723602
4280.0,0.01150688,0.019178133,0.0017692267,0.57415557,0.0017630634,0.30995497,0.20391722,0.47609541,0.41622359,0.071795888,0.15555091,0.0011496892,0.25890076,0.26511225,0.12550235,0.04148243,-63.476963,-55.341766,-28.804695,-55.355751
4290.0,0.011774988,0.01962498,0.0019018431,0.55750173,0.0019218805,0.3120589,0.20531319,0.47433984,0.41703525,0.06971655,0.15110204,0.0012371999,0.25144634,0.26379731,0.12993138,0.041282848,-63.289055,-55.052113,-29.075884,-55.010109
4300.0,0.012049682,0.020082802,0.0020445294,0.5413909,0.00210499,0.31412697,0.20667443,0.47262752,0.41781202,0.067705438,0.14680704,0.0013319672,0.24423927,0.2624895,0.13417858,0.041084945,-63.100834,-54.762165,-29.336226,-54.645348
4310.0,0.012330894,0.02055149,0.0022001979,0.5258649,0.0023395021,0.31615978,0.20800169,0.47095618,0.41855463,0.065768205,0.14268537,0.0014370938,0.23729925,0.26118878,0.13825011,0.040888768,-62.912449,-54.468021,-29.585793,-54.221901
4320.0,0.012616958,0.021028263,0.0023590911,0.51077944,0.0025138212,0.31815785,0.20929557,0.46932378,0.41926217,0.063885137,0.1386646,0.0015411457,0.23055848,0.25989518,0.14215232,0.040694416,-62.725082,-54.188469,-29.827501,-53.933739
4330.0,0.01290916,0.021515265,0.0025340864,0.49630615,0.0027653852,0.32012182,0.21055701,0.4677285,0.41993687,0.06207975,0.13483228,0.001658721,0.224098,0.2586087,0.14589116,0.040501907,-62.537941,-53.901539,-30.059103,-53.551224
4340.0,0.013206493,0.022010822,0.0027199143,0.48235631,0.0030328769,0.32205233,0.21178675,0.46616852,0.42057848,0.060340032,0.13114606,0.0017835924,0.21787632,0.25732934,0.1494727,0.04031134,-62.351715,-53.617725,-30.282417,-53.180824
4350.0,0.013507807,0.022513011,0.0029101025,0.46883321,0.0032769516,0.32394996,0.21298547,0.46464229,0.42118725,0.058653306,0.12756805,0.0019099091,0.21184798,0.25605711,0.1529029,0.040122796,-62.167133,-53.346611,-30.499315,-52.870235
4360.0,0.013814413,0.023024021,0.0031167837,0.45586997,0.0035811516,0.32581541,0.21415412,0.4631483,0.42176449,0.057037465,0.12415924,0.0020491278,0.20607652,0.25479203,0.15618731,0.03993633,-61.983391,-53.071327,-30.707922,-52.513931
4370.0,0.014125497,0.023542494,0.0033353909,0.4433876,0.0039113499,0.32764933,0.21529342,0.46168521,0.42231047,0.055482119,0.12088805,0.0021968021,0.20052503,0.25353414,0.15933147,0.039752048,-61.800995,-52.799297,-30.909698,-52.159813
4380.0,0.014440892,0.024068154,0.0035660858,0.43136585,0.0042686057,0.32945231,0.21640415,0.46025175,0.42282575,0.053984761,0.11774936,0.0023530817,0.19518445,0.25228336,0.16234069,0.039570037,-61.620026,-52.530857,-31.105124,-51.808762
4390.0,0.014760482,0.024600804,0.0038091959,0.41978601,0.0046546743,0.33122504,0.21748708,0.45884672,0.42331085,0.052543074,0.11473863,0.0025182513,0.19004646,0.2510398,0.16522002,0.0393904,-61.44054,-52.266083,-31.294607,-51.460873
4400.0,0.015084291,0.025140485,0.0040657287,0.40863612,0.0050746338,0.33296809,0.21854296,0.45746911,0.4237664,0.051155634,0.11185414,0.0026931688,0.18510596,0.24980341,0.16797434,0.03921324,-61.262512,-52.004353,-31.478426,-51.113655
4410.0,0.015412354,0.025687257,0.0043368563,0.3979046,0.0055335052,0.33468211,0.21957253,0.45611784,0.42419291,0.049821079,0.10909429,0.0028787891,0.18035813,0.24857423,0.17060828,0.039038666,-61.085899,-51.745037,-31.656815,-50.765541
4420.0,0.015745105,0.026241843,0.0046261894,0.38760462,0.0060437284,0.33636767,0.22057652,0.45479202,0.42459095,0.048541233,0.10646637,0.0030779,0.17580993,0.24735227,0.17312622,0.038866799,-60.910461,-51.485538,-31.829569,-50.410686
4430.0,0.016080294,0.026800491,0.0049164328,0.37754512,0.0065484387,0.33802536,0.22155552,0.45349076,0.42496076,0.047291368,0.10390171,0.0032772815,0.17137024,0.24613754,0.17553253,0.038697783,-60.73735,-51.240974,-31.999924,-50.087833
4440.0,0.016417678,0.027362796,0.0052049817,0.36769322,0.0070447293,0.3396557,0.2225102,0.45221326,0.42530283,0.046067324,0.10139059,0.0034752255,0.16702345,0.24493009,0.17783128,0.038531758,-60.566616,-51.011681,-32.168503,-49.793625
4450.0,0.016761472,0.027935788,0.0055259899,0.35834798,0.0076461714,0.34125927,0.22344144,0.45095882,0.42561811,0.044908192,0.09904781,0.0036979027,0.1629144,0.24372987,0.18002598,0.038368825,-60.396107,-50.771008,-32.330166,-49.463497
4460.0,0.017109754,0.028516257,0.0058635972,0.34933937,0.008301042,0.34283656,0.22434978,0.4497267,0.42590678,0.043791939,0.096811943,0.0039332104,0.1589618,0.24253696,0.18212041,0.038209163,-60.226803,-50.532444,-32.487778,-49.132153
4470.0,0.017463289,0.029105481,0.0062236334,0.34069932,0.0090286005,0.3443881,0.22523586,0.44851631,0.42616931,0.042722844,0.094697393,0.00418561,0.15518178,0.24135134,0.18411799,0.038052928,-60.058331,-50.292633,-32.640717,-48.793152
4480.0,0.017824896,0.029708158,0.0066308575,0.33260933,0.0099052209,0.34591439,0.22610043,0.44732702,0.42640629,0.041724745,0.092776082,0.0044737756,0.15166345,0.24017301,0.18602186,0.037900265,-59.8894,-50.037472,-32.785629,-48.418953
4490.0,0.018177059,0.030295098,0.0069355085,0.32383984,0.010492612,0.3474158,0.22694343,0.44615808,0.426617,0.04063737,0.090584546,0.0046859356,0.14780858,0.23900206,0.18783617,0.037751503,-59.728046,-49.856564,-32.944725,-48.186142
4500.0,0.018543614,0.030906025,0.007339227,0.31602517,0.011388465,0.3488929,0.22776634,0.44500923,0.42680332,0.039673973,0.088743329,0.0049729594,0.14441308,0.23783845,0.18956259,0.037606638,-59.563282,-49.62862,-33.088398,-47.854801
4510.0,0.018910054,0.031516757,0.0077177375,0.30816409,0.012233154,0.35034606,0.22856922,0.44387981,0.42696476,0.038704008,0.086874247,0.0052423002,0.14098915,0.23668219,0.1912048,0.037465993,-59.401695,-49.425945,-33.234867,-47.565186
4520.0,0.019283473,0.032139122,0.0081334859,0.30073249,0.013211939,0.35177574,0.22935294,0.44276941,0.42710209,0.03778974,0.085161358,0.0055406881,0.13776967,0.2355333,0.19276522,0.037329718,-59.240116,-49.214397,-33.375248,-47.253338
4530.0,0.019658763,0.032764606,0.0085413484,0.29339394,0.014199557,0.35318235,0.23011787,0.44167754,0.4272154,0.036887236,0.083476231,0.0058347872,0.13458967,0.23439179,0.19424681,0.037198078,-59.080746,-49.017033,-33.515827,-46.960972
4540.0,0.020043653,0.033406086,0.0090128863,0.28665224,0.015405828,0.35456637,0.23086488,0.44060379,0.4273054,0.036062617,0.082017854,0.0061780233,0.13169737,0.23325765,0.19565177,0.037071235,-58.920322,-48.800186,-33.646797,-46.629936
4550.0,0.020422325,0.034037206,0.009404189,0.27952385,0.016424952,0.35592809,0.23159412,0.43954766,0.42737183,0.035186853,0.080398925,0.006463761,0.12860699,0.23213091,0.1969834,0.03694956,-58.765369,-48.628605,-33.7873,-46.369568
4560.0,0.02081277,0.034687947,0.0098864762,0.27317226,0.017752338,0.3572681,0.23230666,0.43850881,0.42741579,0.034412816,0.079082206,0.0068195029,0.12589346,0.23101154,0.19824339,0.036833134,-58.608471,-48.426609,-33.914349,-46.053307
