T,EXC2,FV1,FV2,FV3,FV4,FV5,H1,H2,H3,H4,H5,INH1,INH2,INH3,INH4,M2,M3,M4,V1,V2,V3,V4,V5
3020.0,0.037585907,0.062643178,0.062253803,0.089926809,0.11345042,0.021051029,0.57510281,0.29930747,0.30516872,0.3288213,0.70199013,0.012942608,0.058315363,0.03962129,0.059143204,0.083501562,0.17449638,0.068699181,-53.644875,-40.849037,-39.258114,-38.223885,-62.71624
3030.0,0.037682999,0.062804997,0.062532283,0.08971253,0.11359686,0.021039864,0.57535237,0.29928362,0.30501476,0.32852146,0.70257437,0.012918019,0.058301438,0.039791305,0.059130322,0.08333277,0.17416914,0.068807192,-53.622852,-40.829998,-39.2686,-38.218063,-62.720577
3040.0,0.037773009,0.062955014,0.062512264,0.08917097,0.1132053,0.021015786,0.57559961,0.29925859,0.30486208,0.32822219,0.70315695,0.012844451,0.058037754,0.039771464,0.058880616,0.083165832,0.17384188,0.068915084,-53.602486,-40.831364,-39.2952,-38.233643,-62.729935
3050.0,0.037871618,0.063119359,0.062783942,0.088953145,0.11334313,0.021004288,0.57584441,0.29923251,0.30471081,0.32792363,0.7037378,0.01281929,0.05802029,0.039937228,0.058864098,0.083000623,0.17351425,0.069022641,-53.580227,-40.812859,-39.305939,-38.228153,-62.734406
3060.0,0.037972569,0.063287616,0.063119181,0.088805445,0.11359265,0.020995645,0.57608688,0.29920539,0.3045609,0.32762578,0.70431697,0.01280457,0.058055263,0.040143363,0.058898203,0.082837179,0.17318641,0.069129951,-53.557491,-40.790127,-39.313232,-38.218231,-62.73777
3070.0,0.038075712,0.063459523,0.063506573,0.088708766,0.11393324,0.020989103,0.57632691,0.29917717,0.30441234,0.32732856,0.70489442,0.012797594,0.058131341,0.040382609,0.058970917,0.082675502,0.17285833,0.069237009,-53.534325,-40.763996,-39.318016,-38.20472,-62.740314
3080.0,0.038169079,0.063615136,0.063511103,0.088192105,0.1135786,0.020966604,0.57656461,0.29914778,0.30426505,0.32703191,0.70547014,0.012727692,0.057885449,0.040378235,0.058739778,0.082515664,0.17253029,0.069343992,-53.513401,-40.763691,-39.343647,-38.218788,-62.749077
3090.0,0.038271297,0.063785501,0.063793391,0.08798486,0.11373468,0.020955501,0.57679987,0.29911739,0.30411914,0.32673597,0.70604414,0.012704127,0.057876319,0.040550727,0.058731202,0.082357533,0.17220189,0.069450647,-53.490551,-40.744747,-39.353966,-38.212593,-62.753407
3100.0,0.038374852,0.063958094,0.064106204,0.087799482,0.11393628,0.020945877,0.57703274,0.29908592,0.3039746,0.32644072,0.70661646,0.01268398,0.057886742,0.040742449,0.058741629,0.082201153,0.17187329,0.069557063,-53.467457,-40.723843,-39.363216,-38.204597,-62.75716
3110.0,0.038484354,0.064140588,0.064625353,0.087846927,0.11449886,0.020945247,0.57726324,0.29905343,0.30383143,0.32614616,0.70718718,0.012698349,0.058068328,0.04106519,0.058918726,0.082046472,0.17154439,0.069663182,-53.443104,-40.689362,-39.360847,-38.182354,-62.757408
3120.0,0.038577102,0.064295173,0.064452104,0.087138288,0.11384172,0.020915026,0.57749128,0.29901969,0.30368948,0.32585204,0.7077561,0.012599912,0.057679851,0.0409481,0.058547862,0.081893682,0.17121564,0.069769338,-53.422523,-40.70084,-39.396351,-38.208347,-62.769203
3130.0,0.038683515,0.064472526,0.064781733,0.086968236,0.11406582,0.020906258,0.57771695,0.298985,0.30354896,0.32555869,0.70832336,0.012582017,0.057701167,0.041150358,0.058570225,0.081742525,0.17088644,0.069875091,-53.398972,-40.679024,-39.404911,-38.199467,-62.772633
3140.0,0.038794804,0.064658009,0.06526608,0.086968884,0.11456063,0.020904033,0.57794023,0.2989493,0.30340979,0.32526606,0.70888895,0.012589521,0.057849791,0.041450862,0.058715824,0.081593066,0.17055696,0.069980562,-53.374401,-40.647156,-39.404877,-38.17992,-62.773502
3150.0,0.038894396,0.064823993,0.065263845,0.086446241,0.11420035,0.020881461,0.57816106,0.29891241,0.30327189,0.32497391,0.70945287,0.012518785,0.057600591,0.041442312,0.058479961,0.081445433,0.17022753,0.070086002,-53.35247,-40.647305,-39.431278,-38.194145,-62.78233
3160.0,0.039005116,0.065008529,0.06564112,0.086326003,0.11450934,0.020874495,0.57837951,0.29887456,0.3031354,0.3246825,0.71001506,0.01250839,0.057660826,0.04167486,0.058539037,0.081299439,0.16989769,0.070191078,-53.328152,-40.622635,-39.43737,-38.181942,-62.785053
3170.0,0.039121497,0.065202497,0.066213317,0.086406581,0.11514924,0.020875782,0.57859552,0.29883572,0.30300027,0.32439181,0.71057564,0.012528062,0.057874549,0.042030971,0.058746956,0.081155121,0.16956756,0.07029587,-53.302658,-40.585464,-39.433289,-38.156761,-62.78455
3180.0,0.039228562,0.065380938,0.066389136,0.086075321,0.11509761,0.020860817,0.57880908,0.29879573,0.3028664,0.32410163,0.71113455,0.012485879,0.057769619,0.042135436,0.058650635,0.081012599,0.16923741,0.070400596,-53.279266,-40.574104,-39.4501,-38.158787,-62.790409
3190.0,0.039326604,0.065544337,0.066165306,0.085314043,0.11435518,0.020829078,0.57902026,0.29875457,0.30273381,0.32381198,0.71169174,0.012379583,0.057341345,0.04198629,0.058240909,0.080871858,0.16890724,0.070505254,-53.2579,-40.588573,-39.488968,-38.188026,-62.802849
3200.0,0.039439101,0.065731831,0.066473939,0.085112937,0.11453029,0.020819612,0.57922894,0.29871252,0.30260265,0.3235231,0.71224731,0.012357071,0.057339579,0.042174969,0.058243003,0.080732711,0.1685766,0.070609502,-53.23344,-40.568634,-39.499287,-38.181114,-62.806564
3210.0,0.039553739,0.065922894,0.066820309,0.084954023,0.11477158,0.020811638,0.57943523,0.29866943,0.30247283,0.32323486,0.71280128,0.012340826,0.057369061,0.042387616,0.058275402,0.08059524,0.16824572,0.070713535,-53.208584,-40.546364,-39.507458,-38.171608,-62.809692
3220.0,0.039673492,0.066122487,0.067316875,0.084947005,0.11527208,0.020809671,0.57963902,0.29862535,0.30234438,0.32294729,0.71335351,0.012347456,0.057517316,0.042695567,0.058421213,0.080459438,0.16791454,0.070817299,-53.18269,-40.514618,-39.507816,-38.151939,-62.810467
3230.0,0.039778493,0.066297494,0.067214645,0.084314816,0.11473352,0.020783588,0.57984042,0.29858011,0.30221716,0.32266021,0.71390414,0.012260354,0.057185058,0.04262346,0.058106061,0.080325432,0.16758345,0.070921078,-53.160046,-40.521137,-39.540459,-38.173107,-62.820713
3240.0,0.039897781,0.066496298,0.067599736,0.084194452,0.11504239,0.020777056,0.58003926,0.29853392,0.30209136,0.32237384,0.7144531,0.012249942,0.057245217,0.042860691,0.058167424,0.080193013,0.16725186,0.071024477,-53.134388,-40.496632,-39.5467,-38.160957,-62.82328
3250.0,0.040025212,0.066708684,0.068256505,0.084340766,0.1158103,0.020781366,0.58023572,0.29848677,0.30196697,0.32208818,0.71500045,0.012279751,0.057515096,0.043270111,0.058430299,0.080062211,0.16691992,0.071127579,-53.107056,-40.455139,-39.539116,-38.130871,-62.821587
3260.0,0.040139969,0.066899948,0.068393804,0.083954297,0.11568056,0.020765118,0.58042967,0.29843849,0.30184382,0.321803,0.71554613,0.012229496,0.057371829,0.043349892,0.058297575,0.079933181,0.16658799,0.071230657,-53.082512,-40.44651,-39.559174,-38.135944,-62.827976
3270.0,0.040247865,0.067079775,0.068205088,0.083235547,0.11500084,0.020735567,0.58062112,0.29838911,0.30172193,0.32151836,0.7160902,0.012129457,0.056973848,0.043223072,0.057917524,0.079805888,0.166256,0.071333654,-53.059498,-40.458374,-39.596703,-38.16259,-62.839611
3280.0,0.040371176,0.067285292,0.068564601,0.083074801,0.11525342,0.020728104,0.58081013,0.29833883,0.3016015,0.32123449,0.7166326,0.012113151,0.057006221,0.043443829,0.057953041,0.079680137,0.16592348,0.071436264,-53.03326,-40.435802,-39.605137,-38.152672,-62.842552
3290.0,0.040500045,0.06750007,0.069088869,0.083077013,0.11578186,0.020727132,0.58099657,0.29828757,0.30148247,0.32095125,0.71717346,0.012121355,0.057165351,0.043768957,0.058111317,0.079556011,0.16559063,0.07153862,-53.005924,-40.40308,-39.605022,-38.131985,-62.842934
3300.0,0.040618673,0.067697793,0.069169141,0.082627431,0.11555492,0.020708606,0.58118051,0.29823518,0.30136466,0.32066852,0.71771258,0.012061752,0.056975883,0.043812584,0.057933085,0.079433627,0.16525774,0.071640939,-52.980827,-40.39809,-39.628689,-38.140858,-62.850239
3310.0,0.040755626,0.067926042,0.069898307,0.082834594,0.11642563,0.020715645,0.58136195,0.29818195,0.30124837,0.32038656,0.71825022,0.012100709,0.057293031,0.044267498,0.058245063,0.079312757,0.16492426,0.07174284,-52.951942,-40.353008,-39.617767,-38.106892,-62.847462
3320.0,0.040871218,0.068118699,0.069743335,0.082143903,0.11580309,0.020687794,0.58154088,0.2981275,0.30113322,0.32010499,0.71878612,0.012005034,0.05691978,0.044162065,0.057887755,0.079193719,0.16459097,0.071844861,-52.927631,-40.362556,-39.654274,-38.131153,-62.858452
3330.0,0.040996052,0.068326749,0.069900587,0.081769794,0.1157017,0.020672437,0.58171719,0.2980721,0.30101949,0.31982407,0.71932048,0.011956749,0.056788351,0.044254385,0.057766583,0.079076253,0.16425724,0.071946591,-52.901447,-40.352871,-39.67416,-38.135117,-62.864521
3340.0,0.041134261,0.068557106,0.070498183,0.081836291,0.11634566,0.020674117,0.581891,0.2980158,0.30090719,0.3195439,0.71985322,0.011974721,0.056999497,0.044625822,0.057975788,0.078960337,0.16392303,0.072047986,-52.872543,-40.316246,-39.67062,-38.110001,-62.863857
3350.0,0.041253019,0.068755031,0.070286363,0.081086956,0.11562914,0.020644149,0.58206224,0.29795831,0.30079612,0.31926408,0.7203843,0.011870307,0.056582224,0.044484399,0.05757504,0.078846224,0.1635889,0.072149478,-52.847778,-40.329197,-39.710678,-38.137955,-62.875706
3360.0,0.041387457,0.068979099,0.070630513,0.080892332,0.11583642,0.020636123,0.58223093,0.29789993,0.30068651,0.31898502,0.72091389,0.011849089,0.056591857,0.044695035,0.057590704,0.078733623,0.16325423,0.072250605,-52.819824,-40.308178,-39.721138,-38.129852,-62.878883
3370.0,0.041527733,0.069212891,0.071121849,0.080841482,0.11629207,0.020633601,0.58239698,0.2978406,0.30057827,0.3187066,0.72144181,0.011849566,0.056714825,0.044998951,0.057715222,0.078622617,0.16291918,0.072351508,-52.790749,-40.278332,-39.723873,-38.112087,-62.879879
3380.0,0.041659895,0.069433153,0.07123372,0.080411464,0.11611373,0.020616403,0.58256042,0.29778019,0.30047134,0.31842864,0.72196817,0.011793139,0.056545217,0.045062508,0.057555277,0.078513324,0.16258401,0.072452366,-52.763435,-40.271564,-39.747078,-38.119034,-62.886692
3390.0,0.041809712,0.069682851,0.071962036,0.080581829,0.11695272,0.02062293,0.58272123,0.29771888,0.3003659,0.31815144,0.72249293,0.01182702,0.056842912,0.045516275,0.057850435,0.078405514,0.16224822,0.072552845,-52.732571,-40.227737,-39.737873,-38.086437,-62.884106
3400.0,0.041945077,0.069908462,0.072054125,0.080131173,0.11673964,0.020605043,0.58287942,0.29765645,0.30026168,0.31787467,0.72301614,0.011767491,0.056657307,0.045567267,0.057675265,0.078299463,0.16191241,0.07265339,-52.704769,-40.222225,-39.762264,-38.094696,-62.891193
3410.0,0.042075355,0.070125587,0.071871266,0.079410642,0.1160734,0.020576481,0.58303493,0.29759297,0.3001588,0.31759837,0.72353768,0.011667431,0.056262892,0.045444228,0.057296168,0.078195088,0.16157639,0.072753854,-52.678093,-40.233177,-39.801525,-38.120605,-62.902523
3420.0,0.042222381,0.070370637,0.072261177,0.079243466,0.11634781,0.020569954,0.58318782,0.29752859,0.30005741,0.31732282,0.72405773,0.011650651,0.056300081,0.04568366,0.05733791,0.078092203,0.16123977,0.072853975,-52.648079,-40.209854,-39.810684,-38.109917,-62.905113
3430.0,0.042375602,0.070626006,0.072806954,0.079220086,0.11687484,0.020569241,0.58333802,0.29746327,0.29995745,0.31704786,0.72457623,0.011655633,0.056451876,0.04602167,0.057491124,0.077990904,0.16090271,0.072953895,-52.616901,-40.177402,-39.811966,-38.089455,-62.905399
3440.0,0.04251669,0.070861146,0.072804257,0.078670658,0.1165012,0.020547839,0.58348542,0.29739684,0.29985878,0.31677336,0.72509313,0.01158135,0.056191441,0.04601258,0.057243075,0.077891327,0.16056554,0.073053844,-52.588287,-40.177563,-39.84219,-38.103954,-62.913902
3450.0,0.042675227,0.071125381,0.073374592,0.078664012,0.11706574,0.020547833,0.5836302,0.29732952,0.29976159,0.31649953,0.72560847,0.011588988,0.056359004,0.046366069,0.057411186,0.077793248,0.16022773,0.073153466,-52.556236,-40.143887,-39.842556,-38.082062,-62.913902
3460.0,0.042822115,0.071370192,0.073413439,0.078147642,0.116758,0.020527968,0.58377218,0.29726109,0.29966572,0.31622615,0.7261222,0.011519826,0.056127265,0.046383224,0.057190474,0.077696882,0.15988979,0.073253125,-52.526638,-40.141602,-39.87114,-38.093983,-62.921803
3470.0,0.042993657,0.071656093,0.074304976,0.078433044,0.11783373,0.020539895,0.58391136,0.29719186,0.29957139,0.31595352,0.72663444,0.011571636,0.056527041,0.04693966,0.057586364,0.077601954,0.15955104,0.073352367,-52.492191,-40.089466,-39.85532,-38.052425,-62.917061
3480.0,0.043135799,0.071892999,0.073950693,0.077541836,0.11689062,0.020505145,0.58404773,0.29712132,0.29947826,0.31568113,0.72714514,0.011446089,0.056003481,0.04670823,0.057079036,0.077508889,0.15921244,0.073451899,-52.463745,-40.110115,-39.9049,-38.08884,-62.930889
3490.0,0.043310679,0.072184466,0.074771054,0.077749237,0.11784011,0.020514352,0.58418131,0.29705006,0.29938677,0.31540957,0.72765428,0.011486256,0.056344327,0.047219437,0.057418477,0.077417195,0.15887289,0.073550917,-52.428864,-40.062443,-39.893314,-38.052177,-62.927223
3500.0,0.043462243,0.07243707,0.074559957,0.076990999,0.11713123,0.020484924,0.58431202,0.29697758,0.29929653,0.31513831,0.72816181,0.011380843,0.055926938,0.047078598,0.057013936,0.077327318,0.15853333,0.073650159,-52.398739,-40.074661,-39.935802,-38.079525,-62.938946
3510.0,0.043646369,0.072743952,0.075509712,0.077302136,0.11827931,0.020498604,0.58443987,0.29690433,0.29920793,0.31486785,0.72866791,0.011436956,0.056355368,0.047671411,0.057438873,0.077238813,0.15819281,0.073748909,-52.36227,-40.019924,-39.91832,-38.035305,-62.933495
3520.0,0.043798994,0.072998323,0.075104982,0.076361053,0.11725819,0.020462107,0.58456481,0.29682979,0.29912052,0.31459761,0.72917241,0.011304005,0.055794943,0.047408152,0.056893967,0.077152193,0.15785241,0.073848009,-52.33215,-40.043175,-39.971394,-38.074619,-62.948048
3530.0,0.043987531,0.073312551,0.07597062,0.076584212,0.11826463,0.020472456,0.58468676,0.29675451,0.2990348,0.31432816,0.72967541,0.011346996,0.056157127,0.047947664,0.05725408,0.077066928,0.15751095,0.073946588,-52.295074,-39.993587,-39.958755,-38.03587,-62.94392
3540.0,0.044150814,0.073584691,0.075708292,0.075767979,0.11747349,0.02044108,0.58480573,0.29667801,0.29895031,0.31405899,0.73017687,0.0112331,0.055699401,0.047774445,0.056808077,0.076983511,0.15716948,0.074045449,-52.263084,-40.00856,-40.00515,-38.066303,-62.956448
3550.0,0.044346638,0.073911063,0.076582126,0.075981431,0.11848078,0.020451477,0.58492172,0.2966007,0.29886755,0.31379059,0.73067683,0.011274891,0.056059223,0.048318893,0.057166282,0.076901473,0.15682696,0.074143864,-52.224861,-39.958874,-39.992973,-38.027584,-62.952293
3560.0,0.044516962,0.074194938,0.076300569,0.075145498,0.11765936,0.020419467,0.58503467,0.29652214,0.29878604,0.3135224,0.73117524,0.011158078,0.055587094,0.04813353,0.056705646,0.07682129,0.15648438,0.074242584,-52.191742,-39.974827,-40.04084,-38.059139,-62.965088
3570.0,0.044720933,0.074534893,0.077168249,0.075337082,0.11865073,0.0204292,0.58514446,0.29644278,0.29870626,0.31325498,0.73167223,0.011196896,0.055936232,0.048673965,0.057052162,0.076742493,0.15614071,0.074340865,-52.152233,-39.925835,-40.029827,-38.02108,-62.961193
3580.0,0.044900652,0.074834421,0.076922037,0.074522927,0.11788261,0.020398371,0.58525115,0.29636219,0.29862776,0.3129878,0.7321676,0.011083605,0.055485971,0.048510872,0.056611929,0.07666555,0.15579693,0.074439459,-52.117558,-39.939686,-40.076809,-38.050545,-62.973526
3590.0,0.045114141,0.075190231,0.077810958,0.074718371,0.11889646,0.02040863,0.58535463,0.29628077,0.29855102,0.31272134,0.7326616,0.011123244,0.055842899,0.049064506,0.056966554,0.076590002,0.15545203,0.074537642,-52.076534,-39.889874,-40.065487,-38.011688,-62.969421
3600.0,0.045304146,0.075506911,0.077580757,0.073910914,0.11815599,0.020378191,0.58545482,0.2961981,0.29847559,0.31245512,0.733154,0.011011204,0.055402741,0.048911575,0.056534138,0.07651633,0.15510692,0.074636161,-52.040173,-39.902721,-40.112438,-38.040039,-62.981609
3610.0,0.045533609,0.075889349,0.078692965,0.074280553,0.11950591,0.020396037,0.5855518,0.29611465,0.29840198,0.31218964,0.73364496,0.011077657,0.055907521,0.049605899,0.057034139,0.076444015,0.15476055,0.074734226,-51.996445,-39.840958,-40.090889,-37.988468,-62.974461
3620.0,0.045726661,0.076211102,0.07815361,0.073192887,0.11828223,0.020354409,0.58564532,0.29602984,0.29832965,0.31192425,0.73413438,0.010923344,0.055246748,0.049257807,0.05638288,0.076373696,0.15441415,0.074832819,-51.959812,-39.870811,-40.154591,-38.035194,-62.991146
3630.0,0.045956425,0.076594047,0.07880722,0.073141091,0.11891099,0.020355368,0.5857355,0.29594418,0.29825914,0.31165954,0.73462242,0.010926302,0.055421393,0.049662549,0.056555659,0.076304786,0.15406647,0.074931033,-51.916397,-39.83466,-40.157642,-38.011135,-62.990761
3640.0,0.046175998,0.076959997,0.078806184,0.072511673,0.11852245,0.020332776,0.58582211,0.29585734,0.29819012,0.31139514,0.73510891,0.010841795,0.055134885,0.04965416,0.056272108,0.076237679,0.15371826,0.075029485,-51.875095,-39.834717,-40.194931,-38.02599,-62.999828
3650.0,0.04642082,0.077368036,0.079509772,0.072481222,0.11921943,0.020335067,0.58590519,0.29576954,0.29812285,0.3111313,0.73559397,0.010848444,0.055335756,0.050090253,0.056469481,0.076172106,0.15336891,0.075127758,-51.829254,-39.796104,-40.196743,-37.999371,-62.998909
3660.0,0.046654709,0.077757843,0.079492114,0.071819611,0.1188003,0.020311592,0.58598459,0.29568052,0.29805714,0.3108677,0.73607755,0.010759455,0.055031385,0.050071277,0.056166459,0.076108374,0.15301895,0.075226322,-51.785667,-39.79707,-40.236275,-38.015362,-63.008343
3670.0,0.046914708,0.078191184,0.080154002,0.071730658,0.11942492,0.020311868,0.58606023,0.29559052,0.29799324,0.3106046,0.73655969,0.010757706,0.055194754,0.050480898,0.056324996,0.076046206,0.15266776,0.075324744,-51.73745,-39.761024,-40.241615,-37.99155,-63.008232
3680.0,0.047171,0.078618333,0.08031325,0.071197897,0.11927404,0.020294102,0.58613205,0.29549929,0.29793099,0.31034181,0.73704034,0.010688848,0.055005644,0.050573431,0.056133028,0.075985856,0.15231577,0.075423434,-51.690155,-39.752396,-40.273731,-37.997292,-63.015377
3690.0,0.047445301,0.0790755,0.080784976,0.070917137,0.11959522,0.020287097,0.58619994,0.295407,0.29787055,0.3100794,0.73751962,0.010658571,0.055026196,0.05086289,0.056148205,0.075927183,0.15196259,0.075522147,-51.639801,-39.726917,-40.290745,-37.985077,-63.018196
3700.0,0.047735706,0.079559505,0.081441462,0.070776589,0.12019479,0.020286145,0.58626372,0.2953136,0.29781196,0.30981737,0.73799741,0.010649996,0.055168118,0.051268771,0.056281906,0.075870231,0.1516082,0.075620957,-51.586777,-39.691685,-40.299282,-37.962349,-63.018581
3710.0,0.048017338,0.080028899,0.081277542,0.069932885,0.11954354,0.020256152,0.58632326,0.29521883,0.29775503,0.3095555,0.73847377,0.010534764,0.054744944,0.051157396,0.055853061,0.075815223,0.15125291,0.075720213,-51.535637,-39.700459,-40.350883,-37.987038,-63.030663
3720.0,0.048332777,0.080554627,0.081895463,0.06972266,0.12007158,0.020253124,0.58637846,0.29512304,0.29770017,0.30929404,0.7389487,0.010516406,0.054846589,0.051538713,0.055943836,0.075761862,0.15089601,0.075819433,-51.47868,-39.667469,-40.363831,-37.96701,-63.031883
