Time,p,mm,m,pm,S,alpha,k_t,k_tl,k_b,k_f,beta,gamma,delta,compartment_1
8.7,0.4272144883017859,4.169968267330321,306.85794253529815,90.89623039654984,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.71,0.4282422288189026,4.145078214967809,306.12141434849735,90.89619171236153,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.72,0.4292733489005105,4.120337305775059,305.38601094634345,90.89615288360004,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.73,0.43030786194734366,4.095744646625017,304.65173217042076,90.89611390962918,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.74,0.43134578143204466,4.071299349516716,303.9185778509403,90.89607478981605,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.75,0.43238712089945475,4.047000531533302,303.18654780687234,90.89603552353117,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.76,0.4334318939669035,4.022847314800077,302.4556418460786,90.89599611014872,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.77,0.434480098166036,3.9988389442147185,301.7258593644521,90.89595655174595,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.78,0.4355317549864822,3.9749744955460824,300.99720033977724,90.89591684641405,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.79,0.4365868817837481,3.951253080145836,300.2696646347133,90.89587699295113,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.8,0.43764549196414515,3.9276738435607266,299.54325200150913,90.89583699083167,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.81,0.4387075989799352,3.9042359363738233,298.8179621812734,90.89579683953922,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.82,0.4397732163289473,3.8809385141674415,298.09379490408975,90.89575653856679,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.83,0.4408423575541923,3.857780737486108,297.370749889133,90.89571608741704,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.84,0.44191503624347905,3.8347617717995055,296.64882684478476,90.89567548560262,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.85,0.44299126602902955,3.811880787465422,295.9280254687491,90.89563473264639,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.86,0.444071060587095,3.7891369596927,295.2083454481686,90.89559382808174,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.87,0.44515443363757123,3.7665294685041837,294.48978645973966,90.89555277145288,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.88,0.4462413989436147,3.744057498699667,293.77234816982855,90.89551156231511,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.89,0.447331970311257,3.7217202398188554,293.0560302345874,90.89547020023501,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.9,0.44842616158902204,3.6995168861042926,292.3408323000694,90.89542868479091,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.91,0.4495239866675408,3.6774466364643255,291.6267540023448,90.895387015573,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.92,0.45062545947916693,3.655508694436048,290.9137949676168,90.89534519218363,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.93,0.45173059399759263,3.633702268148251,290.2019548123372,90.89530321423771,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.94,0.4528394042374642,3.6120265702843715,289.4912331433222,90.89526108136288,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.95,0.4539519042539978,3.5904808180454397,288.781629557868,90.89521879319976,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.96,0.45506811780591855,3.569064283514466,288.0731434830574,90.89517634041059,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.97,0.4561880662852787,3.5477762306664133,287.36577437673185,90.89513371591036,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.98,0.4573117524396126,3.526615830432014,286.65952199848266,90.89509093001351,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
8.99,0.45843919105531494,3.5055823206994505,285.95438589915295,90.89504798188271,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.0,0.4595703969896013,3.4846749438570503,285.25036562010933,90.8950048706651,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.01,0.4607053851709052,3.463892946760312,284.54746069334476,90.8949615954919,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.02,0.46184417059927607,3.4432355806989317,283.8456706415811,90.89491815547792,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.03,0.4629867683467765,3.4227021013638326,283.144994978372,90.8948745497211,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.04,0.46413319355787985,3.4022917688141883,282.44543320820554,90.8948307773021,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.05,0.46528346144986776,3.38200384744445,281.746984826607,90.89478683728386,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.06,0.4664375873132273,3.361837605951385,281.0496493202418,90.89474272871107,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.07,0.4675955865120492,3.341792317301083,280.3534261670181,90.89469845060984,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.08,0.46875747448442473,3.3218672586959994,279.6583148361891,90.89465400198713,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.09,0.46992326674284346,3.3020617115419744,278.96431478845676,90.89460938183043,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.1,0.47109297887459084,3.2823749614152646,278.27142547607355,90.8945645891072,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.11,0.47226662654214546,3.2628062980295676,277.57964634294586,90.89451962276448,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.12,0.47344422548357673,3.2433550152030484,276.8889768247365,90.89447448172841,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.13,0.47462579151294265,3.2240204108253647,276.1994163489674,90.89442916490383,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.14,0.4758113405206862,3.2048017868247074,275.51096433512265,90.89438367117377,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.15,0.47700089920926125,3.18569844951708,274.8236202026634,90.89433799023288,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.16,0.478194824508166,3.1667097209478468,274.13738360656447,90.89429182985754,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.17,0.47939324023852503,3.1478349188070363,273.4522540221669,90.89424509690478,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.18,0.4805957220830937,3.129073368668782,272.7682303506066,90.89419825157715,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.19,0.4818017554264186,3.1104243968428364,272.0853114784258,90.89415176915695,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.2,0.48301187929088607,3.0918872656041025,271.4034972415382,90.8941051108686,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.21,0.4842261232748729,3.073461323019125,270.72278701912285,90.89405826399008,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.22,0.4854445052964623,3.0551459175907394,270.0431801627177,90.8940112272928,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.23,0.4866670406640724,3.036940510016651,269.3646761270596,90.89396399932768,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.24,0.48789374772839816,3.0188444462367188,268.68727425855434,90.8939165786588,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.25,0.48912464420099583,3.000857059327667,268.01097384173517,90.893868965188,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.26,0.4903597509352557,2.982977608895434,267.33577413622737,90.8938211571732,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.27,0.4915990824639437,2.9652055037908656,266.6616744649673,90.89377315610867,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.28,0.4928426574681012,2.947540054756854,265.9886741078963,90.89372496137238,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.29,0.49409049436312685,2.92998063383413,265.31677235552473,90.89367657164682,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.3,0.49534261132541224,2.912526621175405,264.64596850118954,90.89362798569924,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.31,0.49659902696293734,2.8951773943774586,263.97626180230145,90.89357920259594,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.32,0.49785976041459057,2.8779323707726285,263.30765149285264,90.89353022083698,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.33,0.4991248292718526,2.860790881867835,262.6401368896218,90.89348103991956,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.34,0.5003942518077096,2.843752296969021,261.97371727292705,90.89343165890172,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.35,0.5016680462951477,2.8268159853821317,261.3083919230865,90.89338207684146,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.36,0.5029462343413581,2.8099814256411033,260.64415993263714,90.89333229186921,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.37,0.5042288338125409,2.7932479737256393,259.98102060480704,90.89328230315616,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.38,0.5055158629305224,2.7766149972656873,259.3189732227956,90.89323210977457,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.39,0.5068073404187433,2.760081880324018,258.6580170415516,90.89318171065717,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.4,0.508103286022333,2.7436480408344264,257.99815125141487,90.89313110464572,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.41,0.5094037217457466,2.7273129716319477,257.3393748998519,90.89308029038092,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.42,0.5107086648877173,2.7110760095473982,256.68168733190595,90.89302926692228,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.43,0.5120181346653735,2.6949365550102806,256.02508777130623,90.89297803315857,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.44,0.5133321502958436,2.6788940084500976,255.3695754417819,90.89292658797854,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.45,0.5146507355325111,2.662947905153956,254.71514930935882,90.89287492980824,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.46,0.5159739070903072,2.647097571163932,254.0618087399153,90.89282305779167,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.47,0.5173016861271266,2.631342464606274,253.4095528469264,90.89277097061964,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.48,0.5186340921298201,2.6156819939290177,252.7583808387983,90.89271866715339,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.49,0.5199711460322118,2.6001156139325836,252.1082918389639,90.89266614629075,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.5,0.5213128746944948,2.5846429702101767,251.45928462204267,90.89261340713176,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.51,0.5226592926168717,2.569263309494824,250.81135869092103,90.89256044830265,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.52,0.5240104202016624,2.5539760685303317,250.1645132011005,90.89250726863091,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.53,0.5253662779963107,2.5387806884340876,249.51874729978906,90.89245386693251,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.54,0.5267268866933837,2.523676614697061,248.8740601259009,90.89240024201189,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.55,0.5280922671305724,2.508663297183797,248.23045081005654,90.89234639266195,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.56,0.5294624402906907,2.4937401901324328,247.58791847458323,90.89229231766406,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.57,0.5308374273016763,2.478906752154676,246.94646223351415,90.89223801578805,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.58,0.5322172494365907,2.464162446235819,246.30608119258906,90.89218348579224,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.59,0.5336019281136186,2.4495067397347343,245.66677444925398,90.89212872642338,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.6,0.5349914857240241,2.434939106273458,245.0285410971873,90.8920737361001,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.61,0.5363859508911631,2.4204590377394384,244.39138025504718,90.89201851090176,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.62,0.5377853404668612,2.4060660031972168,243.75529096805758,90.89196305145325,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.63,0.5391896768301665,2.391759488368075,243.12027230256913,90.89190735630973,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.64,0.5405989825261655,2.3775389833946172,242.48632331675347,90.89185142400686,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.65,0.5420132802659835,2.3634039828407527,241.85344306060267,90.89179525306075,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.66,0.5434325929267848,2.3493539856917076,241.2216305759295,90.89173884196798,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.67,0.5448569435517718,2.3353884953540223,240.5908848963675,90.89168218920561,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.68,0.5462863553501858,2.3215070196555505,239.96120504737084,90.89162529323116,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.69,0.5477208516973063,2.3077090708454593,239.33259004621445,90.8915681524826,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.7,0.5491604561344521,2.29399416559423,238.70503890199387,90.89151076537841,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.71,0.5506051918340013,2.2803618081252637,238.07855065365655,90.89145313067382,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.72,0.5520550743870655,2.266811262803348,237.4531248827213,90.89139525226439,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.73,0.5535101336358712,2.2533422425304894,236.82876016122935,90.89133712464519,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.74,0.5549703933660024,2.2399542684229266,236.20545549540861,90.89127874643621,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.75,0.5564358775059333,2.2266468652883193,235.58320988495333,90.89122011625334,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.76,0.5579066101270277,2.213419561625746,234.96202232302406,90.89116123270831,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.77,0.5593826154435402,2.200271889625707,234.34189179624764,90.8911020944088,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.78,0.560863917812615,2.187203385170122,233.72281728471722,90.89104269995829,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.79,0.5623505417342869,2.1742135878323294,233.10479776199222,90.89098304795623,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.8,0.5638425118514807,2.1613020408770884,232.4878321950983,90.8909231369979,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.81,0.5653398529500108,2.148468291260583,231.87191954452769,90.8908629656745,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.82,0.5668425899464852,2.1357118848112897,231.25705877516455,90.89080253254085,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.83,0.5683507472373532,2.1230321069083273,230.64324944421728,90.8907418343802,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.84,0.5698643504971442,2.1104286988513343,230.03049007707028,90.8906808709977,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.85,0.5713834250514657,2.0979012097067304,229.4187796367732,90.8906196408834,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.86,0.5729079963670594,2.0854491915328324,228.80811708142775,90.89055814251857,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.87,0.5744380900518009,2.0730721993798538,228.19850136418808,90.89049637437566,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.88,0.5759737318547008,2.0607697912899017,227.58993143326035,90.89043433491833,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.89,0.5775149476659025,2.0485415282969863,226.98240623190335,90.89037202260143,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.9,0.5790617635166848,2.0363869744270087,226.37592469842784,90.89030943587103,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.91,0.5806142055794601,2.024305696697767,225.77048576619686,90.89024657316445,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.92,0.5821723001677752,2.0122972651189577,225.16608836362573,90.89018343291012,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.93,0.583736073736311,2.0003612526921724,224.56273141418208,90.89012001352775,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.94,0.5853055585556892,1.9884971044252924,223.9604141628016,90.89005631078996,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.95,0.586880777724773,1.976704483277829,223.3591353137931,90.8899923247902,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.96,0.5884617582542959,1.964982968165238,222.75889378341083,90.88992805386013,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.97,0.59004852744529,1.9533321375518657,222.15968849154163,90.88986349625323,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.98,0.5916411127547201,1.9417515725523822,221.56151835397552,90.88979865020731,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
9.99,0.5932395417954829,1.9302408569317886,220.96438228240595,90.8897335139445,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
10.0,0.5948438423364074,1.918799577105415,220.36827918442995,90.88966808567127,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
