T,C1,C2,C3,C4,C5,I1,I2,I3,I4,I5,I6,INA,O,OB,V
40.0,0.013753244,0.018576266,0.0094337268,0.0021525174,0.0002028466,0.00024339705,0.0048080622,0.035599306,0.11712388,0.1444982,0.54189646,-5.1533136,0.00083343434,0.010878642,-50.0
40.080002,0.013880911,0.018747684,0.0095196636,0.0021713038,0.00020408657,0.00024333417,0.004806764,0.035589498,0.11709125,0.14445758,0.54174376,-5.0794458,0.0008369041,0.010707292,-50.0
40.16,0.01400671,0.018916592,0.0096043441,0.0021898167,0.00020530923,0.00024327204,0.0048054815,0.035579808,0.11705901,0.14441743,0.54159284,-5.0069199,0.0008403291,0.010539034,-50.0
40.240002,0.01413067,0.019083032,0.0096877879,0.0022080601,0.00020651489,0.00024321066,0.0048042145,0.035570238,0.11702716,0.14437778,0.54144382,-4.9357114,0.00084370998,0.010373816,-50.0
40.32,0.01425282,0.019247046,0.0097700153,0.0022260384,0.00020770378,0.00024314999,0.0048029623,0.035560779,0.1169957,0.14433861,0.54129654,-4.8657966,0.00084704743,0.010211581,-50.0
40.400002,0.014373191,0.019408667,0.0098510459,0.0022437561,0.00020887617,0.00024309003,0.0048017255,0.035551436,0.11696462,0.14429991,0.54115105,-4.7971525,0.00085034198,0.010052277,-50.0
40.48,0.014491809,0.01956794,0.0099308994,0.002261217,0.00021003232,0.00024303079,0.0048005031,0.035542205,0.11693391,0.14426167,0.54100734,-4.7297559,0.00085359439,0.0098958509,-50.0
40.560001,0.014608704,0.019724898,0.010009593,0.0022784255,0.00021117248,0.00024297227,0.0047992957,0.035533082,0.11690357,0.14422388,0.54086536,-4.6635847,0.00085680524,0.0097422516,-50.0
40.639999,0.014723902,0.01987958,0.010087146,0.0022953856,0.0002122969,0.00024291441,0.0047981022,0.03552407,0.11687358,0.14418657,0.54072505,-4.5986171,0.00085997506,0.0095914276,-50.0
40.720001,0.014837432,0.02003202,0.010163577,0.002312101,0.00021340582,0.00024285723,0.0047969231,0.035515163,0.11684397,0.14414969,0.54058641,-4.534831,0.00086310453,0.0094433296,-50.0
40.799999,0.014949318,0.020182256,0.010238905,0.0023285756,0.00021449947,0.00024280074,0.0047957581,0.035506364,0.1168147,0.14411324,0.5404495,-4.4722056,0.00086619426,0.0092979092,-50.0
40.880001,0.015059588,0.020330323,0.010313145,0.0023448137,0.0002155781,0.00024274489,0.0047946065,0.035497669,0.11678578,0.14407724,0.54031414,-4.4107194,0.00086924474,0.0091551179,-50.0
40.959999,0.015168269,0.020476256,0.010386315,0.0023608184,0.00021664193,0.00024268971,0.0047934689,0.035489079,0.1167572,0.14404167,0.54018044,-4.3503523,0.00087225664,0.0090149082,-50.0
41.040001,0.015275383,0.020620085,0.010458433,0.0023765939,0.00021769119,0.00024263517,0.0047923443,0.035480589,0.11672896,0.14400652,0.5400483,-4.2910843,0.00087523041,0.0088772345,-50.0
41.119999,0.015380957,0.020761849,0.010529515,0.0023921437,0.00021872613,0.00024258126,0.0047912328,0.035472196,0.11670106,0.14397179,0.53991777,-4.2328959,0.0008781667,0.0087420512,-50.0
41.200001,0.015485016,0.020901578,0.010599579,0.0024074712,0.00021974693,0.00024252798,0.0047901347,0.035463907,0.11667348,0.14393745,0.53978872,-4.1757665,0.00088106602,0.0086093126,-50.0
41.279999,0.015587582,0.021039303,0.010668638,0.00242258,0.00022075383,0.00024247532,0.0047890493,0.035455711,0.11664623,0.14390354,0.53966123,-4.1196785,0.00088392885,0.0084789768,-50.0
41.360001,0.01568868,0.021175059,0.010736711,0.0024374737,0.00022174703,0.00024242325,0.0047879769,0.035447612,0.1166193,0.14387001,0.53953522,-4.0646119,0.00088675582,0.0083509991,-50.0
41.439999,0.015788333,0.021308875,0.010803812,0.0024521556,0.00022272675,0.0002423718,0.0047869165,0.03543961,0.11659269,0.14383689,0.53941071,-4.0105495,0.00088954734,0.0082253376,-50.0
41.52,0.015886566,0.021440782,0.010869957,0.002466629,0.00022369321,0.00024232094,0.0047858688,0.035431702,0.11656639,0.14380415,0.53928769,-3.9574723,0.000892304,0.0081019513,-50.0
41.599998,0.015983395,0.021570809,0.010935159,0.0024808974,0.00022464657,0.00024227066,0.0047848332,0.035423882,0.11654039,0.1437718,0.53916609,-3.9053631,0.00089502626,0.0079807993,-50.0
41.68,0.01607885,0.021698987,0.010999436,0.0024949636,0.00022558708,0.00024222097,0.0047838097,0.03541616,0.11651471,0.14373982,0.53904593,-3.8542042,0.00089771464,0.0078618405,-50.0
41.759998,0.016172947,0.021825347,0.011062802,0.002508831,0.00022651489,0.00024217184,0.0047827978,0.035408523,0.11648931,0.14370821,0.53892714,-3.8039787,0.0009003696,0.0077450364,-50.0
41.84,0.016265711,0.021949913,0.011125269,0.0025225028,0.00022743022,0.00024212328,0.0047817975,0.035400975,0.11646421,0.14367698,0.53880972,-3.7546697,0.00090299163,0.0076303482,-50.0
41.919998,0.016357161,0.022072718,0.011186854,0.0025359821,0.00022833327,0.00024207526,0.0047808089,0.035393514,0.11643941,0.14364612,0.53869373,-3.7062604,0.00090558123,0.0075177383,-50.0
42.0,0.016447319,0.022193788,0.011247569,0.0025492718,0.0002292242,0.00024202779,0.0047798315,0.035386138,0.11641489,0.1436156,0.53857905,-3.6587353,0.00090813881,0.0074071684,-50.0
42.080002,0.016536202,0.022313148,0.011307428,0.0025623748,0.00023010319,0.00024198087,0.0047788657,0.035378851,0.11639065,0.14358544,0.53846568,-3.6120777,0.00091066485,0.0072986027,-50.0
42.16,0.016623834,0.022430828,0.011366445,0.0025752941,0.00023097046,0.00024193448,0.0047779107,0.035371646,0.1163667,0.14355563,0.53835362,-3.5662725,0.00091315975,0.0071920054,-50.0
42.240002,0.016710233,0.022546852,0.011424632,0.0025880327,0.00023182614,0.00024188861,0.0047769668,0.035364524,0.11634302,0.14352617,0.53824288,-3.5213044,0.00091562403,0.0070873406,-50.0
42.32,0.016795419,0.022661248,0.011482003,0.0026005933,0.00023267044,0.00024184326,0.0047760336,0.035357483,0.11631961,0.14349703,0.53813344,-3.4771578,0.0009180581,0.0069845733,-50.0
42.400002,0.01687941,0.022774039,0.011538572,0.0026129787,0.00023350351,0.00024179842,0.0047751111,0.03535052,0.11629648,0.14346825,0.5380252,-3.4338186,0.00092046242,0.0068836706,-50.0
42.48,0.016962225,0.022885252,0.011594349,0.0026251914,0.00023432553,0.0002417541,0.0047741989,0.03534364,0.1162736,0.14343978,0.53791827,-3.3912716,0.00092283729,0.0067845979,-50.0
42.560001,0.017043881,0.022994911,0.011649347,0.0026372345,0.00023513666,0.00024171027,0.0047732973,0.035336837,0.11625099,0.14341165,0.53781247,-3.3495028,0.00092518324,0.0066873231,-50.0
42.639999,0.0171244,0.023103042,0.011703579,0.0026491103,0.00023593707,0.00024166693,0.0047724056,0.035330113,0.11622864,0.14338383,0.53770798,-3.3084981,0.00092750066,0.0065918136,-50.0
42.720001,0.017203795,0.023209665,0.011757055,0.0026608217,0.00023672692,0.00024162407,0.0047715241,0.035323463,0.11620653,0.14335634,0.53760463,-3.268244,0.00092978991,0.0064980374,-50.0
42.799999,0.017282085,0.023314806,0.011809791,0.0026723708,0.00023750636,0.0002415817,0.0047706529,0.035316892,0.11618469,0.14332914,0.53750247,-3.2287269,0.00093205145,0.006405964,-50.0
42.880001,0.01735929,0.023418486,0.011861794,0.0026837606,0.00023827556,0.00024153979,0.0047697914,0.035310391,0.11616309,0.14330228,0.53740144,-3.1899331,0.00093428558,0.0063155624,-50.0
42.959999,0.017435424,0.023520732,0.011913077,0.002694993,0.00023903466,0.00024149836,0.0047689392,0.035303969,0.11614173,0.14327571,0.5373016,-3.15185,0.0009364927,0.0062268027,-50.0
43.040001,0.017510504,0.023621561,0.011963652,0.0027060711,0.00023978381,0.00024145738,0.0047680968,0.035297614,0.11612062,0.14324944,0.53720289,-3.1144645,0.00093867327,0.0061396551,-50.0
43.119999,0.017584546,0.023720998,0.012013528,0.0027169969,0.00024052316,0.00024141687,0.0047672638,0.035291333,0.11609975,0.14322346,0.53710526,-3.0777643,0.00094082759,0.0060540913,-50.0
43.200001,0.017657567,0.023819065,0.012062717,0.0027277728,0.00024125288,0.00024137679,0.0047664405,0.035285123,0.1160791,0.14319777,0.53700876,-3.0417368,0.00094295607,0.0059700818,-50.0
43.279999,0.017729582,0.023915783,0.012111231,0.0027384011,0.00024197307,0.00024133717,0.004765626,0.03527898,0.11605869,0.1431724,0.53691334,-3.0063698,0.000945059,0.0058875997,-50.0
43.360001,0.017800609,0.024011169,0.012159077,0.002748884,0.00024268391,0.00024129798,0.0047648204,0.035272907,0.11603851,0.14314729,0.53681898,-2.9716518,0.00094713678,0.0058066174,-50.0
43.439999,0.017870659,0.024105247,0.012206268,0.002759224,0.00024338551,0.00024125923,0.0047640242,0.035266906,0.11601856,0.14312246,0.5367257,-2.9375708,0.00094918977,0.0057271072,-50.0
43.52,0.01793975,0.024198039,0.012252815,0.002769423,0.00024407804,0.0002412209,0.0047632367,0.035260968,0.11599883,0.14309792,0.53663349,-2.9041152,0.0009512183,0.0056490432,-50.0
43.599998,0.018007895,0.02428956,0.012298725,0.0027794833,0.00024476158,0.00024118299,0.0047624577,0.035255097,0.11597931,0.14307365,0.53654224,-2.871274,0.00095322274,0.0055723996,-50.0
43.68,0.01807511,0.024379833,0.012344008,0.002789407,0.00024543633,0.00024114549,0.0047616875,0.035249289,0.11596002,0.14304964,0.53645205,-2.8390357,0.00095520332,0.0054971506,-50.0
43.759998,0.018141409,0.024468875,0.012388676,0.0027991962,0.00024610237,0.00024110841,0.0047609257,0.035243548,0.11594094,0.14302592,0.53636289,-2.80739,0.00095716049,0.0054232711,-50.0
43.84,0.018206805,0.024556706,0.012432737,0.0028088528,0.00024675985,0.00024107174,0.0047601727,0.035237867,0.11592207,0.14300244,0.53627467,-2.7763255,0.0009590945,0.0053507364,-50.0
43.919998,0.018271314,0.024643345,0.0124762,0.0028183789,0.00024740887,0.00024103546,0.0047594276,0.035232253,0.11590341,0.14297923,0.53618747,-2.7458322,0.00096100563,0.0052795224,-50.0
44.0,0.018334948,0.024728809,0.012519075,0.0028277768,0.00024804959,0.00024099958,0.0047586905,0.035226699,0.11588496,0.14295629,0.53610122,-2.7158997,0.00096289429,0.0052096052,-50.0
44.080002,0.018397719,0.024813116,0.01256137,0.0028370479,0.0002486821,0.00024096409,0.0047579617,0.035221208,0.11586671,0.14293358,0.53601593,-2.686518,0.00096476078,0.0051409621,-50.0
44.16,0.018459642,0.024896285,0.012603094,0.0028461947,0.00024930655,0.00024092897,0.0047572413,0.035215776,0.11584866,0.14291114,0.53593159,-2.6576767,0.00096660532,0.0050735692,-50.0
44.240002,0.018520731,0.024978332,0.012644256,0.0028552187,0.00024992303,0.00024089425,0.0047565284,0.035210401,0.11583081,0.14288893,0.53584814,-2.6293664,0.00096842827,0.0050074048,-50.0
44.32,0.018580997,0.025059275,0.012684864,0.0028641217,0.00025053168,0.0002408599,0.0047558229,0.035205089,0.11581316,0.14286698,0.53576565,-2.6015775,0.00097022991,0.0049424465,-50.0
44.400002,0.018640453,0.025139131,0.012724928,0.0028729059,0.00025113262,0.00024082592,0.0047551258,0.035199832,0.11579569,0.14284526,0.53568405,-2.5743005,0.00097201049,0.0048786723,-50.0
44.48,0.01869911,0.025217913,0.012764455,0.0028815728,0.00025172593,0.00024079229,0.0047544357,0.035194635,0.11577842,0.14282379,0.53560334,-2.5475261,0.00097377039,0.0048160614,-50.0
44.560001,0.018756982,0.025295643,0.012803453,0.0028901245,0.00025231173,0.00024075904,0.0047537535,0.035189491,0.11576135,0.14280254,0.53552347,-2.5212452,0.00097550981,0.0047545927,-50.0
44.639999,0.018814079,0.025372334,0.01284193,0.0028985622,0.00025289014,0.00024072613,0.0047530783,0.035184406,0.11574445,0.14278153,0.53544456,-2.4954488,0.00097722909,0.0046942458,-50.0
44.720001,0.018870415,0.025448,0.012879894,0.002906888,0.00025346124,0.0002406936,0.0047524106,0.035179377,0.11572774,0.14276075,0.53536642,-2.4701285,0.00097892841,0.0046350001,-50.0
44.799999,0.018926002,0.025522659,0.012917354,0.0029151035,0.00025402519,0.00024066139,0.0047517503,0.0351744,0.1157112,0.14274019,0.53528923,-2.4452753,0.00098060805,0.0045768358,-50.0
44.880001,0.018980848,0.025596326,0.012954316,0.0029232104,0.00025458203,0.00024062954,0.0047510969,0.035169479,0.11569486,0.14271986,0.53521281,-2.420881,0.00098226836,0.0045197336,-50.0
44.959999,0.019034965,0.025669016,0.012990788,0.0029312102,0.00025513192,0.00024059803,0.0047504506,0.035164606,0.11567868,0.14269975,0.53513724,-2.3969371,0.00098390959,0.0044636745,-50.0
45.040001,0.019088365,0.025740741,0.013026777,0.0029391046,0.00025567494,0.00024056685,0.0047498113,0.035159789,0.11566268,0.14267986,0.53506249,-2.3734355,0.00098553195,0.0044086399,-50.0
45.119999,0.019141059,0.025811519,0.013062291,0.0029468953,0.00025621115,0.000240536,0.0047491784,0.035155024,0.11564685,0.14266017,0.53498852,-2.3503685,0.00098713569,0.0043546106,-50.0
45.200001,0.019193057,0.025881361,0.013097337,0.0029545836,0.00025674072,0.00024050548,0.0047485526,0.035150312,0.1156312,0.14264071,0.53491539,-2.3277278,0.00098872103,0.0043015694,-50.0
45.279999,0.019244369,0.025950285,0.013131921,0.0029621713,0.00025726369,0.00024047529,0.0047479337,0.035145648,0.11561571,0.14262144,0.53484297,-2.3055058,0.00099028833,0.0042494978,-50.0
45.360001,0.019295007,0.026018301,0.01316605,0.0029696596,0.00025778014,0.0002404454,0.0047473209,0.035141036,0.11560038,0.1426024,0.53477138,-2.283695,0.0009918377,0.0041983784,-50.0
45.439999,0.01934498,0.026085425,0.013199734,0.0029770501,0.00025829024,0.00024041584,0.0047467151,0.035136472,0.11558523,0.14258355,0.53470057,-2.2622879,0.00099336938,0.0041481941,-50.0
45.52,0.019394295,0.026151668,0.013232974,0.0029843443,0.000258794,0.00024038658,0.0047461153,0.035131954,0.11557023,0.14256489,0.53463054,-2.2412772,0.00099488371,0.0040989285,-50.0
45.599998,0.019442968,0.026217047,0.013265782,0.0029915436,0.00025929156,0.00024035764,0.004745522,0.035127487,0.1155554,0.14254645,0.53456122,-2.2206559,0.00099638093,0.0040505645,-50.0
45.68,0.019491004,0.026281571,0.013298161,0.0029986496,0.00025978297,0.000240329,0.0047449353,0.035123069,0.11554071,0.14252821,0.53449261,-2.2004166,0.00099786115,0.0040030857,-50.0
45.759998,0.019538414,0.026345253,0.013330119,0.0030056634,0.00026026837,0.00024030065,0.0047443546,0.035118695,0.11552619,0.14251015,0.53442478,-2.1805527,0.00099932461,0.0039564772,-50.0
45.84,0.019585205,0.026408108,0.013361662,0.0030125864,0.00026074779,0.00024027261,0.00474378,0.035114367,0.11551183,0.14249228,0.53435767,-2.1610572,0.0010007715,0.0039107217,-50.0
45.919998,0.019631391,0.026470145,0.013392795,0.00301942,0.00026122134,0.00024024486,0.004743211,0.035110086,0.1154976,0.14247461,0.53429127,-2.1419234,0.0010022023,0.0038658055,-50.0
46.0,0.019676976,0.02653138,0.013423525,0.0030261655,0.00026168913,0.0002402174,0.0047426485,0.035105851,0.11548354,0.14245713,0.53422558,-2.1231449,0.0010036168,0.0038217122,-50.0
46.080002,0.019721972,0.026591823,0.013453858,0.0030328243,0.00026215118,0.00024019022,0.004742092,0.03510166,0.11546962,0.14243981,0.53416055,-2.1047149,0.0010050156,0.0037784276,-50.0
46.16,0.019766387,0.026651483,0.0134838,0.0030393973,0.00026260762,0.00024016332,0.0047415411,0.035097513,0.11545585,0.14242271,0.53409624,-2.0866277,0.0010063987,0.0037359367,-50.0
46.240002,0.019810228,0.026710376,0.013513356,0.0030458863,0.00026305852,0.00024013671,0.0047409958,0.035093408,0.11544222,0.14240576,0.53403258,-2.0688765,0.0010077663,0.0036942256,-50.0
46.32,0.019853506,0.026768511,0.013542533,0.0030522924,0.00026350393,0.00024011037,0.0047404566,0.035089348,0.11542875,0.142389,0.53396958,-2.0514555,0.0010091187,0.00365328,-50.0
46.400002,0.019896228,0.026825899,0.013571335,0.0030586165,0.00026394398,0.00024008429,0.0047399229,0.035085328,0.1154154,0.14237241,0.53390729,-2.0343585,0.001010456,0.0036130862,-50.0
46.48,0.0199384,0.026882552,0.013599768,0.0030648599,0.00026437867,0.00024005849,0.0047393944,0.035081353,0.1154022,0.14235601,0.5338456,-2.0175798,0.0010117785,0.0035736302,-50.0
46.560001,0.019980034,0.026938479,0.013627838,0.0030710241,0.00026480816,0.00024003297,0.0047388719,0.035077419,0.11538913,0.14233977,0.53378463,-2.0011137,0.0010130863,0.0035348993,-50.0
46.639999,0.020021137,0.026993694,0.013655551,0.0030771098,0.00026523246,0.00024000769,0.0047383546,0.035073522,0.1153762,0.14232369,0.53372425,-1.9849542,0.0010143796,0.0034968802,-50.0
46.720001,0.020061713,0.027048204,0.01368291,0.0030831185,0.00026565164,0.00023998268,0.0047378424,0.035069671,0.11536341,0.14230779,0.53366446,-1.9690961,0.0010156586,0.0034595598,-50.0
46.799999,0.020101774,0.02710202,0.013709921,0.0030890512,0.00026606582,0.00023995792,0.0047373357,0.035065856,0.11535075,0.14229205,0.53360534,-1.9535336,0.0010169236,0.0034229257,-50.0
46.880001,0.020141326,0.027155153,0.013736591,0.003094909,0.00026647505,0.00023993342,0.0047368342,0.035062082,0.11533822,0.14227648,0.53354686,-1.9382615,0.0010181746,0.0033869655,-50.0
46.959999,0.020180378,0.027207613,0.013762922,0.0031006928,0.00026687939,0.00023990918,0.0047363378,0.035058349,0.11532582,0.14226107,0.53348893,-1.9232745,0.0010194117,0.0033516667,-50.0
47.040001,0.020218933,0.027259408,0.01378892,0.0031064041,0.0002672789,0.00023988516,0.004735847,0.03505465,0.11531355,0.14224581,0.53343165,-1.9085675,0.0010206355,0.003317018,-50.0
47.119999,0.020257004,0.02731055,0.013814591,0.0031120435,0.00026767366,0.0002398614,0.0047353609,0.035050992,0.11530141,0.14223072,0.53337497,-1.8941352,0.0010218457,0.0032830071,-50.0
47.200001,0.020294592,0.027361047,0.013839938,0.0031176121,0.00026806371,0.00023983789,0.0047348794,0.035047375,0.11528939,0.14221579,0.53331882,-1.8799728,0.0010230427,0.0032496226,-50.0
47.279999,0.020331709,0.02741091,0.013864967,0.0031231113,0.00026844916,0.0002398146,0.0047344035,0.035043791,0.11527749,0.14220101,0.53326327,-1.8660753,0.0010242267,0.0032168534,-50.0
47.360001,0.020368358,0.027460145,0.013889682,0.0031285416,0.00026883004,0.00023979157,0.0047339317,0.035040244,0.11526572,0.14218637,0.53320831,-1.8524379,0.0010253978,0.0031846883,-50.0
47.439999,0.020404547,0.027508764,0.013914088,0.0031339044,0.00026920644,0.00023976876,0.0047334651,0.035036732,0.11525407,0.14217189,0.53315389,-1.8390558,0.0010265561,0.003153116,-50.0
47.52,0.020440286,0.027556775,0.013938189,0.0031392006,0.00026957839,0.00023974618,0.0047330037,0.03503326,0.11524253,0.14215755,0.53310007,-1.8259244,0.0010277019,0.0031221262,-50.0
47.599998,0.020475578,0.027604187,0.013961989,0.0031444309,0.00026994597,0.00023972383,0.0047325464,0.035029817,0.11523112,0.14214337,0.53304672,-1.8130392,0.0010288353,0.0030917083,-50.0
47.68,0.020510428,0.027651006,0.013985492,0.0031495963,0.00027030922,0.00023970169,0.0047320942,0.035026416,0.11521982,0.14212933,0.53299397,-1.8003956,0.0010299564,0.0030618517,-50.0
47.759998,0.020544846,0.027697245,0.014008705,0.0031546981,0.00027066821,0.00023967979,0.0047316463,0.035023045,0.11520864,0.14211543,0.53294176,-1.7879893,0.0010310654,0.0030325465,-50.0
47.84,0.020578835,0.027742909,0.014031629,0.0031597367,0.00027102302,0.00023965811,0.004731203,0.035019711,0.11519757,0.14210168,0.53289008,-1.7758158,0.0010321625,0.0030037828,-50.0
47.919998,0.020612404,0.027788008,0.014054269,0.0031647133,0.00027137369,0.00023963665,0.0047307638,0.03501641,0.11518661,0.14208807,0.53283894,-1.7638712,0.0010332477,0.0029755505,-50.0
48.0,0.020645557,0.027832549,0.01407663,0.0031696286,0.00027172026,0.0002396154,0.0047303294,0.035013143,0.11517577,0.14207458,0.53278834,-1.752151,0.0010343213,0.0029478401,-50.0
48.080002,0.0206783,0.027876539,0.014098715,0.0031744838,0.00027206281,0.00023959436,0.0047298996,0.035009906,0.11516503,0.14206125,0.53273821,-1.7406512,0.0010353833,0.0029206423,-50.0
48.16,0.020710642,0.027919989,0.014120528,0.0031792792,0.00027240138,0.00023957354,0.004729474,0.035006706,0.1151544,0.14204805,0.53268856,-1.729368,0.0010364341,0.0028939478,-50.0
48.240002,0.020742582,0.027962903,0.014142074,0.0031840161,0.00027273601,0.00023955292,0.0047290521,0.035003535,0.11514388,0.14203496,0.5326395,-1.7182971,0.0010374736,0.0028677471,-50.0
48.32,0.020774134,0.028005291,0.014163354,0.0031886953,0.00027306678,0.0002395325,0.0047286348,0.035000395,0.11513347,0.14202203,0.53259087,-1.7074348,0.001038502,0.0028420317,-50.0
48.400002,0.020805297,0.028047159,0.014184375,0.0031933174,0.00027339376,0.00023951229,0.0047282218,0.034997292,0.11512316,0.14200921,0.53254277,-1.6967772,0.0010395194,0.0028167926,-50.0
48.48,0.020836079,0.028088517,0.014205139,0.0031978835,0.00027371693,0.00023949226,0.0047278129,0.034994215,0.11511295,0.14199653,0.53249508,-1.6863208,0.0010405261,0.0027920213,-50.0
48.560001,0.020866485,0.028129369,0.014225651,0.0032023941,0.0002740364,0.00023947246,0.0047274083,0.034991171,0.11510285,0.14198399,0.53244793,-1.6760616,0.0010415221,0.0027677091,-50.0
48.639999,0.02089652,0.028169723,0.014245912,0.00320685,0.00027435223,0.00023945284,0.0047270074,0.034988157,0.11509285,0.14197156,0.53240126,-1.6659963,0.0010425075,0.0027438479,-50.0
48.720001,0.020926192,0.028209588,0.014265927,0.0032112519,0.0002746644,0.00023943342,0.0047266106,0.034985173,0.11508295,0.14195926,0.53235507,-1.6561213,0.0010434826,0.0027204293,-50.0
48.799999,0.020955503,0.028248968,0.0142857,0.003215601,0.00027497302,0.00023941418,0.0047262181,0.034982219,0.11507314,0.14194708,0.53230929,-1.6464328,0.0010444473,0.0026974455,-50.0
48.880001,0.020984458,0.028287871,0.014305234,0.0032198976,0.00027527814,0.00023939514,0.0047258288,0.034979295,0.11506344,0.14193502,0.53226399,-1.6369277,0.0010454018,0.0026748886,-50.0
48.959999,0.021013062,0.028326305,0.014324532,0.0032241426,0.00027557975,0.00023937628,0.0047254437,0.034976397,0.11505383,0.14192308,0.53221917,-1.6276027,0.0010463464,0.0026527506,-50.0
49.040001,0.021041322,0.028364275,0.014343597,0.0032283366,0.00027587794,0.00023935761,0.0047250623,0.034973532,0.11504432,0.14191127,0.53217477,-1.6184543,0.001047281,0.0026310242,-50.0
49.119999,0.021069242,0.028401786,0.014362434,0.0032324805,0.00027617277,0.00023933913,0.0047246851,0.034970693,0.1150349,0.14189957,0.53213078,-1.6094793,0.0010482058,0.0026097018,-50.0
49.200001,0.021096826,0.028438849,0.014381044,0.0032365748,0.00027646424,0.00023932083,0.0047243112,0.034967884,0.11502558,0.14188798,0.53208727,-1.6006747,0.0010491209,0.0025887762,-50.0
49.279999,0.02112408,0.028475465,0.014399431,0.0032406203,0.0002767524,0.0002393027,0.004723941,0.034965102,0.11501635,0.1418765,0.53204417,-1.5920372,0.0010500265,0.0025682398,-50.0
49.360001,0.021151006,0.028511645,0.014417598,0.0032446175,0.00027703732,0.00023928475,0.0047235745,0.034962345,0.11500721,0.14186515,0.5320015,-1.5835638,0.0010509226,0.002548086,-50.0
49.439999,0.02117761,0.028547391,0.014435548,0.0032485675,0.00027731905,0.00023926697,0.0047232118,0.034959618,0.11499815,0.14185391,0.5319593,-1.5752515,0.0010518094,0.0025283077,-50.0
49.52,0.021203896,0.028582711,0.014453284,0.0032524704,0.0002775976,0.00023924938,0.0047228523,0.034956917,0.11498919,0.14184278,0.53191745,-1.5670973,0.0010526869,0.002508898,-50.0
49.599998,0.021229871,0.028617611,0.01447081,0.0032563272,0.00027787301,0.00023923194,0.0047224965,0.034954242,0.11498032,0.14183176,0.53187603,-1.5590985,0.0010535554,0.0024898502,-50.0
49.68,0.021255536,0.028652096,0.014488128,0.0032601384,0.00027814537,0.00023921469,0.0047221445,0.034951594,0.11497153,0.14182085,0.53183508,-1.551252,0.0010544149,0.0024711576,-50.0
49.759998,0.021280898,0.028686173,0.01450524,0.0032639049,0.00027841463,0.00023919759,0.0047217957,0.034948971,0.11496283,0.14181003,0.53179449,-1.543555,0.0010552655,0.0024528143,-50.0
49.84,0.021305958,0.028719846,0.01452215,0.0032676267,0.00027868093,0.00023918066,0.0047214502,0.034946375,0.11495422,0.14179933,0.53175426,-1.536005,0.0010561073,0.0024348132,-50.0
49.919998,0.021330722,0.02875312,0.014538861,0.0032713052,0.00027894427,0.0002391639,0.0047211079,0.034943804,0.11494569,0.14178874,0.53171444,-1.5285991,0.0010569404,0.0024171486,-50.0
50.0,0.021355193,0.028786004,0.014555375,0.0032749402,0.00027920466,0.0002391473,0.0047207694,0.034941256,0.11493724,0.14177825,0.53167504,-1.5213348,0.001057765,0.0023998141,-50.0
50.080002,0.021379378,0.028818499,0.014571695,0.003278533,0.00027946214,0.00023913085,0.0047204336,0.034938734,0.11492888,0.14176786,0.531636,-1.5142094,0.0010585811,0.0023828039,-50.0
50.16,0.021403277,0.028850613,0.014587823,0.0032820837,0.0002797168,0.00023911458,0.0047201016,0.034936238,0.11492059,0.14175756,0.53159738,-1.5072204,0.0010593889,0.0023661121,-50.0
50.240002,0.021426897,0.028882351,0.014603763,0.0032855929,0.00027996863,0.00023909844,0.0047197724,0.034933764,0.11491239,0.14174739,0.53155911,-1.5003651,0.0010601883,0.0023497327,-50.0
50.32,0.02145024,0.028913718,0.014619516,0.0032890614,0.0002802177,0.00023908248,0.0047194464,0.034931317,0.11490427,0.1417373,0.5315212,-1.4936414,0.0010609796,0.0023336601,-50.0
50.400002,0.021473311,0.028944718,0.014635086,0.0032924896,0.00028046401,0.00023906666,0.0047191242,0.034928892,0.11489622,0.1417273,0.53148365,-1.4870466,0.0010617627,0.0023178887,-50.0
50.48,0.021496113,0.028975356,0.014650473,0.0032958779,0.00028070761,0.00023905099,0.0047188043,0.034926493,0.11488826,0.1417174,0.53144652,-1.4805784,0.0010625379,0.0023024131,-50.0
50.560001,0.02151865,0.029005639,0.014665683,0.0032992272,0.00028094853,0.00023903548,0.0047184881,0.034924112,0.11488038,0.14170761,0.53140968,-1.4742346,0.0010633052,0.0022872279,-50.0
50.639999,0.021540923,0.02903557,0.014680716,0.0033025378,0.00028118683,0.00023902011,0.0047181747,0.034921758,0.11487256,0.14169791,0.53137326,-1.4680127,0.0010640647,0.0022723279,-50.0
50.720001,0.02156294,0.029065154,0.014695575,0.0033058103,0.00028142252,0.00023900489,0.0047178641,0.034919426,0.11486483,0.1416883,0.53133714,-1.4619106,0.0010648165,0.0022577075,-50.0
50.799999,0.021584701,0.029094396,0.014710262,0.003309045,0.00028165564,0.00023898981,0.0047175568,0.034917116,0.11485716,0.14167878,0.53130144,-1.4559261,0.0010655607,0.0022433621,-50.0
50.880001,0.021606209,0.029123301,0.014724781,0.0033122427,0.0002818862,0.00023897488,0.0047172522,0.034914829,0.11484957,0.14166936,0.53126603,-1.4500569,0.0010662974,0.0022292864,-50.0
50.959999,0.021627471,0.02915187,0.014739132,0.0033154038,0.00028211426,0.0002389601,0.0047169505,0.034912564,0.11484206,0.14166002,0.53123093,-1.444301,0.0010670266,0.0022154755,-50.0
51.040001,0.021648489,0.029180113,0.014753317,0.0033185286,0.00028233984,0.00023894545,0.004716652,0.034910318,0.11483461,0.14165078,0.53119624,-1.4386562,0.0010677484,0.0022019248,-50.0
