Time,tCa,tCe,tP21,aRc,C1,tE1,Rb,pRb,E2f,RbE2f,E1,pC1,E1C1,P21,Ce,Ca,CeP21,CaP21,aPcna,iPcna,Rc,pRc,iRc,Dna,P53,Dam,Pr,tRb,tE2f,tC1,Cd,Skp2,Cdt2,kSyE2f,kSyE2fE2f,jSyE2f,kAsRbE2f,kDsRbE2f,kDeE2f,kPhRbCd,kPhRbCe,kPhRbCa,kDpRb,kSyE1,kDeE1C1,kDeE1,kPhC1,kPhC1Ce,kPhC1Ca,kDpC1,kAsE1C1,kDsE1C1,kSyP21,kSyP21P53,kDeP21,kDeP21Cy,kDeP21aRc,kSyCe,kSyCa,kAsCyP21,kDsCyP21,kDeCe,kDeCa,kDeCeCa,kDeCaC1,kImPc,kExPc,kPhRc,kDpRc,jCy,n,kAsRcPc,kDsRcPc,kAsPcP21,kDsPcP21,kSyDna,kSyP53,kDeP53,jP53,kGeDam,kGeDamArc,kReDam,kReDamP53,jDam,kSyPr,kDePr,Cell,Phosphorylation_of_Rb,Phosphorylation_Rb_in_Rb_E2F_complexes,Dephosphorylation_of_Rb,Synthesis_of_E2F,Degradation_of_E2F,Degradation_of_E2F_in_Rb_E2F_complexes,Association_dissociation_of_Rb_and_E2F,Synthesis_of_p21,Synthesis_of_CycE,Synthesis_of_CycA,Association_dissociation_of_CycE_Cdk2_and_p21,Association_dissociation_of_CycA_Cdk2_and_p21,Degradation_of_p21_in_CycE_Cdk2_p21_complexes,Degradation_of_p21_in_CycA_Cdk2_p21_complexes,Degradation_of_CycE_in_CycE_Cdk2_complexes,Degradation_of_CycE_in_CycE_Cdk2_p21_complexes,Degradation_of_CycA_in_CycA_Cdk2_complexes,Degradation_of_CycA_in_CycA_Cdk2_p21_complexes,Degradation_of_free_p21,Synthesis_of_Emi1,Degradation_of_Emi1,Association_dissociation_of_Emi1_APC_C_Cdh1_complexes,Degradation_of_Emi1_in_Emi1_APC_C_Cdh1_complexes,Phosphorylation_of_free_APC_C_Cdh1,Phosphorylation_of_APC_C_Cdh1_in_Emi1_APC_C_Cdh1_complexes,Dephosphorylation_of_APC_C_Cdh1,Nuclear_import_of_active_PCNA,Nuclear_export_of_active_PCNA,Nuclear_export_of_inactive_PCNA,Association_dissociation_of_PCNA_and_p21,Degradation_of_p21_in_PCNA_p21_complexes,Association_dissociation_of_active_PCNA_and_replication_complexes,Association_dissociation_of_inactive_PCNA_and_replication_complexes,Phosphorylation_priming_of_replication_complexes,Dephosphorylation_of_replication_complexes,Association_dissociation_of_p21_and_replication_complexes,Degradation_of_p21_in_inactive_replication_complexes,Dissassembly_of_RC,Dissassembly_of_pRC,Dissassembly_of_aRC,Dissassembly_of_iRC,Synthesis_of_DNA,Synthesis_of_p53,Degradation_of_p53,Induction_of_DNA_damage,Induction_of_DNA_damage_by_replication,Synthesis_of_APC_C_Cdh1_activity_probe,Degradation_of_APC_C_Cdh1_activity_probe,Repair_of_DNA_damage
120.0,0.005719686535843203,0.4975832040463527,0.5178871064857304,0.0003049214176214662,0.7354925441121586,0.10931284613316708,0.10356453268302701,4.215399062616192,0.426461235135047,0.6810364047007791,0.0005892543728962032,0.1557838641275721,0.10872359176027088,0.004280761339472724,0.46362548642950574,0.005703875596286246,0.03395771761684694,1.581093955695694e-05,0.024017434872182157,0.4713910398447908,0.9907604663132734,0.0006928355240443084,0.00824177674506299,0.00021649144055093712,0.11682441212764927,0.10868304053739007,0.006782065922323447,4.999999999999998,1.107497639835826,1.0000000000000016,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.02804515206458082,0.18442384701146802,0.2107699531308096,0.05722985629226455,0.021323061756752353,0.03405182023503896,0.21742611059743433,0.002934595297021194,0.0042646123513504705,0.008529224702700941,0.0002867841774593172,2.3626383159896247e-05,0.00020681020705180317,9.62922102230917e-08,0.0018941688771859468,0.00013873622941969245,0.008447354703186515,2.341576571466922e-05,2.6070808083888862e-05,0.0021323061756752353,2.946271864481016e-07,0.0032466860609037217,0.0005436179588013544,0.007605088858904569,0.0011242161229441834,0.007789193206378606,0.003,0.00014410460923309294,0.002828346239068745,0.005567380268966233,0.0028708784157007203,-1.385200968627825e-07,-4.975812163856418e-06,3.11217169101551e-05,3.464177620221542e-05,4.811181416248907e-05,5.0194290863517666e-05,0.0,0.0,0.0,0.0,2.8357691838796354e-06,0.05,0.04921697809504836,0.001,3.6590570114575946e-06,0.01,0.009976996045684323,0.00021298060982580312
132.0,0.006447383837276798,0.5257025339108874,0.5150931462512165,0.0003302012376085732,0.7040754850559126,0.128821309472908,0.09648351822380755,4.236271340714384,0.4603185676042979,0.6672451410618044,0.0007137951834862424,0.16781700065466726,0.12810751428942177,0.003959187652030711,0.49244790546674094,0.006430195955312564,0.033254628444146436,1.7187881964234718e-05,0.026079684159757435,0.46970491766160966,0.9907429362160178,0.0007696379349100146,0.008157224611465555,0.0002518935035168173,0.1260770246948242,0.11802053172496334,0.007081841187716258,4.9999999999999964,1.1275637086661023,1.0000000000000016,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.026982911686098943,0.18660406508483557,0.2118135670357192,0.057884635700878734,0.023015928380214896,0.033362257053090226,0.21872954882572226,0.003008616197558594,0.0046031856760429795,0.009206371352085959,0.00028696224438498575,2.459895832819959e-05,0.00021024733189081764,1.0866777025953356e-07,0.0020172896698159794,0.00013622602043634032,0.009118988632035646,2.4375011481747007e-05,2.503136192583293e-05,0.0023015928380214897,3.568975917431212e-07,0.0037445817575422844,0.0006405375714471089,0.007994548315303898,0.0014546191910927498,0.008390850032733363,0.003,0.0001564781049585446,0.002818229505969658,0.005628387172801161,0.002969637922138101,-1.2948209501036188e-07,-4.542197383003959e-06,4.488443903202061e-05,3.848189674550073e-05,4.9160620147856634e-05,5.157281228010921e-05,0.0,0.0,0.0,0.0,3.0708715097597305e-06,0.05,0.04924093932279765,0.001,3.962414851302878e-06,0.01,0.0099730097227793,0.00023840227253261637
144.0,0.0072366045644951015,0.556259751766105,0.5118962692421921,0.0003600574958430226,0.6706756789138015,0.14911875614335496,0.09056974083152483,4.257824408116467,0.4923970634864391,0.6516058510520031,0.0008614217727798196,0.18106698671562485,0.14825733437057514,0.003640819475104223,0.5237525129482823,0.007218022523119896,0.03250723881782273,1.8582041375206073e-05,0.028473331728488056,0.46765290419765604,0.9906031588557462,0.0009600589381788149,0.008076724710233877,0.0002903623490465164,0.13504166165341047,0.12705652231711226,0.0074312564185334265,4.999999999999995,1.1440029145384423,1.0000000000000016,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.026201025444144488,0.18850381293157467,0.21289122040582337,0.05844593597824135,0.024619853174321957,0.03258029255260016,0.21972334287559334,0.003080333293227284,0.004923970634864391,0.009847941269728782,0.0002815264083857465,2.5350414905155534e-05,0.00021379527406264576,1.2221132193723776e-07,0.002151716913318149,0.0001335485250005631,0.009754084537448292,2.511086684359343e-05,2.394512809453868e-05,0.0024619853174321954,4.307108863899098e-07,0.004294772979196609,0.0007412866718528757,0.008353632878152537,0.0018466262931005537,0.009053349335781244,0.003,0.00017083999037092833,0.002805917425185936,0.005690097025841668,0.0030756835847993652,-8.669672958636861e-08,-3.5869812038314706e-06,6.522305970461519e-05,4.800294690894075e-05,5.032318719991467e-05,5.311941695910088e-05,0.0,0.0,0.0,0.0,3.34853471134011e-06,0.05,0.049264952652512246,0.001,4.3206899501162715e-06,0.01,0.009968669013006755,0.00026386973840650203
156.0,0.008103054527387386,0.5889297305212038,0.5081881828404478,0.00039566939950255926,0.6356755577458488,0.1700646394938694,0.08553854651327791,4.279686230982703,0.5229394013152081,0.6347752225040159,0.0010377236049415582,0.1952975263652248,0.16902691588892785,0.0033281734849268693,0.5572693372244563,0.008083042393697197,0.031660393296747566,2.0012133690189145e-05,0.031255507825300066,0.46517351085712483,0.990317932976321,0.0012803045562199736,0.008006093067958254,0.00033247203471425225,0.14371844333553005,0.13579190824292392,0.007836448781075615,4.9999999999999964,1.157714623819224,1.0000000000000013,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.02562783729283406,0.19018228369510853,0.21398431154913516,0.05893406558634652,0.026146970065760406,0.03173876112520079,0.22048350540261308,0.0031497475466842405,0.005229394013152081,0.010458788026304162,0.00027166936727582693,2.5901160687733364e-05,0.000216972982875348,1.371458749663303e-07,0.0022966438240602178,0.00013048025770527133,0.010357215387730585,2.5642569827292844e-05,2.2808425712936666e-05,0.0026146970065760405,5.188618024707791e-07,0.0049062861546833,0.0008451345794446393,0.008680617449444964,0.0023081869007112615,0.00976487631826124,0.003,0.0001875330469518004,0.002791041065142749,0.005750640131637548,0.0031878973599369933,4.496291254447916e-09,-2.0504554141260727e-06,9.498132601287649e-05,6.401522781099868e-05,5.16247097425529e-05,5.4866845078358494e-05,0.0,0.0,0.0,0.0,3.679725415373801e-06,0.05,0.049288895751354395,0.001,4.748032794030711e-06,0.01,0.009963661544192145,0.00028926823766152313
168.0,0.009066183712040644,0.6234217096224774,0.5038784366258546,0.00043855690551744726,0.5992757129357789,0.1915382023762182,0.08119912600228926,4.3015526906181005,0.5520942155085975,0.6172481833796076,0.0012502182943426863,0.2104363029823471,0.1902879840818755,0.0030243116826727152,0.5927409993902437,0.00904467386796822,0.030680710232233743,2.150984407242461e-05,0.03448784170164881,0.46219954850190104,0.989840452257245,0.0017686344722644888,0.007952356364974694,0.000378945771748573,0.15210889358306295,0.144229060087431,0.008307378575903872,4.999999999999997,1.169342398888205,1.0000000000000016,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.025215227593077413,0.19167759792010064,0.21507763453090503,0.05936303479665767,0.027604710775429878,0.030862409168980382,0.2210615979341902,0.003216871148664504,0.005520942155085975,0.01104188431017195,0.00025859801764332763,2.6278420641239673e-05,0.00021939949596112452,1.5381811281324927e-07,0.0024513812329758494,0.00012688529620025782,0.010930953499676209,2.5995752724003636e-05,2.1627024074254127e-05,0.0027604710775429877,6.251091471713431e-07,0.005589374755856913,0.0009514399204093775,0.008972406230456807,0.0028490076555801485,0.010521815149117356,0.003,0.00020692705020989284,0.002773197291011406,0.0058082027718273635,0.003305215140301314,1.7140695155792147e-07,2.222641804807535e-07,0.0001380305437558219,8.843172361322444e-05,5.310971363757404e-05,5.686775061503067e-05,0.0,0.0,0.0,0.0,4.078579221312259e-06,0.05,0.049312656608564515,0.001,5.262682866209367e-06,0.01,0.009957651175262008,0.00031449864362226
180.0,0.010151030376009415,0.6594671110000978,0.49889210067032475,0.000490777059590294,0.5615669947242972,0.2134326680748786,0.07741860968088025,4.323177554634578,0.579940598410724,0.5994038356845381,0.0015092691929459363,0.2265096063937715,0.21192339888193265,0.0027324167585074605,0.6299129305412934,0.010127905709449833,0.02955418045880447,2.3124666559581294e-05,0.03823589367200581,0.45865756549169984,0.9890994646668267,0.0024849449788315893,0.007924813294753396,0.0004307041020596453,0.16021583241424378,0.15237170430882951,0.008858533816675203,4.9999999999999964,1.1793444340952621,1.0000000000000013,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.024929740762970578,0.19301537831202042,0.2161588777317289,0.059742808598114386,0.0289970299205362,0.02997019178422691,0.22149395495385713,0.0032817266593139502,0.00579940598410724,0.01159881196821448,0.00024347562487135252,2.651742596110505e-05,0.00022080114156009428,1.7276583871676862e-07,0.0026153472036504555,0.00012270655113032043,0.011476274201308086,2.6203345673326853e-05,2.0414057508288806e-05,0.00289970299205362,7.546345964729681e-07,0.006356323660306822,0.0010596169944096633,0.009224880685527284,0.0034812730939022367,0.011325480319688575,0.003,0.00022941536203203487,0.0027519453929501993,0.005861064009672807,0.003426659527470372,4.593638603235999e-07,3.4725748489638064e-06,0.0001995143448085959,0.00012424724894157947,5.485261328401946e-05,5.920677870161944e-05,0.0,0.0,0.0,0.0,4.564226654189734e-06,0.05,0.049336130668898664,0.001,5.889324715083529e-06,0.01,0.00995020627956937,0.0003394763816038111
192.0,0.011391340461535369,0.6968104869787701,0.4931665079781627,0.0005552283429272016,0.5225606264063872,0.23565133018666307,0.07410046647018022,4.3443650925207855,0.6065140119675231,0.5815344410090352,0.0018296352137555834,0.2436176786207068,0.23382169497290747,0.002455394138909155,0.6685274811054737,0.011366408592830215,0.028283005873296487,2.4931868705153163e-05,0.0425687640348306,0.45446714907959074,0.9879960118389814,0.0035127328004321517,0.007936027017661162,0.0004889406153925527,0.16804330820286686,0.16022485198524872,0.00951061982205346,5.000000000000001,1.1880484529765583,1.0000000000000016,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.0247471969541843,0.1942139912585231,0.21721825462603928,0.060080767499024995,0.030325700598376155,0.02907672205045176,0.22180718383242448,0.003344346465622935,0.006065140119675231,0.012130280239350462,0.0002273481651412564,2.666241960402431e-05,0.0002210171412961606,1.9482972824988165e-07,0.0027880912720086005,0.00011795416650802552,0.011992939274448902,2.630614454314481e-05,1.918764206917012e-05,0.0030325700598376154,9.148176068777917e-07,0.007222736284223944,0.0011691084748645373,0.009433098987223904,0.004220875210610683,0.01218088393103534,0.003,0.0002554125842089836,0.0027268028944775445,0.005907637880377082,0.0035514269788920407,9.40098594062858e-07,8.028189595246507e-06,0.00028609323083142067,0.0001756366400216076,5.697017172135769e-05,6.201596861911376e-05,0.0,0.0,0.0,0.0,5.163623589222974e-06,0.05,0.049359217012986185,0.001,6.6627401151264185e-06,0.01,0.009940701965432723,0.00036413049188168095
204.0,0.012834869659272942,0.7352030093721491,0.48664632988248213,0.0006361258764336091,0.48219060286344506,0.25810540663356274,0.07117145768562703,4.364965159152447,0.6318287675780709,0.5638633831619223,0.0022332206224874173,0.2619372111254814,0.2558721860110753,0.0021955417223861622,0.708321369980755,0.012807823641843038,0.026881639391394145,2.7046017429904428e-05,0.04755955257466348,0.4495393242792129,0.9863989165064588,0.004962179145050979,0.008002778472059054,0.0005552403930606264,0.17559658431525968,0.16779479287157978,0.010293776280754145,4.9999999999999964,1.1956921507399931,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.024649434266065837,0.19528774385491,0.21824825795762237,0.060382636052258,0.03159143837890355,0.028193169158096117,0.22202155506541318,0.0034047726745220774,0.00631828767578071,0.01263657535156142,0.00021106715108076563,2.676781030713505e-05,0.0002200001494592949,2.213454242959057e-07,0.0029693663077499525,0.00011269098701350553,0.012479702642876388,2.6353131073460764e-05,1.796837983116858e-05,0.003159143837890355,1.1166103112437086e-06,0.008209658122732104,0.0012793609300553765,0.009591271287349795,0.005089563206636065,0.01309686055627407,0.003,0.0002853573154479809,0.0026972359456752773,0.005946504954777061,0.003679043420280334,1.7238643229058976e-06,1.4304168126127138e-05,0.00040616645106567235,0.00024810895725254896,5.963630551935479e-05,6.549498095366385e-05,0.0,0.0,0.0,0.0,5.915970650832565e-06,0.05,0.049381813010151585,0.001,7.63351051720331e-06,0.01,0.00992815375874462,0.0003884029258538476
216.0,0.014552875892666576,0.7743972961959834,0.4792760844501608,0.0007397369894538028,0.4402928293818347,0.28071339128739664,0.068573623449391,4.38487035097184,0.6558959632727714,0.5465560255787655,0.002754273001029291,0.2817480523317996,0.2779591182863673,0.0019543240827018605,0.7490251026915731,0.014523229844982099,0.025372193504410282,2.964604768447699e-05,0.053287694378952366,0.4437729965928942,0.9841398011509133,0.006973537637165053,0.008146924222469971,0.000631765020167882,0.1828822028415854,0.17508918171180982,0.011253609592160005,4.9999999999999964,1.202451988851537,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.024622353800652464,0.19624886591578147,0.21924351754859203,0.06065306959807401,0.032794798163638575,0.027327801278938274,0.22215303390931926,0.0034630576227326834,0.0065589596327277145,0.013117919265455429,0.00019522812151786108,2.6900795460439075e-05,0.00021780950610142852,2.544987292049826e-07,0.0031592743666570577,0.00010701606698667981,0.012934180218869567,2.6402344906819097e-05,1.677704228219086e-05,0.0032794798163638572,1.3771365005146455e-06,0.009347275342268162,0.0013897955914318365,0.009692377777630793,0.006118847733566533,0.014087402616589981,0.003,0.0003197261662737142,0.002662637979557365,0.005976412477715375,0.0038096027129955394,2.976300434039927e-06,2.2799752718510694e-05,0.0005700566639567426,0.0003486768818582527,6.309933911079419e-05,6.993788459139345e-05,0.0,0.0,0.0,0.0,6.879554001920365e-06,0.05,0.04940380662721262,0.001,8.876843873445634e-06,0.01,0.009910892577140583,0.00041224818316397486
228.0,0.01665844530650168,0.8141418750961714,0.47098898333887645,0.0008755081629451107,0.3965556419852085,0.3034017715321951,0.06625919281256842,4.404015472516042,0.6787378284635505,0.529725334671385,0.0034500443470691818,0.30349263082966726,0.2999517271851259,0.0017322700066214848,0.7903622650207333,0.01662541882885565,0.023779610075438183,3.302647764602843e-05,0.059844567161651055,0.43704805876251485,0.981008038856462,0.009720434963938897,0.008396018016655883,0.0007215401075672661,0.1899081605854201,0.1821172585099615,0.012463080029800334,4.999999999999995,1.2084631631349354,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.024654800828101273,0.19710883977815286,0.2202007736258021,0.060896033218476794,0.033936891423177525,0.026486266733569255,0.222214476553395,0.003519265284683361,0.0067873782846355046,0.013574756569271009,0.00018014034228892796,2.7148390502445313e-05,0.00021459723512466287,2.9804486979644414e-07,0.0033585506153203234,0.00010104862995811828,0.013352061462188208,2.6523936867322165e-05,1.563273547089489e-05,0.0033936891423177523,1.725022173534591e-06,0.010681828237443328,0.0014997586359256296,0.00972712979101163,0.007357528357840538,0.015174631541483364,0.003,0.00035906740296990633,0.0026222883525750893,0.005996214287712169,0.00394410609465423,4.941644067453914e-06,3.408695429651183e-05,0.000790181142201088,0.0004860217481969449,6.770147295565026e-05,7.576920928120001e-05,0.0,0.0,0.0,0.0,8.142225915389529e-06,0.05,0.049425065207135764,0.001,1.0506097955341328e-05,0.01,0.009885855712663986,0.00043563344757425825
240.0,0.019345441860778172,0.8541724785932001,0.46169066324204744,0.0010577887925947087,0.35042116034955184,0.3261073669488455,0.06418699860047922,4.422381276553245,0.7004016766071272,0.5134317248462709,0.004425102170578773,0.32789657487218304,0.3216822647782667,0.0015289930080577615,0.8320453981416198,0.019307728357825394,0.02212708045158027,3.7713502952778034e-05,0.06734414927395384,0.4292134066647528,0.9767451497192031,0.013413591873500648,0.008783469614703807,0.0008288994213797333,0.19668424935861029,0.1888902650200081,0.014048016164128672,4.999999999999995,1.213833401453398,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.02473805039980235,0.1978796354875779,0.22111906382766225,0.06111507651768773,0.03502008383035636,0.025671586242313544,0.22221624855654348,0.0035734739948688823,0.007004016766071272,0.014008033532142543,0.0001658375735661597,2.763570651295469e-05,0.00021058919270277712,3.5892923868553663e-07,0.0035691551904969356,9.491667668698399e-05,0.013724750433304497,2.6808353960645236e-05,1.4551825032663944e-05,0.003502008383035636,2.2125510852893864e-06,0.012289671725012673,0.0016084113238913336,0.009681499713666036,0.008887496266594148,0.016394828743609154,0.003,0.000404064895643723,0.0025752804399885166,0.006004739270699832,0.004084935877759858,7.97548054169451e-06,4.8789465021654765e-05,0.0010813586004673082,0.0006706795936750324,7.390047064087905e-05,8.359456998122613e-05,0.0,0.0,0.0,0.0,9.83743577113079e-06,0.05,0.04944541889438986,0.001,1.2693465511136505e-05,0.01,0.009846849051302873,0.0004585394520754401
252.0,0.02298220037189472,0.8941942784271799,0.4512355447351987,0.001308513005244502,0.3008830004555606,0.34878263548466737,0.062319124290403996,4.440009374308539,0.7209814364838661,0.4976715014010531,0.0058952639600191705,0.3562296280197929,0.3428873715246482,0.0013433097512363143,0.8737621450680673,0.022937436921588086,0.020432133359112675,4.476345030663696e-05,0.07594113855407877,0.4200673911244407,0.9710353185525387,0.018308221392116845,0.009347947050102402,0.0009601702928577194,0.20322264193166553,0.19542215618426298,0.01624884106527095,4.999999999999996,1.2186529378849191,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.02486594596810251,0.19857584336448345,0.22200046871542695,0.06131361427810912,0.036049071824193306,0.024883575070052656,0.22216630124955508,0.0036257811354533246,0.007209814364838661,0.014419628729677322,0.00015212654177546004,2.8573910169805293e-05,0.00020606644371898327,4.514577529010754e-07,0.0037956765415768237,8.875844498792255e-05,0.014032344056671042,2.7384756981074995e-05,1.3547829704568877e-05,0.0036049071824193306,2.9476319800095854e-06,0.014308973372434499,0.001714436857623241,0.00953048660265325,0.010860977508157036,0.017811481400989645,0.003,0.0004556468313244727,0.0025204043467466444,0.006000573282723795,0.004236551900377959,1.259495876893044e-05,6.755892091304959e-05,0.0014618207114038227,0.0009154110696058423,8.229435745542338e-05,9.427787939866978e-05,0.0,0.0,0.0,0.0,1.2169170948773867e-05,0.05,0.04946463558423939,0.001,1.5702156062934023e-05,0.01,0.009779624991395027,0.0004809624321057105
264.0,0.028377556097783817,0.9338388894211735,0.4393911530444355,0.0016615817652897206,0.24603878019230974,0.37140893506868744,0.06061551089688002,4.4570526074634325,0.7406715086379116,0.48233188163968527,0.008393116093286865,0.39094540083229157,0.3630158189754006,0.0011734053739452916,0.915135461148849,0.028320883990410658,0.018703428272324508,5.667210737315984e-05,0.08586088981204142,0.40932590138176306,0.9634785390353597,0.02472813329032372,0.0101317459090295,0.0011247431844044655,0.20953885782154244,0.2017307744606296,0.01959661393171858,4.999999999999998,1.223003390277597,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.02503644292745022,0.19922086687193494,0.22285263037317163,0.06149543711429725,0.03703357543189558,0.024116594081984265,0.22206925010605105,0.0036763108625723394,0.007406715086379117,0.014813430172758234,0.00013865345438373656,3.0398272100571048e-05,0.00020135692260218096,6.101192237000306e-07,0.004049303523056009,8.275917742415006e-05,0.01421928034184121,2.8453793411771297e-05,1.263261962578803e-05,0.0037033575431895584,4.196558046643433e-06,0.017020162266293437,0.001815079094877003,0.009219623876686449,0.01360301538491004,0.01954727004161458,0.003,0.0005151653388722486,0.0024559554082905785,0.005981703937899764,0.004406711039470422,1.957021351168986e-05,9.108690857647187e-05,0.0019571541493282624,0.001236406664516186,9.365343817375125e-05,0.00010907610878205423,0.0,0.0,0.0,0.0,1.54527104171944e-05,0.05,0.049482381187932904,0.001,1.993898118347665e-05,0.01,0.009645013636712496,0.0005029177653007119
