Time,Active_TGF_beta,Macrophages,VEGF,LECs,Capillaries,f,sigma,a_p,p_0,a_M,T_L,r1,d1,s_M,alpha,b1,b2,beta,r2,k1,d2,rho,S_V,r3,d3,gamma,c1,c2,c3,c4,S_L,b3,b4,C,k2,L,delta1,delta2,Body,Activation_of_TGF_beta_by_enzymes_and_Macrophages,Decay_of_TGF_beta,Flux_of_macrophages_from_source,Chemotaxis_by_TGF_beta,Logistic_growth_of_Macrophages,Removal_of_Macrophages,Differentiation_of_Macrophages,Flux_of_VEGF_from_source,Production_of_VEGF_by_macrophages,Decay_of_VEGF,VEGF_used_by_LECs,Growth_of_LECs_upregulated_by_VEGF_and_downregulated_by_TGF_beta,Inflow_and_chemotaxis_of_LECs_by_VEGF,Crowding_effect_and_apoptosis_of_LECs,Transdifferentiation_of_LECs_into_the_capillaries
10.75,94.81793228352987,5738.290071420984,0.6996114922659138,5254.026048629846,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,47406.293098970586,47408.96614176493,542.0,439.5858348040135,34.66880171073969,1147.6580142841967,0.0,1.9,10.90275113569987,7.695726414925051,5.146087806000272,96.33714343335848,500.0006042669631,122.61977755736903,0.0
11.0,94.15831208687293,5705.484125950628,0.6899464805403638,5372.3369468337905,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,47076.551249930955,47079.156043436466,542.0,433.6089481669375,34.47250225233218,1141.0968251901256,0.0,1.9,10.840419839306193,7.589411285944002,5.189274956242913,99.12136915909099,500.0005876866,126.35623660240697,0.0
11.25,93.51513074355783,5672.795834611251,0.6804775850286301,5490.407158745206,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,46755.02394613375,46757.56537177892,542.0,427.8165424959207,34.27688502988661,1134.5591669222501,0.0,1.9,10.778312085761376,7.485253435314931,5.230538605889577,101.9204206174198,500.00057166635025,130.1285130132701,0.0
11.5,92.88724501893445,5640.263038321671,0.6712037170865225,5608.231440323212,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,46441.14016688099,46443.622509467226,542.0,422.19587089249916,34.08217676782404,1128.0526076643343,0.0,1.9,10.716499772811176,7.3832408879517475,5.269972104637018,104.73436860453769,500.0005561906541,133.93664626632335,0.0
11.75,92.27364991813317,5607.918866182564,0.6621218556327472,5725.804552777332,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,46134.39794377749,46136.82495906659,542.0,416.7356965992883,33.88857608461516,1121.5837732365128,0.0,1.9,10.655045845746871,7.283340411960219,5.307652469665503,107.56324032754281,500.0005412411749,137.7806478815279,0.0
12.0,91.67346172902573,5575.792304264593,0.6532300250089988,5843.121262551687,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,45834.35585247432,45836.730864512865,542.0,411.42609767722536,33.69625688117434,1115.1584608529188,0.0,1.9,10.594005378102727,7.185530275098987,5.343663147854152,110.40703351223353,500.0005268018093,141.66050245754596,0.0
12.25,91.08590285156664,5543.90868959704,0.6445260568004842,5960.176337896802,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,45540.62550191661,45542.95142578332,542.0,406.25829491421354,33.50537128369629,1108.7817379194082,0.0,1.9,10.533426510234376,7.089786624805327,5.378084534060247,113.26571059145165,500.00051285659,145.57616851384645,0.0
12.5,90.51028867782608,5512.2901340976005,0.6360070269782643,6076.964545831527,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,45252.864862836475,45255.14433891304,542.0,401.22450411582133,33.31605216901692,1102.4580268195202,0.0,1.9,10.473351254785442,6.996077296760907,5.410989015385279,116.13919565120634,500.0004993888128,149.52757919860173,0.0
12.75,89.9460156046398,5480.955912342458,0.627669712167115,6193.48065005142,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,44970.772541879116,44973.0078023199,542.0,396.3178036794155,33.1284154752064,1096.1911824684917,0.0,1.9,10.41381623345067,6.904366833838265,5.442444303702519,119.02737759052708,500.0004863818118,153.51464320475432,0.0
13.0,89.39255135555221,5449.922801364706,0.6195114036879372,6309.719407612829,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,44694.08275173797,44696.27567777611,542.0,391.53202686698836,32.94256222649289,1089.9845602729413,0.0,1.9,10.354853322592941,6.814625440567309,5.472520377922141,121.93011488629938,500.0004738202214,157.53724558931754,0.0
13.25,88.84942640612205,5419.205364014004,0.6115282457564915,6425.675568424763,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,44422.56077397864,44424.71320306102,542.0,386.8616673765765,32.758580221582285,1083.841072802801,0.0,1.9,10.296490191626607,6.726810703321406,5.501274951422798,124.84722624948833,500.0004616874017,161.5952484468622,0.0
13.5,88.31622523807822,5388.816209898082,0.6037172332774641,6541.343870102376,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,44155.9990779858,44158.11261903911,542.0,382.3017867568876,32.57654558891369,1077.7632419796164,0.0,1.9,10.238750798806356,6.640889566052104,5.528770832444588,127.7785043118303,500.00044996851574,165.68849152579847,0.0
13.75,87.79257950116882,5358.7662068866775,0.5960753364469671,6656.719037582983,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,43894.21377032719,43896.28975058441,542.0,377.847941168703,32.396524046864684,1071.7532413773356,0.0,1.9,10.181655793084687,6.556828700916638,5.555068455944291,130.72371175926597,500.0004386491441,169.8167927232667,0.0
14.0,87.27816211584327,5329.064658872508,0.5885981288520976,6771.795782603237,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,43637.04141375117,43639.081057921634,542.0,373.49611855929106,32.21857196271478,1065.8129317745015,0.0,1.9,10.125222851857764,6.474579417373073,5.580212857252308,133.68257328664572,500.0004277132806,173.97994841498044,0.0
14.25,86.77268194178838,5299.719500990091,0.5812840458992691,6886.568795571318,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,43384.33655867449,43386.34097089419,542.0,369.2426826796707,32.042737517016285,1059.9439001980181,0.0,1.9,10.069467051881173,6.39412450489196,5.604273600594693,136.65480424151556,500.000417149558,178.177734006233,0.0
14.5,86.27587917980463,5270.737448041615,0.5741283687842708,7001.03275176648,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,43135.9693877986,43137.939589902315,542.0,365.08432506296015,31.869061588384273,1054.147489608323,0.0,1.9,10.014401151279069,6.315412056626978,5.627288119007721,139.64007272723018,500.00040694244916,182.40990465182242,0.0
14.75,85.7875211512363,5242.1241320442605,0.5671284137361828,7115.182302727025,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,42891.823708958305,42893.76057561815,542.0,361.0180216961336,31.697578573743087,1048.4248264088521,0.0,1.9,9.960035850884095,6.238412551098011,5.6493108739050735,142.63803494535776,500.0003970797996,186.67619544386292,0.0
15.0,85.30739883478483,5213.884213269095,0.5602815540589806,7229.01207845617,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,42651.79511378819,42653.69941739242,542.0,357.0409973359141,31.528317050282816,1042.7768426538191,0.0,1.9,9.90638000521128,6.163097094648787,5.67039497027999,145.6483236732938,500.000387549901,190.97632183409644,0.0
15.25,84.8353235983633,5186.021479079288,0.5535794694453264,7342.516696608021,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,42415.78937314395,42417.66179918165,542.0,353.15069255796845,31.361300364772028,1037.2042958158577,0.0,1.9,9.853440810250648,6.089374163898591,5.690533096222407,148.6705075817854,500.000378333616,195.30998033773903,0.0
15.5,84.37112469492351,5158.538936586768,0.5470273652408633,7455.690735300136,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,42183.721077597125,42185.56234746175,542.0,349.3447380838265,31.196547186249752,1031.7077873173537,0.0,1.9,9.801223979514859,6.017301017649496,5.709853602574727,151.7042315961806,500.00036943078806,199.67684776567995,0.0
15.75,83.91464610739943,5131.4388869367485,0.5406156430379202,7568.528757681849,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,41955.51238632158,41957.323053699714,542.0,345.62092460678525,31.034071948968773,1026.2877773873497,0.0,1.9,9.749733885179822,5.946772073417122,5.72833105765923,154.7490129467214,500.0003608213253,204.07658246268554,0.0
16.0,83.4657453667128,5104.723005943889,0.534342251693399,7681.025305765408,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,41731.09205629809,41732.8726833564,542.0,341.9771895113137,30.87388533375569,1020.9446011887778,0.0,1.9,9.69897371129339,5.877764768627389,5.746014900075333,157.8044042186439,500.00035249585426,208.50882449126635,0.0
16.25,83.0242911827936,5078.392404220098,0.5282071262180128,7793.174893884292,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,41510.394502611525,41512.1455913968,542.0,338.4115944340313,30.71599462672832,1015.6784808440196,0.0,1.9,9.648945568018187,5.810278388398141,5.762974720738184,160.8699568293253,500.00034444786195,212.97319556800255,0.0
16.5,82.59016197527657,5052.447679149823,0.5222010355948674,7904.972012570464,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,41293.358967189866,41295.080987638285,542.0,334.9223107062727,30.560404029383367,1010.4895358299646,0.0,1.9,9.599650590384663,5.7442113915435415,5.779178399837836,163.94513239653676,500.00033665916243,217.4692994016524,0.0
16.75,82.16324445491797,5026.888966297486,0.5163264897886723,8016.4111370291985,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,41079.92883696909,41081.62222745899,542.0,331.50760563087215,30.40711496550659,1005.3777932594973,0.0,1.9,9.551089035965223,5.679591387675396,5.794719592319148,167.0294710515839,500.0003291272149,221.996722318306,0.0
17.0,81.74343240734153,5001.71598276441,0.5105799191956337,8127.486703113814,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,40870.051030978466,40871.71620367077,542.0,328.1658307651055,30.25612634001179,1000.3431965528821,0.0,1.9,9.503260367252379,5.616379111151971,5.809624105795214,170.12244998271234,500.0003218417949,226.5550323820837,0.0
17.25,81.33062562948815,4976.928066137367,0.5049572133111586,8238.193138889268,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,40663.67546980067,40665.31281474408,542.0,324.89541174702396,30.107434771520296,995.3856132274734,0.0,1.9,9.456163325660997,5.554529346422745,5.8239090701856835,173.2235282017949,500.00031479232996,231.14378097842993,0.0
17.5,80.92472901195161,4952.524209580938,0.49945313952772674,8348.524856226973,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,40460.754617427614,40462.364505975806,542.0,321.69483955738565,29.96103480197112,990.5048419161876,0.0,1.9,9.409795998203782,5.493984534804994,5.837575729814955,176.33214178907687,500.00030796720813,235.76250263225458,0.0
17.75,80.52565174026054,4928.503093024677,0.4940706453180242,8458.476234897214,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,40261.24308236042,40262.82587013027,542.0,318.56266295648845,29.816919082948,985.7006186049354,0.0,1.9,9.364155876746885,5.434777098498266,5.850718736495974,179.4477874811965,500.00030136518836,240.4107144422242,0.0
18.0,80.13330660692334,4904.8631113275,0.4887999587123212,8568.041651045516,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,40065.09727403289,40066.65330346167,542.0,315.4974819916019,29.675078543998993,980.9726222654999,0.0,1.9,9.31923991152225,5.376799545835533,5.863281767387095,182.56983912560705,500.0002949696292,245.08791754688212,0.0
18.25,79.74760941699883,4881.602399567082,0.48364365713408536,8677.215456619186,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,39872.27510595679,39873.80470849941,542.0,312.4979424047618,29.535502543820037,976.3204799134164,0.0,1.9,9.275044559177456,5.320080228474939,5.875352304051601,185.6977719688501,500.0002887792433,249.79359633796963,0.0
18.5,79.36847847673872,4858.7188558611515,0.4785987281884346,8785.991996187171,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,39682.73574032275,39684.23923836936,542.0,309.56273082970347,29.398179006729972,971.7437711722304,0.0,1.9,9.231565826136189,5.26458601007278,5.886950433348524,188.8310034818332,500.000282786102,254.5272193978446,0.0
18.75,78.99583415571354,4836.210162072634,0.4736598231116894,8894.365599770425,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,39496.439369392465,39497.91707785677,542.0,306.69057067775276,29.263094546537104,967.2420324145269,0.0,1.9,9.188799307938005,5.210258054228584,5.898065091349137,191.9689208900127,500.0002769797877,259.28823932309655,0.0
19.0,78.6295985121554,4814.073802558448,0.46882796235019725,9002.330586299531,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,39313.347028361284,39314.7992560777,542.0,303.8802186112188,29.13023457874566,962.8147605116897,0.0,1.9,9.14674022486105,5.157107585852169,5.908762027248732,195.11096595954604,500.0002713576028,264.07609304139976,0.0
19.25,78.2696949743534,4792.307081255942,0.46409867307909874,9109.881273955518,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,39133.42043628788,39134.8474871767,542.0,301.1304615303749,28.999583422857178,958.4614162511884,0.0,1.9,9.10538345438629,5.105085403870087,5.91903733561124,198.256522419731,500.00026591059054,268.8902024716419,0.0
19.5,77.9160480708167,4770.907137273098,0.4594681282949303,9217.011974842062,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,38956.62186134668,38958.02403540835,542.0,298.440114002057,28.87112439575565,954.1814274546196,0.0,1.9,9.064723560818885,5.054149411244233,5.928892536773697,201.40497459560964,500.00026063081594,273.72997443627935,0.0
19.75,77.56858320314278,4749.870959165428,0.45493663299850345,9323.717004433372,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,38782.91400742412,38784.29160157139,542.0,295.80801606989195,28.74483989726709,949.9741918330856,0.0,1.9,9.024754822414312,5.004302962983538,5.938380589438936,204.55574507727042,500.00025551523464,278.59480129425685,0.0
20.0,77.22722645604773,4729.195398039508,0.4505026164788421,9429.990678222492,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,38612.25991927369,38613.61322802387,542.0,293.23303139235617,28.62071148872715,945.8390796079017,0.0,1.9,8.985471256275066,4.9555287812672635,5.9475296634744526,207.70823554339478,500.0002505587746,283.48406095619606,0.0
20.25,76.8919044399293,4708.877179623173,0.4461592015509462,9535.827317651561,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,38444.62290392818,38445.95221996465,542.0,290.71404566374025,28.49871996539147,941.7754359246346,0.0,1.9,8.946866641284029,4.907751217060408,5.95629594303957,210.86178921771761,500.00024575065817,288.39711736090544,0.0
20.5,76.56254416165999,4688.9129154044995,0.44190875883455016,9641.221249861936,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,38279.96646617792,38281.27208082999,542.0,288.2499652772226,28.378845423296937,937.7825830808999,0.0,1.9,8.908934539268548,4.860996347180052,5.96475616264609,214.01584545580454,500.000241090557,293.3333206529496,0.0
20.75,76.23907291987142,4669.299112943704,0.43774961286304354,9746.166817301202,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,38118.254256311855,38119.53645993571,542.0,285.83971619496185,28.261067321194204,933.8598225887408,0.0,1.9,8.871668314593038,4.815245741493479,5.972933051641139,217.16980149316754,500.00023657373276,298.29200786685544,0.0
21.0,75.92141822153619,4650.032185451751,0.4336737287111581,9850.658378610777,0.0,1.0,0.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,37959.45002855843,37960.70911076809,542.0,283.4822429954479,28.145364538110687,930.0064370903501,0.0,1.9,8.835061152358326,4.770411015822739,5.980760449036725,220.32298363361195,500.0002321887691,303.27250318582753,0.0
