Time,T,Th,Tc,B,A,alpha,alpha_0,alpha_1,delta_2,mu_1,mu_10,mu_11,mu_2,mu_20,beta_1,beta_2,mu_3,mu_30,gamma_1,gamma_2,mu_4,mu_40,delta_1,compartment,Formation_of_tumor_cell,Removal_of_tumor_cell_from_the_system,Formation_of_T_helper_cell,Removal_of_T_helper_cell_from_the_system,formation_of_cytotoxic_T_cell,Removal_of_cytotoxic_T_cell,Formation_of_B_cell,Removal_of_B_cell_from_the_system,introduction_of_antibody_against_cancer,Removal_of_antibody_from_the_system
28.08,6.9107241510531834e-15,0.04108876418048708,12.795899326517038,8580516.47740171,10059190.068686994,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.243930347189573e-15,5.561392333036578e-10,1.0451272161067482e-14,0.008217752836097417,0.02628838449526181,0.527191052252502,105768.84542604648,257415.49432205127,3003180.767090598,3017757.020606133
28.11,6.889741814376139e-15,0.0408429714049749,12.780878695856698,8575958.78703631,10058730.947005002,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.240153526587705e-15,5.544253673935093e-10,1.0419031979937876e-14,0.00816859428099498,0.02610045315530246,0.526572202269296,105080.29185277381,257278.76361108932,3001585.5754627087,3017619.284101535
28.14,6.597793391870853e-15,0.0405986488360115,12.765871005829869,8571384.613498624,10058228.207881017,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.1876028105367535e-15,5.309053997156068e-10,9.977048536909016e-15,0.008119729767202299,0.02591385570260989,0.5259538854401906,104395.99018856946,257141.53840495873,2999984.6147245183,3017468.462364338
28.17,5.986222739304072e-15,0.040355787659628196,12.750876280446095,8566794.098788012,10057682.070016649,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.0775200930747329e-15,4.816679101859353e-10,9.051807729081286e-15,0.00807115753192564,0.025728582782424902,0.5253361027543791,103715.91707235399,257003.82296364036,2998377.934575804,3017304.6210050248
28.2,5.0025259777098e-15,0.040114379113613687,12.735894543413016,8562187.384073894,10057092.75159805,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,9.00454675987764e-16,4.0249337687682304e-10,7.563990933643366e-15,0.008022875822722738,0.0255446251032998,0.5247188551886163,103040.04922997925,256865.62152221682,2996765.584425863,3017127.8254794404
28.23,3.590228728562661e-15,0.03987441448715441,12.720925818139003,8557564.609698817,10056460.470289612,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,6.462411711412789e-16,2.8884455907907424e-10,5.4282905733719106e-15,0.007974882897430882,0.02536197343665965,0.5241021437073269,102368.36347433261,256726.9382909645,2995147.613394586,3016938.1410869015
28.26,1.6887633489523937e-15,0.03963588512047532,12.705970127735824,8552925.915181514,10055785.443227656,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,3.039774028114309e-16,1.3585690240665809e-10,2.5532257124570144e-15,0.007927177024095065,0.025180618616365218,0.523485969262716,101700.83670542699,256587.7774554454,2993524.0703135296,3016735.632968305
28.29,-7.66653833242393e-16,0.03939878240448028,12.691027495021295,8548271.439219952,10055067.887014143,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.3799768998363074e-16,-6.167103340484762e-11,-1.1590423181302328e-15,0.007879756480896057,0.025000551538277033,0.5228703327948774,101037.4459104755,256448.14317659853,2991895.003726983,3016520.366104239
28.32,-3.845145284181526e-15,0.03916309778039257,12.676097942521922,8543601.319694411,10054308.017710362,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-6.921261511526747e-16,-3.092871233653208e-10,-5.8128942664955545e-15,0.007832619556078514,0.024821763159820952,0.5222552352319032,100378.16816395184,256308.0395908323,2990260.4618930435,3016292.405313089
28.35,-6.615944502912795e-15,0.03892882299075487,12.661181490546282,8538915.693742393,10053506.058380982,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.190870010524303e-15,-5.321159654686514e-10,-1.0001182034110357e-14,0.007785764598150974,0.024644244654930512,0.5216406774105068,99722.98127238032,256167.47081227176,2988620.492809837,3016051.817514261
28.38,-7.69598110378307e-15,0.03869594994205606,12.646278158239316,8534214.697722504,10052662.23497212,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.3852765986809525e-15,-6.189306187017646e-10,-1.1633312645538704e-14,0.007739189988411212,0.0244679873281873,0.5210266601194599,99071.86342132246,256026.4409316751,2986975.1442028764,3015798.670491597
28.41,-8.677639786041032e-15,0.03846446984653537,12.631387970169184,8529498.466972293,10051776.750537291,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.5619751614873857e-15,-6.978166534810321e-10,-1.3116593923228328e-14,0.007692893969307075,0.024292982084878078,0.5204131843709704,98424.79097664802,255884.95400916878,2985324.4634403023,3015533.0251611434
28.44,-9.516365172176043e-15,0.03823437437620038,12.616510947469651,8524767.136141319,10050849.819906365,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.7129457309916876e-15,-7.651925838112931e-10,-1.438370343887215e-14,0.007646874875240076,0.02411922014429992,0.5198002510357497,97781.74144591457,255743.01408423955,2983668.4976494615,3015254.9459718615
28.47,-1.0162744294690707e-14,0.03800565525403599,12.601647110977591,8520020.839077445,10049881.657410786,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.8292939730443273e-15,-8.170879546083913e-10,-1.5359988968865742e-14,0.007601131050807199,0.023946692786589004,0.5191878609722768,97142.6924301193,255600.62517232334,2982007.2936771056,3014964.4972231844
28.5,-1.0562315885123515e-14,0.03777830425372341,12.586796481235046,8515259.70882992,10048872.476879619,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.9012168593222327e-15,-8.491283506387707e-10,-1.5963181742624913e-14,0.007555660850744682,0.023775391352334967,0.5185760150268839,96507.62162385871,255457.79126489762,2980340.898090472,3014661.7430638326
28.53,-1.0655379663070825e-14,0.03755231319935924,12.571959078491274,8510483.877652476,10047822.491635608,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.9179683393527485e-15,-8.565204373428635e-10,-1.6103109740915953e-14,0.007510462639871849,0.0236053072421965,0.5179647140338405,95876.50681547464,255314.51632957425,2978669.3571783663,3014346.7474906286
28.56,-1.0376805625209696e-14,0.03732767396517444,12.557134922704797,8505693.477006389,10046731.914491221,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.8678250125377453e-15,-8.340370345599088e-10,-1.5681411042967888e-14,0.007465534793034888,0.023436431916517914,0.5173539588154377,95249.32588718632,255170.80431019166,2976992.716952236,3014019.574347314
28.59,-9.655843334320106e-15,0.03710437847525319,12.542324033545452,8500888.637563575,10045600.957744716,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.738051800177619e-15,-7.760022241549395e-10,-1.4591247221152466e-14,0.007420875695050639,0.023268756894946886,0.5167437501820726,94626.05681520866,255026.65912690724,2975311.023147251,3013680.2873233664
28.62,-8.415931208307577e-15,0.03688241870325211,12.527526430396447,8496069.489209676,10044429.833176188,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.5148676174953638e-15,-6.762764925323307e-10,-1.2717016782042136e-14,0.007376483740650423,0.023102273756053542,0.5161340889323336,94006.67766985837,254882.08467629028,2973624.3212233866,3013328.949952814
28.65,-6.574505809225804e-15,0.03666178667211906,12.512742132356408,8491236.16104713,10043218.75204362,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.1834110456606448e-15,-5.282419090037702e-10,-9.93406865267444e-15,0.007332357334423812,0.022936974136950457,0.515524975853084,93391.16661564559,254737.08483141393,2971932.6563664954,3012965.625613053
28.68,-4.042811132298197e-15,0.03644247445381217,12.497971158241418,8486388.781398263,10041967.925078953,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-7.277060038136754e-16,-3.2478734096215484e-10,-6.1084157108704054e-15,0.007288494890762435,0.022772849732913894,0.5149164117195464,92779.5019113536,254591.66344194787,2970236.0734893917,3012590.3775236653
28.71,-7.257078949416135e-16,0.03622447416901892,12.48321352658709,8481527.477808373,10040677.562484113,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.3062742108949043e-16,-5.829370679709036e-11,-1.0964483584807902e-15,0.007244894833803785,0.02260989229700635,0.5143083972953881,92171.66191010563,254445.82433425117,2968534.6172329304,3012203.26874523
28.74,3.4785171742114066e-15,0.036007777986875066,12.468469255650598,8476652.377048803,10039347.873927098,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,6.261330913580532e-16,2.793807325289341e-10,5.255351863556871e-15,0.007201555597375013,0.02244809363970009,0.5137009333328046,91567.62505941883,254299.5713114641,2966828.331967081,3011804.3621781464
28.77,8.678342046292115e-15,0.03579237812468355,12.453738363412736,8471763.605120035,10037979.068537999,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.5621015683325806e-15,6.969150423402764e-10,1.311069861944304e-14,0.00715847562493671,0.02228744562850189,0.5130940205726047,90967.36990124598,254152.90815360105,2965117.261792012,3011393.7205614434
28.8,1.0885034975100846e-14,0.035578266541209005,12.439020869797426,8466861.290034622,10036571.350543415,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.9593062955181524e-15,8.740011167629813e-10,1.6443733665347625e-14,0.0071156533082418014,0.022127940000921574,0.5124876598356539,90370.87432332581,254005.83870103865,2963401.4515121174,3010971.405163079
28.83,1.2456045001462765e-14,0.03536543571610551,12.424316791031362,8461945.554746823,10035124.93036091,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.2420881002632974e-15,9.99999372365766e-10,1.881622153982699e-14,0.007073087143221102,0.021969568839551364,0.5118818517904922,89778.11746491722,253858.3666424047,2961680.944161388,3010537.479108335
28.86,1.384410086302373e-14,0.03515387803359352,12.409626144104081,8457016.522744369,10033640.015826304,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.4919381553442715e-15,1.11127114703068e-09,2.0912153444502647e-14,0.007030775606718705,0.021812324195687342,0.5112765971370882,89189.07821063905,253710.49568233106,2959955.782960529,3010092.0047479603
28.89,1.497926005892483e-14,0.0349435858853512,12.394948946023401,8452074.317115566,10032116.813658271,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.6962668106064693e-15,1.2022082459299283e-09,2.262591880649766e-14,0.006988717177070241,0.021656198152072276,0.5106718965761642,88603.7354429003,253562.22951346697,2958226.010990448,3009635.0440975563
28.92,1.5784240435246892e-14,0.03473455170869462,12.38028521353915,8447119.06020347,10030555.530001871,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.8411632783444405e-15,1.2666173382304043e-09,2.3840838207544505e-14,0.006946910341738924,0.021501182845983874,0.510067750797813,88022.06813589453,253413.5718061041,2956491.6710712146,3009166.6590006403
28.95,1.6174137691665506e-14,0.034526767986261524,12.365634963145464,8442150.873609286,10028956.370424086,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.9113447844997912e-15,1.2976979702632974e-09,2.4428738747335655e-14,0.006905353597252305,0.021347270468848996,0.5094641604815932,87444.05535549147,253264.52620827858,2954752.8057632498,3008686.911127307
28.98,1.60561428881065e-14,0.03432022724569486,12.350998211083096,8437169.878195772,10027319.539909378,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.8901057198591697e-15,1.2880206317884993e-09,2.4249529473942498e-14,0.006864045449138973,0.021194453265859104,0.5088611262966236,86869.67625911735,253115.09634587314,2953009.45736852,3008195.8619728936
29.01,1.5329259951400706e-14,0.03411492205932662,12.33637497334173,8432176.194090642,10025645.242855236,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.759266791252127e-15,1.2295048767233955e-09,2.3150776879641816e-14,0.006822984411865324,0.021042723535587227,0.5082586489016793,86298.9100956252,252965.28582271925,2951261.6679317243,3007693.5728566474
29.04,1.3884023181939749e-14,0.03391084504386138,12.32176526566227,8427169.94068997,10023933.683067743,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.4991241727491545e-15,1.1133974996826475e-09,2.0967280460522064e-14,0.0067821690087722765,0.020892073629606097,0.5076567289452856,85731.73620515401,252815.0982206991,2949509.4792414894,3007180.104920392
29.07,1.1602214760330365e-14,0.033707988860059934,12.30716910353916,8422151.236661585,10022185.063757101,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.0883986568594655e-15,9.302507696522033e-10,1.752064833826352e-14,0.0067415977720119875,0.020742495952107674,0.5070553670658133,85168.1340189777,252664.53709984754,2947752.9328315547,3006655.5191271883
29.1,8.356582254050626e-15,0.03350634621242305,12.292586502222683,8417120.199948492,10020399.587533208,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.5041848057291126e-15,6.69900722098442e-10,1.2618872942522981e-14,0.006701269242484611,0.020593982959524106,0.5064545638915745,84608.08305934424,252513.60599845473,2945992.0699819718,3006119.876260004
29.13,4.010556124105183e-15,0.03330590984887511,12.27801747672128,8412076.947772259,10018577.456401186,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,7.21900102338933e-16,3.2144551079023176e-10,6.0559067523717656e-15,0.006661181969775023,0.02044652716014999,0.5058543200409167,84051.5629393045,252362.30843316775,2944226.9317202903,3005573.236920376
29.16,-1.5820327683216086e-15,0.03310667256044768,12.263462041803825,8407021.596636424,10016718.871756956,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-2.8476589829788956e-16,-1.2677617941055877e-10,-2.3887619047346298e-15,0.006621334512089536,0.020300121113765883,0.5052546361223176,83498.55336253092,252210.6478990927,2942457.5588227483,3005015.6615270786
29.19,-8.57723565520739e-15,0.03290862718096327,12.248920212001973,8401954.262329902,10014824.034382768,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.5439024179373301e-15,-6.872066575560795e-10,-1.2950532997937231e-14,0.006581725436192654,0.0201547574312634,0.5046555127344813,82949.03412312717,252058.62786989706,2940683.9918154655,3004447.2103147875
29.22,-1.3325339665651038e-14,0.03271176653422734,12.234392001908466,8396875.060735764,10012893.14538974,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-2.398561139817187e-15,-1.0674180833558301e-09,-2.0118778118516174e-14,0.006542353306845468,0.020010428742664836,0.5040569504786288,82402.98498111452,251906.2518220729,2938906.2712575174,3003867.943616855
29.25,-1.2467555529325356e-14,0.03251608349006168,12.21987742586166,8391784.106970053,10010926.405196821,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-2.244159995278564e-15,-9.98509634406284e-10,-1.8822952116940593e-14,0.006503216698012336,0.019867127730818727,0.5034589499455003,81860.38579580143,251753.52320910158,2937124.4374395185,3003277.921558984
29.28,-1.1004028533989196e-14,0.032321571074967435,12.20537649732195,8386681.513682476,10008924.011524241,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.980725136118055e-15,-8.811214484781747e-10,-1.6612743048095486e-14,0.006464314214993487,0.019724847197690725,0.5028615116896643,81321.21678824417,251600.4454104743,2935338.5297888666,3002677.203457217
29.31,-8.842307642329916e-15,0.03212822228676641,12.190889229917646,8381567.393898868,10006886.162727296,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.5916153756193848e-15,-7.078826152957659e-10,-1.33486877511331e-14,0.0064256444573532814,0.019583579952562317,0.502264636272607,80785.45810277923,251447.02181696604,2933548.587864604,3002065.8488181448
29.34,-5.883307439828884e-15,0.03193603016424288,12.176415637052733,8376441.8599512335,10004813.056529827,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-1.058995339169199e-15,-4.708983641139002e-10,-8.881328004902493e-15,0.006387206032848577,0.019443318853834015,0.5016683242465726,80253.08997250909,251293.255798537,2931754.6509829317,3001443.916958919
29.37,-2.021113087647283e-15,0.031744987786820895,12.161955731909224,8371305.023481264,10002704.890019892,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,-3.6380035577651094e-16,-1.6173526477021946e-10,-3.050917694555869e-15,0.0063489975573641794,0.01930405680865553,0.50107257615466,79724.09271904278,251139.1507044379,2929956.758218442,3000811.4670059574
29.4,2.857214724489348e-15,0.03155508827424126,12.147509527449502,8366156.99544383,10000561.85964542,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,5.142986504080826e-16,2.285935263007156e-10,4.312869985588939e-15,0.0063110176548482515,0.0191657867725572,0.5004773925309195,79198.44675222687,250984.7098633149,2928154.9484053403,3000168.5578936404
29.43,8.871834825408828e-15,0.03136632478623856,12.133077036418646,8360997.886110487,9998384.16120991,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.596930268573589e-15,7.096429743020994e-10,1.3391235293888334e-14,0.006273264957247712,0.01902850174908272,0.4998827739004482,78676.13256986835,250829.93658331461,2926349.2601386704,2999515.248363017
29.46,1.615032060960423e-14,0.031178690522218406,12.118658271346801,8355827.8050729865,9996171.989868067,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,2.907057709728761e-15,1.2915508277827785e-09,2.437654466884278e-14,0.006235738104443681,0.018892194789423538,0.4992887207794882,78157.13075744941,250674.83415218958,2924539.731775545,2998851.596960501
29.49,2.482785508435037e-14,0.030992178720934425,12.104253244551504,8350646.861246767,9993925.5401215,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,4.469013915183067e-15,1.985052233058588e-09,3.747262342313505e-14,0.006198435744186885,0.018756858992054447,0.498695233675522,77641.42198783389,250519.40583740303,2922726.4014363685,2998177.6620365735
29.52,3.5047425916822957e-14,0.030806782660165326,12.089861968140026,8345455.162874479,9991645.005814375,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,6.308536665028132e-15,2.801494300600496e-09,5.289504840513978e-14,0.006161356532033066,0.018622487502370604,0.4981023130873691,77128.98702096561,250363.65488623435,2920909.3070060676,2997493.501744488
29.55,4.6960020481207846e-14,0.030622495656392103,12.075484454011724,8340252.817529459,9989330.580129089,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,8.452803686617412e-15,3.7528506226560685e-09,7.087144062877473e-14,0.006124499131278421,0.018489073512326083,0.49750995950528304,76619.80670355902,250207.58452588375,2919088.4861353105,2996799.174038961
29.58,6.072482090581863e-14,0.030439311064475047,12.061120713860383,8335039.932119264,9986982.455581943,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.0930467763047354e-14,4.8517357413870525e-09,9.164175787259397e-14,0.00608786221289501,0.01835661026007372,0.49691817341104777,76113.86196878224,250051.19796357793,2917263.9762417423,2996094.7366748857
29.61,7.650939912021778e-14,0.0302572222773308,12.046770759176544,8329816.612889156,9984600.824018806,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.37716918416392e-14,6.111419566817686e-09,1.154585872489723e-13,0.006051444455466161,0.018225091029606313,0.49632695527807363,75611.1338359319,249894.49838667468,2915435.814511204,2995380.2472060234
29.64,9.448991190232233e-14,0.03007622272560955,12.032434601249872,8324582.965425612,9982185.876610791,0.18,4.6,0.101,0.008,1.5,0.2,0.3,1.4,0.0412,0.3,0.05,0.45,0.03,0.4,0.3,0.35,0.3,0.5,1.0,1.700818414241802e-14,7.545841743900708e-09,1.4258743774419275e-13,0.006015244545121911,0.018094509150399472,0.49573630557149473,75111.60341010142,249737.48896276837,2913604.0378989642,2994655.762983709
