Time,x,y,z,h1,h2,h3,f1,f2,f3,f4,f5,v1,v2,v3,t1,t2,t3,I,E,compartment1
5.08,99.67102139965031,186.6323362737635,13379.79500525071,78.65972319333561,71.58674548938555,70.20770518234008,21.99995732295901,72.0,13.37979500525071,14.760024494674743,120.80160594979809,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.09,99.69076292664438,186.64781759679087,13380.46799516608,78.67723352826557,71.59264448170156,70.20885635439238,22.00437346482967,72.0,13.38046799516608,14.761417030105317,120.79718479849144,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.1,99.71050484302039,186.6633082338728,13381.140655085313,78.6947457216998,71.5985531469835,70.21001148526096,22.00878822283734,72.0,13.381140655085314,14.762810443588737,120.79274827386718,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.11,99.73024713575877,186.67880818257817,13381.812984767303,78.71225977242423,71.60447147871403,70.21117057970929,22.013201594345603,72.0,13.381812984767302,14.76420473497041,120.78829635590428,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.12,99.74998979184237,186.69431744046767,13382.484983970797,78.72977567921554,71.61039947037989,70.21233364249164,22.01761357671627,72.0,13.382484983970798,14.765599904095023,120.78382902460869,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.13,99.76973279825631,186.7098360050941,13383.156652454409,78.74729344084123,71.61633711547192,70.21350067835318,22.02202416730942,72.0,13.383156652454408,14.76699595080652,120.77934626001279,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.14,99.78947614198798,186.72536387400228,13383.827989976613,78.76481305605962,71.62228440748507,70.21467169203002,22.02643336348336,72.0,13.383827989976613,14.768392874948109,120.77484804217548,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.15,99.809219810027,186.74090104472904,13384.498996295748,78.78233452361984,71.6282413399183,70.2158466882491,22.030841162594697,72.0,13.384498996295747,14.769790676362275,120.77033435118231,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.16,99.82896378936516,186.7564475148032,13385.169671170013,78.79985784226187,71.63420790627464,70.21702567172834,22.035247561998258,72.0,13.385169671170013,14.771189354890792,120.76580516714506,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.17,99.84870806699634,186.77200328174573,13385.840014357476,78.8173830107166,71.6401841000612,70.21820864717657,22.039652559047152,72.0,13.385840014357475,14.772588910374678,120.76126047020188,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.18,99.86845262991652,186.78756834306955,13386.510025616064,78.83491002770576,71.64616991478904,70.21939561929358,22.044056151092757,72.0,13.386510025616065,14.773989342654232,120.75670024051715,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.19,99.88819746512367,186.8031426962797,13387.17970470357,78.85243889194197,71.65216534397325,70.22058659277018,22.0484583354847,72.0,13.38717970470357,14.775390651569024,120.7521244582814,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.2,99.90794255961771,186.81872633887332,13387.849051377658,78.86996960212888,71.6581703811329,70.22178157228807,22.05285910957093,72.0,13.387849051377657,14.776792836957924,120.74753310371145,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.21,99.92768790040051,186.83431926833958,13388.518065395852,78.88750215696092,71.66418501979103,70.22298056252001,22.05725847069767,72.0,13.388518065395852,14.778195898659032,120.74292615705004,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.22,99.9474334744758,186.84992148215974,13389.186746515546,78.90503655512367,71.67020925347464,70.2241835681298,22.061656416209395,72.0,13.389186746515545,14.779599836509759,120.7383035985657,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.23,99.96717926884912,186.86553297780728,13389.855094494,78.92257279529353,71.67624307571464,70.2253905937722,22.066052943448884,72.0,13.389855094494001,14.781004650346786,120.73366540855316,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.24,99.98692527052775,186.88115375274768,13390.523109088343,78.94011087613804,71.6822864800459,70.22660164409307,22.070448049757278,72.0,13.390523109088344,14.782410340006056,120.72901156733292,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.25,100.00667146652073,186.89678380443854,13391.190790055573,78.95765079631563,71.6883394600072,70.22781672372929,22.07484173247392,72.0,13.391190790055571,14.783816905322803,120.72434205525103,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.26,100.02641784383873,186.91242313032973,13391.85813715255,78.97519255447587,71.69440200914116,70.22903583730884,22.07923398893649,72.0,13.39185813715255,14.785224346131542,120.71965685267949,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.27,100.04616438949408,186.9280717278631,13392.525150136018,78.99273614925934,71.7004741209943,70.2302589894508,22.083624816481024,72.0,13.392525150136018,14.786632662266056,120.71495594001573,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.28,100.0659110905006,186.9437295944728,13393.191828762578,79.01028157929773,71.70655578911702,70.23148618476534,22.08801421244182,72.0,13.393191828762578,14.788041853559406,120.71023929768282,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.29,100.08565793387373,186.95939672758507,13393.858172788703,79.02782884321378,71.71264700706352,70.23271742785376,22.092402174151477,72.0,13.393858172788702,14.789451919843955,120.70550690612929,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.3,100.10540490663027,186.97507312461838,13394.524181970746,79.04537793962139,71.71874776839189,70.23395272330845,22.096788698940994,72.0,13.394524181970747,14.79086286095134,120.70075874582903,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.31,100.12515199578849,186.9907587829833,13395.189856064924,79.06292886712558,71.72485806666397,70.23519207571303,22.101173784139615,72.0,13.395189856064926,14.792274676712445,120.69599479728129,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.32,100.14489918836806,187.0064537000827,13395.855194827329,79.08048162432252,71.73097789544542,70.23643548964222,22.105557427074963,72.0,13.395855194827329,14.793687366957505,120.6912150410107,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.33,100.16464647138989,187.02215787331156,13396.520198013923,79.09803620979955,71.73710724830566,70.23768296966196,22.109939625072954,72.0,13.396520198013922,14.795100931515963,120.68641945756688,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.34,100.1843938318762,187.03787130005716,13397.184865380546,79.11559262213521,71.74324611881792,70.23893452032937,22.114320375457922,72.0,13.397184865380547,14.796515370216607,120.68160802752469,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.35,100.20414125685045,187.05359397769902,13397.849196682911,79.13315085989923,71.74939450055913,70.24019014619279,22.11869967555245,72.0,13.397849196682913,14.797930682887484,120.67678073148407,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.36,100.2238887333372,187.0693259036088,13398.513191676604,79.15071092165262,71.75555238710999,70.24144985179177,22.123077522677534,72.0,13.398513191676605,14.799346869355931,120.67193755006983,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.37,100.2436362483622,187.08506707515053,13399.176850117085,79.1682728059476,71.76171977205487,70.24271364165712,22.127453914152504,72.0,13.399176850117083,14.800763929448559,120.66707846393192,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.38,100.26338378895218,187.1008174896804,13399.840171759692,79.18583651132764,71.7678966489819,70.24398152031091,22.131828847295008,72.0,13.399840171759692,14.802181862991286,120.66220345374477,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.39,100.283131342135,187.11657714454694,13400.503156359639,79.20340203632753,71.77408301148283,70.24525349226644,22.136202319421134,72.0,13.400503156359639,14.80360066980932,120.65731250020795,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.4,100.3028788949394,187.13234603709088,13401.165803672015,79.22096937947339,71.78027885315313,70.24652956202837,22.140574327845265,72.0,13.401165803672015,14.80502034972713,120.65240558404555,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.41,100.32262643439503,187.1481241646453,13401.82811345179,79.2385385392826,71.78648416759192,70.24780973409258,22.144944869880195,72.0,13.40182811345179,14.806440902568498,120.64748268600636,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.42,100.34237394753248,187.16391152453562,13402.490085453808,79.25610951426391,71.79269894840192,70.24909401294636,22.149313942837082,72.0,13.40249008545381,14.8078623281565,120.6425437868636,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.43,100.3621214213831,187.1797081140795,13403.151719432795,79.27368230291744,71.79892318918951,70.25038240306822,22.153681544025453,72.0,13.403151719432795,14.809284626313485,120.63758886741529,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.44,100.38186884297905,187.19551393058688,13403.813015143354,79.29125690373472,71.80515688356463,70.25167490892812,22.15804767075325,72.0,13.403813015143353,14.810707796861115,120.63261790848345,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.45,100.40161619935313,187.21132897136016,13404.473972339965,79.30883331519861,71.81140002514088,70.25297153498734,22.162412320326744,72.0,13.404473972339966,14.812131839620319,120.62763089091476,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.46,100.4213634775389,187.227153233694,13405.134590776997,79.32641153578346,71.81765260753538,70.25427228569853,22.16677549005068,72.0,13.405134590777,14.813556754411348,120.62262779558014,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.47,100.44111066457046,187.24298671487543,13405.794870208687,79.34399156395502,71.82391462436881,70.25557716550576,22.171137177228108,72.0,13.405794870208686,14.814982541053723,120.61760860337466,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.48,100.46085774748256,187.2588294121838,13406.454810389163,79.36157339817049,71.83018606926541,70.25688617884444,22.175497379160554,72.0,13.406454810389164,14.816409199366273,120.61257329521771,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.49,100.48060471331038,187.27468132289084,13407.114411072434,79.3791570368786,71.83646693585295,70.25819933014151,22.179856093147944,72.0,13.407114411072433,14.817836729167114,120.60752185205249,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.5,100.50035154908966,187.29054244426075,13407.773672012387,79.3967424785195,71.8427572177627,70.25951662381527,22.18421331648854,72.0,13.407773672012388,14.81926513027368,120.60245425484635,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.51,100.52009824185643,187.30641277355005,13408.432592962792,79.41432972152491,71.84905690862941,70.2608380642755,22.188569046479103,72.0,13.408432592962793,14.82069440250266,120.59737048459061,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.52,100.53984477864721,187.32229230800766,13409.09117367731,79.43191876431808,71.85536600209137,70.26216365592346,22.192923280414796,72.0,13.40909117367731,14.822124545670096,120.59227052230035,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.53,100.5595911464988,187.3381810448749,13409.749413909478,79.44950960531378,71.86168449179024,70.26349340315184,22.197276015589186,72.0,13.409749413909477,14.823555559591282,120.58715434901475,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.54,100.57933733244825,187.35407898138553,13410.407313412721,79.46710224291839,71.86801237137122,70.2648273103449,22.201627249294255,72.0,13.410407313412723,14.824987444080834,120.58202194579631,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.55,100.59908050081431,187.36998663763683,13411.064910286592,79.48469776003178,71.87434858613932,70.26616640382005,22.205977232501596,72.0,13.411064910286592,14.826420246048318,120.57686936140207,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.56,100.61882642731976,187.3859029383261,13411.722125678594,79.50229393105568,71.88069527888233,70.26750859300724,22.21032544252251,72.0,13.411722125678594,14.827853868704903,120.57170463788664,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.57,100.63857213148043,187.40182843036717,13412.378999654002,79.51989189450539,71.88705134116006,70.26885495660258,22.214672143285423,72.0,13.412378999654,14.829288361374084,120.56652362262193,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.58,100.65831760064394,187.41776311089774,13413.035531962705,79.53749164863648,71.8934167667204,70.27020549887217,22.219017332055905,72.0,13.413035531962706,14.830723723861727,120.56132629708883,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.59,100.67806282215682,187.43370697704802,13413.691722354517,79.5550931916966,71.89979154931383,70.27156022407448,22.22336100609817,72.0,13.413691722354518,14.832159955973038,120.55611264278825,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.6,100.6978077833645,187.4496600259408,13414.347570579168,79.5726965219256,71.90617568269329,70.27291913646043,22.227703162675134,72.0,13.414347570579167,14.833597057512502,120.55088264124134,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.61,100.71755247161138,187.46562225469137,13415.003076386316,79.59030163755537,71.9125691606143,70.27428224027334,22.23204379904837,72.0,13.415003076386316,14.835035028283945,120.5456362739894,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.62,100.73729687424073,187.48159366040758,13415.658239525528,79.60790853680994,71.91897197683494,70.27564953974897,22.23638291247804,72.0,13.415658239525527,14.836473868090481,120.5403735225939,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.63,100.75704097859476,187.49757424018983,13416.313059746302,79.62551721790551,71.9253841251158,70.27702103911547,22.24072050022305,72.0,13.416313059746305,14.837913576734518,120.5350943686365,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.64,100.7767847720146,187.51356399113106,13416.96753679805,79.6431276790503,71.93180559922006,70.27839674259347,22.2450565595409,72.0,13.416967536798051,14.839354154017812,120.52979879371877,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.65,100.79652824184033,187.52956291031668,13417.621670430111,79.6607399184447,71.93823639291338,70.27977665439597,22.249391087687805,72.0,13.417621670430112,14.840795599741368,120.52448677946265,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.66,100.81627137541089,187.54557099482477,13418.275460391738,79.67835393428125,71.944676499964,70.28116077872842,22.253724081918648,72.0,13.418275460391737,14.842237913705565,120.51915830751008,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.67,100.83601416006418,187.56158824172581,13418.92890643211,79.69596972474454,71.95112591414271,70.28254911978863,22.258055539486943,72.0,13.41892890643211,14.843681095710055,120.51381335952328,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.68,100.85575658313702,187.57761464808294,13419.58200830032,79.71358728801133,71.95758462922281,70.28394168176693,22.26238545764488,72.0,13.41958200830032,14.845125145553776,120.50845191718415,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.69,100.87549863196516,187.59365021095175,13420.23476574539,79.73120662225048,71.96405263898019,70.28533846884599,22.266713833643344,72.0,13.420234765745391,14.846570063035001,120.5030739621951,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.7,100.89524029388323,187.60969492738045,13420.887178516254,79.74882772562296,71.97052993719323,70.28673948520094,22.271040664731814,72.0,13.420887178516253,14.84801584795132,120.49767947627846,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.71,100.91498155622484,187.62574879440967,13421.539246361774,79.76645059628186,71.9770165176429,70.28814473499932,22.275365948158527,72.0,13.421539246361775,14.849462500099605,120.4922684411765,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.72,100.93472240632248,187.64181180907275,13422.190969030728,79.78407523237239,71.98351237411266,70.2895542224011,22.279689681170357,72.0,13.422190969030728,14.85091001927604,120.48684083865169,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.73,100.95446283150754,187.65788396839542,13422.842346271815,79.8017016320319,71.99001750038857,70.29096795155864,22.28401186101282,72.0,13.422842346271816,14.852358405276128,120.48139665048646,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.74,100.97420281911039,187.673965269396,13423.493377833656,79.8193297933898,71.9965318902592,70.29238592661676,22.28833248493016,72.0,13.423493377833656,14.853807657894654,120.4759358584834,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.75,100.99394235646027,187.69005570908539,13424.144063464793,79.83695971456768,72.00305553751566,70.29380815171271,22.29265155016525,72.0,13.424144063464794,14.855257776925727,120.4704584444648,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.76,101.01368143088537,187.706155284467,13424.794402913687,79.85459139367921,72.00958843595163,70.29523463097608,22.29696905395966,72.0,13.424794402913687,14.856708762162757,120.4649643902735,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.77,101.0334200297128,187.72226399253677,13425.44439592872,79.87222482883021,72.01613057936329,70.29666536852896,22.301284993553637,72.0,13.425444395928722,14.85816061339847,120.45945367777186,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.78,101.05315814026858,187.73838183028315,13426.094042258195,79.88986001811857,72.02268196154938,70.29810036848588,22.305599366186105,72.0,13.426094042258196,14.859613330424875,120.45392628884233,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.79,101.07289574987765,187.75450879468718,13426.743341650334,79.90749695963433,72.02924257631122,70.2995396349537,22.309912169094655,72.0,13.426743341650333,14.8610669130333,120.44838220538749,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.8,101.09263284586389,187.77064488272245,13427.392293853283,79.92513565145966,72.03581241745262,70.30098317203176,22.31422339951555,72.0,13.427392293853284,14.862521361014382,120.4428214093299,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.81,101.11236941555005,187.78679009135504,13428.040898615105,79.94277609166879,72.04239147877998,70.30243098381182,22.318533054683773,72.0,13.428040898615105,14.86397667415805,120.43724388261195,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.82,101.13210544625788,187.80294441754364,13428.689155683787,79.96041827832815,72.04897975410216,70.30388307437805,22.322841131832956,72.0,13.428689155683788,14.865432852253557,120.43164960719602,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.83,101.15184092530797,187.8191078582394,13429.33706480723,79.97806220949623,72.05557723723068,70.30533944780703,22.327147628195412,72.0,13.429337064807232,14.866889895089425,120.42603856506449,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.84,101.1715758400199,187.83528041038605,13429.984625733267,79.99570788322363,72.06218392197951,70.30680010816779,22.33145254100218,72.0,13.429984625733265,14.86834780245352,120.4204107382196,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.85,101.19131017771211,187.85146207091987,13430.63183820964,80.01335529755313,72.0687998021652,70.30826505952177,22.33575586748295,72.0,13.43063183820964,14.869806574133,120.41476610868364,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.86,101.21104392570201,187.86765283676965,13431.278701984016,80.03100445051956,72.07542487160684,70.30973430592283,22.340057604866065,72.0,13.431278701984017,14.871266209914308,120.40910465849862,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.87,101.23077707130591,187.88385270485674,13431.925216803986,80.04865534014988,72.08205912412608,70.31120785141721,22.344357750378606,72.0,13.431925216803986,14.872726709583217,120.40342636972674,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.88,101.25050960183903,187.90006167209503,13432.571382417056,80.06630796446322,72.08870255354705,70.31268570004364,22.348656301246372,72.0,13.432571382417057,14.87418807292479,120.39773122444988,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.89,101.27024150461553,187.91627973539093,13433.217198570657,80.08396232147075,72.09535515369649,70.31416785583325,22.352953254693762,72.0,13.433217198570656,14.875650299723386,120.39201920476984,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.9,101.28997276694848,187.93250689164344,13433.862665012135,80.10161840917584,72.10201691840366,70.31565432280955,22.35724860794392,72.0,13.433862665012134,14.87711338976268,120.38629029280838,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.91,101.30970337614987,187.948743137744,13434.507781488765,80.11927622557388,72.10868784150036,70.31714510498854,22.36154235821871,72.0,13.434507781488765,14.87857734282565,120.38054447070704,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.92,101.32943331953062,187.96498847057674,13435.152547747735,80.13693576865249,72.11536791682092,70.31864020637855,22.365834502738636,72.0,13.435152547747737,14.88004215869457,120.37478172062745,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.93,101.34916258440057,187.98124288701823,13435.796963536157,80.15459703639131,72.12205713820224,70.32013963098042,22.370125038722918,72.0,13.435796963536157,14.881507837151023,120.36900202475083,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.94,101.36889115806848,187.99750638393752,13436.441028601062,80.17226002676216,72.12875549948374,70.32164338278737,22.37441396338946,72.0,13.436441028601063,14.882974377975888,120.36320536527835,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.95,101.38861902784201,188.01377895819635,13437.084742689405,80.18992473772894,72.13546299450739,70.32315146578503,22.3787012739549,72.0,13.437084742689404,14.884441780949357,120.3573917244311,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.96,101.40834618102777,188.0300606066489,13437.728105548056,80.2075911672477,72.14217961711773,70.32466388395152,22.38298696763453,72.0,13.437728105548056,14.885910045850904,120.35156108444981,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.97,101.42807260493126,188.04635132614192,13438.37111692381,80.22525931326656,72.14890536116178,70.32618064125725,22.38727104164235,72.0,13.43837111692381,14.887379172459331,120.34571342759536,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.98,101.44779828685695,188.0626511135147,13439.013776563384,80.24292917372581,72.15564022048915,70.32770174166517,22.391553493191108,72.0,13.439013776563385,14.888849160552725,120.33984873614811,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
5.99,101.46752321410818,188.07895996559907,13439.65608421341,80.26060074655784,72.16238418895199,70.3292271891306,22.395834319492206,72.0,13.43965608421341,14.890320009908478,120.33396699240842,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.0,101.48724737398724,188.09527787921934,13440.298039620442,80.27827402968714,72.16913726040497,70.33075698760132,22.400113517755727,72.0,13.44029803962044,14.891791720303289,120.32806817869634,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.01,101.50697075379533,188.11160485119248,13440.939642530957,80.29594902103032,72.17589942870534,70.33229114101745,22.40439108519048,72.0,13.440939642530958,14.893264291513152,120.32215227735195,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.02,101.52669334083258,188.12794087832793,13441.580892691354,80.31362571849613,72.18267068771284,70.33382965331162,22.408667019004056,72.0,13.441580892691354,14.894737723313353,120.31621927073476,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.03,101.54641512239802,188.14428595742763,13442.221789847948,80.33130411998543,72.1894510312898,70.33537252840884,22.412941316402655,72.0,13.442221789847949,14.8962120154785,120.31026914122441,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.04,101.56613608578961,188.16064008528616,13442.862333746976,80.3489842233912,72.1962404533011,70.33691977022656,22.41721397459117,72.0,13.442862333746977,14.897687167782507,120.3043018712199,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.05,101.58585621830426,188.17700325869055,13443.502524134597,80.3666660265985,72.20303894761408,70.33847138267458,22.421484990773305,72.0,13.443502524134598,14.899163179998546,120.29831744314062,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.06,101.60557550723773,188.19337547442038,13444.14236075689,80.38434952748457,72.20984650809872,70.34002736965525,22.425754362151388,72.0,13.44414236075689,14.90064005189913,120.29231583942503,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.07,101.62529393988483,188.20975672924789,13444.781843359857,80.40203472391872,72.2166631286275,70.3415877350632,22.430022085926517,72.0,13.444781843359857,14.902117783256065,120.28629704253179,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.08,101.64501150353911,188.22614701993766,13445.420971689413,80.41972161376239,72.22348880307543,70.34315248278558,22.434288159298436,72.0,13.445420971689412,14.90359637384045,120.28026103493924,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.09,101.6647281854932,188.24254634324694,13446.059745491402,80.43741019486916,72.23032352532007,70.34472161670195,22.43855257946566,72.0,13.446059745491402,14.905075823422665,120.27420779914516,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.1,101.68444397303858,188.25895469592555,13446.698164511583,80.45510046508467,72.23716728924157,70.34629514068423,22.442815343625373,72.0,13.446698164511583,14.906556131772438,120.2681373176675,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.11,101.70415885346566,188.27537207471573,13447.33622849564,80.47279242224674,72.24402008872256,70.34787305859686,22.447076448973537,72.0,13.44733622849564,14.908037298658765,120.26204957304348,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.12,101.72387281406375,188.2917984763524,13447.973937189174,80.4904860641853,72.25088191764821,70.34945537429657,22.451335892704776,72.0,13.447973937189175,14.909519323849933,120.25594454783057,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.13,101.74358584212113,188.30823389756284,13448.611290337709,80.50818138872236,72.25775276990632,70.35104209163264,22.45559367201246,72.0,13.448611290337709,14.911002207113553,120.2498222246054,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.14,101.76329792492496,188.32467833506703,13449.248287686687,80.52587839367204,72.26463263938713,70.35263321444668,22.45984978408865,72.0,13.449248287686686,14.912485948216508,120.24368258596466,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.15,101.78300904976133,188.34113178557746,13449.884928981472,80.54357707684068,72.27152151998347,70.35422874657279,22.464104226124142,72.0,13.449884928981472,14.913970546925018,120.23752561452459,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.16,101.80271920391526,188.3575942457991,13450.521213967351,80.5612774360266,72.27841940559068,70.35582869183743,22.46835699530852,72.0,13.450521213967352,14.915456003004575,120.23135129292115,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.17,101.82242837467068,188.3740657124295,13451.157142389526,80.57897946902031,72.28532629010671,70.35743305405951,22.472608088829947,72.0,13.451157142389524,14.916942316219952,120.22515960380996,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.18,101.84213654931045,188.39054618215874,13451.792713993123,80.59668317360446,72.29224216743202,70.35904183705037,22.476857503875433,72.0,13.451792713993123,14.918429486335267,120.21895052986639,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
6.19,101.86184371511634,188.40703565166947,13452.427928523191,80.61438854755376,72.29916703146955,70.36065504461376,22.48110523763069,72.0,13.452427928523193,14.919917513113907,120.2127240537854,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
