Time,tumor_volume_x_1,endothelial_volume_x_2,concentration_of_administrated_inhibitor_x_3,lambda_1,lambda_2,lambda_3,b,d,e,u,a,compartment,tumor_growth,endothelial_loss,stimulatory_effect,inhibition_effect,drug_kill,inhibitor_clearance,administrated_inhibitor
95.52,17344.153180675163,17345.71548746053,-1.5859791224008972e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2999493937440776,0.0,101463.2961069497,101463.19395031298,-1.8156562133304078e-16,-2.0617728591211666e-20,0.0
95.64,17344.188778933803,17345.727616504548,-1.6329511102539564e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.295443707373182,0.0,101463.50435676274,101463.40373187674,-1.8694318611892317e-16,-2.1228364433301434e-20,0.0
95.76,17344.223845403958,17345.739564260548,-1.677044063287101e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.29100530511364275,0.0,101463.70949561315,101463.61037912541,-1.9199115909314444e-16,-2.1801572822732313e-20,0.0
95.88,17344.258388226022,17345.75133351319,-1.717876435263144e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2866331590229078,0.0,101463.91157112223,101463.81394009096,-1.9666585928732536e-16,-2.2332393658420874e-20,0.0
96.0,17344.292415436725,17345.762927012944,-1.7550485375039045e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.28232625448473564,0.0,101464.11063030483,101464.01446220117,-2.009215286558272e-16,-2.281563098755076e-20,0.0
96.12,17344.325934972458,17345.774347477225,-1.7881421913391224e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.27808358979423686,0.0,101464.30671958887,101464.21199229943,-2.047102922843343e-16,-2.324584848740859e-20,0.0
96.24,17344.358954672593,17345.785597591628,-1.8167203805554193e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2739041757521396,0.0,101464.49988483466,101464.40657666465,-2.0798211859846987e-16,-2.361736494722045e-20,0.0
96.36,17344.391482282826,17345.796680011026,-1.8403269038452515e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.26978703523795844,0.0,101464.69017135452,101464.5982610309,-2.1068477957243597e-16,-2.392424974998827e-20,0.0
96.48,17344.423525458504,17345.8075973608,-1.858486027255833e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2657312028071784,0.0,101464.87762393225,101464.78709060747,-2.1276381093767662e-16,-2.416031835432583e-20,0.0
96.6,17344.455091767966,17345.818352237966,-1.8707021366380938e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2617357242640166,0.0,101465.0622868426,101464.97311009855,-2.1416247239156765e-16,-2.431912777629522e-20,0.0
96.72,17344.486188695853,17345.828947212376,-1.8764593900956247e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2577996562600479,0.0,101465.24420387074,101465.15636372314,-2.148217078061285e-16,-2.4393972071243122e-20,0.0
96.84,17344.51682364647,17345.839384827854,-1.8752213704336134e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2539220658639729,0.0,101465.42341833185,101465.33689523481,-2.1468010543675235e-16,-2.4377877815636976e-20,0.0
96.96,17344.547003947093,17345.84966760341,-1.8664307376077983e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.25010203016316684,0.0,101465.59997309049,101465.51474794165,-2.1367385813095748e-16,-2.4263599588901378e-20,0.0
97.08,17344.576736851304,17345.859798034362,-1.8495088811734023e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2463386358367412,0.0,101465.77391058013,101465.68996472596,-2.1173672353715131e-16,-2.404361545525423e-20,0.0
97.2,17344.60602954234,17345.869778593555,-1.8238555727340874e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.24263097874633813,0.0,101465.94527282269,101465.86258806424,-2.0879998431341046e-16,-2.3710122445543137e-20,0.0
97.32,17344.634889136407,17345.879611732482,-1.7888486183908986e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.23897816351914303,0.0,101466.11410144798,101466.03266004687,-2.0479240833626854e-16,-2.3255032039081684e-20,0.0
97.44,17344.663322686014,17345.889299882492,-1.74384351119119e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.23537930313458078,0.0,101466.28043771317,101466.20022239807,-1.9964020890950914e-16,-2.266996564548547e-20,0.0
97.56,17344.69133718331,17345.898845455944,-1.6881730835775966e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.23183351850914805,0.0,101466.44432252237,101466.36531649562,-1.932670049729657e-16,-2.1946250086508757e-20,0.0
97.68,17344.71893956342,17345.908250847373,-1.6211471598369617e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.22833993807975242,0.0,101466.605796446,101466.52798339083,-1.855937813113147e-16,-2.1074913077880502e-20,0.0
97.8,17344.746091778317,17345.91750154494,-1.5878396160654476e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2249030806526907,0.0,101466.76463690316,101466.68798980537,-1.817807309073099e-16,-2.064191500885082e-20,0.0
97.92,17344.772826412234,17345.926609592098,-1.5612682735337407e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2215190028366956,0.0,101466.92103451157,101466.84553326419,-1.7873885627796544e-16,-2.029648755593863e-20,0.0
98.04,17344.799159433365,17345.935580789446,-1.531312275841221e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2181857527426221,0.0,101467.07508268519,101467.0007099719,-1.7530949099937172e-16,-1.9907059585935875e-20,0.0
98.16,17344.825096784574,17345.94441717217,-1.4979986264143116e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.21490258029674567,0.0,101467.22681618975,101467.15355500818,-1.7149572601116722e-16,-1.9473982143386053e-20,0.0
98.28,17344.850644333826,17345.953120750517,-1.4613647608966436e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2116687450128672,0.0,101467.37626935288,101467.30410301486,-1.673018465898778e-16,-1.899774189165637e-20,0.0
98.4,17344.875807876877,17345.961693510704,-1.421458861385841e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.2084835156495371,0.0,101467.52347607972,101467.45238821169,-1.6273336832610093e-16,-1.8478965198015935e-20,0.0
98.52,17344.900593139955,17345.970137415858,-1.3783401706702803e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.20534616987429252,0.0,101467.66846986873,101467.59844441222,-1.5779707310167257e-16,-1.7918422218713645e-20,0.0
98.64,17344.92500578245,17345.978454406948,-1.3320793064658374e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.20225599393010216,0.0,101467.81128382732,101467.74230503985,-1.5250104506681726e-16,-1.7317030984055887e-20,0.0
98.76,17344.949051399584,17345.986646403693,-1.2827585756526854e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.19921228229329602,0.0,101467.95195068757,101467.88400314348,-1.468547066172866e-16,-1.667586148348491e-20,0.0
98.88,17344.97273552511,17345.994715305496,-1.2304722885120466e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.19621433733777036,0.0,101468.09050282188,101468.02357141349,-1.408688543714748e-16,-1.5996139750656606e-20,0.0
99.0,17344.996063633964,17346.00266299237,-1.1753270729629392e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.19326146900103094,0.0,101468.22697225868,101468.16104219753,-1.3455569514751432e-16,-1.527925194851821e-20,0.0
99.12,17345.019041144995,17346.010491325873,-1.1174421887989797e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.1903529944432021,0.0,101468.36139069822,101468.29644751667,-1.2792888194035786e-16,-1.4526748454386738e-20,0.0
99.24,17345.0416734236,17346.01820215001,-1.0569498419251323e-20,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.18748823771120143,0.0,101468.49378952805,101468.42981908083,-1.210035498988333e-16,-1.374034794502672e-20,0.0
99.36,17345.063965784426,17346.025797292194,-9.939954985944523e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.18466652940512496,0.0,101468.62419983889,101468.5611883051,-1.1379635230267713e-16,-1.292194148172788e-20,0.0
99.48,17345.085923494058,17346.03327856413,-9.287381996448954e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.18188720633500904,0.0,101468.75265244023,101468.69058632522,-1.0632549653955301e-16,-1.207359659538364e-20,0.0
99.6,17345.107551773697,17346.040647762773,-8.613508747360629e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.17914961118682793,0.0,101468.87917787612,101468.81804401377,-9.861078008204127e-17,-1.1197561371568818e-20,0.0
99.72,17345.128855801835,17346.047906671247,-7.920206565859433e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.17645309218700322,0.0,101469.00380644073,101468.9435919959,-9.067362646460574e-17,-1.0296268535617264e-20,0.0
99.84,17345.149840716957,17346.05505705976,-7.209491952077265e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.17379700276025062,0.0,101469.12656819419,101469.06726066525,-8.253712126054658e-17,-9.372339537700445e-21,0.0
99.96,17345.17051162019,17346.062100686537,-6.483529721465458e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.17118070119924966,0.0,101469.2474929781,101469.18908019968,-7.422604805892324e-17,-8.428588637905095e-21,0.0
100.08,17345.190873578016,17346.06903929875,-5.744636147162192e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.1686035503213656,0.0,101469.36661043139,101469.30908057741,-6.576692444145553e-17,-7.46802699131085e-21,0.0
100.2,17345.210931624937,17346.075874633436,-4.995282102360655e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.16606491713756485,0.0,101469.48395000587,101469.42729159268,-5.718803795941258e-17,-6.493866733068851e-21,0.0
100.32,17345.230690766177,17346.082608418434,-4.238096202676462e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.1635641725076432,0.0,101469.59954098213,101469.54374287174,-4.851948211047326e-17,-5.5095250634794006e-21,0.0
100.44,17345.25015598033,17346.08924237329,-3.475867948515036e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.16110069081060607,0.0,101469.71341248493,101469.65846388863,-3.979319231556688e-17,-4.518628333069547e-21,0.0
100.56,17345.26933222208,17346.09577821021,-2.7115508674398124e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.15867384960284078,0.0,101469.82559349916,101469.77148398107,-3.104298189570597e-17,-3.5250161276717565e-21,0.0
100.68,17345.28822442486,17346.102217634965,-1.9482656565395434e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.1562830292825681,0.0,101469.93611288544,101469.88283236652,-2.2304578048792128e-17,-2.5327453535014066e-21,0.0
100.8,17345.306809036174,17346.108551184105,-1.1808881570049109e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.1539309348996717,0.0,101470.04483286162,101469.99236183043,-1.351931734442185e-17,-1.5351546041063842e-21,0.0
100.92,17345.325096640212,17346.11478278282,-4.1456342038157125e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.15161628806559593,0.0,101470.15181534523,101470.10013661109,-4.746102685289976e-18,-5.389324464960426e-22,0.0
101.04,17345.343106814857,17346.120919884783,3.427244016074982e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.14933676111454028,0.0,101470.2571748669,101470.20627666285,3.92365968223602e-18,4.4554172208974765e-22,0.0
101.16,17345.360843785722,17346.126963924544,1.0873465575974257e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.1470918182585095,0.0,101470.36093614646,101470.31080685626,1.2448425951635017e-17,1.4135505248766535e-21,0.0
101.28,17345.378311742326,17346.13291632376,1.815499763031909e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.1448809281614552,0.0,101470.4631236926,101470.41375184557,2.078465413140982e-17,2.360149691941482e-21,0.0
101.4,17345.39551484029,17346.138778491957,2.5232032153635395e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.1427035636628594,0.0,101470.56376181569,101470.51513608194,2.8886769872421836e-17,3.2801641799726014e-21,0.0
101.52,17345.412457203445,17346.144551827205,3.20629560925493e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.1405592015046399,0.0,101470.66287464015,101470.61498382568,3.670713229525643e-17,4.1681842920314095e-21,0.0
101.64,17345.429142925994,17346.15023771685,3.860432151779865e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.13844732205620208,0.0,101470.76048611705,101470.71331915868,4.4195999817608815e-17,5.0185617973138244e-21,0.0
101.76,17345.445576074668,17346.15583753825,4.481081577623634e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.13636740903948585,0.0,101470.8566200368,101470.81016599742,5.1301495981679667e-17,5.8254060509107246e-21,0.0
101.88,17345.461760690876,17346.16135265944,5.063523164284172e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.13431894924957058,0.0,101470.95130004162,101470.90554810512,5.796957528159728e-17,6.582580113569424e-21,0.0
102.0,17345.47770079283,17346.16678443992,5.6028437472731305e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.13230143228932628,0.0,101471.04454963806,101470.99948910456,6.414398899085501e-17,7.28369687145507e-21,0.0
102.12,17345.49340037774,17346.172134231307,6.093934735316311e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.13031435028335375,0.0,101471.13639220978,101471.09201249064,6.97662509897549e-17,7.922115155911204e-21,0.0
102.24,17345.508863423915,17346.17740337809,6.531489125554773e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.12835719761114783,0.0,101471.22685102989,101471.18314164276,7.477560359287123e-17,8.490935863221206e-21,0.0
102.36,17345.52409389294,17346.182593218335,6.90999851874584e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.12642947062953347,0.0,101471.31594927369,101471.27289983768,7.910898337652215e-17,8.982998074369592e-21,0.0
102.48,17345.539095731812,17346.187705084398,7.22375013446364e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.12453066739583718,0.0,101471.4037100311,101471.36131026183,8.270098700624307e-17,9.390875174802731e-21,0.0
102.6,17345.553872875116,17346.192740303646,7.466823826300167e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.12266028739401279,0.0,101471.49015631943,101471.44839602406,8.548383706427021e-17,9.706870974190217e-21,0.0
102.72,17345.568429247138,17346.197700199187,7.633089097066212e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.12081783126261167,0.0,101471.57531109574,101471.5341801682,8.738734787702399e-17,9.923015826186075e-21,0.0
102.84,17345.58276876403,17346.202586090556,7.716202113992043e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.11900280051609417,0.0,101471.65919726958,101471.61868568548,8.833889134258728e-17,1.0031062748189655e-20,0.0
102.96,17345.59689533597,17346.20739929446,7.709602723928402e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.11721469726983456,0.0,101471.74183771541,101471.70193552734,8.826336275818221e-17,1.0022483541106923e-20,0.0
103.08,17345.61081286929,17346.212141125485,7.606511468547339e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.1154530239695598,0.0,101471.82325528534,101471.7839526178,8.708314664763521e-17,9.888464909111541e-21,0.0
103.2,17345.624525268642,17346.21681289681,7.399926599543071e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.1137172831115408,0.0,101471.90347282155,101471.86475986616,8.47180825888296e-17,9.619904579405993e-21,0.0
103.32,17345.638036439144,17346.22141592092,7.08262109383291e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.11200697696684803,0.0,101471.98251316899,101471.94438017948,8.108543104114048e-17,9.207407421982783e-21,0.0
103.44,17345.651350288525,17346.22595151034,6.647139668757953e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.11032160731262868,0.0,101472.06039918786,101472.02283647527,7.609983917284522e-17,8.641281569385339e-21,0.0
103.56,17345.664470729276,17346.230420978332,6.085795797284185e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.10866067515080963,0.0,101472.13715376626,101472.10015169396,6.96733066885106e-17,7.91153453646944e-21,0.0
103.68,17345.6774016808,17346.234825639625,5.390668723203201e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.10702368043678029,0.0,101472.21279983268,101472.17634881154,6.171515165634301e-17,7.00786934016416e-21,0.0
103.8,17345.690091444525,17346.23914902469,5.0583120483190625e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.10541738696779927,0.0,101472.28703495047,101472.25112985935,5.791017571715336e-17,6.575805662814781e-21,0.0
103.92,17345.702522405194,17346.243385561243,5.275898406313221e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.10384410696793012,0.0,101472.35975607038,101472.32439354046,6.040123177004652e-17,6.858667928207187e-21,0.0
104.04,17345.71476000139,17346.24755623238,5.4769197771914056e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.10229530529200097,0.0,101472.43134600812,101472.39651781175,6.270264415851958e-17,7.119995710348827e-21,0.0
104.16,17345.726807264604,17346.25166206623,5.660990586033809e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.10077059733904666,0.0,101472.50182249793,101472.46752050986,6.480999845887396e-17,7.359287761843952e-21,0.0
104.28,17345.73866721371,17346.2557040863,5.8277508357338516e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.09926960004408629,0.0,101472.5712032002,101472.5374193952,6.671917307638574e-17,7.576076086454008e-21,0.0
104.4,17345.750342856685,17346.25968331201,5.9768669818711674e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.09779193164894653,0.0,101472.6395057116,101472.60623216178,6.842634926169939e-17,7.769927076432517e-21,0.0
104.52,17345.76183719233,17346.263600759346,6.108032807584788e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.09633721149304929,0.0,101472.70674757512,101472.67397644775,6.992802112721827e-17,7.940442649860224e-21,0.0
104.64,17345.773153212,17346.267457441372,6.220970298446287e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.09490505978607866,0.0,101472.7729462902,101472.74066984517,7.12210056634878e-17,8.087261387980173e-21,0.0
104.76,17345.784293901317,17346.27125436885,6.3154305173328104e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.09349509739543628,0.0,101472.8381193227,101472.80632991025,7.230245275557079e-17,8.210059672532654e-21,0.0
104.88,17345.795262241903,17346.27499255082,6.391194479300233e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.09210694562334112,0.0,101472.90228411513,101472.87097417362,7.316985519941757e-17,8.308552823090303e-21,0.0
105.0,17345.806061213112,17346.278672995162,6.448074026456298e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.09074022598429703,0.0,101472.9654580967,101472.9346201502,7.382105871822853e-17,8.382496234393188e-21,0.0
105.12,17345.81669379372,17346.28229670918,6.485912702833666e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.08939455999291117,0.0,101473.02765869326,101472.9972853494,7.425427197880879e-17,8.431686513683767e-21,0.0
105.24,17345.8271629637,17346.285864700203,6.504586629263071e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.0880695689361811,0.0,101473.08890333763,101473.05898728536,7.44680766079166e-17,8.455962618041993e-21,0.0
105.36,17345.837471705898,17346.289377976143,6.50400537824642e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.08676487366167913,0.0,101473.1492094795,101473.11974348694,7.446143720860388e-17,8.455206991720347e-21,0.0
105.48,17345.84762300778,17346.292837546083,6.484112848829908e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.0854800943535329,0.0,101473.2085945955,101473.17957150785,7.423371137654919e-17,8.42934670347888e-21,0.0
105.6,17345.857619863167,17346.29624442087,6.444888141477128e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.08421485031358095,0.0,101473.26707619953,101473.23848893688,7.378465971638343e-17,8.378354583920266e-21,0.0
105.72,17345.86746527393,17346.29959961368,6.386346432942168e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.08296875974437498,0.0,101473.32467185248,101473.29651340791,7.311445585800775e-17,8.302250362824818e-21,0.0
105.84,17345.877162251727,17346.3029041406,6.308539851142757e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.08174143952589477,0.0,101473.38139917259,101473.35366261004,7.222369647290445e-17,8.201101806485584e-21,0.0
105.96,17345.886713819746,17346.306159021216,6.211558350033358e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.08053250499817752,0.0,101473.4372758455,101473.40995429778,7.111341129044018e-17,8.075025855043366e-21,0.0
106.08,17345.896123014394,17346.30936527919,6.095530584478251e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.07934156974246635,0.0,101473.4923196342,101473.46540630102,6.978507311416134e-17,7.924189759821725e-21,0.0
106.2,17345.90539288705,17346.312523942845,5.960624785124701e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.07816824536087845,0.0,101473.54654838923,101473.52003653544,6.82406078380836e-17,7.748812220662112e-21,0.0
106.32,17345.91452650576,17346.315636045736,5.8070496332760555e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.07701214125865966,0.0,101473.59998005869,101473.57386301222,6.648240446297347e-17,7.549164523258872e-21,0.0
106.44,17345.923526957005,17346.318702627243,5.635055135764787e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.07587286441904276,0.0,101473.65263269847,101473.62690384858,6.45133251126226e-17,7.325571676494223e-21,0.0
106.56,17345.932397347377,17346.32172473314,5.4449334998257145e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.0747500191921547,0.0,101473.70452448215,101473.67917727762,6.233671505011768e-17,7.078413549773428e-21,0.0
106.68,17345.94114080533,17346.324703416194,5.237020007969044e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.07364320706987178,0.0,101473.75567371117,101473.7307016585,5.99564126941021e-17,6.808126010359758e-21,0.0
106.8,17345.949760482894,17346.327639736715,5.0116938928535296e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.0725520264684382,0.0,101473.80609882492,101473.78149548663,5.737675963503322e-17,6.5152020607095884e-21,0.0
106.92,17345.958259557414,17346.33053476317,4.7693792121594705e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.07147607250553699,0.0,101473.85581841087,101473.83157740375,5.460261065143271e-17,6.2001929758073115e-21,0.0
107.04,17345.966641233244,17346.33338957274,4.51054572346199e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.07041493678919153,0.0,101473.90485121448,101473.88096620802,5.163934372613495e-17,5.8637094405005865e-21,0.0
107.16,17345.974908743512,17346.33620525191,4.23570975910407e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.06936820718558974,0.0,101473.95321614954,101473.92968086415,4.8492870062528623e-17,5.5064226868352915e-21,0.0
107.28,17345.983065351807,17346.338982897065,3.94543510106956e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.06833546761315953,0.0,101474.00093230807,101473.97774051367,4.5169644100794395e-17,5.129065631390428e-21,0.0
107.4,17345.991114353914,17346.34172361503,3.640333855856485e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.06731629781482726,0.0,101474.0480189704,101474.0251644847,4.1676673534142944e-17,4.73243401261343e-21,0.0
107.52,17345.999059079546,17346.344428523702,3.3210673293500642e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.0663102731409977,0.0,101474.09449561534,101474.07197230248,3.8021529325047566e-17,4.317387528155084e-21,0.0
107.64,17346.00690289407,17346.347098752583,2.9883469016957065e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.06531696432698655,0.0,101474.14038193031,101474.11818369923,3.421235572147509e-17,3.8848509722044184e-21,0.0
107.76,17346.01464920021,17346.349735443397,2.642934902172346e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.06433593728080438,0.0,101474.18569782122,101474.16381862426,3.025788027312032e-17,3.43581537282405e-21,0.0
107.88,17346.0222818356,17346.35233333009,2.2879570658107845e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.06336928406430926,0.0,101474.23034873826,101474.20878323846,2.619388819547674e-17,2.97434418555402e-21,0.0
108.0,17346.029621859314,17346.354833835147,1.945790275754742e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.06244011403271738,0.0,101474.27328787697,101474.2520370001,2.2276563246608678e-17,2.5295273584811647e-21,0.0
108.12,17346.036848085467,17346.35729554913,1.59668619061548e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.061525344720904686,0.0,101474.31556129997,101474.29462003203,1.8279814839848353e-17,2.0756920478001243e-21,0.0
108.24,17346.043962471675,17346.359719140506,1.2418097400495075e-21,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.06062472862963261,0.0,101474.3571804593,101474.3365438792,1.421697977939654e-17,1.6143526620643597e-21,0.0
108.36,17346.050966969127,17346.362105275686,8.823873589992704e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.0597380190966002,0.0,101474.39815676938,101474.37782004951,1.0102099026570698e-17,1.1471035666990517e-21,0.0
108.48,17346.057863523554,17346.36445461936,5.197079498576205e-22,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-0.0588649701781475,0.0,101474.43850161279,101474.41846001947,5.9499287154075985e-18,6.756203348149067e-22,0.0
