Time,x1,x2,y2,x0,y0,a1,a2,b1,b2,d1,d2x,d2y,compartment_0000001,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007
5.21,0.018769805672657618,0.17372892487907446,0.08686446243943823,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.037539611345315235,0.018769805672657618,0.018769805672657618,0.17372892487907446,0.08686446243943823
5.22,0.018583045186877825,0.17237194696103045,0.08618597348041722,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03716609037375565,0.018583045186877825,0.018583045186877825,0.17237194696103045,0.08618597348041722
5.23,0.01839814299967751,0.1710247731706601,0.08551238658523301,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03679628599935502,0.01839814299967751,0.01839814299967751,0.1710247731706601,0.08551238658523301
5.24,0.01821508059906247,0.16968734281763453,0.08484367140872119,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03643016119812494,0.01821508059906247,0.01821508059906247,0.16968734281763453,0.08484367140872119
5.25,0.01803383965166222,0.16835959546685814,0.08417979773333395,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03606767930332444,0.01803383965166222,0.01803383965166222,0.16835959546685814,0.08417979773333395
5.26,0.017854402000375087,0.16704147094132452,0.0835207354705681,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.035708804000750174,0.017854402000375087,0.017854402000375087,0.16704147094132452,0.0835207354705681
5.2700000000000005,0.017676749662013228,0.16573290932497198,0.08286645466239276,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.035353499324026455,0.017676749662013228,0.017676749662013228,0.16573290932497198,0.08286645466239276
5.28,0.017500864824947723,0.1644338509655395,0.08221692548267745,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.035001729649895445,0.017500864824947723,0.017500864824947723,0.1644338509655395,0.08221692548267745
5.29,0.017326729846753524,0.16314423647742177,0.0815721182386195,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03465345969350705,0.017326729846753524,0.017326729846753524,0.16314423647742177,0.0815721182386195
5.3,0.017154327251854555,0.16186400674452509,0.08093200337217207,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03430865450370911,0.017154327251854555,0.017154327251854555,0.16186400674452509,0.08093200337217207
5.3100000000000005,0.016983639729168727,0.16059310292312295,0.0802965514614719,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.033967279458337454,0.016983639729168727,0.016983639729168727,0.16059310292312295,0.0802965514614719
5.32,0.016814650129753025,0.15933146644471194,0.07966573322226729,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03362930025950605,0.016814650129753025,0.016814650129753025,0.15933146644471194,0.07966573322226729
5.33,0.016647342870721712,0.1580790346723207,0.07903951733607255,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.033294685741443425,0.016647342870721712,0.016647342870721712,0.1580790346723207,0.07903951733607255
5.34,0.01648170097858597,0.1568357500346103,0.07841787501721821,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03296340195717194,0.01648170097858597,0.01648170097858597,0.1568357500346103,0.07841787501721821
5.3500000000000005,0.016317707272142684,0.15560155636534745,0.07780077818258765,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03263541454428537,0.016317707272142684,0.016317707272142684,0.15560155636534745,0.07780077818258765
5.36,0.0161553453382293,0.15437639588309318,0.07718819794146137,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0323106906764586,0.0161553453382293,0.0161553453382293,0.15437639588309318,0.07718819794146137
5.37,0.015994598922750427,0.15316021106900962,0.07658010553442045,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.031989197845500854,0.015994598922750427,0.015994598922750427,0.15316021106900962,0.07658010553442045
5.38,0.015835451928618068,0.151952944668804,0.07597647233431847,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.031670903857236136,0.015835451928618068,0.015835451928618068,0.151952944668804,0.07597647233431847
5.39,0.015677888413691752,0.15075453969467179,0.0753772698472532,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.031355776827383504,0.015677888413691752,0.015677888413691752,0.15075453969467179,0.0753772698472532
5.4,0.015521892588718684,0.14956493942724025,0.07478246971353825,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.031043785177437368,0.015521892588718684,0.015521892588718684,0.14956493942724025,0.07478246971353825
5.41,0.015367448815273958,0.14838408741751216,0.07419204370867502,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.030734897630547917,0.015367448815273958,0.015367448815273958,0.14838408741751216,0.07419204370867502
5.42,0.015214541603700638,0.14721192748880868,0.0736059637443241,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.030429083207401276,0.015214541603700638,0.015214541603700638,0.14721192748880868,0.0736059637443241
5.43,0.015063155611049964,0.14604840373871322,0.07302420186927716,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.030126311222099928,0.015063155611049964,0.015063155611049964,0.14604840373871322,0.07302420186927716
5.44,0.014913275639021489,0.14489346054101465,0.07244673027042867,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.029826551278042977,0.014913275639021489,0.014913275639021489,0.14489346054101465,0.07244673027042867
5.45,0.014764886631903293,0.1437470425476512,0.07187352127374771,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.029529773263806586,0.014764886631903293,0.014764886631903293,0.1437470425476512,0.07187352127374771
5.46,0.01461797411934652,0.14260909341320027,0.07130454670652303,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02923594823869304,0.01461797411934652,0.01461797411934652,0.14260909341320027,0.07130454670652303
5.47,0.014472524549835195,0.14147955483326533,0.07073977741655632,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02894504909967039,0.014472524549835195,0.014472524549835195,0.14147955483326533,0.07073977741655632
5.48,0.014328522247877578,0.14035837527868714,0.07017918763926799,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.028657044495755155,0.014328522247877578,0.014328522247877578,0.14035837527868714,0.07017918763926799
5.49,0.014185952802529326,0.1392455002605837,0.06962275013021701,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.028371905605058652,0.014185952802529326,0.014185952802529326,0.1392455002605837,0.06962275013021701
5.5,0.014044801942735916,0.13814087555611199,0.06907043777798191,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.028089603885471832,0.014044801942735916,0.014044801942735916,0.13814087555611199,0.06907043777798191
5.51,0.013905055535534238,0.13704444720966122,0.06852222360475727,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.027810111071068476,0.013905055535534238,0.013905055535534238,0.13704444720966122,0.06852222360475727
5.5200000000000005,0.013766699584254114,0.1359561615340454,0.0679780807669501,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02753339916850823,0.013766699584254114,0.013766699584254114,0.1359561615340454,0.0679780807669501
5.53,0.013629720226719912,0.1348759651116966,0.06743798255577642,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.027259440453439823,0.013629720226719912,0.013629720226719912,0.1348759651116966,0.06743798255577642
5.54,0.013494103733452006,0.13380380479585705,0.06690190239785734,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.026988207466904012,0.013494103733452006,0.013494103733452006,0.13380380479585705,0.06690190239785734
5.55,0.013359836505868387,0.13273962771177233,0.0663698138558157,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.026719673011736774,0.013359836505868387,0.013359836505868387,0.13273962771177233,0.0663698138558157
5.5600000000000005,0.013226905074486189,0.1316833812578841,0.06584169062887228,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.026453810148972377,0.013226905074486189,0.013226905074486189,0.1316833812578841,0.06584169062887228
5.57,0.013095296097123281,0.13063501310702313,0.0653175065534425,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.026190592194246562,0.013095296097123281,0.013095296097123281,0.13063501310702313,0.0653175065534425
5.58,0.012964996357099745,0.12959447120760167,0.06479723560373245,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02592999271419949,0.012964996357099745,0.012964996357099745,0.12959447120760167,0.06479723560373245
5.59,0.012835992761439485,0.12856170378480647,0.06428085189233552,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02567198552287897,0.012835992761439485,0.012835992761439485,0.12856170378480647,0.06428085189233552
5.6000000000000005,0.01270827374344463,0.12753665575294812,0.06376832787640703,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02541654748688926,0.01270827374344463,0.01270827374344463,0.12753665575294812,0.06376832787640703
5.61,0.012581825795804476,0.12651927757162057,0.06325963878574392,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02516365159160895,0.012581825795804476,0.012581825795804476,0.12651927757162057,0.06325963878574392
5.62,0.012456636037249185,0.12550951868327162,0.0627547593415701,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02491327207449837,0.012456636037249185,0.012456636037249185,0.12550951868327162,0.0627547593415701
5.63,0.012332691938051749,0.12450732821127364,0.06225366410557176,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.024665383876103498,0.012332691938051749,0.012332691938051749,0.12450732821127364,0.06225366410557176
5.64,0.012209981089934999,0.123512655544518,0.061756327772194586,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.024419962179869997,0.012209981089934999,0.012209981089934999,0.123512655544518,0.061756327772194586
5.65,0.012088491204500269,0.12252545033802721,0.06126272516894984,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.024176982409000538,0.012088491204500269,0.012088491204500269,0.12252545033802721,0.06126272516894984
5.66,0.011968210111656153,0.12154566251356769,0.06077283125672071,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.023936420223312306,0.011968210111656153,0.011968210111656153,0.12154566251356769,0.06077283125672071
5.67,0.011849125758047125,0.1205732422602615,0.06028662113006824,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02369825151609425,0.011849125758047125,0.011849125758047125,0.1205732422602615,0.06028662113006824
5.68,0.011731226205482276,0.11960814003519908,0.05980407001753766,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.023462452410964552,0.011731226205482276,0.011731226205482276,0.11960814003519908,0.05980407001753766
5.69,0.011614499629363994,0.11865030656405139,0.05932515328196443,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.023228999258727987,0.011614499629363994,0.011614499629363994,0.11865030656405139,0.05932515328196443
5.7,0.011498934317116696,0.11769969284168257,0.05884984642078062,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.022997868634233393,0.011498934317116696,0.011498934317116696,0.11769969284168257,0.05884984642078062
5.71,0.011384518666615464,0.11675625013276177,0.05837812506632083,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.022769037333230928,0.011384518666615464,0.011384518666615464,0.11675625013276177,0.05837812506632083
5.72,0.011271241184614776,0.11581992997237582,0.05790996498612845,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.022542482369229552,0.011271241184614776,0.011271241184614776,0.11581992997237582,0.05790996498612845
5.73,0.011159091066510474,0.11489068287363942,0.05744534143676084,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.022318182133020947,0.011159091066510474,0.011159091066510474,0.11489068287363942,0.05744534143676084
5.74,0.011048057536562902,0.11396845979228906,0.05698422989608625,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.022096115073125804,0.011048057536562902,0.011048057536562902,0.11396845979228906,0.05698422989608625
5.75,0.010938128821861431,0.11305321440590928,0.056526607202896935,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.021876257643722863,0.010938128821861431,0.010938128821861431,0.11305321440590928,0.056526607202896935
5.76,0.01082929392131114,0.11214489917646836,0.05607244958817705,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02165858784262228,0.01082929392131114,0.01082929392131114,0.11214489917646836,0.05607244958817705
5.7700000000000005,0.010721541940582793,0.1112434668266406,0.05562173341326374,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.021443083881165587,0.010721541940582793,0.010721541940582793,0.1112434668266406,0.05562173341326374
5.78,0.01061486209073789,0.11034887033998224,0.05517443516993512,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02122972418147578,0.01061486209073789,0.01061486209073789,0.11034887033998224,0.05517443516993512
5.79,0.010509243686853624,0.1094610629611067,0.05473053148049791,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.021018487373707248,0.010509243686853624,0.010509243686853624,0.1094610629611067,0.05473053148049791
5.8,0.01040467614664793,0.1085799981958606,0.05428999909787541,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02080935229329586,0.01040467614664793,0.01040467614664793,0.1085799981958606,0.05428999909787541
5.8100000000000005,0.010301148989104473,0.10770562981149923,0.05385281490569527,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.020602297978208946,0.010301148989104473,0.010301148989104473,0.10770562981149923,0.05385281490569527
5.82,0.010198651833097705,0.10683791183686259,0.05341895591837749,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02039730366619541,0.010198651833097705,0.010198651833097705,0.10683791183686259,0.05341895591837749
5.83,0.010097174396017816,0.10597679856255061,0.052988399281222044,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.020194348792035632,0.010097174396017816,0.010097174396017816,0.10597679856255061,0.052988399281222044
5.84,0.009996706492395783,0.10512224454109916,0.05256112227049684,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.019993412984791566,0.009996706492395783,0.009996706492395783,0.10512224454109916,0.05256112227049684
5.8500000000000005,0.009897238032528365,0.10427420458715547,0.05213710229352552,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01979447606505673,0.009897238032528365,0.009897238032528365,0.10427420458715547,0.05213710229352552
5.86,0.009798759039068914,0.1034326337424198,0.05171631687115821,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.019597518078137827,0.009798759039068914,0.009798759039068914,0.1034326337424198,0.05171631687115821
5.87,0.009701260871166585,0.10259748487233758,0.051298742436117616,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01940252174233317,0.009701260871166585,0.009701260871166585,0.10259748487233758,0.051298742436117616
5.88,0.009604732841175679,0.10176871529890053,0.0508843576493996,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.019209465682351358,0.009604732841175679,0.009604732841175679,0.10176871529890053,0.0508843576493996
5.89,0.009509165289879835,0.10094628076698506,0.05047314038344237,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01901833057975967,0.009509165289879835,0.009509165289879835,0.10094628076698506,0.05047314038344237
5.9,0.009414548651898993,0.1001301372747584,0.05006506863732954,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.018829097303797986,0.009414548651898993,0.009414548651898993,0.1001301372747584,0.05006506863732954
5.91,0.009320873454485908,0.09932024107351828,0.04966012053670997,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.018641746908971815,0.009320873454485908,0.009320873454485908,0.09932024107351828,0.04966012053670997
5.92,0.009228130316322585,0.09851654866753186,0.04925827433371725,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01845626063264517,0.009228130316322585,0.009228130316322585,0.09851654866753186,0.04925827433371725
5.93,0.009136309946316812,0.09771901681387547,0.04885950840688954,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.018272619892633624,0.009136309946316812,0.009136309946316812,0.09771901681387547,0.04885950840688954
5.94,0.009045403142398614,0.09692760252227375,0.048463801261089165,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01809080628479723,0.009045403142398614,0.009045403142398614,0.09692760252227375,0.048463801261089165
5.95,0.008955400790316785,0.09614226305493943,0.04807113152742248,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01791080158063357,0.008955400790316785,0.008955400790316785,0.09614226305493943,0.04807113152742248
5.96,0.008866293862435318,0.0953629559264122,0.04768147796315933,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.017732587724870637,0.008866293862435318,0.008866293862435318,0.0953629559264122,0.04768147796315933
5.97,0.008778073416529933,0.09458963890339844,0.04729481945165292,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.017556146833059866,0.008778073416529933,0.008778073416529933,0.09458963890339844,0.04729481945165292
5.98,0.00869073059458454,0.09382227000461045,0.04691113500225939,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01738146118916908,0.00869073059458454,0.00869073059458454,0.09382227000461045,0.04691113500225939
5.99,0.008604256621587763,0.0930608075006061,0.04653040375025766,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.017208513243175527,0.008604256621587763,0.008604256621587763,0.0930608075006061,0.04653040375025766
6.0,0.008518643451969192,0.09230520878455849,0.04615260439223431,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.017037286903938385,0.008518643451969192,0.008518643451969192,0.09230520878455849,0.04615260439223431
6.01,0.008433882522999371,0.09155543254327003,0.04577771627159053,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.016867765045998743,0.008433882522999371,0.008433882522999371,0.09155543254327003,0.04577771627159053
6.0200000000000005,0.008349964989650713,0.09081143834546646,0.04540571917268918,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.016699929979301427,0.008349964989650713,0.008349964989650713,0.09081143834546646,0.04540571917268918
6.03,0.008266882453335294,0.09007318536908601,0.0450365926844994,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01653376490667059,0.008266882453335294,0.008266882453335294,0.09007318536908601,0.0450365926844994
6.04,0.008184626596898295,0.0893406330353581,0.04467031651763587,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01636925319379659,0.008184626596898295,0.008184626596898295,0.0893406330353581,0.04467031651763587
6.05,0.008103189183565594,0.08861374100837945,0.044306870504146986,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.016206378367131187,0.008103189183565594,0.008103189183565594,0.08861374100837945,0.044306870504146986
6.0600000000000005,0.008022562055891323,0.08789246919469011,0.04394623459730274,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.016045124111782647,0.008022562055891323,0.008022562055891323,0.08789246919469011,0.04394623459730274
6.07,0.007942737134705466,0.0871767777428496,0.04358838887138291,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01588547426941093,0.007942737134705466,0.007942737134705466,0.0871767777428496,0.04358838887138291
6.08,0.00786370641806137,0.08646662704301258,0.04323331352146481,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01572741283612274,0.00786370641806137,0.00786370641806137,0.08646662704301258,0.04323331352146481
6.09,0.007785461980183349,0.0857619777265051,0.04288098886321148,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015570923960366698,0.007785461980183349,0.007785461980183349,0.0857619777265051,0.04288098886321148
6.1000000000000005,0.007707995970414231,0.08506279066540044,0.04253139533265956,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015415991940828462,0.007707995970414231,0.007707995970414231,0.08506279066540044,0.04253139533265956
6.11,0.007631300612162955,0.08436902697209543,0.04218451348600746,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01526260122432591,0.007631300612162955,0.007631300612162955,0.08436902697209543,0.04218451348600746
6.12,0.0075553682018520895,0.08368064799888604,0.04184032399940317,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015110736403704179,0.0075553682018520895,0.0075553682018520895,0.08368064799888604,0.04184032399940317
6.13,0.007480191277393676,0.08299761508390896,0.04149880754191503,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.014960382554787353,0.007480191277393676,0.007480191277393676,0.08299761508390896,0.04149880754191503
6.140000000000001,0.007405762994286498,0.08231988898645604,0.04115994449318896,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.014811525988572997,0.007405762994286498,0.007405762994286498,0.08231988898645604,0.04115994449318896
6.15,0.007332075295363766,0.08164743262325395,0.04082371631158831,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.014664150590727532,0.007332075295363766,0.007332075295363766,0.08164743262325395,0.04082371631158831
6.16,0.007259120806574678,0.08098020823014768,0.040490104115035556,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.014518241613149355,0.007259120806574678,0.007259120806574678,0.08098020823014768,0.040490104115035556
6.17,0.00718689222546986,0.08031817827500161,0.0401590891374629,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01437378445093972,0.00718689222546986,0.00718689222546986,0.08031817827500161,0.0401590891374629
6.18,0.007115382320281605,0.07966130545707695,0.039830652728500955,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01423076464056321,0.007115382320281605,0.007115382320281605,0.07966130545707695,0.039830652728500955
6.19,0.007044583929004117,0.07900955270640928,0.03950477635316749,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.014089167858008234,0.007044583929004117,0.007044583929004117,0.07900955270640928,0.03950477635316749
6.2,0.006974489958473781,0.07836288318318611,0.03918144159155628,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.013948979916947562,0.006974489958473781,0.006974489958473781,0.07836288318318611,0.03918144159155628
6.21,0.006905093383449375,0.0777212602771242,0.038860630138525684,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01381018676689875,0.006905093383449375,0.006905093383449375,0.0777212602771242,0.038860630138525684
6.22,0.006836387245692348,0.07708464760684712,0.038542323803387506,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.013672774491384695,0.006836387245692348,0.006836387245692348,0.07708464760684712,0.038542323803387506
6.23,0.006768364653047047,0.07645300901926275,0.03822650450959568,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.013536729306094094,0.006768364653047047,0.006768364653047047,0.07645300901926275,0.03822650450959568
6.24,0.006701018778520999,0.07582630858894092,0.03791315429443512,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.013402037557041998,0.006701018778520999,0.006701018778520999,0.07582630858894092,0.03791315429443512
6.25,0.006634342859365115,0.07520451061749066,0.037602255308710336,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01326868571873023,0.006634342859365115,0.006634342859365115,0.07520451061749066,0.037602255308710336
6.26,0.006568330196153968,0.07458757963293777,0.03729378981643425,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.013136660392307936,0.006568330196153968,0.006568330196153968,0.07458757963293777,0.03729378981643425
6.2700000000000005,0.0065029748089255775,0.07397547959991319,0.036987739799922294,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.013005949617851155,0.0065029748089255775,0.0065029748089255775,0.07397547959991319,0.036987739799922294
6.28,0.006438269886801386,0.07336817578007537,0.036684087890003735,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.012876539773602771,0.006438269886801386,0.006438269886801386,0.07336817578007537,0.036684087890003735
6.29,0.006374208795755656,0.07276563351995888,0.03638281675994583,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.012748417591511312,0.006374208795755656,0.006374208795755656,0.07276563351995888,0.03638281675994583
6.3,0.006310785124262403,0.07216781819442099,0.036083909097177215,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.012621570248524805,0.006310785124262403,0.006310785124262403,0.07216781819442099,0.036083909097177215
6.3100000000000005,0.006247992522944927,0.0715746953975102,0.03578734769872215,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.012495985045889854,0.006247992522944927,0.006247992522944927,0.0715746953975102,0.03578734769872215
