Time,IkBa_mRNA,IkBa_cytoplasm,IkBa_nucleus,IkBaIKK,IkBaNFkB_cytoplasm,IkBaNFkB_nucleus,IkBaIKKNFkB,NFkB_cytoplasm,IKK,NFkB_nucleus,IkBbIKK,IkBbIKKNFkB,IkBbNFkB_nucleus,IkBbNFkB_cytoplasm,IkBb_nucleus,IkBb_cytoplasm,IkBb_mRNA,IkBe_mRNA,IkBe_cytoplasm,IkBe_nucleus,IkBeNFkB_cytoplasm,IkBeNFkB_nucleus,IkBeIKKNFkB,IkBeIKK,Total_IkBalpha,Total_IkBbeta,Total_IkBeps,cytoplasm,nucleus,txn_a,mdeg_a,tsl_a,int_ai,int_an,int_an_n,int_2ani,int_2ain,deg_a,deg_a_n,deg_an_n,deg_an,deg_ai,deg_ain,loc_a,loc_an,loc_bn,loc_b,deg_bin,deg_bi,deg_bn,deg_bn_n,deg_b_n,deg_b,int_2bin,int_2bni,int_bn_n,int_bn,int_bi,tsl_b,mdeg_b,txn_b,loc_n,txn_e,mdeg_e,tsl_e,int_ei,int_en,int_en_n,int_2eni,int_2ein,deg_e,deg_e_n,deg_en_n,deg_en,deg_ei,deg_ein,loc_e,loc_en,IKK_deg,itxn_a
2.46,0.000445478421748835,0.00012821857067998548,1.844583058146948e-06,1.0553353540884727e-07,0.05915421537052379,6.613192705123383e-09,0.0005035058656847144,3.867847060101274e-05,0.0003721805235928888,0.0003434861206151155,1.1272373875827187e-08,8.569924291636573e-05,1.8319353794053656e-09,0.029888869308922664,4.3490632032951907e-07,3.0163758099811946e-05,0.00010294920491190283,7.345252260568347e-05,2.0190928656321077e-05,2.8323198791367113e-07,0.009947045315651331,1.1740754550333532e-09,3.849044076122354e-05,7.121136475893179e-09,0.059787896536674746,0.030005180320568425,0.01000601821226872,1.0,1.0,0.0001848,7.484037485380427e-06,0.0001090531176441148,5.650759878384836e-08,-3.4004739757349366e-06,1.9007263572295528e-08,0.00020661518010118784,-3.0087895668680897e-08,1.5386228481598256e-05,2.2134996697763374e-07,3.96791562307403e-13,3.5492529222314274e-06,7.598414549437003e-09,0.00018126211164649716,2.285799275541975e-06,5.475723559842161e-09,7.584212470738213e-10,5.377287699526607e-07,1.0283909149963886e-05,2.705369730198525e-10,1.7933321585353598e-06,1.0991612276432193e-13,7.828313765931343e-08,5.42947645796615e-06,-5.12887462953515e-09,2.303885797728507e-05,4.4814186279066725e-09,-1.7583315176089708e-06,2.8578915249603553e-09,2.5201965362433812e-05,1.7295466425199674e-06,4.272e-05,0.00020721500786651626,3.048e-05,1.2340023797754824e-06,1.7981177533871314e-05,3.3102026855647864e-09,-5.733940917258601e-07,2.9185172583499233e-09,1.1507309161953007e-05,-2.3011634056385534e-09,3.6343671581377936e-06,5.09817578244608e-08,7.04445273020012e-14,5.968227189390799e-07,2.563609131321544e-10,6.928279337020237e-06,3.600379319588153e-07,4.860672383838082e-10,0.0,2.336057758093389e-07
2.47,0.00044725378242011106,0.00012916733284214275,1.8651076572272861e-06,1.0632500702384999e-07,0.05915208132149038,6.749574752037532e-09,0.0005037571042001276,3.8707967718243945e-05,0.0003717555803400647,0.0003455587530053719,1.1349641552126355e-08,8.582641306745966e-05,1.8694577739428987e-09,0.029888603664509,4.3947012347204847e-07,3.03739528996783e-05,0.00010335907501542491,7.374495801662339e-05,2.0336710033074243e-05,2.8630328639898976e-07,0.009946918660280295,1.1985953498632546e-09,3.853605295955674e-05,7.174785168379803e-09,0.05978698394077165,0.030005256719698933,0.010006086099939842,1.0,1.0,0.0001848,7.513863544657865e-06,0.00010948772593644318,5.685083812851852e-08,-3.399130730792263e-06,1.933472331308183e-08,0.0002063085083369167,-3.0101957503822016e-08,1.550007994105713e-05,2.2381291886727432e-07,4.049744851222519e-13,3.549124879289423e-06,7.6554005057172e-09,0.0001813525575120459,2.302630699271842e-06,5.588647894687077e-09,7.739555184123601e-10,5.414575107125447e-07,1.0299169568095158e-05,2.7239139725103254e-10,1.79331621987054e-06,1.1216746643657393e-13,7.910462222496872e-08,5.467311521942094e-06,-5.136405137283179e-09,2.298864160637547e-05,4.5557702680371e-09,-1.7580448002210536e-06,2.8732947725057436e-09,2.530230156377602e-05,1.7364324602591385e-06,4.272e-05,0.00020736434366409152,3.048e-05,1.2389152946792729e-06,1.8052765722469405e-05,3.3292016952188127e-09,-5.731993381531519e-07,2.9679662831602514e-09,1.1484569019667807e-05,-2.3038315369929153e-09,3.6606078059533635e-06,5.153459155181815e-08,7.191572099179527e-14,5.968151196168177e-07,2.582922660616729e-10,6.936489532720214e-06,3.626251411585485e-07,4.962184748433874e-10,0.0,2.364334865216827e-07
2.48,0.0004490288732285551,0.0001301191149626596,1.8857728251468999e-06,1.0711948526302784e-07,0.059149950341966025,6.8881133810531766e-09,0.0005040043896308835,3.873709397155404e-05,0.00037133554782812204,0.00034763286553309036,1.1427120075231768e-08,8.595293055689382e-05,1.907571430675154e-09,0.02988833852358938,4.4406227652660517e-07,3.0584731737984825e-05,0.00010376887626655336,7.403734430254087e-05,2.0482916393200494e-05,2.893944502690104e-07,0.009946792233544532,1.2235103400666301e-09,3.858135674834145e-05,7.228631374560318e-09,0.059786073626983356,0.030005333582852293,0.010006154353278058,1.0,1.0,0.0001848,7.543685070239725e-06,0.00010992226816635027,5.719513993599187e-08,-3.3977839290038417e-06,1.966628504170458e-08,0.0002060053900557496,-3.011577845084846e-08,1.5614293795519153e-05,2.2629273901762798e-07,4.132868028631906e-13,3.5489970205179615e-06,7.712602938938004e-09,0.00018144158026711806,2.31951479542611e-06,5.70335787951203e-09,7.897345722995138e-10,5.451964239654075e-07,1.0314351666827259e-05,2.7425088180556245e-10,1.793300311415363e-06,1.1445428584050924e-13,7.993120977478893e-08,5.505251712837268e-06,-5.143896230688275e-09,2.2938917662394894e-05,4.6310047956368995e-09,-1.7577574025924902e-06,2.8887437135369324e-09,2.5402620910052264e-05,1.7433171212780964e-06,4.272e-05,0.000207511669691833,3.048e-05,1.2438273842826865e-06,1.8124341885262005e-05,3.3482525948639995e-09,-5.730040742986252e-07,3.0180172498712806e-09,1.1462067222762377e-05,-2.306480919715225e-09,3.6869249507760887e-06,5.2091001048421866e-08,7.341062040399781e-14,5.96807534012672e-07,2.6023072948417145e-10,6.94464421470146e-06,3.6521976167438076e-07,5.065332807875849e-10,0.0,2.3928024621352044e-07
2.49,0.0004508036944077996,0.00013107391218938847,1.9065788780610604e-06,1.0791697579420083e-07,0.05914782239279843,7.028832032886855e-09,0.0005042477769463613,3.87658533080821e-05,0.0003709203616382385,0.0003497084370383474,1.1504809418096498e-08,8.607880161722265e-05,1.9462828114824743e-09,0.029888073880775176,4.4868282124943615e-07,3.079609328710231e-05,0.00010417860867685442,7.432968147168827e-05,2.0629546772583517e-05,2.925055117784519e-07,0.00994666603283501,1.2488248695247345e-09,3.8626355338586984e-05,7.2826753325043075e-09,0.05978516560662006,0.03000541090959298,0.010006222971958162,1.0,1.0,0.0001848,7.573502066051033e-06,0.00011035674439102934,5.754050374478097e-08,-3.396433581994398e-06,2.000197985618981e-08,0.00020570577828879006,-3.0129361807188985e-08,1.5728869462726618e-05,2.2878946536732724e-07,4.217299219732113e-13,3.548869343567906e-06,7.77002225718246e-09,0.00018152919970069006,2.3364514728722594e-06,5.8198729232303155e-09,8.057610839537443e-10,5.489454853128482e-07,1.0329456194066717e-05,2.7611542603431596e-10,1.7932844328465107e-06,1.1677696868894845e-13,8.076290782489851e-08,5.543296791678415e-06,-5.1513482844061775e-09,2.2889679927070877e-05,4.707128267384207e-09,-1.757469327801616e-06,2.904238312374758e-09,2.550292340409396e-05,1.750200625771154e-06,4.272e-05,0.0002076570073658593,3.048e-05,1.248738648724363e-06,1.819590602426929e-05,3.367355322719651e-09,-5.728083024501549e-07,3.068674430982159e-09,1.1439800729822939e-05,-2.3091117466063115e-09,3.7133184190650327e-06,5.265099212012134e-08,7.492949217148408e-14,5.967999619701006e-07,2.621763119701551e-10,6.952743960945657e-06,3.6782177576516187e-07,5.1701349598324e-10,0.0,2.421460620528915e-07
2.5,0.00045257824619371974,0.00013203171967598353,1.927526130589937e-06,1.0871748470269366e-07,0.059145697439184845,7.1717540456708144e-09,0.0005044873149478689,3.8794250171029266e-05,0.00037050996446960345,0.0003517854477109998,1.1582709597801258e-08,8.620403185529243e-05,1.9855983478831908e-09,0.029887809731241194,4.5333179893773594e-07,3.100803622226528e-05,0.00010458827225789236,7.462196953231647e-05,2.0776600209194258e-05,2.9563650284647246e-07,0.009946540055818954,1.2745433582933377e-09,3.8671051616585405e-05,7.3369173042509555e-09,0.059784259889178036,0.030005488699425636,0.010006291955608242,1.0,1.0,0.0001848,7.603314536054491e-06,0.00011079115466822258,5.788693013141052e-08,-3.3950796994424515e-06,2.0341838979484223e-08,0.00020540963122852728,-3.0142710497886497e-08,1.584380636111802e-05,2.3130313567079245e-07,4.303052427402489e-13,3.548741846351091e-06,7.827658898593943e-09,0.00018161543338123277,2.353440640600624e-06,5.938212349815434e-09,8.220377160236409e-10,5.52704670413522e-07,1.034448382263509e-05,2.779850303472302e-10,1.7932685838744716e-06,1.1913590087299146e-13,8.159972380879247e-08,5.58144652000775e-06,-5.158761635303681e-09,2.2840922861392053e-05,4.784146759627459e-09,-1.7571805784389047e-06,2.919778595864995e-09,2.560320904873205e-05,1.7570829739325916e-06,4.272e-05,0.00020780038077454526,3.048e-05,1.2536490881429166e-06,1.826745814151107e-05,3.3865098819198188e-09,-5.72612024562569e-07,3.11994211280532e-09,1.14177668315018e-05,-2.3117241908335662e-09,3.7397880376549664e-06,5.321457051236504e-08,7.647260149760026e-14,5.967924033491373e-07,2.641290229530344e-10,6.960789290985372e-06,3.7043116573133895e-07,5.276609503334418e-10,0.0,2.4503094241803256e-07
2.5100000000000002,0.0004543525288222176,0.0001329925325834909,1.9486148957550153e-06,1.0952101810142548e-07,0.05914357544671472,7.3169028774959574e-09,0.0005047230518798395,3.8822288949440426e-05,0.00037010429966698513,0.000353863877971224,1.1660820634765399e-08,8.63286268195643e-05,2.025524505835819e-09,0.029887546070214266,4.580092505112864e-07,3.122055922138477e-05,0.00010499786702122955,7.491420849267502e-05,2.0924075742948106e-05,2.987874551157105e-07,0.009946414300189032,1.3006702512280099e-09,3.871544843827709e-05,7.391357553331242e-09,0.05978335648399478,0.030005566951850866,0.010006361303853179,1.0,1.0,0.0001848,7.633122484213255e-06,0.00011122549905567887,5.823441962160775e-08,-3.3937222909606586e-06,2.0685893696358213e-08,0.00020511690754164912,-3.015582741446726e-08,1.5959103910018906e-05,2.3383378749060182e-07,4.3901417264975743e-13,3.5486145268028832e-06,7.885513303302633e-09,0.00018170029867674222,2.370482207753776e-06,6.058395582566652e-09,8.38567145416029e-10,5.564739549787904e-07,1.0359435218347716e-05,2.7985969523436957e-10,1.793252764212856e-06,1.2153147035014914e-13,8.244166509203155e-08,5.619700659849259e-06,-5.166136616731745e-09,2.2792640988340193e-05,4.862066354508179e-09,-1.7568911570751844e-06,2.9353645874528413e-09,2.5703477846796994e-05,1.7639641659566563e-06,4.272e-05,0.00020794181371271646,3.048e-05,1.2585587026769403e-06,1.8338998239006846e-05,3.4057162723725106e-09,-5.724152425765606e-07,3.1718245864768768e-09,1.1395962848811329e-05,-2.314318423736704e-09,3.766333633730659e-06,5.3781741920827885e-08,7.80402150736806e-14,5.96784858011342e-07,2.660888719199247e-10,6.968780718889876e-06,3.7304791391167736e-07,5.384774840083961e-10,0.0,2.479348953830099e-07
2.52,0.0004561265425292168,0.0001339563460803379,1.9698454849818768e-06,1.1032758212979472e-07,0.059141456381361965,7.4643021061879e-09,0.00050495503544077,3.88499739788802e-05,0.00036970331120810137,0.0003559437084654223,1.1739142552649403e-08,8.645259200122874e-05,2.0660677856982947e-09,0.02988728289297226,4.6271521651366705e-07,3.1433660965042385e-05,0.00010540739297842636,7.520639836101206e-05,2.1071972415700597e-05,3.019583999531622e-07,0.009946288763662867,1.3272100179629458e-09,3.8759548629829154e-05,7.445996344702591e-09,0.05978245540025229,0.030005645666365384,0.010006431016314711,1.0,1.0,0.0001848,7.662925914490842e-06,0.00011165977761115228,5.858297268963844e-08,-3.392361366095908e-06,2.1034175352723155e-08,0.0002048275663597773,-3.016871541559934e-08,1.6074761529640548e-05,2.363814581978252e-07,4.47858126371274e-13,3.548487382881718e-06,7.94358591334522e-09,0.00018178381275867718,2.3875760836262995e-06,6.180442143923581e-09,8.55352063279094e-10,5.602533147725989e-07,1.0374311040147447e-05,2.817394212635857e-10,1.7932369735783357e-06,1.239640671418977e-13,8.328873897246007e-08,5.658058973707629e-06,-5.17347355859258e-09,2.2744828891680833e-05,4.940893139810522e-09,-1.7566010662617504e-06,2.950996307152657e-09,2.5803729801118772e-05,1.7708442020375628e-06,4.272e-05,0.00020808132968531907,3.048e-05,1.2634674924650025e-06,1.841052631877575e-05,3.424974490722182e-09,-5.722179584187625e-07,3.224326147847335e-09,1.1374386132531936e-05,-2.3168946148625935e-09,3.792955034826107e-06,5.43525119915692e-08,7.963260107777675e-14,5.96777325819772e-07,2.680558684092933e-10,6.976718753369247e-06,3.7567200268317277e-07,5.494649474366595e-10,0.0,2.508579287203127e-07
2.5300000000000002,0.0004579002875506582,0.00013492315534232324,1.9912182081029955e-06,1.1113718295256465e-07,0.059139340209477316,7.613975429083138e-09,0.0005051833127941574,3.887730954210894e-05,0.0003693069436909903,0.0003580249200621295,1.1817675378257425e-08,8.657593283532e-05,2.1072347221872346e-09,0.029887020194843062,4.6744973711346913e-07,3.1647340136484466e-05,0.00010581685014104128,7.54985391455744e-05,2.1220289271243217e-05,3.05149368451061e-07,0.009946163443982537,1.3541671528898113e-09,3.88033549882139e-05,7.500833944683538e-09,0.05978155664698028,0.03000572484246208,0.010006501092611544,1.0,1.0,0.0001848,7.692724830851058e-06,0.00011209399039240113,5.8932589757592105e-08,-3.390996934329393e-06,2.1386715354944203e-08,0.00020454156727020589,-3.0181377327750904e-08,1.6190778641078788e-05,2.3894618497235945e-07,4.568385257449883e-13,3.5483604125686392e-06,8.001877172584654e-09,0.00018186599260589667,2.4047221776645824e-06,6.3043716552808376e-09,8.723951749855151e-10,5.640427256113587e-07,1.03891119402384e-05,2.836242090781782e-10,1.7932212116905839e-06,1.2643408333123409e-13,8.414095268042444e-08,5.696521224567203e-06,-5.180772787406741e-09,2.269748121475398e-05,5.020633208810066e-09,-1.7563103085304685e-06,2.966673771514513e-09,2.5903964914526904e-05,1.7777230823694934e-06,4.272e-05,0.00020821895191109005,3.048e-05,1.2683754576456498e-06,1.8482042382836614e-05,3.4442845303090625e-09,-5.720201740018157e-07,3.277451097371839e-09,1.1353034062620168e-05,-2.3194529320000916e-09,3.819652068823779e-06,5.492688632119098e-08,8.125002917338868e-14,5.967698066389522e-07,2.7003002200860735e-10,6.984603897878502e-06,3.7830341446096517e-07,5.606252012963818e-10,0.0,2.5380004990327856e-07
2.54,0.00045967376412249484,0.00013589295555260626,2.0127333733605214e-06,1.1194982675874824e-07,0.0591372268977806,7.765946662805102e-09,0.0005054079305794384,3.890429986975875e-05,0.0003689151423213807,0.0003601074938479189,1.1896419141439786e-08,8.669865470183069e-05,2.14903188433717e-09,0.02988675797120358,4.722128521055059e-07,3.186159542161618e-05,0.00010622623852063081,7.579063085460738e-05,2.13690253552991e-05,3.083603914277552e-07,0.009946038338914102,1.3815461751365688e-09,3.8846870281787174e-05,7.555870620888365e-09,0.059780660233059425,0.030005804479630156,0.010006571532359412,1.0,1.0,0.0001848,7.722519237257913e-06,0.00011252813745718674,5.928327119461366e-08,-3.3896290050766444e-06,2.1743545169147983e-08,0.00020425887030664242,-3.019381594584861e-08,1.630715466631275e-05,2.4152800480326255e-07,4.659567997683062e-13,3.548233613866836e-06,8.060387526629872e-09,0.00018194685500859783,2.4219203994665864e-06,6.430203836802624e-09,8.896992001155882e-10,5.67842163363825e-07,1.0403838564219682e-05,2.8551405939455484e-10,1.7932054782722148e-06,1.2894191306023018e-13,8.499831337899105e-08,5.735087175890912e-06,-5.188034626380194e-09,2.2650592659264914e-05,5.101292660121691e-09,-1.7560188863938702e-06,2.982396993587464e-09,2.6004183189850422e-05,1.7846008071465976e-06,4.272e-05,0.00020835470332622726,3.048e-05,1.273282598357404e-06,1.8553546433207886e-05,3.4636463811251763e-09,-5.718218912244351e-07,3.331203739999859e-09,1.1331904047616848e-05,-2.3219935412148663e-09,3.8464245639538374e-06,5.550487045699594e-08,8.289277050819414e-14,5.967623003348462e-07,2.720113423519811e-10,6.992436650721691e-06,3.809421316982507e-07,5.719601165065395e-10,0.0,2.5676126610834935e-07
2.5500000000000003,0.0004614469724806873,0.0001368657419016971,2.034391287409074e-06,1.1276551976049365e-07,0.05913511641335307,7.920239743040333e-09,0.0005056289349229254,3.893094914100951e-05,0.0003685278529000629,0.0003621914111233091,1.1975373874995521e-08,8.682076292682614e-05,2.1914658754598103e-09,0.029886496217478742,4.770046009120262e-07,3.2076425508995744e-05,0.00010663555812874954,7.608267349635501e-05,2.1518179715518837e-05,3.115914994285874e-07,0.009945913446247097,1.4093516285463228e-09,3.889009725086683e-05,7.611106642161788e-09,0.0597797661672246,0.030005884577355226,0.010006642335171182,1.0,1.0,0.0001848,7.752309137675546e-06,0.00011296221886327225,5.96350173160819e-08,-3.388257587687539e-06,2.210469632052516e-08,0.00020397943593995248,-3.020603403393587e-08,1.642388902820365e-05,2.4412695448908886e-07,4.752143845824199e-13,3.548106984801184e-06,8.119117422755543e-09,0.00018202641657225313,2.4391706587816386e-06,6.557958507237395e-09,9.072668724403614e-10,5.71651603950979e-07,1.0418491551219136e-05,2.874089729998925e-10,1.7931897730487246e-06,1.3148795252758863e-13,8.586082816416471e-08,5.773756591619234e-06,-5.195259395471407e-09,2.260415798407514e-05,5.182877597546603e-09,-1.7557268023452417e-06,2.9981659828795134e-09,2.6104384629917888e-05,1.791477376562992e-06,4.272e-05,0.00020848860658805949,3.048e-05,1.278188914738764e-06,1.8625038471907706e-05,3.483060029767048e-09,-5.716231119714669e-07,3.3855883850643222e-09,1.1310993524055274e-05,-2.3245166068842263e-09,3.87327234879339e-06,5.608646989714572e-08,8.456109771277938e-14,5.967548067748258e-07,2.7399983911782433e-10,7.00021750515603e-06,3.8358813688619596e-07,5.834715742181777e-10,0.0,2.5974158421715796e-07
2.56,0.00046321991286119875,0.00013784150958744614,2.0561922553185253e-06,1.1358426819196919e-07,0.059133008723629685,8.07687872431453e-09,0.0005058463714487451,3.8957261484264864e-05,0.0003681450218102594,0.0003642766533986697,1.2054539614574864e-08,8.694226278355896e-05,2.2345433331032758e-09,0.029886234929140505,4.818250225839255e-07,3.2291829089828455e-05,0.0001070448089769501,7.63746670790599e-05,2.166775140147616e-05,3.148427227267718e-07,0.009945788763794048,1.4375880816561466e-09,3.893303860831115e-05,7.666542278513581e-09,0.05977887445806811,0.03000596513511942,0.010006713500656923,1.0,1.0,0.0001848,7.782094536068138e-06,0.00011339623466842145,5.998782838273205e-08,-3.386882691446263e-06,2.2470200392627402e-08,0.00020370322506890677,-3.0218034325831106e-08,1.6540981150493537e-05,2.4674307063822304e-07,4.846127234588718e-13,3.547980523417781e-06,8.178067309821781e-09,0.00018210469372154824,2.456472865510208e-06,6.687655583732431e-09,9.251009399047561e-10,5.75471023345905e-07,1.0433071534027074e-05,2.8930895074979676e-10,1.7931740957484305e-06,1.3407259998619654e-13,8.672850406510659e-08,5.8125292361691216e-06,-5.202447411458415e-09,2.2558172003993415e-05,5.265394129918339e-09,-1.7554340588587013e-06,3.013980745314143e-09,2.620456923755738e-05,1.7983527908127616e-06,4.272e-05,0.00020862068407871665,3.048e-05,1.2830944069282063e-06,1.8696518500953864e-05,3.502525459384962e-09,-5.714238381139423e-07,3.4406093461701124e-09,1.1290299955869539e-05,-2.3270222917319422e-09,3.900195252265709e-06,5.667169009081892e-08,8.62552848993688e-14,5.967473258276429e-07,2.759955220264889e-10,7.007946949496007e-06,3.862414125538496e-07,5.951614658056447e-10,0.0,2.627410108184424e-07
2.57,0.00046499258549999046,0.00013882025381503396,2.078136580576795e-06,1.1440607830824865e-07,0.05913090379639146,8.235887779768716e-09,0.0005060602852897767,3.898324097782824e-05,0.00036776659600499514,0.0003663632023901285,1.2133916398581788e-08,8.706315949358348e-05,2.2782709290113583e-09,0.029885974101706826,4.866741558019589e-07,3.2507804857960904e-05,0.00010745399107678317,7.666661161096326e-05,2.1817739464663748e-05,3.1811409132427396e-07,0.009945664289389979,1.4662601276759255e-09,3.8975697040097244e-05,7.722177801053256e-09,0.059777985114042934,0.0300060461524015,0.010006785028423993,1.0,1.0,0.0001848,7.811875436399838e-06,0.00011383018493039765,6.03417045997224e-08,-3.3855043255712453e-06,2.2840089026658794e-08,0.00020343019901093154,-3.022981952578604e-08,1.6658430457804074e-05,2.493763896692154e-07,4.94153266786123e-13,3.5478542277834877e-06,8.237237638193903e-09,0.00018218170270431963,2.4738269297036897e-06,6.819315081648497e-09,9.432041646107024e-10,5.793003975736727e-07,1.0447579139230016e-05,2.912139935659629e-10,1.7931584461024095e-06,1.366962557406815e-13,8.76013480443526e-08,5.851404874432963e-06,-5.2095989880058865e-09,2.2512629588566838e-05,5.348848370947799e-09,-1.7551406583892663e-06,3.029841283183406e-09,2.630473701559652e-05,1.8052270500899572e-06,4.272e-05,0.0002087509579087999,3.048e-05,1.2879990750641828e-06,1.8767986522363808e-05,3.5220426496287535e-09,-5.712240715091249e-07,3.4962709410819436e-09,1.1269820833802833e-05,-2.329510756863072e-09,3.927193103639475e-06,5.726053643836931e-08,8.797560766055553e-14,5.967398573633987e-07,2.779984008379172e-10,7.015625467217504e-06,3.889019412680561e-07,6.070316928578331e-10,0.0,2.657595522097895e-07
