Time,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn,cAm,cAc,cAn,q1,n0,g0,alpha,n1,a,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,b,g2,g3,c,m4,k4,p2,r3,r4,m5,m6,k5,m7,m8,k6,n3,d,g4,m9,k7,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,e,f,m12,k10,p4,r7,r8,m13,k11,m14,k12,p5,k13,m15,q3,q4,g,n6,g7,m16,k14,p6,r9,r10,m17,k15,m18,k16,lightAmplitude,lightOffset,cyclePeriod,photoPeriod,phase,twilightPeriod,compartment,reaction_1,reaction_0,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_38,reaction_39,reaction_40
1.2,1.3795782312592815,0.04002974977648208,0.22942183630321838,0.5337151274024438,7.573974783724089,0.3282138864718893,0.06711719189227845,1.480049547399498,0.4440426722024051,0.09673934732028751,0.016491987791394477,0.03435465607589127,0.10272793993544962,16.54025963945223,1.2093055982338436,0.9050229586017116,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.6627121614726564,0.7311997034637984,1.144360142829574,0.6352494123774324,0.509968158808624,0.5619755616485468,0.7803347485328378,0.6567012228085997,0.029607422444508574,0.011409535077616838,0.024039727809091447,0.0012058190396648332,0.06605160065727911,0.15047374990451198,0.1441006109927218,0.08458874599353994,4.808253477188764,0.1055213767908171,4.205994856827889,0.00931644731528535,0.0,0.10272793993544962,0.09462722349276377,0.2518272719577612,8.058673374986624,7.525454377608666,0.07986419457932291,0.10244624242336187,2.3077842108881668,1.69196516811466,0.0,2.3296521218451955,0.0,1.813734283395522,0.10606515496521088,0.22752053810169168
1.21,1.378863366500916,0.04002021326517272,0.23014564487679662,0.5349502060749276,7.556884183370722,0.327000703023919,0.06689164407673603,1.4793236802797847,0.44385678474717916,0.09553190013653487,0.01642370946273453,0.03453540529977145,0.10077252442383418,16.5480793936219,1.2142744056015422,0.9059901999031268,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.6564935246484807,0.7309593591011013,1.1437671625125099,0.634966746305712,0.5098496967171606,0.5634777213264037,0.7813400879216046,0.6579593666273511,0.029420184303393354,0.011468437758298583,0.023739677183928914,0.0012008713454651648,0.06591392762587156,0.15045090651734183,0.14361635983275226,0.08455423033802094,4.8105266797258865,0.10656353751749825,4.206940616724347,0.009320455328313042,0.0,0.10077252442383418,0.09296554704072073,0.24703376637258712,8.058711793750273,7.526824326551713,0.07957805172394221,0.10210544692578956,2.313124691067987,1.6891637203210232,0.0,2.328251255692805,0.0,1.8100319997372312,0.10479958195064375,0.22482933661964896
1.22,1.3780892929571826,0.04000877580006079,0.23085165172097535,0.5361827019025794,7.539888885278062,0.3257965059691698,0.06666664671554012,1.4785945820136241,0.44366986695967175,0.09433872487993893,0.016354379851461834,0.034713687935785636,0.09885297173035903,16.555838389593415,1.2192460190071504,0.9069678146320003,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.6503693623217535,0.7306990053969247,1.143125068507983,0.6346550783572351,0.5097076192103509,0.5649415462517213,0.7823307384847467,0.6592138830684725,0.02923111422064473,0.011526525297127705,0.02344317313266482,0.0011958470962512588,0.06577631155975538,0.15042794585737695,0.14313329049826462,0.08451952263293905,4.812782219854806,0.10760411300840914,4.207879616245967,0.009324501134018464,0.0,0.09885297173035903,0.09132947967035718,0.24232817489980213,8.05874903288727,7.528182844508848,0.07929350090293566,0.10176546002776321,2.3184540030267535,1.686373116389947,0.0,2.32685358454218,0.0,1.8063449556367257,0.10356506409123814,0.22216644603756894
1.23,1.377257145387754,0.03999547212682873,0.2315399513479023,0.5374125067523273,7.522988635194053,0.32460125106462806,0.06644220758795742,1.4778622650832673,0.44348192135168313,0.0931598448383743,0.01628405287671266,0.034889494414354884,0.09696867162027566,16.56353760080599,1.2242203464731447,0.9079557864679817,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.6443379964848904,0.7304189996692034,1.142434802099142,0.6343149775765355,0.5095423569032329,0.5663673377941574,0.7833071315315332,0.6604646696337851,0.02904033339739757,0.01158379504723733,0.023150221442336014,0.0011907501826899532,0.06563875708734601,0.1504048680943523,0.14265141969134457,0.0844846233324651,4.8150203805543015,0.10864308362169345,4.208811910004042,0.009328584509069014,0.0,0.09696867162027566,0.08971874840967568,0.23770900160994374,8.05878511692814,7.529530120851242,0.07901054402865318,0.10142629365263181,2.3237716791970633,1.6835933709875288,0.0,2.325459142160544,0.0,1.8026732271506278,0.10236080166086951,0.21953203653134262
1.24,1.3763680384524934,0.03998033641211434,0.23221064070384667,0.5386395177654147,7.506183174036937,0.32341489347995933,0.06621833436856382,1.4771267420903105,0.4432929504772001,0.091995274555634,0.016212781208142887,0.03506281638536025,0.09511902270940534,16.571177984281444,1.2291972984261432,0.9089540989066929,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.6383977722196906,0.7301196912805787,1.1416972878963434,0.6339470028485418,0.5093543330823428,0.56775539876138,0.7842696913026418,0.6617116295000034,0.028847960026425385,0.011640244754511874,0.022860825727075047,0.0011855844058283305,0.0655012688213179,0.15038167340147995,0.14217076388930652,0.08444953289857585,4.8172414400306165,0.10968043036396857,4.209737552568269,0.00933270522858886,0.0,0.09511902270940534,0.08813307908372635,0.23317477226983624,8.058820069638596,7.53086634151695,0.07872918270689142,0.1010879595683203,2.3290772748176534,1.6808244985140497,0.0,2.324067961819845,0.0,1.7990168869979835,0.10118601891345425,0.21692625793696024
1.25,1.3754230669986527,0.0399634022511195,0.2328638190839103,0.5398636372368462,7.489472238068957,0.3222373878250418,0.06599503462652306,1.4763880257533823,0.4431029569320359,0.09084502013189828,0.016140616281899348,0.0352336466877316,0.09330343237642429,16.57876048084977,1.2341767876530554,0.9099627352649129,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.6325470575755721,0.7298014218298807,1.1409134340753824,0.6335517030410677,0.509143963809408,0.5691060332677648,0.7852188348297681,0.6629546713724611,0.028654109333562064,0.011695872547240612,0.022574987502776724,0.001180353478257358,0.06536385135739864,0.15035836195539778,0.141691339343145,0.08441425180098829,4.819445671783028,0.1107161348780937,4.2106565984451905,0.009336863066207146,0.0,0.09330343237642429,0.08657219647672075,0.2287240341275665,8.058853914047555,7.532191689067386,0.07844941824285584,0.10075046938616673,2.334370367412123,1.6780665130997492,0.0,2.322680076301556,0.0,1.7953760046037281,0.10003996326743742,0.21434924028098248
1.26,1.3744233041494247,0.039944702648848494,0.23349959154687622,0.5410847724846463,7.472855554028692,0.32106868791189896,0.06577231590433473,1.4756461288809264,0.4429119433415022,0.08970906406086414,0.0160676093727073,0.03540197947600602,0.0915213155487522,16.586286013791028,1.2391587302596083,0.9109816785463156,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.6267842407905164,0.7294645245976049,1.1400841307919478,0.6331296161128499,0.5089116576970232,0.5704195538329574,0.7861549679977302,0.6641937093292528,0.028458895924143954,0.011750676976898453,0.02229270241912474,0.0011750611018349903,0.0652265092868971,0.15033493393533162,0.14121316224660665,0.08437878051487184,4.821633344209052,0.11175017971518397,4.211569102240457,0.009341057793532438,0.0,0.0915213155487522,0.08503582351781708,0.22435535293621114,8.058886672653738,7.533506342466729,0.07817125158397992,0.10041383467987913,2.3396505562236105,1.6753194275757803,0.0,2.321295517481033,0.0,1.7917506453190526,0.09892190275443447,0.21180105961089987
1.27,1.3733698066723092,0.03992427008865969,0.2341180607409396,0.5423028357528487,7.456332850955591,0.31990874739604713,0.0655501855334556,1.4749010644264464,0.4427199123877064,0.08858740126671445,0.015993809169108048,0.03556780982715227,0.08977209721799241,16.593755492721012,1.2441430433099558,0.9120109117689231,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.6211077363042582,0.7291093264393589,1.1392102546346805,0.6326812716467047,0.5086578167686179,0.5716962645326679,0.787078494246482,0.6654286627003532,0.028262428497421853,0.011804656889733247,0.02201396921477854,0.0011697107919212506,0.06508924716376696,0.15031138952486062,0.14073624834032916,0.08434311952591868,4.823804721733999,0.11278254766547105,4.212475118212693,0.009345289181528594,0.0,0.08977209721799241,0.08352368367555353,0.2200673191201866,8.058918367032973,7.534810477777029,0.07789468347206997,0.1000780667067902,2.3449174617953177,1.6725832558383822,0.0,2.3199143173016195,0.0,1.788140872369168,0.09783112939551415,0.20928181864252382
1.28,1.372263611417749,0.03990213649371496,0.2347193329451466,0.5435177440731095,7.439903851539145,0.3187575193391151,0.06532865077268336,1.4741528454425974,0.4425268667882431,0.0874800123371702,0.01591926363808241,0.035731133984923204,0.0880552103805442,16.60116981104465,1.2491296465374135,0.9130504177261983,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.6155159799685533,0.7287361466671872,1.1382926656710228,0.632207189181287,0.5083828359875335,0.5729364735433042,0.7879898078393274,0.6666594559054768,0.028064813922748087,0.011857811505974815,0.021738783065786797,0.0011643060125319312,0.06495206952743438,0.1502877289104902,0.14026061320895117,0.08430726932638834,4.82596006407068,0.11381322224362311,4.213374700579097,0.009349556999556132,0.0,0.0880552103805442,0.08203549941421759,0.21585854272686605,8.058949018180504,7.536104267728604,0.07761971433923641,0.09974317661693007,2.3501707253721253,1.6698580110507906,0.0,2.3185365070480284,0.0,1.784546745466786,0.09676695532863941,0.20679158669453804
1.29,1.3711057366649295,0.03987833324728513,0.23530351629886126,0.5447294191490586,7.423568274719903,0.31761495636425846,0.06510771876917248,1.473401485090866,0.4423328093015958,0.08638687126924177,0.015844019532523696,0.03589194925386684,0.08637009649222493,16.60852984694415,1.254118461817985,0.9141001790593714,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.6100074301905964,0.7283452975791951,1.137332208563559,0.6317078788516488,0.5080871035168844,0.5741404895314789,0.7888892956331572,0.6678860183157818,0.027866156171178033,0.011910140384982816,0.02146713751040658,0.001158850140632866,0.06481498089498561,0.15026395228197917,0.13978627219741332,0.08427123041611209,4.828099626506665,0.1148421875396537,4.214267903408313,0.009353861015696765,0.0,0.08637009649222493,0.08057099280626535,0.2117276545410402,8.058978646446928,7.537387881907879,0.07734634434473567,0.09940917539403296,2.355410008400529,1.6671437061324377,0.0,2.3171621175539046,0.0,1.7809683212594434,0.09572871297549375,0.2043304169334296
1.3,1.3698971824342336,0.03985289120068272,0.2358707206766491,0.545937787235036,7.40732583592813,0.31648101068674817,0.06488739655676135,1.4726469966395592,0.4421377427269217,0.08530794595553778,0.01576812239533677,0.036050253966718855,0.08471620539429899,16.61583646362292,1.259109413114813,0.9151601782642595,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.6045805678236957,0.7279370846371895,1.136329712829197,0.6311838415439038,0.5077710008253642,0.575308621448808,0.7897773370751787,0.6691082841106243,0.027666556331066423,0.011961643414317737,0.02119902456995114,0.0011533464664284095,0.06467798575979433,0.15024005983229735,0.1393132404073666,0.08423500330245452,4.830223659975183,0.11586942820337054,4.215154780601453,0.009358200996807517,0.0,0.08471620539429899,0.07912988568705565,0.20767330590358454,8.059007271558645,7.538661486814644,0.07707457338230603,0.09907607385293232,2.3606349920042957,1.6644403537687196,0.0,2.3157911792139045,0.0,1.7774056533937743,0.09471575438705121,0.2018983473758837
1.31,1.3686389280851137,0.0398258406537223,0.23642106197686577,0.5471427788035255,7.391176242790723,0.31535563381766546,0.06466769114316348,1.471889393435125,0.4419416698908236,0.08424318154857084,0.015691617930212953,0.0362060475511125,0.0830929940420019,16.62309050762435,1.2641024276165203,0.9162303975340282,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.5992338932719661,0.7275118057226634,1.1352859908466018,0.6306355678427675,0.507434902451367,0.5764411874078319,0.790654298220407,0.6703261919215819,0.027466115627277396,0.012012320831140644,0.020934430614819855,0.0011477982927640923,0.06454108860550889,0.15021605175673827,0.13884153288437198,0.08419858849785804,4.832332410566399,0.1168949297669293,4.21603538608376,0.009362576707904342,0.0,0.0830929940420019,0.07771189875824248,0.20369416559456346,8.05903491285848,7.539925245583563,0.07680440100908038,0.09874388277132094,2.365845375546444,1.6617479656891265,0.0,2.3144237216118566,0.0,1.7738587915501773,0.09372744859729805,0.19949536323807746
1.32,1.3673319385916243,0.03979721142300138,0.23695465230103893,0.5483443288880568,7.375119205324659,0.31423877731257166,0.06444860931308895,1.4711286889587294,0.4417445936757186,0.08319253855864665,0.015614549003578134,0.03635933027880273,0.08149992906110536,16.630292813304646,1.269097433059069,0.917310819126398,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.5939659324970177,0.7270697533212894,1.1342018430617524,0.630063540837893,0.5070791768579214,0.5775384945159301,0.7915205449088131,0.6715396851601374,0.0272649288387996,0.012062173140357376,0.020673345831823692,0.0011422087177056877,0.06440429387095636,0.1501919282547327,0.13837116419520196,0.08416198652511298,4.83442612082766,0.1179186778865734,4.216909773322149,0.009366987913690908,0.0,0.08149992906110536,0.07631675402821116,0.19978892610039367,8.05906158883561,7.541179318777584,0.07653582662533187,0.09841261259201162,2.3710408781119576,1.6590665542841765,0.0,2.3130597743744956,0.0,1.7703277837693578,0.09276318549770018,0.1971214827664118
1.33,1.365977160296568,0.039767032803701745,0.2374716072402118,0.5495423766071237,7.359154428565991,0.31313039225317946,0.06423015777579129,1.4703648967794625,0.4415465169977725,0.08215596458903396,0.015536957943603623,0.03651010339983158,0.07993648466310511,16.637444199844076,1.2740943596749814,0.9184014250949777,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.5887752322140234,0.7266112131499357,1.1330780544660033,0.62946823425154,0.5067041859643608,0.5786008539384098,0.7923764327553279,0.6727487115177733,0.027063089357988016,0.012111201158021426,0.02041575720037494,0.0011365808012351354,0.06426760597455417,0.15016768952838772,0.1379021487446239,0.08412519791326109,4.836505028894673,0.11894065889482625,4.2177779956651715,0.00937143437748403,0.0,0.07993648466310511,0.07494417320323081,0.19595629850313587,8.059087317517438,7.542423863880381,0.07626884935062239,0.09808227364593214,2.3762212364492026,1.656396131386629,0.0,2.311699366542609,0.0,1.7668126747991617,0.09182237181715716,0.19477669346803994
1.34,1.3645755224133047,0.03973533358955877,0.23797204381603113,0.5507368651354998,7.343281614794009,0.3120304294211649,0.06401234312446033,1.469598030564013,0.44134744281238497,0.08113340232401228,0.015458885945517486,0.03665836906640643,0.07840214309591807,16.644545472334368,1.2790931396147085,0.9195021973679648,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.5836603609909176,0.7261364647214141,1.1319153958418362,0.6288501131221239,0.5063102854003912,0.5796285767129085,0.7932223098207116,0.6739532229194476,0.026860687890173762,0.012159405986341914,0.020161650477517053,0.0011309175221125424,0.06413102930621473,0.1501433357828147,0.1374345006882163,0.0840882231986156,4.838569368807601,0.1199608596368045,4.218640106233729,0.009375915861561602,0.0,0.07840214309591807,0.0735938782825106,0.19219501358533356,8.059112116388468,7.543659035498965,0.0760034680658756,0.09775287609065705,2.381386204845901,1.6537367086017998,0.0,2.3103425267518043,0.0,1.7633135066164942,0.09090443146332408,0.19246097004670398
