T,APTRACK,APTRACK2,APTRACK3,B,CAFLUXTR,CAI,CA_JSR,CA_NSR,D,F,G,H,IKR,IKS,J,KI,M,NA_I,O_TRACK,O_TRACK2,O_TRACK3,V,XR,XS1,XS2,YDV,ZDV
240.0,1.1389753999999999e-41,6.324340199999999e-41,0.15698895,0.014562909,2.0024555e-42,0.000374383,0.46914688,1.9862614,7.6295401e-06,0.55553997,0.27333933,0.96697301,0.04127308,-0.17862585,0.66382521,141.04309,0.0019721517,13.333737,0.0,0.0,0.0,-83.53299,0.45176223,0.29440632,0.13227427,0.32248452,0.016024798
243.0,2.5321463000000002e-42,1.4059227e-41,0.152349,0.011141551,4.4561290999999995e-43,0.00036611807,0.47339308,1.9881191,7.5925532e-06,0.58131599,0.29800066,0.9730987,0.037715662,-0.17468926,0.71414655,141.04306,0.0019623553,13.334137,0.0,0.0,0.0,-83.563019,0.41625747,0.28824729,0.13159497,0.352038,0.015995177
246.0,5.6332198e-43,3.1248956e-42,0.14784618,0.0086216731,9.9492191e-44,0.00035818829,0.47765601,1.9898592,7.557393e-06,0.60558808,0.32180333,0.97622406,0.034471925,-0.1708055,0.75675339,141.04305,0.0019529833,13.334528,0.0,0.0,0.0,-83.591888,0.38352427,0.28221664,0.13091895,0.38030365,0.015966857
249.0,1.2471555999999999e-43,6.950440399999999e-43,0.14347646,0.0067654783,2.2420775e-44,0.00035057656,0.48193535,1.9914852,7.52294e-06,0.62844408,0.34477764,0.97784537,0.031507064,-0.1669943,0.79281062,141.04303,0.0019437814,13.33491,0.0,0.0,0.0,-83.620361,0.35334828,0.27631184,0.13024618,0.40733755,0.015939003
252.0,0.94637823,1.5414282999999998e-43,0.13923587,0.068661354,1.495953e-05,0.00034454695,0.48623076,1.9930044,0.21958207,0.64073271,0.34932074,0.14053358,0.13149394,2.7156456,0.71451998,141.03973,0.99884993,13.339496,0.0,0.0,0.0,35.677479,0.3419134,0.27264917,0.12993179,0.41242447,0.59650928
255.0,0.21037251,3.3631163e-44,0.13512063,0.58213371,0.00026800603,0.00034731248,0.49054202,1.9945017,0.9949401,0.61432219,0.2720229,7.0501027e-12,0.16865401,2.9295497,0.29034132,141.03938,0.99990666,13.338989,0.0,0.0,0.0,37.939209,0.47087875,0.28200957,0.13281941,0.30548599,0.98775029
258.0,0.046764165,0.25966868,0.96871108,0.80972034,0.00027219174,0.00051022851,0.29954395,1.9968417,0.99943203,0.58897901,0.21182959,3.630041e-22,0.21449064,3.0701461,0.11798782,141.03902,0.99989253,13.3382,0.0,0.0,0.0,36.53532,0.57288802,0.29103756,0.13564041,0.22627588,0.98679006
261.0,0.010395309,0.057722323,0.94007993,0.90961081,0.00027219174,0.00059441658,0.23375183,2.0007684,0.99918461,0.56380439,0.16495585,2.0110362e-32,0.26549146,3.150151,0.047958195,141.03862,0.9998579,13.33742,0.0,0.0,0.0,33.825787,0.65195507,0.29946807,0.13831612,0.16760443,0.98444933
264.0,0.0023107962,0.012831222,0.91229498,0.95241195,0.00027219174,0.00061332691,0.22289293,2.0051155,0.99879575,0.5385716,0.12845437,1.2331426e-42,0.31216609,3.2210555,0.019499674,141.03821,0.99981827,13.336664,0.0,0.0,0.0,31.447763,0.71332651,0.30725029,0.14082855,0.12414616,0.98197252
267.0,0.00051367196,0.0028522806,0.88533127,0.96981329,7.77401e-05,0.00061440212,0.22485976,2.0095301,0.99833268,0.51353556,0.10002997,0.0,0.35343498,3.2912471,0.0079312092,141.03778,0.99977678,13.335925,0.0,0.0,0.0,29.470354,0.76172364,0.31448016,0.14320244,0.091956355,0.97958881
270.0,0.00011418527,0.00063403975,0.85916448,0.97590744,1.7281018e-05,0.00061360741,0.22832295,2.0139291,0.99779069,0.48890889,0.077895328,0.0,0.39051464,3.3591447,0.0032270416,141.03734,0.99973261,13.335199,0.0,0.0,0.0,27.736898,0.80039966,0.32123503,0.14545773,0.068113178,0.97723311
273.0,2.5382495e-05,0.00014094208,0.83377111,0.97687864,3.8414355e-06,0.00061298994,0.23180865,2.018312,0.99713695,0.46480286,0.06065866,0.0,0.42477292,3.4221354,0.0013135148,141.03687,0.9996835,13.334485,0.0,0.0,0.0,26.122278,0.83159286,0.32755962,0.14760536,0.050452381,0.97478575
276.0,5.6423305e-06,3.1330328e-05,0.80912822,0.97541124,8.5392116e-07,0.00061250769,0.23531699,2.0226803,0.99633461,0.44127247,0.047236141,0.0,0.45698607,3.4791119,0.00053487119,141.03639,0.99962789,13.333779,0.0,0.0,0.0,24.573658,0.85692072,0.33348072,0.14965126,0.037370913,0.97217983
279.0,1.2542461e-06,6.9644871e-06,0.78521371,0.97265357,1.8982001e-07,0.00061213219,0.23884811,2.0270352,0.99534255,0.41835004,0.036783781,0.0,0.48764965,3.5295839,0.00021790693,141.0359,0.99956411,13.333083,0.0,0.0,0.0,23.065384,0.87759656,0.33901712,0.15159926,0.027681379,0.96937066
282.0,2.7880913e-07,1.5481512e-06,0.76200598,0.9690761,4.2195509e-08,0.00061183918,0.24240209,2.031378,0.99411058,0.39605772,0.028644344,0.0,0.51712418,3.5732746,8.8823719e-05,141.0354,0.9994905,13.332394,0.0,0.0,0.0,21.581984,0.8945483,0.34418347,0.15345207,0.020504273,0.96631902
285.0,6.197709e-08,3.4414194e-07,0.73948419,0.96484596,9.3797325e-09,0.00061160518,0.2459791,2.0357096,0.99257582,0.37441257,0.022306032,0.0,0.54569048,3.6099901,3.6229048e-05,141.03488,0.99940515,13.331711,0.0,0.0,0.0,20.112444,0.9084934,0.34899178,0.15521175,0.01518814,0.96298462
288.0,1.3777025e-08,7.6500065e-08,0.71762806,0.95999026,2.0850415e-09,0.00061140693,0.24957925,2.0400302,0.99065769,0.3534289,0.0173703,0.0,0.57357305,3.6395757,1.478752e-05,141.03436,0.99930555,13.331036,0.0,0.0,0.0,18.648115,0.91999102,0.35345206,0.1568799,0.01125044,0.95932311
291.0,3.0625251e-09,1.7005368e-08,0.69641787,0.95446694,4.6348844e-10,0.00061122072,0.25320265,2.0443401,0.98825258,0.33312002,0.013526796,0.0,0.60095137,3.6619012,6.0407697e-06,141.03384,0.99918878,13.330366,0.0,0.0,0.0,17.181774,0.929479,0.35757303,0.1584578,0.0083337566,0.95528454
294.0,6.8077544e-10,3.7801606e-09,0.6758346,0.94819432,1.0302986e-10,0.00061102211,0.25684947,2.0486398,0.98522693,0.31349891,0.010533844,0.0,0.62796855,3.6768513,2.4700462e-06,141.03331,0.99905109,13.329702,0.0,0.0,0.0,15.707046,0.93730128,0.3613624,0.1599465,0.0061733485,0.95081145
297.0,1.5133107e-10,8.4030022e-10,0.65585971,0.94106251,2.2902735e-11,0.0006107862,0.2605198,2.0529287,0.98140693,0.29457924,0.0082032541,0.0,0.65473789,3.6843138,1.0111197e-06,141.03278,0.99888778,13.329044,0.0,0.0,0.0,14.217907,0.94372797,0.36482698,0.1613469,0.0045731198,0.9458366
300.0,3.3639716e-11,1.8679219e-10,0.63647515,0.932935,5.0910994e-12,0.00061048707,0.26421377,2.0572066,0.97656524,0.27637553,0.0063884826,0.0,0.68135029,3.6841669,4.1444579e-07,141.03224,0.99869281,13.328392,0.0,0.0,0.0,12.708185,0.94897032,0.36797306,0.16265973,0.0033878235,0.9402799
303.0,7.4778465e-12,4.1522445e-11,0.61766356,0.92364562,1.1317117e-12,0.0006100983,0.26793155,2.0614727,0.97040176,0.25890359,0.0049754246,0.0,0.70788062,3.6762562,1.7013815e-07,141.03172,0.99845839,13.327746,0.0,0.0,0.0,11.171,0.95319188,0.37080634,0.16388568,0.0025098741,0.93404341
306.0,1.662267e-12,9.2301158e-12,0.59940791,0.91299063,2.5157068e-13,0.0006095923,0.2716732,2.0657258,0.96251571,0.24218082,0.0038752367,0.0,0.73439509,3.660368,6.9972749e-08,141.03119,0.99817383,13.327106,0.0,0.0,0.0,9.5980997,0.95651656,0.37333202,0.16502529,0.0018595841,0.92700422
309.0,3.6950898e-13,2.0517828e-12,0.58169186,0.90071619,5.5922199e-14,0.00060894043,0.2754389,2.0699649,0.95236468,0.22622649,0.0030187552,0.0,0.76095724,3.6361921,2.8840642e-08,141.03067,0.99782461,13.326472,0.0,0.0,0.0,7.9790525,0.95903414,0.37555462,0.16607895,0.0013779302,0.9190042
312.0,8.2138967e-14,4.5609529e-13,0.56449944,0.88649887,1.2431069e-14,0.00060811243,0.27922875,2.0741885,0.93920368,0.21106283,0.0023521499,0.0,0.78763312,3.6032729,1.1918662e-08,141.03017,0.99739009,13.325845,0.0,0.0,0.0,6.3002033,0.96080381,0.37747797,0.1670469,0.0010211965,0.90983373
315.0,1.8258851e-14,1.0138643e-13,0.54781514,0.86991721,2.7633296e-15,0.00060707523,0.28304285,2.0783942,0.92199302,0.19671677,0.0018335495,0.0,0.81449473,3.5609417,4.9414464e-09,141.02965,0.99683964,13.325224,0.0,0.0,0.0,4.543242,0.96185547,0.37910488,0.16792913,0.00075700722,0.89920706
318.0,4.0588002e-15,2.2537412e-14,0.53162396,0.8504079,6.142666e-16,0.00060579093,0.2868813,2.0825803,0.89925843,0.18322365,0.0014304244,0.0,0.84162009,3.5082183,2.0569757e-09,141.02916,0.99612659,13.324612,0.0,0.0,0.0,2.6830831,0.96218866,0.38043693,0.16872524,0.00056138902,0.88672316
321.0,9.022395900000001e-16,5.0098911e-15,0.51591134,0.82719874,1.3654667e-16,0.00060421374,0.29074422,2.0867436,0.86887896,0.17063417,0.0011175759,0.0,0.86908782,3.4436538,8.6065499e-10,141.02869,0.99517548,13.324007,0.0,0.0,0.0,0.68445522,0.96176863,0.38147399,0.16943441,0.00041659805,0.87179977
324.0,2.0056083000000002e-16,1.1136596e-15,0.5006631,0.79920399,3.035326e-17,0.0006022834,0.29463172,2.0908813,0.82776964,0.15902746,0.00088288152,0.0,0.89695978,3.3650689,3.6252687e-10,141.02821,0.99385715,13.323413,0.0,0.0,0.0,-1.5038821,0.9605186,0.38221386,0.17005527,0.00030951621,0.85355788
327.0,4.4583109e-17,2.4755787e-16,0.48586553,0.764862,6.747293199999999e-18,0.00059991534,0.29854387,2.0949891,0.77144372,0.14853743,0.00072300056,0.0,0.92522889,3.2690992,1.5410016e-10,141.02776,0.99193311,13.322829,0.0,0.0,0.0,-3.959271,0.95830613,0.38265136,0.17058557,0.00023047693,0.83061028
330.0,9.910477399999999e-18,5.5030182e-17,0.47150531,0.72190416,1.4998706999999998e-18,0.00059698225,0.30248076,2.0990617,0.69355154,0.13940811,0.00061331777,0.0,0.95367038,3.1503792,6.6358696e-11,141.02733,0.98891979,13.322261,0.0,0.0,0.0,-6.8034725,0.95492256,0.38277748,0.17102216,0.00017243279,0.80065674
333.0,2.2030218999999998e-18,1.223278e-17,0.45756954,0.66717225,3.3340953999999996e-19,0.00059328345,0.30644241,2.1030929,0.586052,0.1321198,0.00053991069,0.0,0.98138911,3.0001919,2.9144232e-11,141.02692,0.98371631,13.321709,0.0,0.0,0.0,-10.233365,0.95006078,0.38257796,0.17136066,0.00013045617,0.75971687
336.0,4.897145499999999e-19,2.7192515999999997e-18,0.44404566,0.59730518,7.4114342e-20,0.00058850006,0.31042892,2.1070724,0.44261253,0.12769069,0.00049837946,0.0,1.0055183,2.8046589,1.3222572e-11,141.02652,0.97345299,13.32118,0.0,0.0,0.0,-14.563231,0.9433322,0.38203129,0.17159581,0.00010180616,0.70083916
339.0,1.0885971999999999e-19,6.0446844e-19,0.43092149,0.51334327,1.647504e-20,0.00058216613,0.31444025,2.1109865,0.27149421,0.12837519,0.00049880362,0.0,1.0180564,2.5441949,6.3589897e-12,141.02617,0.94952518,13.320687,0.0,0.0,0.0,-20.2418,0.93447685,0.38110512,0.17172264,8.798988e-05,0.61299843
342.0,2.4198668e-20,1.3436861e-19,0.4181852,0.42781177,3.6622731e-21,0.00057379453,0.31847638,2.1148157,0.11555483,0.13879474,0.00060054217,0.0,1.0010409,2.1982133,3.4089561e-12,141.02585,0.8833757,13.320251,0.0,0.0,0.0,-27.755014,0.92386216,0.37973911,0.17173792,0.00010813161,0.48476765
345.0,5.3791749000000006e-21,2.9869094e-20,0.40582535,0.34829515,8.1409471000000005e-22,0.00056329853,0.32253727,2.1185365,0.028781826,0.16498609,0.0011246505,0.0,0.9260456,1.7594815,2.1904145e-12,141.02553,0.69187993,13.319906,0.0,0.0,0.0,-37.310764,0.91165632,0.3777858,0.17163543,0.00030560041,0.32244417
348.0,1.1957486e-21,6.6396669000000004e-21,0.39383081,0.27308166,1.8096690000000002e-22,0.00055126089,0.32662275,2.1221268,0.0044521019,0.20544198,0.0038846079,0.0014060811,0.77906275,1.2723598,0.00066425453,141.02518,0.34061632,13.319705,0.0,0.0,0.0,-47.984741,0.8944788,0.37497234,0.17139739,0.0018837273,0.17618175
351.0,2.6580561e-22,1.4759462000000001e-21,0.38219076,0.20776705,4.022753e-23,0.00053839607,0.33073264,2.1255724,0.00063716766,0.2500723,0.015927097,0.0096251145,0.58039576,0.78614938,0.0048808553,141.02477,0.094409242,13.319679,0.0,0.0,0.0,-58.764305,0.86701959,0.37103778,0.17100307,0.012034446,0.086777784
354.0,5.908651499999999e-23,3.2809131000000003e-22,0.37089476,0.15553443,8.9422661e-24,0.00052504108,0.3348667,2.1288643,0.00010607063,0.29335269,0.043679796,0.049038276,0.36617312,0.33228102,0.019605981,141.02429,0.020532906,13.319844,0.0,0.0,0.0,-69.0467,0.82681346,0.3658554,0.17044161,0.041638732,0.043008629
357.0,1.3134471e-23,7.2932141e-23,0.35993263,0.11559213,1.987796e-24,0.00051143212,0.33902472,2.1319954,2.6090112e-05,0.33431518,0.077129193,0.1857246,0.19844227,-0.0035421641,0.063126914,141.02388,0.0058742552,13.32018,0.0,0.0,0.0,-76.894623,0.77599132,0.35955006,0.16972928,0.080858007,0.025108693
360.0,2.9196904e-24,1.6212246e-23,0.34929448,0.085723989,4.4187156e-25,0.00049792917,0.34320638,2.134963,1.2375716e-05,0.37295812,0.10941091,0.42936489,0.11306264,-0.16731289,0.15274122,141.02364,0.0030462432,13.320621,0.0,0.0,0.0,-80.905647,0.72064781,0.35258028,0.16892146,0.12044811,0.019093519
363.0,6.4902441e-25,3.6038558e-24,0.33897078,0.063602075,9.822460300000001e-26,0.00048482974,0.34741142,2.1377673,9.3227281e-06,0.40937221,0.14011136,0.65639156,0.079566561,-0.22281991,0.26202199,141.02353,0.002376575,13.321104,0.0,0.0,0.0,-82.407768,0.66611969,0.3454093,0.16807427,0.15867233,0.017244305
366.0,1.4427306e-25,8.0110906e-25,0.32895219,0.047276951,2.1834562000000001e-26,0.00047225525,0.35163957,2.1404119,8.4813091e-06,0.44366992,0.16955729,0.80345243,0.065686144,-0.23652528,0.36623687,141.02347,0.0021863915,13.321593,0.0,0.0,0.0,-82.910942,0.61469847,0.33826929,0.16721626,0.19531281,0.01666986
369.0,3.2070776000000004e-26,1.780803e-25,0.31922969,0.035246197,4.8536528e-27,0.00046022603,0.35589054,2.1429012,8.2094484e-06,0.4759689,0.1979166,0.88590151,0.058073934,-0.23699977,0.45815462,141.02342,0.0021232741,13.322078,0.0,0.0,0.0,-83.087532,0.56693059,0.33124071,0.1663577,0.23037933,0.016475281
372.0,7.1290831e-27,3.958586e-26,0.30979457,0.026384735,1.0789292e-27,0.00044872682,0.36016402,2.1452398,8.0994541e-06,0.5063839,0.2252672,0.92987269,0.052552957,-0.23358029,0.53731471,141.02339,0.0020966479,13.322554,0.0,0.0,0.0,-83.163628,0.52276576,0.32434648,0.16550179,0.26392516,0.016394056
375.0,1.5847396000000002e-27,8.7996278e-27,0.30063832,0.019858792,2.3983755e-28,0.00043773249,0.36445975,2.1474323,8.0374239e-06,0.53502429,0.25165647,0.95292681,0.047904119,-0.22907712,0.6049757,141.02336,0.0020808892,13.323021,0.0,0.0,0.0,-83.209152,0.48199251,0.31759152,0.1646495,0.29601219,0.016346965
378.0,3.5227526e-28,1.9560887e-27,0.29175267,0.015052924,5.331401399999999e-29,0.00042721635,0.36877742,2.1494837,7.9900319e-06,0.56199354,0.27712181,0.96495104,0.043762095,-0.22431943,0.66265589,141.02333,0.0020684639,13.32348,0.0,0.0,0.0,-83.245293,0.44436881,0.31097525,0.16380113,0.32670268,0.016310321
381.0,7.830804099999999e-29,4.3482322000000005e-28,0.28312963,0.011513561,1.185129e-29,0.00041715236,0.37311679,2.1513979,7.947302e-06,0.58738917,0.30169687,0.97122824,0.040002491,-0.21955183,0.71177149,141.0233,0.0020571104,13.323928,0.0,0.0,0.0,-83.278511,0.40965801,0.30449557,0.16295674,0.35605699,0.016276969
384.0,1.7407267e-29,9.6657814e-29,0.2747615,0.0089066476,2.6344493000000003e-30,0.000407516,0.37747759,2.1531796,7.9061956e-06,0.61130297,0.32541347,0.97452921,0.036570083,-0.21484661,0.75356591,141.02327,0.0020461378,13.324368,0.0,0.0,0.0,-83.310791,0.37763783,0.29814991,0.16211635,0.3841331,0.016244715
387.0,3.8694998e-30,2.1486277999999998e-29,0.26664066,0.0069862125,5.8561751e-31,0.00039828412,0.38185948,2.1548328,7.8657749e-06,0.63382143,0.34830198,0.97629511,0.033430882,-0.21022455,0.78911167,141.02325,0.0020353328,13.324799,0.0,0.0,0.0,-83.342751,0.34810176,0.29193565,0.16127995,0.41098654,0.016212879
390.0,8.6015962e-31,4.7762322e-30,0.25875986,0.0055711614,1.3017821e-31,0.00038943521,0.38626224,2.1563618,7.8257563e-06,0.65502614,0.37039176,0.97727185,0.030558519,-0.20569071,0.81932884,141.02322,0.0020246312,13.32522,0.0,0.0,0.0,-83.374557,0.32085884,0.2858502,0.16044751,0.43667048,0.01618126
393.0,1.9120677e-31,1.0617191e-30,0.25111195,0.0045281728,2.89376e-32,0.00038094906,0.39068559,2.1577706,7.7860668e-06,0.67499369,0.39171097,0.97784382,0.027930235,-0.20124519,0.84500474,141.02321,0.0020140179,13.325633,0.0,0.0,0.0,-83.406273,0.29573253,0.27989089,0.15961905,0.46123579,0.016149806
396.0,4.2503775000000004e-32,2.3601188e-31,0.24369012,0.0037590971,6.432602599999999e-33,0.00037280677,0.39512923,2.1590626,7.7467066e-06,0.6937964,0.41228685,0.97820854,0.025525572,-0.19688646,0.86681253,141.02319,0.0020034937,13.326038,0.0,0.0,0.0,-83.437881,0.27255976,0.27405524,0.15879452,0.48473111,0.016118521
399.0,9.448257000000001e-33,5.246360000000001e-32,0.23648763,0.003191679,1.4299173999999999e-33,0.0003649907,0.39959294,2.1602421,7.7077002e-06,0.71150219,0.43214566,0.97846711,0.023325874,-0.19261254,0.88532728,141.02318,0.0019930662,13.326435,0.0,0.0,0.0,-83.46936,0.25118995,0.26834074,0.15797395,0.50720298,0.016087428
402.0,2.1002739e-33,1.1662249e-32,0.22949801,0.0027727268,3.1785948e-34,0.00035748424,0.4040764,2.1613121,7.6690812e-06,0.72817516,0.45131269,0.9786709,0.021314034,-0.18842131,0.90104002,141.02316,0.0019827446,13.326823,0.0,0.0,0.0,-83.500679,0.231484,0.26274493,0.15715727,0.52869588,0.016056553
405.0,4.6687449e-34,2.5924270000000002e-33,0.22271499,0.0024630828,7.0657685e-35,0.00035027193,0.40857935,2.1622767,7.6308861e-06,0.74387556,0.46981236,0.97884607,0.019474346,-0.18431072,0.91436988,141.02315,0.001972538,13.327204,0.0,0.0,0.0,-83.531807,0.21331345,0.25726545,0.1563445,0.54925245,0.016025929
408.0,1.0378255999999999e-34,5.7627633e-34,0.21613245,0.0022339209,1.5706652e-35,0.0003433392,0.41310155,2.1631391,7.593148e-06,0.75866014,0.48766822,0.97900593,0.01779237,-0.18027885,0.9256742,141.02313,0.0019624557,13.327576,0.0,0.0,0.0,-83.562714,0.1965597,0.25189993,0.15553562,0.56891334,0.015995584
411.0,2.3070053999999998e-35,1.2810172e-34,0.20974445,0.0020640213,3.4914661e-36,0.00033667235,0.41764271,2.1639025,7.5558983e-06,0.77258247,0.50490296,0.97915697,0.016254835,-0.17632392,0.93525773,141.02312,0.0019525056,13.327941,0.0,0.0,0.0,-83.593361,0.18111321,0.24664612,0.15473063,0.58771765,0.015965549
414.0,5.1282928e-36,2.8476015e-35,0.20354526,0.0019377632,7.761257199999999e-37,0.0003302586,0.42220256,2.1645703,7.5191638e-06,0.78569281,0.52153844,0.97930253,0.014849551,-0.17244424,0.94338006,141.0231,0.0019426951,13.328298,0.0,0.0,0.0,-83.623734,0.16687289,0.24150175,0.1539295,0.60570246,0.015935844
417.0,1.1399795e-36,6.329996199999999e-36,0.19752929,0.0018436477,1.7252668999999999e-37,0.00032408582,0.42678085,2.1651456,7.48297e-06,0.79803854,0.53759587,0.97944421,0.013565318,-0.1686383,0.95026231,141.02309,0.0019330307,13.328648,0.0,0.0,0.0,-83.653801,0.15374531,0.2364646,0.15313223,0.62290359,0.015906496
420.0,2.5340855e-37,1.4071088e-36,0.19169113,0.0017732104,3.8351339000000004e-38,0.0003181427,0.43137732,2.1656313,7.4473364e-06,0.80966431,0.55309552,0.97958279,0.012391855,-0.16490467,0.95609254,141.02309,0.0019235177,13.32899,0.0,0.0,0.0,-83.68354,0.1416443,0.23153256,0.15233879,0.63935506,0.015877521
423.0,5.633074700000001e-38,3.127893e-37,0.18602553,0.0017202205,8.5252028e-39,0.00031241853,0.4359917,2.1660302,7.4122818e-06,0.82061213,0.56805706,0.97971863,0.011319728,-0.16124204,0.9610309,141.02307,0.0019141606,13.329326,0.0,0.0,0.0,-83.712936,0.13049024,0.22670346,0.15154919,0.6550895,0.015848938
426.0,1.2521885000000002e-38,6.9530619e-38,0.18052737,0.001680092,1.8950866e-39,0.00030690324,0.4406237,2.1663456,7.3778201e-06,0.83092165,0.58249944,0.97985178,0.010340283,-0.15764916,0.96521348,141.02307,0.0019049631,13.329655,0.0,0.0,0.0,-83.741966,0.12020967,0.22197528,0.15076341,0.67013812,0.015820764
429.0,2.7835168e-39,1.5456115000000001e-38,0.17519172,0.0016494488,4.2126255e-40,0.00030158734,0.4452731,2.1665797,7.3439624e-06,0.84062999,0.59644085,0.97998238,0.0094455881,-0.15412492,0.96875578,141.02306,0.0018959283,13.329976,0.0,0.0,0.0,-83.770622,0.11073475,0.21734597,0.14998142,0.68453074,0.015793009
432.0,6.1875455e-40,3.4357736e-39,0.17001376,0.0016258063,9.3643171e-41,0.0002964618,0.44993958,2.1667356,7.310718e-06,0.84977233,0.60989898,0.98011047,0.008628374,-0.1506682,0.9717561,141.02306,0.0018870584,13.330292,0.0,0.0,0.0,-83.798882,0.10200288,0.21281353,0.14920326,0.69829595,0.015765684
435.0,1.3754444999999999e-40,7.637455e-40,0.16498885,0.0016073354,2.0816289e-41,0.0002915182,0.45462292,2.1668158,7.2780936e-06,0.85838169,0.62289083,0.98023599,0.0078819795,-0.147278,0.97429776,141.02306,0.001878355,13.3306,0.0,0.0,0.0,-83.826736,0.093956262,0.20837601,0.14842886,0.71146107,0.015738798
438.0,3.0574930999999996e-41,1.6977431999999998e-40,0.16011246,0.0015926901,4.6270875e-42,0.00028674852,0.45932287,2.1668227,7.2460934e-06,0.86648911,0.63543266,0.98035902,0.0072003067,-0.14395332,0.9764514,141.02306,0.0018698194,13.330902,0.0,0.0,0.0,-83.854172,0.086541563,0.2040315,0.14765824,0.72405219,0.01571236
441.0,6.7962976e-42,3.7739769999999997e-41,0.15538017,0.0015808794,1.0285531000000001e-42,0.00028214519,0.46403912,2.1667588,7.21472e-06,0.87412393,0.64754033,0.98047942,0.006577774,-0.14069325,0.97827697,141.02306,0.0018614519,13.331198,0.0,0.0,0.0,-83.881195,0.079709545,0.19977812,0.1468914,0.73609436,0.015686374
444.0,1.5105997e-42,8.389573900000001e-42,0.15078777,0.0015711742,2.2841164999999998e-43,0.00027770107,0.4687714,2.1666265,7.183974e-06,0.88131374,0.65922904,0.98059732,0.0060092723,-0.13749684,0.9798252,141.02306,0.0018532528,13.331488,0.0,0.0,0.0,-83.907784,0.073414795,0.19561404,0.14612831,0.74761134,0.015660843
447.0,3.3631163e-43,1.8651283e-42,0.1463311,0.0015630377,5.0446745e-44,0.0002734093,0.4735195,2.1664279,7.1538552e-06,0.88808453,0.67051351,0.98071265,0.0054901284,-0.13436323,0.98113918,141.02306,0.0018452217,13.331771,0.0,0.0,0.0,-83.933945,0.06761539,0.19153744,0.14536898,0.75862616,0.015635772
450.0,7.4268819e-44,4.147843499999999e-43,0.14200616,0.0015560748,1.1210388e-44,0.00026926352,0.47828311,2.1661656,7.1243608e-06,0.89446062,0.68140793,0.98082542,0.005016068,-0.13129157,0.98225528,141.02306,0.0018373581,13.332048,0.0,0.0,0.0,-83.959671,0.062272646,0.18754655,0.14461337,0.76916063,0.015611161
453.0,0.56756943,9.2485699e-44,0.13780902,0.29188088,0.00012910398,0.0002687888,0.483062,2.1658576,0.8986764,0.87530529,0.60911793,3.8361406e-05,0.041405208,2.2997491,0.6403302,141.01971,0.99995637,13.336802,0.0,0.0,0.0,45.391376,0.14745398,0.19089793,0.14561316,0.67687464,0.99107707
