Time,I,E,A,T,M,P,J,W2,W3,U,W,n,k,cell,U1,U2,U3,U6_plus_3U7,U6_plus_U7_minus_U8
9.01,21.75396164064429,2.1299714827148137,1.2477307635285382,0.9441264083812078,0.06188568919493198,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.1076979343688125,4.180782388734487,0.04,0.016983690246242755
9.02,21.75172657840422,2.1303024382954234,1.247900596484133,0.9442846116231647,0.061882769811874315,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.107964136844339,4.1810657933947715,0.04,0.01698294139374647
9.03,21.749483547258507,2.1306335653793043,1.2480704219369716,0.9444429432426302,0.061879799800297564,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.108229251075997,4.181348045331573,0.04,0.01698218948891947
9.040000000000001,21.747232580088955,2.1309648632521494,1.2482402398568495,0.9446014027461752,0.061876779350875245,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.108493280199871,4.181629148125598,0.04,0.016981434540623647
9.05,21.74497370969591,2.131296331200091,1.248410050213653,0.9447599896406386,0.06187370865420028,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.108756227341654,4.181909105356214,0.04,0.0169806765577123
9.06,21.74270696879879,2.131627968509677,1.2485798529773582,0.9449187034331094,0.0618705879007907,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.109018095616677,4.182187920601586,0.04,0.016979915549030604
9.07,21.74043239003659,2.1319597744678416,1.24874964811803,0.9450775436309066,0.06186741728109472,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.109278888129916,4.182465597438813,0.04,0.016979151523416117
9.08,21.738150005968453,2.132291748361885,1.248919435605823,0.9452365097415626,0.061864196985500865,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.10953860797603,4.182742139444195,0.04,0.016978384489699475
9.09,21.73585984907414,2.1326238894794454,1.249089215410981,0.9453956012728039,0.06186092720433941,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.109797258239368,4.183017550193255,0.04,0.016977614456704714
9.1,21.73356195175459,2.132956197108473,1.2492589875038351,0.945554817732531,0.06185760812789324,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.110054841993997,4.183291833261034,0.04,0.016976841433250026
9.11,21.73125634633244,2.133288670537207,1.249428751854806,0.9457141586288019,0.061854239946400824,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.110311362303719,4.183564992222155,0.04,0.016976065428148134
9.120000000000001,21.728943065052547,2.1336213090541487,1.2495985084344012,0.9458736234698124,0.06185082285006512,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.1105668222221015,4.183837030651062,0.04,0.01697528645020694
9.13,21.726622140082505,2.1339541119480354,1.2497682572132163,0.9460332117638771,0.0618473570290583,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.110821224792483,4.184107952122136,0.04,0.016974504508230025
9.14,21.724293603513193,2.1342870785078185,1.2499379981619338,0.9461929230194125,0.061843842673527716,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.111074573048015,4.184377760209848,0.04,0.016973719611017127
9.15,21.72195748735927,2.134620208022634,1.2501077312513236,0.946352756744916,0.061840279973605194,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.111326870011663,4.184646458489007,0.04,0.016972931767364852
9.16,21.719613823559733,2.13495349978178,1.2502774564522412,0.9465127124489489,0.061836669119410104,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.111578118696242,4.184914050534826,0.04,0.01697214098606704
9.17,21.71726264397841,2.1352869530746905,1.2504471737356295,0.9466727896401181,0.06183301030105692,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.111828322104435,4.1851805399231266,0.04,0.016971347275915382
9.18,21.714903980404515,2.13562056719091,1.2506168830725166,0.9468329878270555,0.06182930370866213,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.112077483228806,4.1854459302305145,0.04,0.01697055064569997
9.19,21.712537864553152,2.1359543414200686,1.2507865844340162,0.9469933065184021,0.06182554953235001,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.112325605051839,4.185710225034528,0.04,0.01696975110420982
9.200000000000001,21.710164328065847,2.136288275051856,1.250956277791328,0.9471537452227866,0.06182174796225833,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.112572690545941,4.185973427913781,0.04,0.016968948660233366
9.21,21.707783402511076,2.1366223673759968,1.2511259631157352,0.9473143034488084,0.06181789918854719,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.112818742673477,4.186235542448201,0.04,0.01696814332255915
9.22,21.705395119384796,2.1369566176822254,1.2512956403786075,0.9474749807050203,0.061814003401402084,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.113063764386791,4.186496572219101,0.04,0.016967335099976184
9.23,21.702999510110946,2.1372910252602604,1.2514653095513972,0.9476357764999057,0.061810060791042676,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.1133077586282125,4.1867565208094035,0.04,0.016966524001274602
9.24,21.70059660604201,2.137625589399778,1.2516349706056418,0.9477966903418644,0.06180607154772825,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.113550728330102,4.187015391803788,0.04,0.01696571003524619
9.25,21.6981864384595,2.13796030939039,1.2518046235129616,0.9479577217391917,0.061802035861763506,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.113792676414859,4.187273188788836,0.04,0.01696489321068485
9.26,21.695768927731752,2.138295196292532,1.2519742681792891,0.9481188787540593,0.06179795064081658,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.114033621893637,4.1875298437983774,0.04,0.016964073342251283
9.27,21.69334406990313,2.1386302531227033,1.2521439045555853,0.9482801636037271,0.0617938150366093,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.114273572743937,4.187785337742462,0.04,0.016963250377115997
9.28,21.690912023614008,2.1389654656230577,1.2523135326894166,0.9484415659516632,0.061789633018021796,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.114512513319246,4.188039756554519,0.04,0.016962424547432572
9.290000000000001,21.688472819216422,2.139300833151812,1.252483152552349,0.9486030853559123,0.06178540475644919,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.114750446593308,4.188293103406344,0.04,0.016961595860842324
9.3,21.686026486982716,2.1396363550681996,1.2526527641160234,0.9487647213752067,0.06178113042303076,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.114987375531502,4.188545381464848,0.04,0.01696076432496998
9.31,21.683573057105974,2.13997203073245,1.2528223673521564,0.9489264735689525,0.06177681018865866,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.115223303090865,4.1887965938923,0.04,0.016959929947424283
9.32,21.681112559700505,2.1403078595057736,1.2529919622325378,0.949088341497216,0.06177244422397991,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.1154582322201225,4.189046743846359,0.04,0.016959092735798233
9.33,21.678645024802293,2.1406438407503394,1.253161548729033,0.9492503247207099,0.0617680326994036,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.115692165859715,4.189295834480279,0.04,0.01695825269766962
9.34,21.676170482369464,2.1409799738292583,1.253331126813581,0.9494124228007798,0.06176357578510239,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.115925106941828,4.189543868942922,0.04,0.016957409840601276
9.35,21.673688962282736,2.1413162581065652,1.2535006964581932,0.9495746352993911,0.061759073651019146,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.116157058390414,4.189790850378949,0.04,0.016956564172141534
9.36,21.6712004943459,2.141652692947199,1.2536702576349552,0.9497369617791155,0.06175452646687196,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.116388023121228,4.190036781928939,0.04,0.016955715699824667
9.370000000000001,21.668705108286265,2.141989277716985,1.2538398103160253,0.9498994018031167,0.061749934402157036,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.116618004041852,4.19028166672946,0.04,0.01695486443117118
9.38,21.66620283375512,2.142326011782617,1.2540093544736337,0.9500619549351376,0.061745297626154216,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.1168470040517215,4.190525507913217,0.04,0.016954010373688246
9.39,21.66369370032821,2.142662894511637,1.254178890080083,0.9502246207394865,0.06174061630793252,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.117075026042156,4.190768308609192,0.04,0.016953153534870157
9.4,21.661177737506176,2.1429999252724174,1.2543484171077472,0.9503873987810233,0.06173589061635306,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.117302072896381,4.191010071942708,0.04,0.016952293922198616
9.41,21.658654974715038,2.143337103434144,1.2545179355290719,0.9505502886251461,0.06173112072007351,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.117528147489567,4.191250801035557,0.04,0.01695143154314312
9.42,21.656125441306642,2.1436744283667957,1.2546874453165737,0.9507132898377781,0.061726306787556195,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.117753252688849,4.191490499006202,0.04,0.01695056640516153
9.43,21.65358916655913,2.1440118994411264,1.2548569464428396,0.9508764019853541,0.06172144898706755,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.1179773913533575,4.191729168969756,0.04,0.016949698515700204
9.44,21.651046179677383,2.144349516028646,1.2550264388805266,0.9510396246348055,0.06171654748668572,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.118200566334243,4.191966814038183,0.04,0.01694882788219454
9.450000000000001,21.648496509793514,2.144687277501604,1.2551959226023621,0.9512029573535489,0.061711602454307034,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.118422780474715,4.192203437320465,0.04,0.016947954512069444
9.46,21.645940185967305,2.1450251832329683,1.2553653975811427,0.9513663997094706,0.06170661405764525,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.1186440366100525,4.192439041922574,0.04,0.01694707841273947
9.47,21.643377237186673,2.1453632325964085,1.2555348637897343,0.9515299512709153,0.06170158246424121,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.118864337567655,4.19267363094773,0.04,0.01694619959160945
9.48,21.640807692368135,2.1457014249662762,1.2557043212010714,0.9516936116066698,0.061696507841465,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.119083686167047,4.192907207496441,0.04,0.01694531805607477
9.49,21.63823158035727,2.1460397597175875,1.2558737697881572,0.9518573802859512,0.0616913903565209,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.119302085219922,4.193139774666642,0.04,0.016944433813521776
9.5,21.635648929929175,2.146378236226004,1.2560432095240623,0.9520212568783942,0.061686230176452805,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.119519537530172,4.193371335553831,0.04,0.016943546871328187
9.51,21.63305976978894,2.1467168538678143,1.2562126403819263,0.9521852409540355,0.06168102746814733,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.119736045893907,4.1936018932511425,0.04,0.016942657236863435
9.52,21.630464128572083,2.1470556120199156,1.2563820623349546,0.9523493320833007,0.06167578239833971,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.119951613099484,4.1938314508495,0.04,0.01694176491748911
9.53,21.627862034845037,2.147394510059794,1.2565514753564206,0.9525135298369922,0.061670495133618476,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.120166241927545,4.19406001143774,0.04,0.016940869920559348
9.540000000000001,21.62525351710561,2.14773354736551,1.2567208794196643,0.9526778337862744,0.06166516584042888,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.120379935151037,4.194287578102696,0.04,0.01693997225342117
9.55,21.62263860378342,2.148072723315673,1.2568902744980914,0.9528422435026599,0.061659794685078206,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.120592695535243,4.194514153929328,0.04,0.016939071923414897
9.56,21.620017323240397,2.1484120372894306,1.2570596605651738,0.9530067585579981,0.061654381833741244,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.120804525837819,4.194739742000878,0.04,0.016938168937874584
9.57,21.6173897037712,2.1487514886664436,1.2572290375944493,0.9531713785244577,0.061648927452463274,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.121015428808803,4.194964345398926,0.04,0.016937263304128352
9.58,21.614755773603715,2.149091076826872,1.2573984055595202,0.9533361029745174,0.06164343170716591,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.121225407190664,4.195187967203556,0.04,0.01693635502949881
9.59,21.6121155608995,2.149430801151354,1.2575677644340542,0.9535009314809502,0.06163789476365059,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.121434463718323,4.195410610493435,0.04,0.016935444121303395
9.6,21.60946909375425,2.149770661020988,1.257737114191783,0.9536658636168097,0.06163231678760461,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.121642601119182,4.195632278345972,0.04,0.016934530586854856
9.61,21.606816400198248,2.150110655817315,1.2579064548065026,0.9538308989554173,0.06162669794460518,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.12184982211315,4.195852973837419,0.04,0.016933614433461593
9.620000000000001,21.60415750819685,2.150450784922299,1.258075786252073,0.9539960370703483,0.06162103840012242,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.122056129412681,4.196072700042949,0.04,0.01693269566842797
9.63,21.601492445650916,2.150791047718308,1.2582451085024169,0.9541612775354181,0.061615338319527035,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.122261525722792,4.196291460036849,0.04,0.016931774299054875
9.64,21.5988212403973,2.151131443588098,1.258414421531521,0.9543266199246697,0.0616095978680925,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.1224660137411036,4.196509256892581,0.04,0.01693085033263997
9.65,21.59614392020929,2.1514719719147917,1.2585837253134333,0.9544920638123587,0.06160381721100028,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.122669596157857,4.196726093682912,0.04,0.016929923776478124
9.66,21.593460512797087,2.1518126320818616,1.2587530198222654,0.9546576087729414,0.061597996513345334,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.1228722756559595,4.196941973480055,0.04,0.016928994637861853
9.67,21.590771045808246,2.1521534234731106,1.2589223050321903,0.9548232543810592,0.06159213594013931,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.123074054910996,4.1971568993557495,0.04,0.01692806292408162
9.68,21.588075546828165,2.1524943454726544,1.2590915809174423,0.9549890002115274,0.06158623565631538,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.123274936591271,4.197370874381389,0.04,0.01692712864242627
9.69,21.585374043380508,2.152835397464902,1.2592608474523173,0.9551548458393198,0.06158029582673489,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.123474923357833,4.197583901628189,0.04,0.016926191800183496
9.700000000000001,21.582666562927713,2.153176578834538,1.259430104611172,0.9553207908395555,0.06157431661618958,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.123674017864507,4.19779598416724,0.04,0.01692525240464012
9.71,21.57995313287141,2.153517888966504,1.259599352368423,0.9554868347874864,0.06156829818940568,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.123872222757921,4.198007125069617,0.04,0.01692431046308246
9.72,21.57723378055291,2.1538593272459785,1.2597685906985483,0.955652977258482,0.06156224071105169,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.124069540677536,4.19821732740658,0.04,0.0169233659827969
9.73,21.57450853325366,2.1542008930583614,1.2599378195760842,0.9558192178280184,0.061556144345741005,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.124265974255684,4.198426594249639,0.04,0.016922418971070143
9.74,21.571777418195698,2.1545425857892533,1.2601070389756273,0.9559855560716614,0.061550009258035,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.124461526117584,4.1986349286706295,0.04,0.01692146943518956
9.75,21.569040462542116,2.1548844048244367,1.260276248871833,0.9561519915650548,0.06154383561245125,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.124656198881379,4.198842333741927,0.04,0.016920517382443767
9.76,21.566297693397534,2.1552263495498596,1.2604454492394157,0.9563185238839083,0.06153762357346445,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.124849995158173,4.199048812536473,0.04,0.0169195628201228
9.77,21.563549137808543,2.1555684193516145,1.2606146400531473,0.9564851526039808,0.06153137330551369,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.125042917552049,4.199254368127959,0.04,0.016918605755518675
9.78,21.56079482276418,2.1559106136159216,1.2607838212878584,0.9566518773010692,0.061525084973005684,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.125234968660105,4.1994590035909045,0.04,0.016917646195925704
9.790000000000001,21.558034775196376,2.15625293172911,1.2609529929184369,0.9568186975509935,0.061518758740320166,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.125426151072484,4.199662722000807,0.04,0.01691668414864092
9.8,21.555269021980436,2.1565953730775984,1.261122154919828,0.9569856129295841,0.06151239477181344,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.125616467372406,4.199865526434219,0.04,0.01691571962096443
9.81,21.55249758993549,2.1569379370478776,1.2612913072670335,0.9571526230126682,0.06150599323182415,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.125805920136194,4.20006741996891,0.04,0.016914752620199855
9.82,21.549720505824943,2.1572806230264905,1.2614604499351125,0.9573197273760551,0.061499554284677314,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.125994511933304,4.2002684056839605,0.04,0.01691378315365472
9.83,21.54693779635696,2.157623430400016,1.2616295828991795,0.957486925595525,0.0614930780946884,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.126182245326368,4.200468486659872,0.04,0.01691281122864079
9.84,21.544149488184914,2.157966358555049,1.261798706134405,0.9576542172468124,0.061486564826168544,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.126369122871208,4.200667665978698,0.04,0.016911836852474528
9.85,21.54135560790784,2.1583094068781796,1.2619678196160147,0.9578216019055948,0.061480014643430114,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.126555147116871,4.20086594672419,0.04,0.016910860032477517
9.86,21.53855586379942,2.158652595259476,1.2621369233238162,0.9579890940151955,0.06147342207953562,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.126740323671377,4.201063208102299,0.04,0.016909880435358033
9.870000000000001,21.535750522992956,2.158995907583004,1.2623060172297227,0.9581566819108254,0.061466791557544274,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.126924652714051,4.201259546830396,0.04,0.016908898325744878
9.88,21.532939662543043,2.159339339974498,1.2624751013084046,0.9583243628036354,0.06146012413754198,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.127108136279138,4.201454985692509,0.04,0.01690791376510092
9.89,21.530123307900872,2.1596828918805993,1.262644175535319,0.9584921363127434,0.06145341996746323,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.127290776893339,4.201649527412073,0.04,0.01690692675974107
9.9,21.527301484448174,2.160026562748976,1.2628132398859773,0.9586600020579623,0.061446679194963605,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.127472577076692,4.201843174707816,0.04,0.016905937315967172
9.91,21.524474217497573,2.1603703520283135,1.2629822943359441,0.9588279596597914,0.061439901967421884,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.127653539342597,4.202035930293809,0.04,0.016904945440068198
9.92,21.521641532292897,2.1607142591683064,1.2631513388608375,0.9589960087394114,0.061433088431942694,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.127833666197848,4.202227796879526,0.04,0.01690395113832048
9.93,21.518803454009504,2.1610582836196466,1.2633203734363279,0.9591641489186754,0.061426238735356686,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.128012960142655,4.202418777169861,0.04,0.016902954416987807
9.94,21.515960007754597,2.1614024248340145,1.2634893980381383,0.9593323798201024,0.061419353024226075,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,4.128191423670674,4.202608873865259,0.04,0.016901955282321805
