Time,d,ad,e,r,rs,x,ip3,kg,gstar,ro,ip3con,rscon,atp,y,delta,ca,addash,vatp_s,smoothness,vdeg,alpha,gamma,ae,ax,k,qd,qe,qx,f,g,ps,pd,pe,px,ddd,dee,dxx,af,rt,yo,gf,kdeg,kkdeg,ka,kd,rhstar,dip,krel,ip3min,datpp,kr,scale,rscrit,ymax,cabasil,p1,p2,p3,p4,p5,m,n,dist,ip30,cell
0.3,0.02769431040148525,0.41,1.0641743002672626,0.0019507025881664304,1.0868234993592985,0.042376195499850194,0.013000038494557456,8.823529411764705,0.0013541708479532654,3.699382921944591e-08,0.5498359029199327,2.874793492146921e-08,9.248457646997339e-07,499.99999955653124,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.31,0.02855659778809735,0.41,1.0662780169530173,0.0020749246936054037,1.0863391504058675,0.04361843247256449,0.013000042387320804,8.823529411764705,0.0013541712716899574,4.0742829083934193e-08,0.5498360956244658,3.167208595389326e-08,1.0185707685978095e-06,499.999999490405,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.32,0.029414975592158502,0.41,1.0683796106755492,0.00220248666479627,1.0858521830564922,0.04485108242496003,0.013000046698880734,8.823529411764705,0.001354171741047162,4.489545530066171e-08,0.5498363090607836,3.491195044169615e-08,1.1223864329065927e-06,499.99999943203665,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.33,0.030269446313175755,0.41,1.0704790953506178,0.0023333481378814865,1.0853626237694984,0.04607426274266966,0.013000051475728766,8.823529411764705,0.0013541722611669395,4.949720213380599e-08,0.5498365455303629,3.8503188082295026e-08,1.2374301145944782e-06,499.9999993768368,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.34,0.03112001255823489,0.41,1.072576484740471,0.00246746924477877,1.084870498883397,0.04728808929196371,0.013000056767544614,8.823529411764705,0.0013541728377858523,5.459882366504369e-08,0.5498368074925047,4.248563495456992e-08,1.3649706661518848e-06,499.9999993246919,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.35000000000000003,0.03196667704123146,0.41,1.074671792454758,0.0026048106070986985,1.0843758346175503,0.04849267643715039,0.01300006263581238,8.823529411764705,0.0013541734773205366,6.025709093457505e-08,0.549837097990864,4.690380800420613e-08,1.5064273641373068e-06,499.99999925431945,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.36,0.03280944258183986,0.41,1.0767650319517814,0.0027453333272454816,1.0838786570731727,0.04968813706553306,0.01300006914660772,8.823529411764705,0.0013541741869442082,6.653546878854533e-08,0.5498374202963904,5.180747120192564e-08,1.6633868303878559e-06,499.99999917223374,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.37,0.03364831210464775,0.41,1.0788562165395297,0.002888998981349956,1.0833789922341113,0.05087458260747057,0.013000076374072259,8.823529411764705,0.0013541749746741071,7.35048895641163e-08,0.5498377780793218,5.7252272311902885e-08,1.837622374177137e-06,499.9999990793836,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.38,0.03448328863820252,0.41,1.080945359376825,0.003035769611464292,1.0828768659677124,0.0520521230585128,0.01300008439873776,8.823529411764705,0.0013541758494745044,8.124466443101624e-08,0.5498381753262256,6.330045898561565e-08,2.031116775792807e-06,499.9999989846098,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.39,0.03531437531413813,0.41,1.083032473474359,0.0031856077186860014,1.0823723040255722,0.053220866999058966,0.0130000933119227,8.823529411764705,0.0013541768213768811,8.984354667442764e-08,0.5498386165576418,7.002168372904904e-08,2.2460888686572813e-06,499.99999887969295,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.4,0.036141575366295316,0.41,1.08511757169574,0.0033384762562503486,1.0818653320442941,0.05438092161411884,0.013000103216428102,8.823529411764705,0.0013541779016120992,9.940090107521215e-08,0.5498391068625276,7.749390984468363e-08,2.4850227738938064e-06,499.99999876288786,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.41000000000000003,0.03696489212982268,0.41,1.0872006667585647,0.00349433862245415,1.0813559755462634,0.05553239271354225,0.013000114227645965,8.823529411764705,0.001354179102742498,1.1002787262028123e-07,0.5498396519531276,8.580443044969854e-08,2.750697118160383e-06,499.99999862817646,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.42,0.03778432904032215,0.41,1.089281771235428,0.0036531586543207366,1.0808442599403285,0.056675384750361886,0.013000126474535282,8.823529411764705,0.0013541804388454237,1.2184901029641836e-07,0.5498402582132871,9.505101561391172e-08,3.046225628590037e-06,499.9999984790935,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.43,0.038599889632945895,0.41,1.0913608975549984,0.0038149006206726352,1.0803302105225556,0.057810000840696124,0.01300014010095888,8.823529411764705,0.0013541819256932916,1.3500386016636868e-07,0.5498409327646282,1.053432037712021e-07,3.375096959810335e-06,499.99999831412384,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.44,0.03941157754152663,0.41,1.0934380580030478,0.003979529215642342,1.0798138524769272,0.05893634278250384,0.01300015526811814,8.823529411764705,0.0013541835809532177,1.4964873161424163e-07,0.5498416835870732,1.1680375566758272e-07,3.741218850224697e-06,499.9999981324317,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.45,0.040219396497697533,0.41,1.0955132647234933,0.0041470095522316034,1.0792952108760356,0.0600545110742688,0.01300017215675405,8.823529411764705,0.0013541854244277685,1.6595882738194245e-07,0.5498425196278003,1.2957029238425122e-07,4.148971373106985e-06,499.99999792915554,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.46,0.041023350330030905,0.41,1.097586529719409,0.004317307156117238,1.078774310681741,0.06116460493303176,0.013000190970066135,8.823529411764705,0.0013541874783289576,1.8413066772984637e-07,0.5498434509457352,1.4379714008416755e-07,4.6032675408488854e-06,499.99999770180517,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.47000000000000003,0.041823442963176145,0.41,1.0996578648540434,0.004490387959497734,1.0782511767458285,0.06226672231232935,0.013000211935707107,8.823529411764705,0.001354189767578277,2.04384744970187e-07,0.5498444888102866,1.5965740934875683e-07,5.109619668582987e-06,499.99999744787624,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.48,0.04261967841699602,0.41,1.101727281851835,0.004666218294938998,1.0777258338106632,0.06336095992014174,0.01300023530894928,8.823529411764705,0.001354192320112094,2.2696822545876093e-07,0.5498456458580875,1.7734533863666968e-07,5.6742069243337e-06,499.9999971653403,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.49,0.04341206080572101,0.41,1.1037947922994022,0.0048447648896400505,1.0771983065097903,0.06444741323578437,0.013000261376062874,8.823529411764705,0.001354195167304448,2.5215869027843303e-07,0.5498469362602222,1.9707893583742475e-07,6.303968846561353e-06,499.99999685061454,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.5,0.044200594337092086,0.41,1.1058604076465484,0.005025994859504079,1.0766686193685617,0.06552617652729581,0.01300029045871901,8.823529411764705,0.0013541983443866837,2.8026784794245823e-07,0.5498483759401772,2.1910295733285068e-07,7.006698162313671e-06,499.9999964993975,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.51,0.04498528331151287,0.41,1.107924139207254,0.005209875703377839,1.0761367968047395,0.06659734286839482,0.013000322917899624,8.823529411764705,0.0013542018909054301,3.1164558634208923e-07,0.5498499827673803,2.4369226792053666e-07,7.791142086627275e-06,499.99999610691265,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.52,0.0457661321212066,0.41,1.10998599816066,0.005396375297477027,1.0756028631290762,0.06766100415497706,0.013000359159251157,8.823529411764705,0.0013542058512881483,3.4668497643575634e-07,0.5498517768222063,2.711556309487051e-07,8.667127415656771e-06,499.99999566834833,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.53,0.04654314524937832,0.41,1.1120459955520423,0.005585461889893432,1.0750668425458856,0.06871725112139557,0.013000399638565254,8.823529411764705,0.0013542102754735604,3.8582784994909543e-07,0.549853780667267,3.018399850063247e-07,9.645699970307067e-06,499.9999951785298,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.54,0.04731632726937938,0.41,1.114104142293784,0.005777104095173724,1.0745287591536024,0.06976617335655881,0.013000444868248324,8.823529411764705,0.001354215219614635,4.29571019030159e-07,0.5498560196676449,3.361352706177101e-07,1.0739280089037467e-05,499.9999946312017,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.55,0.048085682843872345,0.41,1.116160449166346,0.00597127088891207,1.0739886369453417,0.07080785931999647,0.013000495423773129,8.823529411764705,0.001354220746788413,4.784725564261248e-07,0.5498585223102315,3.744798788285486e-07,1.1961819634055542e-05,499.9999940193719,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.56,0.04885121672400946,0.41,1.1182149268192145,0.006167931602674687,1.073446499809416,0.07184239635707697,0.013000551952860026,8.823529411764705,0.0013542269279921415,5.331606087587039e-07,0.5498613206581813,4.173668026186128e-07,1.3329022325477254e-05,499.9999933349197,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.5700000000000001,0.04961293374860607,0.41,1.1202675857718591,0.006367055918805776,1.072902371529867,0.07286987071452543,0.013000615184360251,8.823529411764705,0.0013542338431245763,5.943420785908796e-07,0.5498644507906035,4.653505840113148e-07,1.48585607958399e-05,499.9999925690564,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.58,0.050370838843318784,0.41,1.1223184364146814,0.006568613865341474,1.0723562757869838,0.07389036755566476,0.013000685937998378,8.823529411764705,0.0013542415820575584,6.628121051892507e-07,0.5498679532847713,5.190551608524885e-07,1.6570313612735714e-05,499.99999171183646,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.59,0.051124937019831576,0.41,1.1243674890099506,0.006772575811120825,1.0718082361577976,0.07490397097515082,0.013000765136573361,8.823529411764705,0.001354250245980882,7.394659632228994e-07,0.5498718738200181,5.79182731497152e-07,1.8486662750830363e-05,499.999990752148,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.6,0.05187523337504386,0.41,1.1264147536927374,0.006978912460929637,1.071258276116569,0.07591076401361743,0.013000853819450438,8.823529411764705,0.0013542599488860683,8.253121904517495e-07,0.5498762638455108,6.465237715191918e-07,2.0632821789813084e-05,499.9999896772588,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.61,0.052621733090261684,0.41,1.1284602404718407,0.007187594850717051,1.0707064190352713,0.07691082867213428,0.013000953157755717,8.823529411764705,0.001354270819223888,9.214872526466528e-07,0.5498811813322798,7.219683547110556e-07,2.30372025446548e-05,499.9999884729051,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.62,0.05336444143039003,0.41,1.1305039592307142,0.007398594342838901,1.0701526881840657,0.07790424592659406,0.01300106446977573,8.823529411764705,0.0013542830016069671,1.0292706073845748e-06,0.5498866915353559,8.065189497918901e-07,2.573179166959121e-05,499.9999871229754,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.63,0.05410336374313696,0.41,1.1325459197283734,0.007611882621565138,1.0695971067317476,0.07889109574141097,0.013001189242403809,8.823529411764705,0.0013542966591751156,1.1501056313017781e-06,0.5498928680551918,9.0130488844542e-07,2.8752673851156564e-05,499.99998560942055,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.64,0.054838505458214365,0.41,1.134586131600309,0.007827431688504912,1.0690396977462,0.07987145708343132,0.01300132915260518,8.823529411764705,0.0013543119759438127,1.2856203983077278e-06,0.5498997938999459,1.007598726010528e-06,3.2140551278241536e-05,499.9999839118111,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.65,0.05556987208654225,0.41,1.1366246043593906,0.008045213858112629,1.0684804841948399,0.08084540793563273,0.013001486090584883,8.823529411764705,0.0013543291593587836,1.43765028124454e-06,0.5499075626319806,1.1268347455684058e-06,3.594130870214607e-05,499.9999820071293,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.66,0.05629746921946178,0.41,1.1386613473967628,0.008265201753379758,1.0679194889450394,0.08181302531033509,0.01300166218946805,8.823529411764705,0.001354348443558666,1.6082668183282223e-06,0.5499162798366354,1.2606298894768386e-06,4.020673512136353e-05,499.9999798693383,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
0.67,0.05702130252794913,0.41,1.140696369982733,0.00848736830153832,1.067356734764548,0.08277438526237701,0.013001859857679826,8.823529411764705,0.0013543700929445003,1.79980929429434e-06,0.549926064724507,1.4108074418150984e-06,4.4995313340341655e-05,499.99997746907223,0.011964731652544192,0.0159835,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
