Time,PII,UTP,PIIUMP,PPi,GLN,PIIUMP2,PIIUMP3,UMP,GS,AMP,NH4,KG,NADPH,GLU,NADP,AZGLU,ATP,ADP,AZglu,AZGLN,AZgln,P_i,UT,kcatut,Kglnut,Kutipii,Kutpii,Kutpiiump,Kututp,Kutippi,UR,kcatur,Kurpiiump,Kurump,Kglnur,a1,b1,c1,d1,Vad,Kadpiikg,Kadgln,Kadgs,e1,f1,g1,h1,i1,j1,k1,l1,m1,n1,o1,Vdead,Kdeadpiikg,Kdeadgln,Kdeadpiiu,Kdeadgsa,Vgdh,Kgdhkg,Kgdhnh,Kgdhglu,Kgdhnadph,Kgdhnadp,Keqgdh,Kgdhazglu,Vgog,Kgoggln,Kgogkg,Kgognadph,Kgogglu,Kgognadp,Kgogaz,Vgs,aamp,bamp,camp,damp,n1amp,n2amp,Kgseq,Kgsatp,Kgsglu,Kgsnh,Kgsadp,Kgspi,Kgsgln,Keq,Vgludem,Kgludemglu,Kgludemeq,Kgludemazglu,Vglndem,Kglndemgln,Kglndemeq,Kglndemazgln,Vazglndem,Kazglndemazgln,Kazglndemeq,Kazglndemazinter,Vazgludem,Kazgludemazglu,Kazgludemeq,Kazgludemazinter,Vadp,Kadp,ATPtot,GStot,PIItot,Kd1,Kd2,Kd3,Kd1piiump,Kd2piiump,Kd3piiump,vAPP_GS,nAMP,PIIKG1,PIIUMP3KG3,compartment,vut1,vur1,vut2,vur2,vut3,vur3,vad,vdead,vgdh,vgog,vgs,vgludem,vazgludem,vglndem,vazglndem,vatpase
7.3100000000000005,1.8532933653077714e-05,0.5,9.391475892201063e-05,0.05,0.5975893123554803,0.0004759085987367985,0.002411643713512184,0.01,0.012546297295975636,0.0014537027040243589,0.05,0.2,0.15,4.028831423255312,0.05,0.7432538043993172,5.158488867962462,0.2115111320375279,0.1,0.5293855097846856,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.39951028703945,1.2460308891637362,6.316051860310486e-06,0.0004815762797653036,1.0,5.249219123397358e-05,5.249221415233593e-05,0.0002660016798909778,0.0002660018123730206,0.0013479509311595586,0.0013479512668923754,0.020158258366510685,0.02015825372882245,2.728219318801893,23.60479341192452,29.72703043057063,20.210774951324463,20.210774748988772,6.122237881079629,6.122238295388469,29.727030613257075
7.32,1.853293406190921e-05,0.5,9.391476082339942e-05,0.05,0.597589296797945,0.00047590860190318646,0.0024116437080355757,0.01,0.012546297215004252,0.0014537027849957425,0.05,0.2,0.15,4.028831434543041,0.05,0.7432538080047225,5.158488871308599,0.21151112869139127,0.1,0.529385501156521,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.39950179933584,1.2460309585677793,6.316051999640879e-06,0.00048157627867169065,1.0,5.249219347205625e-05,5.249221507586163e-05,0.0002660016907498735,0.00026600181343730143,0.0013479509678644126,0.0013479512602561047,0.020158258078157715,0.02015825377701005,2.7282193163950805,23.604793169356476,29.7270301107935,20.210774949673407,20.21077478097971,6.122237797482608,6.122238226150228,29.727030282773196
7.33,1.8532934418939175e-05,0.5,9.39147624662516e-05,0.05,0.5975892827954177,0.00047590860448602226,0.002411643703452858,0.01,0.012546297144859267,0.0014537028551407268,0.05,0.2,0.15,4.028831443355054,0.05,0.7432538109360086,5.158488874223214,0.21151112577677628,0.1,0.5293854933334964,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.3994944464935,1.2460310186920516,6.316052121317231e-06,0.0004815762777565769,1.0,5.2492195464532714e-05,5.249221586868944e-05,0.00026600170037540234,0.00026600181424538187,0.0013479510003771551,0.0013479512544740159,0.02015825782453889,0.020158253827251883,2.72821931451615,23.604792957050627,29.72702983236415,20.21077494680758,20.210774806989154,6.122237722651754,6.122238163372972,29.727029994908897
7.34,1.853293471957409e-05,0.5,9.391476383269536e-05,0.05,0.5975892705795113,0.0004759086064827885,0.0024116436997890125,0.01,0.012546297086341635,0.0014537029136583593,0.05,0.2,0.15,4.028831449744881,0.05,0.7432538131829549,5.158488876669813,0.2115111233301764,0.1,0.5293854864709853,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.39948831247096,1.2460310688500222,6.3160522237740665e-06,0.000481576277024951,1.0,5.249219718083062e-05,5.249221652291778e-05,0.00026600170862795105,0.0002660018148064339,0.0013479510282396856,0.0013479512496136804,0.020158257609134013,0.020158253877928748,2.728219313153687,23.604792777766665,29.727029598675777,20.210774943088463,20.210774826926414,6.122237657638639,6.122238108303531,29.72702975326849
7.3500000000000005,1.8532934959116206e-05,0.5,9.391476490453364e-05,0.05,0.5975892603885299,0.0004759086078916855,0.0024116436970687354,0.01,0.012546297040268023,0.0014537029597319715,0.05,0.2,0.15,4.0288314537715175,0.05,0.7432538147358594,5.158488878611101,0.2115111213888882,0.1,0.5293854807292291,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.3994834828742,1.24603110834169,6.316052305410381e-06,0.0004815762764817443,1.0,5.249219858954856e-05,5.249221703052384e-05,0.00026600171536428016,0.00026600181513033707,0.0013479510509822276,0.0013479512457440633,0.020158257435507906,0.020158253927357088,2.728219312295113,23.604792634328152,29.727029413194423,20.210774938893326,20.210774840705415,6.122237603522494,6.122238062227786,29.727029561535595
7.36,1.8532935400239455e-05,0.5,9.39147667501545e-05,0.05,0.59758923990312,0.0004759086093155596,0.0024116436933581172,0.01,0.01254629695934234,0.0014537030406576539,0.05,0.2,0.15,4.028831454951218,0.05,0.7432538166719457,5.15848888215271,0.2115111178472799,0.1,0.5293854679809958,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.39947499996197,1.2460311777065605,6.316052455745853e-06,0.0004815762757407785,1.0,5.249220135292828e-05,5.249221787781204e-05,0.0002660017282636569,0.0002660018149922923,0.0013479510938921018,0.001347951238937591,0.0201582571086345,0.020158254050277227,2.7282193120435725,23.60479236967888,29.72702907937746,20.2107749176418,20.210774857884406,6.12223750338885,6.122237959927315,29.72702921174579
7.37,1.8532935989224926e-05,0.5,9.391476915235592e-05,0.05,0.5975892116678839,0.0004759086106438328,0.002411643689038657,0.01,0.012546296853195835,0.0014537031468041574,0.05,0.2,0.15,4.028831453453963,0.05,0.7432538187842881,5.158488886864518,0.21151111313547205,0.1,0.5293854499095623,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.3994638733158,1.2460312686892778,6.316052656472994e-06,0.00048157627487823416,1.0,5.249220512867982e-05,5.249221896628335e-05,0.00026600174574736927,0.0002660018144465521,0.0013479511517735432,0.0013479512299956163,0.020158256668505955,0.020158254230918306,2.728219312362823,23.60479201595892,29.72702863735012,20.21077488284029,20.210774876627323,6.122237368960807,6.122237814909873,29.72702874638027
7.38,1.8532936565329943e-05,0.5,9.391477145913434e-05,0.05,0.5975891832565289,0.0004759086115252327,0.0024116436852743735,0.01,0.012546296750714123,0.0014537032492858708,0.05,0.2,0.15,4.028831449674338,0.05,0.7432538204322057,5.158488891458677,0.21151110854131308,0.1,0.5293854315178131,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.39945313082626,1.2460313565307466,6.3160528528104556e-06,0.000481576274126552,1.0,5.2492208896344014e-05,5.249221999966916e-05,0.00026600176310469773,0.0002660018136421696,0.001347951209118424,0.0013479512213190046,0.020158256234617297,0.020158254422870083,2.728219313168729,23.604791669307332,29.727028207289983,20.21077484479585,20.21077489124938,6.122237235182327,6.122237667321997,29.72702829263444
7.390000000000001,1.853293712701514e-05,0.5,9.39147736655202e-05,0.05,0.5975891547661787,0.00047590861196890213,0.002411643682062633,0.01,0.012546296652133405,0.0014537033478665875,0.05,0.2,0.15,4.028831443685887,0.05,0.7432538216225951,5.158488895923333,0.21151110407665707,0.1,0.5293854128746166,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.39944279725313,1.2460314410285036,6.316053044233622e-06,0.00048157627348520594,1.0,5.249221264385304e-05,5.24922209760711e-05,0.0002660017802825079,0.0002660018125887107,0.001347951265754712,0.001347951212928862,0.020158255808218024,0.020158254625214027,2.7282193144456084,23.604791330665304,29.727027790279738,20.210774803722053,20.21077490181176,6.122237102467747,6.122237517716336,29.72702785167907
7.4,1.853293767270949e-05,0.5,9.39147757665136e-05,0.05,0.5975891262972396,0.000475908611984865,0.0024116436793999827,0.01,0.01254629655769255,0.0014537034423074424,0.05,0.2,0.15,4.028831435567475,0.05,0.7432538223631675,5.158488900246411,0.21151109975357954,0.1,0.5293853940514586,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.3994328976351,1.2460315219778078,6.316053230207082e-06,0.00048157627295350675,1.0,5.249221635876986e-05,5.249222189360368e-05,0.00026600179722616315,0.00026600181129638503,0.0013479513215056925,0.0013479512048466043,0.020158255390588808,0.020158254836988007,2.728219316176647,23.604791000994492,29.7270273874206,20.21077475984364,20.21077490838289,6.122236971243328,6.122237366666536,29.7270274247068
7.41,1.8532938200810303e-05,0.5,9.39147777570843e-05,0.05,0.5975890979534003,0.0004759086115840268,0.0024116436772821494,0.01,0.012546296467633082,0.001453703532366912,0.05,0.2,0.15,4.0288314254032835,0.05,0.7432538226624478,5.158488904415613,0.21151109558437753,0.1,0.5293853751224423,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.3994234572894,1.246031599171639,6.31605341018464e-06,0.0004815762725306008,1.0,5.249222002828812e-05,5.2492222750394435e-05,0.0002660018138795232,0.0002660018097760471,0.0013479513761899661,0.0013479511970939594,0.02015825498304149,0.02015825505718632,2.728219318343893,23.604790681277066,29.727026999832308,20.210774713396557,20.21077491103842,6.122236841947256,6.122237214767257,29.72702701293217
7.42,1.8532938709683235e-05,0.5,9.391477963217164e-05,0.05,0.5975890698416322,0.0004759086107781741,0.0024116436757040415,0.01,0.012546296382199179,0.0014537036178008144,0.05,0.2,0.15,4.028831413282817,0.05,0.7432538225297745,5.158488908418421,0.21151109158156958,0.1,0.529385356164289,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.39941450181203,1.246031672400698,6.316053583609306e-06,0.0004815762722154716,1.0,5.249222363923214e-05,5.2492223544583796e-05,0.0002660018301849452,0.0002660018080391952,0.0013479514296214485,0.0013479511896929638,0.0201582545869191,0.020158255284759646,2.728219320928265,23.604790372515676,29.72702662865304,20.21077466462793,20.210774909861208,6.12223671502964,6.122237062634155,29.72702661759158
7.43,1.853293919766227e-05,0.5,9.391478138668463e-05,0.05,0.5975890420721889,0.00047590860957997513,0.0024116436746597484,0.01,0.012546296301637684,0.0014537036983623092,0.05,0.2,0.15,4.028831399300901,0.05,0.7432538219753005,5.1584889122420945,0.21151108775789576,0.1,0.5293853372563367,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.3994060570776,1.2460317414534077,6.3160537499133e-06,0.00048157627200693884,1.0,5.249222717805688e-05,5.2492224274325136e-05,0.0002660018460832828,0.00026600180609797177,0.0013479514816093702,0.001347951182665965,0.020158254203595825,0.020158255518615067,2.728219323909541,23.60479007573348,29.727026275039577,20.21077461379609,20.21077490494133,6.122236590952518,6.1222369109039,29.727026239943314
7.44,1.8532939663049734e-05,0.5,9.391478301550187e-05,0.05,0.5975890147586067,0.00047590860800297906,0.0024116436741425397,0.01,0.012546296226198095,0.0014537037738018975,0.05,0.2,0.15,4.028831383557677,0.05,0.7432538210099926,5.158488915873673,0.21151108412631758,0.1,0.529385318480542,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.39939814923935,1.2460318061159121,6.316053908518053e-06,0.00048157627190365844,1.0,5.24922306308481e-05,5.2492224937784766e-05,0.000266001861513887,0.00026600180396516373,0.0013479515319582797,0.0013479511760356212,0.020158253834477058,0.020158255757616095,2.728219327266371,23.604789791974113,29.727025940167106,20.210774561170535,20.210774896376105,6.1222364701898435,6.122236760234163,29.727025881267522
7.45,1.8532940104116293e-05,0.5,9.391478451347162e-05,0.05,0.5975889880177044,0.00047590860606161673,0.002411643674144866,0.01,0.01254629615613257,0.001453703843867422,0.05,0.2,0.15,4.0288313661586095,0.05,0.7432538196456312,5.158488919299972,0.21151108070001806,0.1,0.5293852999214784,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.39939080472914,1.2460318661720762,6.316054058834204e-06,0.00048157627190412297,1.0,5.249223398332212e-05,5.249222553314197e-05,0.0002660018764146055,0.00026600180165420204,0.0013479515804680387,0.0013479511698248998,0.02015825348099932,0.020158256000582617,2.7282193309762652,23.604789522301704,29.727025625229395,20.210774507031978,20.210774884270062,6.122236353227507,6.12223661130362,29.727025542866254
7.46,1.8532940519100943e-05,0.5,9.391478587541179e-05,0.05,0.5975889619695833,0.00047590860377120007,0.0024116436746583576,0.01,0.012546296091695925,0.0014537039083040676,0.05,0.2,0.15,4.028831347214482,0.05,0.743253817894811,5.158488922507589,0.21151107749240172,0.1,0.529385281666337,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.39938405025777,1.2460319214034863,6.3160542002616005e-06,0.00048157627200666117,1.0,5.249223722082604e-05,5.249222605858899e-05,0.0002660018907217833,0.000266001799179162,0.001347951626933826,0.00134795116405708,0.020158253144630357,0.020158256246290952,2.7282193350156025,23.604789267800903,29.7270253314387,20.2107744516723,20.210774868734948,6.1222362405633115,6.122236464811953,29.727025226063393
7.47,1.8532940906211026e-05,0.5,9.391478709610988e-05,0.05,0.5975889367376273,0.00047590860114792255,0.002411643675673827,0.01,0.012546296033145634,0.0014537039668543598,0.05,0.2,0.15,4.028831326841399,0.05,0.7432538157709407,5.158488925482896,0.21151107451709458,0.1,0.5293852638049269,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.3993779128144,1.2460319715894514,6.316054332189304e-06,0.00048157627220943815,1.0,5.2492240328337605e-05,5.249222651233095e-05,0.00026600190437026187,0.00026600179655476315,0.0013479516711461348,0.0013479511587557507,0.020158252826869078,0.020158256493473817,2.7282193393596286,23.604789029576782,29.72702506002573,20.21077439539458,20.21077484988974,6.122236132706992,6.122236321479851,29.727024932204742
