Time,Effector_cells,Tumor_cells,IL_2,c,mu2,p1,g1,s1,r2,b,a,g2,p2,g3,mu3,s2,Tumor_microenvironment,Effector_cell_stimulation,Effector_cell_decay,Tumor_growth,Tumor_killing,IL_2_production,IL_2_decay
461.0,0.000725626127960368,3.287066422678037e-05,0.0002760468944264826,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.3601175709764236e-05,2.7428667636901912e-05,4.04295880078428e-06,3.231207076543082e-06,0.0005007300892790434,0.0004968844099676687
461.5,0.0007287865678060891,3.3278030967928826e-05,0.0002779974799851304,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.401714452965131e-05,2.7548132263070167e-05,4.093061595491797e-06,3.275457120231289e-06,0.0005043511288993385,0.0005003954639732348
462.0,0.0007320946417932515,3.3688171765978855e-05,0.000280002896916773,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.443611373467604e-05,2.7673177459784908e-05,4.143505535386616e-06,3.3206583266574475e-06,0.0005080697163620051,0.0005040052144501914
462.5,0.0007355489680049874,3.410078234182643e-05,0.00028206248534348597,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.4857777429269895e-05,2.7803750990588524e-05,4.194253195851823e-06,3.366798513700059e-06,0.0005118846998846437,0.0005077124736182747
463.0,0.0007391480809047576,3.4515532857204443e-05,0.0002841756328731095,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.5281804008568574e-05,2.793979745819984e-05,4.245264008829112e-06,3.413863127598984e-06,0.0005157948116487834,0.0005115161391715972
463.5,0.0007428903579079647,3.493208478361135e-05,0.0002863416187215979,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.5707852882131004e-05,2.8081255528921066e-05,4.296496337566874e-06,3.4618360945192044e-06,0.0005197986735561035,0.0005154149136988763
464.0,0.0007467740350379766,3.5350085817504645e-05,0.0002885596539706499,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.613556940579802e-05,2.8228058524435516e-05,4.347906851239293e-06,3.510699451557547e-06,0.0005238947881597709,0.0005194073771471699
464.5,0.0007507972038751271,3.576918331704026e-05,0.0002908290285105335,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.656459866295859e-05,2.8380134306479803e-05,4.399452177555506e-06,3.5604342527357705e-06,0.0005280815777282824,0.0005234922513189603
465.0,0.0007549578052785197,3.618899970293008e-05,0.0002931488381203002,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.699456019517064e-05,2.8537405039528042e-05,4.451085877285361e-06,3.611018667512123e-06,0.0005323572965424998,0.0005276679086165403
465.5,0.0007592536262641521,3.6609145059847124e-05,0.00029551812218969595,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.742506092180604e-05,2.869978707278495e-05,4.502759994132448e-06,3.662428824373079e-06,0.000536720068451936,0.0005319326199414527
466.0,0.000763682295887807,3.7029218007941954e-05,0.0002979358719596059,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.785569601882781e-05,2.8867190784559104e-05,4.554425161929548e-06,3.7146387859320106e-06,0.0005411678841143773,0.0005362845695272906
466.5,0.0007682412942216522,3.7448809028872694e-05,0.00030040099899939263,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.828605221742474e-05,2.9039520921578454e-05,4.606031013715727e-06,3.767620766858957e-06,0.0005456986148610136,0.0005407217981989068
467.0,0.0007729279696328935,3.78675085044171e-05,0.0003029123147031084,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.871571587942181e-05,2.9216677252123373e-05,4.657527170414662e-06,3.821345740239285e-06,0.000550310046210304,0.0005452421664655951
467.5,0.0007777394521764656,3.828487558404026e-05,0.0003054685991709219,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.914424162765985e-05,2.9398551292270398e-05,4.7088594118380385e-06,3.875780664206039e-06,0.0005549997182947222,0.0005498434785076594
468.0,0.0007826727215847091,3.870046534450967e-05,0.0003080685370727177,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.957117967495476e-05,2.9585028875902004e-05,4.759973017074491e-06,3.930890731518801e-06,0.0005597650554498691,0.0005545233667308919
468.5,0.0007877245837657302,3.911382145196726e-05,0.0003107107322323527,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.99960684137882e-05,2.97759892663446e-05,4.810811861995459e-06,3.9866386475536014e-06,0.0005646033240883861,0.0005592793180182349
469.0,0.0007928917385959743,3.952449679312728e-05,0.00031339360488859285,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.041845509017688e-05,2.9971307718927828e-05,4.861320956695505e-06,4.042986418837907e-06,0.0005695117387927589,0.0005641084887994672
469.5,0.0007981706651448996,3.9932021741350185e-05,0.0003161155450036887,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.083786394725918e-05,3.0170851142477205e-05,4.91144254252375e-06,4.099892385105173e-06,0.0005744872832723997,0.0005690079810066397
470.0,0.0008035576490719716,4.0335913201360104e-05,0.00031887486617825827,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.125380527674459e-05,3.037447913492053e-05,4.9611172045023566e-06,4.1573119469247464e-06,0.0005795267547851345,0.0005739747591208649
470.5,0.0008090488115683598,4.073568409702122e-05,0.00032166975739976396,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.166578491251192e-05,3.0582045077284e-05,5.010285038230671e-06,4.2151983438626754e-06,0.0005846268095978765,0.0005790055633195752
471.0,0.0008146401130071426,4.1130843662942154e-05,0.00032449834540298854,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.207330461701301e-05,3.079339627166999e-05,5.058885685746932e-06,4.273502635428632e-06,0.0005897839631883212,0.0005840970217253794
471.5,0.0008203274411066611,4.1520915916719356e-05,0.0003273588729844443,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.247588107863803e-05,3.100837727383179e-05,5.1068606074220775e-06,4.3321754720369134e-06,0.0005949947024482649,0.0005892459713719998
472.0,0.0008261063554793418,4.190538975873031e-05,0.0003302491912490561,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.287299448485296e-05,3.122682023711912e-05,5.154146944735855e-06,4.39116202431016e-06,0.0006002551579421096,0.000594448544248301
472.5,0.0008319722911021433,4.228376038819302e-05,0.00033316716814905066,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.326413114147559e-05,3.144855260366102e-05,5.200682614031455e-06,4.4504060364359595e-06,0.0006055613649601024,0.0005997009026682912
473.0,0.0008379205017009924,4.265551896728739e-05,0.0003361105777298492,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.364877279571378e-05,3.1673394964297514e-05,5.246405035300649e-06,4.5098487182151755e-06,0.0006109091905072955,0.0006049990399137285
473.5,0.000843946175877787,4.3020168119153864e-05,0.0003390773170763245,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.402641273066194e-05,3.190116544818035e-05,5.29125303826753e-06,4.569430474389903e-06,0.00061629445722178,0.0006103391707373842
474.0,0.0008500442886864933,4.337720394966e-05,0.0003420651336580134,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.439653702219652e-05,3.2131674112349445e-05,5.335164651244013e-06,4.629088741413779e-06,0.0006217127832367342,0.0006157172405844241
474.5,0.000856209574861497,4.372611346302517e-05,0.0003450715778146336,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.475862180328476e-05,3.236472192976458e-05,5.37807678327327e-06,4.6887575966267856e-06,0.0006271595532377237,0.0006211288400663405
475.0,0.000862436638295203,4.406638921840465e-05,0.0003480942073963715,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.511214848457978e-05,3.260010492755867e-05,5.419927026724747e-06,4.748369402045983e-06,0.0006326300353298361,0.0006265695733134687
475.5,0.0008687199298368992,4.4397527084335964e-05,0.000351130488482718,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.5456601279832686e-05,3.283761334783479e-05,5.460653381102745e-06,4.807854490748834e-06,0.0006381193560224923,0.0006320348792688924
476.0,0.0008750539527872854,4.4719050343325296e-05,0.00035417749836296863,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.579149111735944e-05,3.3077039415359386e-05,5.5001972176329876e-06,4.867144098511936e-06,0.0006436227122010782,0.0006375194970533436
476.5,0.0008814327823351599,4.503045599684573e-05,0.0003572326252517192,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.611630237284321e-05,3.331815917226904e-05,5.538496675350049e-06,4.926163661511974e-06,0.0006491348737734646,0.0006430187254530946
477.0,0.0008878504390944025,4.5331257926092014e-05,0.0003602930271298994,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.6430535692139215e-05,3.3560746597768415e-05,5.575491969387063e-06,4.9848380927611775e-06,0.0006546505697977819,0.0006485274488338189
477.5,0.0008943007938428508,4.562097689060035e-05,0.0003633557716763058,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.673369807095309e-05,3.380457000725976e-05,5.611124160899351e-06,5.043090500872114e-06,0.0006601643897132007,0.0006540403890173505
478.0,0.0009007777071580987,4.58991536557409e-05,0.00036641785895572264,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.702531624127018e-05,3.4049397330576134e-05,5.645336771582454e-06,5.100843976006137e-06,0.0006656709183939935,0.0006595521461203007
478.5,0.0009072749166216966,4.616533992075349e-05,0.00036947620052193124,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.730492738111374e-05,3.4294991848300134e-05,5.678074667903649e-06,5.158020287861714e-06,0.000671164627292561,0.0006650571609394762
479.0,0.0009137858899768283,4.641908625264834e-05,0.0003725275926422095,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.757206675912818e-05,3.4541106641124113e-05,5.709282577092816e-06,5.214538133790352e-06,0.0006766397326608016,0.0006705496667559771
479.5,0.0009203040466102406,4.6659962411448924e-05,0.00037556875311709403,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.782628847778818e-05,3.478749296186709e-05,5.7389075869008725e-06,5.27031595594182e-06,0.0006820904101400381,0.0006760237556107693
480.0,0.0009268226924317985,4.6887552433427955e-05,0.0003785963107172551,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.8067160432465e-05,3.5033897773921985e-05,5.766898540875135e-06,5.3252712270257e-06,0.0006875107322444069,0.0006814733592910593
480.5,0.0009333352196505836,4.7101463941257416e-05,0.0003816073488987466,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.829427493715765e-05,3.528007130279206e-05,5.793207183382297e-06,5.379322355341011e-06,0.000692894839173164,0.0006868932280177438
481.0,0.0009398347723895477,4.7301315335659873e-05,0.0003845984634031896,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.850723368294146e-05,3.5525754396324906e-05,5.817786584310969e-06,5.4323858205641685e-06,0.0006982366566042067,0.0006922772341257413
481.5,0.0009463144870217191,4.748674678506703e-05,0.0003875664188171607,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.870566030647397e-05,3.5770687609420985e-05,5.840592490655456e-06,5.484378449374244e-06,0.0007035301011732095,0.0006976195538708893
482.0,0.0009527674624271507,4.7657416166078705e-05,0.00039050783763052934,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.8889195657176176e-05,3.6014610079746295e-05,5.861582827221859e-06,5.535216988191971e-06,0.0007087690471948845,0.0007029141077349528
482.5,0.00095918674934021,4.7813004419784543e-05,0.000393419424573349,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.9057503643021265e-05,3.625725912505994e-05,5.880718355376327e-06,5.584818523791178e-06,0.000713947331941754,0.0007081549642320282
483.0,0.0009655653649788995,4.7953215946109356e-05,0.0003962979253905426,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.9210271567022984e-05,3.64983707962024e-05,5.897962721528343e-06,5.633100672364421e-06,0.0007190587671610131,0.0007133362657029767
483.5,0.0009718963064023983,4.807777620611018e-05,0.00039913985479834497,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.9347207169281886e-05,3.673768038201066e-05,5.913282162226066e-06,5.679981544934674e-06,0.0007240971426667552,0.000718451738637021
484.0,0.000978172558912478,4.818643452745251e-05,0.00040194161611191665,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.946804170536428e-05,3.697492272689167e-05,5.926645849182545e-06,5.7253801004395335e-06,0.0007290562399026821,0.0007234949090014499
484.5,0.0009843871080221927,4.8278968514246213e-05,0.0004046997684015655,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.957253496425227e-05,3.7209832683238884e-05,5.9380264316197854e-06,5.769216660084943e-06,0.0007339298526564395,0.0007284595831228179
485.0,0.0009905329599456496,4.835518094735079e-05,0.0004074108094999488,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.96604717249024e-05,3.7442145885945554e-05,5.94739965503064e-06,5.811412879006427e-06,0.0007387117949326687,0.0007333394570999079
485.5,0.0009966031697023704,4.8414900961547156e-05,0.00041007136944778673,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.973166338434676e-05,3.76715998147496e-05,5.954744505946181e-06,5.851892108117217e-06,0.0007433959258405574,0.0007381284650060161
486.0,0.0010025907971759139,4.8457988212585886e-05,0.0004126778549507239,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.978595139212195e-05,3.789793213324954e-05,5.960043724423606e-06,5.890579584821676e-06,0.0007479761289326038,0.0007428201389113031
486.5,0.0010084889682601271,4.848433096834012e-05,0.00041522677811775473,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.982320607890138e-05,3.812088300023281e-05,5.963283569272852e-06,5.927402755099123e-06,0.0007524463543468051,0.0007474082006119585
487.0,0.0010142909275476044,4.8493843423399946e-05,0.0004177150334740786,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.9843324609861374e-05,3.834019706129945e-05,5.964453487777647e-06,5.962291481326949e-06,0.0007568006527321587,0.0007518870602533415
487.5,0.0010199899467875778,4.8486475350169914e-05,0.00042013922523790264,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.9846239231903524e-05,3.8555619988570444e-05,5.963547302660998e-06,5.9951784249894474e-06,0.0007610331346625422,0.0007562506054282248
488.0,0.001025579410382097,4.846220697688381e-05,0.00042249615938951874,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.983191324755657e-05,3.876690171244327e-05,5.960562582139585e-06,6.025999263019953e-06,0.0007651380234266209,0.0007604930869011337
488.5,0.001031052843066652,4.842104236305441e-05,0.00042478254398866484,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.9800333734795425e-05,3.8973797467919446e-05,5.955499825182439e-06,6.0546924260915914e-06,0.0007691096604230646,0.0007646085791795967
489.0,0.0010364038709396468,4.836302486742738e-05,0.0004269953257530917,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.9751527868829545e-05,3.917606632151865e-05,5.948364363886126e-06,6.081200299733299e-06,0.0007729425208362305,0.0007685915863555651
489.5,0.0010416262666109552,4.828822906655597e-05,0.00042913150535177136,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.96855544365444e-05,3.9373472877894107e-05,5.939165369559219e-06,6.105468960337829e-06,0.0007766312291934061,0.0007724367096331884
490.0,0.0010467139530109602,4.8196754967238964e-05,0.0004311880224492765,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.960249777036622e-05,3.9565787423814295e-05,5.9279151409261e-06,6.127447842254099e-06,0.0007801705498564756,0.0007761384404086977
490.5,0.0010516610217825996,4.8088737209453223e-05,0.00043316193357608584,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.9502477463569036e-05,3.9752786623382265e-05,5.91463023598524e-06,6.1470907668770575e-06,0.0007835554299419083,0.0007796914804369545
491.0,0.0010564617470678512,4.7964345633928965e-05,0.00043505041914238495,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.938564899921046e-05,3.993425403916478e-05,5.899331541823655e-06,6.164356223988957e-06,0.0007867810159518735,0.000783090754456293
491.5,0.0010611105852238218,4.7823776250621974e-05,0.0004368507629474226,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.925219461928219e-05,4.0109980121460465e-05,5.882043163856794e-06,6.179206734238378e-06,0.0007898426330108157,0.0007863313733053607
492.0,0.0010656021902226052,4.7667253438105405e-05,0.00043856038000543993,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.9102325647577065e-05,4.0279762790414476e-05,5.862792696339774e-06,6.191609261311054e-06,0.0007927358071258428,0.0007894086840097919
492.5,0.001069931446535957,4.749503938589623e-05,0.000440176722773949,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.893629186458825e-05,4.044340867905917e-05,5.841612383676985e-06,6.2015363722753146e-06,0.0007954563221902883,0.0007923181009931083
493.0,0.0010740934555929528,4.7307422257517905e-05,0.00044169741210911334,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.875436987104822e-05,4.060073262141362e-05,5.818537664634022e-06,6.208965262191493e-06,0.0007980001818524623,0.000795055341796404
493.5,0.0010780835374940405,4.710471231816684e-05,0.00044312028121508315,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.8556859310542e-05,4.075155771727473e-05,5.793606696102044e-06,6.213877540631747e-06,0.0008003636047599436,0.0007976165061871497
494.0,0.001081897285989468,4.688725821479482e-05,0.00044444321944792374,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.834409902196989e-05,4.089571741040189e-05,5.766862355376866e-06,6.216261127606519e-06,0.000802543119527477,0.0007999977950062627
494.5,0.0010855305450656926,4.6655433288848e-05,0.00044566430045621646,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.8116453522084584e-05,4.103305460348318e-05,5.7383505568052935e-06,6.21610902689323e-06,0.0008045355138861764,0.0008021957408211897
495.0,0.001088979387821779,4.6409626927201446e-05,0.0004467816727656312,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.787430403349979e-05,4.1163420859663246e-05,5.708119188068781e-06,6.2134185248372035e-06,0.0008063377988104603,0.0008042070109781362
495.5,0.0010922402049022828,4.615026544221896e-05,0.00044779373320950574,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.7618070057244996e-05,4.128667974530629e-05,5.676220678211885e-06,6.208193698087996e-06,0.0008079473442792113,0.0008060287197771104
496.0,0.0010953096624053606,4.587779672051132e-05,0.00044869902123241746,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.734819362514636e-05,4.1402705238922634e-05,5.642710109638365e-06,6.200443885330707e-06,0.0008093618089537063,0.0008076582382183515
496.5,0.001098184665101421,4.559268206813166e-05,0.00044949615584302357,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.7065130910731e-05,4.1511380340833714e-05,5.60764421518324e-06,6.190182805777654e-06,0.0008105790939180441,0.0008090930805174424
497.0,0.0011008624570540391,4.529541192393388e-05,0.0004501839883535188,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.676936855210952e-05,4.161260087664268e-05,5.57108331069988e-06,6.177430659815419e-06,0.0008115974735698882,0.0008103311790363339
497.5,0.0011033405849422532,4.498649652525199e-05,0.00045076153294658084,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.64614140571065e-05,4.170627411081717e-05,5.533090147067032e-06,6.162213133252219e-06,0.0008124155469896442,0.0008113707593038456
498.0,0.0011056168552748419,4.4666458414904387e-05,0.00045122797567857765,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.614178823824139e-05,4.179231712938902e-05,5.493728988654837e-06,6.144560507949357e-06,0.0008130321891849177,0.0008122103562214398
498.5,0.001107689391907705,4.433583775084865e-05,0.0004515826815627902,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.581103065667973e-05,4.187065901411125e-05,5.453066266373768e-06,6.1245085255204694e-06,0.0008134466177706124,0.0008128488268130224
