D,DR,DRG,DRG_GDP,DRG_GTP,GDP,GTP,G_GDP,G_GTP,R,Time
3.099990002823596e-05,4.3765494170437385e-13,4.805132167955297e-11,8.580653939178127e-12,4.2902133545370794e-11,2.4249616992546626e-10,9.999805555151739e-06,9.998790349617516e-07,2.1430929085475956e-11,2.8235894193959505e-14,3.74
3.099990002823595e-05,4.376549310317464e-13,4.805132250047445e-11,8.58065424232768e-12,4.290213243266182e-11,2.429251909639173e-10,9.999805126131521e-06,9.998790345637588e-07,2.1431327067099916e-11,2.8235893504527862e-14,3.75
3.099990002823595e-05,4.3765492033859266e-13,4.8051323319429144e-11,8.580654549414762e-12,4.290213131800405e-11,2.433542119881897e-10,9.999804697111317e-06,9.998790341735235e-07,2.1431717291013316e-11,2.82358928136721e-14,3.76
3.099990002823595e-05,4.3765490964716137e-13,4.805132413906673e-11,8.580654855141565e-12,4.29021302040219e-11,2.4378323300308224e-10,9.999804268091121e-06,9.998790337908766e-07,2.1432099926564073e-11,2.823589212287127e-14,3.77
3.099990002823595e-05,4.3765489898150475e-13,4.8051324962252305e-11,8.580655153779627e-12,4.290212909355307e-11,2.442122540137835e-10,9.999803839070933e-06,9.998790334156499e-07,2.1432475141834557e-11,2.8235891433724456e-14,3.78
3.099990002823595e-05,4.376548883675248e-13,4.805132579207189e-11,8.580655439158744e-12,4.290212798965411e-11,2.4464127502588257e-10,9.99980341005075e-06,9.998790330476767e-07,2.1432843103795292e-11,2.8235890747953876e-14,3.79
3.099990002823595e-05,4.376548774846168e-13,4.805132658979409e-11,8.580655788712372e-12,4.290212685396462e-11,2.450702959692368e-10,9.999802981030608e-06,9.998790326851994e-07,2.14332055696695e-11,2.823589004452886e-14,3.8
3.099990002823595e-05,4.37654865888695e-13,4.805132730313495e-11,8.580656306985204e-12,4.2902125634697895e-11,2.454993167491569e-10,9.999802552010539e-06,9.99879032333143e-07,2.1433557613449778e-11,2.823588929347957e-14,3.81
3.099990002823595e-05,4.376548542475686e-13,4.805132801146801e-11,8.580656835274706e-12,4.2902124410470536e-11,2.459283375093911e-10,9.999802122990488e-06,9.998790319879773e-07,2.143390276679516e-11,2.8235888539405852e-14,3.82
3.099990002823595e-05,4.3765484257129073e-13,4.80513287159852e-11,8.580657371197669e-12,4.2902123182463086e-11,2.463573582520983e-10,9.99980169397045e-06,9.99879031649582e-07,2.1434241149869623e-11,2.823588778297873e-14,3.83
3.099990002823595e-05,4.376548308712415e-13,4.805132941803646e-11,8.580657912054937e-12,4.290212195201263e-11,2.467863789797231e-10,9.999801264950423e-06,9.99879031317836e-07,2.1434572883217168e-11,2.8235887024957922e-14,3.84
3.0999900028235946e-05,4.376548191601283e-13,4.8051330119129773e-11,8.580658454831405e-12,4.290212072061273e-11,2.4721539969499657e-10,9.99980083593041e-06,9.998790309926192e-07,2.1434898087761815e-11,2.823588626619184e-14,3.85
3.0999900028235946e-05,4.3765480745198563e-13,4.805133082093113e-11,8.58065899619601e-12,4.290211948991348e-11,2.476444204009359e-10,9.999800406910405e-06,9.998790306738093e-07,2.1435216884807598e-11,2.8235885507617595e-14,3.86
3.0999900028235946e-05,4.3765479576217485e-13,4.805133152526454e-11,8.580659532501749e-12,4.29021182617215e-11,2.4807344110084435e-10,9.999799977890411e-06,9.99879030361286e-07,2.143552939603857e-11,2.8235884750261008e-14,3.87
3.0999900028235946e-05,4.376547841073846e-13,4.8051332234112035e-11,8.580660059785659e-12,4.290211703799991e-11,2.4850246179831156e-10,9.999799548870422e-06,9.998790300549258e-07,2.14358357435188e-11,2.8235883995236584e-14,3.88
3.0999900028235946e-05,4.3765477250563054e-13,4.8051332949613675e-11,8.580660573768826e-12,4.290211582086835e-11,2.489314824972132e-10,9.999799119850438e-06,9.998790297546075e-07,2.143613604969237e-11,2.823588324374753e-14,3.89
3.0999900028235946e-05,4.3765476097625544e-13,4.8051333674067535e-11,8.580661069856393e-12,4.290211461260295e-11,2.4936050320171114e-10,9.999798690830458e-06,9.998790294602074e-07,2.1436430437383387e-11,2.823588249708576e-14,3.9
3.0999900028235946e-05,4.376547495399292e-13,4.8051334409929715e-11,8.580661543137545e-12,4.290211341563641e-11,2.497895239162535e-10,9.999798261810479e-06,9.998790291716027e-07,2.1436719029795975e-11,2.8235881756631874e-14,3.91
3.0999900028235946e-05,4.376547382186486e-13,4.8051335159814325e-11,8.58066198838552e-12,4.290211223255788e-11,2.5021854464557453e-10,9.9997978327905e-06,9.9987902888867e-07,2.1437001950514272e-11,2.8235881023855174e-14,3.92
3.0999900028235946e-05,4.376547270357379e-13,4.8051335926493506e-11,8.5806624000576e-12,4.290211106611306e-11,2.506475653946947e-10,9.999797403770518e-06,9.998790286112851e-07,2.1437279323502433e-11,2.823588030031367e-14,3.93
3.099990002823594e-05,4.3765471601584804e-13,4.805133671289743e-11,8.580662772295124e-12,4.290210991920417e-11,2.510765861689205e-10,9.99979697475053e-06,9.998790283393238e-07,2.1437551273104627e-11,2.823587958765406e-14,3.94
3.099990002823594e-05,4.376547051849574e-13,4.805133752211426e-11,8.580663098923474e-12,4.290210879488992e-11,2.515056069738449e-10,9.999796545730534e-06,9.998790280726613e-07,2.1437817924045048e-11,2.823587888761174e-14,3.95
3.099990002823594e-05,4.3765469457037116e-13,4.8051338357390216e-11,8.580663373452084e-12,4.290210769638555e-11,2.519346278153468e-10,9.999796116710528e-06,9.998790278111727e-07,2.1438079401427906e-11,2.8235878202010808e-14,3.96
3.099990002823594e-05,4.376546842007218e-13,4.805133922212951e-11,8.580663589074432e-12,4.29021066270628e-11,2.523636486995914e-10,9.999795687690509e-06,9.998790275547322e-07,2.1438335830737422e-11,2.8235877532764062e-14,3.97
3.099990002823594e-05,4.376546741059687e-13,4.805134011989438e-11,8.580663738668053e-12,4.290210559044995e-11,2.5279266963302997e-10,9.999795258670472e-06,9.998790273032143e-07,2.1438587337837837e-11,2.8235876881872995e-14,3.98
3.099990002823594e-05,4.3765466431739853e-13,4.80513410544051e-11,8.580663814794529e-12,4.2902104590231774e-11,2.532216906224001e-10,9.999794829650419e-06,9.99879027056493e-07,2.143883404897341e-11,2.82358762514278e-14,3.99
3.099990002823594e-05,4.3765465121227354e-13,4.805134159421383e-11,8.580664680094282e-12,4.290210319908039e-11,2.536507108863403e-10,9.999794400630693e-06,9.99879026817956e-07,2.1439072571903466e-11,2.823587539945074e-14,4.0
3.099990002823594e-05,4.3765463787690493e-13,4.8051342106872295e-11,8.580665599681134e-12,4.29021017810378e-11,2.5407973109049474e-10,9.999793971611002e-06,9.998790265845418e-07,2.1439305972030897e-11,2.8235874532090344e-14,4.01
3.099990002823594e-05,4.3765462447420576e-13,4.805134261177645e-11,8.580666534774553e-12,4.290210035531478e-11,2.5450875126999014e-10,9.999793542591328e-06,9.998790263559998e-07,2.1439534499619075e-11,2.8235873660228867e-14,4.02
3.099990002823594e-05,4.376546110167143e-13,4.8051343110413675e-11,8.580667482400571e-12,4.290209892338456e-11,2.549377714275202e-10,9.999793113571668e-06,9.998790261322258e-07,2.1439758259273916e-11,2.823587278470445e-14,4.03
3.099990002823594e-05,4.3765459751780116e-13,4.8051343604370446e-11,8.580668439387073e-12,4.290209748681849e-11,2.553667915659581e-10,9.999792684552025e-06,9.998790259131153e-07,2.143997735550511e-11,2.823587190641089e-14,4.04
3.099990002823594e-05,4.3765458399166937e-13,4.8051344095332325e-11,8.580669402363791e-12,4.290209604728614e-11,2.5579581168835647e-10,9.999792255532391e-06,9.998790256985635e-07,2.144019189272611e-11,2.823587102629762e-14,4.05
3.099990002823594e-05,4.3765457045335433e-13,4.805134458508401e-11,8.580670367762305e-12,4.290209460655518e-11,2.5622483179794756e-10,9.999791826512774e-06,9.998790254884667e-07,2.1440401975254147e-11,2.823587014536975e-14,4.06
3.099990002823593e-05,4.3765455691872384e-13,4.8051345075509304e-11,8.580671331816044e-12,4.290209316649147e-11,2.56653851898143e-10,9.999791397493162e-06,9.9987902528272e-07,2.1440607707310223e-11,2.8235869264688033e-14,4.07
3.099990002823593e-05,4.37654543404478e-13,4.8051345568591066e-11,8.580672290560286e-12,4.290209172905903e-11,2.570828719925339e-10,9.999790968473562e-06,9.9987902508122e-07,2.1440809193019117e-11,2.8235868385368877e-14,4.08
3.099990002823593e-05,4.3765452992814943e-13,4.805134606641132e-11,8.580673239832157e-12,4.290209029632002e-11,2.5751189208489076e-10,9.999790539453966e-06,9.998790248838625e-07,2.144100653640937e-11,2.823586750858434e-14,4.09
3.099990002823593e-05,4.3765451650810284e-13,4.805134657115114e-11,8.580674175270637e-12,4.2902088870434784e-11,2.579409121791638e-10,9.999790110434377e-06,9.99879024690543e-07,2.1441199841413305e-11,2.8235866635562144e-14,4.1
3.099990002823593e-05,4.376545031635356e-13,4.8051347085090745e-11,8.580675092316544e-12,4.2902087453661815e-11,2.583699322794826e-10,9.99978968141479e-06,9.998790245011584e-07,2.1441389211867017e-11,2.823586576758566e-14,4.11
3.099990002823593e-05,4.376544899144774e-13,4.8051347610609445e-11,8.580675986212555e-12,4.290208604835776e-11,2.587989523901561e-10,9.999789252395205e-06,9.998790243156046e-07,2.1441574751510366e-11,2.823586490599391e-14,4.12
3.099990002823593e-05,4.3765447678179007e-13,4.8051348150185634e-11,8.580676852003193e-12,4.2902084656977425e-11,2.5922797251567286e-10,9.99978882337562e-06,9.998790241337784e-07,2.1441756563986988e-11,2.8235864052181572e-14,4.13
3.099990002823593e-05,4.376544637871681e-13,4.8051348706396844e-11,8.580677684534829e-12,4.290208328207379e-11,2.5965699266070093e-10,9.99978839435603e-06,9.998790239555755e-07,2.1441934752844296e-11,2.8235863207598982e-14,4.14
3.0999900028235926e-05,4.376544509531383e-13,4.805134928191968e-11,8.580678478455679e-12,4.2902081926297976e-11,2.6008601283008777e-10,9.999787965336438e-06,9.998790237808932e-07,2.144210942153347e-11,2.8235862373752125e-14,4.15
3.0999900028235926e-05,4.376544383030597e-13,4.8051349879529864e-11,8.580679228215813e-12,4.2902080592399284e-11,2.605150330288603e-10,9.999787536316835e-06,9.998790236096278e-07,2.1442280673409466e-11,2.8235861552202645e-14,4.16
3.0999900028235926e-05,4.376544258611239e-13,4.805135050210223e-11,8.58067992806715e-12,4.290207928322515e-11,2.6094405326222506e-10,9.999787107297224e-06,9.998790234416762e-07,2.1442448611731008e-11,2.823586074456783e-14,4.17
3.0999900028235926e-05,4.376544136523546e-13,4.80513511526107e-11,8.580680572063453e-12,4.2902078001721194e-11,2.613730735355679e-10,9.999786678277603e-06,9.998790232769353e-07,2.1442613339660595e-11,2.8235859952520635e-14,4.18
3.0999900028235926e-05,4.376544017026083e-13,4.805135183412831e-11,8.58068115406034e-12,4.290207675093118e-11,2.618020938544544e-10,9.999786249257965e-06,9.99879023115302e-07,2.1442774960264497e-11,2.823585917778966e-14,4.19
3.0999900028235926e-05,4.376543900385734e-13,4.805135254982719e-11,8.580681667715273e-12,4.290207553399703e-11,2.6223111422462926e-10,9.99978582023831e-06,9.998790229566732e-07,2.1442933576512762e-11,2.8235858422159165e-14,4.2
3.0999900028235926e-05,4.376543786877709e-13,4.8051353302978594e-11,8.580682106487562e-12,4.290207435415883e-11,2.626601346520169e-10,9.999785391218636e-06,9.998790228009464e-07,2.14430892912792e-11,2.823585768746906e-14,4.21
3.0999900028235926e-05,4.376543676785544e-13,4.805135409695285e-11,8.580682463638372e-12,4.290207321475484e-11,2.6308915514272115e-10,9.999784962198938e-06,9.998790226480186e-07,2.1443242207341402e-11,2.823585697561491e-14,4.22
3.0999900028235926e-05,4.3765435704010935e-13,4.805135493521941e-11,8.58068273223071e-12,4.290207211922145e-11,2.6351817570302553e-10,9.999784533179219e-06,9.998790224977874e-07,2.1443392427380728e-11,2.823585628854794e-14,4.23
3.099990002823592e-05,4.37654346802454e-13,4.805135582134683e-11,8.580682905129437e-12,4.290207107109323e-11,2.6394719633939263e-10,9.999784104159467e-06,9.998790223501497e-07,2.1443540053982315e-11,2.8235855628275015e-14,4.24
3.099990002823592e-05,4.376543369964389e-13,4.8051356759002763e-11,8.580682975001257e-12,4.290207007400291e-11,2.6437621705846487e-10,9.999783675139686e-06,9.998790222050037e-07,2.1443685189635062e-11,2.8235854996858667e-14,4.25
3.099990002823592e-05,4.376543276537468e-13,4.8051357751953964e-11,8.58068293431473e-12,4.2902069131681364e-11,2.6480523786706395e-10,9.99978324611987e-06,9.998790220622466e-07,2.144382793673165e-11,2.823585439641708e-14,4.26
3.099990002823592e-05,4.3765431880689293e-13,4.8051358804066304e-11,8.580682775340259e-12,4.2902068247957644e-11,2.652342587721912e-10,9.999782817100017e-06,9.998790219217764e-07,2.1443968397568524e-11,2.8235853829124082e-14,4.27
3.099990002823592e-05,4.37654310489225e-13,4.805135991930474e-11,8.580682490150096e-12,4.290206742675895e-11,2.656632797810273e-10,9.999782388080123e-06,9.998790217834906e-07,2.1444106674345916e-11,2.823585329720917e-14,4.28
3.099990002823592e-05,4.3765430273492287e-13,4.805136110173335e-11,8.580682070618346e-12,4.2902066672110645e-11,2.6609230090093257e-10,9.999781959060187e-06,9.998790216472875e-07,2.1444242869167814e-11,2.823585280295749e-14,4.29
3.099990002823592e-05,4.376542946950323e-13,4.805136225031869e-11,8.58068171875581e-12,4.290206588394108e-11,2.6652132194893034e-10,9.999781530040288e-06,9.998790215141316e-07,2.144437601678913e-11,2.8235852289617972e-14,4.3
3.099990002823592e-05,4.376542828698924e-13,4.8051362948579574e-11,8.580682267293707e-12,4.290206464973381e-11,2.6695034217075236e-10,9.999781101020764e-06,9.998790213881852e-07,2.1444501950546225e-11,2.823585152324381e-14,4.31
3.099990002823592e-05,4.37654271094965e-13,4.8051363652952436e-11,8.58068280361248e-12,4.290206342158012e-11,2.673793623930279e-10,9.999780672001245e-06,9.998790212647647e-07,2.1444625358698436e-11,2.823585076023019e-14,4.32
3.099990002823592e-05,4.3765425937560493e-13,4.80513643640712e-11,8.580683326444621e-12,4.290206220010787e-11,2.6780838261690477e-10,9.999780242981732e-06,9.998790211438067e-07,2.144474630414318e-11,2.82358500009354e-14,4.33
3.099990002823592e-05,4.376542477173277e-13,4.8051365082588915e-11,8.58068383448438e-12,4.290206098596388e-11,2.682374028435659e-10,9.999779813962224e-06,9.998790210252496e-07,2.144486484887029e-11,2.8235849245728437e-14,4.34
3.099990002823591e-05,4.3765423612580863e-13,4.805136580917777e-11,8.580684326387753e-12,4.2902059779813906e-11,2.686664230742285e-10,9.99977938494272e-06,9.998790209090322e-07,2.1444981053962015e-11,2.8235848494989043e-14,4.35
3.099990002823591e-05,4.3765422460688385e-13,4.805136654452908e-11,8.580684800772493e-12,4.290205858234267e-11,2.690954433101446e-10,9.999778955923219e-06,9.998790207950942e-07,2.1445094979593015e-11,2.823584774910768e-14,4.36
3.099990002823591e-05,4.376542131665496e-13,4.8051367289353277e-11,8.580685256218105e-12,4.2902057394253816e-11,2.695244635526008e-10,9.999778526903721e-06,9.998790206833765e-07,2.1445206685030357e-11,2.8235847008485548e-14,4.37
3.099990002823591e-05,4.3765420181096257e-13,4.805136804437995e-11,8.58068569126584e-12,4.2902056216269944e-11,2.6995348380291843e-10,9.999778097884227e-06,9.99879020573821e-07,2.144531622863353e-11,2.8235846273534576e-14,4.38
3.099990002823591e-05,4.3765419054643986e-13,4.80513688103578e-11,8.580686104418708e-12,4.290205504913261e-11,2.703825040624534e-10,9.999777668864733e-06,9.998790204663699e-07,2.1445423667854432e-11,2.823584554467742e-14,4.39
3.099990002823591e-05,4.376541793794587e-13,4.805136958805465e-11,8.580686494141466e-12,4.29020538936023e-11,2.708115243325962e-10,9.999777239845242e-06,9.998790203609666e-07,2.144552905923737e-11,2.823584482234747e-14,4.4
3.099990002823591e-05,4.3765416831665686e-13,4.805137037825748e-11,8.580686858860626e-12,4.290205275045848e-11,2.7124054461477205e-10,9.999776810825748e-06,9.998790202575555e-07,2.1445632458419078e-11,2.8235844106988846e-14,4.41
3.099990002823591e-05,4.376541573648325e-13,4.805137118177237e-11,8.580687196964453e-12,4.290205162049951e-11,2.716695649104409e-10,9.999776381806255e-06,9.99879020156082e-07,2.1445733920128684e-11,2.8235843399056398e-14,4.42
3.099990002823591e-05,4.3765414653094404e-13,4.805137199942456e-11,8.580687506802957e-12,4.290205050454275e-11,2.7209858522109713e-10,9.999775952786763e-06,9.998790200564925e-07,2.1445833498187737e-11,2.8235842699015712e-14,4.43
3.0999900028235905e-05,4.376541358221102e-13,4.805137283205838e-11,8.580687786687908e-12,4.2902049403424485e-11,2.725276055482699e-10,9.999775523767268e-06,9.998790199587337e-07,2.144593124551021e-11,2.8235842007343085e-14,4.44
3.0999900028235905e-05,4.3765412524561016e-13,4.805137368053734e-11,8.580688034892825e-12,4.2902048317999927e-11,2.729566258935231e-10,9.999775094747773e-06,9.99879019862754e-07,2.144602721410247e-11,2.8235841324525574e-14,4.45
3.0999900028235905e-05,4.3765411480888344e-13,4.805137454574404e-11,8.58068824965298e-12,4.290204724914327e-11,2.7338564625845507e-10,9.999774665728272e-06,9.99879019768502e-07,2.1446121455063314e-11,2.823584065106095e-14,4.46
3.0999900028235905e-05,4.376541045195299e-13,4.805137542858021e-11,8.580688429165391e-12,4.290204619774764e-11,2.738146666446989e-10,9.999774236708769e-06,9.998790196759274e-07,2.144621401858394e-11,2.8235839987457704e-14,4.47
3.0999900028235905e-05,4.376540943853097e-13,4.8051376329966745e-11,8.580688571588838e-12,4.2902045164725096e-11,2.742436870539223e-10,9.999773807689261e-06,9.998790195849812e-07,2.1446304953947964e-11,2.8235839334235083e-14,4.48
3.0999900028235905e-05,4.3765408441414345e-13,4.805137725084365e-11,8.580688675043846e-12,4.290204415100667e-11,2.746727074878276e-10,9.999773378669748e-06,9.998790194956152e-07,2.1446394309531418e-11,2.8235838691923045e-14,4.49
3.0999900028235905e-05,4.37654074614112e-13,4.805137819217004e-11,8.580688737612692e-12,4.2902043157542324e-11,2.751017279481519e-10,9.99977294965023e-06,9.998790194077813e-07,2.1446482132802738e-11,2.823583806106229e-14,4.5
3.0999900028235905e-05,4.376540649934567e-13,4.805137915492419e-11,8.580688757339407e-12,4.290204218530097e-11,2.7553074843666675e-10,9.999772520630702e-06,9.998790193214335e-07,2.1446568470322786e-11,2.8235837442204235e-14,4.51
3.0999900028235905e-05,4.376540555605791e-13,4.805138014010349e-11,8.580688732229777e-12,4.2902041235270475e-11,2.759597689551785e-10,9.99977209161117e-06,9.998790192365263e-07,2.1446653367744827e-11,2.8235836835911044e-14,4.52
3.0999900028235905e-05,4.376540463240412e-13,4.805138114872446e-11,8.580688660251333e-12,4.290204030845764e-11,2.7638878950552813e-10,9.999771662591629e-06,9.998790191530141e-07,2.144673686981454e-11,2.8235836242755595e-14,4.53
