Time,D,DR,DRG_GDP,G_GDP,DRG,GDP,DRG_GTP,GTP,G_GTP,R,cell,Reaction_1,Reaction_2,Reaction_3,Reaction_4,Reaction_5,Reaction_6
0.72,3.0999900027704104e-05,4.2970507752201157e-13,1.0472534266594589e-11,9.998871492586322e-07,4.710482812926248e-11,1.1121762888245224e-10,4.1965228471033395e-11,9.999935887199237e-06,1.3308150501885362e-11,2.7704055587671666e-14,1.0,-2.936007321221413e-15,4.191840507188491e-11,5.23621474442436e-11,4.713874044398307e-11,4.1965228471033395e-11,2.6616301003770724e-11
0.73,3.099990002773266e-05,4.3013205226717425e-13,1.03709287091666e-11,9.998869974971034e-07,4.715564587594917e-11,1.1173868531313579e-10,4.2015560742994806e-11,9.999935416960553e-06,1.3460367569367075e-11,2.7732619622391622e-14,1.0,-2.7783436653551162e-15,4.197125175595254e-11,5.185411663484547e-11,4.691122565805503e-11,4.2015560742994806e-11,2.692073513873415e-11
0.74,3.09999000277597e-05,4.3053609093863374e-13,1.0274781659088259e-11,9.998868482402047e-07,4.7203733616865385e-11,1.1225479754458149e-10,4.206318898384425e-11,9.999934948936063e-06,1.3610055536705235e-11,2.7759649263625415e-14,1.0,-2.6291494960328144e-15,4.202125933632004e-11,5.137337841088524e-11,4.669593346636748e-11,4.206318898384425e-11,2.722011107341047e-11
0.75,3.099990002778528e-05,4.3091843096963873e-13,1.018379860219795e-11,9.998867014653977e-07,4.724923864963626e-11,1.1276623234090483e-10,4.210825908990449e-11,9.9999344830063e-06,1.3757238261521682e-11,2.7785227291810884e-14,1.0,-2.4879682192450542e-15,4.206858099406787e-11,5.0918460199127396e-11,4.649220439671124e-11,4.210825908990449e-11,2.7514476523043365e-11
0.76,3.099990002780948e-05,4.3128024367815993e-13,1.0097700763452828e-11,9.998865571491536e-07,4.7292300400153787e-11,1.1327324221007769e-10,4.215090916064988e-11,9.99993401905818e-06,1.3901940523217969e-11,2.780943206550139e-14,1.0,-2.354367478086804e-15,4.211336172543505e-11,5.048796812204435e-11,4.629941421933973e-11,4.215090916064988e-11,2.7803881046435937e-11
0.77,3.0999900027832386e-05,4.316226145310143e-13,1.0016229809612114e-11,9.998864152662922e-07,4.733304807061015e-11,1.1377606114432466e-10,4.2191267169043993e-11,9.999933556986917e-06,1.4044188659649605e-11,2.783233620289028e-14,1.0,-2.2279461570490395e-15,4.215573589816684e-11,5.0080610511283425e-11,4.6116984481426776e-11,4.2191267169043993e-11,2.808837731929921e-11
0.78,3.099990002785406e-05,4.319465829589627e-13,9.939138362150374e-12,9.998862757912567e-07,4.737160538432559e-11,1.1427491321335134e-10,4.222945566132349e-11,9.999933096692163e-06,1.4184009336735602e-11,2.785400924175708e-14,1.0,-2.108320242664295e-15,4.2195832181344594e-11,4.969515047214246e-11,4.5944361257998953e-11,4.222945566132349e-11,2.8368018673471204e-11
0.79,3.099990002787457e-05,4.322531515385286e-13,9.866187810786786e-12,9.998861386983925e-07,4.7408091679280393e-11,1.1477001454480339e-10,4.226559284014113e-11,9.999932638077126e-06,1.4321429278685963e-11,2.7874518253336334e-14,1.0,-1.9951194923299773e-15,4.223377468212837e-11,4.933039495119678e-11,4.578101025518064e-11,4.226559284014113e-11,2.8642858557371925e-11
0.8,3.0999900027893975e-05,4.325432682898218e-13,9.797152533698159e-12,9.99886003961355e-07,4.7442619797439734e-11,1.152615695016662e-10,4.2299790473912065e-11,9.999932181050287e-06,1.445647584121853e-11,2.7893926660404977e-14,1.0,-1.887993608414344e-15,4.2269680753699596e-11,4.898521583740888e-11,4.562642626359167e-11,4.2299790473912065e-11,2.891295168243706e-11
0.81,3.0999900027912346e-05,4.3281779628492276e-13,9.731827114735602e-12,9.998858715521156e-07,4.747529247518561e-11,1.1574976414514964e-10,4.233215032159528e-11,9.999931725528321e-06,1.458917797408294e-11,2.7912292198773273e-14,1.0,-1.7866242899815705e-15,4.230365723468804e-11,4.8658586048287335e-11,4.548014931898197e-11,4.233215032159528e-11,2.917835594816588e-11
0.82,3.099990002792973e-05,4.3307756082314325e-13,9.670015129312959e-12,9.998857414424638e-07,4.7506207951875047e-11,1.1623477639210739e-10,4.236276968791121e-11,9.99993127143155e-06,1.4719564768382397e-11,2.7929670077832927e-14,1.0,-1.6907071020275042e-15,4.2335806287642935e-11,4.834952345921894e-11,4.534173959031116e-11,4.236276968791121e-11,2.9439129536764794e-11
0.83,3.099990002794617e-05,4.33323378111689e-13,9.611522326168112e-12,9.99885613604914e-07,4.753546337987405e-11,1.1671678219080335e-10,4.239174480094446e-11,9.99993081868118e-06,1.4847664580148407e-11,2.7946114901875462e-14,1.0,-1.5999404787095739e-15,4.2366228948639224e-11,4.8057056812208e-11,4.521076211152055e-11,4.239174480094446e-11,2.9695329160296814e-11
0.84,3.099990002796173e-05,4.3355601189296423e-13,9.55616693506686e-12,9.99885488011292e-07,4.756314966933011e-11,1.1719594618450152e-10,4.2419165705946776e-11,9.999930367203475e-06,1.497350639894758e-11,2.7961677763478554e-14,1.0,-1.5140425200633826e-15,4.239501975967592e-11,4.778027725450139e-11,4.50868098638179e-11,4.2419165705946776e-11,2.994701279789516e-11
0.85,3.0999900027976456e-05,4.3377615493319733e-13,9.50378408979145e-12,9.998853646321252e-07,4.758934927607349e-11,1.1767241770515207e-10,4.244511407419139e-11,9.999929916931561e-06,1.509712043579646e-11,2.797640501066067e-14,1.0,-1.4327569686718239e-15,4.2422264475430984e-11,4.751836045357862e-11,4.4969513685036886e-11,4.244511407419139e-11,3.019424087159292e-11
0.86,3.0999900027990395e-05,4.3398446065072297e-13,9.454218291352701e-12,9.998852434376428e-07,4.7614139971033476e-11,1.181463376000768e-10,4.2469666936603416e-11,9.999929467802361e-06,1.5218537159350744e-11,2.7990340359873474e-14,1.0,-1.355841979718106e-15,4.244804397945495e-11,4.7270528913137955e-11,4.485852538883169e-11,4.2469666936603416e-11,3.043707431870149e-11
0.87,3.099990002800358e-05,4.341815866225094e-13,9.407313040283075e-12,9.998851243991516e-07,4.7637600025497494e-11,1.186178476228515e-10,4.2492901819794686e-11,9.999929019752393e-06,1.5337785963892167e-11,2.800352780241061e-14,1.0,-1.2830546943549028e-15,4.247243967115857e-11,4.703600013445728e-11,4.475349454294118e-11,4.2492901819794686e-11,3.0675571927784335e-11
0.88,3.099990002801606e-05,4.343681425168378e-13,9.36292324685801e-12,9.998850074873517e-07,4.765980200432063e-11,1.1908707919234048e-10,4.2514890598177814e-11,9.999928572722802e-06,1.545489679991727e-11,2.8016008126889134e-14,1.0,-1.214169580135456e-15,4.249552701858574e-11,4.68140486676285e-11,4.465409626680683e-11,4.2514890598177814e-11,3.090979359983454e-11
0.89,3.099990002802787e-05,4.345446878456765e-13,9.320915737238652e-12,9.998848926722646e-07,4.768081251277676e-11,1.1955415293436837e-10,4.253569924337941e-11,9.99992812665957e-06,1.5569900242942307e-11,2.802781875969252e-14,1.0,-1.1489806860048604e-15,4.2517375283063825e-11,4.660400864227814e-11,4.456003235662188e-11,4.253569924337941e-11,3.1139800485884615e-11
0.9,3.099990002803905e-05,4.347117444776792e-13,9.281166285758739e-12,9.998847799236101e-07,4.7700693680822855e-11,1.2001918136976054e-10,4.25553892943355e-11,9.999927681512302e-06,1.568282712984846e-11,2.8038994605409785e-14,1.0,-1.0872965046441212e-15,4.2538049067151415e-11,4.640525892897306e-11,4.4471024642544516e-11,4.25553892943355e-11,3.136565425969692e-11
0.91,3.099990002804962e-05,4.3486983593151183e-13,9.243550301659818e-12,9.998846692120216e-07,4.771950782101089e-11,1.2048227734991373e-10,4.2574022470710084e-11,9.999927237230462e-06,1.5793707386153526e-11,2.8049570687881313e-14,1.0,-1.0289235449596485e-15,4.25576131749006e-11,4.621717657280146e-11,4.438679414373983e-11,4.2574022470710084e-11,3.158741477230705e-11
0.92,3.099990002805963e-05,4.3501944790265597e-13,9.207952179415725e-12,9.998845605077955e-07,4.773731275204091e-11,1.209435455876825e-10,4.259165604114561e-11,9.999926793767155e-06,1.5902571232937223e-11,2.805957949528522e-14,1.0,-9.736831103910438e-16,4.257612772990753e-11,4.6039183545092524e-11,4.4307081994873066e-11,4.259165604114561e-11,3.1805142465874446e-11
0.93,3.0999900028069094e-05,4.351610315835817e-13,9.174264556443508e-12,9.998844537809891e-07,4.775416217001386e-11,1.2140308332952026e-10,4.2608343190741983e-11,9.999926351078831e-06,1.6009449094633333e-11,2.806905121724836e-14,1.0,-9.214077485662845e-16,4.259364858152779e-11,4.587074303196461e-11,4.423164779725822e-11,4.2608343190741983e-11,3.2018898189266666e-11
0.94,3.099990002807806e-05,4.352950066496152e-13,9.142387599585048e-12,9.99884349001498e-07,4.777010600528838e-11,1.2186098100177988e-10,4.2624133374533434e-11,9.999925909124993e-06,1.6114371523635145e-11,2.80780139437035e-14,1.0,-8.719402872009098e-16,4.261022767478682e-11,4.57113558667272e-11,4.416026802031499e-11,4.2624133374533434e-11,3.222874304727029e-11
0.95,3.099990002808654e-05,4.3542179029167716e-13,9.112222011122603e-12,9.998842461399345e-07,4.778519392041881e-11,1.2231732854606546e-10,4.263907578258605e-11,9.999925467865364e-06,1.6217368352454107e-11,2.8086495581039965e-14,1.0,-8.251271591050986e-16,4.262591665275716e-11,4.5560525559886576e-11,4.409272031617337e-11,4.263907578258605e-11,3.2434736704908214e-11
0.96,3.0999900028094566e-05,4.355417718763976e-13,9.083675145214107e-12,9.998841451668368e-07,4.7799472251112664e-11,1.2277220987873832e-10,4.26532163096136e-11,9.999925027262363e-06,1.6318469458354736e-11,2.8094522183418784e-14,1.0,-7.80823648638905e-16,4.264076371118671e-11,4.5417788881386604e-11,4.402879724042366e-11,4.26532163096136e-11,3.263693891670947e-11
0.97,3.099990002810216e-05,4.3565531412422467e-13,9.056660655971913e-12,9.99884046052705e-07,4.78129841822032e-11,1.232257032099873e-10,4.2666597729690876e-11,9.999924587280963e-06,1.6417704728024275e-11,2.8102118009973403e-14,1.0,-7.388968067225859e-16,4.2654813751492005e-11,4.528271410099972e-11,4.396830544144975e-11,4.2666597729690876e-11,3.283540945604855e-11
0.98,3.099990002810935e-05,4.357627516076494e-13,9.03109883667542e-12,9.998839487679482e-07,4.782576957798397e-11,1.23677880736656e-10,4.267925952831423e-11,9.999924147888832e-06,1.6515104109914467e-11,2.8109305418919773e-14,1.0,-6.992268459671773e-16,4.2668108196676756e-11,4.51549026843945e-11,4.391106641396289e-11,4.267925952831423e-11,3.303020821982893e-11
0.99,3.0999900028116155e-05,4.358644205324322e-13,9.006909689844837e-12,9.998838532837394e-07,4.783786844823012e-11,1.2412881491852908e-10,4.269124133448579e-11,9.99992370905352e-06,1.661069678879225e-11,2.8116106907013757e-14,1.0,-6.616888380586316e-16,4.268068866214077e-11,4.5033954643432314e-11,4.38569010334796e-11,4.269124133448579e-11,3.32213935775845e-11
1.0,3.0999900028122586e-05,4.359606342364418e-13,8.984018610753061e-12,9.998837595712951e-07,4.784931810556185e-11,1.2457857333097494e-10,4.270258010602245e-11,9.999923270744766e-06,1.670451188343691e-11,2.8122543426393485e-14,1.0,-6.261685907481209e-16,4.2692593937466666e-11,4.491949695378686e-11,4.380564223414958e-11,4.270258010602245e-11,3.340902376687382e-11
1.01,3.0999900028128685e-05,4.3605168287436367e-13,8.962356572358592e-12,9.998836676018371e-07,4.786015307304597e-11,1.2502721849696654e-10,4.271331003732581e-11,9.999922832934566e-06,1.67965784809328e-11,2.8128634395460325e-14,1.0,-5.925578083761258e-16,4.270385993640134e-11,4.481118447961141e-11,4.375713546155977e-11,4.271331003732581e-11,3.35931569618656e-11
1.02,3.0999900028134444e-05,4.3613782878061885e-13,8.941861275223922e-12,9.998835773464398e-07,4.787040450912291e-11,1.2547480684531373e-10,4.272346198947081e-11,9.999922395597655e-06,1.6886925787301807e-11,2.813439740193097e-14,1.0,-5.607537478606199e-16,4.271451911820503e-11,4.4708705723143666e-11,4.3711241264591435e-11,4.272346198947081e-11,3.3773851574603614e-11
1.03,3.09999000281399e-05,4.3621934754932604e-13,8.922467065768278e-12,9.998834887772804e-07,4.7880105249574675e-11,1.2592139784378033e-10,4.273306848624424e-11,9.999921958707395e-06,1.697558191893393e-11,2.813985086367065e-14,1.0,-5.306575904776603e-16,4.2724605603400085e-11,4.46117324158632e-11,4.366781260878174e-11,4.273306848624424e-11,3.395116383786786e-11
1.04,3.099990002814506e-05,4.3629649234840123e-13,8.904113714193541e-12,9.998834018665287e-07,4.788928541762765e-11,1.26367046047024e-10,4.274215936410764e-11,9.999921522239361e-06,1.7062574976324366e-11,2.8145011722962372e-14,1.0,-5.021749699903593e-16,4.273415072775598e-11,4.451996340821416e-11,4.362671463607127e-11,4.274215936410764e-11,3.412514995264873e-11
1.05,3.099990002814994e-05,4.363695057579745e-13,8.886743516737276e-12,9.99883316586698e-07,4.7897973873147644e-11,1.2681180372165128e-10,4.275076320814182e-11,9.999921086170142e-06,1.714793270487706e-11,2.814989621548355e-14,1.0,-4.752151658125527e-16,4.274318451578445e-11,4.443311018084023e-11,4.358781814677841e-11,4.275076320814182e-11,3.429586540975412e-11
1.06,3.099990002815457e-05,4.364385931425368e-13,8.870307538070919e-12,9.998832329098543e-07,4.790619509048449e-11,1.272557151924049e-10,4.275890426023867e-11,9.999920650479889e-06,1.723168325782088e-11,2.815451806357204e-14,1.0,-4.497048673418528e-16,4.2751732393991734e-11,4.4350928056642756e-11,4.355101354314427e-11,4.275890426023867e-11,3.446336651564176e-11
1.07,3.099990002815894e-05,4.365039608786099e-13,8.85475664020139e-12,9.998831508087255e-07,4.7913973645385725e-11,1.276988249674327e-10,4.2766606862466926e-11,9.999920215148668e-06,1.7313854127310132e-11,2.8158891067547503e-14,1.0,-4.255687971463625e-16,4.275981991035917e-11,4.427317134519355e-11,4.351619078728492e-11,4.2766606862466926e-11,3.4627708254620264e-11
1.08,3.099990002816309e-05,4.36565820360304e-13,8.84004053903112e-12,9.998830702568085e-07,4.792133468685642e-11,1.2814117859279147e-10,4.2773895924376025e-11,9.999919780156084e-06,1.739447204211353e-11,2.8163029376324597e-14,1.0,-4.027278216259951e-16,4.2767473229201195e-11,4.419958862552494e-11,4.348323729219521e-11,4.2773895924376025e-11,3.478894408422706e-11
1.09,3.0999900028167004e-05,4.366243647583426e-13,8.826113252278623e-12,9.998829912276765e-07,4.792830121236375e-11,1.2858281771820365e-10,4.278079422468912e-11,9.999919345483483e-06,1.7473563634869464e-11,2.8166945910353792e-14,1.0,-3.811109846510413e-16,4.277471626251771e-11,4.4129949985791283e-11,4.345205009047714e-11,4.278079422468912e-11,3.494712726973893e-11
1.1,3.099990002817071e-05,4.3667977923823605e-13,8.812930698712977e-12,9.998829136952687e-07,4.793489526858195e-11,1.2902378227148193e-10,4.2787323600413495e-11,9.999918911112987e-06,1.7551155164302408e-11,2.8170653053531417e-14,1.0,-3.60650443581038e-16,4.278157193178212e-11,4.406403501941585e-11,4.342253046982302e-11,4.2787323600413495e-11,3.5102310328604816e-11
1.11,3.099990002817422e-05,4.367322049821566e-13,8.800459323326632e-12,9.998828376328442e-07,4.794113363772795e-11,1.294641026457858e-10,4.2793500673703977e-11,9.99991847703098e-06,1.762727352188265e-11,2.817416025947986e-14,1.0,-3.412927133917524e-16,4.2788057707988104e-11,4.400167595104854e-11,4.3394603314917216e-11,4.2793500673703977e-11,3.52545470437653e-11
1.12,3.0999900028177535e-05,4.367818163945277e-13,8.788657592276733e-12,9.998827630151924e-07,4.794703709241066e-11,1.2990381646162072e-10,4.279934601972929e-11,9.99991804322062e-06,1.7701944103986218e-11,2.8177479188969445e-14,1.0,-3.2297442474823247e-16,4.279419518190781e-11,4.394266511107303e-11,4.336817561171729e-11,4.279934601972929e-11,3.5403888207972435e-11
1.13,3.099990002818067e-05,4.368287672130654e-13,8.777488911299939e-12,9.998826898170735e-07,4.795262393480799e-11,1.3034295686524794e-10,4.280487776655477e-11,9.999917609667058e-06,1.777519231457567e-11,2.818062012442797e-14,1.0,-3.0563918363721056e-16,4.2800003383917624e-11,4.388681952782038e-11,4.3343165416630105e-11,4.280487776655477e-11,3.555038462915134e-11
1.14,3.099990002818365e-05,4.368732033284303e-13,8.766918554016976e-12,9.998826180135765e-07,4.7957911532901537e-11,1.3078155531104158e-10,4.281011311693007e-11,9.99991717635621e-06,1.7847043220458527e-11,2.8183592823180718e-14,1.0,-2.8923351612061274e-16,4.2805500372999144e-11,4.38339655690589e-11,4.331949496901478e-11,4.281011311693007e-11,3.569408644091705e-11
1.15,3.099990002818646e-05,4.3691525947565437e-13,8.756914457849684e-12,9.998825475800243e-07,4.796291592240792e-11,1.3121964084052845e-10,4.2815067953967764e-11,9.999916743275071e-06,1.7917521642406107e-11,2.818640629917386e-14,1.0,-2.7370761537012476e-16,4.28107028263255e-11,4.3783942921588316e-11,4.3297092475680134e-11,4.2815067953967764e-11,3.5835043284812215e-11
1.16,3.0999900028189115e-05,4.3695505085493085e-13,8.747449236860745e-12,9.99882478491743e-07,4.7967650800084894e-11,1.31657238259124e-10,4.281975584393086e-11,9.999916310412531e-06,1.7986652377047813e-11,2.8189068268769408e-14,1.0,-2.5901745105934127e-16,4.281562500014531e-11,4.373661465546071e-11,4.3275896623511e-11,4.281975584393086e-11,3.5973304754095626e-11
1.17,3.0999900028191636e-05,4.369927070393905e-13,8.738492043722792e-12,9.998824107249527e-07,4.797213159385682e-11,1.320943755076666e-10,4.2824192067985364e-11,9.999915877756076e-06,1.8054459342713375e-11,2.8191587395829086e-14,1.0,-2.4511586026021473e-16,4.282028293400459e-11,4.3691826533737496e-11,4.3255838336868376e-11,4.2824192067985364e-11,3.610891868542675e-11
1.18,3.099990002819402e-05,4.370283437644777e-13,8.730015343032781e-12,9.998823442560103e-07,4.797637207523436e-11,1.3253107752705002e-10,4.2828390266543853e-11,9.999915445294538e-06,1.812096630596544e-11,2.819397142472106e-14,1.0,-2.3195982421795087e-16,4.282469095265147e-11,4.364944087913521e-11,4.323685596175597e-11,4.2828390266543853e-11,3.624193261193088e-11
1.19,3.099990002819628e-05,4.370620714269269e-13,8.721992872591091e-12,9.998822790616262e-07,4.798038537895336e-11,1.3296736810491862e-10,4.283236344928541e-11,9.999915013017263e-06,1.818619667400458e-11,2.819622774340711e-14,1.0,-2.195081798960674e-16,4.282886271971599e-11,4.360932638039901e-11,4.321889069605098e-11,4.283236344928541e-11,3.637239334800916e-11
1.2,3.099990002819841e-05,4.3709398808805396e-13,8.714401284479252e-12,9.998822151186932e-07,4.7984183182175805e-11,1.3340326838932013e-10,4.2836123182347955e-11,9.999914580914781e-06,1.825017365882848e-11,2.819836290913368e-14,1.0,-2.0772517052881213e-16,4.283281037400678e-11,4.357136629770951e-11,4.3201890254490344e-11,4.2836123182347955e-11,3.650034731765696e-11
1.21,3.099990002820043e-05,4.37124187658351e-13,8.707218222081594e-12,9.998821524044716e-07,4.798777666627878e-11,1.338387986303884e-10,4.283968054077903e-11,9.999914148978022e-06,1.8312920100406748e-11,2.8200383202440252e-14,1.0,-1.9657642055707107e-16,4.283654554018066e-11,4.3535448847770173e-11,4.318580457274587e-11,4.283968054077903e-11,3.6625840200813496e-11
1.22,3.099990002820235e-05,4.371527661974225e-13,8.700420839561065e-12,9.9988209089673e-07,4.799117725734683e-11,1.3427397952128764e-10,4.284304684184137e-11,9.999913717197724e-06,1.837445833218668e-11,2.8202295053508873e-14,1.0,-1.860258510217811e-16,4.284008010672071e-11,4.35014598011701e-11,4.3170582499775034e-11,4.284304684184137e-11,3.674891666437336e-11
1.23,3.099990002820416e-05,4.371798120409483e-13,8.693988118201332e-12,9.998820305735076e-07,4.799439546763468e-11,1.3470883010026587e-10,4.2846232497750216e-11,9.999913285565355e-06,1.8434810409857097e-11,2.820410437302489e-14,1.0,-1.7604066544677086e-16,4.284342500710464e-11,4.346929406412018e-11,4.315617697112684e-11,4.2846232497750216e-11,3.6869620819714194e-11
